company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:11:59+00:00,1.76,1.86,1.8,0.0,92000000.0,287000000.0,287000000.0,,270000000.0,4000000.0,4725000000.0,6543000000.0,,13000000.0,-125000000.0,,,225000000.0,15000000.0,904000000.0,4725000000.0,1818000000.0,170000000.0,1144000000.0,674000000.0,-295000000.0,379000000.0,6543000000.0,153400000.0,125600000.0,129200000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q4,2016-10-01,2016-12-31,,0.35,0.45,0.47,,17000000.0,74000000.0,72000000.0,2000000.0,5000000.0,4000000.0,1287000000.0,1802000000.0,,65000000.0,-92000000.0,,,66000000.0,2000000.0,226000000.0,1287000000.0,515000000.0,40000000.0,294000000.0,221000000.0,-132000000.0,89000000.0,1802000000.0,153400000.0,125600000.0,129200000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 16:37:02+00:00,0.74,0.74,0.68,,31000000.0,107000000.0,109000000.0,-2000000.0,105000000.0,2000000.0,1200000000.0,1677000000.0,,0.0,-8000000.0,,0.0,56000000.0,7000000.0,225000000.0,1200000000.0,477000000.0,41000000.0,288000000.0,189000000.0,-49000000.0,140000000.0,1677000000.0,141900000.0,123900000.0,155400000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.41,1.41,1.33,,75000000.0,213000000.0,215000000.0,-2000000.0,265000000.0,,3438000000.0,4741000000.0,,-52000000.0,-33000000.0,,,159000000.0,13000000.0,678000000.0,3438000000.0,1303000000.0,130000000.0,850000000.0,453000000.0,-163000000.0,290000000.0,4741000000.0,141900000.0,123900000.0,155400000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.53,1.53,1.47,,80000000.0,245000000.0,263000000.0,2000000.0,293000000.0,3000000.0,4642000000.0,6421000000.0,-21000000.0,-52000000.0,-76000000.0,,,214000000.0,42000000.0,932000000.0,4642000000.0,1779000000.0,172000000.0,1188000000.0,591000000.0,-248000000.0,343000000.0,6421000000.0,141900000.0,123900000.0,155400000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 16:29:07+00:00,0.51,0.51,0.49,,31000000.0,74000000.0,74000000.0,0.0,139000000.0,-2000000.0,1174000000.0,1620000000.0,,-63000000.0,-15000000.0,,0.0,50000000.0,4000000.0,229000000.0,1174000000.0,446000000.0,43000000.0,283000000.0,163000000.0,-58000000.0,105000000.0,1620000000.0,272500000.0,123800000.0,154500000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.67,0.67,0.65,,44000000.0,106000000.0,106000000.0,,160000000.0,-2000000.0,2238000000.0,3064000000.0,,-52000000.0,-25000000.0,,,103000000.0,6000000.0,453000000.0,2238000000.0,826000000.0,89000000.0,562000000.0,264000000.0,-114000000.0,150000000.0,3064000000.0,272500000.0,123800000.0,154500000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.37,1.37,1.36,,65000000.0,236000000.0,257000000.0,,286000000.0,1000000.0,4598000000.0,6357000000.0,-22000000.0,-52000000.0,-75000000.0,,,211000000.0,47000000.0,931000000.0,4598000000.0,1759000000.0,173000000.0,1189000000.0,570000000.0,-248000000.0,322000000.0,6357000000.0,272500000.0,123800000.0,154500000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 16:24:24+00:00,0.16,0.16,0.16,,13000000.0,32000000.0,32000000.0,0.0,21000000.0,0.0,1064000000.0,1444000000.0,,11000000.0,-10000000.0,,0.0,53000000.0,2000000.0,224000000.0,1064000000.0,380000000.0,46000000.0,279000000.0,101000000.0,-56000000.0,45000000.0,1444000000.0,131300000.0,130400000.0,132700000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q1TTM,2015-04-01,2016-03-31,,-1.17,-1.17,-1.16,,66000000.0,-182000000.0,-160000000.0,,-197000000.0,4000000.0,4882000000.0,6341000000.0,-22000000.0,11000000.0,-60000000.0,,,228000000.0,49000000.0,1041000000.0,4882000000.0,1459000000.0,175000000.0,1318000000.0,141000000.0,-235000000.0,-94000000.0,6341000000.0,131300000.0,130400000.0,132700000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:05:26+00:00,1.01,1.01,0.97,,242000000.0,235000000.0,240000000.0,-5000000.0,123000000.0,3000000.0,4661000000.0,6516000000.0,,,-46000000.0,,109000000.0,241000000.0,,923000000.0,4661000000.0,1855000000.0,163000000.0,1164000000.0,691000000.0,-209000000.0,482000000.0,6516000000.0,121800000.0,121900000.0,254000000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q4,2017-10-01,2017-12-31,,-0.46,-0.46,-0.33,,164000000.0,-442000000.0,-282000000.0,-160000000.0,-517000000.0,4000000.0,1322000000.0,1782000000.0,,24000000.0,-30000000.0,199000000.0,47000000.0,63000000.0,,245000000.0,1322000000.0,460000000.0,41000000.0,507000000.0,-47000000.0,-71000000.0,-118000000.0,1782000000.0,121800000.0,121900000.0,254000000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 16:53:47+00:00,0.87,0.87,0.77,,31000000.0,518000000.0,368000000.0,150000000.0,413000000.0,-1000000.0,1141000000.0,1663000000.0,,106000000.0,-7000000.0,-199000000.0,,53000000.0,,220000000.0,1141000000.0,522000000.0,42000000.0,74000000.0,448000000.0,-49000000.0,399000000.0,1663000000.0,474700000.0,121500000.0,153100000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.47,1.47,1.3,,78000000.0,677000000.0,522000000.0,155000000.0,640000000.0,-1000000.0,3339000000.0,4734000000.0,,-24000000.0,-16000000.0,-199000000.0,62000000.0,178000000.0,,678000000.0,3339000000.0,1395000000.0,122000000.0,657000000.0,738000000.0,-138000000.0,600000000.0,4734000000.0,474700000.0,121500000.0,153100000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.82,1.92,1.77,,95000000.0,751000000.0,594000000.0,157000000.0,645000000.0,3000000.0,4626000000.0,6536000000.0,,41000000.0,-108000000.0,-199000000.0,62000000.0,244000000.0,2000000.0,904000000.0,4626000000.0,1910000000.0,162000000.0,951000000.0,959000000.0,-270000000.0,689000000.0,6536000000.0,474700000.0,121500000.0,153100000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 16:46:35+00:00,0.74,0.74,0.67,0.0,33000000.0,102000000.0,97000000.0,5000000.0,187000000.0,0.0,1132000000.0,1593000000.0,,-85000000.0,-4000000.0,,0.0,58000000.0,,228000000.0,1132000000.0,461000000.0,41000000.0,286000000.0,175000000.0,-45000000.0,130000000.0,1593000000.0,252700000.0,121400000.0,152700000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.6,0.6,0.53,,47000000.0,159000000.0,154000000.0,5000000.0,227000000.0,,2198000000.0,3071000000.0,,-130000000.0,-9000000.0,,62000000.0,125000000.0,,458000000.0,2198000000.0,873000000.0,80000000.0,583000000.0,290000000.0,-89000000.0,201000000.0,3071000000.0,252700000.0,121400000.0,152700000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.69,1.79,1.68,,95000000.0,340000000.0,335000000.0,5000000.0,337000000.0,6000000.0,4685000000.0,6550000000.0,,-65000000.0,-109000000.0,,62000000.0,247000000.0,9000000.0,909000000.0,4685000000.0,1865000000.0,161000000.0,1165000000.0,700000000.0,-270000000.0,430000000.0,6550000000.0,252700000.0,121400000.0,152700000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:08:19+00:00,-0.14,-0.14,-0.14,,14000000.0,57000000.0,57000000.0,0.0,40000000.0,0.0,1066000000.0,1478000000.0,,-45000000.0,-5000000.0,,62000000.0,67000000.0,,230000000.0,1066000000.0,412000000.0,39000000.0,297000000.0,115000000.0,-44000000.0,71000000.0,1478000000.0,-285700000.0,122800000.0,122800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.46,1.56,1.5,,93000000.0,312000000.0,312000000.0,,289000000.0,4000000.0,4727000000.0,6577000000.0,,-43000000.0,-120000000.0,,62000000.0,239000000.0,13000000.0,910000000.0,4727000000.0,1850000000.0,163000000.0,1162000000.0,688000000.0,-283000000.0,405000000.0,6577000000.0,-285700000.0,122800000.0,122800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:05:26+00:00,-1.16,-0.72,-0.72,227000000.0,73000000.0,-34000000.0,-34000000.0,,-88000000.0,2000000.0,4730000000.0,6405000000.0,,52000000.0,16000000.0,,,252000000.0,,1005000000.0,4730000000.0,1675000000.0,168000000.0,1484000000.0,191000000.0,-152000000.0,39000000.0,6405000000.0,75900000.0,118400000.0,236800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q4,2018-10-01,2018-12-31,,-0.51,-0.07,-0.01,44000000.0,93000000.0,5000000.0,-33000000.0,38000000.0,37000000.0,-2000000.0,1359000000.0,1801000000.0,,-30000000.0,40000000.0,,,62000000.0,,273000000.0,1359000000.0,442000000.0,43000000.0,379000000.0,63000000.0,-3000000.0,60000000.0,1801000000.0,75900000.0,118400000.0,236800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 17:07:11+00:00,0.61,0.61,0.56,0.0,-15000000.0,86000000.0,87000000.0,-1000000.0,157000000.0,2000000.0,1140000000.0,1550000000.0,,-73000000.0,-10000000.0,,,59000000.0,,226000000.0,1140000000.0,410000000.0,43000000.0,285000000.0,125000000.0,-53000000.0,72000000.0,1550000000.0,257400000.0,118000000.0,149300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q3YTD,2018-01-01,2018-09-30,,-0.65,-0.65,-0.71,183000000.0,-20000000.0,-39000000.0,-1000000.0,-38000000.0,-125000000.0,4000000.0,3371000000.0,4604000000.0,,82000000.0,-24000000.0,,,190000000.0,,732000000.0,3371000000.0,1233000000.0,125000000.0,1105000000.0,128000000.0,-149000000.0,-21000000.0,4604000000.0,257400000.0,118000000.0,149300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q3TTM,2017-10-01,2018-09-30,,-1.11,-1.11,-1.04,183000000.0,144000000.0,-481000000.0,-283000000.0,-198000000.0,-642000000.0,8000000.0,4693000000.0,6386000000.0,,106000000.0,-54000000.0,199000000.0,47000000.0,253000000.0,,977000000.0,4693000000.0,1693000000.0,166000000.0,1612000000.0,81000000.0,-220000000.0,-139000000.0,6386000000.0,257400000.0,118000000.0,149300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 16:09:45+00:00,-1.33,-1.33,-1.33,183000000.0,-12000000.0,-146000000.0,-144000000.0,-2000000.0,-302000000.0,1000000.0,1134000000.0,1537000000.0,,155000000.0,-9000000.0,,,65000000.0,,261000000.0,1134000000.0,403000000.0,41000000.0,509000000.0,-106000000.0,-50000000.0,-156000000.0,1537000000.0,227100000.0,117900000.0,117900000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q2YTD,2018-01-01,2018-06-30,,-1.26,-1.26,-1.27,183000000.0,-5000000.0,-125000000.0,-88000000.0,-37000000.0,-282000000.0,2000000.0,2231000000.0,3054000000.0,,155000000.0,-14000000.0,,,131000000.0,,506000000.0,2231000000.0,823000000.0,82000000.0,820000000.0,3000000.0,-96000000.0,-93000000.0,3054000000.0,227100000.0,117900000.0,117900000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q2TTM,2017-07-01,2018-06-30,,-0.85,-0.85,-0.83,183000000.0,190000000.0,-49000000.0,-2000000.0,-47000000.0,-386000000.0,5000000.0,4694000000.0,6499000000.0,,285000000.0,-51000000.0,,47000000.0,247000000.0,,971000000.0,4694000000.0,1805000000.0,165000000.0,1401000000.0,404000000.0,-216000000.0,188000000.0,6499000000.0,227100000.0,117900000.0,117900000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 16:13:31+00:00,0.07,0.07,0.06,,7000000.0,21000000.0,56000000.0,-35000000.0,20000000.0,1000000.0,1097000000.0,1517000000.0,,,-5000000.0,,,66000000.0,,245000000.0,1097000000.0,420000000.0,41000000.0,311000000.0,109000000.0,-46000000.0,63000000.0,1517000000.0,285700000.0,119200000.0,123800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.22,1.22,1.17,,235000000.0,199000000.0,239000000.0,-40000000.0,103000000.0,4000000.0,4692000000.0,6555000000.0,,45000000.0,-46000000.0,,47000000.0,240000000.0,,938000000.0,4692000000.0,1863000000.0,165000000.0,1178000000.0,685000000.0,-211000000.0,474000000.0,6555000000.0,285700000.0,119200000.0,123800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q4,2019-10-01,2019-12-31,,2.8,3.21,2.84,,-301000000.0,399000000.0,384000000.0,15000000.0,223000000.0,,1354000000.0,1886000000.0,,176000000.0,-45000000.0,,,74000000.0,,276000000.0,1354000000.0,532000000.0,54000000.0,350000000.0,182000000.0,-99000000.0,83000000.0,1886000000.0,151600000.0,122100000.0,290400000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:05:26+00:00,3.72,4.13,3.71,0.0,-273000000.0,614000000.0,614000000.0,,564000000.0,0.0,4994000000.0,6915000000.0,,50000000.0,-73000000.0,,,259000000.0,,1051000000.0,4994000000.0,1921000000.0,197000000.0,1310000000.0,611000000.0,-270000000.0,341000000.0,6915000000.0,151600000.0,122100000.0,290400000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.92,0.92,0.87,,28000000.0,215000000.0,230000000.0,-15000000.0,341000000.0,,3640000000.0,5029000000.0,,-126000000.0,-28000000.0,,,185000000.0,,775000000.0,3640000000.0,1389000000.0,143000000.0,960000000.0,429000000.0,-171000000.0,258000000.0,5029000000.0,1288900000.0,121400000.0,123400000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q3TTM,2018-10-01,2019-09-30,,0.41,0.85,0.86,44000000.0,121000000.0,220000000.0,197000000.0,23000000.0,378000000.0,-2000000.0,4999000000.0,6830000000.0,,-156000000.0,12000000.0,,,247000000.0,,1048000000.0,4999000000.0,1831000000.0,186000000.0,1339000000.0,492000000.0,-174000000.0,318000000.0,6830000000.0,1288900000.0,121400000.0,123400000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 17:07:11+00:00,0.09,0.09,0.09,0.0,4000000.0,89000000.0,104000000.0,-15000000.0,116000000.0,-1000000.0,1276000000.0,1783000000.0,,-26000000.0,-11000000.0,,,64000000.0,,271000000.0,1276000000.0,507000000.0,53000000.0,335000000.0,172000000.0,-64000000.0,108000000.0,1783000000.0,1288900000.0,121400000.0,123400000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.83,0.83,0.78,,24000000.0,126000000.0,126000000.0,,225000000.0,1000000.0,2364000000.0,3246000000.0,,-100000000.0,-17000000.0,,,121000000.0,,504000000.0,2364000000.0,882000000.0,90000000.0,625000000.0,257000000.0,-107000000.0,150000000.0,3246000000.0,260300000.0,120200000.0,152700000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q2TTM,2018-07-01,2019-06-30,,0.93,1.37,1.33,44000000.0,102000000.0,217000000.0,180000000.0,37000000.0,419000000.0,1000000.0,4863000000.0,6597000000.0,,-203000000.0,13000000.0,,,242000000.0,,1003000000.0,4863000000.0,1734000000.0,176000000.0,1289000000.0,445000000.0,-163000000.0,282000000.0,6597000000.0,260300000.0,120200000.0,152700000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 16:09:45+00:00,0.63,0.63,0.58,0.0,15000000.0,88000000.0,88000000.0,0.0,164000000.0,0.0,1239000000.0,1710000000.0,,-76000000.0,-9000000.0,,,62000000.0,,252000000.0,1239000000.0,471000000.0,45000000.0,314000000.0,157000000.0,-54000000.0,103000000.0,1710000000.0,260300000.0,120200000.0,152700000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 16:20:12+00:00,0.2,0.2,0.2,,9000000.0,38000000.0,38000000.0,0.0,61000000.0,1000000.0,1125000000.0,1536000000.0,,-24000000.0,-8000000.0,,,59000000.0,,252000000.0,1125000000.0,411000000.0,45000000.0,311000000.0,100000000.0,-53000000.0,47000000.0,1536000000.0,305000000.0,119300000.0,122200000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q1TTM,2018-04-01,2019-03-31,,-1.03,-0.59,-0.58,227000000.0,75000000.0,-17000000.0,-52000000.0,35000000.0,-47000000.0,2000000.0,4758000000.0,6424000000.0,,28000000.0,13000000.0,,,245000000.0,,1012000000.0,4758000000.0,1666000000.0,172000000.0,1484000000.0,182000000.0,-159000000.0,23000000.0,6424000000.0,305000000.0,119300000.0,122200000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.65,4.06,3.64,,-281000000.0,600000000.0,600000000.0,,543000000.0,,4975000000.0,6882000000.0,,57000000.0,-67000000.0,,,265000000.0,,1054000000.0,4975000000.0,1907000000.0,202000000.0,1319000000.0,588000000.0,-269000000.0,319000000.0,6882000000.0,307700000.0,128000000.0,130500000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 16:20:12+00:00,0.13,0.13,0.13,,1000000.0,24000000.0,24000000.0,0.0,40000000.0,1000000.0,1106000000.0,1503000000.0,,-17000000.0,-2000000.0,,,65000000.0,,255000000.0,1106000000.0,397000000.0,50000000.0,320000000.0,77000000.0,-52000000.0,25000000.0,1503000000.0,307700000.0,128000000.0,130500000.0
