company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,Q3YTD,2019-01-01,2020-03-31,2020-05-07 17:40:00+00:00,0.0,36000000.0,106000000.0,56000000.0,68000000.0,,-65000000.0,-63000000.0,17000000.0,,-1047000000.0,-53000000.0,614000000.0,-1047000000.0,-53000000.0,614000000.0,-551000000.0,566000000.0,566000000.0,7000000.0,,-3000000.0,-342000000.0,,-60000000.0,-16000000.0,-706000000.0,,7000000.0,3000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,Q3TTM,2018-10-01,2020-03-31,,,82000000.0,326000000.0,92000000.0,137000000.0,,-71000000.0,19000000.0,28000000.0,,-1868000000.0,-120000000.0,1423000000.0,-1868000000.0,-120000000.0,1423000000.0,-636000000.0,1173000000.0,1173000000.0,12000000.0,,-3000000.0,-674000000.0,,-142000000.0,-16000000.0,-1206000000.0,,10000000.0,15000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,Q3,2019-07-01,2020-03-31,,4000000.0,-48000000.0,-267000000.0,-95000000.0,-65000000.0,-2000000.0,-58000000.0,94000000.0,-7000000.0,-1774000000.0,-77000000.0,98000000.0,-687000000.0,-77000000.0,98000000.0,-687000000.0,-724000000.0,-654000000.0,-654000000.0,-14000000.0,,13000000.0,312000000.0,,94000000.0,1348000000.0,44000000.0,,-8000000.0,-3000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,Q4,2020-04-01,2019-12-31,,-4000000.0,123000000.0,636000000.0,167000000.0,199000000.0,120000000.0,56000000.0,132000000.0,68000000.0,1774000000.0,-1279000000.0,-130000000.0,2381000000.0,-1279000000.0,-130000000.0,2381000000.0,1028000000.0,1955000000.0,1955000000.0,-28000000.0,,-15000000.0,-979000000.0,,-266000000.0,-1348000000.0,-794000000.0,,13000000.0,22000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 15:16:14+00:00,-4000000.0,159000000.0,742000000.0,223000000.0,267000000.0,120000000.0,-9000000.0,69000000.0,85000000.0,1774000000.0,-2326000000.0,-183000000.0,2995000000.0,-2326000000.0,-183000000.0,2995000000.0,477000000.0,2521000000.0,2521000000.0,-21000000.0,,-18000000.0,-1321000000.0,,-326000000.0,-1364000000.0,-1500000000.0,,20000000.0,25000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,Q2TTM,2018-07-01,2019-06-30,,-4000000.0,177000000.0,789000000.0,249000000.0,270000000.0,3000000.0,-42000000.0,7000000.0,36000000.0,1774000000.0,-2552000000.0,-311000000.0,2954000000.0,-2552000000.0,-311000000.0,2954000000.0,49000000.0,2465000000.0,2465000000.0,35000000.0,,-18000000.0,-1248000000.0,,-337000000.0,-1364000000.0,-1750000000.0,,21000000.0,24000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,Q2,2019-04-01,2019-06-30,,,41000000.0,289000000.0,88000000.0,66000000.0,2000000.0,-9000000.0,-59000000.0,13000000.0,716000000.0,-675000000.0,-79000000.0,685000000.0,-675000000.0,-79000000.0,685000000.0,-78000000.0,623000000.0,623000000.0,14000000.0,,-16000000.0,-326000000.0,,-77000000.0,-703000000.0,-375000000.0,,8000000.0,4000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 17:50:38+00:00,-4000000.0,84000000.0,373000000.0,151000000.0,133000000.0,2000000.0,-7000000.0,-157000000.0,24000000.0,1774000000.0,-970000000.0,-151000000.0,1301000000.0,-970000000.0,-151000000.0,1301000000.0,173000000.0,1220000000.0,1220000000.0,21000000.0,,-16000000.0,-654000000.0,,-154000000.0,-1364000000.0,-750000000.0,,15000000.0,6000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,Q1TTM,2018-04-01,2019-03-31,,-4000000.0,184000000.0,809000000.0,245000000.0,272000000.0,1000000.0,-115000000.0,-107000000.0,23000000.0,1058000000.0,-2651000000.0,-308000000.0,2889000000.0,-2651000000.0,-308000000.0,2889000000.0,-185000000.0,2508000000.0,2508000000.0,32000000.0,,-2000000.0,-1186000000.0,,-347000000.0,-671000000.0,-1875000000.0,,18000000.0,26000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,Q1,2019-01-01,2019-03-31,2019-05-02 19:43:01+00:00,-4000000.0,43000000.0,84000000.0,63000000.0,67000000.0,,2000000.0,-98000000.0,11000000.0,1058000000.0,-295000000.0,-72000000.0,616000000.0,-295000000.0,-72000000.0,616000000.0,251000000.0,597000000.0,597000000.0,7000000.0,,0.0,-328000000.0,,-77000000.0,-661000000.0,-375000000.0,,7000000.0,2000000.0
