company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q2TTM,2011-07-01,2012-06-30,,-4470000000.0,2218000000.0,365000000.0,-14000000.0,-525000000.0,,599000000.0,-306000000.0,-7486000000.0,3863000000.0,,-309000000.0,-7000000.0,-306000000.0,-7795000000.0,3856000000.0,-4259000000.0,1764000000.0,1775000000.0,-11000000.0,395000000.0,,-60000000.0,,-451000000.0,,-3365000000.0,-154000000.0,-300000000.0,44000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q2,2012-04-01,2012-06-30,,,580000000.0,10000000.0,-2000000.0,-377000000.0,,553000000.0,367000000.0,-1195000000.0,769000000.0,,,,367000000.0,-1195000000.0,769000000.0,-61000000.0,393000000.0,393000000.0,,173000000.0,,-47000000.0,,-119000000.0,,-1164000000.0,-67000000.0,,6000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q1TTM,2011-04-01,2012-03-31,,-4470000000.0,2202000000.0,639000000.0,-14000000.0,290000000.0,,122000000.0,-2431000000.0,-6960000000.0,4781000000.0,-23000000.0,-680000000.0,124000000.0,-2454000000.0,-7640000000.0,4905000000.0,-5203000000.0,2367000000.0,1680000000.0,687000000.0,609000000.0,,-11000000.0,,-2132000000.0,,-3184000000.0,-121000000.0,-300000000.0,66000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q4,2013-10-01,2013-12-31,,,295000000.0,48000000.0,-1000000.0,326000000.0,,23000000.0,-208000000.0,-560000000.0,347000000.0,,-550000000.0,882000000.0,-208000000.0,-1110000000.0,1229000000.0,-90000000.0,375000000.0,-447000000.0,822000000.0,173000000.0,,1000000.0,,-132000000.0,,-625000000.0,-99000000.0,,16000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q3TTM,2012-10-01,2013-09-30,,-301000000.0,2434000000.0,676000000.0,-5000000.0,-283000000.0,,451000000.0,-739000000.0,-4240000000.0,4103000000.0,,-579000000.0,1143000000.0,-739000000.0,-4819000000.0,5246000000.0,-317000000.0,1700000000.0,974000000.0,726000000.0,978000000.0,,-5000000.0,,-496000000.0,,-4670000000.0,-194000000.0,-500000000.0,60000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q3,2013-07-01,2013-09-30,,-74000000.0,948000000.0,69000000.0,-14000000.0,38000000.0,,24000000.0,-411000000.0,-1383000000.0,2119000000.0,,271000000.0,-474000000.0,-411000000.0,-1112000000.0,1645000000.0,108000000.0,569000000.0,979000000.0,-410000000.0,154000000.0,,19000000.0,,-135000000.0,,-1413000000.0,200000000.0,-500000000.0,16000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 17:02:33+00:00,-74000000.0,1914000000.0,402000000.0,-6000000.0,-27000000.0,,70000000.0,-954000000.0,-2976000000.0,3300000000.0,,-435000000.0,741000000.0,-954000000.0,-3411000000.0,4041000000.0,-330000000.0,1378000000.0,795000000.0,583000000.0,618000000.0,,34000000.0,,-376000000.0,,-3383000000.0,-148000000.0,-500000000.0,45000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1033000000.0,3265000000.0,800000000.0,21000000.0,-966000000.0,,2292000000.0,1057000000.0,-6888000000.0,4796000000.0,,-850000000.0,1617000000.0,1057000000.0,-7738000000.0,6413000000.0,-247000000.0,2391000000.0,1255000000.0,1136000000.0,1242000000.0,,25000000.0,,-721000000.0,,-6766000000.0,-514000000.0,,86000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q2,2013-04-01,2013-06-30,,,510000000.0,21000000.0,2000000.0,-377000000.0,,25000000.0,-130000000.0,-991000000.0,394000000.0,,-271000000.0,474000000.0,-130000000.0,-1262000000.0,868000000.0,-522000000.0,426000000.0,16000000.0,410000000.0,245000000.0,,7000000.0,,-121000000.0,,-1030000000.0,-34000000.0,,11000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 16:50:31+00:00,,1257000000.0,333000000.0,8000000.0,-264000000.0,,46000000.0,-543000000.0,-2028000000.0,1922000000.0,,-271000000.0,474000000.0,-543000000.0,-2299000000.0,2396000000.0,-438000000.0,809000000.0,399000000.0,410000000.0,530000000.0,,15000000.0,,-241000000.0,,-2405000000.0,-348000000.0,0.0,29000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1033000000.0,2755000000.0,779000000.0,19000000.0,-589000000.0,,2267000000.0,1187000000.0,-5897000000.0,4402000000.0,,-579000000.0,1143000000.0,1187000000.0,-6476000000.0,5545000000.0,275000000.0,1965000000.0,1239000000.0,726000000.0,997000000.0,,18000000.0,,-600000000.0,,-5736000000.0,-480000000.0,,75000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 17:25:59+00:00,,720000000.0,312000000.0,6000000.0,118000000.0,,21000000.0,-413000000.0,-983000000.0,1503000000.0,,-54000000.0,25000000.0,-413000000.0,-1037000000.0,1528000000.0,84000000.0,383000000.0,380000000.0,3000000.0,285000000.0,,8000000.0,,-120000000.0,,-1321000000.0,-314000000.0,0.0,18000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 08:14:39+00:00,-21000000.0,2861000000.0,3760000000.0,-14000000.0,-9000000.0,0.0,18000000.0,-1593000000.0,-1370000000.0,4736000000.0,,-376000000.0,751000000.0,-1593000000.0,-1746000000.0,5487000000.0,2134000000.0,3046000000.0,969000000.0,2077000000.0,915000000.0,,-10000000.0,,-543000000.0,0.0,-5160000000.0,-68000000.0,-1000000000.0,61000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,Q1TTM,2013-04-01,2014-03-31,,-74000000.0,,2261000000.0,-21000000.0,,,81000000.0,-1559000000.0,-1837000000.0,4252000000.0,,-599000000.0,,-1559000000.0,-2436000000.0,5212000000.0,1196000000.0,0.0,,0.0,960000000.0,,32000000.0,,-521000000.0,,-4119000000.0,-68000000.0,-1051000000.0,63000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:13:38+00:00,,643000000.0,2123000000.0,-8000000.0,12000000.0,,9000000.0,-810000000.0,1144000000.0,1069000000.0,,-96000000.0,401000000.0,-810000000.0,1048000000.0,1470000000.0,1700000000.0,1149000000.0,398000000.0,751000000.0,16000000.0,,5000000.0,,-133000000.0,,-1004000000.0,-135000000.0,-551000000.0,20000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 17:14:17+00:00,0.0,2721000000.0,225000000.0,-3000000.0,-958000000.0,0.0,1996000000.0,451000000.0,-3159000000.0,1537000000.0,,,,451000000.0,-3159000000.0,1537000000.0,-1088000000.0,-2204000000.0,-1701000000.0,-503000000.0,1475000000.0,,24000000.0,86000000.0,-460000000.0,-925000000.0,-3485000000.0,-1074000000.0,-11000000.0,1002000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,Q4,2015-10-01,2015-12-31,,,432000000.0,120000000.0,-2000000.0,-91000000.0,,-14000000.0,-1079000000.0,301000000.0,324000000.0,,,,-1079000000.0,301000000.0,324000000.0,-370000000.0,-793000000.0,-290000000.0,-503000000.0,273000000.0,,2000000.0,86000000.0,-33000000.0,,-537000000.0,-1021000000.0,-11000000.0,716000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 16:43:19+00:00,0.0,2289000000.0,105000000.0,-1000000.0,-867000000.0,0.0,2010000000.0,1530000000.0,-3460000000.0,1213000000.0,,,,1530000000.0,-3460000000.0,1213000000.0,-718000000.0,-1411000000.0,-1411000000.0,,1202000000.0,,22000000.0,,-427000000.0,-925000000.0,-2948000000.0,-53000000.0,,286000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,Q3,2015-07-01,2015-09-30,,,717000000.0,103000000.0,-2000000.0,-425000000.0,,3000000.0,-139000000.0,-247000000.0,496000000.0,,,,-139000000.0,-247000000.0,496000000.0,108000000.0,-749000000.0,-749000000.0,,953000000.0,,23000000.0,,-142000000.0,,-628000000.0,,,255000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:41:12+00:00,0.0,1572000000.0,2000000.0,1000000.0,-442000000.0,0.0,2007000000.0,1669000000.0,-3213000000.0,717000000.0,,,,1669000000.0,-3213000000.0,717000000.0,-826000000.0,-662000000.0,-662000000.0,,249000000.0,,-1000000.0,,-285000000.0,-925000000.0,-2320000000.0,-53000000.0,,31000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,Q2,2015-04-01,2015-06-30,,,751000000.0,,2000000.0,-137000000.0,,2003000000.0,1807000000.0,-1771000000.0,408000000.0,,,,1807000000.0,-1771000000.0,408000000.0,446000000.0,-386000000.0,-386000000.0,,180000000.0,,1000000.0,,-143000000.0,-925000000.0,-868000000.0,-53000000.0,,21000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 16:38:28+00:00,,821000000.0,2000000.0,-1000000.0,-305000000.0,0.0,4000000.0,-138000000.0,-1442000000.0,309000000.0,,,,-138000000.0,-1442000000.0,309000000.0,-1272000000.0,-276000000.0,-276000000.0,,69000000.0,,-2000000.0,,-142000000.0,,-1452000000.0,,,10000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,Q1TTM,2014-04-01,2015-03-31,,-21000000.0,,1639000000.0,-7000000.0,,,13000000.0,-921000000.0,-3909000000.0,3653000000.0,,-327000000.0,,-921000000.0,-4236000000.0,4326000000.0,-838000000.0,0.0,,0.0,673000000.0,,-17000000.0,,-552000000.0,,-5561000000.0,67000000.0,-449000000.0,51000000.0,
