company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2017.0,Q3,,2017-09-30,2017-10-31 16:55:27+00:00,8584000000.0,1911000000.0,,14509000000.0,-1843000000.0,518000000.0,2390000000.0,3939000000.0,24465000000.0,6595000000.0,5179000000.0,8326000000.0,9956000000.0,7000000.0,1754000000.0,3084000000.0,2548000000.0,,,755000000.0,1117000000.0,53000000.0,5040000000.0,17023000000.0,741000000.0,261000000.0,38969000000.0,17570000000.0,19140000000.0,11873000000.0,17570000000.0,17577000000.0,21339000000.0,38969000000.0,9873000000.0,9466000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2017.0,Q2,,2017-06-30,2017-08-01 16:26:29+00:00,8032000000.0,1717000000.0,,14227000000.0,-2141000000.0,433000000.0,2376000000.0,3866000000.0,24172000000.0,6056000000.0,5055000000.0,7846000000.0,9945000000.0,7000000.0,1606000000.0,2898000000.0,2465000000.0,,,750000000.0,1289000000.0,27000000.0,5070000000.0,17176000000.0,924000000.0,237000000.0,37817000000.0,17411000000.0,18201000000.0,11421000000.0,17411000000.0,17418000000.0,20372000000.0,37817000000.0,9671000000.0,8951000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2017.0,Q1,,2017-03-31,2017-05-02 15:10:14+00:00,8889000000.0,1757000000.0,,13848000000.0,-2574000000.0,476000000.0,2350000000.0,3780000000.0,23619000000.0,5956000000.0,4896000000.0,8664000000.0,9771000000.0,8000000.0,1682000000.0,3941000000.0,3462000000.0,,,697000000.0,1235000000.0,26000000.0,5376000000.0,17345000000.0,1251000000.0,272000000.0,39630000000.0,17121000000.0,20486000000.0,13602000000.0,17121000000.0,17129000000.0,22475000000.0,39630000000.0,9373000000.0,8873000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2018.0,FY,,2018-12-31,2020-02-18 16:03:05+00:00,8173000000.0,2233000000.0,,15149000000.0,-2106000000.0,1997000000.0,2560000000.0,4041000000.0,25102000000.0,7698000000.0,5317000000.0,8813000000.0,9953000000.0,15000000.0,1067000000.0,3039000000.0,2913000000.0,0.0,0.0,934000000.0,1247000000.0,49000000.0,4506000000.0,18527000000.0,690000000.0,0.0,40833000000.0,18981000000.0,20588000000.0,11776000000.0,18981000000.0,18996000000.0,21788000000.0,40833000000.0,10292000000.0,10012000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2018.0,Q3,,2018-09-30,2018-11-06 16:03:52+00:00,7601000000.0,1934000000.0,,14992000000.0,-2032000000.0,915000000.0,2541000000.0,4065000000.0,24877000000.0,6730000000.0,5319000000.0,8483000000.0,9885000000.0,13000000.0,965000000.0,3707000000.0,2925000000.0,,,930000000.0,1275000000.0,46000000.0,4426000000.0,18478000000.0,1122000000.0,,39664000000.0,18987000000.0,19465000000.0,11648000000.0,18987000000.0,19000000000.0,20618000000.0,39664000000.0,10314000000.0,8970000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2018.0,Q2,,2018-06-30,2018-07-31 16:02:20+00:00,6903000000.0,1900000000.0,,14929000000.0,-1911000000.0,851000000.0,2489000000.0,3834000000.0,24877000000.0,5981000000.0,5388000000.0,7953000000.0,9948000000.0,2000000.0,1002000000.0,3642000000.0,3173000000.0,,,938000000.0,1289000000.0,53000000.0,4301000000.0,18132000000.0,1642000000.0,,38755000000.0,18710000000.0,18647000000.0,11718000000.0,18710000000.0,18712000000.0,19990000000.0,38755000000.0,10160000000.0,8272000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2018.0,Q1,,2018-03-31,2018-05-01 16:12:42+00:00,7907000000.0,2147000000.0,,14857000000.0,-1451000000.0,797000000.0,2428000000.0,3970000000.0,24980000000.0,6657000000.0,5242000000.0,9820000000.0,10123000000.0,5000000.0,1037000000.0,3734000000.0,3035000000.0,,,859000000.0,1325000000.0,59000000.0,4408000000.0,17755000000.0,2343000000.0,,41100000000.0,18732000000.0,20906000000.0,13285000000.0,18732000000.0,18737000000.0,22304000000.0,41100000000.0,10071000000.0,9019000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2019.0,FY,,2019-12-31,2020-05-01 11:51:12+00:00,8768000000.0,2267000000.0,,15893000000.0,-2405000000.0,852000000.0,2655000000.0,5476000000.0,25999000000.0,7672000000.0,5132000000.0,9170000000.0,10106000000.0,17000000.0,1194000000.0,4600000000.0,3757000000.0,0.0,0.0,1936000000.0,2114000000.0,58000000.0,4458000000.0,18958000000.0,1209000000.0,0.0,43997000000.0,19208000000.0,21347000000.0,13734000000.0,19208000000.0,19225000000.0,24714000000.0,43997000000.0,12544000000.0,10980000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2019.0,Q3,,2019-09-30,2019-10-31 16:02:17+00:00,7836000000.0,2241000000.0,,15633000000.0,-2395000000.0,932000000.0,2617000000.0,5401000000.0,25734000000.0,7631000000.0,5409000000.0,8075000000.0,10101000000.0,22000000.0,1302000000.0,3515000000.0,2927000000.0,0.0,0.0,1715000000.0,1903000000.0,53000000.0,4389000000.0,18651000000.0,1257000000.0,26000000.0,41804000000.0,18873000000.0,19178000000.0,12020000000.0,18873000000.0,18895000000.0,22856000000.0,41804000000.0,12525000000.0,10836000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2019.0,Q2,,2019-06-30,2019-08-01 16:03:18+00:00,7763000000.0,2433000000.0,,15593000000.0,-2130000000.0,849000000.0,2588000000.0,5545000000.0,25838000000.0,7701000000.0,5457000000.0,8294000000.0,10245000000.0,24000000.0,1305000000.0,3587000000.0,3128000000.0,,,1821000000.0,1976000000.0,53000000.0,4381000000.0,18497000000.0,1711000000.0,4000000.0,42616000000.0,18955000000.0,19548000000.0,12602000000.0,18955000000.0,18979000000.0,23584000000.0,42616000000.0,12823000000.0,10982000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2019.0,Q1,,2019-03-31,2019-04-26 16:02:20+00:00,8154000000.0,2515000000.0,,15346000000.0,-2242000000.0,926000000.0,2584000000.0,5459000000.0,25645000000.0,7675000000.0,5354000000.0,8946000000.0,10299000000.0,15000000.0,1250000000.0,3625000000.0,2998000000.0,0.0,0.0,1777000000.0,1906000000.0,49000000.0,4241000000.0,18553000000.0,2209000000.0,9000000.0,43151000000.0,18895000000.0,20262000000.0,13361000000.0,18895000000.0,18910000000.0,24192000000.0,43151000000.0,12590000000.0,10831000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2020.0,Q1,,2020-03-31,2020-05-01 11:51:12+00:00,9218000000.0,2437000000.0,,15926000000.0,-2764000000.0,4734000000.0,2690000000.0,5194000000.0,25809000000.0,8613000000.0,5143000000.0,8830000000.0,9883000000.0,24000000.0,1347000000.0,5047000000.0,4209000000.0,0.0,0.0,2029000000.0,2071000000.0,71000000.0,5098000000.0,19026000000.0,3890000000.0,0.0,48395000000.0,18952000000.0,26146000000.0,17317000000.0,18952000000.0,18976000000.0,29348000000.0,48395000000.0,12366000000.0,12031000000.0
