company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2013.0,Q2,2013-04-01,2013-06-30,,7440000000.0,114000000.0,4405000000.0,,-80000000.0,-3339000000.0,0.0,0.0,,-8493000000.0,7683000000.0,-715000000.0,-8493000000.0,7683000000.0,-1605000000.0,6975000000.0,6975000000.0,-358000000.0,,285000000.0,0.0,-432000000.0,-8651000000.0,,0.0,,305000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 11:50:47+00:00,7220000000.0,105000000.0,4110000000.0,,-212000000.0,-279000000.0,2000000.0,1592000000.0,-6694000000.0,-10054000000.0,13592000000.0,-6694000000.0,-10054000000.0,13592000000.0,-3368000000.0,9761000000.0,9761000000.0,,,112000000.0,-2667000000.0,-3032000000.0,-7494000000.0,,-5621000000.0,,360000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2013.0,Q1TTM,2012-04-01,2013-03-31,,1804000000.0,6000000.0,16156000000.0,7655000000.0,-195000000.0,-477000000.0,113000000.0,3416000000.0,-32432000000.0,-30304000000.0,50475000000.0,-32432000000.0,-30304000000.0,50475000000.0,-12456000000.0,47643000000.0,47643000000.0,-12847000000.0,130000000.0,196000000.0,-10777000000.0,-3630000000.0,-33922000000.0,-4329000000.0,-20985000000.0,1550000000.0,-2153000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:47:56+00:00,,,17297000000.0,4035000000.0,-281000000.0,-4215000000.0,30000000.0,7780000000.0,-17888000000.0,-26975000000.0,45116000000.0,-17888000000.0,-26975000000.0,45116000000.0,-28000000.0,33615000000.0,33615000000.0,-1581000000.0,115000000.0,227000000.0,-11816000000.0,-1631000000.0,-32952000000.0,-814000000.0,-13183000000.0,3346000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q4,2014-10-01,2014-12-31,,-14338000000.0,-295000000.0,4458000000.0,241000000.0,-111000000.0,-2244000000.0,20000000.0,2277000000.0,1197000000.0,-8847000000.0,7415000000.0,1197000000.0,-8847000000.0,7415000000.0,-346000000.0,6782000000.0,6782000000.0,-1581000000.0,105000000.0,-3188000000.0,-3000000000.0,-362000000.0,-8884000000.0,5113000000.0,-3318000000.0,3346000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 11:56:53+00:00,14338000000.0,295000000.0,12839000000.0,3794000000.0,-170000000.0,-1971000000.0,10000000.0,5503000000.0,-19085000000.0,-18128000000.0,37701000000.0,-19085000000.0,-18128000000.0,37701000000.0,318000000.0,26833000000.0,26833000000.0,,10000000.0,3415000000.0,-8816000000.0,-1269000000.0,-24068000000.0,-5927000000.0,-9865000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q3TTM,2013-10-01,2014-09-30,,-5533000000.0,-23000000.0,17219000000.0,5630000000.0,-154000000.0,-3197000000.0,14000000.0,8187000000.0,-23263000000.0,-24840000000.0,47909000000.0,-23263000000.0,-24840000000.0,47909000000.0,-348000000.0,35476000000.0,35476000000.0,-1589000000.0,44000000.0,2960000000.0,-11645000000.0,-2060000000.0,-32494000000.0,-6696000000.0,-13167000000.0,1124000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q3,2014-07-01,2014-09-30,,3972000000.0,121000000.0,4362000000.0,127000000.0,-199000000.0,-312000000.0,1000000.0,3000000.0,-5673000000.0,-7645000000.0,12396000000.0,-5673000000.0,-7645000000.0,12396000000.0,-1121000000.0,8346000000.0,8346000000.0,,3000000.0,1017000000.0,-2987000000.0,-591000000.0,-8198000000.0,309000000.0,-3002000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q2TTM,2013-07-01,2014-06-30,,-4294000000.0,-45000000.0,17144000000.0,6374000000.0,146000000.0,-1657000000.0,50000000.0,10105000000.0,-21472000000.0,-26137000000.0,48944000000.0,-21479000000.0,-26137000000.0,48944000000.0,1474000000.0,35199000000.0,35199000000.0,-1742000000.0,55000000.0,2073000000.0,-11468000000.0,-1649000000.0,-33394000000.0,-7005000000.0,-13209000000.0,1124000000.0,-665000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q2,2014-04-01,2014-06-30,,6221000000.0,87000000.0,4285000000.0,2556000000.0,53000000.0,-3200000000.0,7000000.0,,-5596000000.0,-4177000000.0,10202000000.0,-5596000000.0,-4177000000.0,10202000000.0,482000000.0,9117000000.0,9117000000.0,,7000000.0,2030000000.0,-3039000000.0,-221000000.0,-8542000000.0,432000000.0,-3003000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 11:45:57+00:00,10366000000.0,174000000.0,8477000000.0,3667000000.0,29000000.0,-1659000000.0,9000000.0,5500000000.0,-13412000000.0,-10483000000.0,25305000000.0,-13412000000.0,-10483000000.0,25305000000.0,1439000000.0,18487000000.0,18487000000.0,,7000000.0,2398000000.0,-5829000000.0,-678000000.0,-15870000000.0,-6236000000.0,-6863000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q1,2014-01-01,2014-03-31,2014-05-07 12:02:50+00:00,4145000000.0,87000000.0,4192000000.0,1111000000.0,-24000000.0,1541000000.0,2000000.0,5500000000.0,-7816000000.0,-6306000000.0,15103000000.0,-7816000000.0,-6306000000.0,15103000000.0,957000000.0,9370000000.0,9370000000.0,,,368000000.0,-2790000000.0,-457000000.0,-7328000000.0,-6668000000.0,-3860000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q1TTM,2013-04-01,2014-03-31,,-3075000000.0,-18000000.0,17264000000.0,3818000000.0,13000000.0,-1796000000.0,50000000.0,16281000000.0,-16598000000.0,-30453000000.0,46425000000.0,-16598000000.0,-30453000000.0,46425000000.0,-613000000.0,33057000000.0,33057000000.0,-2100000000.0,48000000.0,328000000.0,-11303000000.0,-1860000000.0,-33503000000.0,-7437000000.0,-14237000000.0,1124000000.0,-360000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:39:51+00:00,,,18048000000.0,2389000000.0,-394000000.0,-5111000000.0,5000000.0,9787000000.0,-7037000000.0,-23824000000.0,30344000000.0,-7037000000.0,-23824000000.0,30344000000.0,-911000000.0,16551000000.0,16551000000.0,856000000.0,2000000.0,42000000.0,-12260000000.0,-607000000.0,-26490000000.0,-532000000.0,-4039000000.0,842000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q4,2015-10-01,2015-12-31,,-5594000000.0,-459000000.0,4755000000.0,785000000.0,-60000000.0,-4061000000.0,5000000.0,1759000000.0,413000000.0,-5324000000.0,4380000000.0,413000000.0,-5324000000.0,4380000000.0,-591000000.0,2830000000.0,2830000000.0,856000000.0,2000000.0,-620000000.0,-3097000000.0,-195000000.0,-6136000000.0,2498000000.0,-754000000.0,842000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 11:10:42+00:00,5594000000.0,459000000.0,13293000000.0,1604000000.0,-334000000.0,-1050000000.0,,8028000000.0,-7450000000.0,-18500000000.0,25964000000.0,-7450000000.0,-18500000000.0,25964000000.0,-320000000.0,13721000000.0,13721000000.0,,,662000000.0,-9163000000.0,-412000000.0,-20354000000.0,-3030000000.0,-3285000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q3TTM,2014-10-01,2015-09-30,,-8744000000.0,164000000.0,17751000000.0,1845000000.0,-445000000.0,-3294000000.0,20000000.0,10305000000.0,-6253000000.0,-27347000000.0,33379000000.0,-6253000000.0,-27347000000.0,33379000000.0,-666000000.0,20503000000.0,20503000000.0,-1581000000.0,105000000.0,-2526000000.0,-12163000000.0,-774000000.0,-29238000000.0,2083000000.0,-6603000000.0,3346000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q3,2015-07-01,2015-09-30,,1522000000.0,196000000.0,4542000000.0,491000000.0,-162000000.0,248000000.0,,28000000.0,-3402000000.0,-5657000000.0,9174000000.0,-3402000000.0,-5657000000.0,9174000000.0,-47000000.0,4384000000.0,4384000000.0,,,302000000.0,-3099000000.0,-49000000.0,-6401000000.0,170000000.0,-501000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 12:10:47+00:00,4072000000.0,263000000.0,8751000000.0,1113000000.0,-172000000.0,-1298000000.0,,8000000000.0,-4048000000.0,-12843000000.0,16790000000.0,-4048000000.0,-12843000000.0,16790000000.0,-273000000.0,9337000000.0,9337000000.0,,,360000000.0,-6064000000.0,-363000000.0,-13953000000.0,-3200000000.0,-2784000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q2TTM,2014-07-01,2015-06-30,,-6294000000.0,89000000.0,17571000000.0,1481000000.0,-482000000.0,-3854000000.0,21000000.0,10280000000.0,-8524000000.0,-29335000000.0,36601000000.0,-8524000000.0,-29335000000.0,36601000000.0,-1740000000.0,24465000000.0,24465000000.0,-1581000000.0,108000000.0,-1811000000.0,-12051000000.0,-1316000000.0,-31035000000.0,2222000000.0,-9104000000.0,3346000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q2,2015-04-01,2015-06-30,,2846000000.0,93000000.0,4451000000.0,629000000.0,52000000.0,79000000.0,,,-3194000000.0,-6491000000.0,8792000000.0,-3194000000.0,-6491000000.0,8792000000.0,-841000000.0,4262000000.0,4262000000.0,,,70000000.0,-3114000000.0,-81000000.0,-7109000000.0,923000000.0,-1003000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 12:16:40+00:00,1226000000.0,170000000.0,4300000000.0,484000000.0,-224000000.0,-1377000000.0,,8000000000.0,-854000000.0,-6352000000.0,7998000000.0,-854000000.0,-6352000000.0,7998000000.0,568000000.0,5075000000.0,5075000000.0,,,290000000.0,-2950000000.0,-282000000.0,-6844000000.0,-4123000000.0,-1781000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q1TTM,2014-04-01,2015-03-31,,-2919000000.0,83000000.0,17405000000.0,3408000000.0,-481000000.0,-7133000000.0,28000000.0,10280000000.0,-10926000000.0,-27021000000.0,38011000000.0,-10926000000.0,-27021000000.0,38011000000.0,-417000000.0,29320000000.0,29320000000.0,-1581000000.0,115000000.0,149000000.0,-11976000000.0,-1456000000.0,-32468000000.0,1731000000.0,-11104000000.0,3346000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:19:37+00:00,,,22308000000.0,4275000000.0,-434000000.0,-5992000000.0,6000000.0,12066000000.0,-9293000000.0,-12403000000.0,22082000000.0,-9293000000.0,-12403000000.0,22082000000.0,-48000000.0,8375000000.0,8375000000.0,-2609000000.0,,,-12615000000.0,-1417000000.0,-16163000000.0,-7773000000.0,-977000000.0,902000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q4,2016-10-01,2016-12-31,,-3049000000.0,-709000000.0,8117000000.0,2093000000.0,-414000000.0,-136000000.0,,102000000.0,-6746000000.0,-1672000000.0,7396000000.0,-6746000000.0,-1672000000.0,7396000000.0,-1436000000.0,2024000000.0,2024000000.0,-2609000000.0,,-761000000.0,-3173000000.0,-19000000.0,-3887000000.0,-3425000000.0,-250000000.0,902000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 15:51:48+00:00,3049000000.0,709000000.0,14191000000.0,2182000000.0,-20000000.0,-5856000000.0,6000000.0,11964000000.0,-2547000000.0,-10731000000.0,14686000000.0,-2547000000.0,-10731000000.0,14686000000.0,1388000000.0,6351000000.0,6351000000.0,,,761000000.0,-9442000000.0,-1398000000.0,-12276000000.0,-4348000000.0,-727000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q3TTM,2015-10-01,2016-09-30,,-2545000000.0,250000000.0,18946000000.0,2967000000.0,-80000000.0,-9917000000.0,11000000.0,13723000000.0,-2134000000.0,-16055000000.0,19066000000.0,-2134000000.0,-16055000000.0,19066000000.0,797000000.0,9181000000.0,9181000000.0,856000000.0,2000000.0,141000000.0,-12539000000.0,-1593000000.0,-18412000000.0,-1850000000.0,-1481000000.0,842000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q3,2016-07-01,2016-09-30,,905000000.0,375000000.0,4605000000.0,976000000.0,-89000000.0,-2139000000.0,-1000000.0,,-1296000000.0,-3235000000.0,5355000000.0,-1296000000.0,-3235000000.0,5355000000.0,735000000.0,2889000000.0,2889000000.0,,,280000000.0,-3170000000.0,-1087000000.0,-3404000000.0,1875000000.0,,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 12:19:33+00:00,2144000000.0,334000000.0,9586000000.0,1206000000.0,69000000.0,-3717000000.0,7000000.0,11964000000.0,-1251000000.0,-7496000000.0,9331000000.0,-1251000000.0,-7496000000.0,9331000000.0,653000000.0,3462000000.0,3462000000.0,,,481000000.0,-6272000000.0,-311000000.0,-8872000000.0,-6223000000.0,-727000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1928000000.0,71000000.0,18883000000.0,2482000000.0,-153000000.0,-7530000000.0,12000000.0,13751000000.0,-4240000000.0,-18477000000.0,22885000000.0,-4240000000.0,-18477000000.0,22885000000.0,15000000.0,10676000000.0,10676000000.0,856000000.0,2000000.0,163000000.0,-12468000000.0,-555000000.0,-21409000000.0,-3555000000.0,-1982000000.0,842000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q2,2016-04-01,2016-06-30,,1395000000.0,111000000.0,4821000000.0,1029000000.0,-85000000.0,-1983000000.0,2000000.0,1000000.0,-1775000000.0,-3147000000.0,4519000000.0,-1775000000.0,-3147000000.0,4519000000.0,-488000000.0,1681000000.0,1681000000.0,,,172000000.0,-3176000000.0,-77000000.0,-4271000000.0,1399000000.0,-1000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 14:32:17+00:00,749000000.0,223000000.0,4765000000.0,177000000.0,154000000.0,-1734000000.0,5000000.0,11963000000.0,524000000.0,-4349000000.0,4812000000.0,524000000.0,-4349000000.0,4812000000.0,1141000000.0,1781000000.0,1781000000.0,,,309000000.0,-3096000000.0,-234000000.0,-4601000000.0,-7622000000.0,-726000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q1TTM,2015-04-01,2016-03-31,,-477000000.0,53000000.0,18513000000.0,2082000000.0,-16000000.0,-5468000000.0,10000000.0,13750000000.0,-5659000000.0,-21821000000.0,27158000000.0,-5659000000.0,-21821000000.0,27158000000.0,-338000000.0,13257000000.0,13257000000.0,856000000.0,2000000.0,61000000.0,-12406000000.0,-559000000.0,-24247000000.0,-4031000000.0,-2984000000.0,842000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:15:19+00:00,,,19893000000.0,3103000000.0,,-9997000000.0,,3976000000.0,-15130000000.0,-15730000000.0,30066000000.0,-15130000000.0,-15730000000.0,30066000000.0,-794000000.0,19848000000.0,19848000000.0,322000000.0,,,-13335000000.0,-5507000000.0,-15402000000.0,-5024000000.0,-747000000.0,2076000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q4,2017-10-01,2017-12-31,,-4611000000.0,-965000000.0,5842000000.0,1408000000.0,-441000000.0,-7162000000.0,,1842000000.0,-1837000000.0,-6536000000.0,7411000000.0,-1837000000.0,-6536000000.0,7411000000.0,-1403000000.0,8409000000.0,8409000000.0,322000000.0,,-1962000000.0,-3394000000.0,-3557000000.0,-4501000000.0,-53000000.0,-232000000.0,2076000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 12:29:54+00:00,4611000000.0,965000000.0,14051000000.0,1695000000.0,441000000.0,-2835000000.0,,2134000000.0,-13293000000.0,-9194000000.0,22655000000.0,-13293000000.0,-9194000000.0,22655000000.0,609000000.0,11439000000.0,11439000000.0,,,1962000000.0,-9941000000.0,-1950000000.0,-10901000000.0,-4971000000.0,-515000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q3TTM,2016-10-01,2017-09-30,,1562000000.0,256000000.0,22168000000.0,3788000000.0,27000000.0,-2971000000.0,,2236000000.0,-20039000000.0,-10866000000.0,30051000000.0,-20039000000.0,-10866000000.0,30051000000.0,-827000000.0,13463000000.0,13463000000.0,-2609000000.0,,1201000000.0,-13114000000.0,-1969000000.0,-14788000000.0,-8396000000.0,-765000000.0,902000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q3,2017-07-01,2017-09-30,,1364000000.0,378000000.0,4880000000.0,854000000.0,232000000.0,-1430000000.0,,339000000.0,-4988000000.0,-2555000000.0,7535000000.0,-4988000000.0,-2555000000.0,7535000000.0,224000000.0,4085000000.0,4085000000.0,,,1661000000.0,-3398000000.0,-157000000.0,-4913000000.0,-1928000000.0,-1000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 12:13:22+00:00,3247000000.0,587000000.0,9171000000.0,841000000.0,209000000.0,-1405000000.0,,1795000000.0,-8305000000.0,-6639000000.0,15120000000.0,-8305000000.0,-6639000000.0,15120000000.0,385000000.0,7354000000.0,7354000000.0,,,301000000.0,-6543000000.0,-1793000000.0,-5988000000.0,-3043000000.0,-514000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q2TTM,2016-07-01,2017-06-30,,1103000000.0,253000000.0,21893000000.0,3910000000.0,-294000000.0,-3680000000.0,-1000000.0,1897000000.0,-16347000000.0,-11546000000.0,27871000000.0,-16347000000.0,-11546000000.0,27871000000.0,-316000000.0,12267000000.0,12267000000.0,-2609000000.0,,-180000000.0,-12886000000.0,-2899000000.0,-13279000000.0,-4593000000.0,-764000000.0,902000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q2,2017-04-01,2017-06-30,,1277000000.0,219000000.0,4652000000.0,154000000.0,135000000.0,-969000000.0,,-1307000000.0,-5059000000.0,-2878000000.0,6947000000.0,-5059000000.0,-2878000000.0,6947000000.0,-855000000.0,3264000000.0,3264000000.0,,,121000000.0,-3365000000.0,-55000000.0,-3098000000.0,-374000000.0,-13000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 12:16:43+00:00,1970000000.0,368000000.0,4519000000.0,687000000.0,74000000.0,-436000000.0,,3102000000.0,-3246000000.0,-3761000000.0,8173000000.0,-3246000000.0,-3761000000.0,8173000000.0,1240000000.0,4090000000.0,4090000000.0,,,180000000.0,-3178000000.0,-1738000000.0,-2890000000.0,-2669000000.0,-501000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q1TTM,2016-04-01,2017-03-31,,1221000000.0,145000000.0,22062000000.0,4785000000.0,-514000000.0,-4694000000.0,1000000.0,3205000000.0,-13063000000.0,-11815000000.0,25443000000.0,-13063000000.0,-11815000000.0,25443000000.0,51000000.0,10684000000.0,10684000000.0,-2609000000.0,,-129000000.0,-12697000000.0,-2921000000.0,-14452000000.0,-2820000000.0,-752000000.0,902000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 16:15:19+00:00,,,18745000000.0,4123000000.0,,-1477000000.0,,46000000.0,-19446000000.0,-16446000000.0,36014000000.0,-19446000000.0,-16446000000.0,36014000000.0,122000000.0,21421000000.0,21421000000.0,-2675000000.0,,,-13895000000.0,-1981000000.0,-19574000000.0,-4971000000.0,-626000000.0,986000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q4,2018-10-01,2018-12-31,,-6740000000.0,-1176000000.0,0.0,884000000.0,,0.0,,-1580000000.0,-5501000000.0,-5584000000.0,8607000000.0,-5501000000.0,-5584000000.0,8607000000.0,-2478000000.0,6206000000.0,6206000000.0,2401000000.0,,-492000000.0,-3033000000.0,-868000000.0,-6094000000.0,-692000000.0,-196000000.0,986000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 13:34:22+00:00,6740000000.0,1176000000.0,13717000000.0,3239000000.0,,-1475000000.0,,1626000000.0,-13945000000.0,-10862000000.0,27457000000.0,-13945000000.0,-10862000000.0,27407000000.0,2600000000.0,15215000000.0,15215000000.0,,,492000000.0,-10862000000.0,-1113000000.0,-13480000000.0,-4279000000.0,-430000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q3TTM,2017-10-01,2018-09-30,,2129000000.0,211000000.0,19559000000.0,4647000000.0,-441000000.0,-8637000000.0,,3468000000.0,-15782000000.0,-17398000000.0,34868000000.0,-15782000000.0,-17398000000.0,34818000000.0,1197000000.0,23624000000.0,23624000000.0,322000000.0,,-1470000000.0,-14256000000.0,-4670000000.0,-17981000000.0,-4332000000.0,-662000000.0,2076000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q3,2018-07-01,2018-09-30,,2314000000.0,555000000.0,4658000000.0,1491000000.0,105000000.0,54000000.0,,-1276000000.0,-4959000000.0,-3907000000.0,11158000000.0,-4959000000.0,-3907000000.0,11108000000.0,2347000000.0,6446000000.0,6446000000.0,,,215000000.0,-3659000000.0,-409000000.0,-5204000000.0,-23000000.0,-1000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 12:55:10+00:00,4426000000.0,621000000.0,9059000000.0,1748000000.0,-105000000.0,-1529000000.0,,2902000000.0,-8986000000.0,-6955000000.0,16299000000.0,-8986000000.0,-6955000000.0,16299000000.0,253000000.0,8769000000.0,8769000000.0,,,277000000.0,-7203000000.0,-704000000.0,-8276000000.0,-4256000000.0,-429000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q2TTM,2017-07-01,2018-06-30,,1179000000.0,34000000.0,19781000000.0,4010000000.0,-314000000.0,-10121000000.0,,5083000000.0,-15811000000.0,-16046000000.0,31245000000.0,-15811000000.0,-16046000000.0,31245000000.0,-926000000.0,21263000000.0,21263000000.0,322000000.0,,-24000000.0,-13995000000.0,-4418000000.0,-17690000000.0,-6237000000.0,-662000000.0,2076000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q2,2018-04-01,2018-06-30,,2309000000.0,55000000.0,4589000000.0,307000000.0,-135000000.0,-795000000.0,,952000000.0,-3244000000.0,-5096000000.0,7780000000.0,-3244000000.0,-5096000000.0,7780000000.0,-695000000.0,3986000000.0,3986000000.0,,,90000000.0,-3810000000.0,-566000000.0,-4927000000.0,-384000000.0,-2000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 13:44:33+00:00,2117000000.0,566000000.0,4470000000.0,1441000000.0,30000000.0,-734000000.0,,1950000000.0,-5742000000.0,-1859000000.0,8519000000.0,-5742000000.0,-1859000000.0,8519000000.0,948000000.0,4783000000.0,4783000000.0,,,187000000.0,-3393000000.0,-138000000.0,-3349000000.0,-3872000000.0,-427000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q1TTM,2017-04-01,2018-03-31,,147000000.0,198000000.0,19844000000.0,3857000000.0,-44000000.0,-10295000000.0,,2824000000.0,-17626000000.0,-13828000000.0,30412000000.0,-17626000000.0,-13828000000.0,30412000000.0,-1086000000.0,20541000000.0,20541000000.0,322000000.0,,7000000.0,-13550000000.0,-3907000000.0,-15861000000.0,-6227000000.0,-673000000.0,2076000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q4,2019-10-01,2019-12-31,,-5259000000.0,-1570000000.0,4923000000.0,3092000000.0,,1274000000.0,,-452000000.0,-4456000000.0,-4264000000.0,6352000000.0,-4456000000.0,-4264000000.0,6352000000.0,-2368000000.0,5730000000.0,5730000000.0,-5575000000.0,,-769000000.0,-3623000000.0,-1373000000.0,-6704000000.0,-208000000.0,-173000000.0,1490000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:15:19+00:00,,,18998000000.0,3692000000.0,,1519000000.0,,12706000000.0,-6618000000.0,-23084000000.0,29716000000.0,-6618000000.0,-23084000000.0,29716000000.0,14000000.0,14774000000.0,14774000000.0,-5575000000.0,,,-14686000000.0,-3905000000.0,-24361000000.0,-4044000000.0,-594000000.0,1490000000.0,
