company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:32:45+00:00,-19792000.0,55051000.0,,,32134000.0,,-48134000.0,321079000.0,,,-24315000.0,-50583000.0,347661000.0,-24315000.0,-50583000.0,347661000.0,224629000.0,-66526000.0,-66526000.0,5923000.0,-8302000.0,-1426000.0,,-5858000.0,-29365000.0,-10155000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2015.0,Q1TTM,2014-04-01,2015-03-31,,-240528000.0,255358000.0,41471000.0,89343000.0,128683000.0,,-96904000.0,-127157000.0,-81000.0,515342000.0,206408000.0,-405207000.0,273219000.0,206408000.0,-405207000.0,273219000.0,-22484000.0,-140879000.0,-140879000.0,157214000.0,1287000.0,-20250000.0,,-37947000.0,-144429000.0,-272193000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:48:26+00:00,-246780000.0,276957000.0,30312000.0,96678000.0,139288000.0,,,75548000.0,88000.0,844451000.0,99212000.0,-426477000.0,598739000.0,99212000.0,-426477000.0,598739000.0,224715000.0,20297000.0,20297000.0,86649000.0,-52914000.0,-13924000.0,-46759000.0,-75670000.0,-173827000.0,-616743000.0,,,8054000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2016.0,Q4,2016-10-01,2016-12-31,,-115087000.0,77993000.0,30312000.0,96678000.0,35188000.0,,13061000.0,429992000.0,88000.0,837570000.0,208912000.0,-166303000.0,479223000.0,208912000.0,-166303000.0,479223000.0,488134000.0,-92971000.0,-92971000.0,29021000.0,-26324000.0,-5183000.0,-46759000.0,-28582000.0,-54087000.0,-573840000.0,,,8054000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:32:07+00:00,-131693000.0,198964000.0,,,104100000.0,,-13061000.0,-354444000.0,,6881000.0,-109700000.0,-260174000.0,119516000.0,-109700000.0,-260174000.0,119516000.0,-263419000.0,113268000.0,113268000.0,57628000.0,-26590000.0,-8741000.0,,-47088000.0,-119740000.0,-42903000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2016.0,Q3TTM,2015-10-01,2016-09-30,,-151237000.0,290647000.0,44287000.0,92620000.0,140403000.0,,-19563000.0,-117720000.0,711000.0,61605000.0,-120373000.0,-324035000.0,442294000.0,-120373000.0,-324035000.0,442294000.0,-21677000.0,39431000.0,39431000.0,89533000.0,-25256000.0,-8073000.0,,-66219000.0,-164725000.0,-91214000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2016.0,Q3,2016-07-01,2016-09-30,,4133000.0,70868000.0,,,36618000.0,,436000.0,-670345000.0,,2060000.0,-40606000.0,-40764000.0,-391459000.0,-40606000.0,-40764000.0,-391459000.0,-472393000.0,132761000.0,132761000.0,38639000.0,-10774000.0,-4037000.0,,-21145000.0,-40860000.0,-10747000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-09 16:35:25+00:00,-135826000.0,128096000.0,,,67482000.0,,-13497000.0,315901000.0,,4821000.0,-69094000.0,-219410000.0,510975000.0,-69094000.0,-219410000.0,510975000.0,208974000.0,-19493000.0,-19493000.0,18989000.0,-15816000.0,-4704000.0,,-25943000.0,-78880000.0,-32156000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2016.0,Q2TTM,2015-07-01,2016-06-30,,-179604000.0,287366000.0,44287000.0,92620000.0,137925000.0,,-42766000.0,-40698000.0,711000.0,62097000.0,-80853000.0,-346454000.0,456353000.0,-80853000.0,-346454000.0,456353000.0,-13720000.0,11052000.0,11052000.0,60708000.0,-12812000.0,-12823000.0,,-49863000.0,-154027000.0,-80986000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2016.0,Q2,2016-04-01,2016-06-30,,-87283000.0,63619000.0,,,34413000.0,,-31288000.0,-146361000.0,,4821000.0,-15805000.0,-133666000.0,-6423000.0,-15805000.0,-133666000.0,-6423000.0,-187182000.0,36461000.0,36461000.0,5445000.0,-16495000.0,1816000.0,,5197000.0,-48199000.0,-9328000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:33:38+00:00,-48543000.0,64477000.0,,,33069000.0,,17791000.0,462262000.0,,,-53289000.0,-85744000.0,517398000.0,-53289000.0,-85744000.0,517398000.0,396156000.0,-55954000.0,-55954000.0,13544000.0,679000.0,-6520000.0,,-31140000.0,-30681000.0,-22828000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2016.0,Q1TTM,2015-04-01,2016-03-31,,-152796000.0,283404000.0,44287000.0,92620000.0,135083000.0,,14273000.0,-2107000.0,711000.0,57276000.0,-73095000.0,-326146000.0,477591000.0,-73095000.0,-326146000.0,477591000.0,92623000.0,-5197000.0,-5197000.0,66408000.0,15509000.0,-29543000.0,,-62697000.0,-143807000.0,-83894000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 16:32:47+00:00,-84093000.0,96508000.0,44871000.0,87111000.0,149634000.0,,,57966000.0,10671000.0,60912000.0,-127083000.0,-327586000.0,623522000.0,-127083000.0,-327586000.0,623522000.0,299247000.0,7774000.0,7774000.0,311640000.0,-25892000.0,-14715000.0,130394000.0,-61919000.0,-238435000.0,-110855000.0,,,9657000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2017.0,Q4,2017-10-01,2017-12-31,,-38232000.0,-111615000.0,44871000.0,87111000.0,42104000.0,,,178875000.0,10671000.0,-1043000.0,-101420000.0,-92087000.0,205288000.0,-101420000.0,-92087000.0,205288000.0,23853000.0,-173781000.0,-173781000.0,269705000.0,-59908000.0,-4470000.0,12072000.0,-24893000.0,-53936000.0,-26247000.0,,,4551000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 16:41:06+00:00,-45861000.0,208123000.0,,,107530000.0,,,-120909000.0,,61955000.0,-25663000.0,-235499000.0,418234000.0,-25663000.0,-235499000.0,418234000.0,275394000.0,181555000.0,181555000.0,41935000.0,34016000.0,-10245000.0,118322000.0,-37026000.0,-184499000.0,-84608000.0,,,5106000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2017.0,Q3TTM,2016-10-01,2017-09-30,,-160948000.0,286116000.0,30312000.0,96678000.0,142718000.0,,13061000.0,309083000.0,88000.0,899525000.0,183249000.0,-401802000.0,897457000.0,183249000.0,-401802000.0,897457000.0,763528000.0,88584000.0,88584000.0,70956000.0,7692000.0,-15428000.0,71563000.0,-65608000.0,-238586000.0,-658448000.0,,,13160000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2017.0,Q3,2017-07-01,2017-09-30,,-8955000.0,83371000.0,,,35817000.0,,,-670990000.0,,3764000.0,-1498000.0,-63559000.0,-386475000.0,-1498000.0,-63559000.0,-386475000.0,-415897000.0,148770000.0,148770000.0,16557000.0,9493000.0,-1056000.0,35635000.0,-4354000.0,-55892000.0,-10401000.0,,,2344000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 16:36:31+00:00,-36906000.0,124752000.0,,,71713000.0,,,550081000.0,,58191000.0,-24165000.0,-171940000.0,804709000.0,-24165000.0,-171940000.0,804709000.0,691291000.0,32785000.0,32785000.0,25378000.0,24523000.0,-9189000.0,82687000.0,-32672000.0,-128607000.0,-74207000.0,,,2762000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2017.0,Q2TTM,2016-07-01,2017-06-30,,-147860000.0,273613000.0,30312000.0,96678000.0,143519000.0,,13497000.0,309728000.0,88000.0,897821000.0,144141000.0,-379007000.0,892473000.0,144141000.0,-379007000.0,892473000.0,707032000.0,72575000.0,72575000.0,93038000.0,-12575000.0,-18409000.0,35928000.0,-82399000.0,-223554000.0,-658794000.0,,,10816000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2017.0,Q2,2017-04-01,2017-06-30,,-20993000.0,60069000.0,,,35801000.0,,,-148485000.0,,54712000.0,-19098000.0,-96913000.0,42972000.0,-19098000.0,-96913000.0,42972000.0,-10708000.0,80555000.0,80555000.0,15032000.0,7993000.0,-8956000.0,62331000.0,-19371000.0,-69726000.0,-62432000.0,,,2762000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 16:32:36+00:00,-15913000.0,64683000.0,,,35912000.0,,,698566000.0,,3479000.0,-5067000.0,-75027000.0,761737000.0,-5067000.0,-75027000.0,761737000.0,701999000.0,-47770000.0,-47770000.0,10346000.0,16530000.0,-233000.0,20356000.0,-13301000.0,-58881000.0,-11775000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2017.0,Q1TTM,2016-04-01,2017-03-31,,-214150000.0,277163000.0,30312000.0,96678000.0,142131000.0,,-17791000.0,311852000.0,88000.0,847930000.0,147434000.0,-415760000.0,843078000.0,147434000.0,-415760000.0,843078000.0,530558000.0,28481000.0,28481000.0,83451000.0,-37063000.0,-7637000.0,-26403000.0,-57831000.0,-202027000.0,-605690000.0,,,8054000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 16:32:47+00:00,-202355000.0,100306000.0,60016000.0,100278000.0,185376000.0,,,260081000.0,4900000.0,858667000.0,188784000.0,-496909000.0,941586000.0,188784000.0,-496909000.0,941586000.0,549381000.0,90340000.0,90340000.0,305483000.0,-192071000.0,-88635000.0,-84080000.0,-77971000.0,-239833000.0,-404741000.0,,,33914000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2018.0,Q4,2018-10-01,2018-12-31,,-28312000.0,-113896000.0,60016000.0,100278000.0,51658000.0,,,654735000.0,,1546000.0,-79342000.0,-118053000.0,686010000.0,-79342000.0,-118053000.0,686010000.0,468405000.0,-135185000.0,-135185000.0,228698000.0,-46862000.0,-18432000.0,-20210000.0,-20381000.0,-76119000.0,-13645000.0,,,4810000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 16:33:23+00:00,-174043000.0,214202000.0,,,133718000.0,,,-394654000.0,4900000.0,857121000.0,268126000.0,-378856000.0,255576000.0,268126000.0,-378856000.0,255576000.0,80976000.0,225525000.0,225525000.0,76785000.0,-145209000.0,-70203000.0,-63870000.0,-57590000.0,-163714000.0,-391096000.0,,,29104000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2018.0,Q3TTM,2017-10-01,2018-09-30,,-212275000.0,102587000.0,44871000.0,87111000.0,175822000.0,,,-215779000.0,15571000.0,856078000.0,166706000.0,-470943000.0,460864000.0,166706000.0,-470943000.0,460864000.0,104829000.0,51744000.0,51744000.0,346490000.0,-205117000.0,-74673000.0,-51798000.0,-82483000.0,-217650000.0,-417343000.0,,,33655000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2018.0,Q3,2018-07-01,2018-09-30,,-14966000.0,76456000.0,,,48225000.0,,,-620273000.0,4900000.0,-4899000.0,-46605000.0,-64461000.0,-264250000.0,-46605000.0,-64461000.0,-264250000.0,-390515000.0,183197000.0,183197000.0,48145000.0,-16368000.0,-1045000.0,-15199000.0,-11792000.0,-63073000.0,-18446000.0,,,14623000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-25 16:36:17+00:00,-159077000.0,137746000.0,,,85493000.0,,,225619000.0,,862020000.0,314731000.0,-314395000.0,519826000.0,314731000.0,-314395000.0,519826000.0,471491000.0,42328000.0,42328000.0,28640000.0,-128841000.0,-69158000.0,-48671000.0,-45798000.0,-100641000.0,-372650000.0,,,14481000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2018.0,Q2TTM,2017-07-01,2018-06-30,,-206264000.0,109502000.0,44871000.0,87111000.0,163414000.0,,,-266496000.0,10671000.0,864741000.0,211813000.0,-470041000.0,338639000.0,211813000.0,-470041000.0,338639000.0,79447000.0,17317000.0,17317000.0,314902000.0,-179256000.0,-74684000.0,-964000.0,-75045000.0,-210469000.0,-409298000.0,,,21376000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2018.0,Q2,2018-04-01,2018-06-30,,-112941000.0,72067000.0,,,43356000.0,,,-466055000.0,,484000.0,-89419000.0,-225669000.0,-255672000.0,-89419000.0,-225669000.0,-255672000.0,-648470000.0,83356000.0,83356000.0,11604000.0,-24608000.0,-71693000.0,-77710000.0,-14495000.0,-55516000.0,-50800000.0,,,14481000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:32:48+00:00,-46136000.0,65679000.0,,,42137000.0,,,691674000.0,,861536000.0,404150000.0,-88726000.0,775498000.0,404150000.0,-88726000.0,775498000.0,1119961000.0,-41028000.0,-41028000.0,17036000.0,-104233000.0,2535000.0,29039000.0,-31303000.0,-45125000.0,-321850000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2018.0,Q1TTM,2017-04-01,2018-03-31,,-114316000.0,97504000.0,44871000.0,87111000.0,155859000.0,,,51074000.0,10671000.0,918969000.0,282134000.0,-341285000.0,637283000.0,282134000.0,-341285000.0,637283000.0,717209000.0,14516000.0,14516000.0,318330000.0,-146655000.0,-11947000.0,139077000.0,-79921000.0,-224679000.0,-420930000.0,,,9657000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2019.0,Q4,2019-10-01,2019-12-31,,-168842000.0,-132042000.0,66937000.0,103915000.0,57455000.0,,,388071000.0,1161000.0,936796000.0,468499000.0,-287643000.0,436861000.0,468499000.0,-287643000.0,436861000.0,665448000.0,-136639000.0,-136639000.0,260016000.0,-25173000.0,-24131000.0,47731000.0,-37509000.0,-97744000.0,-406776000.0,,,3074000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 16:32:47+00:00,-334612000.0,104418000.0,66937000.0,103915000.0,220459000.0,,,-288372000.0,14285000.0,937400000.0,328889000.0,-691000000.0,469783000.0,328889000.0,-691000000.0,469783000.0,96039000.0,118212000.0,118212000.0,315066000.0,-51516000.0,-46038000.0,-11633000.0,-134013000.0,-323566000.0,-437267000.0,,,13216000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2019.0,Q3TTM,2018-10-01,2019-09-30,,-194082000.0,122564000.0,60016000.0,100278000.0,214662000.0,,,-21708000.0,13124000.0,2150000.0,-218952000.0,-521410000.0,718932000.0,-218952000.0,-521410000.0,718932000.0,-101004000.0,119666000.0,119666000.0,283748000.0,-73205000.0,-40339000.0,-79574000.0,-116885000.0,-301941000.0,-44136000.0,,,14952000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2019.0,Q3,2019-07-01,2019-09-30,,-28630000.0,94642000.0,,,56989000.0,,,-624226000.0,13124000.0,-8277000.0,-41700000.0,-121703000.0,-260401000.0,-41700000.0,-121703000.0,-260401000.0,-476185000.0,193972000.0,193972000.0,18222000.0,-24820000.0,-7996000.0,-52381000.0,-13169000.0,-89882000.0,-8558000.0,,,4805000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 16:33:23+00:00,-165770000.0,236460000.0,,,163004000.0,,,-676443000.0,13124000.0,604000.0,-139610000.0,-403357000.0,32922000.0,-139610000.0,-403357000.0,32922000.0,-569409000.0,254851000.0,254851000.0,55050000.0,-26343000.0,-21907000.0,-59364000.0,-96504000.0,-225822000.0,-30491000.0,,,10142000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2019.0,Q2TTM,2018-07-01,2019-06-30,,-180418000.0,104378000.0,60016000.0,100278000.0,205898000.0,,,-17755000.0,4900000.0,5528000.0,-223857000.0,-464168000.0,715083000.0,-223857000.0,-464168000.0,715083000.0,-15334000.0,108891000.0,108891000.0,313671000.0,-64753000.0,-33388000.0,-42392000.0,-115508000.0,-275132000.0,-54024000.0,,,24770000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2019.0,Q2,2019-04-01,2019-06-30,,-127258000.0,77341000.0,,,54343000.0,,,-444004000.0,,8324000.0,-26419000.0,-196784000.0,-175727000.0,-26419000.0,-196784000.0,-175727000.0,-399213000.0,116120000.0,116120000.0,20473000.0,-60000.0,5019000.0,-283000.0,-33451000.0,-78804000.0,-1232000.0,,,4259000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-25 16:36:17+00:00,-137140000.0,141818000.0,,,106015000.0,,,-52217000.0,,8881000.0,-97910000.0,-281654000.0,293323000.0,-97910000.0,-281654000.0,293323000.0,-93224000.0,60879000.0,60879000.0,36828000.0,-1523000.0,-13911000.0,-6983000.0,-83335000.0,-135940000.0,-21933000.0,,,5337000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:59:55+00:00,-9882000.0,64477000.0,,,51672000.0,,,391787000.0,,557000.0,-71491000.0,-84870000.0,469050000.0,-71491000.0,-84870000.0,469050000.0,305989000.0,-55241000.0,-55241000.0,16355000.0,-1463000.0,-18930000.0,-6700000.0,-49884000.0,-57136000.0,-20701000.0,,,1078000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2019.0,Q1TTM,2018-04-01,2019-03-31,,-166101000.0,99104000.0,60016000.0,100278000.0,194911000.0,,,-39806000.0,4900000.0,-2312000.0,-286857000.0,-493053000.0,635138000.0,-286857000.0,-493053000.0,635138000.0,-264591000.0,76127000.0,76127000.0,304802000.0,-89301000.0,-110100000.0,-119819000.0,-96552000.0,-251844000.0,-103592000.0,,,34992000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2020.0,Q1TTM,2019-04-01,2020-03-31,,-357238000.0,122988000.0,66937000.0,103915000.0,226631000.0,,,21191000.0,14285000.0,1356261000.0,782802000.0,-728501000.0,632408000.0,782802000.0,-728501000.0,632408000.0,597519000.0,-37469000.0,-37469000.0,299067000.0,-64083000.0,-42626000.0,-89190000.0,-99243000.0,-350993000.0,-424418000.0,,,22356000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:59:55+00:00,-32508000.0,83047000.0,,,57844000.0,,,701350000.0,,419418000.0,382422000.0,-122371000.0,631675000.0,382422000.0,-122371000.0,631675000.0,807469000.0,-210922000.0,-210922000.0,356000.0,-14030000.0,-15518000.0,-84257000.0,-15114000.0,-84563000.0,-7852000.0,,,10218000.0,
