company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 16:25:22+00:00,109000000.0,0.03,0.03,0.03,12000000.0,-40000000.0,43000000.0,43000000.0,43000000.0,550000000.0,1846000000.0,,-7000000.0,21000000.0,135000000.0,212000000.0,2000000.0,741000000.0,550000000.0,1296000000.0,54000000.0,1232000000.0,64000000.0,-61000000.0,3000000.0,1846000000.0,1433300000.0,1325500000.0,1347600000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q3YTD,2014-01-01,2014-09-30,,327000000.0,0.13,0.13,0.13,177000000.0,-135000000.0,180000000.0,180000000.0,180000000.0,1650000000.0,5493000000.0,,14000000.0,86000000.0,287000000.0,609000000.0,37000000.0,2128000000.0,1650000000.0,3843000000.0,161000000.0,3651000000.0,192000000.0,-147000000.0,45000000.0,5493000000.0,1433300000.0,1325500000.0,1347600000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q3TTM,2013-10-01,2014-09-30,,432000000.0,0.2,0.2,0.2,177000000.0,-184000000.0,288000000.0,288000000.0,288000000.0,2206000000.0,7331000000.0,,3000000.0,110000000.0,304000000.0,826000000.0,83000000.0,2874000000.0,2206000000.0,5125000000.0,218000000.0,4806000000.0,319000000.0,-215000000.0,104000000.0,7331000000.0,1433300000.0,1325500000.0,1347600000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q2YTD,2014-01-01,2014-06-30,,218000000.0,0.1,0.1,0.1,165000000.0,-95000000.0,137000000.0,137000000.0,137000000.0,1100000000.0,3647000000.0,,21000000.0,65000000.0,152000000.0,397000000.0,35000000.0,1387000000.0,1100000000.0,2547000000.0,107000000.0,2419000000.0,128000000.0,-86000000.0,42000000.0,3647000000.0,,1323200000.0,1345000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q2TTM,2013-07-01,2014-06-30,,424000000.0,0.17,0.17,0.17,165000000.0,-179000000.0,240000000.0,240000000.0,240000000.0,2166000000.0,7220000000.0,,4000000.0,117000000.0,245000000.0,831000000.0,100000000.0,2814000000.0,2166000000.0,5054000000.0,301000000.0,4696000000.0,358000000.0,-297000000.0,61000000.0,7220000000.0,,1323200000.0,1345000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 16:05:12+00:00,109000000.0,0.0,0.0,0.0,110000000.0,-108000000.0,4000000.0,4000000.0,4000000.0,563000000.0,1873000000.0,,18000000.0,25000000.0,171000000.0,206000000.0,15000000.0,743000000.0,563000000.0,1310000000.0,53000000.0,1379000000.0,-69000000.0,-35000000.0,-104000000.0,1873000000.0,,1323200000.0,1345000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q1,2014-01-01,2014-03-31,2014-05-08 16:22:46+00:00,109000000.0,0.1,0.1,0.1,55000000.0,13000000.0,133000000.0,133000000.0,133000000.0,537000000.0,1774000000.0,,3000000.0,40000000.0,-19000000.0,191000000.0,20000000.0,644000000.0,537000000.0,1237000000.0,54000000.0,1040000000.0,197000000.0,-51000000.0,146000000.0,1774000000.0,1330000000.0,1321700000.0,1349200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q1TTM,2013-04-01,2014-03-31,,416000000.0,0.27,0.27,0.27,108000000.0,-49000000.0,366000000.0,366000000.0,366000000.0,2133000000.0,7156000000.0,,-17000000.0,139000000.0,40000000.0,848000000.0,111000000.0,2714000000.0,2133000000.0,5023000000.0,313000000.0,4376000000.0,647000000.0,-330000000.0,317000000.0,7156000000.0,1330000000.0,1321700000.0,1349200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 06:20:01+00:00,495000000.0,-0.18,-0.18,-0.18,19000000.0,-411000000.0,-239000000.0,-239000000.0,-239000000.0,2173000000.0,7477000000.0,,-83000000.0,70000000.0,1228000000.0,876000000.0,26000000.0,2873000000.0,2173000000.0,5304000000.0,284000000.0,5587000000.0,-283000000.0,-367000000.0,-650000000.0,7477000000.0,1327800000.0,1341200000.0,1341200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q4,2015-10-01,2015-12-31,,135000000.0,-0.11,-0.11,-0.11,,-195000000.0,-142000000.0,-142000000.0,-142000000.0,574000000.0,1978000000.0,,-50000000.0,-26000000.0,493000000.0,243000000.0,10000000.0,776000000.0,574000000.0,1404000000.0,60000000.0,1631000000.0,-227000000.0,-110000000.0,-337000000.0,1978000000.0,1327800000.0,1341200000.0,1341200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 16:10:46+00:00,131000000.0,-0.15,-0.15,-0.15,10000000.0,-169000000.0,-198000000.0,-198000000.0,-198000000.0,539000000.0,1888000000.0,,-10000000.0,53000000.0,497000000.0,221000000.0,7000000.0,729000000.0,539000000.0,1349000000.0,58000000.0,1648000000.0,-299000000.0,-68000000.0,-367000000.0,1888000000.0,1320000000.0,1344000000.0,1344000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q3YTD,2015-01-01,2015-09-30,,360000000.0,-0.07,-0.07,-0.07,19000000.0,-216000000.0,-97000000.0,-97000000.0,-97000000.0,1599000000.0,5499000000.0,,-33000000.0,96000000.0,735000000.0,633000000.0,16000000.0,2097000000.0,1599000000.0,3900000000.0,224000000.0,3956000000.0,-56000000.0,-257000000.0,-313000000.0,5499000000.0,1320000000.0,1344000000.0,1344000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q3TTM,2014-10-01,2015-09-30,,471000000.0,-0.29,-0.29,-0.29,37000000.0,-471000000.0,-396000000.0,-396000000.0,-396000000.0,2159000000.0,7386000000.0,,-39000000.0,121000000.0,1387000000.0,841000000.0,48000000.0,2871000000.0,2159000000.0,5227000000.0,279000000.0,5776000000.0,-549000000.0,-318000000.0,-867000000.0,7386000000.0,1320000000.0,1344000000.0,1344000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 16:12:18+00:00,116000000.0,0.08,0.08,0.08,9000000.0,3000000.0,102000000.0,102000000.0,102000000.0,540000000.0,1843000000.0,,-8000000.0,18000000.0,18000000.0,220000000.0,3000000.0,700000000.0,540000000.0,1303000000.0,106000000.0,1084000000.0,219000000.0,-114000000.0,105000000.0,1843000000.0,1275000000.0,1341300000.0,1361800000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q2YTD,2015-01-01,2015-06-30,,229000000.0,0.08,0.08,0.08,9000000.0,-47000000.0,101000000.0,101000000.0,101000000.0,1060000000.0,3611000000.0,,-23000000.0,43000000.0,238000000.0,412000000.0,9000000.0,1368000000.0,1060000000.0,2551000000.0,166000000.0,2308000000.0,243000000.0,-189000000.0,54000000.0,3611000000.0,1275000000.0,1341300000.0,1361800000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q2TTM,2014-07-01,2015-06-30,,449000000.0,-0.11,-0.11,-0.11,39000000.0,-342000000.0,-155000000.0,-155000000.0,-155000000.0,2170000000.0,7344000000.0,,-36000000.0,89000000.0,1025000000.0,832000000.0,43000000.0,2883000000.0,2170000000.0,5174000000.0,275000000.0,5360000000.0,-186000000.0,-311000000.0,-497000000.0,7344000000.0,1275000000.0,1341300000.0,1361800000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:08:58+00:00,113000000.0,0.0,0.0,0.0,,-50000000.0,-1000000.0,-1000000.0,-1000000.0,520000000.0,1768000000.0,,-15000000.0,25000000.0,220000000.0,192000000.0,6000000.0,668000000.0,520000000.0,1248000000.0,60000000.0,1224000000.0,24000000.0,-75000000.0,-51000000.0,1768000000.0,,1333700000.0,1333700000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q1TTM,2014-04-01,2015-03-31,,442000000.0,-0.19,-0.19,-0.19,140000000.0,-453000000.0,-253000000.0,-253000000.0,-253000000.0,2193000000.0,7374000000.0,,-10000000.0,96000000.0,1178000000.0,818000000.0,55000000.0,2926000000.0,2193000000.0,5181000000.0,222000000.0,5655000000.0,-474000000.0,-232000000.0,-706000000.0,7374000000.0,,1333700000.0,1333700000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,FY,2016-01-01,2016-12-31,2019-02-19 17:21:15+00:00,545000000.0,0.26,0.26,0.25,11000000.0,-170000000.0,347000000.0,347000000.0,347000000.0,2424000000.0,8386000000.0,,-37000000.0,79000000.0,833000000.0,920000000.0,28000000.0,3099000000.0,2424000000.0,5962000000.0,233000000.0,5515000000.0,447000000.0,-270000000.0,177000000.0,8386000000.0,1334600000.0,1357600000.0,1377200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q4,2016-10-01,2016-12-31,,138000000.0,0.09,0.09,0.08,4000000.0,-35000000.0,124000000.0,124000000.0,124000000.0,618000000.0,2191000000.0,,6000000.0,20000000.0,177000000.0,256000000.0,6000000.0,832000000.0,618000000.0,1573000000.0,57000000.0,1433000000.0,140000000.0,-51000000.0,89000000.0,2191000000.0,1334600000.0,1357600000.0,1377200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 16:50:28+00:00,136000000.0,0.17,0.17,0.17,7000000.0,29000000.0,228000000.0,228000000.0,228000000.0,594000000.0,2105000000.0,,-33000000.0,20000000.0,-9000000.0,232000000.0,5000000.0,772000000.0,594000000.0,1511000000.0,58000000.0,1163000000.0,348000000.0,-91000000.0,257000000.0,2105000000.0,1341200000.0,1360600000.0,1379700000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q3YTD,2016-01-01,2016-09-30,,407000000.0,0.17,0.17,0.17,7000000.0,-135000000.0,223000000.0,223000000.0,223000000.0,1806000000.0,6195000000.0,,-43000000.0,59000000.0,656000000.0,664000000.0,22000000.0,2267000000.0,1806000000.0,4389000000.0,176000000.0,4082000000.0,307000000.0,-219000000.0,88000000.0,6195000000.0,1341200000.0,1360600000.0,1379700000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q3TTM,2015-10-01,2016-09-30,,542000000.0,0.06,0.06,0.06,7000000.0,-330000000.0,81000000.0,81000000.0,81000000.0,2380000000.0,8173000000.0,,-93000000.0,33000000.0,1149000000.0,907000000.0,32000000.0,3043000000.0,2380000000.0,5793000000.0,236000000.0,5713000000.0,80000000.0,-329000000.0,-249000000.0,8173000000.0,1341200000.0,1360600000.0,1379700000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 16:24:02+00:00,135000000.0,-0.15,-0.15,-0.15,,-190000000.0,-207000000.0,-207000000.0,-207000000.0,639000000.0,2126000000.0,,-4000000.0,20000000.0,651000000.0,222000000.0,14000000.0,779000000.0,639000000.0,1487000000.0,59000000.0,1821000000.0,-334000000.0,-63000000.0,-397000000.0,2126000000.0,1380000000.0,1357400000.0,1357400000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q2YTD,2016-01-01,2016-06-30,,271000000.0,,,,,-164000000.0,-5000000.0,-5000000.0,-5000000.0,1212000000.0,4090000000.0,,-10000000.0,39000000.0,665000000.0,432000000.0,17000000.0,1495000000.0,1212000000.0,2878000000.0,118000000.0,2919000000.0,-41000000.0,-128000000.0,-169000000.0,4090000000.0,1380000000.0,1357400000.0,1357400000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q2TTM,2015-07-01,2016-06-30,,537000000.0,-0.26,-0.26,-0.26,10000000.0,-528000000.0,-345000000.0,-345000000.0,-345000000.0,2325000000.0,7956000000.0,,-70000000.0,66000000.0,1655000000.0,896000000.0,34000000.0,3000000000.0,2325000000.0,5631000000.0,236000000.0,6198000000.0,-567000000.0,-306000000.0,-873000000.0,7956000000.0,1380000000.0,1357400000.0,1357400000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 16:26:53+00:00,136000000.0,0.15,0.15,0.15,,26000000.0,202000000.0,202000000.0,202000000.0,573000000.0,1964000000.0,,-6000000.0,19000000.0,14000000.0,210000000.0,3000000.0,716000000.0,573000000.0,1391000000.0,59000000.0,1098000000.0,293000000.0,-65000000.0,228000000.0,1964000000.0,1346700000.0,1350400000.0,1369900000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q1TTM,2015-04-01,2016-03-31,,518000000.0,-0.03,-0.03,-0.03,19000000.0,-335000000.0,-36000000.0,-36000000.0,-36000000.0,2226000000.0,7673000000.0,,-74000000.0,64000000.0,1022000000.0,894000000.0,23000000.0,2921000000.0,2226000000.0,5447000000.0,283000000.0,5461000000.0,-14000000.0,-357000000.0,-371000000.0,7673000000.0,1346700000.0,1350400000.0,1369900000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:58:01+00:00,565000000.0,0.08,0.08,0.08,4000000.0,828000000.0,104000000.0,105000000.0,104000000.0,2593000000.0,9048000000.0,-1000000.0,-124000000.0,68000000.0,205000000.0,997000000.0,37000000.0,3294000000.0,2593000000.0,6455000000.0,229000000.0,5170000000.0,1285000000.0,-353000000.0,933000000.0,9048000000.0,1300000000.0,1370100000.0,1392700000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q4,2017-10-01,2017-12-31,,141000000.0,-0.45,-0.45,-0.44,1000000.0,842000000.0,-615000000.0,-614000000.0,-615000000.0,674000000.0,2409000000.0,-1000000.0,-35000000.0,18000000.0,87000000.0,264000000.0,20000000.0,885000000.0,674000000.0,1735000000.0,57000000.0,1416000000.0,319000000.0,-92000000.0,228000000.0,2409000000.0,1300000000.0,1370100000.0,1392700000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q3,2017-07-01,2017-09-30,2018-10-29 16:50:47+00:00,139000000.0,0.21,0.21,0.2,3000000.0,26000000.0,283000000.0,283000000.0,283000000.0,637000000.0,2222000000.0,,-11000000.0,16000000.0,-16000000.0,254000000.0,12000000.0,800000000.0,637000000.0,1585000000.0,57000000.0,1208000000.0,377000000.0,-68000000.0,309000000.0,2222000000.0,1347600000.0,1372000000.0,1394100000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q3YTD,2017-01-01,2017-09-30,,424000000.0,0.53,0.53,0.52,3000000.0,-14000000.0,719000000.0,719000000.0,719000000.0,1919000000.0,6639000000.0,,-89000000.0,50000000.0,118000000.0,733000000.0,17000000.0,2409000000.0,1919000000.0,4720000000.0,172000000.0,3754000000.0,966000000.0,-261000000.0,705000000.0,6639000000.0,1347600000.0,1372000000.0,1394100000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q3TTM,2016-10-01,2017-09-30,,562000000.0,0.62,0.62,0.6,7000000.0,-49000000.0,843000000.0,843000000.0,843000000.0,2537000000.0,8830000000.0,,-83000000.0,70000000.0,295000000.0,989000000.0,23000000.0,3241000000.0,2537000000.0,6293000000.0,229000000.0,5187000000.0,1106000000.0,-312000000.0,794000000.0,8830000000.0,1347600000.0,1372000000.0,1394100000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 16:18:42+00:00,142000000.0,0.11,0.11,0.11,0.0,-55000000.0,146000000.0,146000000.0,146000000.0,632000000.0,2257000000.0,,-76000000.0,17000000.0,181000000.0,244000000.0,1000000.0,815000000.0,632000000.0,1625000000.0,58000000.0,1400000000.0,225000000.0,-134000000.0,91000000.0,2257000000.0,1327300000.0,1369800000.0,1391100000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q2YTD,2017-01-01,2017-06-30,,285000000.0,0.32,0.32,0.32,,-40000000.0,436000000.0,436000000.0,436000000.0,1282000000.0,4417000000.0,,-78000000.0,34000000.0,134000000.0,479000000.0,5000000.0,1609000000.0,1282000000.0,3135000000.0,115000000.0,2546000000.0,589000000.0,-193000000.0,396000000.0,4417000000.0,1327300000.0,1369800000.0,1391100000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q2TTM,2016-07-01,2017-06-30,,559000000.0,0.58,0.58,0.57,11000000.0,-46000000.0,788000000.0,788000000.0,788000000.0,2494000000.0,8713000000.0,,-105000000.0,74000000.0,302000000.0,967000000.0,16000000.0,3213000000.0,2494000000.0,6219000000.0,230000000.0,5142000000.0,1077000000.0,-335000000.0,742000000.0,8713000000.0,1327300000.0,1369800000.0,1391100000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 06:32:14+00:00,143000000.0,0.21,0.21,0.21,0.0,15000000.0,290000000.0,290000000.0,290000000.0,650000000.0,2160000000.0,,-2000000.0,17000000.0,-47000000.0,235000000.0,4000000.0,794000000.0,650000000.0,1510000000.0,57000000.0,1146000000.0,364000000.0,-59000000.0,305000000.0,2160000000.0,1381000000.0,1365400000.0,1390200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q1TTM,2016-04-01,2017-03-31,,552000000.0,0.32,0.32,0.31,11000000.0,-181000000.0,435000000.0,435000000.0,435000000.0,2501000000.0,8582000000.0,,-33000000.0,77000000.0,772000000.0,945000000.0,29000000.0,3177000000.0,2501000000.0,6081000000.0,231000000.0,5563000000.0,518000000.0,-264000000.0,254000000.0,8582000000.0,1381000000.0,1365400000.0,1390200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:58:01+00:00,599000000.0,1.21,1.21,1.19,35000000.0,-249000000.0,1671000000.0,1671000000.0,1671000000.0,2813000000.0,9823000000.0,,157000000.0,70000000.0,82000000.0,1113000000.0,36000000.0,3569000000.0,2813000000.0,7011000000.0,241000000.0,5504000000.0,1506000000.0,-84000000.0,1422000000.0,9823000000.0,1381000000.0,1381000000.0,1401400000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,Q4,2018-10-01,2018-12-31,,163000000.0,0.28,0.28,0.27,,-90000000.0,386000000.0,386000000.0,386000000.0,730000000.0,2561000000.0,,42000000.0,18000000.0,76000000.0,288000000.0,15000000.0,953000000.0,730000000.0,1833000000.0,65000000.0,1513000000.0,319000000.0,-23000000.0,296000000.0,2561000000.0,1381000000.0,1381000000.0,1401400000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 06:33:21+00:00,148000000.0,0.31,0.31,0.31,0.0,24000000.0,432000000.0,432000000.0,432000000.0,672000000.0,2393000000.0,,126000000.0,17000000.0,5000000.0,289000000.0,3000000.0,870000000.0,672000000.0,1720000000.0,58000000.0,1332000000.0,388000000.0,68000000.0,456000000.0,2393000000.0,1393500000.0,1382800000.0,1403900000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,Q3YTD,2018-01-01,2018-09-30,,436000000.0,0.93,0.93,0.92,35000000.0,-159000000.0,1285000000.0,1285000000.0,1285000000.0,2083000000.0,7262000000.0,,115000000.0,52000000.0,6000000.0,825000000.0,21000000.0,2616000000.0,2083000000.0,5178000000.0,176000000.0,3991000000.0,1187000000.0,-61000000.0,1126000000.0,7262000000.0,1393500000.0,1382800000.0,1403900000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,Q3TTM,2017-10-01,2018-09-30,,577000000.0,0.48,0.48,0.48,36000000.0,683000000.0,670000000.0,671000000.0,670000000.0,2757000000.0,9671000000.0,-1000000.0,80000000.0,70000000.0,93000000.0,1089000000.0,41000000.0,3501000000.0,2757000000.0,6913000000.0,233000000.0,5407000000.0,1506000000.0,-153000000.0,1354000000.0,9671000000.0,1393500000.0,1382800000.0,1403900000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 16:11:18+00:00,147000000.0,0.4,0.4,0.4,34000000.0,-209000000.0,555000000.0,556000000.0,555000000.0,739000000.0,2490000000.0,,12000000.0,17000000.0,-4000000.0,275000000.0,5000000.0,886000000.0,739000000.0,1751000000.0,57000000.0,1360000000.0,392000000.0,-45000000.0,347000000.0,2490000000.0,1387500000.0,1380500000.0,1398900000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,Q2YTD,2018-01-01,2018-06-30,,288000000.0,0.62,0.62,0.61,35000000.0,-183000000.0,853000000.0,853000000.0,853000000.0,1411000000.0,4869000000.0,,-11000000.0,35000000.0,1000000.0,536000000.0,18000000.0,1746000000.0,1411000000.0,3458000000.0,118000000.0,2659000000.0,799000000.0,-129000000.0,670000000.0,4869000000.0,1387500000.0,1380500000.0,1398900000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,Q2TTM,2017-07-01,2018-06-30,,568000000.0,0.38,0.38,0.37,39000000.0,685000000.0,521000000.0,522000000.0,521000000.0,2722000000.0,9500000000.0,-1000000.0,-57000000.0,69000000.0,72000000.0,1054000000.0,50000000.0,3431000000.0,2722000000.0,6778000000.0,232000000.0,5283000000.0,1495000000.0,-289000000.0,1207000000.0,9500000000.0,1387500000.0,1380500000.0,1398900000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,Q1,2018-01-01,2018-03-31,2019-04-29 16:23:10+00:00,141000000.0,0.22,0.22,0.21,1000000.0,26000000.0,298000000.0,297000000.0,298000000.0,672000000.0,2379000000.0,,-23000000.0,18000000.0,5000000.0,261000000.0,13000000.0,860000000.0,672000000.0,1707000000.0,61000000.0,1299000000.0,407000000.0,-84000000.0,323000000.0,2379000000.0,1354500000.0,1376500000.0,1396800000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:58:01+00:00,699000000.0,3.38,3.38,3.33,105000000.0,-4013000000.0,4700000000.0,4700000000.0,4700000000.0,3116000000.0,10736000000.0,,-358000000.0,65000000.0,80000000.0,1174000000.0,38000000.0,3941000000.0,3116000000.0,7620000000.0,473000000.0,6102000000.0,1518000000.0,-831000000.0,687000000.0,10736000000.0,1390500000.0,1391500000.0,1410600000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,Q4,2019-10-01,2019-12-31,,200000000.0,2.87,2.87,2.83,1000000.0,-4002000000.0,3996000000.0,3996000000.0,3996000000.0,851000000.0,2905000000.0,,-36000000.0,17000000.0,198000000.0,308000000.0,28000000.0,1092000000.0,851000000.0,2054000000.0,180000000.0,1844000000.0,210000000.0,-216000000.0,-6000000.0,2905000000.0,1390500000.0,1391500000.0,1410600000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,Q3YTD,2019-01-01,2019-09-30,,499000000.0,0.51,0.51,0.5,104000000.0,-11000000.0,704000000.0,704000000.0,704000000.0,2265000000.0,7831000000.0,,-322000000.0,48000000.0,-118000000.0,866000000.0,10000000.0,2849000000.0,2265000000.0,5566000000.0,293000000.0,4258000000.0,1308000000.0,-615000000.0,693000000.0,7831000000.0,1400000000.0,1393100000.0,1412200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,Q3TTM,2018-10-01,2019-09-30,,662000000.0,0.79,0.79,0.77,104000000.0,-101000000.0,1090000000.0,1090000000.0,1090000000.0,2995000000.0,10392000000.0,,-280000000.0,66000000.0,-42000000.0,1154000000.0,25000000.0,3802000000.0,2995000000.0,7399000000.0,358000000.0,5771000000.0,1627000000.0,-638000000.0,989000000.0,10392000000.0,1400000000.0,1393100000.0,1412200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 06:33:21+00:00,178000000.0,0.09,0.09,0.09,0.0,-35000000.0,126000000.0,126000000.0,126000000.0,777000000.0,2707000000.0,,-197000000.0,15000000.0,33000000.0,306000000.0,3000000.0,1012000000.0,777000000.0,1930000000.0,95000000.0,1547000000.0,383000000.0,-292000000.0,91000000.0,2707000000.0,1400000000.0,1393100000.0,1412200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,Q2YTD,2019-01-01,2019-06-30,,321000000.0,0.42,0.42,0.41,104000000.0,24000000.0,578000000.0,578000000.0,578000000.0,1488000000.0,5124000000.0,,-125000000.0,33000000.0,-151000000.0,560000000.0,7000000.0,1837000000.0,1488000000.0,3636000000.0,198000000.0,2711000000.0,925000000.0,-323000000.0,602000000.0,5124000000.0,1400000000.0,1391000000.0,1408600000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,Q2TTM,2018-07-01,2019-06-30,,632000000.0,1.01,1.01,0.99,104000000.0,-42000000.0,1396000000.0,1396000000.0,1396000000.0,2890000000.0,10078000000.0,,43000000.0,68000000.0,-70000000.0,1137000000.0,25000000.0,3660000000.0,2890000000.0,7189000000.0,321000000.0,5556000000.0,1632000000.0,-278000000.0,1354000000.0,10078000000.0,1400000000.0,1391000000.0,1408600000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 16:11:18+00:00,161000000.0,0.11,0.11,0.11,37000000.0,-9000000.0,154000000.0,154000000.0,154000000.0,758000000.0,2631000000.0,,-150000000.0,17000000.0,25000000.0,280000000.0,1000000.0,968000000.0,758000000.0,1873000000.0,89000000.0,1489000000.0,384000000.0,-239000000.0,145000000.0,2631000000.0,1400000000.0,1391000000.0,1408600000.0
