company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 16:06:45+00:00,,13000000.0,101000000.0,6000000.0,7000000.0,-295000000.0,2000000.0,5000000.0,-65000000.0,-67000000.0,-85000000.0,,,-65000000.0,-67000000.0,-85000000.0,-210000000.0,86000000.0,87000000.0,-1000000.0,9000000.0,-12000000.0,,-18000000.0,,-73000000.0,-42000000.0,,,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q4,2012-10-01,2012-12-31,,,18000000.0,91000000.0,,3000000.0,225000000.0,6000000.0,,-160000000.0,-96000000.0,349000000.0,,-1000000.0,-160000000.0,-96000000.0,348000000.0,95000000.0,-141000000.0,-145000000.0,4000000.0,160000000.0,2000000.0,,,-21000000.0,-112000000.0,-155000000.0,-13000000.0,-9000000.0,46000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,FY,2012-01-01,2012-12-31,2015-02-10 17:59:40+00:00,-5000000.0,67000000.0,378000000.0,,16000000.0,-282000000.0,7000000.0,119000000.0,-339000000.0,-221000000.0,580000000.0,,-5000000.0,-339000000.0,-221000000.0,575000000.0,31000000.0,218000000.0,218000000.0,,199000000.0,27000000.0,,-24000000.0,-21000000.0,-290000000.0,-441000000.0,-27000000.0,,95000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1000000.0,61000000.0,384000000.0,,16000000.0,-472000000.0,1000000.0,64000000.0,-186000000.0,-200000000.0,455000000.0,,-5000000.0,-186000000.0,-200000000.0,450000000.0,80000000.0,-407000000.0,-406000000.0,-1000000.0,888000000.0,25000000.0,,-27000000.0,,-259000000.0,-235000000.0,-14000000.0,9000000.0,51000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q3,2012-07-01,2012-09-30,,,17000000.0,96000000.0,,8000000.0,-9000000.0,,-31000000.0,-206000000.0,-25000000.0,225000000.0,,-2000000.0,-206000000.0,-25000000.0,223000000.0,,97000000.0,99000000.0,-2000000.0,22000000.0,-2000000.0,,-1000000.0,,-54000000.0,-158000000.0,-14000000.0,,29000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 16:21:37+00:00,-5000000.0,49000000.0,287000000.0,,13000000.0,-507000000.0,1000000.0,119000000.0,-179000000.0,-125000000.0,231000000.0,,-4000000.0,-179000000.0,-125000000.0,227000000.0,-64000000.0,359000000.0,363000000.0,-4000000.0,39000000.0,25000000.0,,-24000000.0,,-178000000.0,-286000000.0,-14000000.0,9000000.0,49000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2000000.0,56000000.0,388000000.0,,-3000000.0,-544000000.0,4000000.0,183000000.0,-108000000.0,-226000000.0,419000000.0,,-6000000.0,-108000000.0,-226000000.0,413000000.0,76000000.0,-384000000.0,-382000000.0,-2000000.0,901000000.0,14000000.0,,-27000000.0,,-256000000.0,-282000000.0,,9000000.0,23000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q2,2012-04-01,2012-06-30,,,16000000.0,94000000.0,,-11000000.0,-163000000.0,1000000.0,31000000.0,-18000000.0,-33000000.0,100000000.0,,-1000000.0,-18000000.0,-33000000.0,99000000.0,37000000.0,137000000.0,138000000.0,-1000000.0,15000000.0,19000000.0,,-23000000.0,,-51000000.0,-46000000.0,,9000000.0,9000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 16:07:34+00:00,-5000000.0,32000000.0,191000000.0,,5000000.0,-498000000.0,1000000.0,150000000.0,27000000.0,-100000000.0,6000000.0,,-2000000.0,27000000.0,-100000000.0,4000000.0,-64000000.0,262000000.0,264000000.0,-2000000.0,17000000.0,27000000.0,,-23000000.0,,-124000000.0,-128000000.0,,9000000.0,20000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q1TTM,2011-04-01,2012-03-31,,-149000000.0,52000000.0,401000000.0,-6000000.0,15000000.0,-397000000.0,3000000.0,1659000000.0,-213000000.0,-426000000.0,496000000.0,,-3000000.0,-213000000.0,-426000000.0,493000000.0,-131000000.0,-441000000.0,-442000000.0,1000000.0,882000000.0,-2000000.0,,-17000000.0,,-285000000.0,-1856000000.0,,,14000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 16:25:41+00:00,-5000000.0,16000000.0,97000000.0,,16000000.0,-335000000.0,,119000000.0,45000000.0,-67000000.0,-94000000.0,,-1000000.0,45000000.0,-67000000.0,-95000000.0,-101000000.0,125000000.0,126000000.0,-1000000.0,2000000.0,8000000.0,,,,-73000000.0,-82000000.0,,,11000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,FY,2013-01-01,2013-12-31,2016-05-13 06:51:42+00:00,-36000000.0,79000000.0,350000000.0,,-7000000.0,-203000000.0,5000000.0,776000000.0,-321000000.0,-402000000.0,700000000.0,,-18000000.0,-321000000.0,-402000000.0,682000000.0,-48000000.0,330000000.0,330000000.0,,144000000.0,,,-22000000.0,-16000000.0,-361000000.0,-1047000000.0,-33000000.0,,11000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q4,2013-10-01,2013-12-31,,-36000000.0,79000000.0,29000000.0,,,210000000.0,-17000000.0,776000000.0,-123000000.0,-153000000.0,451000000.0,,-11000000.0,-123000000.0,-153000000.0,440000000.0,164000000.0,-17000000.0,-17000000.0,,150000000.0,,10000000.0,-1000000.0,-16000000.0,-122000000.0,-868000000.0,-13000000.0,,11000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q3TTM,2012-10-01,2013-09-30,,,18000000.0,412000000.0,,-4000000.0,-188000000.0,28000000.0,,-358000000.0,-345000000.0,598000000.0,,-8000000.0,-358000000.0,-345000000.0,590000000.0,-117000000.0,206000000.0,202000000.0,4000000.0,154000000.0,2000000.0,-10000000.0,-21000000.0,-21000000.0,-351000000.0,-334000000.0,-33000000.0,-9000000.0,46000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-29 16:44:59+00:00,,,321000000.0,,-7000000.0,-413000000.0,22000000.0,,-198000000.0,-249000000.0,249000000.0,,-7000000.0,-198000000.0,-249000000.0,242000000.0,-212000000.0,347000000.0,347000000.0,,-6000000.0,,-10000000.0,-21000000.0,,-239000000.0,-179000000.0,-20000000.0,,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q1TTM,2012-04-01,2013-03-31,,,51000000.0,388000000.0,,-1000000.0,-291000000.0,11000000.0,160000000.0,-225000000.0,-248000000.0,540000000.0,,-6000000.0,-225000000.0,-248000000.0,534000000.0,60000000.0,167000000.0,166000000.0,1000000.0,226000000.0,19000000.0,,-24000000.0,-21000000.0,-311000000.0,-364000000.0,-27000000.0,,84000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 16:22:17+00:00,,,107000000.0,,-1000000.0,-344000000.0,4000000.0,160000000.0,159000000.0,-94000000.0,-134000000.0,,-2000000.0,159000000.0,-94000000.0,-136000000.0,-72000000.0,74000000.0,74000000.0,,29000000.0,,,,,-94000000.0,-5000000.0,,,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,FY,2014-01-01,2014-12-31,2017-02-10 06:40:01+00:00,-114000000.0,113000000.0,335000000.0,,-21000000.0,-116000000.0,3000000.0,1247000000.0,-70000000.0,-455000000.0,698000000.0,,-23000000.0,-70000000.0,-455000000.0,675000000.0,129000000.0,192000000.0,215000000.0,-23000000.0,151000000.0,,,-37000000.0,,-369000000.0,-1251000000.0,-32000000.0,9000000.0,19000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q4,2014-10-01,2014-12-31,,-114000000.0,113000000.0,-7000000.0,,-11000000.0,266000000.0,-2000000.0,1230000000.0,-43000000.0,-186000000.0,489000000.0,,-1000000.0,-43000000.0,-186000000.0,488000000.0,248000000.0,-101000000.0,-78000000.0,-23000000.0,195000000.0,,-21000000.0,,,-79000000.0,-1251000000.0,-20000000.0,9000000.0,19000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q3TTM,2013-10-01,2014-09-30,,-36000000.0,79000000.0,371000000.0,,-10000000.0,-172000000.0,-12000000.0,793000000.0,-150000000.0,-422000000.0,660000000.0,,-33000000.0,-150000000.0,-422000000.0,627000000.0,45000000.0,276000000.0,276000000.0,,106000000.0,,31000000.0,-38000000.0,-16000000.0,-412000000.0,-868000000.0,-25000000.0,,11000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-28 17:12:07+00:00,,,342000000.0,,-10000000.0,-382000000.0,5000000.0,17000000.0,-27000000.0,-269000000.0,209000000.0,,-22000000.0,-27000000.0,-269000000.0,187000000.0,-119000000.0,293000000.0,293000000.0,,-44000000.0,,21000000.0,-37000000.0,,-290000000.0,,-12000000.0,,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q3,2014-07-01,2014-09-30,,,,113000000.0,,-6000000.0,30000000.0,,-54000000.0,-56000000.0,-88000000.0,240000000.0,,-20000000.0,-56000000.0,-88000000.0,220000000.0,70000000.0,67000000.0,67000000.0,,30000000.0,,6000000.0,-2000000.0,,-94000000.0,,,,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 16:55:45+00:00,,,229000000.0,,-4000000.0,-412000000.0,5000000.0,71000000.0,29000000.0,-181000000.0,-31000000.0,,-2000000.0,29000000.0,-181000000.0,-33000000.0,-189000000.0,226000000.0,226000000.0,,-74000000.0,,15000000.0,-35000000.0,,-196000000.0,,-12000000.0,,
