company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q3YTD,2014-01-01,2014-09-28,2015-10-22 10:05:13+00:00,-40000000.0,327000000.0,,-780000000.0,,,-1243000000.0,-689000000.0,1235000000.0,,35000000.0,-1243000000.0,-689000000.0,1270000000.0,-662000000.0,1672000000.0,1613000000.0,59000000.0,75000000.0,44000000.0,0.0,-551000000.0,-2190000000.0,-173000000.0,-2000000.0,-734000000.0,1714000000.0,0.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q3TTM,2013-09-30,2014-09-28,,-50000000.0,440000000.0,,-284000000.0,,,-1825000000.0,-854000000.0,2341000000.0,,30000000.0,-1825000000.0,-854000000.0,2371000000.0,-308000000.0,2205000000.0,2082000000.0,123000000.0,103000000.0,49000000.0,,-725000000.0,-2492000000.0,-288000000.0,-14000000.0,-1135000000.0,1975000000.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q3,2014-06-30,2014-09-28,,-14000000.0,111000000.0,,-230000000.0,,,-383000000.0,-668000000.0,423000000.0,,1000000.0,-383000000.0,-668000000.0,424000000.0,-627000000.0,519000000.0,519000000.0,,23000000.0,7000000.0,,-188000000.0,-819000000.0,-72000000.0,-1000000.0,-201000000.0,237000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q2TTM,2013-07-01,2014-06-29,,-49000000.0,440000000.0,,208000000.0,,,-1846000000.0,-203000000.0,2813000000.0,,30000000.0,-1846000000.0,-203000000.0,2843000000.0,794000000.0,2179000000.0,2054000000.0,125000000.0,111000000.0,44000000.0,,-714000000.0,-1773000000.0,-276000000.0,-16000000.0,-1160000000.0,1894000000.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q2,2014-03-31,2014-06-29,,-14000000.0,109000000.0,,-482000000.0,,,-468000000.0,518000000.0,153000000.0,,22000000.0,-468000000.0,518000000.0,175000000.0,225000000.0,553000000.0,501000000.0,52000000.0,25000000.0,25000000.0,,-189000000.0,-26000000.0,-62000000.0,-1000000.0,-303000000.0,620000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q2YTD,2014-01-01,2014-06-29,2015-07-23 10:05:51+00:00,-26000000.0,216000000.0,,-550000000.0,,,-860000000.0,-21000000.0,812000000.0,,34000000.0,-860000000.0,-21000000.0,846000000.0,-35000000.0,1153000000.0,1094000000.0,59000000.0,52000000.0,37000000.0,0.0,-363000000.0,-1371000000.0,-101000000.0,-1000000.0,-533000000.0,1477000000.0,0.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q1TTM,2013-04-01,2014-03-30,,-61000000.0,444000000.0,,17000000.0,,,-1808000000.0,-907000000.0,2619000000.0,,7000000.0,-1808000000.0,-907000000.0,2626000000.0,-89000000.0,2119000000.0,2046000000.0,73000000.0,112000000.0,35000000.0,,-704000000.0,-2385000000.0,-270000000.0,-20000000.0,-1119000000.0,1808000000.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q1,2014-01-01,2014-03-30,2015-04-23 10:16:17+00:00,-12000000.0,107000000.0,,-68000000.0,,,-392000000.0,-539000000.0,659000000.0,,12000000.0,-392000000.0,-539000000.0,671000000.0,-260000000.0,600000000.0,593000000.0,7000000.0,27000000.0,12000000.0,0.0,-174000000.0,-1345000000.0,-39000000.0,,-230000000.0,857000000.0,0.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 10:22:29+00:00,-2005000000.0,489000000.0,,-330000000.0,0.0,,-1509000000.0,-1744000000.0,2346000000.0,,13000000.0,-1509000000.0,-1744000000.0,2359000000.0,-894000000.0,2107000000.0,2094000000.0,13000000.0,93000000.0,47000000.0,-2000000.0,-454000000.0,-1392000000.0,-406000000.0,-3000000.0,-1099000000.0,2002000000.0,59000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2015.0,Q4,2015-09-28,2015-12-31,,-76000000.0,136000000.0,,61000000.0,,,-449000000.0,-502000000.0,813000000.0,,13000000.0,-449000000.0,-502000000.0,826000000.0,-125000000.0,607000000.0,594000000.0,13000000.0,22000000.0,4000000.0,4000000.0,-202000000.0,-734000000.0,-167000000.0,,-251000000.0,457000000.0,14000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2015.0,Q3YTD,2015-01-01,2015-09-27,2016-10-27 10:24:42+00:00,-1929000000.0,353000000.0,,-391000000.0,0.0,,-1060000000.0,-1242000000.0,1533000000.0,,0.0,-1060000000.0,-1242000000.0,1533000000.0,-769000000.0,1500000000.0,1500000000.0,0.0,71000000.0,43000000.0,-6000000.0,-252000000.0,-658000000.0,-239000000.0,-3000000.0,-848000000.0,1545000000.0,45000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2015.0,Q3TTM,2014-09-29,2015-09-27,,-2370000000.0,465000000.0,,-280000000.0,,592000000.0,-753000000.0,-1875000000.0,2362000000.0,,85000000.0,-753000000.0,-1875000000.0,2447000000.0,-181000000.0,2086000000.0,2080000000.0,6000000.0,97000000.0,48000000.0,-21000000.0,-436000000.0,-1382000000.0,-392000000.0,-3000000.0,-954000000.0,2236000000.0,54000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2015.0,Q3,2015-06-29,2015-09-27,,-11000000.0,130000000.0,,502000000.0,,,-456000000.0,-20000000.0,1102000000.0,,-1000000.0,-456000000.0,-20000000.0,1101000000.0,625000000.0,443000000.0,444000000.0,-1000000.0,26000000.0,1000000.0,9000000.0,-204000000.0,-510000000.0,-96000000.0,-1000000.0,-252000000.0,562000000.0,26000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2015.0,Q2YTD,2015-01-01,2015-06-28,2016-07-28 10:09:11+00:00,-1918000000.0,223000000.0,,-893000000.0,0.0,,-604000000.0,-1222000000.0,431000000.0,,1000000.0,-604000000.0,-1222000000.0,432000000.0,-1394000000.0,1057000000.0,1056000000.0,1000000.0,45000000.0,42000000.0,-15000000.0,-48000000.0,-148000000.0,-143000000.0,-2000000.0,-596000000.0,983000000.0,19000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2015.0,Q2TTM,2014-06-30,2015-06-28,,-2373000000.0,446000000.0,,-1012000000.0,,592000000.0,-680000000.0,-2523000000.0,1683000000.0,,87000000.0,-680000000.0,-2523000000.0,1770000000.0,-1433000000.0,2162000000.0,2155000000.0,7000000.0,94000000.0,54000000.0,-30000000.0,-420000000.0,-1691000000.0,-368000000.0,-3000000.0,-903000000.0,1911000000.0,28000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2016.0,Q3YTD,2016-01-01,2016-10-02,2017-10-26 10:14:26+00:00,-104000000.0,377000000.0,,-287000000.0,11000000.0,,-1615000000.0,-82000000.0,1711000000.0,,0.0,-1615000000.0,-82000000.0,1711000000.0,14000000.0,1660000000.0,1659000000.0,1000000.0,-38000000.0,,-9000000.0,-725000000.0,-472000000.0,-344000000.0,-5000000.0,-896000000.0,822000000.0,25000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2016.0,Q3TTM,2015-09-28,2016-10-02,,-180000000.0,513000000.0,,-226000000.0,11000000.0,,-2064000000.0,-584000000.0,2524000000.0,,13000000.0,-2064000000.0,-584000000.0,2537000000.0,-111000000.0,2267000000.0,2253000000.0,14000000.0,-16000000.0,4000000.0,-5000000.0,-927000000.0,-1206000000.0,-511000000.0,-5000000.0,-1147000000.0,1279000000.0,39000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2016.0,Q3,2016-07-04,2016-10-02,,-21000000.0,130000000.0,,-62000000.0,,,-418000000.0,104000000.0,640000000.0,,,-418000000.0,104000000.0,640000000.0,326000000.0,542000000.0,541000000.0,1000000.0,31000000.0,,-15000000.0,-216000000.0,,-107000000.0,,-202000000.0,223000000.0,24000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2016.0,Q2YTD,2016-01-01,2016-07-03,2017-07-27 10:08:21+00:00,-83000000.0,247000000.0,,-225000000.0,11000000.0,,-1197000000.0,-186000000.0,1071000000.0,,,-1197000000.0,-186000000.0,1071000000.0,-312000000.0,1118000000.0,1118000000.0,0.0,-69000000.0,,6000000.0,-509000000.0,-472000000.0,-237000000.0,-5000000.0,-694000000.0,599000000.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2016.0,Q2TTM,2015-06-29,2016-07-03,,-170000000.0,513000000.0,,338000000.0,11000000.0,,-2102000000.0,-708000000.0,2986000000.0,,12000000.0,-2102000000.0,-708000000.0,2998000000.0,188000000.0,2168000000.0,2156000000.0,12000000.0,-21000000.0,5000000.0,19000000.0,-915000000.0,-1716000000.0,-500000000.0,-6000000.0,-1197000000.0,1618000000.0,41000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2016.0,Q2,2016-04-04,2016-07-03,,-14000000.0,123000000.0,,32000000.0,,,-568000000.0,-95000000.0,746000000.0,,-1000000.0,-568000000.0,-95000000.0,745000000.0,82000000.0,713000000.0,714000000.0,-1000000.0,-123000000.0,,6000000.0,-308000000.0,-472000000.0,-87000000.0,,-260000000.0,472000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2016.0,Q1,2016-01-01,2016-04-03,2017-04-27 12:18:01+00:00,-69000000.0,124000000.0,,-257000000.0,11000000.0,,-629000000.0,-91000000.0,325000000.0,,1000000.0,-629000000.0,-91000000.0,326000000.0,-394000000.0,405000000.0,404000000.0,1000000.0,54000000.0,,0.0,-201000000.0,0.0,-150000000.0,-5000000.0,-434000000.0,127000000.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2017.0,FY,2017-01-01,2017-12-31,2020-02-12 16:04:56+00:00,-161000000.0,550000000.0,0.0,-102000000.0,8000000.0,300000000.0,-2116000000.0,-817000000.0,2747000000.0,0.0,-2000000.0,-2116000000.0,-817000000.0,2745000000.0,-188000000.0,2001000000.0,1999000000.0,2000000.0,300000000.0,,20000000.0,-910000000.0,-696000000.0,-543000000.0,-629000000.0,-885000000.0,517000000.0,46000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2017.0,Q4,2017-10-02,2017-12-31,,-19000000.0,149000000.0,,-8000000.0,,,-332000000.0,-499000000.0,1624000000.0,,-1000000.0,-332000000.0,-499000000.0,1623000000.0,792000000.0,387000000.0,387000000.0,,1096000000.0,,22000000.0,-231000000.0,-297000000.0,-220000000.0,,-101000000.0,,15000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2017.0,Q3YTD,2017-01-01,2017-10-01,2018-10-25 11:49:16+00:00,-142000000.0,401000000.0,0.0,-94000000.0,8000000.0,300000000.0,-1784000000.0,-318000000.0,1123000000.0,,-1000000.0,-1784000000.0,-318000000.0,1122000000.0,-980000000.0,1614000000.0,1612000000.0,2000000.0,-796000000.0,,-2000000.0,-679000000.0,-399000000.0,-323000000.0,-629000000.0,-784000000.0,517000000.0,31000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2017.0,Q3,2017-07-03,2017-10-01,,-70000000.0,138000000.0,,-19000000.0,,,-437000000.0,204000000.0,382000000.0,,-1000000.0,-437000000.0,204000000.0,381000000.0,148000000.0,567000000.0,568000000.0,-1000000.0,-305000000.0,,-1000000.0,-232000000.0,,-142000000.0,,-205000000.0,417000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2017.0,Q2YTD,2017-01-01,2017-07-02,2018-07-26 10:15:20+00:00,-72000000.0,263000000.0,0.0,-75000000.0,8000000.0,300000000.0,-1347000000.0,-522000000.0,741000000.0,,0.0,-1347000000.0,-522000000.0,741000000.0,-1128000000.0,1047000000.0,1044000000.0,3000000.0,-491000000.0,,-1000000.0,-447000000.0,-399000000.0,-181000000.0,-629000000.0,-579000000.0,100000000.0,31000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2017.0,Q2,2017-04-03,2017-07-02,,-17000000.0,133000000.0,,650000000.0,,300000000.0,-702000000.0,-92000000.0,782000000.0,,,-702000000.0,-92000000.0,782000000.0,-12000000.0,547000000.0,547000000.0,,-548000000.0,,,-232000000.0,,-95000000.0,-629000000.0,-141000000.0,,20000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2017.0,Q1,2017-01-01,2017-04-02,2018-04-26 10:11:46+00:00,-55000000.0,130000000.0,,-725000000.0,8000000.0,,-645000000.0,-430000000.0,-41000000.0,,0.0,-645000000.0,-430000000.0,-41000000.0,-1116000000.0,500000000.0,497000000.0,3000000.0,57000000.0,,-1000000.0,-215000000.0,-399000000.0,-86000000.0,0.0,-438000000.0,100000000.0,11000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,FY,2018-01-01,2018-12-31,2020-02-12 16:04:56+00:00,-58000000.0,568000000.0,11000000.0,-216000000.0,0.0,,-2398000000.0,-521000000.0,3428000000.0,0.0,0.0,-2398000000.0,-521000000.0,3428000000.0,509000000.0,2882000000.0,2883000000.0,-1000000.0,193000000.0,,-22000000.0,-975000000.0,0.0,-763000000.0,-5000000.0,-1418000000.0,309000000.0,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q4,2018-10-01,2018-12-31,,-16000000.0,151000000.0,,930000000.0,,,-649000000.0,-244000000.0,2433000000.0,,-1000000.0,-649000000.0,-244000000.0,2432000000.0,1539000000.0,827000000.0,828000000.0,-1000000.0,524000000.0,,-13000000.0,-247000000.0,,-217000000.0,,-402000000.0,,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-24 10:05:57+00:00,-42000000.0,417000000.0,11000000.0,-1146000000.0,,,-1749000000.0,-277000000.0,995000000.0,,1000000.0,-1749000000.0,-277000000.0,996000000.0,-1030000000.0,2055000000.0,2055000000.0,0.0,-331000000.0,,-9000000.0,-728000000.0,,-546000000.0,-5000000.0,-1016000000.0,309000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q3TTM,2017-10-02,2018-09-30,,-61000000.0,566000000.0,11000000.0,-1154000000.0,,,-2081000000.0,-776000000.0,2619000000.0,,,-2081000000.0,-776000000.0,2619000000.0,-238000000.0,2442000000.0,2442000000.0,,765000000.0,,13000000.0,-959000000.0,-297000000.0,-766000000.0,-5000000.0,-1117000000.0,309000000.0,15000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q3,2018-07-02,2018-09-30,,-14000000.0,143000000.0,,-1238000000.0,,,-373000000.0,-200000000.0,-444000000.0,,,-373000000.0,-200000000.0,-444000000.0,-1017000000.0,641000000.0,641000000.0,,10000000.0,,-6000000.0,-248000000.0,,-180000000.0,,-125000000.0,,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q2YTD,2018-01-01,2018-07-01,2019-07-25 10:21:24+00:00,-28000000.0,274000000.0,11000000.0,92000000.0,,,-1376000000.0,-77000000.0,1439000000.0,,1000000.0,-1376000000.0,-77000000.0,1440000000.0,-13000000.0,1414000000.0,1414000000.0,0.0,-341000000.0,,-3000000.0,-480000000.0,,-366000000.0,-5000000.0,-891000000.0,309000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q2TTM,2017-07-03,2018-07-01,,-117000000.0,561000000.0,11000000.0,65000000.0,,,-2145000000.0,-372000000.0,3445000000.0,,-1000000.0,-2145000000.0,-372000000.0,3444000000.0,927000000.0,2368000000.0,2369000000.0,-1000000.0,450000000.0,,18000000.0,-943000000.0,-297000000.0,-728000000.0,-5000000.0,-1197000000.0,726000000.0,15000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q2,2018-04-02,2018-07-01,,-16000000.0,139000000.0,11000000.0,457000000.0,,,-669000000.0,-154000000.0,1156000000.0,,,-669000000.0,-154000000.0,1156000000.0,333000000.0,791000000.0,790000000.0,1000000.0,-230000000.0,,-2000000.0,-250000000.0,,-147000000.0,,-419000000.0,,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q1,2018-01-01,2018-04-01,2019-04-25 10:30:02+00:00,-12000000.0,135000000.0,,-365000000.0,,,-707000000.0,77000000.0,283000000.0,,1000000.0,-707000000.0,77000000.0,284000000.0,-346000000.0,623000000.0,624000000.0,-1000000.0,-111000000.0,,-1000000.0,-230000000.0,,-219000000.0,-5000000.0,-472000000.0,309000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q1TTM,2017-04-03,2018-04-01,,-118000000.0,555000000.0,,258000000.0,,300000000.0,-2178000000.0,-310000000.0,3071000000.0,,-1000000.0,-2178000000.0,-310000000.0,3070000000.0,582000000.0,2124000000.0,2126000000.0,-2000000.0,132000000.0,,20000000.0,-925000000.0,-297000000.0,-676000000.0,-634000000.0,-919000000.0,726000000.0,35000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q4,2019-09-30,2019-12-31,,-19000000.0,159000000.0,,1021000000.0,,,-858000000.0,-300000000.0,2792000000.0,3000000.0,-1000000.0,-858000000.0,-297000000.0,2791000000.0,1636000000.0,881000000.0,879000000.0,2000000.0,733000000.0,,,-851000000.0,-17000000.0,-289000000.0,-5000000.0,-2000000.0,,25000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,FY,2019-01-01,2019-12-31,2020-02-12 16:04:56+00:00,-73000000.0,605000000.0,0.0,899000000.0,0.0,,-2803000000.0,-1006000000.0,4482000000.0,3000000.0,-2000000.0,-2803000000.0,-1003000000.0,4480000000.0,674000000.0,3329000000.0,3328000000.0,1000000.0,-350000000.0,,1000000.0,-1624000000.0,-17000000.0,-942000000.0,-310000000.0,-869000000.0,0.0,25000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q3TTM,2018-10-01,2019-09-29,,-70000000.0,597000000.0,,808000000.0,,,-2594000000.0,-950000000.0,4123000000.0,,-2000000.0,-2594000000.0,-950000000.0,4121000000.0,577000000.0,3275000000.0,3277000000.0,-2000000.0,-559000000.0,,-12000000.0,-1020000000.0,,-870000000.0,-305000000.0,-1269000000.0,,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q3,2019-07-01,2019-09-29,,-21000000.0,155000000.0,,571000000.0,,,-564000000.0,-237000000.0,1278000000.0,,-1000000.0,-564000000.0,-237000000.0,1277000000.0,476000000.0,860000000.0,861000000.0,-1000000.0,-309000000.0,,-1000000.0,-263000000.0,,-215000000.0,-300000000.0,-1000000.0,,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q3YTD,2019-01-01,2019-09-29,2019-10-24 10:05:57+00:00,-54000000.0,446000000.0,0.0,-122000000.0,,,-1945000000.0,-706000000.0,1690000000.0,,-1000000.0,-1945000000.0,-706000000.0,1689000000.0,-962000000.0,2448000000.0,2449000000.0,-1000000.0,-1083000000.0,,1000000.0,-773000000.0,,-653000000.0,-305000000.0,-867000000.0,0.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q2TTM,2018-07-02,2019-06-30,,-63000000.0,585000000.0,,-1001000000.0,,,-2403000000.0,-913000000.0,2401000000.0,,-1000000.0,-2403000000.0,-913000000.0,2400000000.0,-916000000.0,3056000000.0,3057000000.0,-1000000.0,-240000000.0,,-17000000.0,-1005000000.0,,-835000000.0,-5000000.0,-1393000000.0,,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q2,2019-04-01,2019-06-30,,-15000000.0,151000000.0,,-39000000.0,,,-565000000.0,-177000000.0,823000000.0,,,-565000000.0,-177000000.0,823000000.0,81000000.0,813000000.0,813000000.0,,-102000000.0,,2000000.0,-265000000.0,,-164000000.0,,-300000000.0,,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-25 10:21:24+00:00,-33000000.0,291000000.0,0.0,-693000000.0,,,-1381000000.0,-469000000.0,412000000.0,,0.0,-1381000000.0,-469000000.0,412000000.0,-1438000000.0,1588000000.0,1588000000.0,0.0,-774000000.0,,2000000.0,-510000000.0,,-438000000.0,-5000000.0,-866000000.0,0.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q1TTM,2018-04-02,2019-03-31,,-64000000.0,573000000.0,11000000.0,-505000000.0,,,-2507000000.0,-890000000.0,2734000000.0,,-1000000.0,-2507000000.0,-890000000.0,2733000000.0,-664000000.0,3034000000.0,3034000000.0,,-368000000.0,,-21000000.0,-990000000.0,,-818000000.0,-5000000.0,-1512000000.0,,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q1,2019-01-01,2019-03-31,2019-04-25 10:30:02+00:00,-18000000.0,140000000.0,,-654000000.0,,,-816000000.0,-292000000.0,-411000000.0,,0.0,-816000000.0,-292000000.0,-411000000.0,-1519000000.0,775000000.0,775000000.0,0.0,-672000000.0,,0.0,-245000000.0,,-274000000.0,-5000000.0,-566000000.0,0.0,
