company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 11:22:10+00:00,0.55,0.55,0.28,0.55,,29100000.0,54400000.0,57000000.0,-2600000.0,54400000.0,,822600000.0,1040100000.0,,1800000.0,,11300000.0,5000000.0,103800000.0,822600000.0,217500000.0,13100000.0,120100000.0,97400000.0,-11300000.0,86100000.0,1040100000.0,97700000.0,97700000.0,97700000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.98,1.98,1.09,1.96,,122300000.0,196300000.0,236400000.0,-40100000.0,196300000.0,,3422900000.0,4288600000.0,,5900000.0,-9300000.0,44300000.0,5000000.0,415900000.0,3422900000.0,865700000.0,57000000.0,455900000.0,409800000.0,-51100000.0,358700000.0,4288600000.0,97700000.0,97700000.0,97700000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 16:55:29+00:00,2.51,2.51,1.16,2.48,0.0,114700000.0,236200000.0,236200000.0,,236200000.0,,3137900000.0,4004400000.0,,-200000.0,-10400000.0,46500000.0,28600000.0,390500000.0,3137900000.0,866500000.0,60200000.0,455200000.0,411300000.0,-60400000.0,350900000.0,4004400000.0,94300000.0,94300000.0,94300000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2016.0,Q4,2016-10-01,2016-12-31,,0.65,0.65,0.29,0.64,,29200000.0,60500000.0,60500000.0,,60500000.0,,772100000.0,988000000.0,,-1300000.0,-1300000.0,11800000.0,3800000.0,94900000.0,772100000.0,215900000.0,15700000.0,109200000.0,106700000.0,-17000000.0,89700000.0,988000000.0,94300000.0,94300000.0,94300000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 14:57:49+00:00,0.73,0.73,0.29,0.72,,33100000.0,68600000.0,68600000.0,,68600000.0,,802400000.0,1027200000.0,,600000.0,-3200000.0,11600000.0,4400000.0,95800000.0,802400000.0,224800000.0,15100000.0,108600000.0,116200000.0,-14500000.0,101700000.0,1027200000.0,94300000.0,94300000.0,94300000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.86,1.86,0.87,1.84,,85500000.0,175700000.0,175700000.0,,175700000.0,,2365800000.0,3016400000.0,,1100000.0,-9100000.0,34700000.0,24800000.0,295600000.0,2365800000.0,650600000.0,44500000.0,346000000.0,304600000.0,-43400000.0,261200000.0,3016400000.0,94300000.0,94300000.0,94300000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.45,2.45,1.15,2.42,,113900000.0,232500000.0,232500000.0,,232500000.0,,3135600000.0,3999100000.0,,2300000.0,-16400000.0,45000000.0,27000000.0,406100000.0,3135600000.0,863500000.0,57700000.0,461700000.0,401800000.0,-55400000.0,346400000.0,3999100000.0,94300000.0,94300000.0,94300000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 10:56:36+00:00,0.54,0.54,0.29,0.53,,24700000.0,50900000.0,50900000.0,,50900000.0,,804300000.0,1021300000.0,,600000.0,-3600000.0,11600000.0,19600000.0,100400000.0,804300000.0,217000000.0,14000000.0,128000000.0,89000000.0,-13400000.0,75600000.0,1021300000.0,94700000.0,94700000.0,94700000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.13,1.13,0.58,1.12,,52400000.0,107100000.0,107100000.0,,107100000.0,,1563400000.0,1989200000.0,,500000.0,-5900000.0,23100000.0,20400000.0,199800000.0,1563400000.0,425800000.0,29400000.0,237400000.0,188400000.0,-28900000.0,159500000.0,1989200000.0,94700000.0,94700000.0,94700000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.37,2.37,1.14,2.34,,112300000.0,226400000.0,226400000.0,,226400000.0,,3129700000.0,3990200000.0,,2500000.0,-14600000.0,44400000.0,27200000.0,412100000.0,3129700000.0,860500000.0,55200000.0,469100000.0,391400000.0,-52700000.0,338700000.0,3990200000.0,94700000.0,94700000.0,94700000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 16:33:01+00:00,0.59,0.59,0.29,0.59,,27700000.0,56200000.0,56200000.0,,56200000.0,,759100000.0,967900000.0,,-100000.0,-2300000.0,11500000.0,800000.0,99400000.0,759100000.0,208800000.0,15400000.0,109400000.0,99400000.0,-15500000.0,83900000.0,967900000.0,94900000.0,94900000.0,94900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.51,2.51,1.13,2.48,,120600000.0,241100000.0,241100000.0,,241100000.0,,3134500000.0,3999200000.0,,4100000.0,-14700000.0,44300000.0,7900000.0,415600000.0,3134500000.0,864700000.0,54000000.0,453100000.0,411600000.0,-49900000.0,361700000.0,3999200000.0,94900000.0,94900000.0,94900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2017.0,FY,2017-01-01,2017-12-31,2019-02-15 16:55:29+00:00,1.03,1.03,1.2,1.02,196600000.0,-41300000.0,94000000.0,94000000.0,,94000000.0,,3260000000.0,4046200000.0,,-3500000.0,-20900000.0,42900000.0,60400000.0,385200000.0,3260000000.0,786200000.0,65800000.0,664200000.0,122000000.0,-69300000.0,52700000.0,4046200000.0,91500000.0,91500000.0,91500000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2017.0,Q4,2017-10-01,2017-12-31,,-0.44,-0.44,0.3,-0.44,196600000.0,-104000000.0,-40700000.0,-40700000.0,,-40700000.0,,809800000.0,1003600000.0,,-8500000.0,-7000000.0,9300000.0,19300000.0,94700000.0,809800000.0,193800000.0,17100000.0,312900000.0,-119100000.0,-25600000.0,-144700000.0,1003600000.0,91500000.0,91500000.0,91500000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2017.0,Q3,2017-07-01,2017-09-30,2018-10-26 16:02:16+00:00,0.61,0.61,0.3,0.61,,26400000.0,55600000.0,55600000.0,,55600000.0,,827100000.0,1035100000.0,,1700000.0,-7800000.0,10000000.0,12900000.0,95900000.0,827100000.0,208000000.0,16700000.0,111000000.0,97000000.0,-15000000.0,82000000.0,1035100000.0,90900000.0,90900000.0,90900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.47,1.47,0.9,1.46,,62700000.0,134700000.0,134700000.0,,134700000.0,,2450200000.0,3042600000.0,,5000000.0,-13900000.0,33600000.0,41100000.0,290500000.0,2450200000.0,592400000.0,48700000.0,351300000.0,241100000.0,-43700000.0,197400000.0,3042600000.0,90900000.0,90900000.0,90900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.12,2.12,1.19,2.1,,91900000.0,195200000.0,195200000.0,,195200000.0,,3222300000.0,4030600000.0,,3700000.0,-15200000.0,45400000.0,44900000.0,385400000.0,3222300000.0,808300000.0,64400000.0,460500000.0,347800000.0,-60700000.0,287100000.0,4030600000.0,90900000.0,90900000.0,90900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 12:51:29+00:00,0.31,0.31,0.3,0.3,,13100000.0,28000000.0,28000000.0,,28000000.0,,826000000.0,1012100000.0,,1400000.0,-3100000.0,11100000.0,23800000.0,98600000.0,826000000.0,186100000.0,16000000.0,130400000.0,55700000.0,-14600000.0,41100000.0,1012100000.0,92000000.0,92000000.0,92000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.86,0.86,0.6,0.85,,36300000.0,79100000.0,79100000.0,,79100000.0,,1623100000.0,2007500000.0,,3300000.0,-6100000.0,23600000.0,28200000.0,194600000.0,1623100000.0,384400000.0,32000000.0,240300000.0,144100000.0,-28700000.0,115400000.0,2007500000.0,92000000.0,92000000.0,92000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.24,2.24,1.18,2.21,,98600000.0,208200000.0,208200000.0,,208200000.0,,3197600000.0,4022700000.0,,2600000.0,-10600000.0,47000000.0,36400000.0,385300000.0,3197600000.0,825100000.0,62800000.0,458100000.0,367000000.0,-60200000.0,306800000.0,4022700000.0,92000000.0,92000000.0,92000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 15:23:31+00:00,0.55,0.55,0.3,0.55,,23200000.0,51100000.0,51100000.0,,51100000.0,,797100000.0,995400000.0,,1900000.0,-3000000.0,12500000.0,4400000.0,96000000.0,797100000.0,198300000.0,16000000.0,109900000.0,88400000.0,-14100000.0,74300000.0,995400000.0,92400000.0,92400000.0,92400000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.47,2.47,1.17,2.44,,110200000.0,231100000.0,231100000.0,,231100000.0,,3175900000.0,4031900000.0,,1800000.0,-11100000.0,47500000.0,32200000.0,387100000.0,3175900000.0,856000000.0,60800000.0,455700000.0,400300000.0,-59000000.0,341300000.0,4031900000.0,92400000.0,92400000.0,92400000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2018.0,Q4,2018-10-01,2018-12-31,,0.82,0.82,0.31,0.81,,13900000.0,73900000.0,73900000.0,,73900000.0,,802400000.0,1002800000.0,,700000.0,-20300000.0,9300000.0,11400000.0,93300000.0,802400000.0,200400000.0,19600000.0,93700000.0,106700000.0,-18900000.0,87800000.0,1002800000.0,91000000.0,91000000.0,91000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2018.0,FY,2018-01-01,2018-12-31,2019-02-15 16:55:29+00:00,2.48,2.48,1.24,2.47,0.0,60000000.0,225700000.0,225700000.0,,225700000.0,,3284800000.0,4089900000.0,,2800000.0,-31700000.0,38000000.0,61900000.0,377900000.0,3284800000.0,805100000.0,76100000.0,446100000.0,359000000.0,-73300000.0,285700000.0,4089900000.0,91000000.0,91000000.0,91000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.66,1.66,0.93,1.66,,46100000.0,151800000.0,151800000.0,,151800000.0,,2482400000.0,3087100000.0,,2100000.0,-11400000.0,28700000.0,50500000.0,284600000.0,2482400000.0,604700000.0,56500000.0,352400000.0,252300000.0,-54400000.0,197900000.0,3087100000.0,91000000.0,91000000.0,91000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.22,1.22,1.23,1.22,196600000.0,-57900000.0,111100000.0,111100000.0,,111100000.0,,3292200000.0,4090700000.0,,-6400000.0,-18400000.0,38000000.0,69800000.0,379300000.0,3292200000.0,798500000.0,73600000.0,665300000.0,133200000.0,-80000000.0,53200000.0,4090700000.0,91000000.0,91000000.0,91000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2018.0,Q3,2018-07-01,2018-09-30,2018-10-26 16:02:16+00:00,0.63,0.63,0.31,0.63,,17200000.0,57500000.0,57500000.0,,57500000.0,,821400000.0,1026400000.0,,500000.0,-4400000.0,9300000.0,16100000.0,90900000.0,821400000.0,205000000.0,18900000.0,111900000.0,93100000.0,-18400000.0,74700000.0,1026400000.0,91000000.0,91000000.0,91000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.03,1.03,0.62,1.03,,28900000.0,94300000.0,94300000.0,,94300000.0,,1661000000.0,2060700000.0,,1600000.0,-7000000.0,19400000.0,34400000.0,193700000.0,1661000000.0,399700000.0,37600000.0,240500000.0,159200000.0,-36000000.0,123200000.0,2060700000.0,91000000.0,91000000.0,91000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.2,1.2,1.22,1.2,196600000.0,-48700000.0,109200000.0,109200000.0,,109200000.0,,3297900000.0,4099400000.0,,-5200000.0,-21800000.0,38700000.0,66600000.0,384300000.0,3297900000.0,801500000.0,71400000.0,664400000.0,137100000.0,-76600000.0,60500000.0,4099400000.0,91000000.0,91000000.0,91000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2018.0,Q2,2018-04-01,2018-06-30,2018-07-27 12:51:29+00:00,0.51,0.51,0.31,0.51,,14000000.0,46700000.0,46700000.0,,46700000.0,,831600000.0,1033300000.0,,700000.0,-4200000.0,9400000.0,21000000.0,96800000.0,831600000.0,201700000.0,18700000.0,123000000.0,78700000.0,-18000000.0,60700000.0,1033300000.0,91000000.0,91000000.0,91000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 16:43:15+00:00,0.52,0.52,0.31,0.52,,14900000.0,47600000.0,47600000.0,,47600000.0,,829400000.0,1027400000.0,,900000.0,-2800000.0,10000000.0,13400000.0,96900000.0,829400000.0,198000000.0,18900000.0,117500000.0,80500000.0,-18000000.0,62500000.0,1027400000.0,91000000.0,91000000.0,91000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.0,1.0,1.21,0.99,196600000.0,-49600000.0,90500000.0,90500000.0,,90500000.0,,3292300000.0,4078200000.0,,-4500000.0,-20700000.0,40400000.0,69400000.0,386100000.0,3292300000.0,785900000.0,68700000.0,671800000.0,114100000.0,-73200000.0,40900000.0,4078200000.0,91000000.0,91000000.0,91000000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.62,2.62,1.25,2.61,,65100000.0,238500000.0,238500000.0,,238500000.0,,3254600000.0,4063900000.0,,3700000.0,-37500000.0,37700000.0,55400000.0,378100000.0,3254600000.0,809300000.0,75700000.0,433700000.0,375600000.0,-72000000.0,303600000.0,4063900000.0,91200000.0,91200000.0,91200000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2019.0,Q1,2019-01-01,2019-03-31,2019-04-26 16:43:15+00:00,0.66,0.66,0.32,0.66,,20000000.0,60400000.0,60400000.0,,60400000.0,,799200000.0,1001400000.0,,1800000.0,-8600000.0,9700000.0,6900000.0,97100000.0,799200000.0,202200000.0,18500000.0,105100000.0,97100000.0,-16700000.0,80400000.0,1001400000.0,91200000.0,91200000.0,91200000.0
