company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q2TTM,2014-07-01,2015-06-30,,,26000000.0,790000000.0,1192000000.0,-9000000.0,-176000000.0,59000000.0,2886000000.0,,432000000.0,-2922000000.0,2352000000.0,432000000.0,-2922000000.0,2346000000.0,-153000000.0,1482000000.0,1482000000.0,-146000000.0,-22000000.0,-434000000.0,-701000000.0,-422000000.0,-3076000000.0,-1723000000.0,-67000000.0,,108000000.0,902000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q1TTM,2014-04-01,2015-03-31,,,103000000.0,794000000.0,1173000000.0,-9000000.0,-480000000.0,62000000.0,3428000000.0,,816000000.0,-3342000000.0,2068000000.0,816000000.0,-3342000000.0,2068000000.0,-467000000.0,1454000000.0,1454000000.0,-79000000.0,-22000000.0,-450000000.0,-698000000.0,-435000000.0,-3102000000.0,-1888000000.0,-66000000.0,,62000000.0,583000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 14:25:11+00:00,,42000000.0,139000000.0,303000000.0,-3000000.0,127000000.0,17000000.0,938000000.0,,-231000000.0,-770000000.0,811000000.0,-231000000.0,-770000000.0,811000000.0,-193000000.0,458000000.0,458000000.0,-77000000.0,52000000.0,-79000000.0,-149000000.0,-39000000.0,-780000000.0,-1024000000.0,-65000000.0,,34000000.0,94000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-30 14:21:55+00:00,,103000000.0,559000000.0,970000000.0,8000000.0,185000000.0,40000000.0,3649000000.0,,1848000000.0,-3432000000.0,1687000000.0,1848000000.0,-3432000000.0,1691000000.0,115000000.0,1110000000.0,1110000000.0,-578000000.0,78000000.0,-402000000.0,-554000000.0,-1224000000.0,-3087000000.0,-1310000000.0,-55000000.0,,34000000.0,1247000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q3TTM,2015-10-01,2016-09-30,,-198000000.0,133000000.0,825000000.0,1295000000.0,20000000.0,196000000.0,51000000.0,4583000000.0,,1643000000.0,-4321000000.0,2501000000.0,1643000000.0,-4321000000.0,2500000000.0,-158000000.0,1498000000.0,1498000000.0,-488000000.0,74000000.0,-513000000.0,-730000000.0,-1048000000.0,-4016000000.0,-2280000000.0,-55000000.0,,35000000.0,1419000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 14:44:41+00:00,,73000000.0,414000000.0,642000000.0,8000000.0,-183000000.0,29000000.0,2249000000.0,,882000000.0,-1593000000.0,916000000.0,882000000.0,-1593000000.0,916000000.0,213000000.0,391000000.0,391000000.0,66000000.0,,-200000000.0,-346000000.0,-55000000.0,-2006000000.0,-996000000.0,-54000000.0,,21000000.0,647000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q2TTM,2015-07-01,2016-06-30,,-198000000.0,68000000.0,834000000.0,1282000000.0,10000000.0,134000000.0,50000000.0,3694000000.0,,656000000.0,-3260000000.0,2589000000.0,656000000.0,-3260000000.0,2595000000.0,1000000.0,1061000000.0,1061000000.0,112000000.0,,-517000000.0,-725000000.0,95000000.0,-3696000000.0,-2301000000.0,-62000000.0,,27000000.0,1029000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q2,2016-04-01,2016-06-30,,,32000000.0,254000000.0,314000000.0,2000000.0,-72000000.0,14000000.0,1663000000.0,,552000000.0,-604000000.0,290000000.0,552000000.0,-604000000.0,290000000.0,240000000.0,27000000.0,27000000.0,21000000.0,,-107000000.0,-185000000.0,-19000000.0,-1035000000.0,-940000000.0,,,3000000.0,554000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 13:53:43+00:00,,41000000.0,160000000.0,328000000.0,6000000.0,-111000000.0,15000000.0,586000000.0,,330000000.0,-989000000.0,626000000.0,330000000.0,-989000000.0,626000000.0,-27000000.0,364000000.0,364000000.0,45000000.0,,-93000000.0,-161000000.0,-36000000.0,-971000000.0,-56000000.0,-54000000.0,,18000000.0,93000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q1TTM,2015-04-01,2016-03-31,,-198000000.0,66000000.0,836000000.0,1275000000.0,9000000.0,90000000.0,50000000.0,2640000000.0,,385000000.0,-3087000000.0,2713000000.0,385000000.0,-3087000000.0,2713000000.0,20000000.0,1354000000.0,1354000000.0,-6000000.0,,-536000000.0,-714000000.0,-28000000.0,-3347000000.0,-1528000000.0,-63000000.0,,73000000.0,949000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 13:58:56+00:00,,126000000.0,613000000.0,1106000000.0,,523000000.0,37000000.0,2870000000.0,0.0,381000000.0,-3260000000.0,2704000000.0,381000000.0,-3260000000.0,2704000000.0,-175000000.0,802000000.0,802000000.0,273000000.0,0.0,-1076000000.0,-671000000.0,-431000000.0,-2880000000.0,-1840000000.0,-15000000.0,,33000000.0,1094000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 13:53:41+00:00,,47000000.0,162000000.0,360000000.0,,315000000.0,17000000.0,542000000.0,0.0,-46000000.0,-1026000000.0,1004000000.0,-46000000.0,-1026000000.0,1004000000.0,-68000000.0,452000000.0,452000000.0,-123000000.0,0.0,-346000000.0,-176000000.0,-64000000.0,-992000000.0,-415000000.0,-14000000.0,,19000000.0,357000000.0
