company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 13:11:31+00:00,1.0,1.0,0.7,315000000.0,0.99,0.0,15000000.0,282000000.0,282000000.0,,248000000.0,34000000.0,992000000.0,2481000000.0,,111000000.0,27000000.0,12000000.0,,0.0,0.0,0.0,701000000.0,1103000000.0,1378000000.0,143000000.0,39000000.0,1016000000.0,362000000.0,-92000000.0,270000000.0,2481000000.0,248000000.0,248432000.0,251024000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.95,3.95,2.1,925000000.0,3.9,,276000000.0,1060000000.0,1060000000.0,,980000000.0,79000000.0,2804000000.0,7530000000.0,,314000000.0,64000000.0,88000000.0,,-62000000.0,1000000.0,-21000000.0,2072000000.0,3118000000.0,4412000000.0,416000000.0,102000000.0,2914000000.0,1498000000.0,-226000000.0,1272000000.0,7530000000.0,248000000.0,248432000.0,251024000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q3TTM,2014-10-01,2015-09-30,,5.15,5.15,2.76,1215000000.0,5.07,,285000000.0,1381000000.0,1381000000.0,,1277000000.0,103000000.0,3940000000.0,10277000000.0,,421000000.0,80000000.0,107000000.0,,-76000000.0,1000000.0,-2000000.0,2876000000.0,4361000000.0,5916000000.0,552000000.0,128000000.0,4013000000.0,1903000000.0,-317000000.0,1586000000.0,10277000000.0,248000000.0,248432000.0,251024000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 14:50:57+00:00,1.19,1.19,0.7,307000000.0,1.17,,98000000.0,320000000.0,320000000.0,,295000000.0,24000000.0,852000000.0,2367000000.0,,96000000.0,22000000.0,37000000.0,,-62000000.0,1000000.0,0.0,713000000.0,948000000.0,1419000000.0,139000000.0,37000000.0,958000000.0,461000000.0,-65000000.0,396000000.0,2367000000.0,247900000.0,248108000.0,251491000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.95,2.95,1.4,610000000.0,2.91,,261000000.0,778000000.0,778000000.0,,732000000.0,45000000.0,1812000000.0,5049000000.0,,203000000.0,37000000.0,76000000.0,,-62000000.0,1000000.0,-21000000.0,1371000000.0,2015000000.0,3034000000.0,273000000.0,63000000.0,1898000000.0,1136000000.0,-134000000.0,1002000000.0,5049000000.0,247900000.0,248108000.0,251491000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q2TTM,2014-07-01,2015-06-30,,5.56,5.56,2.72,1192000000.0,5.47,,341000000.0,1482000000.0,1482000000.0,,1377000000.0,104000000.0,4126000000.0,10611000000.0,,414000000.0,60000000.0,124000000.0,,-95000000.0,1000000.0,-2000000.0,2901000000.0,4540000000.0,6071000000.0,553000000.0,117000000.0,3996000000.0,2075000000.0,-312000000.0,1763000000.0,10611000000.0,247900000.0,248108000.0,251491000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q1TTM,2014-04-01,2015-03-31,,5.47,5.47,2.68,1173000000.0,5.38,,336000000.0,1454000000.0,1454000000.0,,1351000000.0,102000000.0,4408000000.0,10922000000.0,,410000000.0,47000000.0,136000000.0,,-35000000.0,1000000.0,-2000000.0,2917000000.0,4818000000.0,6104000000.0,552000000.0,108000000.0,4053000000.0,2051000000.0,-308000000.0,1743000000.0,10922000000.0,248300000.0,247722000.0,251206000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 14:25:11+00:00,1.76,1.76,0.7,303000000.0,1.74,,163000000.0,458000000.0,458000000.0,,437000000.0,21000000.0,960000000.0,2682000000.0,,107000000.0,15000000.0,39000000.0,,,,-21000000.0,658000000.0,1067000000.0,1615000000.0,134000000.0,26000000.0,940000000.0,675000000.0,-69000000.0,606000000.0,2682000000.0,248300000.0,247722000.0,251206000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:50:28+00:00,5.48,5.48,1.5,2434000000.0,5.46,175000000.0,812000000.0,2300000000.0,2300000000.0,,2155000000.0,143000000.0,6059000000.0,17907000000.0,,821000000.0,84000000.0,240000000.0,0.0,,2000000.0,,5429000000.0,6880000000.0,11027000000.0,845000000.0,644000000.0,8038000000.0,2989000000.0,39000000.0,3028000000.0,17907000000.0,393200000.0,250217000.0,251155000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q4,2016-10-01,2016-12-31,,1.53,1.53,-0.77,1464000000.0,1.54,22000000.0,528000000.0,1287000000.0,1190000000.0,,1164000000.0,122000000.0,3171000000.0,10594000000.0,97000000.0,506000000.0,15000000.0,142000000.0,,131000000.0,1000000.0,,3319000000.0,3677000000.0,6917000000.0,424000000.0,4000000.0,4936000000.0,1981000000.0,-278000000.0,1703000000.0,10594000000.0,393200000.0,250217000.0,251155000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q3,2016-07-01,2016-09-30,2017-10-30 14:21:55+00:00,2.48,2.48,0.76,328000000.0,2.46,132000000.0,282000000.0,622000000.0,719000000.0,,622000000.0,,939000000.0,2535000000.0,-97000000.0,108000000.0,19000000.0,26000000.0,,-131000000.0,0.0,,703000000.0,1047000000.0,1488000000.0,136000000.0,636000000.0,1032000000.0,456000000.0,526000000.0,982000000.0,2535000000.0,250800000.0,250386000.0,252405000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.95,3.95,2.27,970000000.0,3.92,153000000.0,284000000.0,1013000000.0,1110000000.0,,991000000.0,21000000.0,2888000000.0,7313000000.0,-97000000.0,315000000.0,69000000.0,98000000.0,,-131000000.0,1000000.0,,2110000000.0,3203000000.0,4110000000.0,421000000.0,640000000.0,3102000000.0,1008000000.0,317000000.0,1325000000.0,7313000000.0,250800000.0,250386000.0,252405000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q3TTM,2015-10-01,2016-09-30,,5.43,5.43,2.97,2360000000.0,5.39,171000000.0,349000000.0,-8126000000.0,-8029000000.0,,-8168000000.0,40000000.0,6062000000.0,6525000000.0,-97000000.0,815000000.0,160000000.0,136000000.0,,-69000000.0,2000000.0,-31000000.0,5302000000.0,6877000000.0,-352000000.0,566000000.0,675000000.0,7733000000.0,-8085000000.0,245000000.0,-7840000000.0,6525000000.0,250800000.0,250386000.0,252405000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 14:44:41+00:00,0.06,0.06,0.75,314000000.0,0.06,21000000.0,-106000000.0,27000000.0,27000000.0,,16000000.0,10000000.0,1032000000.0,2156000000.0,,96000000.0,33000000.0,23000000.0,,,1000000.0,,706000000.0,1128000000.0,1028000000.0,142000000.0,20000000.0,1041000000.0,-13000000.0,-99000000.0,-112000000.0,2156000000.0,266700000.0,250096000.0,252036000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.47,1.47,1.51,642000000.0,1.46,21000000.0,2000000.0,391000000.0,391000000.0,,369000000.0,21000000.0,1949000000.0,4778000000.0,,207000000.0,50000000.0,72000000.0,,,1000000.0,,1407000000.0,2156000000.0,2622000000.0,285000000.0,4000000.0,2070000000.0,552000000.0,-209000000.0,343000000.0,4778000000.0,266700000.0,250096000.0,252036000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.95,3.95,2.91,2347000000.0,3.92,39000000.0,82000000.0,-8466000000.0,-8466000000.0,,-8542000000.0,74000000.0,6115000000.0,6471000000.0,,818000000.0,168000000.0,122000000.0,,62000000.0,2000000.0,-31000000.0,5300000000.0,6933000000.0,-462000000.0,573000000.0,78000000.0,7717000000.0,-8179000000.0,-373000000.0,-8552000000.0,6471000000.0,266700000.0,250096000.0,252036000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 13:53:43+00:00,1.41,1.41,0.76,328000000.0,1.4,,108000000.0,364000000.0,364000000.0,,353000000.0,11000000.0,917000000.0,2622000000.0,,111000000.0,17000000.0,49000000.0,,,,,701000000.0,1028000000.0,1594000000.0,143000000.0,-16000000.0,1029000000.0,565000000.0,-110000000.0,455000000.0,2622000000.0,250400000.0,249734000.0,251487000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2016.0,Q1TTM,2015-04-01,2016-03-31,,5.08,5.08,2.86,2340000000.0,5.03,18000000.0,286000000.0,-8173000000.0,-8173000000.0,,-8263000000.0,88000000.0,5935000000.0,6682000000.0,,818000000.0,157000000.0,136000000.0,,,2000000.0,-31000000.0,5307000000.0,6753000000.0,-71000000.0,570000000.0,95000000.0,7634000000.0,-7705000000.0,-339000000.0,-8044000000.0,6682000000.0,250400000.0,249734000.0,251487000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 15:32:05+00:00,1.02,1.02,3.29,2621000000.0,1.01,72000000.0,1253000000.0,2222000000.0,2253000000.0,-31000000.0,2112000000.0,108000000.0,7754000000.0,17901000000.0,,845000000.0,74000000.0,321000000.0,-351000000.0,,2000000.0,,2947000000.0,8599000000.0,9302000000.0,927000000.0,25000000.0,5289000000.0,4013000000.0,-581000000.0,3432000000.0,17901000000.0,2070600000.0,251545000.0,252300000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,Q4,2017-10-01,2017-12-31,,-2.0,-2.0,-4.01,1213000000.0,-1.99,,961000000.0,1432000000.0,1463000000.0,-31000000.0,1376000000.0,55000000.0,5096000000.0,7738000000.0,,412000000.0,48000000.0,1089000000.0,-1053000000.0,,1000000.0,,108000000.0,5508000000.0,2230000000.0,673000000.0,-2000000.0,268000000.0,1962000000.0,414000000.0,2376000000.0,7738000000.0,2070600000.0,251545000.0,252300000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 13:58:56+00:00,0.23,0.23,2.36,680000000.0,0.22,1000000.0,-170000000.0,90000000.0,90000000.0,,36000000.0,54000000.0,1557000000.0,4599000000.0,,222000000.0,13000000.0,73000000.0,702000000.0,,0.0,,1372000000.0,1779000000.0,2820000000.0,244000000.0,13000000.0,2755000000.0,65000000.0,-158000000.0,-93000000.0,4599000000.0,156500000.0,251692000.0,253364000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.02,3.02,4.01,1408000000.0,3.0,72000000.0,292000000.0,790000000.0,790000000.0,,736000000.0,53000000.0,2658000000.0,10163000000.0,,433000000.0,26000000.0,-768000000.0,702000000.0,,1000000.0,,2839000000.0,3091000000.0,7072000000.0,254000000.0,27000000.0,5021000000.0,2051000000.0,-995000000.0,1056000000.0,10163000000.0,156500000.0,251692000.0,253364000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.55,4.55,3.24,2872000000.0,4.54,94000000.0,820000000.0,2077000000.0,1980000000.0,,1900000000.0,175000000.0,5829000000.0,20757000000.0,97000000.0,939000000.0,41000000.0,-626000000.0,702000000.0,131000000.0,2000000.0,,6158000000.0,6768000000.0,13989000000.0,678000000.0,31000000.0,9957000000.0,4032000000.0,-1273000000.0,2759000000.0,20757000000.0,156500000.0,251692000.0,253364000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,Q2,2017-04-01,2017-06-30,2018-08-06 14:53:10+00:00,1.03,1.03,0.83,368000000.0,1.03,71000000.0,167000000.0,248000000.0,248000000.0,,259000000.0,-12000000.0,,2533000000.0,,101000000.0,18000000.0,-1015000000.0,,,1000000.0,,748000000.0,101000000.0,2432000000.0,-159000000.0,8000000.0,1187000000.0,1245000000.0,-848000000.0,397000000.0,2533000000.0,251500000.0,251447000.0,252822000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.79,2.79,1.65,728000000.0,2.78,71000000.0,462000000.0,700000000.0,700000000.0,,700000000.0,-1000000.0,1101000000.0,5564000000.0,,211000000.0,13000000.0,-841000000.0,,,1000000.0,,1467000000.0,1312000000.0,4252000000.0,10000000.0,14000000.0,2266000000.0,1986000000.0,-837000000.0,1149000000.0,5564000000.0,251500000.0,251447000.0,252822000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,Q2TTM,2016-07-01,2017-06-30,,6.8,6.8,1.64,2520000000.0,6.78,225000000.0,1272000000.0,2609000000.0,2609000000.0,,2486000000.0,121000000.0,5211000000.0,18693000000.0,,825000000.0,47000000.0,-673000000.0,,,2000000.0,,5489000000.0,6036000000.0,12657000000.0,570000000.0,654000000.0,8234000000.0,4423000000.0,-589000000.0,3834000000.0,18693000000.0,251500000.0,251447000.0,252822000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 13:53:41+00:00,1.76,1.76,0.82,360000000.0,1.75,,295000000.0,452000000.0,452000000.0,,441000000.0,11000000.0,1101000000.0,3031000000.0,,110000000.0,-5000000.0,174000000.0,,,0.0,,719000000.0,1211000000.0,1820000000.0,169000000.0,6000000.0,1079000000.0,741000000.0,11000000.0,752000000.0,3031000000.0,250600000.0,251131000.0,252246000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2017.0,Q1TTM,2016-04-01,2017-03-31,,5.83,5.83,1.56,2466000000.0,5.81,175000000.0,999000000.0,2388000000.0,2388000000.0,,2243000000.0,143000000.0,6243000000.0,18316000000.0,,820000000.0,62000000.0,365000000.0,,,2000000.0,,5447000000.0,7063000000.0,11253000000.0,871000000.0,666000000.0,8088000000.0,3165000000.0,160000000.0,3325000000.0,18316000000.0,250600000.0,251131000.0,252246000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 15:32:05+00:00,3.45,3.45,3.58,2735000000.0,3.42,1122000000.0,216000000.0,2203000000.0,2015000000.0,188000000.0,1993000000.0,83000000.0,8164000000.0,18632000000.0,,916000000.0,688000000.0,129000000.0,0.0,,127000000.0,,3150000000.0,9080000000.0,9552000000.0,1222000000.0,91000000.0,7007000000.0,2545000000.0,-1002000000.0,1543000000.0,18632000000.0,577700000.0,268072000.0,269852000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2018.0,Q4,2018-10-01,2018-12-31,,3.22,3.22,,2059000000.0,3.21,-182000000.0,437000000.0,170000000.0,119000000.0,51000000.0,63000000.0,71000000.0,4269000000.0,8753000000.0,,236000000.0,639000000.0,-63000000.0,,,36000000.0,,1850000000.0,4505000000.0,4248000000.0,566000000.0,25000000.0,3727000000.0,521000000.0,-604000000.0,-83000000.0,8753000000.0,577700000.0,268072000.0,269852000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 14:57:49+00:00,1.0,1.0,,-681000000.0,0.99,4000000.0,139000000.0,3293000000.0,3239000000.0,54000000.0,3233000000.0,24000000.0,1522000000.0,3062000000.0,,254000000.0,74000000.0,96000000.0,,,36000000.0,,-1448000000.0,1776000000.0,1286000000.0,222000000.0,19000000.0,-2125000000.0,3411000000.0,-107000000.0,3304000000.0,3062000000.0,3233000000.0,273944000.0,275907000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.23,0.23,,676000000.0,0.21,1304000000.0,-221000000.0,2033000000.0,1896000000.0,137000000.0,1930000000.0,12000000.0,3895000000.0,9879000000.0,,680000000.0,49000000.0,192000000.0,,,91000000.0,,1300000000.0,4575000000.0,5304000000.0,656000000.0,66000000.0,3280000000.0,2024000000.0,-398000000.0,1626000000.0,9879000000.0,3233000000.0,273944000.0,275907000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2018.0,Q3TTM,2017-10-01,2018-09-30,,-1.77,-1.77,-4.01,1889000000.0,-1.78,1304000000.0,740000000.0,3465000000.0,3359000000.0,106000000.0,3306000000.0,67000000.0,8991000000.0,17617000000.0,,1092000000.0,97000000.0,1281000000.0,-1053000000.0,,92000000.0,,1408000000.0,10083000000.0,7534000000.0,1329000000.0,64000000.0,3548000000.0,3986000000.0,16000000.0,4002000000.0,17617000000.0,3233000000.0,273944000.0,275907000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 14:36:27+00:00,-2.11,-2.11,,684000000.0,-2.11,1300000000.0,-602000000.0,-1018000000.0,-1073000000.0,55000000.0,-1050000000.0,5000000.0,1072000000.0,3226000000.0,,200000000.0,-4000000.0,-56000000.0,,,27000000.0,,1375000000.0,1272000000.0,1954000000.0,228000000.0,18000000.0,3359000000.0,-1405000000.0,-266000000.0,-1671000000.0,3226000000.0,497600000.0,265837000.0,265837000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2018.0,Q2YTD,2018-01-01,2018-06-30,,-0.77,-0.77,,1357000000.0,-0.78,1300000000.0,-360000000.0,-1260000000.0,-1343000000.0,83000000.0,-1303000000.0,-12000000.0,2373000000.0,6817000000.0,,426000000.0,-25000000.0,96000000.0,,,55000000.0,,2748000000.0,2799000000.0,4018000000.0,434000000.0,47000000.0,5405000000.0,-1387000000.0,-291000000.0,-1678000000.0,6817000000.0,497600000.0,265837000.0,265837000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2018.0,Q2TTM,2017-07-01,2018-06-30,,-2.54,-2.54,-1.65,3250000000.0,-2.55,1301000000.0,431000000.0,262000000.0,210000000.0,52000000.0,109000000.0,97000000.0,9026000000.0,19154000000.0,,1060000000.0,36000000.0,1258000000.0,-351000000.0,,56000000.0,,4228000000.0,10086000000.0,9068000000.0,1351000000.0,58000000.0,8428000000.0,640000000.0,-35000000.0,605000000.0,19154000000.0,497600000.0,265837000.0,265837000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 14:09:16+00:00,1.34,1.34,0.9,673000000.0,1.33,,242000000.0,-242000000.0,-270000000.0,28000000.0,-253000000.0,-17000000.0,1301000000.0,3591000000.0,,226000000.0,-21000000.0,152000000.0,,,28000000.0,,1373000000.0,1527000000.0,2064000000.0,206000000.0,29000000.0,2046000000.0,18000000.0,-25000000.0,-7000000.0,3591000000.0,-188800000.0,257932000.0,259490000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.6,0.6,-0.82,2934000000.0,0.59,72000000.0,1200000000.0,1528000000.0,1531000000.0,-3000000.0,1418000000.0,80000000.0,7954000000.0,18461000000.0,,961000000.0,58000000.0,299000000.0,-351000000.0,,30000000.0,,3601000000.0,8915000000.0,9546000000.0,964000000.0,48000000.0,6256000000.0,3290000000.0,-617000000.0,2673000000.0,18461000000.0,-188800000.0,257932000.0,259490000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 15:32:05+00:00,7.4,7.4,3.87,2931000000.0,7.29,80000000.0,606000000.0,3778000000.0,3415000000.0,363000000.0,3463000000.0,171000000.0,7979000000.0,20279000000.0,,970000000.0,643000000.0,61000000.0,0.0,,144000000.0,,3466000000.0,8949000000.0,11330000000.0,1629000000.0,93000000.0,6477000000.0,4853000000.0,-1475000000.0,3378000000.0,20279000000.0,468000000.0,277904000.0,282033000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2019.0,Q4,2019-10-01,2019-12-31,,1.58,1.58,-0.97,2241000000.0,1.6,,295000000.0,-3749000000.0,-3820000000.0,71000000.0,-3802000000.0,18000000.0,4266000000.0,5585000000.0,,249000000.0,95000000.0,-120000000.0,,,35000000.0,,1937000000.0,4515000000.0,1070000000.0,417000000.0,25000000.0,4178000000.0,-3108000000.0,-512000000.0,-3620000000.0,5585000000.0,468000000.0,277904000.0,282033000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 14:57:49+00:00,2.93,2.93,,-752000000.0,2.84,80000000.0,167000000.0,5956000000.0,5700000000.0,256000000.0,5857000000.0,63000000.0,1161000000.0,5160000000.0,,249000000.0,263000000.0,13000000.0,,,36000000.0,,-1567000000.0,1410000000.0,3750000000.0,421000000.0,23000000.0,-2239000000.0,5989000000.0,-385000000.0,5604000000.0,5160000000.0,1999000000.0,277360000.0,295789000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2019.0,Q3YTD,2019-01-01,2019-09-30,,5.82,5.82,0.97,690000000.0,5.69,80000000.0,311000000.0,7527000000.0,7235000000.0,292000000.0,7265000000.0,153000000.0,3713000000.0,14694000000.0,,721000000.0,548000000.0,181000000.0,,,109000000.0,,1529000000.0,4434000000.0,10260000000.0,1212000000.0,68000000.0,2299000000.0,7961000000.0,-963000000.0,6998000000.0,14694000000.0,1999000000.0,277360000.0,295789000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2019.0,Q3TTM,2018-10-01,2019-09-30,,9.04,9.04,0.97,2749000000.0,8.9,-102000000.0,748000000.0,7697000000.0,7354000000.0,343000000.0,7328000000.0,224000000.0,7982000000.0,23447000000.0,,957000000.0,1187000000.0,118000000.0,,,145000000.0,,3379000000.0,8939000000.0,14508000000.0,1778000000.0,93000000.0,6026000000.0,8482000000.0,-1567000000.0,6915000000.0,23447000000.0,1999000000.0,277360000.0,295789000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 14:36:27+00:00,1.29,1.29,,726000000.0,1.26,0.0,78000000.0,612000000.0,534000000.0,78000000.0,527000000.0,48000000.0,865000000.0,4130000000.0,,220000000.0,184000000.0,48000000.0,,,37000000.0,,1568000000.0,1085000000.0,3045000000.0,394000000.0,23000000.0,2294000000.0,751000000.0,-323000000.0,428000000.0,4130000000.0,408500000.0,274987000.0,279619000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.89,2.89,0.97,1442000000.0,2.85,,144000000.0,1571000000.0,1535000000.0,36000000.0,1408000000.0,90000000.0,2552000000.0,9534000000.0,,472000000.0,285000000.0,168000000.0,,,73000000.0,,3096000000.0,3024000000.0,6510000000.0,791000000.0,45000000.0,4538000000.0,1972000000.0,-578000000.0,1394000000.0,9534000000.0,408500000.0,274987000.0,279619000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2019.0,Q2TTM,2018-07-01,2019-06-30,,7.11,7.11,0.97,2820000000.0,7.05,-178000000.0,720000000.0,5034000000.0,4893000000.0,141000000.0,4704000000.0,185000000.0,8343000000.0,21349000000.0,,962000000.0,998000000.0,201000000.0,,,145000000.0,,3498000000.0,9305000000.0,12044000000.0,1579000000.0,89000000.0,6140000000.0,5904000000.0,-1289000000.0,4615000000.0,21349000000.0,408500000.0,274987000.0,279619000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 15:43:10+00:00,1.6,1.6,0.97,716000000.0,1.59,,66000000.0,959000000.0,1001000000.0,-42000000.0,881000000.0,42000000.0,1687000000.0,5404000000.0,,252000000.0,101000000.0,120000000.0,,,36000000.0,,1528000000.0,1939000000.0,3465000000.0,397000000.0,22000000.0,2244000000.0,1221000000.0,-255000000.0,966000000.0,5404000000.0,550600000.0,274674000.0,277228000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.71,3.71,0.97,2778000000.0,3.68,1122000000.0,40000000.0,3404000000.0,3286000000.0,118000000.0,3127000000.0,142000000.0,8550000000.0,20445000000.0,,942000000.0,810000000.0,97000000.0,,,135000000.0,,3305000000.0,9492000000.0,10953000000.0,1413000000.0,84000000.0,7205000000.0,3748000000.0,-1232000000.0,2516000000.0,20445000000.0,550600000.0,274674000.0,277228000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2020.0,Q1TTM,2019-04-01,2020-03-31,,8.4,8.4,0.75,2987000000.0,8.23,80000000.0,443000000.0,4330000000.0,3845000000.0,485000000.0,3906000000.0,280000000.0,7486000000.0,20568000000.0,,984000000.0,805000000.0,-252000000.0,,,144000000.0,,3742000000.0,8470000000.0,12098000000.0,1653000000.0,99000000.0,6809000000.0,5289000000.0,-1806000000.0,3483000000.0,20568000000.0,509200000.0,292790000.0,313925000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 15:43:10+00:00,2.6,2.6,1.72,772000000.0,2.53,,-97000000.0,1511000000.0,1431000000.0,80000000.0,1324000000.0,151000000.0,1194000000.0,5693000000.0,,266000000.0,263000000.0,-193000000.0,,,36000000.0,,1804000000.0,1460000000.0,4233000000.0,421000000.0,28000000.0,2576000000.0,1657000000.0,-586000000.0,1071000000.0,5693000000.0,509200000.0,292790000.0,313925000.0
