company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2011.0,Q4,2011-02-28,2011-05-29,,0.5,0.5,0.29,0.5,155700000.0,315900000.0,321100000.0,320200000.0,-4300000.0,2269900000.0,3634300000.0,-5200000.0,29800000.0,,,-3100000.0,2300000.0,828800000.0,2269900000.0,1364400000.0,89400000.0,828000000.0,536400000.0,-89400000.0,447000000.0,3634300000.0,642700000.0,642700000.0,642700000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2011.0,Q3YTD,2010-05-31,2011-02-27,,2.31,2.31,0.86,2.31,565400000.0,1482400000.0,1482400000.0,1478100000.0,4300000.0,6656800000.0,11245900000.0,,66600000.0,,,-14300000.0,2100000.0,2363200000.0,6656800000.0,4589100000.0,256900000.0,2351000000.0,2238100000.0,-256900000.0,1981200000.0,11245900000.0,638900000.0,638900000.0,638900000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2011.0,Q3TTM,2010-03-01,2011-02-27,,2.65,2.65,1.12,2.65,713900000.0,1690600000.0,1695100000.0,1690000000.0,600000.0,8914700000.0,14775100000.0,-4500000.0,81900000.0,,,-14300000.0,3100000.0,3160600000.0,8914700000.0,5860400000.0,383900000.0,3149400000.0,2711000000.0,-383900000.0,2327100000.0,14775100000.0,638900000.0,638900000.0,638900000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2011.0,Q3,2010-11-29,2011-02-27,2012-03-21 16:14:06+00:00,0.61,0.61,0.28,0.59,181700000.0,393500000.0,393500000.0,392100000.0,1400000.0,2215400000.0,3646200000.0,,5400000.0,,,-14300000.0,100000.0,790200000.0,2215400000.0,1430800000.0,85000000.0,776000000.0,654800000.0,-85000000.0,569800000.0,3646200000.0,638900000.0,638900000.0,638900000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2011.0,Q2YTD,2010-05-31,2010-11-28,,1.69,1.69,0.57,1.69,383700000.0,1088900000.0,1088900000.0,1086000000.0,2900000.0,4441400000.0,7599700000.0,,61200000.0,,,,2000000.0,1573000000.0,4441400000.0,3158300000.0,171900000.0,1575000000.0,1583300000.0,-171900000.0,1411400000.0,7599700000.0,642100000.0,642100000.0,642100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2011.0,Q2TTM,2009-11-30,2010-11-28,,2.54,2.54,1.09,2.54,690100000.0,1630600000.0,1635100000.0,1630400000.0,200000.0,8928800000.0,14718200000.0,-4500000.0,100500000.0,,,,9300000.0,3162300000.0,8928800000.0,5789400000.0,393100000.0,3171600000.0,2617800000.0,-393100000.0,2224700000.0,14718200000.0,642100000.0,642100000.0,642100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2011.0,Q2,2010-08-30,2010-11-28,2011-12-20 15:37:40+00:00,0.96,0.96,0.28,0.92,160700000.0,615300000.0,615300000.0,613900000.0,1400000.0,2432600000.0,4066600000.0,,34700000.0,,,,1000000.0,810100000.0,2432600000.0,1634000000.0,81600000.0,811100000.0,822900000.0,-81600000.0,741300000.0,4066600000.0,642100000.0,642100000.0,642100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2011.0,Q1TTM,2009-08-31,2010-08-29,,2.44,2.44,1.04,2.44,791000000.0,1582100000.0,1586600000.0,1582000000.0,100000.0,8802600000.0,14686300000.0,-4500000.0,104000000.0,,,,33200000.0,3176900000.0,8802600000.0,5883700000.0,400000000.0,3210100000.0,2673600000.0,-400000000.0,2273600000.0,14686300000.0,647300000.0,647300000.0,647300000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2011.0,Q1,2010-05-31,2010-08-29,2011-09-21 17:00:22+00:00,0.73,0.73,0.28,0.7,223000000.0,473600000.0,473600000.0,472100000.0,1500000.0,2008800000.0,3533100000.0,,26500000.0,,,,1000000.0,762900000.0,2008800000.0,1524300000.0,90300000.0,763900000.0,760400000.0,-90300000.0,670100000.0,3533100000.0,647300000.0,647300000.0,647300000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q4,2012-02-27,2012-05-27,,0.5,0.5,0.31,0.5,135400000.0,334800000.0,334800000.0,325400000.0,9400000.0,2570300000.0,4066400000.0,,15500000.0,,,,100700000.0,857400000.0,2570300000.0,1496100000.0,83300000.0,958100000.0,538000000.0,-83300000.0,454700000.0,4066400000.0,648100000.0,648100000.0,648100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,FY,2011-05-30,2012-05-27,2014-07-03 15:00:07+00:00,2.42,2.42,1.22,2.35,709600000.0,1589100000.0,1589100000.0,1567300000.0,21800000.0,10613200000.0,16657900000.0,,88200000.0,,,0.0,101600000.0,3380700000.0,10613200000.0,6044700000.0,351900000.0,3482300000.0,2562400000.0,-351900000.0,2210500000.0,16657900000.0,648100000.0,648100000.0,648100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q3YTD,2011-05-30,2012-02-26,,1.92,1.92,0.93,1.92,574200000.0,1254300000.0,1254300000.0,1241900000.0,12400000.0,8042900000.0,12591500000.0,,72700000.0,,,,900000.0,2523300000.0,8042900000.0,4548600000.0,268600000.0,2524200000.0,2024400000.0,-268600000.0,1755800000.0,12591500000.0,647900000.0,647900000.0,647900000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q3TTM,2011-02-28,2012-02-26,,2.41,2.41,1.22,2.41,729900000.0,1570200000.0,1575400000.0,1562100000.0,8100000.0,10312800000.0,16225800000.0,-5200000.0,102500000.0,,,-3100000.0,3200000.0,3352100000.0,10312800000.0,5913000000.0,358000000.0,3352200000.0,2560800000.0,-358000000.0,2202800000.0,16225800000.0,647900000.0,647900000.0,647900000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q3,2011-11-28,2012-02-26,2013-03-20 16:25:07+00:00,0.61,0.61,0.305,0.58,187300000.0,400800000.0,400800000.0,391500000.0,9300000.0,2612700000.0,4120100000.0,,15500000.0,,,,100000.0,838700000.0,2612700000.0,1507400000.0,96000000.0,838800000.0,668600000.0,-96000000.0,572600000.0,4120100000.0,647900000.0,647900000.0,647900000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q2YTD,2011-05-30,2011-11-27,,1.32,1.32,0.62,1.32,386900000.0,853500000.0,853500000.0,850400000.0,3100000.0,5430200000.0,8471400000.0,,57200000.0,,,,800000.0,1684600000.0,5430200000.0,3041200000.0,172600000.0,1685400000.0,1355800000.0,-172600000.0,1183200000.0,8471400000.0,646300000.0,646300000.0,646300000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q2TTM,2010-11-29,2011-11-27,,2.42,2.42,1.19,2.42,724300000.0,1562900000.0,1568100000.0,1562700000.0,200000.0,9915500000.0,15751900000.0,-5200000.0,92400000.0,,,-17400000.0,3200000.0,3303600000.0,9915500000.0,5836400000.0,347000000.0,3289400000.0,2547000000.0,-347000000.0,2200000000.0,15751900000.0,646300000.0,646300000.0,646300000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q2,2011-08-29,2011-11-27,2012-12-19 16:25:17+00:00,0.69,0.69,0.305,0.67,209400000.0,449200000.0,449200000.0,444800000.0,4400000.0,3029100000.0,4623800000.0,,28900000.0,,,,700000.0,877100000.0,3029100000.0,1594700000.0,87200000.0,877800000.0,716900000.0,-87200000.0,629700000.0,4623800000.0,646300000.0,646300000.0,646300000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q1TTM,2010-08-30,2011-08-28,,2.67,2.67,1.16,2.67,675600000.0,1729000000.0,1734200000.0,1731800000.0,-2800000.0,9319000000.0,15194700000.0,-5200000.0,98200000.0,,,-17400000.0,3500000.0,3236600000.0,9319000000.0,5875700000.0,341400000.0,3222700000.0,2653000000.0,-341400000.0,2311600000.0,15194700000.0,647900000.0,647900000.0,647900000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q1,2011-05-30,2011-08-28,2012-09-19 16:55:14+00:00,0.63,0.63,0.305,0.61,177500000.0,404300000.0,404300000.0,405600000.0,-1300000.0,2401100000.0,3847600000.0,,28300000.0,,,,100000.0,807500000.0,2401100000.0,1446500000.0,85400000.0,807600000.0,638900000.0,-85400000.0,553500000.0,3847600000.0,647900000.0,647900000.0,647900000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q4,2013-02-25,2013-05-26,,0.57,0.57,0.33,0.55,163500000.0,339500000.0,376800000.0,366300000.0,-26800000.0,2880100000.0,4410700000.0,-37300000.0,21500000.0,,,,1800000.0,928200000.0,2880100000.0,1530600000.0,81800000.0,930000000.0,600600000.0,-81800000.0,518800000.0,4410700000.0,648600000.0,648600000.0,648600000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,FY,2012-05-28,2013-05-26,2015-07-06 15:25:51+00:00,2.86,2.86,1.32,2.79,741200000.0,1855200000.0,1892500000.0,1855200000.0,,11350200000.0,17774100000.0,-37300000.0,98800000.0,,,0.0,19800000.0,3552300000.0,11350200000.0,6423900000.0,316900000.0,3572100000.0,2851800000.0,-316900000.0,2534900000.0,17774100000.0,648600000.0,648600000.0,648600000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q3YTD,2012-05-28,2013-02-24,,2.3,2.3,1.06,2.3,577700000.0,1515700000.0,1515700000.0,1488900000.0,26800000.0,8470100000.0,13363400000.0,,77300000.0,,,,18000000.0,2624100000.0,8470100000.0,4893300000.0,235100000.0,2642100000.0,2251200000.0,-235100000.0,2016100000.0,13363400000.0,648500000.0,648500000.0,648500000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q3TTM,2012-02-27,2013-02-24,,2.8,2.8,1.37,2.8,713100000.0,1850500000.0,1850500000.0,1814300000.0,36200000.0,11040400000.0,17429800000.0,,92800000.0,,,,118700000.0,3481500000.0,11040400000.0,6389400000.0,318400000.0,3600200000.0,2789200000.0,-318400000.0,2470800000.0,17429800000.0,648500000.0,648500000.0,648500000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q3,2012-11-26,2013-02-24,2014-03-19 11:34:38+00:00,0.61,0.61,0.33,0.6,174200000.0,412600000.0,412600000.0,398400000.0,14200000.0,2907900000.0,4430600000.0,,21300000.0,,,,6100000.0,874500000.0,2907900000.0,1522700000.0,76600000.0,880600000.0,642100000.0,-76600000.0,565500000.0,4430600000.0,648500000.0,648500000.0,648500000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q2YTD,2012-05-28,2012-11-25,,1.68,1.68,0.72,1.68,403500000.0,1103100000.0,1103100000.0,1090500000.0,12600000.0,5562200000.0,8932800000.0,,56000000.0,,,,11900000.0,1749600000.0,5562200000.0,3370600000.0,158500000.0,1761500000.0,1609100000.0,-158500000.0,1450600000.0,8932800000.0,648100000.0,648100000.0,648100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q2TTM,2011-11-28,2012-11-25,,2.79,2.79,1.34,2.79,726200000.0,1838700000.0,1838700000.0,1807400000.0,31300000.0,10745200000.0,17119300000.0,,87000000.0,,,,112700000.0,3445700000.0,10745200000.0,6374100000.0,337800000.0,3558400000.0,2815700000.0,-337800000.0,2477900000.0,17119300000.0,648100000.0,648100000.0,648100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q2,2012-08-27,2012-11-25,2013-12-18 16:49:54+00:00,0.84,0.84,0.33,0.82,245400000.0,541000000.0,541000000.0,541600000.0,-600000.0,3139500000.0,4881800000.0,,32900000.0,,,,2700000.0,910600000.0,3139500000.0,1742300000.0,75500000.0,913300000.0,829000000.0,-75500000.0,753500000.0,4881800000.0,648100000.0,648100000.0,648100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q1TTM,2011-08-29,2012-08-26,,2.63,2.63,1.31,2.63,690200000.0,1746900000.0,1746900000.0,1710600000.0,36300000.0,10634800000.0,16861300000.0,,83000000.0,,,,110700000.0,3412200000.0,10634800000.0,6226500000.0,349500000.0,3522900000.0,2703600000.0,-349500000.0,2354100000.0,16861300000.0,650400000.0,650400000.0,650400000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q1,2012-05-28,2012-08-26,2013-09-18 16:15:03+00:00,0.84,0.84,0.33,0.82,158100000.0,562100000.0,562100000.0,548900000.0,13200000.0,2422700000.0,4051000000.0,,23100000.0,,,,9200000.0,839000000.0,2422700000.0,1628300000.0,83000000.0,848200000.0,780100000.0,-83000000.0,697100000.0,4051000000.0,650400000.0,650400000.0,650400000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,FY,2013-05-27,2014-05-25,2016-06-30 17:01:08+00:00,2.9,2.9,1.55,2.83,883300000.0,1861300000.0,1861300000.0,1824400000.0,36900000.0,11539800000.0,17909600000.0,,89600000.0,65500000.0,,,3600000.0,3474300000.0,11539800000.0,6369800000.0,302400000.0,3477900000.0,2891900000.0,-236900000.0,2655000000.0,17909600000.0,628600000.0,628600000.0,628600000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q4,2014-02-24,2014-05-25,,0.66,0.66,0.41,0.65,203700000.0,421800000.0,415400000.0,404600000.0,17200000.0,2801400000.0,4283800000.0,6400000.0,16600000.0,65500000.0,,,100000.0,865900000.0,2801400000.0,1482400000.0,79400000.0,866000000.0,616400000.0,-13900000.0,602500000.0,4283800000.0,628600000.0,628600000.0,628600000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q3YTD,2013-05-27,2014-02-23,,2.24,2.24,1.14,2.18,679600000.0,1439500000.0,1445900000.0,1419800000.0,19700000.0,8738400000.0,13625800000.0,-6400000.0,73000000.0,,,,3500000.0,2608400000.0,8738400000.0,4887400000.0,223000000.0,2611900000.0,2275500000.0,-223000000.0,2052500000.0,13625800000.0,623500000.0,623500000.0,623500000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q3TTM,2013-02-25,2014-02-23,,2.81,2.81,1.47,2.73,843100000.0,1779000000.0,1822700000.0,1786100000.0,-7100000.0,11618500000.0,18036500000.0,-43700000.0,94500000.0,,,,5300000.0,3536600000.0,11618500000.0,6418000000.0,304800000.0,3541900000.0,2876100000.0,-304800000.0,2571300000.0,18036500000.0,623500000.0,623500000.0,623500000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q3,2013-11-25,2014-02-23,2015-03-18 16:19:28+00:00,0.66,0.66,0.38,0.64,200900000.0,410600000.0,417000000.0,410600000.0,,2864700000.0,4377400000.0,-6400000.0,22800000.0,,,,0.0,842100000.0,2864700000.0,1512700000.0,75500000.0,842100000.0,670600000.0,-75500000.0,595100000.0,4377400000.0,623500000.0,623500000.0,623500000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q2YTD,2013-05-27,2013-11-24,,1.58,1.58,0.76,1.54,478700000.0,1028900000.0,1028900000.0,1009200000.0,19700000.0,5873700000.0,9248400000.0,,50200000.0,,,,3500000.0,1766300000.0,5873700000.0,3374700000.0,147500000.0,1769800000.0,1604900000.0,-147500000.0,1457400000.0,9248400000.0,633200000.0,633200000.0,633200000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q2TTM,2012-11-26,2013-11-24,,2.76,2.76,1.42,2.69,816400000.0,1781000000.0,1818300000.0,1773900000.0,7100000.0,11661700000.0,18089700000.0,-37300000.0,93000000.0,,,,11400000.0,3569000000.0,11661700000.0,6428000000.0,305900000.0,3580400000.0,2847600000.0,-305900000.0,2541700000.0,18089700000.0,633200000.0,633200000.0,633200000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q2,2013-08-26,2013-11-24,2014-12-17 16:25:38+00:00,0.87,0.87,0.38,0.84,266700000.0,560800000.0,560800000.0,549900000.0,10900000.0,3114000000.0,4875700000.0,,26100000.0,,,,700000.0,890900000.0,3114000000.0,1761700000.0,68700000.0,891600000.0,870100000.0,-68700000.0,801400000.0,4875700000.0,633200000.0,633200000.0,633200000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q1TTM,2012-08-27,2013-08-25,,2.73,2.73,1.37,2.67,795100000.0,1761200000.0,1798500000.0,1765600000.0,-4400000.0,11687200000.0,18095800000.0,-37300000.0,99800000.0,,,,13400000.0,3588700000.0,11687200000.0,6408600000.0,312700000.0,3602100000.0,2806500000.0,-312700000.0,2493800000.0,18095800000.0,643000000.0,643000000.0,643000000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q1,2013-05-27,2013-08-25,2014-09-18 17:27:07+00:00,0.71,0.71,0.38,0.7,212000000.0,468100000.0,468100000.0,459300000.0,8800000.0,2759700000.0,4372700000.0,,24100000.0,,,,2800000.0,875400000.0,2759700000.0,1613000000.0,78800000.0,878200000.0,734800000.0,-78800000.0,656000000.0,4372700000.0,643000000.0,643000000.0,643000000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2015.0,FY,2014-05-26,2015-05-31,2017-06-29 07:18:57+00:00,2.02,2.02,1.67,1.97,586800000.0,1259400000.0,1259400000.0,1221300000.0,38100000.0,11681100000.0,17630300000.0,,84300000.0,0.0,,,543900000.0,3328000000.0,11681100000.0,5949200000.0,315400000.0,3871900000.0,2077300000.0,-315400000.0,1761900000.0,17630300000.0,603300000.0,603300000.0,603300000.0
