company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q3,,2012-09-30,2012-11-08 16:56:25+00:00,1863353000.0,152532000.0,56570000.0,1016237000.0,,,422705000.0,1089963000.0,,12981000.0,41846000.0,744153000.0,3190321000.0,1095672000.0,2207454000.0,2174084000.0,107987000.0,6390000.0,70214000.0,29945000.0,220306000.0,41879000.0,191765000.0,1168560000.0,353000.0,5849356000.0,2258523000.0,2882850000.0,2195409000.0,2258523000.0,2258523000.0,3590833000.0,5849356000.0,792422000.0,1395424000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q2,,2012-06-30,2012-08-08 16:37:16+00:00,1699817000.0,151936000.0,56191000.0,1013604000.0,,,367717000.0,1123234000.0,,1516000.0,41332000.0,744131000.0,3166389000.0,796884000.0,2145339000.0,2152785000.0,93713000.0,7404000.0,61709000.0,37291000.0,213520000.0,41780000.0,193945000.0,1489418000.0,522000.0,5710092000.0,2612652000.0,2763992000.0,2012898000.0,2612652000.0,2612652000.0,3097440000.0,5710092000.0,793315000.0,1084542000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q1,,2012-03-31,2012-05-10 16:31:32+00:00,1469310000.0,144822000.0,54105000.0,975121000.0,,,575196000.0,1129207000.0,,40817000.0,36183000.0,744031000.0,3101720000.0,796863000.0,2004917000.0,2126599000.0,92316000.0,9817000.0,68376000.0,37071000.0,200616000.0,43296000.0,191443000.0,1742640000.0,625000.0,5754125000.0,2871847000.0,2830382000.0,1801656000.0,2871847000.0,2871847000.0,2882278000.0,5754125000.0,797144000.0,1080622000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,FY,,2013-12-31,2015-02-27 15:28:23+00:00,2056521000.0,131504000.0,65520000.0,1181734000.0,,,231318000.0,1119988000.0,,20222000.0,41262000.0,756225000.0,3606837000.0,1396141000.0,2375047000.0,2425103000.0,80713000.0,13066000.0,66619000.0,30713000.0,239418000.0,37613000.0,201023000.0,846333000.0,67000.0,6067208000.0,1966321000.0,2835201000.0,2423010000.0,1966321000.0,1966321000.0,4100887000.0,6067208000.0,806904000.0,1677877000.0,0.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q3,,2013-09-30,2013-11-08 16:50:17+00:00,2075525000.0,141928000.0,61135000.0,1146364000.0,,,363008000.0,1116787000.0,,10968000.0,44110000.0,758523000.0,3524762000.0,1396031000.0,2364538000.0,2378398000.0,96549000.0,14556000.0,72366000.0,33933000.0,247250000.0,39926000.0,199653000.0,919100000.0,68000.0,6167176000.0,2035887000.0,2975773000.0,2439056000.0,2035887000.0,2035887000.0,4131289000.0,6167176000.0,813005000.0,1692233000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q2,,2013-06-30,2013-08-08 16:46:31+00:00,2058859000.0,175877000.0,60687000.0,1129485000.0,,,365930000.0,1103989000.0,,23157000.0,41273000.0,758537000.0,3431756000.0,1395922000.0,2345377000.0,2302271000.0,86854000.0,16295000.0,82235000.0,35738000.0,246253000.0,41386000.0,204429000.0,902154000.0,69000.0,6123646000.0,2006143000.0,3005157000.0,2430298000.0,2006143000.0,2006143000.0,4117503000.0,6123646000.0,816218000.0,1687205000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q1,,2013-03-31,2013-05-09 16:40:47+00:00,1967000000.0,153189000.0,58958000.0,1098297000.0,,,205410000.0,1099038000.0,,69200000.0,36780000.0,758578000.0,3342371000.0,1095852000.0,2295846000.0,2244074000.0,83130000.0,4318000.0,51695000.0,35048000.0,217001000.0,41383000.0,189012000.0,973487000.0,83000.0,5789541000.0,2072525000.0,2741188000.0,2349022000.0,2072525000.0,2072525000.0,3717016000.0,5789541000.0,804279000.0,1367994000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,FY,,2014-12-31,2016-02-26 13:14:39+00:00,2417167000.0,143900000.0,78442000.0,1334949000.0,,,250560000.0,1195945000.0,,0.0,62946000.0,756384000.0,3993509000.0,1388397000.0,2554789000.0,2658560000.0,102422000.0,13349000.0,69311000.0,46820000.0,254718000.0,38410000.0,209548000.0,822473000.0,25000.0,6532083000.0,2018418000.0,3065380000.0,2813298000.0,2018418000.0,2018418000.0,4513665000.0,6532083000.0,808143000.0,1700367000.0,0.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q3,,2014-09-30,2014-11-07 16:34:37+00:00,2409054000.0,152779000.0,71451000.0,1294053000.0,,,298283000.0,1169765000.0,,39684000.0,58602000.0,756335000.0,3895165000.0,1396488000.0,2517927000.0,2601112000.0,61789000.0,14283000.0,67073000.0,34689000.0,267107000.0,32695000.0,194551000.0,806641000.0,44000.0,6475176000.0,1976406000.0,3070751000.0,2845942000.0,1976406000.0,1976406000.0,4498770000.0,6475176000.0,803313000.0,1652828000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q2,,2014-06-30,2014-08-08 16:38:00+00:00,2302282000.0,156605000.0,67678000.0,1255805000.0,,,453431000.0,1169063000.0,,37644000.0,51330000.0,756349000.0,3784741000.0,1396362000.0,2462781000.0,2528936000.0,66065000.0,15218000.0,60615000.0,38535000.0,268121000.0,35406000.0,200751000.0,948518000.0,62000.0,6507876000.0,2117581000.0,3171967000.0,2727117000.0,2117581000.0,2117581000.0,4390295000.0,6507876000.0,806973000.0,1663178000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q1,,2014-03-31,2014-05-09 16:46:08+00:00,2160897000.0,142703000.0,64473000.0,1212962000.0,,,511831000.0,1163476000.0,,73948000.0,42405000.0,756225000.0,3676061000.0,1396242000.0,2397042000.0,2463099000.0,75162000.0,12165000.0,69034000.0,40663000.0,256053000.0,37011000.0,197295000.0,999748000.0,74000.0,6429773000.0,2163224000.0,3161273000.0,2597850000.0,2163224000.0,2163224000.0,4266549000.0,6429773000.0,805401000.0,1668699000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2015.0,FY,,2015-12-31,2017-02-28 16:32:37+00:00,2608231000.0,161078000.0,59101000.0,1510694000.0,,,116301000.0,1282474000.0,,1444000.0,72203000.0,757142000.0,4372250000.0,1390018000.0,2631015000.0,2861556000.0,79772000.0,13219000.0,72609000.0,29023000.0,305419000.0,34741000.0,199182000.0,678840000.0,,6676684000.0,1961314000.0,3010026000.0,3046398000.0,1961314000.0,1961314000.0,4715370000.0,6676684000.0,805102000.0,1668972000.0,0.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2015.0,Q3,,2015-09-30,2015-11-06 16:48:15+00:00,2626126000.0,163889000.0,84295000.0,1470199000.0,,,276916000.0,1269344000.0,,25019000.0,65010000.0,757093000.0,4275349000.0,1396995000.0,2606813000.0,2805150000.0,72197000.0,14265000.0,76861000.0,33085000.0,303462000.0,41194000.0,200076000.0,732742000.0,0.0,6775266000.0,2002086000.0,3157564000.0,3103912000.0,2002086000.0,2002086000.0,4773180000.0,6775266000.0,812552000.0,1669268000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2015.0,Q2,,2015-06-30,2015-08-07 16:33:33+00:00,2535971000.0,175289000.0,83547000.0,1422741000.0,,,260042000.0,1243806000.0,,38947000.0,52984000.0,756852000.0,4166557000.0,1396868000.0,2560975000.0,2743816000.0,77279000.0,15311000.0,75017000.0,37710000.0,295420000.0,43135000.0,217146000.0,726179000.0,0.0,6668147000.0,1969985000.0,3109033000.0,3006869000.0,1969985000.0,1969985000.0,4698162000.0,6668147000.0,815298000.0,1691293000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2015.0,Q1,,2015-03-31,2015-05-08 16:32:26+00:00,2470749000.0,162020000.0,75059000.0,1381502000.0,,,473646000.0,1235146000.0,,95590000.0,42413000.0,756384000.0,4080350000.0,1396741000.0,2527982000.0,2698848000.0,81330000.0,12414000.0,69545000.0,40928000.0,268564000.0,43943000.0,211758000.0,908354000.0,6000.0,6785710000.0,2143500000.0,3274121000.0,2952381000.0,2143500000.0,2143500000.0,4642210000.0,6785710000.0,812741000.0,1689829000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2016.0,FY,,2016-12-31,2018-02-28 16:32:56+00:00,2936656000.0,197274000.0,71717000.0,1708911000.0,,,146598000.0,1337636000.0,,,74454000.0,785399000.0,4832342000.0,1887019000.0,2778976000.0,3123431000.0,90166000.0,,82105000.0,53022000.0,317822000.0,37384000.0,199219000.0,289500000.0,,7204189000.0,1627136000.0,3257975000.0,3400649000.0,1627136000.0,1627136000.0,5577053000.0,7204189000.0,822783000.0,2176404000.0,0.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2016.0,Q3,,2016-09-30,2016-11-08 16:32:47+00:00,2999080000.0,190908000.0,73160000.0,1661541000.0,,,560320000.0,1340459000.0,,0.0,67298000.0,757251000.0,4720225000.0,1886501000.0,2789892000.0,3058684000.0,84211000.0,0.0,96615000.0,32029000.0,325890000.0,36641000.0,185437000.0,560304000.0,,7522340000.0,1900763000.0,3669764000.0,3465428000.0,1900763000.0,1900763000.0,5621577000.0,7522340000.0,793892000.0,2156149000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2016.0,Q2,,2016-06-30,2016-08-08 16:32:20+00:00,2914641000.0,186192000.0,62596000.0,1608704000.0,,,398259000.0,1310390000.0,,0.0,59966000.0,757130000.0,4587944000.0,1886324000.0,2741030000.0,2979240000.0,72961000.0,0.0,78824000.0,33828000.0,329472000.0,36137000.0,194670000.0,379620000.0,,7210640000.0,1690010000.0,3438133000.0,3366675000.0,1690010000.0,1690010000.0,5520630000.0,7210640000.0,793267000.0,2153955000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2016.0,Q1,,2016-03-31,2016-05-10 09:46:27+00:00,2782609000.0,178282000.0,66842000.0,1559820000.0,,,716008000.0,1302024000.0,,114321000.0,49175000.0,757130000.0,4473747000.0,1885877000.0,2701760000.0,2913927000.0,76450000.0,12172000.0,68486000.0,36927000.0,302730000.0,35081000.0,201928000.0,637817000.0,,7419773000.0,1939841000.0,3701463000.0,3315677000.0,1939841000.0,1939841000.0,5479932000.0,7419773000.0,804383000.0,2164255000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2017.0,FY,,2017-12-31,2019-02-27 16:33:18+00:00,3190029000.0,216251000.0,77147000.0,1847329000.0,,,46348000.0,1265886000.0,,0.0,69308000.0,789058000.0,5191135000.0,2978390000.0,3009800000.0,3343806000.0,85406000.0,,76236000.0,49037000.0,310882000.0,41349000.0,207677000.0,-612840000.0,,7571885000.0,653046000.0,3397672000.0,3647366000.0,653046000.0,653046000.0,6918839000.0,7571885000.0,830407000.0,3271473000.0,0.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2017.0,Q3,,2017-09-30,2017-11-07 16:34:10+00:00,3154250000.0,219631000.0,80953000.0,1822123000.0,,,37287000.0,1268663000.0,,6175000.0,65574000.0,787210000.0,5114804000.0,2900816000.0,2987592000.0,3292681000.0,131847000.0,,79491000.0,34480000.0,321548000.0,40956000.0,203986000.0,-654484000.0,,7479328000.0,614179000.0,3358481000.0,3628500000.0,614179000.0,614179000.0,6865149000.0,7479328000.0,828166000.0,3236649000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2017.0,Q2,,2017-06-30,2017-08-07 16:32:43+00:00,3091888000.0,203673000.0,70538000.0,1805844000.0,,,26528000.0,1297554000.0,,31803000.0,59099000.0,786938000.0,5035242000.0,2604062000.0,2959315000.0,3229398000.0,98048000.0,,61876000.0,38197000.0,312805000.0,39773000.0,208143000.0,-428242000.0,,7345698000.0,869312000.0,3289589000.0,3566133000.0,869312000.0,869312000.0,6476386000.0,7345698000.0,826711000.0,2910253000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2017.0,Q1,,2017-03-31,2017-05-08 16:33:47+00:00,2987996000.0,195651000.0,75762000.0,1760476000.0,,,27539000.0,1332329000.0,,89640000.0,49081000.0,785568000.0,4935126000.0,1977539000.0,2872646000.0,3174650000.0,92610000.0,,71157000.0,38540000.0,303284000.0,37973000.0,205216000.0,90267000.0,,7203724000.0,1422596000.0,3205533000.0,3505763000.0,1422596000.0,1422596000.0,5781128000.0,7203724000.0,823541000.0,2275365000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2018.0,FY,,2018-12-31,2020-02-28 16:30:28+00:00,3376403000.0,192026000.0,86520000.0,2058550000.0,0.0,0.0,31315000.0,1262853000.0,,11013000.0,89082000.0,807260000.0,5645552000.0,3417122000.0,3193344000.0,3587002000.0,105566000.0,,78155000.0,48262000.0,331002000.0,43425000.0,210414000.0,-909186000.0,,7980789000.0,353667000.0,3543102000.0,3894020000.0,353667000.0,353667000.0,7627122000.0,7980789000.0,850685000.0,3733102000.0,0.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2018.0,Q3,,2018-09-30,2018-11-07 16:31:58+00:00,3384098000.0,242692000.0,89721000.0,2010392000.0,,,40019000.0,1266630000.0,,,83113000.0,789178000.0,5512325000.0,3174327000.0,3139621000.0,3501933000.0,102640000.0,,83237000.0,54462000.0,348149000.0,43572000.0,214287000.0,-768251000.0,,7894714000.0,498379000.0,3560031000.0,3905081000.0,498379000.0,498379000.0,7396335000.0,7894714000.0,832750000.0,3491254000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2018.0,Q2,,2018-06-30,2018-08-08 16:32:46+00:00,3314671000.0,241142000.0,81245000.0,1949750000.0,,,36868000.0,1248647000.0,,13676000.0,73006000.0,789104000.0,5384634000.0,3253538000.0,3091719000.0,3434884000.0,94430000.0,,78950000.0,52038000.0,336320000.0,42035000.0,214864000.0,-863657000.0,,7766740000.0,384990000.0,3500717000.0,3818918000.0,384990000.0,384990000.0,7381750000.0,7766740000.0,831139000.0,3562832000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2018.0,Q1,,2018-03-31,2018-05-07 16:31:29+00:00,3222785000.0,224386000.0,84579000.0,1902668000.0,,,38525000.0,1248189000.0,,66618000.0,62435000.0,789104000.0,5292431000.0,3193066000.0,3052748000.0,3389763000.0,89776000.0,,78232000.0,52520000.0,311764000.0,41379000.0,211806000.0,-824361000.0,,7666657000.0,423828000.0,3446411000.0,3748181000.0,423828000.0,423828000.0,7242829000.0,7666657000.0,830483000.0,3494648000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2019.0,FY,,2019-12-31,2020-05-08 16:34:06+00:00,3604722000.0,214915000.0,100816000.0,2243224000.0,4890000.0,1655297000.0,40406000.0,1281516000.0,,0.0,98539000.0,936814000.0,6191427000.0,3890527000.0,3454092000.0,3948203000.0,133280000.0,,79492000.0,44757000.0,665350000.0,1998481000.0,171289000.0,-889066000.0,,10717160000.0,397340000.0,3833662000.0,4469427000.0,397340000.0,397340000.0,10319820000.0,10717160000.0,2935295000.0,5850393000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2019.0,Q3,,2019-09-30,2019-11-06 16:32:10+00:00,3606571000.0,224033000.0,412887000.0,2182599000.0,,,42804000.0,1260301000.0,,100472000.0,87386000.0,808259000.0,6053306000.0,3703628000.0,3348631000.0,3870707000.0,117551000.0,,76107000.0,32914000.0,373538000.0,1969269000.0,1804472000.0,-1094082000.0,,10372724000.0,166219000.0,3724489000.0,4580854000.0,166219000.0,166219000.0,10206505000.0,10372724000.0,2777528000.0,5625651000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2019.0,Q2,,2019-06-30,2019-08-08 16:31:43+00:00,3516150000.0,262227000.0,391565000.0,2131156000.0,,,55809000.0,1259697000.0,,9507000.0,75119000.0,808391000.0,5885507000.0,3783738000.0,3262426000.0,3754351000.0,113533000.0,,77750000.0,42361000.0,368051000.0,1938628000.0,1799598000.0,-1115015000.0,,10201943000.0,144682000.0,3700573000.0,4360392000.0,144682000.0,144682000.0,10057261000.0,10201943000.0,2747019000.0,5696869000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2019.0,Q1,,2019-03-31,2019-05-06 16:32:21+00:00,3438679000.0,250680000.0,390797000.0,2085019000.0,,,56717000.0,1268815000.0,,92816000.0,65106000.0,808717000.0,5761729000.0,3460921000.0,3228901000.0,3676710000.0,109480000.0,,66452000.0,46896000.0,338934000.0,1926489000.0,1792464000.0,-896450000.0,,10061562000.0,372365000.0,3649646000.0,4326332000.0,372365000.0,372365000.0,9689197000.0,10061562000.0,2735206000.0,5362865000.0,
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2020.0,Q1,,2020-03-31,2020-05-08 16:34:06+00:00,3758199000.0,221167000.0,103804000.0,2305695000.0,-25756000.0,,287067000.0,1271992000.0,,12884000.0,72561000.0,910141000.0,6314339000.0,4471248000.0,3556723000.0,4008644000.0,73212000.0,,83446000.0,53397000.0,677484000.0,1988277000.0,1830626000.0,-1137392000.0,,11108862000.0,108844000.0,4201800000.0,4624932000.0,108844000.0,108844000.0,11000018000.0,11108862000.0,2898418000.0,6375086000.0,
