company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q3YTD,2012-01-01,2012-09-29,,2.11,2.11,0.96,2.1,85700000.0,379500000.0,377900000.0,1600000.0,383000000.0,-3500000.0,2954400000.0,4134800000.0,,-78300000.0,,-436500000.0,58600000.0,853600000.0,2954400000.0,1180400000.0,,-162800000.0,475700000.0,704700000.0,-241100000.0,463600000.0,4134800000.0,182000000.0,181000000.0,182000000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q3TTM,2011-09-25,2012-09-29,,3.08,3.08,1.28,3.05,94700000.0,553100000.0,550700000.0,2400000.0,556200000.0,-3100000.0,3960200000.0,5530400000.0,,-84500000.0,,-522000000.0,59800000.0,1113500000.0,3960200000.0,1570200000.0,118700000.0,-70300000.0,651300000.0,918900000.0,-273500000.0,645400000.0,5530400000.0,182000000.0,181000000.0,182000000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q3,2012-07-01,2012-09-29,2013-11-06 11:04:47+00:00,1.09,1.09,0.32,1.09,42500000.0,201400000.0,200700000.0,700000.0,198400000.0,3000000.0,1177300000.0,1685800000.0,,-6400000.0,,-132000000.0,35900000.0,300600000.0,1177300000.0,508500000.0,,-54400000.0,204500000.0,304000000.0,-60800000.0,243200000.0,1685800000.0,182000000.0,181000000.0,182000000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.02,1.02,0.64,1.01,43200000.0,178100000.0,177200000.0,900000.0,184600000.0,-6500000.0,1777100000.0,2449000000.0,,-71900000.0,,-304500000.0,22700000.0,553000000.0,1777100000.0,671900000.0,,-108400000.0,271200000.0,400700000.0,-180300000.0,220400000.0,2449000000.0,181200000.0,180800000.0,181600000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q2TTM,2011-06-26,2012-06-30,,3.05,3.05,1.28,3.02,83300000.0,548700000.0,544300000.0,4400000.0,555200000.0,-6500000.0,3772900000.0,5238500000.0,,-80400000.0,,-489400000.0,24000000.0,1061100000.0,3772900000.0,1465600000.0,118700000.0,-43200000.0,595700000.0,869900000.0,-242300000.0,627600000.0,5238500000.0,181200000.0,180800000.0,181600000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 07:41:26+00:00,0.58,0.58,0.32,0.57,25900000.0,98700000.0,97900000.0,800000.0,105100000.0,-6400000.0,1021600000.0,1440900000.0,,-70500000.0,,-185600000.0,21200000.0,304800000.0,1021600000.0,419300000.0,,-84600000.0,140400000.0,278900000.0,-155100000.0,123800000.0,1440900000.0,181200000.0,180800000.0,181600000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q1TTM,2011-03-27,2012-03-31,,3.66,3.66,1.28,3.63,100600000.0,673800000.0,671700000.0,2100000.0,672900000.0,900000.0,3724700000.0,5180700000.0,,-11700000.0,,-475600000.0,13800000.0,1028800000.0,3724700000.0,1456000000.0,118700000.0,13700000.0,567000000.0,889000000.0,-116700000.0,772300000.0,5180700000.0,180700000.0,180300000.0,181700000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 17:01:45+00:00,0.44,0.44,0.32,0.44,17300000.0,79400000.0,79300000.0,100000.0,79500000.0,-100000.0,755500000.0,1008100000.0,,-1400000.0,,-118900000.0,1500000.0,248200000.0,755500000.0,252600000.0,,-23800000.0,130800000.0,121800000.0,-25200000.0,96600000.0,1008100000.0,180700000.0,180300000.0,181700000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q4,2013-09-29,2013-12-31,,0.74,0.74,0.32,0.74,14800000.0,137600000.0,137300000.0,300000.0,137200000.0,400000.0,1105700000.0,1489700000.0,,27400000.0,,-100700000.0,34200000.0,289600000.0,1105700000.0,384000000.0,183800000.0,147600000.0,223100000.0,160900000.0,-8800000.0,152100000.0,1489700000.0,183000000.0,183000000.0,184200000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,FY,2012-12-30,2013-12-31,2015-02-12 13:07:23+00:00,3.1,3.1,1.28,3.08,84000000.0,572500000.0,570500000.0,2000000.0,567300000.0,5200000.0,4339100000.0,5999600000.0,,18900000.0,,-539000000.0,200000000.0,1193800000.0,4339100000.0,1660500000.0,183800000.0,13700000.0,854800000.0,805700000.0,-151200000.0,654500000.0,5999600000.0,183000000.0,183000000.0,184200000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q3YTD,2012-12-30,2013-09-28,,2.36,2.36,0.96,2.34,69200000.0,434900000.0,433200000.0,1700000.0,430100000.0,4800000.0,3233400000.0,4509900000.0,,-8500000.0,,-438300000.0,165800000.0,904200000.0,3233400000.0,1276500000.0,,-133900000.0,631700000.0,644800000.0,-142400000.0,502400000.0,4509900000.0,181500000.0,183500000.0,184600000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q3TTM,2012-09-30,2013-09-28,,2.7,2.7,1.28,2.68,138000000.0,494500000.0,492900000.0,1600000.0,490100000.0,4400000.0,4330000000.0,5990100000.0,,-20500000.0,,-512700000.0,188600000.0,1176700000.0,4330000000.0,1660100000.0,196300000.0,40200000.0,852600000.0,807500000.0,-176600000.0,630900000.0,5990100000.0,181500000.0,183500000.0,184600000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q3,2013-06-30,2013-09-28,2014-11-06 11:57:57+00:00,0.74,0.74,0.32,0.73,37200000.0,136100000.0,135200000.0,900000.0,134300000.0,1800000.0,1164200000.0,1665400000.0,,-5500000.0,,-148300000.0,163000000.0,290800000.0,1164200000.0,501200000.0,,-17800000.0,305500000.0,195700000.0,-23300000.0,172400000.0,1665400000.0,181500000.0,183500000.0,184600000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q2YTD,2012-12-30,2013-06-29,,1.62,1.62,0.64,1.61,32000000.0,298800000.0,298000000.0,800000.0,295800000.0,3000000.0,2069200000.0,2844500000.0,,-3000000.0,,-290000000.0,2800000.0,613400000.0,2069200000.0,775300000.0,,-116100000.0,326200000.0,449100000.0,-119100000.0,330000000.0,2844500000.0,183100000.0,182900000.0,184100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q2TTM,2012-07-01,2013-06-29,,3.05,3.05,1.28,3.04,143300000.0,559800000.0,558400000.0,1400000.0,554200000.0,5600000.0,4343100000.0,6010500000.0,,-21400000.0,,-496400000.0,61500000.0,1186500000.0,4343100000.0,1667400000.0,196300000.0,3600000.0,751600000.0,915800000.0,-214100000.0,701700000.0,6010500000.0,183100000.0,182900000.0,184100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q2,2013-03-31,2013-06-29,2014-08-06 13:09:33+00:00,1.46,1.46,0.32,1.45,30000000.0,268900000.0,267200000.0,1700000.0,267300000.0,1600000.0,1165800000.0,1659700000.0,,-7300000.0,,-172600000.0,1300000.0,319500000.0,1165800000.0,493900000.0,,-41200000.0,148200000.0,345700000.0,-48500000.0,297200000.0,1659700000.0,183100000.0,182900000.0,184100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q1TTM,2012-04-01,2013-03-30,,2.17,2.17,1.28,2.16,139200000.0,389600000.0,389100000.0,500000.0,392000000.0,-2400000.0,4198900000.0,5791700000.0,,-84600000.0,,-509400000.0,81400000.0,1171800000.0,4198900000.0,1592800000.0,196300000.0,-39800000.0,743800000.0,849000000.0,-320700000.0,528300000.0,5791700000.0,178100000.0,181700000.0,182900000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q1,2012-12-30,2013-03-30,2014-05-07 14:10:49+00:00,0.16,0.16,0.32,0.16,2000000.0,29900000.0,30800000.0,-900000.0,28500000.0,1400000.0,903400000.0,1184800000.0,,4300000.0,,-117400000.0,1500000.0,293900000.0,903400000.0,281400000.0,,-74900000.0,178000000.0,103400000.0,-70600000.0,32800000.0,1184800000.0,178100000.0,181700000.0,182900000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 12:55:59+00:00,2.78,2.78,1.48,2.76,69000000.0,517800000.0,517300000.0,500000.0,514000000.0,3800000.0,4274500000.0,5927500000.0,,-6500000.0,,-561800000.0,324400000.0,1163900000.0,4274500000.0,1653000000.0,145000000.0,11300000.0,926500000.0,726500000.0,-140200000.0,586300000.0,5927500000.0,184900000.0,184900000.0,186100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,Q4,2014-10-01,2014-12-31,,0.51,0.51,0.37,0.51,27100000.0,94400000.0,93500000.0,900000.0,94100000.0,300000.0,2401400000.0,2755000000.0,,-3000000.0,,-90000000.0,6600000.0,282600000.0,2401400000.0,353600000.0,145000000.0,114200000.0,199200000.0,154400000.0,-33800000.0,120600000.0,2755000000.0,184900000.0,184900000.0,186100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.27,2.27,1.11,2.25,41900000.0,423400000.0,423800000.0,-400000.0,419900000.0,3500000.0,1873100000.0,3172500000.0,,-3500000.0,,-471800000.0,317800000.0,881300000.0,1873100000.0,1299400000.0,,-102900000.0,727300000.0,572100000.0,-106400000.0,465700000.0,3172500000.0,181100000.0,185100000.0,185100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,Q3TTM,2013-09-29,2014-09-30,,3.01,3.01,1.43,2.99,56700000.0,561000000.0,561100000.0,-100000.0,557100000.0,3900000.0,2978800000.0,4662200000.0,,23900000.0,,-572500000.0,352000000.0,1170900000.0,2978800000.0,1683400000.0,183800000.0,44700000.0,950400000.0,733000000.0,-115200000.0,617800000.0,4662200000.0,181100000.0,185100000.0,185100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 11:13:51+00:00,-0.19,-0.19,0.37,-0.19,700000.0,-32600000.0,-33900000.0,1300000.0,-34400000.0,1800000.0,666600000.0,1168000000.0,,-5000000.0,,-158900000.0,367600000.0,289600000.0,666600000.0,501400000.0,,-31300000.0,498300000.0,3100000.0,-36300000.0,-33200000.0,1168000000.0,181100000.0,185100000.0,185100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.46,2.46,0.74,2.44,41200000.0,456000000.0,457700000.0,-1700000.0,454300000.0,1700000.0,1206500000.0,2004500000.0,,1500000.0,,-312900000.0,-49800000.0,591700000.0,1206500000.0,798000000.0,,-71600000.0,229000000.0,569000000.0,-70100000.0,498900000.0,2004500000.0,185300000.0,184800000.0,185900000.0
