company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q4,2015-10-05,2015-12-31,,2.43,2.65,-2.07,2.6,,301000000.0,835000000.0,835000000.0,,835000000.0,6477000000.0,8121000000.0,,2000000.0,491000000.0,6477000000.0,1644000000.0,19000000.0,491000000.0,1153000000.0,-17000000.0,1136000000.0,8121000000.0,321313000.0,321313000.0,321313000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q3,2015-07-06,2015-10-04,2016-10-26 10:41:02+00:00,2.31,2.31,0.69,2.28,,280000000.0,733000000.0,733000000.0,0.0,733000000.0,6484000000.0,7994000000.0,,2000000.0,476000000.0,6484000000.0,1510000000.0,23000000.0,476000000.0,1034000000.0,-21000000.0,1013000000.0,7994000000.0,316680000.0,316680000.0,316680000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q3YTD,2015-01-01,2015-10-04,,6.8,6.8,2.07,6.69,,882000000.0,2201000000.0,2201000000.0,,2201000000.0,19072000000.0,23660000000.0,,5000000.0,1446000000.0,19072000000.0,4588000000.0,64000000.0,1446000000.0,3142000000.0,-59000000.0,3083000000.0,23660000000.0,316680000.0,316680000.0,316680000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q3TTM,2014-09-29,2015-10-04,,8.91,8.91,0.21,8.76,,1190000000.0,2902000000.0,2938000000.0,-36000000.0,2902000000.0,25838000000.0,32022000000.0,,2000000.0,1975000000.0,25838000000.0,6184000000.0,83000000.0,1975000000.0,4209000000.0,-81000000.0,4128000000.0,32022000000.0,316680000.0,316680000.0,316680000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q2,2015-04-06,2015-07-05,2016-07-27 10:07:14+00:00,2.31,2.31,0.69,2.27,,309000000.0,752000000.0,752000000.0,,752000000.0,6334000000.0,7882000000.0,,0.0,467000000.0,6334000000.0,1548000000.0,20000000.0,467000000.0,1081000000.0,-20000000.0,1061000000.0,7882000000.0,326153000.0,326153000.0,326153000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q2YTD,2015-01-01,2015-07-05,,4.49,4.49,1.38,4.41,,602000000.0,1468000000.0,1468000000.0,,1468000000.0,12588000000.0,15666000000.0,,3000000.0,970000000.0,12588000000.0,3078000000.0,41000000.0,970000000.0,2108000000.0,-38000000.0,2070000000.0,15666000000.0,326153000.0,326153000.0,326153000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q2TTM,2014-06-30,2015-07-05,,8.7,8.7,0.14,8.54,,1195000000.0,2865000000.0,2899000000.0,-34000000.0,2865000000.0,25628000000.0,31779000000.0,,1000000.0,1977000000.0,25628000000.0,6151000000.0,81000000.0,1977000000.0,4174000000.0,-80000000.0,4094000000.0,31779000000.0,326153000.0,326153000.0,326153000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q1,2015-01-01,2015-04-05,2016-04-27 10:09:09+00:00,2.18,2.18,0.69,2.14,,293000000.0,716000000.0,716000000.0,0.0,716000000.0,6254000000.0,7784000000.0,,3000000.0,503000000.0,6254000000.0,1530000000.0,21000000.0,503000000.0,1027000000.0,-18000000.0,1009000000.0,7784000000.0,329154000.0,329154000.0,329154000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q1TTM,2014-03-31,2015-04-05,,8.0,8.0,0.07,7.85,,1165000000.0,2654000000.0,2793000000.0,-139000000.0,2654000000.0,25333000000.0,31371000000.0,,1000000.0,1996000000.0,25333000000.0,6038000000.0,85000000.0,1996000000.0,4042000000.0,-84000000.0,3958000000.0,31371000000.0,329154000.0,329154000.0,329154000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 11:25:10+00:00,8.44,8.44,,8.29,,977000000.0,2572000000.0,2679000000.0,-107000000.0,2572000000.0,24896000000.0,30561000000.0,,3000000.0,1921000000.0,24896000000.0,5665000000.0,91000000.0,1921000000.0,3744000000.0,-88000000.0,3656000000.0,30561000000.0,304700000.0,304700000.0,310300000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q4,2016-10-03,2016-12-31,,1.37,1.74,-2.28,1.72,,165000000.0,570000000.0,580000000.0,-10000000.0,570000000.0,6372000000.0,7654000000.0,,-10000000.0,504000000.0,6372000000.0,1282000000.0,23000000.0,504000000.0,778000000.0,-33000000.0,745000000.0,7654000000.0,304700000.0,304700000.0,310300000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q3,2016-07-04,2016-10-02,2017-10-25 10:38:45+00:00,2.25,2.13,0.76,2.09,,263000000.0,647000000.0,731000000.0,-84000000.0,647000000.0,6171000000.0,7657000000.0,,2000000.0,471000000.0,6171000000.0,1486000000.0,23000000.0,471000000.0,1015000000.0,-21000000.0,994000000.0,7657000000.0,287600000.0,303938000.0,303938000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q3YTD,2016-01-01,2016-10-02,,7.07,6.7,2.28,6.57,,812000000.0,2002000000.0,2099000000.0,-97000000.0,2002000000.0,18524000000.0,22907000000.0,,13000000.0,1417000000.0,18524000000.0,4383000000.0,68000000.0,1417000000.0,2966000000.0,-55000000.0,2911000000.0,22907000000.0,287600000.0,303938000.0,303938000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q3TTM,2015-10-05,2016-10-02,,9.5,9.35,0.21,9.17,,1113000000.0,2837000000.0,2934000000.0,-97000000.0,2837000000.0,25001000000.0,31028000000.0,,15000000.0,1908000000.0,25001000000.0,6027000000.0,87000000.0,1908000000.0,4119000000.0,-72000000.0,4047000000.0,31028000000.0,287600000.0,303938000.0,303938000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q2,2016-04-04,2016-07-03,2017-07-26 10:10:32+00:00,2.49,2.49,0.76,2.44,,291000000.0,714000000.0,714000000.0,,714000000.0,6262000000.0,7774000000.0,,1000000.0,485000000.0,6262000000.0,1512000000.0,23000000.0,485000000.0,1027000000.0,-22000000.0,1005000000.0,7774000000.0,286700000.0,286700000.0,304470000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q2YTD,2016-01-01,2016-07-03,,4.82,4.57,1.52,4.48,,549000000.0,1355000000.0,1368000000.0,-13000000.0,1355000000.0,12353000000.0,15250000000.0,,11000000.0,946000000.0,12353000000.0,2897000000.0,45000000.0,946000000.0,1951000000.0,-34000000.0,1917000000.0,15250000000.0,286700000.0,286700000.0,304470000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q2TTM,2015-07-06,2016-07-03,,9.56,9.53,0.14,9.36,,1130000000.0,2923000000.0,2936000000.0,-13000000.0,2923000000.0,25314000000.0,31365000000.0,,15000000.0,1913000000.0,25314000000.0,6051000000.0,87000000.0,1913000000.0,4138000000.0,-72000000.0,4066000000.0,31365000000.0,286700000.0,286700000.0,304470000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q1,2016-01-01,2016-04-03,2017-04-26 10:24:57+00:00,2.33,2.08,0.76,2.04,,258000000.0,641000000.0,654000000.0,-13000000.0,641000000.0,6091000000.0,7476000000.0,,10000000.0,461000000.0,6091000000.0,1385000000.0,22000000.0,461000000.0,924000000.0,-12000000.0,912000000.0,7476000000.0,275100000.0,307928000.0,307928000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q1TTM,2015-04-06,2016-04-03,,9.38,9.35,0.07,9.19,,1148000000.0,2961000000.0,2974000000.0,-13000000.0,2961000000.0,25386000000.0,31473000000.0,,14000000.0,1895000000.0,25386000000.0,6087000000.0,84000000.0,1895000000.0,4192000000.0,-70000000.0,4122000000.0,31473000000.0,275100000.0,307928000.0,307928000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,FY,2017-01-01,2017-12-31,2020-02-10 16:10:04+00:00,9.73,9.73,,9.56,,1165000000.0,2912000000.0,2912000000.0,0.0,2912000000.0,24731000000.0,30973000000.0,,-56000000.0,2006000000.0,24731000000.0,6242000000.0,103000000.0,2006000000.0,4236000000.0,-159000000.0,4077000000.0,30973000000.0,299300000.0,299300000.0,304600000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q4,2017-10-02,2017-12-31,,7.17,7.17,-1.68,6.67,,372000000.0,636000000.0,636000000.0,,636000000.0,6680000000.0,8277000000.0,,-25000000.0,537000000.0,6680000000.0,1597000000.0,27000000.0,537000000.0,1060000000.0,-52000000.0,1008000000.0,8277000000.0,299300000.0,299300000.0,304600000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q3,2017-07-03,2017-10-01,2018-10-24 11:39:05+00:00,2.56,2.56,,2.52,,263000000.0,764000000.0,764000000.0,0.0,764000000.0,6014000000.0,7580000000.0,,-9000000.0,503000000.0,6014000000.0,1566000000.0,27000000.0,503000000.0,1063000000.0,-36000000.0,1027000000.0,7580000000.0,298400000.0,298400000.0,303200000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q3YTD,2017-01-01,2017-10-01,,2.56,2.56,1.68,2.89,,793000000.0,2276000000.0,2276000000.0,,2276000000.0,18051000000.0,22696000000.0,,-31000000.0,1469000000.0,18051000000.0,4645000000.0,76000000.0,1469000000.0,3176000000.0,-107000000.0,3069000000.0,22696000000.0,298400000.0,298400000.0,303200000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q3TTM,2016-10-03,2017-10-01,,3.93,4.3,-0.6,4.61,,958000000.0,2846000000.0,2856000000.0,-10000000.0,2846000000.0,24423000000.0,30350000000.0,,-41000000.0,1973000000.0,24423000000.0,5927000000.0,99000000.0,1973000000.0,3954000000.0,-140000000.0,3814000000.0,30350000000.0,298400000.0,298400000.0,303200000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q2,2017-04-03,2017-07-02,2018-07-25 10:53:42+00:00,,,0.84,0.26,,283000000.0,749000000.0,749000000.0,,749000000.0,6114000000.0,7675000000.0,,-11000000.0,494000000.0,6114000000.0,1561000000.0,24000000.0,494000000.0,1067000000.0,-35000000.0,1032000000.0,7675000000.0,299790000.0,299790000.0,2880800000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q2YTD,2017-01-01,2017-07-02,,,,1.68,0.37,,530000000.0,1512000000.0,1512000000.0,,1512000000.0,12037000000.0,15116000000.0,,-22000000.0,966000000.0,12037000000.0,3079000000.0,49000000.0,966000000.0,2113000000.0,-71000000.0,2042000000.0,15116000000.0,299790000.0,299790000.0,2880800000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q2TTM,2016-07-04,2017-07-02,,3.62,3.87,0.16,4.18,,958000000.0,2729000000.0,2823000000.0,-94000000.0,2729000000.0,24580000000.0,30427000000.0,,-30000000.0,1941000000.0,24580000000.0,5847000000.0,95000000.0,1941000000.0,3906000000.0,-125000000.0,3781000000.0,30427000000.0,299790000.0,299790000.0,2880800000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q1,2017-01-01,2017-04-02,2018-04-25 10:34:24+00:00,,,0.84,0.11,,247000000.0,763000000.0,763000000.0,,763000000.0,5923000000.0,7441000000.0,,-11000000.0,472000000.0,5923000000.0,1518000000.0,25000000.0,472000000.0,1046000000.0,-36000000.0,1010000000.0,7441000000.0,301771000.0,301771000.0,6936400000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q1TTM,2016-04-04,2017-04-02,,6.11,6.36,0.08,6.36,,966000000.0,2694000000.0,2788000000.0,-94000000.0,2694000000.0,24728000000.0,30526000000.0,,-18000000.0,1932000000.0,24728000000.0,5798000000.0,94000000.0,1932000000.0,3866000000.0,-112000000.0,3754000000.0,30526000000.0,301771000.0,301771000.0,6936400000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,FY,2018-01-01,2018-12-31,2020-02-10 16:10:04+00:00,11.33,11.33,,11.18,,727000000.0,3345000000.0,3358000000.0,-13000000.0,3345000000.0,29478000000.0,36193000000.0,,-16000000.0,2258000000.0,29478000000.0,6715000000.0,356000000.0,2258000000.0,4457000000.0,-372000000.0,4085000000.0,36193000000.0,295200000.0,295200000.0,299200000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q4,2018-10-01,2018-12-31,,8.45,5.8,-0.93,2.82,,223000000.0,909000000.0,909000000.0,,909000000.0,8595000000.0,10378000000.0,,18000000.0,557000000.0,8595000000.0,1783000000.0,112000000.0,557000000.0,1226000000.0,-94000000.0,1132000000.0,10378000000.0,295200000.0,295200000.0,299200000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q3,2018-07-02,2018-09-30,2019-10-23 11:21:41+00:00,2.88,2.88,,5.74,,159000000.0,851000000.0,864000000.0,-13000000.0,851000000.0,7407000000.0,9094000000.0,,2000000.0,552000000.0,7407000000.0,1687000000.0,114000000.0,552000000.0,1135000000.0,-112000000.0,1023000000.0,9094000000.0,295500000.0,295500000.0,148300000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.88,5.53,0.93,8.36,,504000000.0,2436000000.0,2449000000.0,-13000000.0,2436000000.0,20883000000.0,25815000000.0,,-34000000.0,1701000000.0,20883000000.0,4932000000.0,244000000.0,1701000000.0,3231000000.0,-278000000.0,2953000000.0,25815000000.0,295500000.0,295500000.0,148300000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q3TTM,2017-10-02,2018-09-30,,10.05,12.7,-0.75,15.03,,876000000.0,3072000000.0,3085000000.0,-13000000.0,3072000000.0,27563000000.0,34092000000.0,,-59000000.0,2238000000.0,27563000000.0,6529000000.0,271000000.0,2238000000.0,4291000000.0,-330000000.0,3961000000.0,34092000000.0,295500000.0,295500000.0,148300000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q2,2018-04-02,2018-07-01,2019-07-24 11:07:09+00:00,,2.65,,2.62,,184000000.0,786000000.0,786000000.0,,786000000.0,7486000000.0,9186000000.0,,-15000000.0,612000000.0,7486000000.0,1700000000.0,103000000.0,612000000.0,1088000000.0,-118000000.0,970000000.0,9186000000.0,,296600000.0,300000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q2YTD,2018-01-01,2018-07-01,,,2.65,0.93,2.62,,345000000.0,1585000000.0,1585000000.0,,1585000000.0,13476000000.0,16721000000.0,,-36000000.0,1149000000.0,13476000000.0,3245000000.0,130000000.0,1149000000.0,2096000000.0,-166000000.0,1930000000.0,16721000000.0,,296600000.0,300000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q2TTM,2017-07-03,2018-07-01,,9.73,12.38,-0.75,11.81,,980000000.0,2985000000.0,2985000000.0,,2985000000.0,26170000000.0,32578000000.0,,-70000000.0,2189000000.0,26170000000.0,6408000000.0,184000000.0,2189000000.0,4219000000.0,-254000000.0,3965000000.0,32578000000.0,,296600000.0,300000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q1,2018-01-01,2018-04-01,2019-04-24 15:15:08+00:00,,,0.93,,,161000000.0,799000000.0,799000000.0,,799000000.0,5990000000.0,7535000000.0,,-21000000.0,537000000.0,5990000000.0,1545000000.0,27000000.0,537000000.0,1008000000.0,-48000000.0,960000000.0,7535000000.0,,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q1TTM,2017-04-03,2018-04-01,,9.73,9.73,0.09,9.45,,1079000000.0,2948000000.0,2948000000.0,,2948000000.0,24798000000.0,31067000000.0,,-66000000.0,2071000000.0,24798000000.0,6269000000.0,105000000.0,2071000000.0,4198000000.0,-171000000.0,4027000000.0,31067000000.0,,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q4,2019-09-30,2019-12-31,,8.92,6.12,-1.02,3.51,,194000000.0,1020000000.0,1020000000.0,,1020000000.0,8816000000.0,10773000000.0,24000000.0,-4000000.0,629000000.0,8816000000.0,1957000000.0,110000000.0,629000000.0,1328000000.0,-138000000.0,1190000000.0,10773000000.0,288200000.0,288200000.0,290800000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,FY,2019-01-01,2019-12-31,2020-02-10 16:10:04+00:00,12.09,12.09,,11.98,,718000000.0,3484000000.0,3484000000.0,0.0,3484000000.0,32291000000.0,39350000000.0,,14000000.0,2411000000.0,32291000000.0,7059000000.0,460000000.0,2411000000.0,4648000000.0,-446000000.0,4202000000.0,39350000000.0,288200000.0,288200000.0,290800000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q3YTD,2019-01-01,2019-09-29,,3.17,5.97,1.02,8.47,,524000000.0,2464000000.0,2464000000.0,,2464000000.0,23475000000.0,28577000000.0,-24000000.0,18000000.0,1782000000.0,23475000000.0,5102000000.0,350000000.0,1782000000.0,3320000000.0,-308000000.0,3012000000.0,28577000000.0,288000000.0,288000000.0,290800000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q3TTM,2018-10-01,2019-09-29,,11.62,11.77,0.09,11.29,,747000000.0,3373000000.0,3373000000.0,,3373000000.0,32070000000.0,38955000000.0,-24000000.0,36000000.0,2339000000.0,32070000000.0,6885000000.0,462000000.0,2339000000.0,4546000000.0,-402000000.0,4144000000.0,38955000000.0,288000000.0,288000000.0,290800000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q3,2019-07-01,2019-09-29,2019-10-23 11:21:41+00:00,3.17,3.17,,3.14,,177000000.0,913000000.0,913000000.0,0.0,913000000.0,7973000000.0,9761000000.0,-24000000.0,-12000000.0,572000000.0,7973000000.0,1788000000.0,114000000.0,572000000.0,1216000000.0,-102000000.0,1114000000.0,9761000000.0,288000000.0,288000000.0,290800000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q2YTD,2019-01-01,2019-06-30,,,2.8,1.02,5.33,,347000000.0,1551000000.0,1551000000.0,,1551000000.0,15502000000.0,18816000000.0,,30000000.0,1210000000.0,15502000000.0,3314000000.0,236000000.0,1210000000.0,2104000000.0,-206000000.0,1898000000.0,18816000000.0,,287900000.0,291000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q2TTM,2018-07-02,2019-06-30,,11.33,11.48,0.09,13.89,,729000000.0,3311000000.0,3324000000.0,-13000000.0,3311000000.0,31504000000.0,38288000000.0,,50000000.0,2319000000.0,31504000000.0,6784000000.0,462000000.0,2319000000.0,4465000000.0,-412000000.0,4053000000.0,38288000000.0,,287900000.0,291000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q2,2019-04-01,2019-06-30,2019-07-24 11:07:09+00:00,,2.8,,2.77,,177000000.0,806000000.0,806000000.0,,806000000.0,7869000000.0,9555000000.0,,12000000.0,596000000.0,7869000000.0,1686000000.0,119000000.0,596000000.0,1090000000.0,-107000000.0,983000000.0,9555000000.0,,287900000.0,291000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 11:51:18+00:00,,,1.02,2.56,,170000000.0,745000000.0,745000000.0,,745000000.0,7633000000.0,9261000000.0,,18000000.0,614000000.0,7633000000.0,1628000000.0,117000000.0,614000000.0,1014000000.0,-99000000.0,915000000.0,9261000000.0,,,291000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q1TTM,2018-04-02,2019-03-31,,11.33,11.33,0.09,13.74,,736000000.0,3291000000.0,3304000000.0,-13000000.0,3291000000.0,31121000000.0,37919000000.0,,23000000.0,2335000000.0,31121000000.0,6798000000.0,446000000.0,2335000000.0,4463000000.0,-423000000.0,4040000000.0,37919000000.0,,,291000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2020.0,Q1TTM,2019-04-01,2020-03-29,,12.09,12.09,0.08,11.85,,690000000.0,3445000000.0,3445000000.0,,3445000000.0,31919000000.0,38838000000.0,,10000000.0,2344000000.0,31919000000.0,6919000000.0,450000000.0,2344000000.0,4575000000.0,-440000000.0,4135000000.0,38838000000.0,,,290500000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2020.0,Q1,2020-01-01,2020-03-29,2020-04-29 11:51:18+00:00,,,1.1,2.43,,142000000.0,706000000.0,706000000.0,,706000000.0,7261000000.0,8749000000.0,,14000000.0,547000000.0,7261000000.0,1488000000.0,107000000.0,547000000.0,941000000.0,-93000000.0,848000000.0,8749000000.0,,,290500000.0
