company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2014.0,Q3TTM,2013-09-30,2014-09-28,,,122000000.0,-140000000.0,-1000000.0,387000000.0,104000000.0,2233000000.0,43000000.0,-3359000000.0,-977000000.0,5356000000.0,,-3359000000.0,-977000000.0,5356000000.0,1040000000.0,2327000000.0,2560000000.0,-233000000.0,54000000.0,574000000.0,-60000000.0,20000000.0,-815000000.0,-635000000.0,-506000000.0,,-3161000000.0,113000000.0,7000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2014.0,Q3,2014-06-30,2014-09-28,,,30000000.0,292000000.0,21000000.0,94000000.0,,1668000000.0,12000000.0,-561000000.0,-681000000.0,2504000000.0,,-561000000.0,-681000000.0,2504000000.0,1264000000.0,696000000.0,694000000.0,2000000.0,18000000.0,60000000.0,-10000000.0,2000000.0,-207000000.0,-500000000.0,-175000000.0,,-426000000.0,,4000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2014.0,Q2TTM,2013-07-01,2014-06-29,,,125000000.0,-187000000.0,-2000000.0,387000000.0,104000000.0,226000000.0,77000000.0,-2903000000.0,-347000000.0,3316000000.0,,-2903000000.0,-347000000.0,3318000000.0,84000000.0,2282000000.0,2516000000.0,-234000000.0,62000000.0,770000000.0,1000000.0,16000000.0,-804000000.0,-135000000.0,-433000000.0,,-2946000000.0,113000000.0,3000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2014.0,Q2,2014-03-31,2014-06-29,,,31000000.0,214000000.0,25000000.0,96000000.0,,84000000.0,22000000.0,-1286000000.0,-68000000.0,874000000.0,,-1286000000.0,-68000000.0,872000000.0,-455000000.0,541000000.0,648000000.0,-107000000.0,15000000.0,166000000.0,4000000.0,27000000.0,-213000000.0,,-75000000.0,,-1261000000.0,,3000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2014.0,Q2YTD,2014-01-01,2014-06-29,2015-07-29 10:08:00+00:00,,61000000.0,281000000.0,44000000.0,191000000.0,,-210000000.0,54000000.0,-2633000000.0,-145000000.0,1294000000.0,,-2633000000.0,-145000000.0,1294000000.0,-1460000000.0,1136000000.0,1242000000.0,-106000000.0,10000000.0,415000000.0,14000000.0,24000000.0,-411000000.0,,-162000000.0,0.0,-2691000000.0,0.0,3000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2014.0,Q1TTM,2013-04-01,2014-03-30,,,126000000.0,41000000.0,,382000000.0,104000000.0,-63000000.0,55000000.0,-2096000000.0,-364000000.0,3027000000.0,,-2096000000.0,-364000000.0,3029000000.0,551000000.0,2381000000.0,2509000000.0,-128000000.0,73000000.0,808000000.0,-1000000.0,-18000000.0,-789000000.0,-106000000.0,-448000000.0,,-2170000000.0,87000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2014.0,Q1,2014-01-01,2014-03-30,2015-04-29 10:57:54+00:00,,30000000.0,67000000.0,19000000.0,95000000.0,,-294000000.0,32000000.0,-1347000000.0,-77000000.0,420000000.0,,-1347000000.0,-77000000.0,422000000.0,-1005000000.0,595000000.0,594000000.0,1000000.0,-5000000.0,249000000.0,10000000.0,-3000000.0,-198000000.0,,-87000000.0,0.0,-1430000000.0,0.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,FY,2015-01-01,2015-12-31,2018-02-12 10:10:40+00:00,-5000000.0,116000000.0,,,365000000.0,291000000.0,-1008000000.0,,-4367000000.0,200000000.0,2607000000.0,,-4367000000.0,200000000.0,2607000000.0,-1603000000.0,3036000000.0,3036000000.0,0.0,98000000.0,268000000.0,-17000000.0,-43000000.0,-873000000.0,,-569000000.0,-529000000.0,-3233000000.0,500000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q4,2015-10-05,2015-12-31,,-5000000.0,28000000.0,-776000000.0,-62000000.0,93000000.0,291000000.0,-633000000.0,,-694000000.0,-218000000.0,337000000.0,,-694000000.0,-218000000.0,337000000.0,-587000000.0,835000000.0,835000000.0,,14000000.0,28000000.0,-5000000.0,-12000000.0,-218000000.0,,-209000000.0,,-504000000.0,,-290000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q3YTD,2015-01-01,2015-10-04,2016-10-26 10:41:02+00:00,,88000000.0,776000000.0,62000000.0,272000000.0,,-375000000.0,0.0,-3673000000.0,418000000.0,2270000000.0,,-3673000000.0,418000000.0,2270000000.0,-1016000000.0,2201000000.0,2201000000.0,0.0,84000000.0,240000000.0,-12000000.0,-31000000.0,-655000000.0,,-360000000.0,-529000000.0,-2729000000.0,500000000.0,290000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q3TTM,2014-09-29,2015-10-04,,,118000000.0,203000000.0,-3000000.0,362000000.0,102000000.0,-1302000000.0,-66000000.0,-4154000000.0,142000000.0,2300000000.0,,-4154000000.0,142000000.0,2300000000.0,-1733000000.0,2902000000.0,2938000000.0,-36000000.0,184000000.0,312000000.0,-199000000.0,-21000000.0,-859000000.0,,-544000000.0,-547000000.0,-2994000000.0,500000000.0,283000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q3,2015-07-06,2015-10-04,,,29000000.0,246000000.0,17000000.0,88000000.0,,-26000000.0,,-1349000000.0,-133000000.0,837000000.0,,-1349000000.0,-133000000.0,837000000.0,-660000000.0,733000000.0,733000000.0,,13000000.0,42000000.0,6000000.0,-15000000.0,-223000000.0,,-170000000.0,-4000000.0,-1164000000.0,,31000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q2YTD,2015-01-01,2015-07-05,2016-07-27 10:07:14+00:00,,59000000.0,530000000.0,45000000.0,184000000.0,,-349000000.0,,-2324000000.0,551000000.0,1433000000.0,,-2324000000.0,551000000.0,1433000000.0,-356000000.0,1468000000.0,1468000000.0,0.0,71000000.0,198000000.0,-18000000.0,-16000000.0,-432000000.0,,-190000000.0,-525000000.0,-1565000000.0,500000000.0,259000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q2TTM,2014-06-30,2015-07-05,,,119000000.0,249000000.0,1000000.0,368000000.0,102000000.0,392000000.0,-54000000.0,-3366000000.0,-406000000.0,3967000000.0,,-3366000000.0,-406000000.0,3967000000.0,191000000.0,2865000000.0,2899000000.0,-34000000.0,189000000.0,330000000.0,-215000000.0,-4000000.0,-843000000.0,-500000000.0,-549000000.0,-543000000.0,-2256000000.0,500000000.0,256000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q2,2015-04-06,2015-07-05,,,29000000.0,477000000.0,26000000.0,90000000.0,,-244000000.0,-30000000.0,-1115000000.0,55000000.0,688000000.0,,-1115000000.0,55000000.0,688000000.0,-380000000.0,752000000.0,752000000.0,,61000000.0,111000000.0,-112000000.0,-8000000.0,-226000000.0,,-92000000.0,-25000000.0,-945000000.0,,259000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q1,2015-01-01,2015-04-05,2016-04-27 10:09:09+00:00,,30000000.0,53000000.0,19000000.0,94000000.0,,-105000000.0,30000000.0,-1209000000.0,496000000.0,745000000.0,,-1209000000.0,496000000.0,745000000.0,24000000.0,716000000.0,716000000.0,0.0,10000000.0,87000000.0,94000000.0,-8000000.0,-206000000.0,,-98000000.0,-500000000.0,-620000000.0,500000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2015.0,Q1TTM,2014-03-31,2015-04-05,,,121000000.0,-14000000.0,,374000000.0,102000000.0,720000000.0,-2000000.0,-3537000000.0,-529000000.0,4153000000.0,,-3537000000.0,-529000000.0,4151000000.0,116000000.0,2654000000.0,2795000000.0,-141000000.0,143000000.0,385000000.0,-99000000.0,31000000.0,-830000000.0,-500000000.0,-532000000.0,-518000000.0,-2572000000.0,500000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 11:25:10+00:00,-58000000.0,88000000.0,,,365000000.0,9000000.0,-1064000000.0,992000000.0,-2169000000.0,-391000000.0,2163000000.0,,-2169000000.0,-391000000.0,2163000000.0,-451000000.0,2572000000.0,2679000000.0,-107000000.0,95000000.0,292000000.0,50000000.0,-54000000.0,-911000000.0,,-392000000.0,-546000000.0,-1996000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q4,2016-10-03,2016-12-31,,-2000000.0,18000000.0,-677000000.0,-58000000.0,95000000.0,9000000.0,79000000.0,-172000000.0,-641000000.0,-109000000.0,791000000.0,,-641000000.0,-109000000.0,791000000.0,31000000.0,570000000.0,580000000.0,-10000000.0,19000000.0,292000000.0,32000000.0,-10000000.0,-233000000.0,,-148000000.0,-46000000.0,-482000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q3YTD,2016-01-01,2016-10-02,2017-10-25 10:38:45+00:00,-56000000.0,70000000.0,677000000.0,58000000.0,270000000.0,,-1143000000.0,1164000000.0,-1528000000.0,-282000000.0,1372000000.0,,-1528000000.0,-282000000.0,1372000000.0,-482000000.0,2002000000.0,2099000000.0,-97000000.0,76000000.0,,18000000.0,-44000000.0,-678000000.0,,-244000000.0,-500000000.0,-1514000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q3TTM,2015-10-05,2016-10-02,,-61000000.0,98000000.0,-99000000.0,-4000000.0,363000000.0,291000000.0,-1776000000.0,1164000000.0,-2222000000.0,-500000000.0,1709000000.0,,-2222000000.0,-500000000.0,1709000000.0,-1069000000.0,2837000000.0,2934000000.0,-97000000.0,90000000.0,28000000.0,13000000.0,-56000000.0,-896000000.0,,-453000000.0,-500000000.0,-2018000000.0,,-290000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q3,2016-07-04,2016-10-02,,-56000000.0,20000000.0,217000000.0,16000000.0,89000000.0,,-366000000.0,1068000000.0,12000000.0,-97000000.0,499000000.0,,12000000.0,-97000000.0,499000000.0,404000000.0,647000000.0,731000000.0,-84000000.0,25000000.0,,69000000.0,-10000000.0,-231000000.0,,-110000000.0,-500000000.0,-325000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q2YTD,2016-01-01,2016-07-03,2017-07-26 10:10:32+00:00,,50000000.0,460000000.0,42000000.0,181000000.0,,-777000000.0,96000000.0,-1540000000.0,-185000000.0,873000000.0,,-1540000000.0,-185000000.0,873000000.0,-886000000.0,1355000000.0,1368000000.0,-13000000.0,51000000.0,,-51000000.0,-34000000.0,-447000000.0,,-134000000.0,,-1189000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q2TTM,2015-07-06,2016-07-03,,-5000000.0,107000000.0,-70000000.0,-3000000.0,362000000.0,291000000.0,-1436000000.0,96000000.0,-3583000000.0,-536000000.0,2047000000.0,,-3583000000.0,-536000000.0,2047000000.0,-2133000000.0,2923000000.0,2936000000.0,-13000000.0,78000000.0,70000000.0,-50000000.0,-61000000.0,-888000000.0,,-513000000.0,-4000000.0,-2857000000.0,,-259000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q2,2016-04-04,2016-07-03,,,23000000.0,439000000.0,26000000.0,92000000.0,,-460000000.0,89000000.0,-306000000.0,-67000000.0,393000000.0,,-306000000.0,-67000000.0,393000000.0,-8000000.0,714000000.0,714000000.0,,24000000.0,,2000000.0,-28000000.0,-232000000.0,,-69000000.0,,-163000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q1,2016-01-01,2016-04-03,2017-04-26 10:24:57+00:00,,27000000.0,21000000.0,16000000.0,89000000.0,,-317000000.0,7000000.0,-1234000000.0,-118000000.0,480000000.0,,-1234000000.0,-118000000.0,480000000.0,-878000000.0,641000000.0,654000000.0,-13000000.0,27000000.0,,-53000000.0,-6000000.0,-215000000.0,,-65000000.0,,-1026000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2016.0,Q1TTM,2015-04-06,2016-04-03,,-5000000.0,113000000.0,-32000000.0,-3000000.0,360000000.0,291000000.0,-1220000000.0,-23000000.0,-4392000000.0,-414000000.0,2342000000.0,,-4392000000.0,-414000000.0,2342000000.0,-2505000000.0,2961000000.0,2974000000.0,-13000000.0,115000000.0,181000000.0,-164000000.0,-41000000.0,-882000000.0,,-536000000.0,-29000000.0,-3639000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,FY,2017-01-01,2017-12-31,2020-02-10 16:10:04+00:00,-399000000.0,79000000.0,,,362000000.0,50000000.0,400000000.0,1045000000.0,-2399000000.0,-788000000.0,3876000000.0,,-2399000000.0,-788000000.0,3876000000.0,649000000.0,2912000000.0,2912000000.0,0.0,123000000.0,,-11000000.0,-40000000.0,-986000000.0,,-428000000.0,-900000000.0,-1558000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q4,2017-10-02,2017-12-31,,-35000000.0,22000000.0,-398000000.0,-66000000.0,93000000.0,50000000.0,1213000000.0,17000000.0,-1518000000.0,-203000000.0,1994000000.0,,-1518000000.0,-203000000.0,1994000000.0,261000000.0,636000000.0,636000000.0,,30000000.0,,-63000000.0,-12000000.0,-251000000.0,,-155000000.0,-898000000.0,-386000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q3YTD,2017-01-01,2017-10-01,2018-10-24 11:39:05+00:00,-364000000.0,57000000.0,398000000.0,66000000.0,269000000.0,,-813000000.0,1028000000.0,-881000000.0,-585000000.0,1882000000.0,,-881000000.0,-585000000.0,1882000000.0,388000000.0,2276000000.0,2276000000.0,,93000000.0,,52000000.0,-28000000.0,-735000000.0,,-273000000.0,-2000000.0,-1172000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q3TTM,2016-10-03,2017-10-01,,-366000000.0,75000000.0,-279000000.0,8000000.0,364000000.0,9000000.0,-734000000.0,856000000.0,-1522000000.0,-694000000.0,2673000000.0,,-1522000000.0,-694000000.0,2673000000.0,419000000.0,2846000000.0,2856000000.0,-10000000.0,112000000.0,292000000.0,84000000.0,-38000000.0,-968000000.0,,-421000000.0,-48000000.0,-1654000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q3,2017-07-03,2017-10-01,,-275000000.0,19000000.0,70000000.0,20000000.0,87000000.0,,-39000000.0,919000000.0,395000000.0,-390000000.0,872000000.0,,395000000.0,-390000000.0,872000000.0,866000000.0,764000000.0,764000000.0,,41000000.0,,5000000.0,-11000000.0,-252000000.0,,-120000000.0,-1000000.0,-271000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q2YTD,2017-01-01,2017-07-02,2018-07-25 10:53:42+00:00,-89000000.0,38000000.0,328000000.0,46000000.0,182000000.0,,-774000000.0,109000000.0,-1276000000.0,-195000000.0,1010000000.0,,-1276000000.0,-195000000.0,1010000000.0,-478000000.0,1512000000.0,1512000000.0,,52000000.0,,47000000.0,-17000000.0,-483000000.0,,-153000000.0,-1000000.0,-901000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q2TTM,2016-07-04,2017-07-02,,-147000000.0,76000000.0,-132000000.0,4000000.0,366000000.0,9000000.0,-1061000000.0,1005000000.0,-1905000000.0,-401000000.0,2300000000.0,,-1905000000.0,-401000000.0,2300000000.0,-43000000.0,2729000000.0,2823000000.0,-94000000.0,96000000.0,292000000.0,148000000.0,-37000000.0,-947000000.0,,-411000000.0,-547000000.0,-1708000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q2,2017-04-03,2017-07-02,,-89000000.0,19000000.0,324000000.0,26000000.0,90000000.0,,-410000000.0,109000000.0,-670000000.0,-110000000.0,477000000.0,,-670000000.0,-110000000.0,477000000.0,-312000000.0,749000000.0,749000000.0,,29000000.0,,70000000.0,-9000000.0,-253000000.0,,-91000000.0,21000000.0,-547000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q1,2017-01-01,2017-04-02,2018-04-25 10:34:24+00:00,,19000000.0,4000000.0,20000000.0,92000000.0,,-364000000.0,0.0,-606000000.0,-85000000.0,533000000.0,,-606000000.0,-85000000.0,533000000.0,-166000000.0,763000000.0,763000000.0,,23000000.0,,-23000000.0,-8000000.0,-230000000.0,,-62000000.0,-22000000.0,-354000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2017.0,Q1TTM,2016-04-04,2017-04-02,,-58000000.0,80000000.0,-17000000.0,4000000.0,368000000.0,9000000.0,-1111000000.0,985000000.0,-1541000000.0,-358000000.0,2216000000.0,,-1541000000.0,-358000000.0,2216000000.0,261000000.0,2694000000.0,2788000000.0,-94000000.0,91000000.0,292000000.0,80000000.0,-56000000.0,-926000000.0,,-389000000.0,-568000000.0,-1324000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q4,2018-10-01,2018-12-31,,-60000000.0,100000000.0,-305000000.0,-144000000.0,121000000.0,562000000.0,907000000.0,-749000000.0,-2191000000.0,83000000.0,2067000000.0,,-2191000000.0,83000000.0,2067000000.0,-47000000.0,909000000.0,909000000.0,,30000000.0,,-176000000.0,-6000000.0,-274000000.0,,-243000000.0,68000000.0,-1236000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q3TTM,2017-10-02,2018-09-30,,-10074000000.0,249000000.0,-93000000.0,78000000.0,408000000.0,50000000.0,-807000000.0,8146000000.0,5759000000.0,-10520000000.0,3075000000.0,,5759000000.0,-10520000000.0,3075000000.0,-1712000000.0,3072000000.0,3059000000.0,13000000.0,166000000.0,1000000000.0,106000000.0,-26000000.0,-1052000000.0,,-602000000.0,-1416000000.0,-919000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q3,2018-07-02,2018-09-30,,,106000000.0,150000000.0,49000000.0,109000000.0,,-328000000.0,-1121000000.0,-1561000000.0,-73000000.0,790000000.0,,-1561000000.0,-73000000.0,790000000.0,-852000000.0,851000000.0,838000000.0,13000000.0,65000000.0,,95000000.0,-8000000.0,-275000000.0,,-168000000.0,-68000000.0,-97000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q2YTD,2018-01-01,2018-07-01,2019-07-24 11:07:09+00:00,-10039000000.0,121000000.0,155000000.0,95000000.0,206000000.0,,-1692000000.0,9250000000.0,8838000000.0,-10244000000.0,291000000.0,,8838000000.0,-10244000000.0,291000000.0,-1121000000.0,1585000000.0,1585000000.0,,71000000.0,1000000000.0,74000000.0,-6000000.0,-526000000.0,,-279000000.0,-450000000.0,-436000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q2TTM,2017-07-03,2018-07-01,,-10349000000.0,162000000.0,-173000000.0,49000000.0,386000000.0,50000000.0,-518000000.0,10186000000.0,7715000000.0,-10837000000.0,3157000000.0,,7715000000.0,-10837000000.0,3157000000.0,6000000.0,2985000000.0,2985000000.0,,142000000.0,1000000000.0,16000000.0,-29000000.0,-1029000000.0,,-554000000.0,-1349000000.0,-1093000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q2,2018-04-02,2018-07-01,,-10039000000.0,101000000.0,151000000.0,74000000.0,117000000.0,,-259000000.0,6756000000.0,6886000000.0,-10139000000.0,787000000.0,,6886000000.0,-10139000000.0,787000000.0,-2470000000.0,786000000.0,786000000.0,,42000000.0,1000000000.0,75000000.0,-4000000.0,-276000000.0,,-175000000.0,-425000000.0,-169000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q1,2018-01-01,2018-04-01,2019-04-24 15:15:08+00:00,,20000000.0,4000000.0,21000000.0,89000000.0,,-1433000000.0,2494000000.0,1952000000.0,-105000000.0,-496000000.0,,1952000000.0,-105000000.0,-496000000.0,1349000000.0,799000000.0,799000000.0,,29000000.0,,-1000000.0,-2000000.0,-250000000.0,,-104000000.0,-25000000.0,-267000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2018.0,Q1TTM,2017-04-03,2018-04-01,,-399000000.0,80000000.0,,1000000.0,359000000.0,50000000.0,-669000000.0,3539000000.0,159000000.0,-808000000.0,2847000000.0,,159000000.0,-808000000.0,2847000000.0,2164000000.0,2948000000.0,2948000000.0,,129000000.0,,11000000.0,-34000000.0,-1006000000.0,,-470000000.0,-903000000.0,-1471000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q4,2019-09-30,2019-12-31,,,90000000.0,-487000000.0,-271000000.0,114000000.0,14000000.0,1140000000.0,-918000000.0,-2062000000.0,-390000000.0,2394000000.0,,-2062000000.0,-390000000.0,2394000000.0,-72000000.0,1020000000.0,1020000000.0,,30000000.0,,-23000000.0,-14000000.0,-294000000.0,,-381000000.0,-850000000.0,,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,FY,2019-01-01,2019-12-31,2020-02-10 16:10:04+00:00,-19000000.0,363000000.0,,,466000000.0,14000000.0,-1465000000.0,236000000.0,-1997000000.0,-994000000.0,2981000000.0,,-1997000000.0,-994000000.0,2981000000.0,-61000000.0,3484000000.0,3484000000.0,0.0,133000000.0,,-2000000.0,-51000000.0,-1152000000.0,,-987000000.0,-850000000.0,-231000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q3,2019-07-01,2019-09-29,,-2000000.0,90000000.0,90000000.0,55000000.0,120000000.0,,-63000000.0,-270000000.0,-565000000.0,-241000000.0,1091000000.0,,-565000000.0,-241000000.0,1091000000.0,272000000.0,913000000.0,913000000.0,,31000000.0,,5000000.0,-13000000.0,-295000000.0,,-244000000.0,,,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q3YTD,2019-01-01,2019-09-29,2019-10-23 11:21:41+00:00,-19000000.0,273000000.0,487000000.0,271000000.0,352000000.0,,-2605000000.0,1154000000.0,65000000.0,-604000000.0,587000000.0,,65000000.0,-604000000.0,587000000.0,11000000.0,2464000000.0,2464000000.0,0.0,103000000.0,,21000000.0,-37000000.0,-858000000.0,,-606000000.0,0.0,-231000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q2TTM,2018-07-02,2019-06-30,,-77000000.0,389000000.0,242000000.0,121000000.0,462000000.0,562000000.0,-1963000000.0,-446000000.0,-3122000000.0,-353000000.0,2353000000.0,,-3122000000.0,-353000000.0,2353000000.0,-1160000000.0,3311000000.0,3298000000.0,13000000.0,167000000.0,,-65000000.0,-38000000.0,-1112000000.0,,-773000000.0,,-1564000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q2,2019-04-01,2019-06-30,,-17000000.0,92000000.0,434000000.0,168000000.0,118000000.0,,-757000000.0,326000000.0,-67000000.0,-176000000.0,291000000.0,,-67000000.0,-176000000.0,291000000.0,29000000.0,806000000.0,806000000.0,,32000000.0,,22000000.0,-19000000.0,-295000000.0,,-181000000.0,,-98000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-24 11:07:09+00:00,-17000000.0,183000000.0,397000000.0,216000000.0,232000000.0,,-2542000000.0,1424000000.0,630000000.0,-363000000.0,-504000000.0,,630000000.0,-363000000.0,-504000000.0,-261000000.0,1551000000.0,1551000000.0,,72000000.0,,16000000.0,-24000000.0,-563000000.0,,-362000000.0,0.0,-231000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 11:51:18+00:00,,91000000.0,-37000000.0,48000000.0,114000000.0,,-1785000000.0,1098000000.0,697000000.0,-187000000.0,-795000000.0,,697000000.0,-187000000.0,-795000000.0,-290000000.0,745000000.0,745000000.0,,40000000.0,,-6000000.0,-5000000.0,-268000000.0,,-181000000.0,,-133000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2019.0,Q1TTM,2018-04-02,2019-03-31,,-10099000000.0,398000000.0,-41000000.0,27000000.0,461000000.0,562000000.0,-1465000000.0,5984000000.0,3831000000.0,-10316000000.0,2849000000.0,,3831000000.0,-10316000000.0,2849000000.0,-3659000000.0,3291000000.0,3278000000.0,13000000.0,177000000.0,1000000000.0,-12000000.0,-23000000.0,-1093000000.0,,-767000000.0,-425000000.0,-1635000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2020.0,Q1TTM,2019-04-01,2020-03-29,,-19000000.0,362000000.0,-6000000.0,18000000.0,474000000.0,14000000.0,-1294000000.0,5369000000.0,2591000000.0,-984000000.0,3110000000.0,,2591000000.0,-984000000.0,3110000000.0,4657000000.0,3445000000.0,3445000000.0,,123000000.0,,12000000.0,-60000000.0,-1179000000.0,,-991000000.0,-1052000000.0,-547000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2020.0,Q1,2020-01-01,2020-03-29,2020-04-29 11:51:18+00:00,,90000000.0,-43000000.0,66000000.0,122000000.0,,-1614000000.0,6231000000.0,5285000000.0,-177000000.0,-666000000.0,,5285000000.0,-177000000.0,-666000000.0,4428000000.0,706000000.0,706000000.0,,30000000.0,,8000000.0,-14000000.0,-295000000.0,,-185000000.0,-202000000.0,-449000000.0,,
