company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q4,2015-10-01,2015-12-31,,-8275000.0,1059000.0,149876000.0,,-98577000.0,,87001000.0,-29138000.0,-143765000.0,164644000.0,-29138000.0,-143765000.0,164644000.0,-8259000.0,-111124000.0,-111124000.0,223410000.0,-8861000.0,,-8278000.0,-135763000.0,-99000000.0,,,273000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 11:52:35+00:00,-20798000.0,3395000.0,472335000.0,,19421000.0,0.0,790084000.0,252434000.0,-849569000.0,584954000.0,252434000.0,-849569000.0,584954000.0,-12181000.0,-2767000.0,-2767000.0,92570000.0,,,-24812000.0,-836151000.0,-512838000.0,,,7380000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q3TTM,2014-10-01,2015-09-30,,-30071000.0,4771000.0,646100000.0,,-462725000.0,,1020083000.0,357712000.0,-1537065000.0,878159000.0,357712000.0,-1537065000.0,878139000.0,-301214000.0,-224538000.0,-224538000.0,914551000.0,-7376000.0,,-33072000.0,-1549953000.0,-602838000.0,-19085000.0,,42959000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q3,2015-07-01,2015-09-30,,-10684000.0,1058000.0,144326000.0,,18888000.0,,148005000.0,28244000.0,-181065000.0,146363000.0,28244000.0,-181065000.0,146363000.0,-6458000.0,-15514000.0,-15514000.0,-2395000.0,-5486000.0,,-8275000.0,-174759000.0,-106000000.0,,,4378000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-29 10:56:39+00:00,-10114000.0,2337000.0,328009000.0,,533000.0,0.0,642079000.0,224190000.0,-668504000.0,438591000.0,224190000.0,-668504000.0,438591000.0,-5723000.0,12747000.0,12747000.0,94965000.0,5486000.0,,-16537000.0,-661392000.0,-406838000.0,,,3002000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q2TTM,2014-07-01,2015-06-30,,-25941000.0,4839000.0,655788000.0,,-442534000.0,,2063078000.0,600383000.0,-1720840000.0,1090098000.0,600383000.0,-1720840000.0,1090078000.0,-30379000.0,-108236000.0,-108236000.0,980241000.0,-16243000.0,,-33136000.0,-1737393000.0,-1274464000.0,-138852000.0,,42494000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q2,2015-04-01,2015-06-30,,-5036000.0,1070000.0,152512000.0,,-11067000.0,,257401000.0,101338000.0,-271265000.0,171210000.0,101338000.0,-271265000.0,171210000.0,1283000.0,-27508000.0,-27508000.0,56203000.0,2049000.0,,-8274000.0,-266150000.0,-149838000.0,,,-79000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 10:00:06+00:00,-5078000.0,1267000.0,175497000.0,,11600000.0,0.0,384678000.0,122852000.0,-397239000.0,267381000.0,122852000.0,-397239000.0,267381000.0,-7006000.0,40255000.0,40255000.0,38762000.0,3437000.0,,-8263000.0,-395242000.0,-257000000.0,,,3081000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q1TTM,2014-04-01,2015-03-31,,-37198000.0,4895000.0,660839000.0,,-366703000.0,,2050678000.0,466010000.0,-1725931000.0,1248458000.0,466010000.0,-1725931000.0,1248438000.0,-11483000.0,37692000.0,37692000.0,911735000.0,-13981000.0,19712000.0,-33209000.0,-1750910000.0,-1398626000.0,-138852000.0,,42465000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 14:57:51+00:00,-28484000.0,5083000.0,590128000.0,,-255019000.0,995279000.0,90000000.0,453805000.0,-353218000.0,397484000.0,453805000.0,-353218000.0,397441000.0,498028000.0,-417124000.0,-417124000.0,474416000.0,-5064000.0,,-36187000.0,-375153000.0,-590223000.0,0.0,,50419000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q4,2016-10-01,2016-12-31,,-4308000.0,1195000.0,141218000.0,,-156171000.0,,,-9310000.0,-133077000.0,139779000.0,-9310000.0,-133077000.0,139736000.0,-2651000.0,-292760000.0,-292760000.0,446297000.0,-8000.0,,-9302000.0,-130120000.0,,,,1351000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-30 16:15:52+00:00,-24176000.0,3888000.0,448910000.0,,-98848000.0,995279000.0,90000000.0,463115000.0,-220141000.0,257705000.0,463115000.0,-220141000.0,257705000.0,500679000.0,-124364000.0,-124364000.0,28119000.0,-5056000.0,,-26885000.0,-245033000.0,-590223000.0,0.0,,49068000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q3TTM,2015-10-01,2016-09-30,,-32451000.0,4947000.0,598786000.0,,-197425000.0,995279000.0,177001000.0,433977000.0,-363906000.0,422349000.0,433977000.0,-363906000.0,422349000.0,492420000.0,-235488000.0,-235488000.0,251529000.0,-13917000.0,,-35163000.0,-380796000.0,-689223000.0,,,49341000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q3,2016-07-01,2016-09-30,,-6005000.0,1196000.0,139490000.0,,-18066000.0,,,-29313000.0,-92399000.0,105415000.0,-29313000.0,-92399000.0,105415000.0,-16297000.0,-10260000.0,-10260000.0,-6945000.0,-10000.0,,-9303000.0,-85634000.0,-20000000.0,,,-760000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 11:25:05+00:00,-18171000.0,2692000.0,309420000.0,,-80782000.0,995279000.0,90000000.0,492428000.0,-127742000.0,152290000.0,492428000.0,-127742000.0,152290000.0,516976000.0,-114104000.0,-114104000.0,35064000.0,-5046000.0,,-17582000.0,-159399000.0,-570223000.0,0.0,,49828000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q2TTM,2015-07-01,2016-06-30,,-37130000.0,4809000.0,603622000.0,,-160471000.0,995279000.0,325006000.0,491534000.0,-452572000.0,463297000.0,491534000.0,-452572000.0,463297000.0,502259000.0,-240742000.0,-240742000.0,256079000.0,-19393000.0,,-34135000.0,-469921000.0,-775223000.0,,,54479000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q2,2016-04-01,2016-06-30,,-6519000.0,1501000.0,147533000.0,,-47761000.0,1000.0,,-73323000.0,-73681000.0,85178000.0,-73323000.0,-73681000.0,85178000.0,-61826000.0,-62910000.0,-62910000.0,46815000.0,-24000.0,,-9300000.0,-67162000.0,-64000000.0,,,
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 10:39:47+00:00,-11652000.0,1191000.0,161887000.0,,-33021000.0,995278000.0,90000000.0,565751000.0,-54061000.0,67112000.0,565751000.0,-54061000.0,67112000.0,578802000.0,-51194000.0,-51194000.0,-11751000.0,-5022000.0,,-8282000.0,-92237000.0,-506223000.0,,,49828000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q1TTM,2015-04-01,2016-03-31,,-35647000.0,4378000.0,608601000.0,,-123777000.0,995278000.0,582407000.0,666195000.0,-650156000.0,549329000.0,666195000.0,-650156000.0,549329000.0,565368000.0,-205340000.0,-205340000.0,265467000.0,-17320000.0,,-33109000.0,-668909000.0,-861061000.0,,,54400000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 15:44:15+00:00,-57039000.0,4774000.0,568817000.0,0.0,-399055000.0,,50000.0,-210502000.0,-706153000.0,898160000.0,-210502000.0,-706153000.0,898160000.0,-18495000.0,100393000.0,100393000.0,623231000.0,-7973000.0,,-78838000.0,-764558000.0,0.0,-123741000.0,0.0,115444000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,Q4,2017-10-01,2017-12-31,,-33657000.0,1195000.0,143128000.0,,-471874000.0,,8000.0,-80653000.0,-128669000.0,179113000.0,-80653000.0,-128669000.0,179113000.0,-30209000.0,-44441000.0,-44441000.0,551105000.0,-2044000.0,,-23131000.0,-177745000.0,,-55486000.0,,82733000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-26 11:43:52+00:00,-23382000.0,3579000.0,425689000.0,,72819000.0,,42000.0,-129849000.0,-577484000.0,719047000.0,-129849000.0,-577484000.0,719047000.0,11714000.0,144834000.0,144834000.0,72126000.0,-5929000.0,,-55707000.0,-586813000.0,0.0,-68255000.0,,32711000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,Q3TTM,2016-10-01,2017-09-30,,-27690000.0,4774000.0,566907000.0,,-83352000.0,,42000.0,-139159000.0,-710561000.0,858826000.0,-139159000.0,-710561000.0,858783000.0,9063000.0,-147926000.0,-147926000.0,518423000.0,-5937000.0,,-65009000.0,-716933000.0,,-68255000.0,,34062000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,Q3,2017-07-01,2017-09-30,,-9756000.0,1195000.0,146267000.0,,-1793000.0,,3000.0,-23379000.0,-172000000.0,189101000.0,-23379000.0,-172000000.0,189101000.0,-6278000.0,17587000.0,17587000.0,25845000.0,-257000.0,,-23125000.0,-193480000.0,,,,31236000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 11:18:54+00:00,-13626000.0,2384000.0,279422000.0,,74612000.0,,39000.0,-106470000.0,-405484000.0,529946000.0,-106470000.0,-405484000.0,529946000.0,17992000.0,127247000.0,127247000.0,46281000.0,-5672000.0,,-32582000.0,-393333000.0,,-68255000.0,,1475000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,Q2TTM,2016-07-01,2017-06-30,,-23939000.0,4775000.0,560130000.0,,-99625000.0,,39000.0,-145093000.0,-630960000.0,775140000.0,-145093000.0,-630960000.0,775097000.0,-956000.0,-175773000.0,-175773000.0,485633000.0,-5690000.0,,-51187000.0,-609087000.0,-20000000.0,-68255000.0,,2066000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,Q2,2017-04-01,2017-06-30,,-5884000.0,1195000.0,144322000.0,,24966000.0,,2000.0,-91787000.0,-189732000.0,260568000.0,-91787000.0,-189732000.0,260568000.0,-20951000.0,21527000.0,21527000.0,68558000.0,-258000.0,,-23276000.0,-184949000.0,,-68255000.0,,1101000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 12:50:05+00:00,-7742000.0,1189000.0,135100000.0,,49646000.0,,37000.0,-14683000.0,-215752000.0,269378000.0,-14683000.0,-215752000.0,269378000.0,38943000.0,105720000.0,105720000.0,-22277000.0,-5414000.0,,-9306000.0,-208384000.0,,0.0,,374000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,Q1TTM,2016-04-01,2017-03-31,,-24574000.0,5081000.0,563341000.0,,-172352000.0,1000.0,37000.0,-126629000.0,-514909000.0,599750000.0,-126629000.0,-514909000.0,599707000.0,-41831000.0,-260210000.0,-260210000.0,463890000.0,-5456000.0,,-37211000.0,-491300000.0,-84000000.0,,,965000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 15:44:15+00:00,-77263000.0,4631000.0,417479000.0,0.0,66143000.0,,158000000.0,-1289280000.0,-293383000.0,1104903000.0,-1289280000.0,-293383000.0,1104903000.0,-477760000.0,557043000.0,557043000.0,59607000.0,-8150000.0,,-111369000.0,-894470000.0,-455000000.0,-872761000.0,0.0,678350000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2018.0,Q4,2018-10-01,2018-12-31,,-4397000.0,1110000.0,129269000.0,,-78950000.0,,158000000.0,-381302000.0,-248539000.0,316051000.0,-381302000.0,-248539000.0,316051000.0,-313790000.0,275045000.0,275045000.0,-10423000.0,-82000.0,,-30184000.0,-246967000.0,-218000000.0,-291036000.0,,2825000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-25 11:32:21+00:00,-72866000.0,3521000.0,288210000.0,,145093000.0,,0.0,-907978000.0,-44844000.0,788852000.0,-907978000.0,-44844000.0,788852000.0,-163970000.0,281998000.0,281998000.0,70030000.0,-8068000.0,,-81185000.0,-647503000.0,-237000000.0,-581725000.0,0.0,675525000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2018.0,Q3TTM,2017-10-01,2018-09-30,,-106523000.0,4716000.0,431338000.0,,-326781000.0,,8000.0,-988631000.0,-173513000.0,967965000.0,-988631000.0,-173513000.0,967965000.0,-194179000.0,237557000.0,237557000.0,621135000.0,-10112000.0,,-104316000.0,-825248000.0,-237000000.0,-637211000.0,,758258000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2018.0,Q3,2018-07-01,2018-09-30,,-9961000.0,1131000.0,121172000.0,,8254000.0,,,-425573000.0,-241536000.0,242192000.0,-425573000.0,-241536000.0,242192000.0,-424917000.0,122336000.0,122336000.0,-10701000.0,-35000.0,,-26467000.0,-260232000.0,-237000000.0,-162071000.0,,28657000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-26 11:42:07+00:00,-62905000.0,2390000.0,167038000.0,,136839000.0,,0.0,-482405000.0,196692000.0,546660000.0,-482405000.0,196692000.0,546660000.0,260947000.0,159662000.0,159662000.0,80731000.0,-8033000.0,,-54718000.0,-387271000.0,0.0,-419654000.0,0.0,646868000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2018.0,Q2TTM,2017-07-01,2018-06-30,,-106318000.0,4780000.0,456433000.0,,-336828000.0,,11000.0,-586437000.0,-103977000.0,914874000.0,-586437000.0,-103977000.0,914874000.0,224460000.0,132808000.0,132808000.0,657681000.0,-10334000.0,,-100974000.0,-758496000.0,,-475140000.0,,760837000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2018.0,Q2,2018-04-01,2018-06-30,,-27487000.0,1195000.0,84910000.0,,80092000.0,,,-239656000.0,-258178000.0,273900000.0,-239656000.0,-258178000.0,273900000.0,-223934000.0,42431000.0,42431000.0,65272000.0,-65000.0,,-27071000.0,-231014000.0,,-212520000.0,,323000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 15:54:07+00:00,-35418000.0,1195000.0,82128000.0,,56747000.0,,0.0,-242749000.0,454870000.0,272760000.0,-242749000.0,454870000.0,272760000.0,484881000.0,117231000.0,117231000.0,15459000.0,-7968000.0,,-27647000.0,-156257000.0,0.0,-207134000.0,,646545000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2018.0,Q1TTM,2017-04-01,2018-03-31,,-84715000.0,4780000.0,515845000.0,,-391954000.0,,13000.0,-438568000.0,-35531000.0,901542000.0,-438568000.0,-35531000.0,901542000.0,427443000.0,111904000.0,111904000.0,660967000.0,-10527000.0,,-97179000.0,-712431000.0,,-330875000.0,,761615000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q4,2019-10-01,2019-12-31,,-361000.0,747000.0,106439000.0,249463000.0,40857000.0,,,-213214000.0,81701000.0,262980000.0,-213214000.0,81701000.0,262980000.0,131467000.0,146940000.0,146940000.0,-32003000.0,-3000.0,,-40793000.0,-167672000.0,-1000.0,-172417000.0,72000.0,199000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 15:44:15+00:00,-9338000.0,3966000.0,405733000.0,249463000.0,329444000.0,,95000000.0,-690380000.0,-543915000.0,1445791000.0,-690380000.0,-543915000.0,1445791000.0,211496000.0,681070000.0,681070000.0,25578000.0,-10590000.0,,-145515000.0,-788368000.0,-109412000.0,-519863000.0,1728000.0,2600000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-25 11:32:21+00:00,-8977000.0,3219000.0,299294000.0,,288587000.0,,95000000.0,-477166000.0,-625616000.0,1182811000.0,-477166000.0,-625616000.0,1182811000.0,80029000.0,534130000.0,534130000.0,57581000.0,-10587000.0,,-104722000.0,-620696000.0,-109411000.0,-347446000.0,1656000.0,2401000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q3TTM,2018-10-01,2019-09-30,,-13374000.0,4329000.0,428563000.0,,209637000.0,,253000000.0,-858468000.0,-874155000.0,1498862000.0,-858468000.0,-874155000.0,1498862000.0,-233761000.0,809175000.0,809175000.0,47158000.0,-10669000.0,,-134906000.0,-867663000.0,-327411000.0,-638482000.0,1656000.0,5226000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q3,2019-07-01,2019-09-30,,-3846000.0,755000.0,110889000.0,,31752000.0,,,-227863000.0,-202089000.0,270874000.0,-227863000.0,-202089000.0,270874000.0,-159078000.0,90358000.0,90358000.0,37120000.0,-30000.0,,-37025000.0,-199196000.0,,-190808000.0,898000.0,55000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-26 11:42:07+00:00,-5131000.0,2464000.0,188405000.0,,256835000.0,,95000000.0,-249303000.0,-423527000.0,911937000.0,-249303000.0,-423527000.0,911937000.0,239107000.0,443772000.0,443772000.0,20461000.0,-10557000.0,,-67697000.0,-421500000.0,-109411000.0,-156638000.0,758000.0,2346000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q2TTM,2018-07-01,2019-06-30,,-19489000.0,4705000.0,438846000.0,,186139000.0,,253000000.0,-1056178000.0,-913602000.0,1470180000.0,-1056178000.0,-913602000.0,1470180000.0,-499600000.0,841153000.0,841153000.0,-663000.0,-10674000.0,,-124348000.0,-928699000.0,-564411000.0,-609745000.0,758000.0,33828000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q2,2019-04-01,2019-06-30,,-3303000.0,1375000.0,96147000.0,,89413000.0,,,-171750000.0,-228395000.0,326650000.0,-171750000.0,-228395000.0,326650000.0,-73495000.0,181009000.0,181009000.0,-41294000.0,-987000.0,,-38092000.0,-225850000.0,-7411000.0,-125260000.0,758000.0,
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 12:45:45+00:00,-1828000.0,1089000.0,92258000.0,0.0,167422000.0,,95000000.0,-77553000.0,-195132000.0,585287000.0,-77553000.0,-195132000.0,585287000.0,312602000.0,262763000.0,262763000.0,61755000.0,-9570000.0,,-29605000.0,-195650000.0,-102000000.0,-31378000.0,,2346000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q1TTM,2018-04-01,2019-03-31,,-43673000.0,4525000.0,427609000.0,,176818000.0,,253000000.0,-1124084000.0,-943385000.0,1417430000.0,-1124084000.0,-943385000.0,1417430000.0,-650039000.0,702575000.0,702575000.0,105903000.0,-9752000.0,,-113327000.0,-933863000.0,-557000000.0,-697005000.0,,34151000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2020.0,Q1TTM,2019-04-01,2020-03-31,,-16969000.0,3627000.0,413610000.0,249463000.0,212433000.0,,,-658957000.0,-506896000.0,1065401000.0,-658957000.0,-506896000.0,1065401000.0,-100452000.0,472217000.0,472217000.0,-36486000.0,-7333000.0,,-155727000.0,-741420000.0,-7412000.0,-488485000.0,1728000.0,302000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 12:45:45+00:00,-9459000.0,750000.0,100135000.0,,50411000.0,,0.0,-46130000.0,-158113000.0,204897000.0,-46130000.0,-158113000.0,204897000.0,654000.0,53910000.0,53910000.0,-309000.0,-6313000.0,,-39817000.0,-148702000.0,0.0,0.0,,48000.0
