company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.54,0.54,0.04,304981000.0,0.54,11150000.0,,146798000.0,225451000.0,225451000.0,225451000.0,252071000.0,2074696000.0,,,,25860000.0,11284000.0,2781000.0,41763000.0,252071000.0,790919000.0,32891000.0,756000.0,386535000.0,404384000.0,-32135000.0,372249000.0,2085980000.0,422900000.0,834582000.0,838184000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.89,0.89,0.08,655991000.0,0.89,20762000.0,,265707000.0,373286000.0,462400000.0,373286000.0,469915000.0,3906552000.0,-89114000.0,89114000.0,,45854000.0,13027000.0,-18390000.0,89057000.0,469915000.0,1496388000.0,65979000.0,1858000.0,793274000.0,703114000.0,-64121000.0,638993000.0,3932606000.0,422900000.0,417291000.0,419092000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q2,2014-04-01,2014-06-30,2015-07-24 10:34:01+00:00,0.28,0.28,0.02,157563000.0,0.28,4676000.0,,75899000.0,118420000.0,118420000.0,118420000.0,126612000.0,532242000.0,,,,12816000.0,945000.0,1496000.0,20127000.0,126612000.0,406575000.0,16334000.0,756000.0,196678000.0,209897000.0,-15578000.0,194319000.0,533187000.0,422900000.0,417291000.0,419092000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.83,0.83,0.09,649817000.0,0.83,20615000.0,,248729000.0,343980000.0,343980000.0,343980000.0,439633000.0,1867895000.0,,,,44402000.0,14901000.0,-20162000.0,90538000.0,439633000.0,1443163000.0,66346000.0,1102000.0,785210000.0,657953000.0,-65244000.0,592709000.0,1882796000.0,411700000.0,416900000.0,418513000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q1,2014-01-01,2014-03-31,2015-04-24 11:24:59+00:00,0.26,0.26,0.02,147418000.0,0.26,6474000.0,,70899000.0,107031000.0,107031000.0,107031000.0,125459000.0,505106000.0,,,,13044000.0,4697000.0,1285000.0,21636000.0,125459000.0,384344000.0,16557000.0,0.0,189857000.0,194487000.0,-16557000.0,177930000.0,509803000.0,411700000.0,416900000.0,418513000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 19:20:34+00:00,-0.28,-0.28,0.08,622211000.0,-0.28,27460000.0,114875000.0,-73382000.0,-113891000.0,-113891000.0,-113891000.0,580994000.0,1289638000.0,,,-1448000.0,42809000.0,67512000.0,-3866000.0,67996000.0,580994000.0,776156000.0,96911000.0,6415000.0,871485000.0,-95329000.0,-91944000.0,-187273000.0,1357150000.0,406800000.0,413696000.0,413696000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q4,2015-10-01,2015-12-31,,-0.27,-0.27,0.02,149875000.0,-0.27,8500000.0,114875000.0,-71214000.0,-111124000.0,-111124000.0,-111124000.0,142752000.0,266223000.0,,,-1448000.0,8511000.0,14569000.0,-51000.0,14387000.0,142752000.0,138040000.0,24667000.0,1834000.0,296097000.0,-158057000.0,-24281000.0,-182338000.0,280792000.0,406800000.0,413696000.0,413696000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 11:52:35+00:00,-0.04,-0.04,0.02,144326000.0,-0.04,4930000.0,,-10020000.0,-15514000.0,-15514000.0,-15514000.0,139959000.0,285987000.0,,,,11407000.0,19309000.0,-3756000.0,11102000.0,139959000.0,165337000.0,24510000.0,1648000.0,168009000.0,-2672000.0,-22862000.0,-25534000.0,305296000.0,387900000.0,413846000.0,413846000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q3YTD,2015-01-01,2015-09-30,,-0.01,-0.01,0.06,472336000.0,-0.01,18960000.0,,-2168000.0,-2767000.0,-2767000.0,-2767000.0,438242000.0,1023415000.0,,,,34298000.0,52943000.0,-3815000.0,53609000.0,438242000.0,638116000.0,72244000.0,4581000.0,575388000.0,62728000.0,-67663000.0,-4935000.0,1076358000.0,387900000.0,413846000.0,413846000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q3TTM,2014-10-01,2015-09-30,,-0.54,-0.54,0.08,646102000.0,-0.54,27744000.0,771037000.0,-293164000.0,-224538000.0,-224538000.0,-224538000.0,581603000.0,1487963000.0,,,,44517000.0,206399000.0,-23650000.0,74857000.0,581603000.0,1112759000.0,95716000.0,5842000.0,1540607000.0,-427848000.0,-89874000.0,-517702000.0,1694362000.0,387900000.0,413846000.0,413846000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 10:56:39+00:00,-0.07,-0.07,0.02,152513000.0,-0.07,5298000.0,,-15622000.0,-27508000.0,-27508000.0,-27508000.0,137292000.0,309852000.0,,,,11611000.0,-3555000.0,79000.0,19978000.0,137292000.0,169005000.0,24168000.0,1512000.0,189479000.0,-20474000.0,-22656000.0,-43130000.0,306297000.0,393000000.0,413713000.0,413713000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.03,0.03,0.04,328010000.0,0.03,14030000.0,,7852000.0,12747000.0,12747000.0,12747000.0,298283000.0,737428000.0,,,,22891000.0,33634000.0,-59000.0,42507000.0,298283000.0,472779000.0,47734000.0,2933000.0,407379000.0,65400000.0,-44801000.0,20599000.0,771062000.0,393000000.0,413713000.0,413713000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q2TTM,2014-07-01,2015-06-30,,-0.26,-0.26,0.08,655789000.0,-0.26,31626000.0,771037000.0,-211013000.0,-108236000.0,-108236000.0,-108236000.0,571092000.0,1639010000.0,,,,44043000.0,262073000.0,-19940000.0,83334000.0,571092000.0,1329991000.0,88628000.0,5257000.0,1565889000.0,-235898000.0,-83371000.0,-319249000.0,1901083000.0,393000000.0,413713000.0,413713000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 10:00:06+00:00,0.1,0.1,0.02,175497000.0,0.1,8732000.0,,23474000.0,40255000.0,40255000.0,40255000.0,160991000.0,427576000.0,,,,11280000.0,37189000.0,-138000.0,22529000.0,160991000.0,303774000.0,23566000.0,1421000.0,217900000.0,85874000.0,-22145000.0,63729000.0,464765000.0,402600000.0,413344000.0,414771000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.09,0.09,0.08,660839000.0,0.09,31004000.0,771037000.0,-119492000.0,37692000.0,37692000.0,37692000.0,560412000.0,1861400000.0,,,,45248000.0,266573000.0,-18523000.0,83483000.0,560412000.0,1567561000.0,80794000.0,4501000.0,1573088000.0,-5527000.0,-76293000.0,-81800000.0,2127973000.0,402600000.0,413344000.0,414771000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q4,2016-10-01,2016-12-31,,-0.63,-0.63,0.02,141218000.0,-0.63,14553000.0,435619000.0,-171232000.0,-292760000.0,-292760000.0,-292760000.0,-306851000.0,359591000.0,,,-447686000.0,5485000.0,-43100000.0,1131000.0,18441000.0,-306851000.0,623342000.0,20515000.0,-2686000.0,616447000.0,6895000.0,-470887000.0,-463992000.0,316491000.0,458400000.0,456847000.0,456847000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q3,2016-07-01,2016-09-30,2017-10-30 16:15:52+00:00,-0.02,-0.02,0.02,139490000.0,-0.02,2988000.0,0.0,-8027000.0,-10260000.0,-10260000.0,-10260000.0,133236000.0,301618000.0,,,-402000.0,8771000.0,8811000.0,1245000.0,19374000.0,133236000.0,177193000.0,21483000.0,-1727000.0,171868000.0,5325000.0,-23612000.0,-18287000.0,310429000.0,513000000.0,465149000.0,465149000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q3YTD,2016-01-01,2016-09-30,,-0.28,-0.28,0.06,448910000.0,-0.28,13109000.0,,-71243000.0,-124364000.0,-124364000.0,-124364000.0,407547000.0,835036000.0,,,-1207000.0,23738000.0,4150000.0,769000.0,67192000.0,407547000.0,431639000.0,72530000.0,209000.0,553718000.0,-122079000.0,-73528000.0,-195607000.0,839186000.0,513000000.0,465149000.0,465149000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q3TTM,2015-10-01,2016-09-30,,-0.55,-0.55,0.08,598785000.0,-0.55,21609000.0,114875000.0,-142457000.0,-235488000.0,-235488000.0,-235488000.0,550299000.0,1101259000.0,,,-2655000.0,32249000.0,18719000.0,718000.0,81579000.0,550299000.0,569679000.0,97197000.0,2043000.0,849815000.0,-280136000.0,-97809000.0,-377945000.0,1119978000.0,513000000.0,465149000.0,465149000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 11:25:05+00:00,-0.14,-0.14,0.02,147533000.0,-0.14,3738000.0,0.0,-34446000.0,-62910000.0,-62910000.0,-62910000.0,136058000.0,271984000.0,,,-302000.0,8973000.0,-25168000.0,878000.0,19945000.0,136058000.0,110758000.0,26672000.0,-73000.0,181067000.0,-70309000.0,-27047000.0,-97356000.0,246816000.0,449400000.0,465068000.0,465068000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q2YTD,2016-01-01,2016-06-30,,-0.26,-0.26,0.04,309420000.0,-0.26,10121000.0,,-63216000.0,-114104000.0,-114104000.0,-114104000.0,274311000.0,533418000.0,,,-805000.0,14967000.0,-4661000.0,-476000.0,47818000.0,274311000.0,254446000.0,51047000.0,1936000.0,381850000.0,-127404000.0,-49916000.0,-177320000.0,528757000.0,449400000.0,465068000.0,465068000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q2TTM,2015-07-01,2016-06-30,,-0.52,-0.52,0.07,603621000.0,-0.52,23551000.0,114875000.0,-144450000.0,-240742000.0,-240742000.0,-240742000.0,557022000.0,1085628000.0,,,-2253000.0,34885000.0,29217000.0,-4283000.0,73307000.0,557022000.0,557823000.0,100224000.0,5418000.0,845956000.0,-288133000.0,-97059000.0,-385192000.0,1114845000.0,449400000.0,465068000.0,465068000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 10:39:47+00:00,-0.12,-0.12,0.02,161887000.0,-0.12,6383000.0,,-28770000.0,-51194000.0,-51194000.0,-51194000.0,138253000.0,261434000.0,,,-503000.0,5994000.0,20507000.0,-1354000.0,27873000.0,138253000.0,143688000.0,24375000.0,2009000.0,200783000.0,-57095000.0,-22869000.0,-79964000.0,281941000.0,426600000.0,431841000.0,431841000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2016.0,Q1TTM,2015-04-01,2016-03-31,,-0.48,-0.48,0.08,608601000.0,-0.48,25111000.0,114875000.0,-125626000.0,-205340000.0,-205340000.0,-205340000.0,558256000.0,1123496000.0,,,-1951000.0,37523000.0,50830000.0,-5082000.0,73340000.0,558256000.0,616070000.0,97720000.0,7003000.0,854368000.0,-238298000.0,-92668000.0,-330966000.0,1174326000.0,426600000.0,431841000.0,431841000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 12:50:05+00:00,0.23,0.23,0.02,135100000.0,0.23,6198000.0,,63205000.0,105720000.0,105720000.0,105720000.0,152161000.0,481127000.0,,,-424000.0,9058000.0,36716000.0,223000.0,23700000.0,152161000.0,365682000.0,20771000.0,-1283000.0,174279000.0,191403000.0,-22478000.0,168925000.0,517843000.0,459700000.0,465348000.0,466888000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2017.0,Q1TTM,2016-04-01,2017-03-31,,-0.56,-0.56,0.08,563341000.0,-0.56,27477000.0,435619000.0,-150500000.0,-260210000.0,-260210000.0,-260210000.0,114604000.0,1414320000.0,,,-448814000.0,32287000.0,-22741000.0,3477000.0,81460000.0,114604000.0,1276975000.0,89441000.0,-5769000.0,1143661000.0,133314000.0,-544024000.0,-410710000.0,1391579000.0,459700000.0,465348000.0,466888000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q4,2019-10-01,2019-12-31,,0.37,0.37,0.19,106439000.0,0.36,5241000.0,,60475000.0,146940000.0,146940000.0,146940000.0,-115983000.0,463526000.0,,,-287451000.0,2959000.0,-2158000.0,-2000.0,22500000.0,-115983000.0,577351000.0,14650000.0,69302000.0,137137000.0,440214000.0,-232799000.0,207415000.0,461368000.0,415300000.0,415514000.0,417451000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 15:44:15+00:00,1.64,1.64,0.35,405733000.0,1.63,20270000.0,0.0,219154000.0,681070000.0,681070000.0,681070000.0,76958000.0,1985469000.0,,,-575251000.0,17053000.0,80808000.0,1462000.0,94870000.0,76958000.0,1989319000.0,54952000.0,80496000.0,539388000.0,1449931000.0,-549707000.0,900224000.0,2066277000.0,415300000.0,415514000.0,417451000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q3,2019-07-01,2019-09-30,2019-10-25 11:32:21+00:00,0.22,0.22,,110889000.0,0.22,4481000.0,,25722000.0,90358000.0,90358000.0,90358000.0,19181000.0,418051000.0,,,-145824000.0,4607000.0,11060000.0,-36000.0,18391000.0,19181000.0,409930000.0,13554000.0,3860000.0,138332000.0,271598000.0,-155518000.0,116080000.0,429111000.0,410700000.0,412456000.0,414462000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.27,1.27,0.16,299294000.0,1.27,15029000.0,,158679000.0,534130000.0,534130000.0,534130000.0,192941000.0,1521943000.0,,,-287800000.0,14094000.0,82966000.0,1464000.0,72370000.0,192941000.0,1411968000.0,40302000.0,11194000.0,402251000.0,1009717000.0,-316908000.0,692809000.0,1604909000.0,410700000.0,412456000.0,414462000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q2,2019-04-01,2019-06-30,2019-07-26 11:42:07+00:00,0.43,0.43,0.09,96147000.0,0.43,4504000.0,,55086000.0,181009000.0,181009000.0,181009000.0,18093000.0,470468000.0,,,-141832000.0,3640000.0,63649000.0,0.0,22889000.0,18093000.0,516024000.0,14567000.0,3650000.0,127180000.0,388844000.0,-152749000.0,236095000.0,534117000.0,421000000.0,422141000.0,424349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.05,1.05,0.16,188405000.0,1.05,10548000.0,,132957000.0,443772000.0,443772000.0,443772000.0,173760000.0,1103892000.0,,,-141976000.0,9487000.0,71906000.0,1500000.0,53979000.0,173760000.0,1002038000.0,26748000.0,7334000.0,263919000.0,738119000.0,-161390000.0,576729000.0,1175798000.0,421000000.0,422141000.0,424349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 12:45:45+00:00,0.62,0.62,0.07,92258000.0,0.62,6044000.0,,77871000.0,262763000.0,262763000.0,262763000.0,155667000.0,633424000.0,,,-144000.0,5847000.0,8257000.0,1500000.0,31090000.0,155667000.0,486014000.0,12181000.0,3684000.0,136739000.0,349275000.0,-8641000.0,340634000.0,641681000.0,423800000.0,423116000.0,425189000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.16,1.16,0.38,413610000.0,1.14,16416000.0,,159497000.0,472217000.0,472217000.0,472217000.0,81867000.0,1722440000.0,,,-575173000.0,14944000.0,88613000.0,-109000.0,97209000.0,81867000.0,1729186000.0,56982000.0,76753000.0,542070000.0,1187116000.0,-555402000.0,631714000.0,1811053000.0,385100000.0,398343000.0,399897000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 12:45:45+00:00,0.14,0.14,0.1,100135000.0,0.13,2190000.0,,18214000.0,53910000.0,53910000.0,53910000.0,160576000.0,370395000.0,,,-66000.0,3738000.0,16062000.0,-71000.0,33429000.0,160576000.0,225881000.0,14211000.0,-59000.0,139421000.0,86460000.0,-14336000.0,72124000.0,386457000.0,385100000.0,398343000.0,399897000.0
