company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 16:25:05+00:00,80477000.0,-4870000.0,83220000.0,269343000.0,,82860000.0,-158178000.0,146696000.0,82860000.0,-158178000.0,146696000.0,71378000.0,74639000.0,74639000.0,-3550000.0,-1929000.0,-6348000.0,-98269000.0,,-47202000.0,-113304000.0,-169505000.0,8676000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q1TTM,2012-04-01,2013-03-31,,146092000.0,-1410000.0,122410000.0,250206000.0,,-52826000.0,-279951000.0,294869000.0,-52826000.0,-279951000.0,294869000.0,-37908000.0,147952000.0,147952000.0,2235000.0,,-13600000.0,-188225000.0,,-80865000.0,-186459000.0,-237217000.0,973000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:47:54+00:00,40624000.0,-10237000.0,32542000.0,,,-27732000.0,-45675000.0,67693000.0,-27732000.0,-45675000.0,67693000.0,-5714000.0,35842000.0,35842000.0,1464000.0,,-2848000.0,-48179000.0,,0.0,-42827000.0,-12095000.0,0.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 16:19:07+00:00,170814000.0,-2607000.0,216155000.0,244579000.0,,9044000.0,-396150000.0,346130000.0,9044000.0,-396150000.0,346130000.0,-40976000.0,172289000.0,172289000.0,5634000.0,0.0,-30278000.0,-223028000.0,,-15885000.0,-360958000.0,-228662000.0,10971000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q4,2014-10-01,2014-12-31,,43411000.0,14796000.0,61905000.0,233579000.0,,34976000.0,-115226000.0,104284000.0,34976000.0,-115226000.0,104284000.0,24034000.0,37279000.0,37279000.0,8798000.0,,-19971000.0,-61150000.0,,-4802000.0,-90797000.0,-199358000.0,344000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q3TTM,2013-10-01,2014-09-30,,168617000.0,-13447000.0,222711000.0,306902000.0,,-8895000.0,-424635000.0,329616000.0,-8895000.0,-424635000.0,329616000.0,-103914000.0,164613000.0,164613000.0,9833000.0,,-13350000.0,-214484000.0,,-51157000.0,-371452000.0,-324024000.0,11324000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q3,2014-07-01,2014-09-30,,42660000.0,-16883000.0,50319000.0,11000000.0,,3630000.0,-90802000.0,69777000.0,3630000.0,-90802000.0,69777000.0,-17395000.0,49049000.0,49049000.0,-5049000.0,,-2829000.0,-54482000.0,,-3150000.0,-95149000.0,-3207000.0,10326000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 16:36:32+00:00,127403000.0,-17403000.0,154250000.0,11000000.0,,-25932000.0,-280924000.0,241846000.0,-25932000.0,-280924000.0,241846000.0,-65010000.0,135010000.0,135010000.0,-3164000.0,,-10307000.0,-161878000.0,,-11083000.0,-270161000.0,-29304000.0,10627000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q2TTM,2013-07-01,2014-06-30,,165365000.0,4486000.0,207259000.0,295906000.0,,-29783000.0,-377142000.0,339871000.0,-29783000.0,-377142000.0,339871000.0,-67054000.0,178930000.0,178930000.0,-8910000.0,1929000.0,-12566000.0,-209261000.0,,-48007000.0,-351850000.0,-325616000.0,35281000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q2,2014-04-01,2014-06-30,,40893000.0,6032000.0,52316000.0,,,-25212000.0,-102082000.0,92907000.0,-25212000.0,-102082000.0,92907000.0,-34387000.0,45416000.0,45416000.0,566000.0,,-3585000.0,-54273000.0,,-7625000.0,-91081000.0,-23255000.0,209000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 16:26:07+00:00,84743000.0,-520000.0,103931000.0,0.0,,-29562000.0,-190122000.0,172069000.0,-29562000.0,-190122000.0,172069000.0,-47615000.0,85961000.0,85961000.0,1885000.0,,-7478000.0,-107396000.0,,-7933000.0,-175012000.0,-26097000.0,301000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q1TTM,2013-04-01,2014-03-31,,164325000.0,3821000.0,205621000.0,565249000.0,,106021000.0,-387563000.0,325967000.0,106021000.0,-387563000.0,325967000.0,44425000.0,172311000.0,172311000.0,-14490000.0,,-12481000.0,-205078000.0,,-87584000.0,-331246000.0,-459771000.0,43748000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:30:51+00:00,43850000.0,-6552000.0,51615000.0,0.0,,-4350000.0,-88040000.0,79162000.0,-4350000.0,-88040000.0,79162000.0,-13228000.0,40545000.0,40545000.0,1319000.0,,-3893000.0,-53123000.0,,-308000.0,-83931000.0,-2842000.0,92000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,FY,2015-01-01,2015-12-31,2018-02-13 16:27:50+00:00,174796000.0,-13471000.0,110855000.0,509651000.0,0.0,-42188000.0,-353763000.0,369046000.0,-42188000.0,-353763000.0,369046000.0,-26905000.0,218424000.0,218424000.0,-10703000.0,-18837000.0,-12049000.0,-243314000.0,,-157115000.0,-282533000.0,-400543000.0,97934000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q4,2015-10-01,2015-12-31,,46423000.0,9837000.0,9715000.0,53459000.0,,-32430000.0,-67284000.0,107896000.0,-32430000.0,-67284000.0,107896000.0,8182000.0,69998000.0,69998000.0,-18362000.0,-18837000.0,-7415000.0,-57353000.0,,-34430000.0,-77552000.0,-19414000.0,52113000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 16:39:39+00:00,128373000.0,-23308000.0,101140000.0,456192000.0,,-9758000.0,-286479000.0,261150000.0,-9758000.0,-286479000.0,261150000.0,-35087000.0,148426000.0,148426000.0,7659000.0,0.0,-4634000.0,-185961000.0,,-122685000.0,-204981000.0,-381129000.0,45821000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q3TTM,2014-10-01,2015-09-30,,171784000.0,-8512000.0,163045000.0,689771000.0,,25218000.0,-401705000.0,365434000.0,25218000.0,-401705000.0,365434000.0,-11053000.0,185705000.0,185705000.0,16457000.0,,-24605000.0,-247111000.0,,-127487000.0,-295778000.0,-580487000.0,46165000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q3,2015-07-01,2015-09-30,,43718000.0,-9663000.0,43133000.0,141048000.0,,-26685000.0,-70128000.0,87502000.0,-26685000.0,-70128000.0,87502000.0,-9311000.0,54550000.0,54550000.0,-1103000.0,,2809000.0,-62302000.0,,-13617000.0,-59320000.0,-148564000.0,,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:18:53+00:00,84655000.0,-13645000.0,58007000.0,315144000.0,,16927000.0,-216351000.0,173648000.0,16927000.0,-216351000.0,173648000.0,-25776000.0,93876000.0,93876000.0,8762000.0,0.0,-7443000.0,-123659000.0,,-109068000.0,-145661000.0,-232565000.0,45821000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q2TTM,2014-07-01,2015-06-30,,170726000.0,-15732000.0,170231000.0,559723000.0,,55533000.0,-422379000.0,347709000.0,55533000.0,-422379000.0,347709000.0,-19137000.0,180204000.0,180204000.0,12511000.0,,-30243000.0,-239291000.0,,-117020000.0,-331607000.0,-435130000.0,56491000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q2,2015-04-01,2015-06-30,,42671000.0,-4173000.0,57418000.0,106490000.0,,-119518000.0,-121406000.0,91662000.0,-119518000.0,-121406000.0,91662000.0,-149262000.0,45673000.0,45673000.0,7491000.0,,-4323000.0,-61896000.0,,-82607000.0,-80297000.0,-221530000.0,45821000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:24:20+00:00,41984000.0,-9472000.0,589000.0,208654000.0,,136445000.0,-94945000.0,81986000.0,136445000.0,-94945000.0,81986000.0,123486000.0,48203000.0,48203000.0,1271000.0,0.0,-3120000.0,-61763000.0,,-26461000.0,-65364000.0,-11035000.0,,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2015.0,Q1TTM,2014-04-01,2015-03-31,,168948000.0,-5527000.0,165129000.0,453233000.0,,149839000.0,-403055000.0,348954000.0,149839000.0,-403055000.0,348954000.0,95738000.0,179947000.0,179947000.0,5586000.0,,-29505000.0,-231668000.0,,-42038000.0,-342391000.0,-236855000.0,10879000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 16:19:29+00:00,193585000.0,7238000.0,329103000.0,241795000.0,0.0,168838000.0,-590221000.0,427672000.0,168838000.0,-590221000.0,427672000.0,6289000.0,258883000.0,258883000.0,-32034000.0,-3789000.0,-6673000.0,-291796000.0,,-150178000.0,-437280000.0,-106475000.0,3910000.0,
