company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2012.0,Q1,,2012-03-31,2012-04-30 16:12:26+00:00,2427300000.0,1700000000.0,-43900000.0,662500000.0,,2068100000.0,,1741700000.0,,1574600000.0,2574300000.0,1565600000.0,,171700000.0,341700000.0,,,394800000.0,216900000.0,3504200000.0,33100000.0,344700000.0,9325300000.0,4901700000.0,5623200000.0,2460400000.0,4901700000.0,4901700000.0,4423600000.0,9325300000.0,2136500000.0,1963200000.0,,-626700000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,FY,,2013-12-31,2015-02-20 16:34:08+00:00,3883000000.0,2719000000.0,-80000000.0,1813000000.0,0.0,3210000000.0,80000000.0,2925000000.0,904000000.0,2563000000.0,3133000000.0,2037000000.0,1064000000.0,277000000.0,463000000.0,0.0,0.0,214000000.0,233000000.0,4820000000.0,297000000.0,41000000.0,14249000000.0,5852000000.0,8169000000.0,4260000000.0,5852000000.0,6916000000.0,7333000000.0,14249000000.0,4043000000.0,3073000000.0,0.0,-2098000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q3,,2013-09-30,2013-10-29 13:58:39+00:00,3533600000.0,2467700000.0,-92200000.0,1257000000.0,,3173100000.0,88100000.0,2939900000.0,,1820500000.0,3216300000.0,1926900000.0,1050800000.0,320900000.0,434900000.0,,,1123300000.0,222900000.0,4599100000.0,292500000.0,498200000.0,13864200000.0,6534900000.0,7874100000.0,3914200000.0,6534900000.0,7585700000.0,6278500000.0,13864200000.0,4063200000.0,2364300000.0,,-1145100000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q2,,2013-06-30,2013-07-29 13:36:02+00:00,3249100000.0,2288900000.0,-155800000.0,1718100000.0,,3158100000.0,97200000.0,2670200000.0,,2045700000.0,3060300000.0,1850900000.0,954000000.0,370400000.0,379700000.0,,,1387600000.0,206900000.0,4409500000.0,32300000.0,310200000.0,13665900000.0,6710300000.0,7757200000.0,3378600000.0,6710300000.0,7664300000.0,6001600000.0,13665900000.0,4057800000.0,2623000000.0,,-701500000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q1,,2013-03-31,2013-04-29 15:50:29+00:00,2855900000.0,1835700000.0,-106900000.0,1082400000.0,,2094200000.0,101800000.0,1913000000.0,,2048400000.0,2922900000.0,1784600000.0,,118600000.0,454900000.0,,,552700000.0,246400000.0,4269000000.0,66700000.0,528900000.0,11075100000.0,5637300000.0,6824800000.0,3024400000.0,5637300000.0,5637300000.0,5437800000.0,11075100000.0,2465700000.0,2413400000.0,,-619000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,FY,,2014-12-31,2015-10-22 16:45:01+00:00,3748000000.0,2389000000.0,-540000000.0,1513000000.0,,3258000000.0,168000000.0,2461000000.0,728000000.0,2819000000.0,2929000000.0,1964000000.0,889000000.0,193000000.0,391000000.0,217000000.0,90000000.0,187000000.0,167000000.0,5631000000.0,263000000.0,113000000.0,12892000000.0,4555000000.0,7552000000.0,4269000000.0,4555000000.0,5444000000.0,7448000000.0,12892000000.0,3376000000.0,3179000000.0,,-3794000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q3,,2014-09-30,2014-10-23 16:51:19+00:00,3456000000.0,2580000000.0,-232000000.0,1058000000.0,,3247000000.0,97000000.0,2607000000.0,817000000.0,2809000000.0,3130000000.0,1941000000.0,1011000000.0,199000000.0,378000000.0,235000000.0,107000000.0,228000000.0,222000000.0,5378000000.0,403000000.0,115000000.0,13089000000.0,4785000000.0,7496000000.0,4063000000.0,4785000000.0,5796000000.0,7293000000.0,13089000000.0,3652000000.0,3230000000.0,,-3608000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q2,,2014-06-30,2014-07-24 17:00:52+00:00,3506000000.0,2548000000.0,-76000000.0,1525000000.0,,3223000000.0,100000000.0,2704000000.0,856000000.0,2814000000.0,3268000000.0,2015000000.0,1092000000.0,251000000.0,385000000.0,,,235000000.0,229000000.0,5152000000.0,562000000.0,56000000.0,13592000000.0,5038000000.0,7782000000.0,4168000000.0,5038000000.0,6130000000.0,7462000000.0,13592000000.0,3795000000.0,3294000000.0,,-3261000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q1,,2014-03-31,2014-04-28 13:10:13+00:00,3633900000.0,2668500000.0,-69100000.0,972100000.0,,3210100000.0,87800000.0,2693200000.0,892000000.0,2563100000.0,3193000000.0,1995300000.0,1083300000.0,273500000.0,448100000.0,483000000.0,60700000.0,254300000.0,239000000.0,4931000000.0,626700000.0,41000000.0,13640500000.0,5072500000.0,7805700000.0,4409100000.0,5072500000.0,6155800000.0,7484700000.0,13640500000.0,3839500000.0,3075600000.0,,-2999500000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,FY,,2015-12-31,2016-01-29 12:10:46+00:00,2793000000.0,1964000000.0,-877000000.0,1775000000.0,0.0,3268000000.0,127000000.0,1764000000.0,582000000.0,2542000000.0,2360000000.0,1717000000.0,836000000.0,212000000.0,333000000.0,102000000.0,2000000.0,319000000.0,150000000.0,6132000000.0,284000000.0,584000000.0,11500000000.0,4554000000.0,7118000000.0,3206000000.0,4554000000.0,5390000000.0,6110000000.0,11500000000.0,2665000000.0,2904000000.0,0.0,-3969000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,Q3,,2015-09-30,2015-10-22 16:45:01+00:00,2786000000.0,2088000000.0,-847000000.0,1627000000.0,,3256000000.0,342000000.0,1796000000.0,613000000.0,2794000000.0,2659000000.0,1733000000.0,831000000.0,227000000.0,481000000.0,0.0,0.0,291000000.0,162000000.0,6007000000.0,38000000.0,321000000.0,11609000000.0,4429000000.0,7176000000.0,3166000000.0,4429000000.0,5260000000.0,6349000000.0,11609000000.0,2700000000.0,3183000000.0,,-3987000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,Q2,,2015-06-30,2015-07-24 11:45:46+00:00,2933000000.0,2096000000.0,-693000000.0,1295000000.0,,3245000000.0,298000000.0,1880000000.0,683000000.0,2813000000.0,2938000000.0,1814000000.0,893000000.0,180000000.0,390000000.0,0.0,0.0,200000000.0,167000000.0,5820000000.0,31000000.0,436000000.0,11732000000.0,4417000000.0,7155000000.0,3262000000.0,4417000000.0,5310000000.0,6422000000.0,11732000000.0,2763000000.0,3160000000.0,,-3955000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,Q1,,2015-03-31,2015-04-24 11:14:00+00:00,3194000000.0,2178000000.0,-765000000.0,1322000000.0,,3237000000.0,393000000.0,1858000000.0,679000000.0,2813000000.0,2930000000.0,1830000000.0,826000000.0,179000000.0,397000000.0,0.0,0.0,187000000.0,166000000.0,5680000000.0,31000000.0,424000000.0,11805000000.0,4203000000.0,7251000000.0,3618000000.0,4203000000.0,5029000000.0,6776000000.0,11805000000.0,2724000000.0,3158000000.0,,-3949000000.0
