company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.05,1.05,92400000.0,1.02,,69800000.0,257500000.0,257500000.0,,257500000.0,,2271300000.0,3242400000.0,,,,29000000.0,480200000.0,2271300000.0,971100000.0,42200000.0,,601600000.0,369500000.0,-42200000.0,327300000.0,3242400000.0,246700000.0,245000000.0,249900000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.35,2.35,193000000.0,2.29,,243200000.0,484600000.0,484600000.0,,484600000.0,,4584900000.0,6577800000.0,,,,47500000.0,940800000.0,4584900000.0,1992900000.0,4200000.0,-79600000.0,1181300000.0,811600000.0,-83800000.0,727800000.0,6577800000.0,246700000.0,245000000.0,249900000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 14:57:34+00:00,0.45,0.45,44800000.0,0.43,,30400000.0,109500000.0,109500000.0,,109500000.0,,1057900000.0,1501300000.0,,,,8900000.0,229700000.0,1057900000.0,443400000.0,20100000.0,,283400000.0,160000000.0,-20100000.0,139900000.0,1501300000.0,243300000.0,244700000.0,252100000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.28,2.28,198300000.0,2.22,,160700000.0,552000000.0,552000000.0,,552000000.0,,4356200000.0,6289400000.0,,,,45800000.0,895300000.0,4356200000.0,1933200000.0,2200000.0,-78900000.0,1139400000.0,793800000.0,-81100000.0,712700000.0,6289400000.0,243300000.0,244700000.0,252100000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2012.0,Q4,2012-10-01,2012-12-31,,0.89,0.89,48100000.0,0.89,,24500000.0,218800000.0,152800000.0,66000000.0,218800000.0,,1224500000.0,1718700000.0,,,,21200000.0,227400000.0,1224500000.0,494200000.0,,-20200000.0,296700000.0,197500000.0,-20200000.0,177300000.0,1718700000.0,246000000.0,246000000.0,246000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:34:08+00:00,3.05,3.05,238000000.0,3.03,,157000000.0,751000000.0,685000000.0,66000000.0,751000000.0,0.0,5522000000.0,7795000000.0,,,,33000000.0,1070000000.0,5522000000.0,2273000000.0,,-90000000.0,1341000000.0,932000000.0,-90000000.0,842000000.0,7795000000.0,246000000.0,246000000.0,246000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2012.0,Q3,2012-07-01,2012-09-30,2012-11-01 17:48:37+00:00,0.91,0.91,66800000.0,0.9,,46200000.0,223600000.0,223600000.0,,223600000.0,,1568200000.0,2218300000.0,,,,3400000.0,285000000.0,1568200000.0,650100000.0,,-25100000.0,355200000.0,294900000.0,-25100000.0,269800000.0,2218300000.0,245700000.0,246400000.0,248100000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.16,2.16,189900000.0,2.14,,132500000.0,532200000.0,532200000.0,,532200000.0,,4297500000.0,6076300000.0,,,,11800000.0,842600000.0,4297500000.0,1778800000.0,,-69800000.0,1044300000.0,734500000.0,-69800000.0,664700000.0,6076300000.0,245700000.0,246400000.0,248100000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.57,2.57,251000000.0,2.54,,158400000.0,632100000.0,632100000.0,,632100000.0,,5728000000.0,8107000000.0,,,,126000000.0,1120500000.0,5728000000.0,2379000000.0,21200000.0,-69800000.0,1497500000.0,881500000.0,-91000000.0,790500000.0,8107000000.0,245700000.0,246400000.0,248100000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2012.0,Q2,2012-04-01,2012-06-30,2012-07-30 17:18:45+00:00,0.71,0.71,63600000.0,0.7,,48500000.0,174600000.0,174600000.0,,174600000.0,,1448900000.0,2053700000.0,,,,9900000.0,286200000.0,1448900000.0,604800000.0,,-22000000.0,359700000.0,245100000.0,-22000000.0,223100000.0,2053700000.0,245900000.0,246300000.0,247700000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.25,1.25,123100000.0,1.24,,86300000.0,308600000.0,308600000.0,,308600000.0,,2729300000.0,3858000000.0,,,,8400000.0,557600000.0,2729300000.0,1128700000.0,,-44700000.0,689100000.0,439600000.0,-44700000.0,394900000.0,3858000000.0,245900000.0,246300000.0,247700000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.33,2.33,237300000.0,2.31,,145700000.0,573000000.0,573000000.0,,573000000.0,,5296400000.0,7574600000.0,,,,156800000.0,1078900000.0,5296400000.0,2278200000.0,41800000.0,-44700000.0,1473000000.0,805200000.0,-86500000.0,718700000.0,7574600000.0,245900000.0,246300000.0,247700000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2012.0,Q1,2012-01-01,2012-03-31,2012-04-30 16:12:26+00:00,0.54,0.54,59500000.0,0.54,,37800000.0,134000000.0,134000000.0,,134000000.0,,1280400000.0,1804300000.0,,,,-1500000.0,271400000.0,1280400000.0,523900000.0,,-22700000.0,329400000.0,194500000.0,-22700000.0,171800000.0,1804300000.0,248100000.0,246100000.0,247900000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.22,2.22,221300000.0,2.2,,136600000.0,546400000.0,546400000.0,,546400000.0,,5060900000.0,7262000000.0,,,,167000000.0,1043200000.0,5060900000.0,2201100000.0,63900000.0,-22700000.0,1431500000.0,769600000.0,-86600000.0,683000000.0,7262000000.0,248100000.0,246100000.0,247900000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q4,2013-10-01,2013-12-31,,0.94,0.94,74500000.0,0.92,,40300000.0,242900000.0,177900000.0,65000000.0,220700000.0,22200000.0,1618200000.0,2237100000.0,,,,11700000.0,288800000.0,1618200000.0,618900000.0,-74300000.0,-100000000.0,375000000.0,243900000.0,-25700000.0,218200000.0,2237100000.0,242000000.0,242000000.0,242000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 16:34:08+00:00,2.89,2.89,298000000.0,2.87,,196000000.0,724000000.0,659000000.0,65000000.0,699000000.0,25000000.0,6518000000.0,9138000000.0,,,,92000000.0,1275000000.0,6518000000.0,2620000000.0,,-100000000.0,1665000000.0,955000000.0,-100000000.0,855000000.0,9138000000.0,242000000.0,242000000.0,242000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q3,2013-07-01,2013-09-30,2013-10-29 13:58:39+00:00,0.78,0.78,83400000.0,0.78,,55600000.0,192400000.0,192400000.0,,189600000.0,2800000.0,1780700000.0,2495800000.0,,,,13900000.0,346600000.0,1780700000.0,715100000.0,23200000.0,,443900000.0,271200000.0,-23200000.0,248000000.0,2495800000.0,243100000.0,242700000.0,244200000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.95,1.95,223500000.0,1.95,,155700000.0,481100000.0,481100000.0,,478300000.0,2800000.0,4899800000.0,6900900000.0,,,,80300000.0,986200000.0,4899800000.0,2001100000.0,74300000.0,,1290000000.0,711100000.0,-74300000.0,636800000.0,6900900000.0,243100000.0,242700000.0,244200000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.84,2.84,271600000.0,2.84,,180200000.0,699900000.0,633900000.0,66000000.0,697100000.0,2800000.0,6124300000.0,8619600000.0,,,,101500000.0,1213600000.0,6124300000.0,2495300000.0,74300000.0,-20200000.0,1586700000.0,908600000.0,-94500000.0,814100000.0,8619600000.0,243100000.0,242700000.0,244200000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q2,2013-04-01,2013-06-30,2013-07-29 13:36:02+00:00,0.57,0.57,70100000.0,0.57,,65500000.0,140400000.0,140400000.0,,140400000.0,,1625000000.0,2287400000.0,,,,35600000.0,325500000.0,1625000000.0,662400000.0,25300000.0,,431200000.0,231200000.0,-25300000.0,205900000.0,2287400000.0,246300000.0,246600000.0,248100000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.17,1.17,140100000.0,1.17,,100100000.0,288700000.0,288700000.0,,288700000.0,,3119100000.0,4405100000.0,,,,66400000.0,639600000.0,3119100000.0,1286000000.0,51100000.0,,846100000.0,439900000.0,-51100000.0,388800000.0,4405100000.0,246300000.0,246600000.0,248100000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.97,2.97,255000000.0,2.96,,170800000.0,731100000.0,665100000.0,66000000.0,731100000.0,,5911800000.0,8342100000.0,,,,91000000.0,1152000000.0,5911800000.0,2430300000.0,51100000.0,-45300000.0,1498000000.0,932300000.0,-96400000.0,835900000.0,8342100000.0,246300000.0,246600000.0,248100000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q1,2013-01-01,2013-03-31,2013-04-29 15:50:29+00:00,0.6,0.6,70000000.0,0.6,,34600000.0,148300000.0,148300000.0,,148300000.0,,1494100000.0,2117700000.0,,,,30800000.0,314100000.0,1494100000.0,623600000.0,25800000.0,,414900000.0,208700000.0,-25800000.0,182900000.0,2117700000.0,247200000.0,247500000.0,249000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.11,3.11,248500000.0,3.09,,153800000.0,765300000.0,699300000.0,66000000.0,765300000.0,,5735700000.0,8108400000.0,,,,65300000.0,1112700000.0,5735700000.0,2372700000.0,25800000.0,-67300000.0,1426500000.0,946200000.0,-93100000.0,853100000.0,8108400000.0,247200000.0,247500000.0,249000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,FY,2014-01-01,2014-12-31,2016-01-29 12:10:46+00:00,3.98,3.98,348000000.0,3.96,44000000.0,258000000.0,848000000.0,822000000.0,26000000.0,811000000.0,37000000.0,7464000000.0,10381000000.0,,,,29000000.0,1287000000.0,7464000000.0,2917000000.0,,-129000000.0,1708000000.0,1209000000.0,-129000000.0,1080000000.0,10381000000.0,204000000.0,204000000.0,204000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q4,2014-10-01,2014-12-31,,1.27,1.27,90200000.0,1.26,44000000.0,74500000.0,260900000.0,255300000.0,3000000.0,253900000.0,7000000.0,1933900000.0,2701500000.0,2600000.0,,-19000000.0,-20000000.0,311700000.0,1933900000.0,767600000.0,-32100000.0,-63000000.0,406900000.0,360700000.0,-30900000.0,329800000.0,2701500000.0,204000000.0,204000000.0,204000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q3,2014-07-01,2014-09-30,2015-10-22 16:45:01+00:00,1.12,1.12,83000000.0,1.11,0.0,70000000.0,238000000.0,235000000.0,,225000000.0,13000000.0,1915000000.0,2678000000.0,3000000.0,,19000000.0,,320000000.0,1915000000.0,763000000.0,,-36000000.0,422000000.0,341000000.0,-36000000.0,305000000.0,2678000000.0,200900000.0,201000000.0,203000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.71,2.71,257800000.0,2.7,,183500000.0,587100000.0,566700000.0,23000000.0,557100000.0,30000000.0,5530100000.0,7679500000.0,-2600000.0,,19000000.0,49000000.0,975300000.0,5530100000.0,2149400000.0,32100000.0,-66000000.0,1301100000.0,848300000.0,-98100000.0,750200000.0,7679500000.0,200900000.0,201000000.0,203000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.65,3.65,332300000.0,3.62,,223800000.0,830000000.0,744600000.0,88000000.0,777800000.0,52200000.0,7148300000.0,9916600000.0,-2600000.0,,19000000.0,60700000.0,1264100000.0,7148300000.0,2768300000.0,-42200000.0,-166000000.0,1676100000.0,1092200000.0,-123800000.0,968400000.0,9916600000.0,200900000.0,201000000.0,203000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q2,2014-04-01,2014-06-30,2015-07-24 11:45:46+00:00,1.08,1.08,88000000.0,1.08,,65000000.0,233000000.0,210000000.0,23000000.0,221000000.0,12000000.0,1850000000.0,2570000000.0,,,,,327000000.0,1850000000.0,720000000.0,,-30000000.0,415000000.0,305000000.0,-30000000.0,275000000.0,2570000000.0,204600000.0,204000000.0,205000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.59,1.59,174800000.0,1.59,,113500000.0,349100000.0,331700000.0,23000000.0,332100000.0,17000000.0,3615100000.0,5001500000.0,-5600000.0,,,49000000.0,655300000.0,3615100000.0,1386400000.0,32100000.0,-30000000.0,879100000.0,507300000.0,-62100000.0,445200000.0,5001500000.0,204600000.0,204000000.0,205000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.31,3.31,332700000.0,3.29,,209400000.0,784400000.0,702000000.0,88000000.0,742400000.0,42000000.0,7014000000.0,9734400000.0,-5600000.0,,,74600000.0,1290700000.0,7014000000.0,2720400000.0,-19000000.0,-130000000.0,1698000000.0,1022400000.0,-111000000.0,911400000.0,9734400000.0,204600000.0,204000000.0,205000000.0
