company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q3,2010-07-01,2010-09-30,,,,32500000.0,,900000.0,58500000.0,4300000.0,33300000.0,48200000.0,-41700000.0,109000000.0,,,-11500000.0,48200000.0,-41700000.0,97500000.0,104900000.0,85900000.0,86200000.0,-300000.0,-68200000.0,43100000.0,-5700000.0,,-15000000.0,-36100000.0,-6900000.0,-10600000.0,,100000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-02 13:47:24+00:00,0.0,,99000000.0,,-100000.0,-27300000.0,12400000.0,34300000.0,13300000.0,-107300000.0,308200000.0,,,-23400000.0,13300000.0,-107300000.0,284800000.0,190700000.0,235200000.0,260500000.0,-25300000.0,-24000000.0,51500000.0,-14700000.0,,-38300000.0,-95300000.0,-9600000.0,-37000000.0,,2700000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q2TTM,2009-07-01,2010-06-30,,-2500000.0,,132500000.0,,-200000.0,-48100000.0,16000000.0,323300000.0,-79600000.0,-159800000.0,368800000.0,,,-33800000.0,-79600000.0,-159800000.0,335000000.0,95400000.0,245500000.0,279100000.0,-33600000.0,5300000.0,8400000.0,-13600000.0,,-46300000.0,-148600000.0,-334100000.0,-46900000.0,,4900000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q2,2010-04-01,2010-06-30,,,,32600000.0,,-600000.0,58900000.0,3900000.0,-57900000.0,-83600000.0,-35100000.0,200600000.0,,,-5600000.0,-83600000.0,-35100000.0,195000000.0,75700000.0,68900000.0,88200000.0,-19300000.0,20900000.0,8400000.0,-8300000.0,,-11600000.0,-28200000.0,-1400000.0,-25000000.0,,1400000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-03 14:54:32+00:00,,,66500000.0,,-1000000.0,-85800000.0,8100000.0,1000000.0,-34900000.0,-65600000.0,199200000.0,,,-11900000.0,-34900000.0,-65600000.0,187300000.0,85800000.0,149300000.0,174300000.0,-25000000.0,44200000.0,8400000.0,-9000000.0,,-23300000.0,-59200000.0,-2700000.0,-26400000.0,,2600000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q1TTM,2009-04-01,2010-03-31,,-21400000.0,,130800000.0,,1200000.0,-96000000.0,13700000.0,388000000.0,-61200000.0,-186800000.0,317300000.0,,,-38700000.0,-61200000.0,-186800000.0,278600000.0,31800000.0,248300000.0,267800000.0,-19500000.0,14700000.0,,-8400000.0,,-43900000.0,-161200000.0,-382100000.0,-36900000.0,,4200000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 09:44:21+00:00,,,33900000.0,,-400000.0,-144700000.0,4200000.0,58900000.0,48700000.0,-30500000.0,-1400000.0,,,-6300000.0,48700000.0,-30500000.0,-7700000.0,10100000.0,80400000.0,86100000.0,-5700000.0,23300000.0,0.0,-700000.0,,-11700000.0,-31000000.0,-1300000.0,-1400000.0,,1200000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q4,2011-10-01,2011-12-31,,-126500000.0,,5300000.0,,-1400000.0,107900000.0,2300000.0,286500000.0,188700000.0,-165100000.0,178200000.0,,,-94900000.0,188700000.0,-165100000.0,83300000.0,49500000.0,81700000.0,96600000.0,-14900000.0,-31600000.0,1100000.0,-1400000.0,-56000000.0,-10600000.0,-37700000.0,-35500000.0,-55100000.0,,500000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 14:53:36+00:00,-128000000.0,,99600000.0,,-600000.0,4000000.0,11300000.0,309200000.0,-25300000.0,-302000000.0,506000000.0,,,-124700000.0,-25300000.0,-302000000.0,381300000.0,-2600000.0,382200000.0,420300000.0,-38100000.0,-17900000.0,7400000.0,-18400000.0,-56000000.0,-54100000.0,-156800000.0,-129800000.0,-169300000.0,,1200000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q3TTM,2010-10-01,2011-09-30,,-9000000.0,,128900000.0,,1900000.0,-41700000.0,14700000.0,23400000.0,-343900000.0,-183600000.0,419300000.0,,,-51600000.0,-343900000.0,-183600000.0,367700000.0,-157900000.0,250200000.0,281700000.0,-31500000.0,50400000.0,11100000.0,-9100000.0,,-52600000.0,-166100000.0,-125600000.0,-214900000.0,,600000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q3,2011-07-01,2011-09-30,,-1500000.0,,31600000.0,,-1200000.0,58500000.0,1200000.0,14300000.0,-172200000.0,-58000000.0,164800000.0,,,-10600000.0,-172200000.0,-58000000.0,154200000.0,-77200000.0,90900000.0,97200000.0,-6300000.0,-22500000.0,1100000.0,-9000000.0,,-17900000.0,-48000000.0,-70400000.0,-100500000.0,,500000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-31 16:37:08+00:00,-1500000.0,,94300000.0,,800000.0,-103900000.0,9000000.0,22700000.0,-214000000.0,-136900000.0,327800000.0,,,-29800000.0,-214000000.0,-136900000.0,298000000.0,-52100000.0,300500000.0,323700000.0,-23200000.0,13700000.0,6300000.0,-17000000.0,,-43500000.0,-119100000.0,-94300000.0,-114200000.0,,700000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q2TTM,2010-07-01,2011-06-30,,-7500000.0,,129800000.0,,4000000.0,-41700000.0,17800000.0,42400000.0,-123500000.0,-167300000.0,363500000.0,,,-52500000.0,-123500000.0,-167300000.0,311000000.0,24200000.0,245200000.0,270700000.0,-25500000.0,4700000.0,53100000.0,-5800000.0,,-49700000.0,-154200000.0,-62100000.0,-125000000.0,,200000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q2,2011-04-01,2011-06-30,,,,32300000.0,,1400000.0,35700000.0,1100000.0,-31600000.0,-57800000.0,-46400000.0,213700000.0,,,-10300000.0,-57800000.0,-46400000.0,203400000.0,100600000.0,112200000.0,121100000.0,-8900000.0,24600000.0,400000.0,-5700000.0,,-10800000.0,-40700000.0,-6800000.0,-10100000.0,,
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-01 11:43:49+00:00,0.0,,62700000.0,,2000000.0,-162400000.0,7800000.0,8400000.0,-41800000.0,-78900000.0,163000000.0,,,-19200000.0,-41800000.0,-78900000.0,143800000.0,25100000.0,209600000.0,226500000.0,-16900000.0,36200000.0,5200000.0,-8000000.0,,-25600000.0,-71100000.0,-23900000.0,-13700000.0,,200000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q1TTM,2010-04-01,2011-03-31,,-7500000.0,,130100000.0,,2000000.0,-18500000.0,20600000.0,16100000.0,-149300000.0,-156000000.0,350400000.0,,,-47800000.0,-149300000.0,-156000000.0,302600000.0,-700000.0,201900000.0,237800000.0,-35900000.0,1000000.0,61100000.0,-8400000.0,,-50500000.0,-141700000.0,-56700000.0,-139900000.0,,1600000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 15:50:41+00:00,0.0,,30400000.0,,600000.0,-198100000.0,6700000.0,40000000.0,16000000.0,-32500000.0,-50700000.0,,,-8900000.0,16000000.0,-32500000.0,-59600000.0,-75500000.0,97400000.0,105400000.0,-8000000.0,11600000.0,4800000.0,-2300000.0,,-14800000.0,-30400000.0,-17100000.0,-3600000.0,,200000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q4,2012-10-01,2012-12-31,,-32800000.0,,31300000.0,,,23200000.0,6100000.0,96800000.0,88900000.0,-112300000.0,53400000.0,,,-26300000.0,88900000.0,-112300000.0,27100000.0,-7300000.0,106200000.0,109000000.0,-2800000.0,-110100000.0,2300000.0,-13200000.0,-11000000.0,-12400000.0,-68600000.0,-3600000.0,-300000.0,,2300000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 12:33:13+00:00,-156700000.0,,115900000.0,,300000.0,-190100000.0,18700000.0,158500000.0,-48200000.0,-363600000.0,422300000.0,,,-62600000.0,-48200000.0,-363600000.0,359700000.0,-81800000.0,435700000.0,463200000.0,-27500000.0,33300000.0,9700000.0,-32400000.0,-30000000.0,-63200000.0,-177300000.0,-22900000.0,-149000000.0,0.0,2800000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q3TTM,2011-10-01,2012-09-30,,-250400000.0,,89900000.0,,-1100000.0,-105400000.0,14900000.0,348200000.0,51600000.0,-416400000.0,547100000.0,,,-131200000.0,51600000.0,-416400000.0,415900000.0,-25000000.0,411200000.0,450800000.0,-39600000.0,111800000.0,8500000.0,-20600000.0,-75000000.0,-61400000.0,-146400000.0,-54800000.0,-203800000.0,,1000000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q3,2012-07-01,2012-09-30,,-18700000.0,,17900000.0,,800000.0,-21200000.0,1600000.0,14900000.0,-6200000.0,-52300000.0,101000000.0,,,-15400000.0,-6200000.0,-52300000.0,85600000.0,8900000.0,94600000.0,103800000.0,-9200000.0,500000.0,1200000.0,-6500000.0,-19000000.0,-20900000.0,-27500000.0,-2300000.0,-700000.0,,400000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-29 15:15:31+00:00,-123900000.0,,84600000.0,,300000.0,-213300000.0,12600000.0,61700000.0,-137100000.0,-251300000.0,368900000.0,,,-36300000.0,-137100000.0,-251300000.0,332600000.0,-74500000.0,329500000.0,354200000.0,-24700000.0,143400000.0,7400000.0,-19200000.0,-19000000.0,-50800000.0,-108700000.0,-19300000.0,-148700000.0,,500000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q2TTM,2011-07-01,2012-06-30,,-233200000.0,,103600000.0,,-3100000.0,-25700000.0,14500000.0,347600000.0,-114400000.0,-422100000.0,610900000.0,,,-126400000.0,-114400000.0,-422100000.0,484500000.0,-111100000.0,407500000.0,444200000.0,-36700000.0,88800000.0,8400000.0,-23100000.0,-56000000.0,-58400000.0,-166900000.0,-122900000.0,-303600000.0,,1100000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q2,2012-04-01,2012-06-30,,-81000000.0,,34500000.0,,-900000.0,18200000.0,3200000.0,-84300000.0,-97900000.0,-131100000.0,243500000.0,,,-8900000.0,-97900000.0,-131100000.0,234600000.0,4700000.0,110300000.0,118400000.0,-8100000.0,72400000.0,1500000.0,-7800000.0,,-12400000.0,-42400000.0,-5800000.0,-100000.0,,100000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-30 14:04:51+00:00,-105200000.0,,66700000.0,,-500000.0,-192100000.0,11000000.0,46800000.0,-130900000.0,-199000000.0,267900000.0,,,-20900000.0,-130900000.0,-199000000.0,247000000.0,-83400000.0,234900000.0,250400000.0,-15500000.0,142900000.0,6200000.0,-12700000.0,,-29900000.0,-81200000.0,-17000000.0,-148000000.0,,100000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q1TTM,2011-04-01,2012-03-31,,-152200000.0,,101400000.0,,-800000.0,-8200000.0,12400000.0,400300000.0,-74300000.0,-337400000.0,581100000.0,,,-127800000.0,-74300000.0,-337400000.0,453300000.0,-15200000.0,409400000.0,446900000.0,-37500000.0,41000000.0,7300000.0,-21000000.0,-56000000.0,-56800000.0,-165200000.0,-123900000.0,-313600000.0,,1000000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 13:58:53+00:00,-24200000.0,,32200000.0,,400000.0,-210300000.0,7800000.0,131100000.0,-33000000.0,-67900000.0,24400000.0,,,-12000000.0,-33000000.0,-67900000.0,12400000.0,-88100000.0,124600000.0,132000000.0,-7400000.0,70500000.0,4700000.0,-4900000.0,,-17500000.0,-38800000.0,-11200000.0,-147900000.0,,0.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 14:18:26+00:00,-339600000.0,,88000000.0,,-600000.0,-298200000.0,10700000.0,1023800000.0,371200000.0,-565300000.0,258300000.0,,,70400000.0,371200000.0,-565300000.0,328700000.0,46100000.0,308000000.0,371600000.0,-63600000.0,96900000.0,6100000.0,-62800000.0,-87900000.0,-163500000.0,-165000000.0,-138900000.0,-367000000.0,0.0,2100000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q4,2013-10-01,2013-12-31,,6200000.0,,-3700000.0,,-700000.0,-32600000.0,800000.0,142700000.0,117500000.0,-10000000.0,-122300000.0,,15200000.0,101800000.0,117500000.0,5200000.0,-20500000.0,13600000.0,31900000.0,37200000.0,-5300000.0,-123200000.0,-600000.0,-10800000.0,-87900000.0,-18000000.0,-5400000.0,-7000000.0,-400000.0,,
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q3TTM,2012-10-01,2013-09-30,,-378600000.0,,123000000.0,,100000.0,-242400000.0,16000000.0,977900000.0,342600000.0,-667600000.0,434000000.0,,-15200000.0,-57700000.0,342600000.0,-682800000.0,376300000.0,25200000.0,382300000.0,443400000.0,-61100000.0,110000000.0,9000000.0,-65200000.0,-11000000.0,-157900000.0,-228200000.0,-135500000.0,-366900000.0,,4400000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q3,2013-07-01,2013-09-30,,-341100000.0,,34200000.0,,1100000.0,-17500000.0,1500000.0,644000000.0,372800000.0,-453900000.0,132600000.0,,-3900000.0,-16500000.0,372800000.0,-457800000.0,116100000.0,32200000.0,19900000.0,76500000.0,-56600000.0,39400000.0,400000.0,-38600000.0,,-21800000.0,-74600000.0,-1000000.0,-250300000.0,,400000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 13:27:43+00:00,-345800000.0,,91700000.0,,100000.0,-265600000.0,9900000.0,881100000.0,253700000.0,-555300000.0,380600000.0,,-15200000.0,-31400000.0,253700000.0,-570500000.0,349200000.0,32500000.0,276100000.0,334400000.0,-58300000.0,220100000.0,6700000.0,-52000000.0,,-145500000.0,-159600000.0,-131900000.0,-366600000.0,,2100000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q2TTM,2012-07-01,2013-06-30,,-56200000.0,,106700000.0,,-200000.0,-246100000.0,16100000.0,348800000.0,-36400000.0,-266000000.0,402400000.0,,-11300000.0,-56600000.0,-36400000.0,-277300000.0,345800000.0,1900000.0,457000000.0,470700000.0,-13700000.0,71100000.0,9800000.0,-33100000.0,-30000000.0,-157000000.0,-181100000.0,-136800000.0,-117300000.0,,4400000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q2,2013-04-01,2013-06-30,,-1300000.0,,28900000.0,,-900000.0,72700000.0,5500000.0,-88300000.0,-224400000.0,-54800000.0,274100000.0,,-2700000.0,3500000.0,-224400000.0,-57500000.0,277600000.0,-5200000.0,121200000.0,119700000.0,1500000.0,52800000.0,2000000.0,-7900000.0,,-26400000.0,-46100000.0,-117200000.0,,,500000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-01 14:44:07+00:00,-4700000.0,,57500000.0,,-1000000.0,-248100000.0,8400000.0,237100000.0,-119100000.0,-101400000.0,248000000.0,,-11300000.0,-14900000.0,-119100000.0,-112700000.0,233100000.0,300000.0,256200000.0,257900000.0,-1700000.0,180700000.0,6300000.0,-13400000.0,,-123700000.0,-85000000.0,-130900000.0,-116300000.0,,1700000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q1TTM,2012-04-01,2013-03-31,,-135900000.0,,112300000.0,,-200000.0,-300600000.0,13800000.0,352800000.0,90100000.0,-342300000.0,371800000.0,,-8600000.0,-69000000.0,90100000.0,-350900000.0,302800000.0,11800000.0,446100000.0,469400000.0,-23300000.0,90700000.0,9300000.0,-33000000.0,-30000000.0,-143000000.0,-177400000.0,-25400000.0,-117400000.0,,4000000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 12:35:20+00:00,-3400000.0,,28600000.0,,-100000.0,-320800000.0,2900000.0,325400000.0,105300000.0,-46600000.0,-26100000.0,,-8600000.0,-18400000.0,105300000.0,-55200000.0,-44500000.0,5500000.0,135000000.0,138200000.0,-3200000.0,127900000.0,4300000.0,-5500000.0,,-97300000.0,-38900000.0,-13700000.0,-116300000.0,,1200000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 15:06:20+00:00,0.0,,93500000.0,,-2200000.0,-151100000.0,8600000.0,3000000.0,-349900000.0,-190200000.0,284900000.0,,,88800000.0,-349900000.0,-190200000.0,373700000.0,-13700000.0,322100000.0,307600000.0,14500000.0,34900000.0,4700000.0,-35700000.0,154900000.0,-176800000.0,-182200000.0,-184700000.0,-4700000.0,27500000.0,200000.0
