company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Carmax Inc,KMX,,1170010,2016.0,Q2TTM,2014-09-01,2015-08-31,,2.99,2.99,2.95,392080000.0,627389000.0,627389000.0,627389000.0,12831506000.0,14609418000.0,-4366000.0,597207000.0,1327204000.0,12831506000.0,2375119000.0,24074000.0,,1327204000.0,1047915000.0,-28440000.0,1019469000.0,15206625000.0,207500000.0,207249000.0,209648000.0
Carmax Inc,KMX,,1170010,2016.0,Q1,2015-03-01,2015-05-31,2016-07-07 13:59:24+00:00,0.87,0.87,0.86,114005000.0,181974000.0,181974000.0,181974000.0,3471094000.0,3869283000.0,-41000.0,254713000.0,349779000.0,3471094000.0,652902000.0,7103000.0,,349779000.0,303123000.0,-7144000.0,295979000.0,4123996000.0,209200000.0,208698000.0,211652000.0
Carmax Inc,KMX,,1170010,2016.0,Q1TTM,2014-06-01,2015-05-31,,2.87,2.87,2.83,380609000.0,609679000.0,609679000.0,609679000.0,12603818000.0,14387803000.0,-3056000.0,527398000.0,1294058000.0,12603818000.0,2311383000.0,23975000.0,,1294058000.0,1017325000.0,-27031000.0,990288000.0,14915201000.0,209200000.0,208698000.0,211652000.0
Carmax Inc,KMX,,1170010,2017.0,FY,2016-03-01,2017-02-28,2019-04-19 13:08:12+00:00,3.29,3.29,3.26,379435000.0,626970000.0,626970000.0,626970000.0,13691824000.0,15875118000.0,-953000.0,368984000.0,1488504000.0,13691824000.0,2552278000.0,56416000.0,,1488504000.0,1063774000.0,-57369000.0,1006405000.0,16244102000.0,190600000.0,190343000.0,192215000.0
Carmax Inc,KMX,,1170010,2017.0,Q4,2016-12-01,2017-02-28,,0.81,0.81,0.8,89712000.0,152603000.0,152603000.0,152603000.0,3487800000.0,4438189000.0,-977000.0,-305404000.0,385413000.0,3487800000.0,644985000.0,16353000.0,,385413000.0,259572000.0,-17330000.0,242315000.0,4132785000.0,190600000.0,190343000.0,192215000.0
Carmax Inc,KMX,,1170010,2017.0,Q3,2016-09-01,2016-11-30,2018-01-04 10:55:07+00:00,0.72,0.72,0.72,83016000.0,136645000.0,136645000.0,136645000.0,3198389000.0,3578998000.0,-1027000.0,211885000.0,356735000.0,3198389000.0,592494000.0,15071000.0,,356735000.0,235759000.0,-16098000.0,219661000.0,3790883000.0,189800000.0,189200000.0,190818000.0
Carmax Inc,KMX,,1170010,2017.0,Q3YTD,2016-03-01,2016-11-30,,2.48,2.48,2.46,289723000.0,474367000.0,474367000.0,474367000.0,10204024000.0,11436929000.0,24000.0,674388000.0,1103091000.0,10204024000.0,1907293000.0,40063000.0,,1103091000.0,804202000.0,-40039000.0,764090000.0,12111317000.0,189800000.0,189200000.0,190818000.0
Carmax Inc,KMX,,1170010,2017.0,Q3TTM,2015-12-01,2016-11-30,,3.21,3.21,3.18,374882000.0,615394000.0,615394000.0,615394000.0,13420564000.0,15552568000.0,-9744000.0,356851000.0,1436951000.0,13420564000.0,2488855000.0,51847000.0,,1436951000.0,1051904000.0,-61591000.0,990276000.0,15909419000.0,189800000.0,189200000.0,190818000.0
Carmax Inc,KMX,,1170010,2017.0,Q2,2016-06-01,2016-08-31,2017-10-05 11:57:41+00:00,0.85,0.85,0.84,99374000.0,162362000.0,162362000.0,162362000.0,3451886000.0,3861216000.0,435000.0,232032000.0,366126000.0,3451886000.0,641362000.0,13904000.0,,366126000.0,275236000.0,-13469000.0,261736000.0,4093248000.0,191000000.0,191539000.0,193623000.0
Carmax Inc,KMX,,1170010,2017.0,Q2YTD,2016-03-01,2016-08-31,,1.76,1.76,1.74,206707000.0,337722000.0,337722000.0,337722000.0,7005635000.0,7857931000.0,1051000.0,462503000.0,746356000.0,7005635000.0,1314799000.0,24992000.0,,746356000.0,568443000.0,-23941000.0,544429000.0,8320434000.0,191000000.0,191539000.0,193623000.0
Carmax Inc,KMX,,1170010,2017.0,Q2TTM,2015-09-01,2016-08-31,,3.13,3.13,3.09,371624000.0,606948000.0,606948000.0,606948000.0,13301913000.0,15396329000.0,-9874000.0,358592000.0,1417728000.0,13301913000.0,2453008000.0,46797000.0,,1417728000.0,1035280000.0,-56671000.0,978572000.0,15754921000.0,191000000.0,191539000.0,193623000.0
Carmax Inc,KMX,,1170010,2017.0,Q1,2016-03-01,2016-05-31,2017-07-07 10:53:57+00:00,0.91,0.91,0.9,107333000.0,175360000.0,175360000.0,175360000.0,3553749000.0,3996715000.0,616000.0,230471000.0,380230000.0,3553749000.0,673437000.0,11088000.0,,380230000.0,293207000.0,-10472000.0,282693000.0,4227186000.0,192700000.0,193531000.0,195253000.0
Carmax Inc,KMX,,1170010,2017.0,Q1TTM,2015-06-01,2016-05-31,,3.11,3.11,3.07,379844000.0,616814000.0,616814000.0,616814000.0,13213570000.0,15277107000.0,-11902000.0,367758000.0,1382386000.0,13213570000.0,2431295000.0,40343000.0,,1382386000.0,1048909000.0,-52245000.0,996658000.0,15644865000.0,192700000.0,193531000.0,195253000.0
