company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Carmax Inc,KMX,,1170010,2017.0,Q3,2016-09-01,2016-11-30,,,,42641000.0,-553379000.0,1528000.0,2741252000.0,86774000.0,-76055000.0,-303037000.0,86774000.0,-76055000.0,-303037000.0,-292318000.0,136645000.0,136645000.0,71056000.0,,24723000.0,-622000.0,-100956000.0,-2457679000.0,-198327000.0,74000.0,726000.0
Carmax Inc,KMX,,1170010,2017.0,Q2YTD,2016-03-01,2016-08-31,2017-10-05 11:57:41+00:00,,,83013000.0,-612849000.0,33026000.0,6154800000.0,573803000.0,-262157000.0,-33009000.0,573803000.0,-262157000.0,-33009000.0,278637000.0,337722000.0,337722000.0,159105000.0,,-41514000.0,-6302000.0,-214587000.0,-5347998000.0,-266025000.0,244000.0,2000.0
Carmax Inc,KMX,,1170010,2017.0,Q2TTM,2015-09-01,2016-08-31,,,,155185000.0,-1111771000.0,42907000.0,12637563000.0,722046000.0,-441470000.0,-65022000.0,722046000.0,-441470000.0,-65022000.0,215554000.0,606948000.0,606948000.0,284616000.0,-28070000.0,-50334000.0,-7284000.0,-384444000.0,-11049598000.0,-880756000.0,467000.0,125000.0
Carmax Inc,KMX,,1170010,2017.0,Q2,2016-06-01,2016-08-31,,,,42212000.0,-407307000.0,28892000.0,2801173000.0,522979000.0,-138907000.0,-120616000.0,522979000.0,-138907000.0,-120616000.0,263456000.0,162362000.0,162362000.0,82117000.0,,-18127000.0,-3658000.0,-117124000.0,-2179050000.0,-128036000.0,,2000.0
Carmax Inc,KMX,,1170010,2017.0,Q1,2016-03-01,2016-05-31,2017-07-07 10:53:57+00:00,,,40801000.0,-205542000.0,4134000.0,3353627000.0,50824000.0,-123250000.0,87607000.0,50824000.0,-123250000.0,87607000.0,15181000.0,175360000.0,175360000.0,76988000.0,,-23387000.0,-2644000.0,-97463000.0,-3168948000.0,-137989000.0,244000.0,
Carmax Inc,KMX,,1170010,2017.0,Q1TTM,2015-06-01,2016-05-31,,,,146095000.0,-1171717000.0,16849000.0,11896727000.0,252549000.0,-404968000.0,-146704000.0,252549000.0,-404968000.0,-146704000.0,-299123000.0,616814000.0,616814000.0,262104000.0,-26680000.0,-41730000.0,-10165000.0,-353610000.0,-10646643000.0,-987704000.0,414000.0,123000.0
Carmax Inc,KMX,,1170010,2018.0,FY,2017-03-01,2018-02-28,2020-04-21 12:00:14+00:00,,,179942000.0,-1188121000.0,73520000.0,14402177000.0,413446000.0,-301863000.0,-80550000.0,413446000.0,-301863000.0,-80550000.0,31033000.0,664112000.0,664112000.0,263517000.0,-523000.0,,-6836000.0,-296816000.0,-13482158000.0,-579570000.0,1692000.0,97000.0
Carmax Inc,KMX,,1170010,2018.0,Q4,2017-12-01,2018-02-28,,,,46767000.0,-116440000.0,6971000.0,3683983000.0,-15049000.0,-68254000.0,112572000.0,-15049000.0,-68254000.0,112572000.0,29269000.0,122146000.0,122146000.0,60099000.0,-523000.0,,-224000.0,-69257000.0,-3580870000.0,-124610000.0,1226000.0,1000.0
Carmax Inc,KMX,,1170010,2018.0,Q3YTD,2017-03-01,2017-11-30,2019-01-08 11:53:02+00:00,,,133175000.0,-1071681000.0,66549000.0,10718194000.0,428495000.0,-233609000.0,-193122000.0,428495000.0,-233609000.0,-193122000.0,1764000.0,541966000.0,541966000.0,203418000.0,,,-6612000.0,-227559000.0,-9901288000.0,-454960000.0,466000.0,96000.0
Carmax Inc,KMX,,1170010,2018.0,Q3TTM,2016-12-01,2017-11-30,,,,176396000.0,-1467091000.0,91864000.0,14406777000.0,689824000.0,-315356000.0,-312387000.0,689824000.0,-315356000.0,-312387000.0,62081000.0,694569000.0,694569000.0,283739000.0,,16791000.0,-3462000.0,-330160000.0,-13253872000.0,-554945000.0,878000.0,597000.0
Carmax Inc,KMX,,1170010,2018.0,Q3,2017-09-01,2017-11-30,,,,45097000.0,-538023000.0,42644000.0,4178985000.0,337187000.0,-77621000.0,-274219000.0,337187000.0,-77621000.0,-274219000.0,-14653000.0,148840000.0,148840000.0,69867000.0,,,-5268000.0,-72449000.0,-3774267000.0,-110175000.0,96000.0,
Carmax Inc,KMX,,1170010,2018.0,Q2YTD,2017-03-01,2017-08-31,2018-10-05 11:26:27+00:00,,,88078000.0,-533658000.0,23905000.0,6539209000.0,91308000.0,-155988000.0,81097000.0,91308000.0,-155988000.0,81097000.0,16417000.0,393126000.0,393126000.0,133551000.0,,,-1344000.0,-155110000.0,-6127021000.0,-344785000.0,370000.0,96000.0
Carmax Inc,KMX,,1170010,2018.0,Q2TTM,2016-09-01,2017-08-31,,,,173940000.0,-1482447000.0,50748000.0,12969044000.0,439411000.0,-313790000.0,-341205000.0,439411000.0,-313790000.0,-341205000.0,-215584000.0,682374000.0,682374000.0,284928000.0,,41514000.0,1184000.0,-358667000.0,-11937284000.0,-643097000.0,856000.0,1323000.0
Carmax Inc,KMX,,1170010,2018.0,Q2,2017-06-01,2017-08-31,,,,44184000.0,-404516000.0,17297000.0,3366578000.0,170777000.0,-75755000.0,-110396000.0,170777000.0,-75755000.0,-110396000.0,-15374000.0,181424000.0,181424000.0,68512000.0,,,-289000.0,-75694000.0,-3055698000.0,-157400000.0,132000.0,96000.0
Carmax Inc,KMX,,1170010,2018.0,Q1,2017-03-01,2017-05-31,2018-07-05 10:10:39+00:00,,,43894000.0,-129142000.0,6608000.0,3172631000.0,-79469000.0,-80233000.0,191493000.0,-79469000.0,-80233000.0,191493000.0,31791000.0,211702000.0,211702000.0,65039000.0,,,-1055000.0,-79416000.0,-3071323000.0,-187385000.0,238000.0,0.0
Carmax Inc,KMX,,1170010,2018.0,Q1TTM,2016-06-01,2017-05-31,,,,171968000.0,-1485238000.0,62343000.0,12403639000.0,791613000.0,-376942000.0,-351425000.0,791613000.0,-376942000.0,-351425000.0,63246000.0,663312000.0,663312000.0,298533000.0,,23387000.0,-2185000.0,-400097000.0,-11060636000.0,-613733000.0,724000.0,1229000.0
Carmax Inc,KMX,,1170010,2019.0,FY,2018-03-01,2019-02-28,2020-04-21 12:00:14+00:00,,,182247000.0,-1157310000.0,58130000.0,15208004000.0,186021000.0,-308513000.0,162971000.0,186021000.0,-308513000.0,162971000.0,40479000.0,842413000.0,842413000.0,295621000.0,-894000.0,,-6147000.0,-304636000.0,-14174493000.0,-904726000.0,1578000.0,692000.0
Carmax Inc,KMX,,1170010,2019.0,Q4,2018-12-01,2019-02-28,,,,46638000.0,-254312000.0,3550000.0,4266193000.0,39204000.0,-61516000.0,48341000.0,39204000.0,-61516000.0,48341000.0,26029000.0,192556000.0,192556000.0,63459000.0,-894000.0,,-677000.0,-61325000.0,-3958089000.0,-271556000.0,474000.0,12000.0
Carmax Inc,KMX,,1170010,2019.0,Q3YTD,2018-03-01,2018-11-30,2020-01-07 10:40:32+00:00,,,135609000.0,-902998000.0,54580000.0,10941811000.0,146817000.0,-246997000.0,114630000.0,146817000.0,-246997000.0,114630000.0,14450000.0,649857000.0,649857000.0,232162000.0,,,-5470000.0,-243311000.0,-10216404000.0,-633170000.0,1104000.0,680000.0
Carmax Inc,KMX,,1170010,2019.0,Q3TTM,2017-12-01,2018-11-30,,,,182376000.0,-1019438000.0,61551000.0,14625794000.0,131768000.0,-315251000.0,227202000.0,131768000.0,-315251000.0,227202000.0,43719000.0,772003000.0,772003000.0,292261000.0,-523000.0,,-5694000.0,-312568000.0,-13797274000.0,-757780000.0,2330000.0,681000.0
Carmax Inc,KMX,,1170010,2019.0,Q3,2018-09-01,2018-11-30,,,,45298000.0,-298872000.0,7078000.0,4151540000.0,38473000.0,-72049000.0,3745000.0,38473000.0,-72049000.0,3745000.0,-29831000.0,190311000.0,190311000.0,67008000.0,,,-164000.0,-72200000.0,-3868322000.0,-251823000.0,200000.0,115000.0
Carmax Inc,KMX,,1170010,2019.0,Q2YTD,2018-03-01,2018-08-31,2019-10-04 11:19:55+00:00,,,90311000.0,-604126000.0,47502000.0,6790271000.0,108344000.0,-174948000.0,110885000.0,108344000.0,-174948000.0,110885000.0,44281000.0,459546000.0,459546000.0,165154000.0,,,-5306000.0,-171111000.0,-6348082000.0,-381347000.0,904000.0,565000.0
Carmax Inc,KMX,,1170010,2019.0,Q2TTM,2017-09-01,2018-08-31,,,,182175000.0,-1258589000.0,97117000.0,14653239000.0,430482000.0,-320823000.0,-50762000.0,430482000.0,-320823000.0,-50762000.0,58897000.0,730532000.0,730532000.0,295120000.0,-523000.0,,-10798000.0,-312817000.0,-13703219000.0,-616132000.0,2226000.0,566000.0
Carmax Inc,KMX,,1170010,2019.0,Q2,2018-06-01,2018-08-31,,,,44968000.0,-469549000.0,38450000.0,3303931000.0,188438000.0,-90531000.0,-119964000.0,188438000.0,-90531000.0,-119964000.0,-22057000.0,220890000.0,220890000.0,83727000.0,,,-212000.0,-91391000.0,-2983646000.0,-170297000.0,827000.0,245000.0
Carmax Inc,KMX,,1170010,2019.0,Q1,2018-03-01,2018-05-31,2019-07-03 11:02:29+00:00,,,45343000.0,-134577000.0,9052000.0,3486340000.0,-80094000.0,-84417000.0,230849000.0,-80094000.0,-84417000.0,230849000.0,66338000.0,238656000.0,238656000.0,81427000.0,,,-5094000.0,-79720000.0,-3364436000.0,-211050000.0,77000.0,320000.0
Carmax Inc,KMX,,1170010,2019.0,Q1TTM,2017-06-01,2018-05-31,,,,181391000.0,-1193556000.0,75964000.0,14715886000.0,412821000.0,-306047000.0,-41194000.0,412821000.0,-306047000.0,-41194000.0,65580000.0,691066000.0,691066000.0,279905000.0,-523000.0,,-10875000.0,-297120000.0,-13775271000.0,-603235000.0,1531000.0,417000.0
Carmax Inc,KMX,,1170010,2020.0,Q4,2019-12-01,2020-02-29,,,,57585000.0,-482633000.0,28030000.0,4760532000.0,277838000.0,-132777000.0,-118700000.0,277838000.0,-132777000.0,-118700000.0,26361000.0,214934000.0,214934000.0,91414000.0,-4151000.0,,-50612000.0,-82719000.0,-4397413000.0,-109160000.0,554000.0,
Carmax Inc,KMX,,1170010,2020.0,FY,2019-03-01,2020-02-29,2020-04-21 12:00:14+00:00,,,215811000.0,-1728185000.0,124397000.0,18064032000.0,686983000.0,-389364000.0,-236606000.0,686983000.0,-389364000.0,-236606000.0,61013000.0,888433000.0,888433000.0,387335000.0,-4151000.0,,-59050000.0,-331896000.0,-16929548000.0,-567747000.0,1579000.0,3000.0
Carmax Inc,KMX,,1170010,2020.0,Q3TTM,2018-12-01,2019-11-30,,,,204864000.0,-1499864000.0,99917000.0,17569693000.0,448349000.0,-318103000.0,-69565000.0,448349000.0,-318103000.0,-69565000.0,60681000.0,866055000.0,866055000.0,359380000.0,-894000.0,,-9115000.0,-310502000.0,-16490224000.0,-730143000.0,1499000.0,15000.0
Carmax Inc,KMX,,1170010,2020.0,Q3,2019-09-01,2019-11-30,,,,54758000.0,-314516000.0,9846000.0,4262000000.0,62590000.0,-77719000.0,7550000.0,62590000.0,-77719000.0,7550000.0,-7579000.0,173156000.0,173156000.0,94152000.0,,,-194000.0,-77830000.0,-4092598000.0,-116658000.0,305000.0,
Carmax Inc,KMX,,1170010,2020.0,Q3YTD,2019-03-01,2019-11-30,2020-01-07 10:40:32+00:00,,,158226000.0,-1245552000.0,96367000.0,13303500000.0,409145000.0,-256587000.0,-117906000.0,409145000.0,-256587000.0,-117906000.0,34652000.0,673499000.0,673499000.0,295921000.0,,,-8438000.0,-249177000.0,-12532135000.0,-458587000.0,1025000.0,3000.0
Carmax Inc,KMX,,1170010,2020.0,Q2TTM,2018-09-01,2019-08-31,,,,195404000.0,-1484220000.0,97149000.0,17459233000.0,424232000.0,-312433000.0,-73370000.0,424232000.0,-312433000.0,-73370000.0,38429000.0,883210000.0,883210000.0,332236000.0,-894000.0,,-9085000.0,-304872000.0,-16265948000.0,-865308000.0,1394000.0,130000.0
Carmax Inc,KMX,,1170010,2020.0,Q2,2019-06-01,2019-08-31,,,,51962000.0,-545609000.0,53270000.0,4475300000.0,265672000.0,-92757000.0,-168657000.0,265672000.0,-92757000.0,-168657000.0,4258000.0,233599000.0,233599000.0,91391000.0,,,-1020000.0,-92377000.0,-4132930000.0,-129968000.0,639000.0,1000.0
Carmax Inc,KMX,,1170010,2020.0,Q2YTD,2019-03-01,2019-08-31,2019-10-04 11:19:55+00:00,,,103468000.0,-931036000.0,86521000.0,9041500000.0,346555000.0,-178868000.0,-125456000.0,346555000.0,-178868000.0,-125456000.0,42231000.0,500343000.0,500343000.0,201769000.0,,,-8244000.0,-171347000.0,-8439537000.0,-341929000.0,720000.0,3000.0
Carmax Inc,KMX,,1170010,2020.0,Q1,2019-03-01,2019-05-31,2020-07-01 09:17:50+00:00,,,51506000.0,-385427000.0,33251000.0,4566200000.0,80883000.0,-86111000.0,43201000.0,80883000.0,-86111000.0,43201000.0,37973000.0,266744000.0,266744000.0,110378000.0,,,-7224000.0,-78970000.0,-4306607000.0,-211961000.0,81000.0,2000.0
Carmax Inc,KMX,,1170010,2020.0,Q1TTM,2018-06-01,2019-05-31,,,,188410000.0,-1408160000.0,82329000.0,16287864000.0,346998000.0,-310207000.0,-24677000.0,346998000.0,-310207000.0,-24677000.0,12114000.0,870501000.0,870501000.0,324572000.0,-894000.0,,-8277000.0,-303886000.0,-15116664000.0,-905637000.0,1582000.0,374000.0
