company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,retainedearnings,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Big Lots Inc,BIG,,768835,2012.0,Q2,,2012-07-28,2012-09-05 16:06:15+00:00,409578000.0,70239000.0,-14913000.0,50400000.0,,61679000.0,549972000.0,42840000.0,670000.0,23262000.0,13428000.0,,242800000.0,881090000.0,587515000.0,65078000.0,6146000.0,16159000.0,91167000.0,36297000.0,3069000.0,41780000.0,38565000.0,79520000.0,1781762000.0,1725645000.0,690008000.0,1076776000.0,622635000.0,690008000.0,690008000.0,1035637000.0,1725645000.0,61354000.0,413002000.0,0.0,-1626813000.0
Big Lots Inc,BIG,,768835,2012.0,Q1,,2012-04-28,2012-06-06 16:03:35+00:00,433505000.0,100327000.0,-14448000.0,50811000.0,,82571000.0,544103000.0,45997000.0,19303000.0,25307000.0,15030000.0,,0.0,847655000.0,569146000.0,62016000.0,3402000.0,17274000.0,68646000.0,35441000.0,3069000.0,44358000.0,41219000.0,79106000.0,1759687000.0,1676805000.0,809427000.0,1044869000.0,696058000.0,809427000.0,809427000.0,867378000.0,1676805000.0,62790000.0,171320000.0,0.0,-1479915000.0
Big Lots Inc,BIG,,768835,2013.0,FY,,2014-02-01,2015-03-31 16:04:13+00:00,365772000.0,57167000.0,-13511000.0,55755000.0,,68629000.0,563622000.0,59781000.0,14392000.0,29175000.0,,,77000000.0,914965000.0,569682000.0,76364000.0,5106000.0,17975000.0,77686000.0,37607000.0,,43750000.0,33631000.0,73334000.0,2021357000.0,1739599000.0,901427000.0,1121061000.0,577447000.0,901427000.0,901427000.0,838172000.0,1739599000.0,48856000.0,260725000.0,0.0,-1670041000.0
Big Lots Inc,BIG,,768835,2013.0,Q3,,2013-11-02,2013-12-11 16:04:13+00:00,583235000.0,64593000.0,-14718000.0,62906000.0,,67726000.0,562610000.0,48816000.0,1519000.0,27435000.0,12944000.0,,324000000.0,1238140000.0,591314000.0,78598000.0,7341000.0,16678000.0,111232000.0,36660000.0,3069000.0,57233000.0,41125000.0,81633000.0,1937004000.0,2134746000.0,813295000.0,1465914000.0,798144000.0,813295000.0,813295000.0,1321451000.0,2134746000.0,77518000.0,523307000.0,0.0,-1671601000.0
Big Lots Inc,BIG,,768835,2013.0,Q2,,2013-08-03,2013-09-10 16:12:24+00:00,427243000.0,70420000.0,-14796000.0,63107000.0,,63810000.0,559105000.0,42524000.0,1792000.0,26827000.0,12991000.0,,141700000.0,913687000.0,592945000.0,79309000.0,7482000.0,17168000.0,111341000.0,36440000.0,3069000.0,56531000.0,38931000.0,77685000.0,1946521000.0,1801311000.0,817620000.0,1131362000.0,643476000.0,817620000.0,817620000.0,983691000.0,1801311000.0,77004000.0,340215000.0,0.0,-1673210000.0
Big Lots Inc,BIG,,768835,2013.0,Q1,,2013-05-04,2013-06-12 16:01:57+00:00,362421000.0,67309000.0,-13654000.0,63447000.0,,71669000.0,557238000.0,43148000.0,36129000.0,27194000.0,13385000.0,,137200000.0,884846000.0,583496000.0,76400000.0,8716000.0,16845000.0,75078000.0,36414000.0,3069000.0,56425000.0,39485000.0,74937000.0,1928395000.0,1736763000.0,795913000.0,1074741000.0,607473000.0,795913000.0,795913000.0,940850000.0,1736763000.0,78526000.0,333377000.0,0.0,-1676066000.0
Big Lots Inc,BIG,,768835,2014.0,FY,,2015-01-31,2016-03-29 16:05:09+00:00,358932000.0,62955000.0,-14656000.0,55606000.0,,52261000.0,575629000.0,,2316000.0,47878000.0,,,62100000.0,851669000.0,550555000.0,65930000.0,46293000.0,17888000.0,95345000.0,38824000.0,,39768000.0,56988000.0,76924000.0,2107100000.0,1635891000.0,789550000.0,999275000.0,587829000.0,789550000.0,789550000.0,846341000.0,1635891000.0,86061000.0,258512000.0,0.0,-1878523000.0
Big Lots Inc,BIG,,768835,2014.0,Q3,,2014-11-01,2014-12-10 16:13:27+00:00,529793000.0,72678000.0,-8130000.0,57091000.0,,62488000.0,572246000.0,48553000.0,868000.0,32829000.0,,,283400000.0,1075429000.0,566889000.0,68752000.0,12512000.0,17498000.0,126252000.0,38325000.0,,41788000.0,37262000.0,81831000.0,2021899000.0,1933911000.0,713584000.0,1312722000.0,756324000.0,713584000.0,713584000.0,1220327000.0,1933911000.0,54300000.0,464003000.0,0.0,-1872431000.0
Big Lots Inc,BIG,,768835,2014.0,Q2,,2014-08-02,2014-09-10 16:04:43+00:00,379992000.0,60235000.0,-8066000.0,55840000.0,,62033000.0,569672000.0,53464000.0,1552000.0,33167000.0,,,56500000.0,799479000.0,551452000.0,71064000.0,12937000.0,17985000.0,121801000.0,37609000.0,,41226000.0,27691000.0,78136000.0,2035058000.0,1642392000.0,822621000.0,1036777000.0,590691000.0,822621000.0,822621000.0,819771000.0,1642392000.0,54163000.0,229080000.0,0.0,-1774043000.0
Big Lots Inc,BIG,,768835,2014.0,Q1,,2014-05-03,2014-06-11 16:07:43+00:00,347711000.0,76677000.0,-8285000.0,56402000.0,,67161000.0,565756000.0,71145000.0,21173000.0,27382000.0,,,53600000.0,834575000.0,557675000.0,73670000.0,10667000.0,17886000.0,76212000.0,38100000.0,,41627000.0,30709000.0,79210000.0,2024705000.0,1659062000.0,836542000.0,1049093000.0,590253000.0,836542000.0,836542000.0,822520000.0,1659062000.0,52294000.0,232267000.0,0.0,-1745634000.0
Big Lots Inc,BIG,,768835,2015.0,FY,,2016-01-30,2017-03-28 16:05:53+00:00,382277000.0,81756000.0,-15977000.0,58359000.0,,54144000.0,589299000.0,,24936000.0,72250000.0,,,62300000.0,849982000.0,559924000.0,59454000.0,47739000.0,17789000.0,90306000.0,40661000.0,,38275000.0,43550000.0,76568000.0,2210239000.0,1640370000.0,720470000.0,994432000.0,678448000.0,720470000.0,720470000.0,919900000.0,1640370000.0,86014000.0,241452000.0,0.0,-2063091000.0
Big Lots Inc,BIG,,768835,2015.0,Q3,,2015-10-31,2015-12-09 16:05:30+00:00,490049000.0,76761000.0,-10338000.0,57527000.0,,61541000.0,585810000.0,48231000.0,862000.0,36658000.0,,,334900000.0,1047322000.0,576563000.0,61418000.0,6247000.0,17809000.0,110184000.0,42661000.0,,39209000.0,51572000.0,81808000.0,2125344000.0,1889297000.0,637272000.0,1267278000.0,728799000.0,637272000.0,637272000.0,1252025000.0,1889297000.0,45456000.0,523226000.0,0.0,-2063544000.0
Big Lots Inc,BIG,,768835,2015.0,Q2,,2015-08-01,2015-09-09 16:18:51+00:00,365640000.0,72593000.0,-13701000.0,56485000.0,,57363000.0,582830000.0,43691000.0,1244000.0,34955000.0,,,223200000.0,821444000.0,578802000.0,64387000.0,15968000.0,18020000.0,106236000.0,41282000.0,,40859000.0,66885000.0,79140000.0,2136401000.0,1664363000.0,640532000.0,1028734000.0,594854000.0,640532000.0,640532000.0,1023831000.0,1664363000.0,56827000.0,428977000.0,0.0,-2064998000.0
Big Lots Inc,BIG,,768835,2015.0,Q1,,2015-05-02,2015-06-10 16:05:00+00:00,368094000.0,81755000.0,-13997000.0,56675000.0,,67191000.0,580178000.0,42026000.0,18926000.0,26443000.0,,,40500000.0,835378000.0,566939000.0,65871000.0,15106000.0,17796000.0,76924000.0,39918000.0,,45248000.0,61571000.0,77177000.0,2128834000.0,1648812000.0,794086000.0,1021519000.0,612313000.0,794086000.0,794086000.0,854726000.0,1648812000.0,60354000.0,242413000.0,0.0,-1900929000.0
Big Lots Inc,BIG,,768835,2016.0,FY,,2017-01-28,2018-04-03 16:07:45+00:00,400495000.0,71251000.0,0.0,56593000.0,,51164000.0,618691000.0,,31265000.0,54009000.0,,,106400000.0,858689000.0,525851000.0,56035000.0,46469000.0,15853000.0,84526000.0,40269000.0,,41008000.0,43601000.0,81306000.0,2323318000.0,1607707000.0,650630000.0,994379000.0,678595000.0,650630000.0,650630000.0,957077000.0,1607707000.0,87477000.0,278482000.0,0.0,-2291379000.0
Big Lots Inc,BIG,,768835,2016.0,Q3,,2016-10-29,2016-12-07 16:05:11+00:00,503625000.0,80227000.0,-13949000.0,58647000.0,,59743000.0,609941000.0,,1407000.0,50243000.0,,,362900000.0,1036337000.0,540669000.0,55291000.0,56102000.0,14639000.0,112251000.0,42141000.0,,42141000.0,44107000.0,88941000.0,2243000000.0,1847243000.0,545075000.0,1208331000.0,766584000.0,545075000.0,545075000.0,1302168000.0,1847243000.0,98243000.0,535584000.0,0.0,-2293917000.0
Big Lots Inc,BIG,,768835,2016.0,Q2,,2016-07-30,2016-09-07 16:08:56+00:00,385633000.0,76799000.0,-14432000.0,58242000.0,,58369000.0,601769000.0,,1418000.0,54580000.0,,,257900000.0,808631000.0,545271000.0,58138000.0,59380000.0,14905000.0,110043000.0,43265000.0,,42966000.0,46222000.0,84060000.0,2251323000.0,1624660000.0,543498000.0,977043000.0,645755000.0,543498000.0,543498000.0,1081162000.0,1624660000.0,102346000.0,435407000.0,0.0,-2295162000.0
Big Lots Inc,BIG,,768835,2016.0,Q1,,2016-04-30,2016-06-08 16:03:40+00:00,363473000.0,93122000.0,-14761000.0,57814000.0,,64390000.0,592060000.0,,22786000.0,48345000.0,,,153800000.0,807058000.0,552289000.0,58142000.0,54924000.0,16275000.0,84717000.0,41870000.0,,43243000.0,45715000.0,85205000.0,2238282000.0,1606621000.0,620074000.0,956165000.0,654801000.0,620074000.0,620074000.0,986547000.0,1606621000.0,98167000.0,331746000.0,0.0,-2195507000.0
Big Lots Inc,BIG,,768835,2017.0,FY,,2018-02-03,2019-04-02 16:06:03+00:00,351226000.0,72013000.0,0.0,55015000.0,15606000.0,51176000.0,623725000.0,,7668000.0,39321000.0,,,199800000.0,872790000.0,565977000.0,58246000.0,13986000.0,14929000.0,98007000.0,38517000.0,,49790000.0,48935000.0,80863000.0,2468258000.0,1651726000.0,669587000.0,1021973000.0,589608000.0,669587000.0,669587000.0,982139000.0,1651726000.0,63776000.0,392531000.0,0.0,-2422396000.0
Big Lots Inc,BIG,,768835,2017.0,Q3,,2017-10-28,2017-12-06 16:07:36+00:00,493097000.0,77683000.0,0.0,56948000.0,,58012000.0,616380000.0,,865000.0,31563000.0,,,371900000.0,1038156000.0,537563000.0,56622000.0,47027000.0,15732000.0,118822000.0,41561000.0,,46529000.0,47467000.0,87007000.0,2374333000.0,1846109000.0,565664000.0,1214990000.0,731776000.0,565664000.0,565664000.0,1280445000.0,1846109000.0,93556000.0,548669000.0,0.0,-2425049000.0
Big Lots Inc,BIG,,768835,2017.0,Q2,,2017-07-29,2017-09-06 16:06:03+00:00,363276000.0,70092000.0,0.0,57687000.0,,56009000.0,609895000.0,,2072000.0,32419000.0,,,226600000.0,810485000.0,523719000.0,57640000.0,47084000.0,17480000.0,107899000.0,47710000.0,,46268000.0,46925000.0,84625000.0,2380968000.0,1591464000.0,584938000.0,974393000.0,600194000.0,584938000.0,584938000.0,1006526000.0,1591464000.0,93352000.0,406332000.0,0.0,-2405925000.0
Big Lots Inc,BIG,,768835,2017.0,Q1,,2017-04-29,2017-06-07 16:03:47+00:00,369135000.0,75525000.0,0.0,57303000.0,,65731000.0,604103000.0,,55059000.0,26856000.0,,,115700000.0,836121000.0,518820000.0,56444000.0,45020000.0,17423000.0,88283000.0,39893000.0,,45740000.0,46629000.0,85843000.0,2363137000.0,1599715000.0,653905000.0,990135000.0,652311000.0,653905000.0,653905000.0,945810000.0,1599715000.0,90760000.0,293499000.0,0.0,-2313335000.0
Big Lots Inc,BIG,,768835,2018.0,FY,,2019-02-02,2020-03-31 16:05:20+00:00,396903000.0,99422000.0,,54507000.0,144477000.0,46034000.0,623860000.0,,1237000.0,26798000.0,,,374100000.0,969561000.0,822338000.0,60700000.0,8633000.0,14189000.0,112408000.0,38883000.0,,64373000.0,43773000.0,75317000.0,2575267000.0,2023347000.0,693041000.0,1128003000.0,638560000.0,693041000.0,693041000.0,1330306000.0,2023347000.0,73006000.0,691746000.0,0.0,-2506086000.0
Big Lots Inc,BIG,,768835,2018.0,Q3,,2018-11-03,2018-12-12 16:19:25+00:00,479634000.0,112458000.0,,55769000.0,131644000.0,61938000.0,619254000.0,,1295000.0,28342000.0,,,488000000.0,1073885000.0,782771000.0,61054000.0,22923000.0,12738000.0,141424000.0,38070000.0,,50075000.0,45505000.0,85775000.0,2479566000.0,2133016000.0,592732000.0,1277247000.0,745574000.0,592732000.0,592732000.0,1540284000.0,2133016000.0,72998000.0,794710000.0,0.0,-2506088000.0
Big Lots Inc,BIG,,768835,2018.0,Q2,,2018-08-04,2018-09-12 16:15:28+00:00,355721000.0,120761000.0,,56321000.0,98213000.0,58457000.0,615066000.0,,1266000.0,22942000.0,,,324700000.0,854192000.0,701672000.0,58296000.0,23664000.0,15451000.0,140393000.0,37787000.0,,50352000.0,47539000.0,84008000.0,2498443000.0,1828730000.0,605725000.0,1053042000.0,622485000.0,605725000.0,605725000.0,1223005000.0,1828730000.0,74016000.0,600520000.0,0.0,-2507784000.0
Big Lots Inc,BIG,,768835,2018.0,Q1,,2018-05-05,2018-06-13 16:04:08+00:00,342185000.0,92080000.0,,56321000.0,,64830000.0,614796000.0,,25612000.0,23019000.0,,,174000000.0,849627000.0,604524000.0,59858000.0,21335000.0,15165000.0,137714000.0,72669000.0,,48956000.0,96218000.0,80747000.0,2486753000.0,1726986000.0,689112000.0,1052171000.0,636312000.0,689112000.0,689112000.0,1037874000.0,1726986000.0,70291000.0,401562000.0,0.0,-2412437000.0
Big Lots Inc,BIG,,768835,2019.0,FY,,2020-02-01,2020-06-10 16:21:02+00:00,378241000.0,118973000.0,,57567000.0,,52721000.0,621903000.0,,3930000.0,39292000.0,,849147000.0,279464000.0,921266000.0,849147000.0,,4762000.0,59332000.0,89962000.0,248275000.0,,1271423000.0,1076634000.0,82109000.0,2769793000.0,3189281000.0,845464000.0,1063949000.0,870820000.0,845464000.0,845464000.0,2343817000.0,3189281000.0,1276185000.0,1472997000.0,0.0,-2546232000.0
Big Lots Inc,BIG,,768835,2019.0,Q3,,2019-11-02,2019-12-11 16:09:52+00:00,475995000.0,131987000.0,,51665000.0,0.0,61794000.0,620616000.0,,1977000.0,38004000.0,,,501115000.0,1117263000.0,860659000.0,0.0,0.0,21229000.0,82495000.0,241924000.0,,1299535000.0,1108169000.0,87357000.0,2687959000.0,3421746000.0,762324000.0,1261552000.0,977244000.0,762324000.0,762324000.0,2659422000.0,3421746000.0,1299535000.0,1682178000.0,0.0,-2546251000.0
Big Lots Inc,BIG,,768835,2019.0,Q2,,2019-08-03,2019-09-11 16:09:24+00:00,345355000.0,206733000.0,,52122000.0,0.0,53705000.0,619168000.0,,614000.0,35192000.0,,,467800000.0,874058000.0,860648000.0,0.0,16077000.0,13381000.0,112675000.0,277337000.0,,1275132000.0,1063041000.0,86177000.0,2572931000.0,3192295000.0,644543000.0,1040438000.0,951408000.0,644543000.0,644543000.0,2547752000.0,3192295000.0,1291209000.0,1596344000.0,0.0,-2547556000.0
Big Lots Inc,BIG,,768835,2019.0,Q1,,2019-05-04,2019-06-12 16:08:55+00:00,314639000.0,144058000.0,,53018000.0,0.0,63572000.0,615349000.0,,6551000.0,32697000.0,,,470400000.0,926988000.0,735957000.0,0.0,15418000.0,14002000.0,78532000.0,273508000.0,,1225178000.0,1004425000.0,84016000.0,2578949000.0,3045645000.0,648331000.0,1069092000.0,855469000.0,648331000.0,648331000.0,2397314000.0,3045645000.0,1240596000.0,1541845000.0,0.0,-2545967000.0
Big Lots Inc,BIG,,768835,2020.0,Q1,,2020-05-02,2020-06-10 16:21:02+00:00,275461000.0,138212000.0,,56759000.0,,311872000.0,614998000.0,,16903000.0,34622000.0,,849857000.0,436684000.0,806559000.0,849857000.0,,6161000.0,51450000.0,75978000.0,243471000.0,,1271359000.0,1088043000.0,96248000.0,2807211000.0,3321786000.0,883933000.0,1194409000.0,804917000.0,883933000.0,883933000.0,2437853000.0,3321786000.0,1277520000.0,1632936000.0,0.0,-2538276000.0
