company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherrevenue,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
NiSource Inc,NI,,1111711,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.1,0.75,0.64,406000000.0,0.75,-400000.0,130600000.0,242700000.0,239300000.0,3400000.0,242700000.0,1978500000.0,3183000000.0,,,-1900000.0,178100000.0,12500000.0,,1978500000.0,1217000000.0,261500000.0,,583700000.0,633300000.0,-263400000.0,369900000.0,3195500000.0,340000000.0,322318000.0,323918000.0
NiSource Inc,NI,,1111711,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.28,0.93,0.64,539400000.0,0.93,,197200000.0,302100000.0,303700000.0,-105100000.0,302100000.0,2664100000.0,4273500000.0,103500000.0,,3900000.0,237000000.0,19800000.0,,2664100000.0,1629200000.0,355800000.0,,776400000.0,852800000.0,-351900000.0,500900000.0,4293300000.0,340000000.0,322318000.0,323918000.0
NiSource Inc,NI,,1111711,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 10:32:05+00:00,0.08,0.08,0.165,136300000.0,0.08,-100000.0,8500000.0,27200000.0,23700000.0,3500000.0,27200000.0,554800000.0,857800000.0,,,3500000.0,56600000.0,3500000.0,,554800000.0,306500000.0,85000000.0,,192800000.0,113700000.0,-81500000.0,32200000.0,861300000.0,340000000.0,322318000.0,323918000.0
NiSource Inc,NI,,1111711,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 09:26:06+00:00,0.0,0.09,0.165,136900000.0,0.09,-200000.0,17100000.0,28900000.0,29000000.0,-100000.0,28900000.0,572500000.0,893500000.0,,,-6100000.0,50200000.0,4100000.0,,572500000.0,325100000.0,86000000.0,,186900000.0,138200000.0,-92100000.0,46100000.0,897600000.0,,321725000.0,323204000.0
NiSource Inc,NI,,1111711,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.02,0.67,0.48,269700000.0,0.67,-300000.0,122100000.0,215500000.0,215600000.0,-100000.0,215500000.0,1423700000.0,2325200000.0,,,-5400000.0,121500000.0,9000000.0,,1423700000.0,910500000.0,176500000.0,,390900000.0,519600000.0,-181900000.0,337700000.0,2334200000.0,,321725000.0,323204000.0
NiSource Inc,NI,,1111711,2016.0,Q2TTM,2015-07-01,2016-06-30,,0.18,0.83,0.78,535600000.0,0.83,1200000.0,194500000.0,270000000.0,294800000.0,-128300000.0,270000000.0,2629500000.0,4225100000.0,103500000.0,,6200000.0,234100000.0,24100000.0,,2629500000.0,1619700000.0,365700000.0,,770900000.0,848800000.0,-359500000.0,489300000.0,4249200000.0,,321725000.0,323204000.0
NiSource Inc,NI,,1111711,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 06:09:07+00:00,0.02,0.58,0.31,132800000.0,0.58,-100000.0,105000000.0,186600000.0,186600000.0,,186600000.0,851200000.0,1431700000.0,,,700000.0,71300000.0,4900000.0,,851200000.0,585400000.0,90500000.0,,204000000.0,381400000.0,-89800000.0,291600000.0,1436600000.0,9330000000.0,320281000.0,322460000.0
NiSource Inc,NI,,1111711,2016.0,Q1TTM,2015-04-01,2016-03-31,,0.07,0.63,0.62,532200000.0,0.63,1200000.0,141800000.0,213400000.0,192700000.0,-82800000.0,204700000.0,2663700000.0,4211700000.0,103500000.0,8700000.0,14600000.0,244100000.0,24500000.0,,2663700000.0,1572500000.0,475100000.0,,777500000.0,795000000.0,-460500000.0,334500000.0,4236200000.0,9330000000.0,320281000.0,322460000.0
NiSource Inc,NI,,1111711,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 19:41:31+00:00,0.39,0.39,0.7,570300000.0,0.39,5500000.0,314500000.0,128500000.0,128500000.0,,128500000.0,3120400000.0,4874600000.0,,,-13500000.0,257200000.0,,0.0,3120400000.0,1754200000.0,464700000.0,,833000000.0,921200000.0,-478200000.0,443000000.0,4874600000.0,329500000.0,329400000.0,330800000.0
NiSource Inc,NI,,1111711,2017.0,Q4,2017-10-01,2017-12-31,,-0.16,-0.16,,141800000.0,-0.16,5600000.0,217400000.0,-52400000.0,-52400000.0,,-52400000.0,882800000.0,1455000000.0,,,-13200000.0,67500000.0,-86700000.0,,882800000.0,485500000.0,92400000.0,,214900000.0,270600000.0,-105600000.0,165000000.0,1368300000.0,329500000.0,329400000.0,330800000.0
NiSource Inc,NI,,1111711,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 06:06:33+00:00,0.04,0.04,0.175,143000000.0,0.04,0.0,2500000.0,14000000.0,14000000.0,,14000000.0,605300000.0,917000000.0,,,-6800000.0,57500000.0,,0.0,605300000.0,311700000.0,87900000.0,,200500000.0,111200000.0,-94700000.0,16500000.0,917000000.0,350000000.0,331139000.0,332396000.0
NiSource Inc,NI,,1111711,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.55,0.55,0.7,428500000.0,0.55,-100000.0,97100000.0,180900000.0,180900000.0,,180900000.0,2237600000.0,3419600000.0,,,-300000.0,189700000.0,86700000.0,,2237600000.0,1268700000.0,372300000.0,,618100000.0,650600000.0,-372600000.0,278000000.0,3506300000.0,350000000.0,331139000.0,332396000.0
NiSource Inc,NI,,1111711,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.48,0.83,0.7,569600000.0,0.82,-700000.0,148600000.0,269700000.0,273100000.0,-3400000.0,269700000.0,3095100000.0,4729100000.0,,,-1400000.0,255900000.0,74200000.0,,3095100000.0,1708200000.0,460300000.0,,824800000.0,883400000.0,-461700000.0,421700000.0,4803300000.0,350000000.0,331139000.0,332396000.0
NiSource Inc,NI,,1111711,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 10:15:46+00:00,-0.14,-0.14,0.175,142200000.0,-0.14,-100000.0,-26600000.0,-44400000.0,-44400000.0,,-44400000.0,668400000.0,960100000.0,,,4200000.0,56200000.0,30600000.0,0.0,668400000.0,322300000.0,199200000.0,,198300000.0,124000000.0,-195000000.0,-71000000.0,990700000.0,317100000.0,325084000.0,325084000.0
NiSource Inc,NI,,1111711,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.51,0.51,0.52,285500000.0,0.51,-100000.0,94600000.0,166900000.0,166900000.0,,166900000.0,1632300000.0,2502600000.0,,,6500000.0,132200000.0,86700000.0,,1632300000.0,957000000.0,284400000.0,,417600000.0,539400000.0,-277900000.0,261500000.0,2589300000.0,317100000.0,325084000.0,325084000.0
NiSource Inc,NI,,1111711,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.52,0.87,0.69,562900000.0,0.86,-800000.0,154600000.0,282900000.0,282800000.0,100000.0,282900000.0,3044600000.0,4669900000.0,,,8900000.0,255000000.0,77700000.0,,3044600000.0,1703000000.0,457400000.0,,817100000.0,885900000.0,-448500000.0,437400000.0,4747600000.0,317100000.0,325084000.0,325084000.0
NiSource Inc,NI,,1111711,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 06:39:32+00:00,0.65,0.65,0.35,143300000.0,0.65,0.0,121200000.0,211300000.0,211300000.0,,211300000.0,963900000.0,1542500000.0,,,2300000.0,76000000.0,56100000.0,,963900000.0,634700000.0,85200000.0,,219300000.0,415400000.0,-82900000.0,332500000.0,1598600000.0,325100000.0,323681000.0,325306000.0
NiSource Inc,NI,,1111711,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.66,1.1,0.68,557600000.0,1.09,-900000.0,198300000.0,356200000.0,356200000.0,,356200000.0,2948700000.0,4603300000.0,,,-1400000.0,249000000.0,51200000.0,,2948700000.0,1705800000.0,344200000.0,,805700000.0,900100000.0,-345600000.0,554500000.0,4654500000.0,325100000.0,323681000.0,325306000.0
NiSource Inc,NI,,1111711,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 19:41:31+00:00,-0.18,-0.18,0.78,599600000.0,-0.18,1200000.0,-180000000.0,-50600000.0,-50600000.0,,-65600000.0,4114200000.0,5114500000.0,,,43500000.0,274800000.0,,15000000.0,4114200000.0,1000300000.0,398800000.0,,875600000.0,124700000.0,-355300000.0,-230600000.0,5114500000.0,364400000.0,356500000.0,356500000.0
NiSource Inc,NI,,1111711,2018.0,Q4,2018-10-01,2018-12-31,,-0.12,-0.12,,161800000.0,-0.11,800000.0,-153700000.0,-11700000.0,-11700000.0,,-19800000.0,1306000000.0,1461700000.0,,,1100000.0,71500000.0,,8100000.0,1306000000.0,155700000.0,88100000.0,,234100000.0,-78400000.0,-87000000.0,-165400000.0,1461700000.0,364400000.0,356500000.0,356500000.0
NiSource Inc,NI,,1111711,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 10:41:55+00:00,-0.95,-0.95,0.195,148500000.0,-0.95,700000.0,-94500000.0,-339500000.0,-339500000.0,,-345100000.0,1002800000.0,895000000.0,,,-1700000.0,58900000.0,,5600000.0,1002800000.0,-107800000.0,116400000.0,,208100000.0,-315900000.0,-118100000.0,-434000000.0,895000000.0,363300000.0,363900000.0,363900000.0
NiSource Inc,NI,,1111711,2018.0,Q3YTD,2018-01-01,2018-09-30,,-0.06,-0.06,0.78,437800000.0,-0.07,400000.0,-26300000.0,-38900000.0,-38900000.0,,-45800000.0,2808200000.0,3652800000.0,,,42400000.0,203300000.0,,6900000.0,2808200000.0,844600000.0,310700000.0,,641500000.0,203100000.0,-268300000.0,-65200000.0,3652800000.0,363300000.0,363900000.0,363900000.0
NiSource Inc,NI,,1111711,2018.0,Q3TTM,2017-10-01,2018-09-30,,-0.22,-0.22,0.78,579600000.0,-0.23,6000000.0,191100000.0,-91300000.0,-91300000.0,,-98200000.0,3691000000.0,5107800000.0,,,29200000.0,270800000.0,-86700000.0,6900000.0,3691000000.0,1330100000.0,403100000.0,,856400000.0,473700000.0,-373900000.0,99800000.0,5021100000.0,363300000.0,363900000.0,363900000.0
NiSource Inc,NI,,1111711,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 15:12:24+00:00,0.07,0.07,0.195,144600000.0,0.07,0.0,5500000.0,24500000.0,24500000.0,,23200000.0,678500000.0,1007000000.0,,,12800000.0,65500000.0,,1300000.0,678500000.0,328500000.0,101200000.0,,210100000.0,118400000.0,-88400000.0,30000000.0,1007000000.0,331400000.0,354229000.0,355161000.0
NiSource Inc,NI,,1111711,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.89,0.89,0.59,289300000.0,0.88,-300000.0,68200000.0,300600000.0,300600000.0,,299300000.0,1805400000.0,2757800000.0,,,44100000.0,144400000.0,,1300000.0,1805400000.0,952400000.0,194300000.0,,433400000.0,519000000.0,-150200000.0,368800000.0,2757800000.0,331400000.0,354229000.0,355161000.0
NiSource Inc,NI,,1111711,2018.0,Q2TTM,2017-07-01,2018-06-30,,0.77,0.77,0.76,574100000.0,0.76,5300000.0,288100000.0,262200000.0,262200000.0,,260900000.0,3293500000.0,5129800000.0,,,24100000.0,269400000.0,-86700000.0,1300000.0,3293500000.0,1749600000.0,374600000.0,,848800000.0,900800000.0,-350500000.0,550300000.0,5043100000.0,331400000.0,354229000.0,355161000.0
NiSource Inc,NI,,1111711,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 10:18:25+00:00,0.82,0.82,0.39,144700000.0,0.81,-300000.0,62700000.0,276100000.0,276100000.0,,276100000.0,1126900000.0,1750800000.0,,,31300000.0,78900000.0,,0.0,1126900000.0,623900000.0,93100000.0,,223300000.0,400600000.0,-61800000.0,338800000.0,1750800000.0,336700000.0,338012000.0,338991000.0
NiSource Inc,NI,,1111711,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.56,0.56,0.74,571700000.0,0.55,5200000.0,256000000.0,193300000.0,193300000.0,,193300000.0,3283400000.0,5082900000.0,,,15500000.0,260100000.0,-56100000.0,,3283400000.0,1743400000.0,472600000.0,,837000000.0,906400000.0,-457100000.0,449300000.0,5026800000.0,336700000.0,338012000.0,338991000.0
NiSource Inc,NI,,1111711,2019.0,Q4,2019-10-01,2019-12-31,,-0.41,-0.41,0.4,182200000.0,-0.41,414600000.0,2500000.0,-139300000.0,-139300000.0,,-153000000.0,763500000.0,1397200000.0,,,-5500000.0,74900000.0,,13700000.0,763500000.0,633700000.0,93300000.0,,671700000.0,-38000000.0,-98800000.0,-136800000.0,1397200000.0,372700000.0,374600000.0,376000000.0
NiSource Inc,NI,,1111711,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 19:41:31+00:00,0.88,0.88,0.8,717400000.0,0.87,414500000.0,123500000.0,383100000.0,383100000.0,,328000000.0,2889500000.0,5208900000.0,,,-5200000.0,296800000.0,,55100000.0,2889500000.0,2319400000.0,378900000.0,,1428700000.0,890700000.0,-384100000.0,506600000.0,5208900000.0,372700000.0,374600000.0,376000000.0
NiSource Inc,NI,,1111711,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.29,1.29,0.4,535200000.0,1.28,-100000.0,121000000.0,522400000.0,522400000.0,,481000000.0,2126000000.0,3811700000.0,,,300000.0,221900000.0,,41400000.0,2126000000.0,1685700000.0,285600000.0,,757000000.0,928700000.0,-285300000.0,643400000.0,3811700000.0,360000000.0,374100000.0,374100000.0
NiSource Inc,NI,,1111711,2019.0,Q3TTM,2018-10-01,2019-09-30,,1.17,1.17,0.4,697000000.0,1.17,700000.0,-32700000.0,510700000.0,510700000.0,,461200000.0,3432000000.0,5273400000.0,,,1400000.0,293400000.0,,49500000.0,3432000000.0,1841400000.0,373700000.0,,991100000.0,850300000.0,-372300000.0,478000000.0,5273400000.0,360000000.0,374100000.0,374100000.0
NiSource Inc,NI,,1111711,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 10:41:55+00:00,-0.02,-0.02,0.2,182200000.0,-0.02,-200000.0,-10200000.0,6600000.0,6600000.0,,-7200000.0,590600000.0,931500000.0,,,1300000.0,67900000.0,,13800000.0,590600000.0,340900000.0,95900000.0,,249900000.0,91000000.0,-94600000.0,-3600000.0,931500000.0,360000000.0,374100000.0,374100000.0
NiSource Inc,NI,,1111711,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.31,1.31,0.2,353000000.0,1.3,100000.0,131200000.0,515800000.0,515800000.0,,488200000.0,1535400000.0,2880200000.0,,,-1000000.0,154000000.0,,27600000.0,1535400000.0,1344800000.0,189700000.0,,507100000.0,837700000.0,-190700000.0,647000000.0,2880200000.0,372500000.0,373898000.0,375232000.0
NiSource Inc,NI,,1111711,2019.0,Q2TTM,2018-07-01,2019-06-30,,0.24,0.24,0.39,663300000.0,0.24,1600000.0,-117000000.0,164600000.0,164600000.0,,123300000.0,3844200000.0,5236900000.0,,,-1600000.0,284400000.0,,41300000.0,3844200000.0,1392700000.0,394200000.0,,949300000.0,443400000.0,-395800000.0,47600000.0,5236900000.0,372500000.0,373898000.0,375232000.0
NiSource Inc,NI,,1111711,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 15:12:24+00:00,0.76,0.76,0.2,177900000.0,0.75,-100000.0,72200000.0,296900000.0,296900000.0,,283100000.0,302700000.0,1010400000.0,,,-300000.0,66400000.0,,13800000.0,302700000.0,707700000.0,94100000.0,,244200000.0,463500000.0,-94400000.0,369100000.0,1010400000.0,372500000.0,373898000.0,375232000.0
NiSource Inc,NI,,1111711,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 11:39:09+00:00,0.55,0.55,0.4,175100000.0,0.55,200000.0,59000000.0,218900000.0,218900000.0,,205100000.0,1232700000.0,1869800000.0,,,-700000.0,87600000.0,,13800000.0,1232700000.0,637100000.0,95600000.0,,262900000.0,374200000.0,-96300000.0,277900000.0,1869800000.0,372900000.0,373400000.0,374700000.0
NiSource Inc,NI,,1111711,2019.0,Q1TTM,2018-04-01,2019-03-31,,-0.45,-0.45,0.39,630000000.0,-0.44,1700000.0,-183700000.0,-107800000.0,-107800000.0,,-136600000.0,4220000000.0,5233500000.0,,,11500000.0,283500000.0,,28800000.0,4220000000.0,1013500000.0,401300000.0,,915200000.0,98300000.0,-389800000.0,-291500000.0,5233500000.0,372900000.0,373400000.0,374700000.0
NiSource Inc,NI,,1111711,2020.0,Q1TTM,2019-04-01,2020-03-31,,0.49,0.49,0.8,726600000.0,0.48,694400000.0,49600000.0,239800000.0,239800000.0,,184700000.0,2563800000.0,4944600000.0,,,900000.0,295100000.0,,55100000.0,2563800000.0,2380800000.0,376200000.0,,1716100000.0,664700000.0,-375300000.0,289400000.0,4944600000.0,386300000.0,383100000.0,384100000.0
NiSource Inc,NI,,1111711,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 11:39:09+00:00,0.16,0.16,,184300000.0,0.16,280100000.0,-14900000.0,75600000.0,75600000.0,,61800000.0,907000000.0,1605500000.0,,,5400000.0,85900000.0,,13800000.0,907000000.0,698500000.0,92900000.0,,550300000.0,148200000.0,-87500000.0,60700000.0,1605500000.0,386300000.0,383100000.0,384100000.0
