company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,dividendspayable,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
NiSource Inc,NI,,1111711,2015.0,Q2,,2015-06-30,2015-08-03 11:00:59+00:00,429200000.0,729800000.0,180800000.0,9718800000.0,-44400000.0,1897300000.0,496600000.0,0.0,5068300000.0,220200000.0,303800000.0,221500000.0,5900000.0,206900000.0,,,3666200000.0,26225200000.0,258400000.0,8881100000.0,653000000.0,468100000.0,16908300000.0,950000000.0,105100000.0,3838700000.0,633900000.0,312200000.0,513800000.0,,141600000.0,1785300000.0,270600000.0,,,25200000.0,1561100000.0,604400000.0,,25606900000.0,6505900000.0,2335700000.0,2524300000.0,6505900000.0,7455900000.0,18151000000.0,25606900000.0,6362900000.0,15626700000.0,,-79100000.0
NiSource Inc,NI,,1111711,2015.0,Q1,,2015-03-31,2015-04-30 17:17:46+00:00,563900000.0,1229000000.0,105700000.0,9686700000.0,-46600000.0,1839500000.0,42000000.0,0.0,5051600000.0,197800000.0,277200000.0,287100000.0,5900000.0,172600000.0,82400000.0,,3666200000.0,25593900000.0,261900000.0,7957900000.0,656600000.0,318900000.0,16283400000.0,946200000.0,105500000.0,3820200000.0,653700000.0,372300000.0,484900000.0,,81400000.0,1769800000.0,294000000.0,,,21600000.0,1597500000.0,776700000.0,,24898900000.0,6523500000.0,2261000000.0,2758400000.0,6523500000.0,7469700000.0,17429200000.0,24898900000.0,6354500000.0,14670800000.0,,-79000000.0
NiSource Inc,NI,,1111711,2016.0,FY,,2016-12-31,2018-02-20 11:00:43+00:00,539400000.0,852400000.0,37400000.0,6613700000.0,-25100000.0,1527700000.0,26400000.0,0.0,5157200000.0,,,195400000.0,161400000.0,264100000.0,,,1690700000.0,19368000000.0,242700000.0,6058200000.0,199900000.0,494400000.0,13068000000.0,,,2541400000.0,713400000.0,379300000.0,283100000.0,,120300000.0,1728500000.0,327800000.0,,,9600000.0,-972200000.0,1851100000.0,,18691900000.0,4071200000.0,1762100000.0,3452200000.0,4071200000.0,4071200000.0,14620700000.0,18691900000.0,3861800000.0,11168500000.0,,-88700000.0
NiSource Inc,NI,,1111711,2016.0,Q3,,2016-09-30,2016-11-01 11:50:38+00:00,352200000.0,487900000.0,38600000.0,7020200000.0,-179000000.0,1569100000.0,16100000.0,0.0,5138900000.0,,,130900000.0,136000000.0,255200000.0,53100000.0,,1690700000.0,19856900000.0,245400000.0,6096200000.0,207000000.0,533700000.0,12853800000.0,,95200000.0,2398000000.0,738200000.0,327000000.0,232900000.0,,71100000.0,1691800000.0,447300000.0,,,13800000.0,-1060900000.0,1641600000.0,,18067200000.0,3811600000.0,1378500000.0,2911600000.0,3811600000.0,3811600000.0,14255600000.0,18067200000.0,3834900000.0,11344000000.0,,-87400000.0
NiSource Inc,NI,,1111711,2016.0,Q2,,2016-06-30,2016-08-02 09:50:29+00:00,371200000.0,490300000.0,37300000.0,7040300000.0,-156300000.0,1578000000.0,15700000.0,0.0,5121500000.0,,,140900000.0,124700000.0,186700000.0,53000000.0,,1690700000.0,19578800000.0,246400000.0,5857200000.0,196900000.0,414700000.0,12555900000.0,,93600000.0,2427400000.0,746100000.0,326600000.0,248400000.0,,121400000.0,1667700000.0,408100000.0,,,12300000.0,-1067400000.0,1412600000.0,,17617200000.0,3810600000.0,1259600000.0,2696200000.0,3810600000.0,3810600000.0,13806600000.0,17617200000.0,3801700000.0,11110400000.0,,-87200000.0
NiSource Inc,NI,,1111711,2016.0,Q1,,2016-03-31,2016-05-03 09:45:39+00:00,392700000.0,674300000.0,37400000.0,6957300000.0,-103800000.0,1587300000.0,23700000.0,0.0,5105700000.0,5500000.0,,203100000.0,107700000.0,212800000.0,49700000.0,,1690700000.0,19206900000.0,250900000.0,5905500000.0,201500000.0,318400000.0,12267200000.0,,91200000.0,2441300000.0,754100000.0,359600000.0,305700000.0,,72200000.0,1665700000.0,323800000.0,,,19400000.0,-1042900000.0,1109100000.0,,17471400000.0,3872300000.0,1395400000.0,2495900000.0,3872300000.0,3872300000.0,13599100000.0,17471400000.0,3808800000.0,11103200000.0,,-86700000.0
NiSource Inc,NI,,1111711,2017.0,FY,,2017-12-31,2019-02-20 11:33:16+00:00,625600000.0,944700000.0,44600000.0,6953600000.0,-43400000.0,3005600000.0,29000000.0,0.0,5532500000.0,,,208100000.0,195400000.0,262600000.0,,,1690700000.0,21026600000.0,231700000.0,7512200000.0,209600000.0,471100000.0,14359500000.0,,,1305300000.0,337100000.0,309100000.0,239800000.0,,112300000.0,1706900000.0,303000000.0,,,9400000.0,-1073100000.0,1490000000.0,,19961700000.0,4320100000.0,1763300000.0,3178400000.0,4320100000.0,4320100000.0,15641600000.0,19961700000.0,3838900000.0,12463200000.0,0.0,-95900000.0
NiSource Inc,NI,,1111711,2017.0,Q3,,2017-09-30,2017-11-01 10:32:05+00:00,447400000.0,522900000.0,27500000.0,6906200000.0,-43700000.0,1486300000.0,19300000.0,0.0,5521900000.0,,,148400000.0,167000000.0,253100000.0,58900000.0,,1690700000.0,20657600000.0,234400000.0,7518600000.0,213300000.0,511500000.0,14042100000.0,,,2632000000.0,397300000.0,269700000.0,242300000.0,,89200000.0,1756600000.0,305500000.0,,,9000000.0,-1020600000.0,1133000000.0,,19269500000.0,4363000000.0,1332400000.0,2566800000.0,4363000000.0,4363000000.0,14906500000.0,19269500000.0,3895000000.0,12339700000.0,,-94600000.0
NiSource Inc,NI,,1111711,2017.0,Q2,,2017-06-30,2017-08-02 09:26:06+00:00,451100000.0,580300000.0,29300000.0,6833700000.0,-35600000.0,1492100000.0,17900000.0,0.0,5228600000.0,,,152200000.0,143700000.0,168600000.0,57000000.0,,1690700000.0,20206400000.0,237200000.0,6777400000.0,201100000.0,393200000.0,13669300000.0,,,2629900000.0,688100000.0,274500000.0,209000000.0,,104900000.0,1743600000.0,334100000.0,,,14900000.0,-975600000.0,1462500000.0,,18822700000.0,4122800000.0,1280800000.0,2778300000.0,4122800000.0,4122800000.0,14699900000.0,18822700000.0,3872600000.0,11921600000.0,,-94600000.0
NiSource Inc,NI,,1111711,2017.0,Q1,,2017-03-31,2017-05-03 06:09:07+00:00,461600000.0,832600000.0,33800000.0,6701500000.0,-19600000.0,1495400000.0,28400000.0,0.0,5178000000.0,,,216600000.0,107000000.0,166300000.0,56700000.0,,1690700000.0,19680600000.0,239900000.0,5590700000.0,200600000.0,275500000.0,13288900000.0,,,2657400000.0,700000000.0,323900000.0,231100000.0,,67500000.0,1744600000.0,337200000.0,,,10800000.0,-874200000.0,2323500000.0,,18635900000.0,4191100000.0,1471200000.0,3664100000.0,4191100000.0,4191100000.0,14444800000.0,18635900000.0,3875800000.0,10780700000.0,,-93100000.0
NiSource Inc,NI,,1111711,2018.0,FY,,2018-12-31,2020-02-27 19:41:31+00:00,883800000.0,1146900000.0,133600000.0,7257900000.0,-37200000.0,2871100000.0,112800000.0,0.0,6407300000.0,,,222700000.0,149700000.0,238900000.0,,,1690700000.0,22780800000.0,220700000.0,7105400000.0,206100000.0,422500000.0,15542500000.0,,,1341700000.0,389100000.0,364900000.0,290200000.0,,90700000.0,2088600000.0,309000000.0,,,8300000.0,-1399300000.0,2027200000.0,,21804000000.0,4870900000.0,2055400000.0,4036800000.0,5750900000.0,5750900000.0,16053100000.0,21804000000.0,4206100000.0,12016300000.0,880000000.0,-99900000.0
NiSource Inc,NI,,1111711,2018.0,Q3,,2018-09-30,2018-11-01 06:06:33+00:00,433700000.0,537700000.0,386300000.0,7171000000.0,2500000.0,3173700000.0,41800000.0,0.0,6164700000.0,,,150000000.0,153400000.0,238400000.0,82400000.0,,1690700000.0,22328200000.0,223500000.0,7094500000.0,217100000.0,466900000.0,15174400000.0,,,1303400000.0,300900000.0,310700000.0,199400000.0,,108000000.0,2024600000.0,342000000.0,,,12000000.0,-1387500000.0,1659600000.0,,20699400000.0,4679800000.0,1369100000.0,3411200000.0,5073700000.0,5073700000.0,15625700000.0,20699400000.0,4155900000.0,12214500000.0,393900000.0,-99900000.0
NiSource Inc,NI,,1111711,2018.0,Q2,,2018-06-30,2018-08-01 10:15:46+00:00,455000000.0,614400000.0,36000000.0,7083700000.0,-20900000.0,3156000000.0,68200000.0,0.0,6154900000.0,,,165800000.0,135800000.0,158000000.0,70800000.0,,1690700000.0,21914800000.0,226200000.0,7092500000.0,203800000.0,336500000.0,14847900000.0,,,1408600000.0,311700000.0,283700000.0,238000000.0,,103300000.0,2023600000.0,315700000.0,,,12900000.0,-965500000.0,1197700000.0,,20307900000.0,5068600000.0,1315700000.0,2560400000.0,5463000000.0,5463000000.0,14844900000.0,20307900000.0,4144300000.0,12284500000.0,394400000.0,-99900000.0
NiSource Inc,NI,,1111711,2018.0,Q1,,2018-03-31,2018-05-02 06:39:32+00:00,497300000.0,1027400000.0,33600000.0,7048100000.0,-19000000.0,3050600000.0,35000000.0,0.0,5543900000.0,,,212800000.0,115200000.0,154700000.0,65800000.0,,1690700000.0,21374000000.0,228900000.0,7286800000.0,206300000.0,245300000.0,14456600000.0,,,1396900000.0,323400000.0,316400000.0,222900000.0,,93900000.0,1882200000.0,308400000.0,,,9700000.0,-919200000.0,1830000000.0,,20098500000.0,4506200000.0,1633800000.0,3226200000.0,4506200000.0,4506200000.0,15592300000.0,20098500000.0,4008100000.0,12366100000.0,,-99500000.0
NiSource Inc,NI,,1111711,2019.0,FY,,2019-12-31,2020-05-06 11:39:09+00:00,666000000.0,905400000.0,185500000.0,7609300000.0,-92600000.0,2768900000.0,139300000.0,0.0,6670000000.0,256400000.0,,231600000.0,156300000.0,,0.0,,1485900000.0,24502600000.0,,7856200000.0,230200000.0,424700000.0,16912200000.0,,,1495000000.0,373200000.0,375400000.0,364000000.0,0.0,99400000.0,2177600000.0,434000000.0,,,9100000.0,-1370800000.0,1786600000.0,,22659800000.0,5106700000.0,1853900000.0,3745800000.0,5986700000.0,5986700000.0,16673100000.0,22659800000.0,3893700000.0,12927300000.0,880000000.0,-99900000.0
NiSource Inc,NI,,1111711,2019.0,Q3,,2019-09-30,2019-10-30 10:41:55+00:00,494900000.0,569600000.0,204300000.0,7563200000.0,-130300000.0,2813100000.0,28000000.0,0.0,6430300000.0,,,157800000.0,145700000.0,242800000.0,94100000.0,,1690700000.0,24026100000.0,212500000.0,7853800000.0,219700000.0,448700000.0,16480900000.0,,,1476700000.0,365500000.0,323000000.0,278500000.0,,95600000.0,2150200000.0,435000000.0,,,9000000.0,-1231600000.0,1626000000.0,,22132300000.0,4968500000.0,1378300000.0,3339700000.0,5848500000.0,5848500000.0,16283800000.0,22132300000.0,4273100000.0,12944100000.0,880000000.0,-99900000.0
