company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
NiSource Inc,NI,,1111711,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 06:09:07+00:00,,,132800000.0,,-16200000.0,4300000.0,277900000.0,,20600000.0,-315300000.0,303200000.0,,,-300000.0,20600000.0,-315300000.0,302900000.0,8200000.0,186600000.0,186600000.0,,,,-14300000.0,,-49600000.0,,-301000000.0,-204600000.0,-7400000.0,,
NiSource Inc,NI,,1111711,2016.0,Q1TTM,2015-04-01,2016-03-31,,,6200000.0,532200000.0,-500000000.0,165600000.0,20900000.0,277900000.0,,-2132400000.0,1798400000.0,1018400000.0,-559800000.0,-275200000.0,136900000.0,-2692200000.0,1523200000.0,1155300000.0,14400000.0,213400000.0,109900000.0,103500000.0,204500000.0,-136800000.0,3714600000.0,28100000.0,-230800000.0,-54900000.0,-1418200000.0,-2055800000.0,-7800000.0,58400000.0,-1500000.0
NiSource Inc,NI,,1111711,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 19:41:31+00:00,,7400000.0,570300000.0,,-103000000.0,336700000.0,3250000000.0,0.0,1068700000.0,-1808500000.0,742200000.0,,,,1068700000.0,-1808500000.0,742200000.0,2400000.0,128500000.0,128500000.0,,139000000.0,,-107400000.0,,-229100000.0,-168400000.0,-1695800000.0,-2281700000.0,-7200000.0,163100000.0,
NiSource Inc,NI,,1111711,2017.0,Q4,2017-10-01,2017-12-31,,,7400000.0,141800000.0,,88300000.0,4100000.0,500000000.0,,299300000.0,-501800000.0,212600000.0,,,,299300000.0,-501800000.0,212600000.0,10100000.0,-52400000.0,-52400000.0,,27500000.0,,-27100000.0,,-58900000.0,-29000000.0,-479400000.0,-144600000.0,-1300000.0,33700000.0,
NiSource Inc,NI,,1111711,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 06:06:33+00:00,,,428500000.0,,-191300000.0,332600000.0,2750000000.0,0.0,769400000.0,-1306700000.0,529600000.0,,,,769400000.0,-1306700000.0,529600000.0,-7700000.0,180900000.0,180900000.0,,111500000.0,,-80300000.0,,-170200000.0,-139400000.0,-1216400000.0,-2137100000.0,-5900000.0,129400000.0,
NiSource Inc,NI,,1111711,2017.0,Q3TTM,2016-10-01,2017-09-30,,,7600000.0,569600000.0,,-193200000.0,338900000.0,3179000000.0,,923100000.0,-1741500000.0,800100000.0,,,800000.0,923100000.0,-1741500000.0,800900000.0,-17500000.0,269700000.0,269700000.0,,146400000.0,,-125500000.0,,-223400000.0,-144300000.0,-1608200000.0,-2364200000.0,-7200000.0,136500000.0,
NiSource Inc,NI,,1111711,2017.0,Q3,2017-07-01,2017-09-30,,,,143000000.0,,-278800000.0,286400000.0,750000000.0,,638100000.0,-520800000.0,-121800000.0,,,,638100000.0,-520800000.0,-121800000.0,-4500000.0,14000000.0,14000000.0,,,,-25600000.0,,-57000000.0,-33800000.0,-484200000.0,-341300000.0,,22800000.0,
NiSource Inc,NI,,1111711,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 10:15:46+00:00,,,285500000.0,,87500000.0,46200000.0,2000000000.0,0.0,131300000.0,-785900000.0,651400000.0,,,,131300000.0,-785900000.0,651400000.0,-3200000.0,166900000.0,166900000.0,,111500000.0,,-54700000.0,,-113200000.0,-105600000.0,-732200000.0,-1795800000.0,-5900000.0,106600000.0,
NiSource Inc,NI,,1111711,2017.0,Q2TTM,2016-07-01,2017-06-30,,,7600000.0,562900000.0,,-32900000.0,59300000.0,2887300000.0,,693700000.0,-1673900000.0,966900000.0,,,700000.0,693700000.0,-1673900000.0,967600000.0,-12600000.0,282900000.0,282900000.0,,146400000.0,,-132600000.0,,-219400000.0,-127300000.0,-1534900000.0,-2026100000.0,-7400000.0,120900000.0,
NiSource Inc,NI,,1111711,2017.0,Q2,2017-04-01,2017-06-30,,,,142200000.0,,31000000.0,39800000.0,1973800000.0,,196200000.0,-442900000.0,240300000.0,,,,196200000.0,-442900000.0,240300000.0,-6400000.0,-44400000.0,-44400000.0,,111500000.0,,-23700000.0,,-56700000.0,-105600000.0,-420200000.0,-1759200000.0,-1500000.0,106600000.0,
NiSource Inc,NI,,1111711,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 06:39:32+00:00,,,143300000.0,,56500000.0,6400000.0,26200000.0,,-64900000.0,-343000000.0,411100000.0,,,,-64900000.0,-343000000.0,411100000.0,3200000.0,211300000.0,211300000.0,,,,-31000000.0,,-56500000.0,,-312000000.0,-36600000.0,-4400000.0,,
NiSource Inc,NI,,1111711,2017.0,Q1TTM,2016-04-01,2017-03-31,,,7600000.0,557600000.0,,-45100000.0,25200000.0,1168900000.0,,705000000.0,-1630700000.0,911200000.0,,,300000.0,705000000.0,-1630700000.0,911500000.0,-14200000.0,356200000.0,356200000.0,,34900000.0,,-139200000.0,,-212400000.0,-38300000.0,-1486200000.0,-270300000.0,-6400000.0,33000000.0,
NiSource Inc,NI,,1111711,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 19:41:31+00:00,,7500000.0,599600000.0,,-76300000.0,848200000.0,1300000000.0,880000000.0,1468700000.0,-1926100000.0,540100000.0,,,,1468700000.0,-1926100000.0,540100000.0,82700000.0,-50600000.0,-50600000.0,,59900000.0,,-100200000.0,,-284900000.0,-90000000.0,-1818200000.0,-1270600000.0,-4000000.0,82300000.0,
NiSource Inc,NI,,1111711,2018.0,Q4,2018-10-01,2018-12-31,,,7500000.0,161800000.0,,-559100000.0,236600000.0,350000000.0,485700000.0,1004000000.0,-549600000.0,-387100000.0,,,,1004000000.0,-549600000.0,-387100000.0,67300000.0,-11700000.0,-11700000.0,,14400000.0,,-33200000.0,,-82400000.0,-18600000.0,-521600000.0,14100000.0,,23800000.0,
NiSource Inc,NI,,1111711,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 10:41:55+00:00,,,437800000.0,,482800000.0,611600000.0,950000000.0,394300000.0,464700000.0,-1376500000.0,927200000.0,,,,464700000.0,-1376500000.0,927200000.0,15400000.0,-38900000.0,-38900000.0,,45500000.0,,-67000000.0,,-202500000.0,-71400000.0,-1296600000.0,-1284700000.0,-4000000.0,58500000.0,
NiSource Inc,NI,,1111711,2018.0,Q3TTM,2017-10-01,2018-09-30,,,7400000.0,579600000.0,,571100000.0,615700000.0,1450000000.0,394300000.0,764000000.0,-1878300000.0,1139800000.0,,,,764000000.0,-1878300000.0,1139800000.0,25500000.0,-91300000.0,-91300000.0,,73000000.0,,-94100000.0,,-261400000.0,-100400000.0,-1776000000.0,-1429300000.0,-5300000.0,92200000.0,
NiSource Inc,NI,,1111711,2018.0,Q3,2018-07-01,2018-09-30,,,,148500000.0,,275700000.0,3900000.0,,-100000.0,360400000.0,-505400000.0,117700000.0,,,,360400000.0,-505400000.0,117700000.0,-27300000.0,-339500000.0,-339500000.0,,33000000.0,,-28400000.0,,-70800000.0,-71400000.0,-464100000.0,427400000.0,,58500000.0,
NiSource Inc,NI,,1111711,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 15:12:24+00:00,,,289300000.0,,207100000.0,607700000.0,950000000.0,394400000.0,104300000.0,-871100000.0,809500000.0,,,,104300000.0,-871100000.0,809500000.0,42700000.0,300600000.0,300600000.0,,12500000.0,,-38600000.0,,-131700000.0,,-832500000.0,-1712100000.0,-4000000.0,,
NiSource Inc,NI,,1111711,2018.0,Q2TTM,2017-07-01,2018-06-30,,,7400000.0,574100000.0,,16600000.0,898200000.0,2200000000.0,394400000.0,1041700000.0,-1893700000.0,900300000.0,,,,1041700000.0,-1893700000.0,900300000.0,48300000.0,262200000.0,262200000.0,,40000000.0,,-91300000.0,,-247600000.0,-62800000.0,-1796100000.0,-2198000000.0,-5300000.0,56500000.0,
NiSource Inc,NI,,1111711,2018.0,Q2,2018-04-01,2018-06-30,,,,144600000.0,,239700000.0,604000000.0,588400000.0,394400000.0,87300000.0,-472200000.0,421300000.0,,,,87300000.0,-472200000.0,421300000.0,36400000.0,24500000.0,24500000.0,,12500000.0,,-9700000.0,,-66000000.0,,-462500000.0,-1433100000.0,-400000.0,,
NiSource Inc,NI,,1111711,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 10:18:25+00:00,,,144700000.0,,-32600000.0,3700000.0,361600000.0,,17000000.0,-398900000.0,388200000.0,,,,17000000.0,-398900000.0,388200000.0,6300000.0,276100000.0,276100000.0,,,,-28900000.0,,-65700000.0,,-370000000.0,-279000000.0,-3600000.0,,
NiSource Inc,NI,,1111711,2018.0,Q1TTM,2017-04-01,2018-03-31,,,7400000.0,571700000.0,,-192100000.0,334000000.0,3585400000.0,,1150600000.0,-1864400000.0,719300000.0,,,,1150600000.0,-1864400000.0,719300000.0,5500000.0,193300000.0,193300000.0,,139000000.0,,-105300000.0,,-238300000.0,-168400000.0,-1753800000.0,-2524100000.0,-6400000.0,163100000.0,
NiSource Inc,NI,,1111711,2019.0,Q4,2019-10-01,2019-12-31,,,8200000.0,182200000.0,,-132000000.0,233500000.0,,,288500000.0,-528600000.0,351500000.0,,,,288500000.0,-528600000.0,351500000.0,111400000.0,-139300000.0,-139300000.0,,432400000.0,,-27800000.0,,-94100000.0,-36400000.0,-492400000.0,149100000.0,,28000000.0,
NiSource Inc,NI,,1111711,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 19:41:31+00:00,,8200000.0,717400000.0,,42200000.0,244400000.0,1350000000.0,0.0,366400000.0,-1922400000.0,1583300000.0,,,,366400000.0,-1922400000.0,1583300000.0,27300000.0,383100000.0,383100000.0,,432400000.0,,-111700000.0,,-354600000.0,-140400000.0,-1802400000.0,-873400000.0,0.0,132100000.0,
NiSource Inc,NI,,1111711,2019.0,Q3TTM,2018-10-01,2019-09-30,,,7500000.0,697000000.0,,-384900000.0,247500000.0,1700000000.0,485700000.0,1081900000.0,-1943400000.0,844700000.0,,,,1081900000.0,-1943400000.0,844700000.0,-16800000.0,510700000.0,510700000.0,,14400000.0,,-117100000.0,,-342900000.0,-122600000.0,-1831600000.0,-1008400000.0,,127900000.0,
NiSource Inc,NI,,1111711,2019.0,Q3,2019-07-01,2019-09-30,,,,182200000.0,,116800000.0,3800000.0,850000000.0,,194800000.0,-495800000.0,305600000.0,,,,194800000.0,-495800000.0,305600000.0,4600000.0,6600000.0,6600000.0,,,,-29400000.0,,-82900000.0,-104000000.0,-466500000.0,-576100000.0,,104100000.0,
NiSource Inc,NI,,1111711,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 10:41:55+00:00,,,535200000.0,,174200000.0,10900000.0,1350000000.0,0.0,77900000.0,-1393800000.0,1231800000.0,,,,77900000.0,-1393800000.0,1231800000.0,-84100000.0,522400000.0,522400000.0,,0.0,,-83900000.0,,-260500000.0,-104000000.0,-1310000000.0,-1022500000.0,0.0,104100000.0,
NiSource Inc,NI,,1111711,2019.0,Q2TTM,2018-07-01,2019-06-30,,,7500000.0,663300000.0,,-226000000.0,247600000.0,850000000.0,485600000.0,1247500000.0,-1953000000.0,656800000.0,,,,1247500000.0,-1953000000.0,656800000.0,-48700000.0,164600000.0,164600000.0,,47400000.0,,-116100000.0,,-330800000.0,-90000000.0,-1829200000.0,-4900000.0,,82300000.0,
NiSource Inc,NI,,1111711,2019.0,Q2,2019-04-01,2019-06-30,,,,177900000.0,,52300000.0,4000000.0,47200000.0,,-132900000.0,-522600000.0,527100000.0,,,,-132900000.0,-522600000.0,527100000.0,-128400000.0,296900000.0,296900000.0,,,,-29200000.0,,-94000000.0,25700000.0,-489800000.0,-90100000.0,,-29300000.0,
NiSource Inc,NI,,1111711,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 15:12:24+00:00,,,353000000.0,,57400000.0,7100000.0,500000000.0,0.0,-116900000.0,-898000000.0,926200000.0,,,,-116900000.0,-898000000.0,926200000.0,-88700000.0,515800000.0,515800000.0,,0.0,,-54500000.0,,-177600000.0,,-843500000.0,-446400000.0,0.0,,
NiSource Inc,NI,,1111711,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 11:39:09+00:00,,,175100000.0,,5100000.0,3100000.0,452800000.0,,16000000.0,-375400000.0,399100000.0,,,,16000000.0,-375400000.0,399100000.0,39700000.0,218900000.0,218900000.0,,0.0,,-25300000.0,,-83600000.0,-25700000.0,-353700000.0,-356300000.0,,29300000.0,
NiSource Inc,NI,,1111711,2019.0,Q1TTM,2018-04-01,2019-03-31,,,7500000.0,630000000.0,,-38600000.0,847600000.0,1391200000.0,880000000.0,1467700000.0,-1902600000.0,551000000.0,,,,1467700000.0,-1902600000.0,551000000.0,116100000.0,-107800000.0,-107800000.0,,59900000.0,,-96600000.0,,-302800000.0,-115700000.0,-1801900000.0,-1347900000.0,-400000.0,111600000.0,
NiSource Inc,NI,,1111711,2020.0,Q1TTM,2019-04-01,2020-03-31,,,8200000.0,726600000.0,,-133100000.0,245000000.0,1397200000.0,,529700000.0,-2031600000.0,1554100000.0,,,,529700000.0,-2031600000.0,1554100000.0,52200000.0,239800000.0,239800000.0,,712600000.0,,-120800000.0,,-359400000.0,-158200000.0,-1900800000.0,-753100000.0,,148200000.0,
NiSource Inc,NI,,1111711,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 11:39:09+00:00,,,184300000.0,,-170200000.0,3700000.0,500000000.0,,179300000.0,-484600000.0,369900000.0,,,,179300000.0,-484600000.0,369900000.0,64600000.0,75600000.0,75600000.0,,280200000.0,,-34400000.0,,-88400000.0,-43500000.0,-452100000.0,-236000000.0,,45400000.0,
