company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2015.0,Q3,2015-04-01,2015-06-30,,-105000000.0,201000000.0,8000000.0,49000000.0,84000000.0,1493000000.0,-157000000.0,-254000000.0,499000000.0,,,-157000000.0,-254000000.0,499000000.0,137000000.0,574000000.0,574000000.0,,-360000000.0,,,-313000000.0,-157000000.0,-647000000.0,-690000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2015.0,Q2YTD,2014-10-01,2015-03-31,2016-05-05 10:53:05+00:00,-145000000.0,412000000.0,1391000000.0,-208000000.0,-463000000.0,3522000000.0,-1415000000.0,801000000.0,929000000.0,,,-1415000000.0,801000000.0,929000000.0,107000000.0,1508000000.0,1508000000.0,,-528000000.0,,-86000000.0,-647000000.0,-359000000.0,-2939000000.0,-1351000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2015.0,Q2,2015-01-01,2015-03-31,,-2000000.0,205000000.0,1391000000.0,-132000000.0,-298000000.0,1565000000.0,-1269000000.0,1177000000.0,358000000.0,,,-1269000000.0,1177000000.0,358000000.0,134000000.0,979000000.0,979000000.0,,-528000000.0,,-60000000.0,-321000000.0,-152000000.0,-1671000000.0,-842000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2015.0,Q1,2014-10-01,2014-12-31,2016-02-03 13:56:54+00:00,-143000000.0,207000000.0,,-76000000.0,-165000000.0,1957000000.0,-146000000.0,-376000000.0,571000000.0,,,-146000000.0,-376000000.0,571000000.0,-27000000.0,529000000.0,529000000.0,,,,-26000000.0,-326000000.0,-207000000.0,-1268000000.0,-509000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2016.0,FY,2015-10-01,2016-09-30,2018-11-19 14:49:23+00:00,-132000000.0,568000000.0,0.0,-82000000.0,312000000.0,1264000000.0,-2045000000.0,-549000000.0,2499000000.0,-77000000.0,382000000.0,-2045000000.0,-626000000.0,2881000000.0,128000000.0,1664000000.0,1619000000.0,45000000.0,,,30000000.0,-1227000000.0,-447000000.0,-1481000000.0,-601000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2016.0,Q1,2015-10-01,2015-12-31,2017-02-08 15:05:31+00:00,-6000000.0,144000000.0,,-58000000.0,-65000000.0,861000000.0,-211000000.0,-143000000.0,386000000.0,-20000000.0,101000000.0,-211000000.0,-163000000.0,487000000.0,55000000.0,353000000.0,307000000.0,46000000.0,,-310000000.0,-13000000.0,,-124000000.0,-255000000.0,-507000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2016.0,Q1TTM,2015-01-01,2015-12-31,,-187000000.0,510000000.0,1812000000.0,-249000000.0,62000000.0,3535000000.0,-3013000000.0,912000000.0,1855000000.0,-108000000.0,590000000.0,-3013000000.0,804000000.0,2445000000.0,-13000000.0,2557000000.0,2318000000.0,239000000.0,-1035000000.0,-310000000.0,-208000000.0,-943000000.0,-505000000.0,-2796000000.0,-2499000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2017.0,FY,2016-10-01,2017-09-30,2019-11-18 16:01:51+00:00,-2990000000.0,636000000.0,39000000.0,45000000.0,142000000.0,27000000.0,-3591000000.0,-3533000000.0,2690000000.0,5047000000.0,-778000000.0,-3591000000.0,1514000000.0,1912000000.0,-120000000.0,1550000000.0,1675000000.0,-125000000.0,237000000.0,,-106000000.0,-1239000000.0,-476000000.0,-1979000000.0,-400000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2017.0,Q4,2017-07-01,2017-09-30,,1000000.0,182000000.0,-1000000.0,59000000.0,-16000000.0,27000000.0,-814000000.0,-202000000.0,905000000.0,25000000.0,-51000000.0,-814000000.0,-177000000.0,854000000.0,-78000000.0,510000000.0,502000000.0,8000000.0,237000000.0,898000000.0,-26000000.0,-1239000000.0,-176000000.0,-500000000.0,
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2017.0,Q3YTD,2016-10-01,2017-06-30,2018-08-08 16:12:05+00:00,-2991000000.0,454000000.0,40000000.0,-14000000.0,158000000.0,,-2777000000.0,-3331000000.0,1785000000.0,5022000000.0,-727000000.0,-2777000000.0,1691000000.0,1058000000.0,-42000000.0,1040000000.0,1173000000.0,-133000000.0,,-898000000.0,-80000000.0,,-300000000.0,-1479000000.0,-400000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2018.0,FY,2017-10-01,2018-09-30,2019-11-18 16:01:51+00:00,-2203000000.0,758000000.0,201000000.0,-49000000.0,-355000000.0,378000000.0,-2092000000.0,-2720000000.0,2892000000.0,0.0,0.0,-2092000000.0,-2720000000.0,2892000000.0,-1969000000.0,2224000000.0,2224000000.0,0.0,265000000.0,,-101000000.0,-1229000000.0,-617000000.0,-241000000.0,-1000000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2018.0,Q4,2018-07-01,2018-09-30,,-1433000000.0,201000000.0,-22000000.0,-22000000.0,-64000000.0,-1237000000.0,-1532000000.0,-1788000000.0,1024000000.0,,,-1532000000.0,-1788000000.0,1024000000.0,-2318000000.0,622000000.0,622000000.0,,265000000.0,924000000.0,-30000000.0,-1229000000.0,-303000000.0,10000000.0,
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2018.0,Q3YTD,2017-10-01,2018-06-30,2019-08-07 11:10:44+00:00,-770000000.0,557000000.0,223000000.0,-27000000.0,-291000000.0,1615000000.0,-560000000.0,-932000000.0,1868000000.0,,,-560000000.0,-932000000.0,1868000000.0,349000000.0,1602000000.0,1602000000.0,,,-924000000.0,-71000000.0,,-314000000.0,-251000000.0,-1000000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2018.0,Q3TTM,2017-07-01,2018-06-30,,-769000000.0,739000000.0,222000000.0,32000000.0,-307000000.0,1642000000.0,-1374000000.0,-1134000000.0,2773000000.0,25000000.0,-51000000.0,-1374000000.0,-1109000000.0,2722000000.0,271000000.0,2112000000.0,2104000000.0,8000000.0,237000000.0,-26000000.0,-97000000.0,-1239000000.0,-490000000.0,-751000000.0,-1000000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2018.0,Q3,2018-04-01,2018-06-30,,,179000000.0,2000000.0,-93000000.0,26000000.0,833000000.0,283000000.0,-147000000.0,924000000.0,,,283000000.0,-147000000.0,924000000.0,967000000.0,719000000.0,719000000.0,,,-306000000.0,-29000000.0,,-120000000.0,6000000.0,-250000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2018.0,Q2YTD,2017-10-01,2018-03-31,2019-05-09 16:17:10+00:00,-770000000.0,378000000.0,221000000.0,66000000.0,-317000000.0,782000000.0,-843000000.0,-785000000.0,944000000.0,,,-843000000.0,-785000000.0,944000000.0,-618000000.0,883000000.0,883000000.0,,,-618000000.0,-42000000.0,,-194000000.0,-257000000.0,-750000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2018.0,Q2,2018-01-01,2018-03-31,,-257000000.0,191000000.0,-14000000.0,56000000.0,-183000000.0,-279000000.0,-812000000.0,-393000000.0,497000000.0,,,-812000000.0,-393000000.0,497000000.0,-652000000.0,489000000.0,489000000.0,,,-307000000.0,-24000000.0,,-98000000.0,24000000.0,-250000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2018.0,Q1,2017-10-01,2017-12-31,2019-02-06 14:25:19+00:00,-513000000.0,187000000.0,235000000.0,10000000.0,-134000000.0,1061000000.0,-31000000.0,-392000000.0,447000000.0,,,-31000000.0,-392000000.0,447000000.0,34000000.0,394000000.0,394000000.0,,,-311000000.0,-18000000.0,,-96000000.0,-281000000.0,-500000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2019.0,Q4,2019-07-01,2019-09-30,,-84000000.0,213000000.0,4000000.0,-34000000.0,145000000.0,-409000000.0,-966000000.0,-313000000.0,1204000000.0,,,-966000000.0,-313000000.0,1204000000.0,-109000000.0,724000000.0,724000000.0,,122000000.0,909000000.0,-34000000.0,-1209000000.0,-199000000.0,-7000000.0,-250000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2019.0,FY,2018-10-01,2019-09-30,2019-11-18 16:01:51+00:00,-469000000.0,822000000.0,14000000.0,-40000000.0,-266000000.0,1730000000.0,-1391000000.0,-1174000000.0,3006000000.0,0.0,0.0,-1391000000.0,-1174000000.0,3006000000.0,401000000.0,2328000000.0,2328000000.0,0.0,122000000.0,,-125000000.0,-1209000000.0,-594000000.0,-662000000.0,-1250000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2019.0,Q3TTM,2018-07-01,2019-06-30,,-1818000000.0,810000000.0,-12000000.0,-28000000.0,-475000000.0,902000000.0,-1957000000.0,-2649000000.0,2826000000.0,,,-1957000000.0,-2649000000.0,2826000000.0,-1808000000.0,2226000000.0,2226000000.0,,265000000.0,15000000.0,-121000000.0,-1229000000.0,-698000000.0,-645000000.0,-1000000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2019.0,Q3,2019-04-01,2019-06-30,,-142000000.0,203000000.0,5000000.0,-6000000.0,183000000.0,124000000.0,-427000000.0,-284000000.0,946000000.0,,,-427000000.0,-284000000.0,946000000.0,229000000.0,612000000.0,612000000.0,,-52000000.0,-909000000.0,-26000000.0,607000000.0,-121000000.0,-249000000.0,
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2019.0,Q3YTD,2018-10-01,2019-06-30,2019-08-07 11:10:44+00:00,-385000000.0,609000000.0,10000000.0,-6000000.0,-411000000.0,2139000000.0,-425000000.0,-861000000.0,1802000000.0,,,-425000000.0,-861000000.0,1802000000.0,510000000.0,1604000000.0,1604000000.0,,,-909000000.0,-91000000.0,,-395000000.0,-655000000.0,-1000000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2019.0,Q2YTD,2018-10-01,2019-03-31,2020-04-24 13:53:28+00:00,-243000000.0,406000000.0,5000000.0,,-594000000.0,2015000000.0,2000000.0,-577000000.0,856000000.0,,,2000000.0,-577000000.0,856000000.0,281000000.0,992000000.0,992000000.0,,52000000.0,,-65000000.0,-607000000.0,-274000000.0,-406000000.0,-1000000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2019.0,Q2TTM,2018-04-01,2019-03-31,,-1676000000.0,786000000.0,-15000000.0,-115000000.0,-632000000.0,1611000000.0,-1247000000.0,-2512000000.0,2804000000.0,,,-1247000000.0,-2512000000.0,2804000000.0,-1070000000.0,2333000000.0,2333000000.0,,317000000.0,618000000.0,-124000000.0,-1836000000.0,-697000000.0,-390000000.0,-1250000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2019.0,Q2,2019-01-01,2019-03-31,,-170000000.0,204000000.0,5000000.0,7000000.0,-255000000.0,414000000.0,-96000000.0,-318000000.0,533000000.0,,,-96000000.0,-318000000.0,533000000.0,126000000.0,525000000.0,525000000.0,,59000000.0,,-34000000.0,-302000000.0,-119000000.0,6000000.0,-214000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2019.0,Q1,2018-10-01,2018-12-31,2020-02-05 14:35:41+00:00,-73000000.0,202000000.0,,-7000000.0,-339000000.0,1601000000.0,98000000.0,-259000000.0,323000000.0,,,98000000.0,-259000000.0,323000000.0,155000000.0,467000000.0,467000000.0,,-7000000.0,,-31000000.0,-305000000.0,-155000000.0,-412000000.0,-786000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2019.0,Q1TTM,2018-01-01,2018-12-31,,-1763000000.0,773000000.0,-34000000.0,-66000000.0,-560000000.0,918000000.0,-1963000000.0,-2587000000.0,2768000000.0,,,-1963000000.0,-2587000000.0,2768000000.0,-1848000000.0,2297000000.0,2297000000.0,,258000000.0,311000000.0,-114000000.0,-1534000000.0,-676000000.0,-372000000.0,-1286000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2020.0,Q2TTM,2019-04-01,2020-03-31,,-322000000.0,838000000.0,9000000.0,-40000000.0,13000000.0,2263000000.0,-900000000.0,-960000000.0,3162000000.0,,,-900000000.0,-960000000.0,3162000000.0,1262000000.0,2189000000.0,2189000000.0,,122000000.0,,-102000000.0,-1213000000.0,-545000000.0,-758000000.0,-1192000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2020.0,Q2,2020-01-01,2020-03-31,,-96000000.0,211000000.0,,-10000000.0,-126000000.0,1774000000.0,655000000.0,-232000000.0,588000000.0,,,655000000.0,-232000000.0,588000000.0,1001000000.0,524000000.0,524000000.0,,-21000000.0,,-25000000.0,-306000000.0,-111000000.0,,-813000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2020.0,Q2YTD,2019-10-01,2020-03-31,2020-04-24 13:53:28+00:00,-96000000.0,422000000.0,0.0,,-315000000.0,2548000000.0,493000000.0,-363000000.0,1012000000.0,,,493000000.0,-363000000.0,1012000000.0,1142000000.0,853000000.0,853000000.0,,52000000.0,,-42000000.0,-611000000.0,-225000000.0,-502000000.0,-942000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2020.0,Q1TTM,2019-01-01,2019-12-31,,-396000000.0,831000000.0,14000000.0,-23000000.0,-116000000.0,903000000.0,-1651000000.0,-1046000000.0,3107000000.0,,,-1651000000.0,-1046000000.0,3107000000.0,387000000.0,2190000000.0,2190000000.0,,202000000.0,,-111000000.0,-1209000000.0,-553000000.0,-752000000.0,-593000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2020.0,Q1,2019-10-01,2019-12-31,2020-02-05 14:35:41+00:00,0.0,211000000.0,,10000000.0,-189000000.0,774000000.0,-162000000.0,-131000000.0,424000000.0,,,-162000000.0,-131000000.0,424000000.0,141000000.0,329000000.0,329000000.0,,73000000.0,,-17000000.0,-305000000.0,-114000000.0,-502000000.0,-129000000.0
