company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q3TTM,2010-06-27,2011-06-25,,-342000000.0,2603000000.0,,1600000000.0,6482000000.0,756000000.0,,1269000000.0,-31666000000.0,32783000000.0,1269000000.0,-31666000000.0,32783000000.0,2386000000.0,23607000000.0,23607000000.0,1094000000.0,513000000.0,50000000.0,,-91608000000.0,-3375000000.0,,,63609000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q3,2011-03-27,2011-06-25,,-185000000.0,650000000.0,,481000000.0,3035000000.0,83000000.0,,37000000.0,-15032000000.0,11108000000.0,37000000.0,-15032000000.0,11108000000.0,-3887000000.0,7308000000.0,7308000000.0,284000000.0,-46000000.0,22000000.0,,-32873000000.0,-777000000.0,,,18781000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q3YTD,2010-09-26,2011-06-25,2012-07-25 16:39:39+00:00,-266000000.0,2563000000.0,,1271000000.0,5660000000.0,577000000.0,,1013000000.0,-27283000000.0,27100000000.0,1013000000.0,-27283000000.0,27100000000.0,830000000.0,19299000000.0,19299000000.0,870000000.0,436000000.0,34000000.0,,-75133000000.0,-2615000000.0,,,50697000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q2TTM,2010-03-28,2011-03-26,,-478000000.0,2466000000.0,,1392000000.0,4503000000.0,872000000.0,,1548000000.0,-22064000000.0,26476000000.0,1548000000.0,-22064000000.0,26476000000.0,5960000000.0,19552000000.0,19552000000.0,1029000000.0,676000000.0,-18000000.0,,-74992000000.0,-3193000000.0,,,56617000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q2,2010-12-26,2011-03-26,,-32000000.0,1087000000.0,,434000000.0,-489000000.0,286000000.0,,547000000.0,-1522000000.0,6219000000.0,547000000.0,-1522000000.0,6219000000.0,5244000000.0,5987000000.0,5987000000.0,287000000.0,261000000.0,35000000.0,,-22685000000.0,-624000000.0,,,21784000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q2YTD,2010-09-26,2011-03-26,2012-04-25 17:01:16+00:00,-81000000.0,1913000000.0,,790000000.0,2625000000.0,494000000.0,,976000000.0,-12251000000.0,15992000000.0,976000000.0,-12251000000.0,15992000000.0,4717000000.0,11991000000.0,11991000000.0,586000000.0,482000000.0,12000000.0,,-42260000000.0,-1838000000.0,,,31916000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q1TTM,2009-12-27,2010-12-25,,-798000000.0,2543000000.0,,1174000000.0,3801000000.0,746000000.0,,1163000000.0,-20625000000.0,22587000000.0,1163000000.0,-20625000000.0,22587000000.0,3125000000.0,16639000000.0,16639000000.0,973000000.0,417000000.0,27000000.0,,-64446000000.0,-2843000000.0,,,47435000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q1,2010-09-26,2010-12-25,2012-01-25 16:42:11+00:00,-49000000.0,826000000.0,,356000000.0,3114000000.0,208000000.0,,429000000.0,-10729000000.0,9773000000.0,429000000.0,-10729000000.0,9773000000.0,-527000000.0,6004000000.0,6004000000.0,299000000.0,221000000.0,-23000000.0,,-19575000000.0,-1214000000.0,,,10132000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q4,2012-07-01,2012-09-29,,-40000000.0,1781000000.0,,981000000.0,-516000000.0,232000000.0,,-2022000000.0,-4313000000.0,9136000000.0,-2022000000.0,-4313000000.0,9136000000.0,2801000000.0,8223000000.0,8223000000.0,448000000.0,234000000.0,8000000.0,-2488000000.0,-30141000000.0,-3461000000.0,,,29321000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,FY,2011-09-25,2012-09-29,2014-10-27 17:11:55+00:00,-1457000000.0,7682000000.0,0.0,3277000000.0,4106000000.0,665000000.0,0.0,-1698000000.0,-48227000000.0,50856000000.0,-1698000000.0,-48227000000.0,50856000000.0,931000000.0,41733000000.0,41733000000.0,1740000000.0,125000000.0,-48000000.0,-2488000000.0,-151232000000.0,-8295000000.0,,0.0,112805000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q3TTM,2011-06-26,2012-06-30,,-4587000000.0,6676000000.0,,2839000000.0,7587000000.0,687000000.0,,755000000.0,-57050000000.0,52149000000.0,755000000.0,-57050000000.0,52149000000.0,-4146000000.0,40133000000.0,40133000000.0,1590000000.0,68000000.0,-349000000.0,,-148275000000.0,-6479000000.0,,,102640000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q3,2012-04-01,2012-06-30,,-907000000.0,1066000000.0,,835000000.0,82000000.0,56000000.0,,-55000000.0,-12310000000.0,10189000000.0,-55000000.0,-12310000000.0,10189000000.0,-2176000000.0,8824000000.0,8824000000.0,448000000.0,-111000000.0,-8000000.0,,-36069000000.0,-2056000000.0,,,26730000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q3YTD,2011-09-25,2012-06-30,2013-07-24 17:02:02+00:00,-1417000000.0,5901000000.0,,2296000000.0,4622000000.0,433000000.0,0.0,324000000.0,-43914000000.0,41720000000.0,324000000.0,-43914000000.0,41720000000.0,-1870000000.0,33510000000.0,33510000000.0,1292000000.0,-109000000.0,-56000000.0,0.0,-121091000000.0,-4834000000.0,,0.0,83484000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q2TTM,2011-03-27,2012-03-31,,-3865000000.0,6260000000.0,,2485000000.0,10540000000.0,714000000.0,,847000000.0,-59772000000.0,53068000000.0,847000000.0,-59772000000.0,53068000000.0,-5857000000.0,38617000000.0,38617000000.0,1426000000.0,133000000.0,-319000000.0,,-145079000000.0,-5200000000.0,,,94691000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q2,2012-01-01,2012-03-31,,-402000000.0,3361000000.0,,740000000.0,1191000000.0,286000000.0,,310000000.0,-14476000000.0,13977000000.0,310000000.0,-14476000000.0,13977000000.0,-189000000.0,11622000000.0,11622000000.0,424000000.0,24000000.0,-14000000.0,,-44847000000.0,-1457000000.0,,,32244000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q2YTD,2011-09-25,2012-03-31,2013-04-23 21:29:23+00:00,-510000000.0,4835000000.0,,1461000000.0,4540000000.0,377000000.0,,379000000.0,-31604000000.0,31531000000.0,379000000.0,-31604000000.0,31531000000.0,306000000.0,24686000000.0,24686000000.0,844000000.0,2000000.0,-48000000.0,0.0,-85022000000.0,-2778000000.0,,0.0,56754000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q1TTM,2010-12-26,2011-12-31,,-3495000000.0,3986000000.0,,2179000000.0,8860000000.0,714000000.0,,1084000000.0,-46818000000.0,45310000000.0,1084000000.0,-46818000000.0,45310000000.0,-424000000.0,32982000000.0,32982000000.0,1289000000.0,370000000.0,-270000000.0,,-122917000000.0,-4367000000.0,,,84231000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q1,2011-09-25,2011-12-31,2013-01-24 17:01:37+00:00,-108000000.0,1474000000.0,,721000000.0,3349000000.0,91000000.0,,69000000.0,-17128000000.0,17554000000.0,69000000.0,-17128000000.0,17554000000.0,495000000.0,13064000000.0,13064000000.0,420000000.0,-22000000.0,-34000000.0,0.0,-40175000000.0,-1321000000.0,,0.0,24510000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q4,2013-06-30,2013-09-28,,-404000000.0,1940000000.0,,1783000000.0,-165000000.0,195000000.0,,-7508000000.0,611000000.0,9908000000.0,-7508000000.0,611000000.0,9908000000.0,3011000000.0,7512000000.0,7512000000.0,778000000.0,-24000000.0,28000000.0,-2769000000.0,-25808000000.0,-1955000000.0,,-4910000000.0,28750000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,FY,2012-09-30,2013-09-28,2015-10-28 16:31:09+00:00,-1407000000.0,9128000000.0,0.0,6757000000.0,7396000000.0,530000000.0,16896000000.0,-16379000000.0,-33774000000.0,53666000000.0,-16379000000.0,-33774000000.0,53666000000.0,3513000000.0,37037000000.0,37037000000.0,2476000000.0,-381000000.0,-160000000.0,-10564000000.0,-148489000000.0,-8165000000.0,,-22860000000.0,124447000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q3TTM,2012-07-01,2013-06-29,,-1043000000.0,8969000000.0,,5955000000.0,7045000000.0,567000000.0,16896000000.0,-10893000000.0,-38698000000.0,52894000000.0,-10893000000.0,-38698000000.0,52894000000.0,3303000000.0,37748000000.0,37748000000.0,2146000000.0,-123000000.0,-180000000.0,-10283000000.0,-152822000000.0,-9671000000.0,,-17950000000.0,125018000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q3,2013-03-31,2013-06-29,,-275000000.0,2930000000.0,,1694000000.0,-1344000000.0,60000000.0,16896000000.0,-2126000000.0,-6507000000.0,7828000000.0,-2126000000.0,-6507000000.0,7828000000.0,-805000000.0,6900000000.0,6900000000.0,578000000.0,-271000000.0,-95000000.0,-2811000000.0,-41518000000.0,-1885000000.0,,-16000000000.0,37266000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q3YTD,2012-09-30,2013-06-29,2014-07-23 16:32:48+00:00,-1003000000.0,7188000000.0,0.0,4974000000.0,7561000000.0,335000000.0,16896000000.0,-8871000000.0,-34385000000.0,43758000000.0,-8871000000.0,-34385000000.0,43758000000.0,502000000.0,29525000000.0,29525000000.0,1698000000.0,-357000000.0,-188000000.0,-7795000000.0,-122681000000.0,-6210000000.0,,-17950000000.0,95697000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q2TTM,2012-04-01,2013-03-30,,-1675000000.0,7105000000.0,,5096000000.0,8471000000.0,563000000.0,,-8822000000.0,-44501000000.0,55255000000.0,-8822000000.0,-44501000000.0,55255000000.0,1932000000.0,39672000000.0,39672000000.0,2016000000.0,37000000.0,-93000000.0,-7472000000.0,-147373000000.0,-9842000000.0,,-1950000000.0,114482000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q2,2012-12-30,2013-03-30,,-306000000.0,2368000000.0,,1692000000.0,690000000.0,199000000.0,,-2248000000.0,-14357000000.0,12504000000.0,-2248000000.0,-14357000000.0,12504000000.0,-4101000000.0,9547000000.0,9547000000.0,575000000.0,44000000.0,-41000000.0,-2491000000.0,-43971000000.0,-2008000000.0,,,31969000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q2YTD,2012-09-30,2013-03-30,2014-04-24 17:02:12+00:00,-728000000.0,4258000000.0,0.0,3280000000.0,8905000000.0,275000000.0,,-6745000000.0,-27878000000.0,35930000000.0,-6745000000.0,-27878000000.0,35930000000.0,1307000000.0,22625000000.0,22625000000.0,1120000000.0,-86000000.0,-93000000.0,-4984000000.0,-81163000000.0,-4325000000.0,,-1950000000.0,58431000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q1TTM,2012-01-01,2012-12-29,,-1771000000.0,8098000000.0,,4144000000.0,8972000000.0,650000000.0,,-6264000000.0,-44620000000.0,56728000000.0,-6264000000.0,-44620000000.0,56728000000.0,5844000000.0,41747000000.0,41747000000.0,1865000000.0,17000000.0,-66000000.0,-4981000000.0,-148249000000.0,-9291000000.0,,-1950000000.0,114757000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q1,2012-09-30,2012-12-29,2014-01-28 17:07:27+00:00,-422000000.0,1890000000.0,0.0,1588000000.0,8215000000.0,76000000.0,,-4497000000.0,-13521000000.0,23426000000.0,-4497000000.0,-13521000000.0,23426000000.0,5408000000.0,13078000000.0,13078000000.0,545000000.0,-130000000.0,-52000000.0,-2493000000.0,-37192000000.0,-2317000000.0,,-1950000000.0,26462000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,FY,2013-09-29,2014-09-27,2016-10-26 16:42:16+00:00,-4007000000.0,10026000000.0,339000000.0,7946000000.0,9394000000.0,730000000.0,18266000000.0,-37549000000.0,-22579000000.0,59713000000.0,-37549000000.0,-22579000000.0,59713000000.0,-415000000.0,39510000000.0,39510000000.0,2863000000.0,-419000000.0,26000000.0,-11126000000.0,-217138000000.0,-9571000000.0,0.0,-45000000000.0,208111000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q4,2014-06-29,2014-09-27,,-2893000000.0,2013000000.0,17000000.0,1969000000.0,2052000000.0,295000000.0,4296000000.0,-15380000000.0,2997000000.0,13250000000.0,-15380000000.0,2997000000.0,13250000000.0,867000000.0,8467000000.0,8467000000.0,762000000.0,-142000000.0,19000000.0,-2829000000.0,-56476000000.0,-3826000000.0,,-17000000000.0,66173000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q3TTM,2013-06-30,2014-06-28,,-1518000000.0,9953000000.0,322000000.0,7760000000.0,7177000000.0,630000000.0,13970000000.0,-29677000000.0,-24965000000.0,56371000000.0,-29677000000.0,-24965000000.0,56371000000.0,1729000000.0,38555000000.0,38555000000.0,2879000000.0,-301000000.0,35000000.0,-11066000000.0,-186470000000.0,-7700000000.0,,-32910000000.0,170688000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q3,2014-03-30,2014-06-28,,-392000000.0,2644000000.0,161000000.0,1946000000.0,-163000000.0,94000000.0,13970000000.0,5987000000.0,-22214000000.0,10255000000.0,5987000000.0,-22214000000.0,10255000000.0,-5972000000.0,7748000000.0,7748000000.0,724000000.0,-210000000.0,30000000.0,-2867000000.0,-70302000000.0,-2378000000.0,,-5000000000.0,50828000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q3YTD,2013-09-29,2014-06-28,2015-07-22 17:01:17+00:00,-1114000000.0,8013000000.0,322000000.0,5977000000.0,7342000000.0,435000000.0,13970000000.0,-22169000000.0,-25576000000.0,46463000000.0,-22169000000.0,-25576000000.0,46463000000.0,-1282000000.0,31043000000.0,31043000000.0,2101000000.0,-277000000.0,7000000.0,-8297000000.0,-160662000000.0,-5745000000.0,,-28000000000.0,141938000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q2TTM,2013-03-31,2014-03-29,,-1401000000.0,10239000000.0,161000000.0,7508000000.0,5996000000.0,596000000.0,16896000000.0,-37790000000.0,-9258000000.0,53944000000.0,-37790000000.0,-9258000000.0,53944000000.0,6896000000.0,37707000000.0,37707000000.0,2733000000.0,-362000000.0,-90000000.0,-11010000000.0,-157686000000.0,-7207000000.0,,-43910000000.0,157126000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q2,2013-12-29,2014-03-29,,-138000000.0,1982000000.0,,1887000000.0,732000000.0,207000000.0,,-20407000000.0,11741000000.0,13538000000.0,-20407000000.0,11741000000.0,13538000000.0,4872000000.0,10223000000.0,10223000000.0,696000000.0,18000000.0,-28000000.0,-2661000000.0,-41963000000.0,-1382000000.0,,-17971000000.0,55252000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q2YTD,2013-09-29,2014-03-29,2015-04-28 17:01:16+00:00,-722000000.0,5369000000.0,161000000.0,4031000000.0,7505000000.0,341000000.0,0.0,-28156000000.0,-3362000000.0,36208000000.0,-28156000000.0,-3362000000.0,36208000000.0,4690000000.0,23295000000.0,23295000000.0,1377000000.0,-67000000.0,-23000000.0,-5430000000.0,-90360000000.0,-3367000000.0,,-23000000000.0,91110000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q1TTM,2012-12-30,2013-12-28,,-1569000000.0,10625000000.0,161000000.0,7313000000.0,5954000000.0,588000000.0,16896000000.0,-19631000000.0,-35356000000.0,52910000000.0,-19631000000.0,-35356000000.0,52910000000.0,-2077000000.0,37031000000.0,37031000000.0,2612000000.0,-336000000.0,-103000000.0,-10840000000.0,-159694000000.0,-7833000000.0,,-25939000000.0,133843000000.0
