company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinterestpayable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,deferredacquisitioncost,goodwill,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2016.0,Q2,,2016-06-30,2016-07-29 16:03:30+00:00,80157000.0,-44195000.0,57300000.0,0.0,12047197000.0,,1043479000.0,1332173000.0,10901131000.0,17753930000.0,60061000.0,1840942000.0,409435000.0,735287000.0,217686000.0,65626000.0,-2313287000.0,22093472000.0,9689715000.0,9689715000.0,9749776000.0,12126010000.0,22093472000.0,0.0,,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2016.0,Q1,,2016-03-31,2016-04-29 16:24:19+00:00,66988000.0,-19932000.0,51700000.0,0.0,11842660000.0,,1044983000.0,1343187000.0,11247730000.0,18046079000.0,56334000.0,1698632000.0,345979000.0,738327000.0,191739000.0,76710000.0,-2208474000.0,22261292000.0,9614195000.0,9614195000.0,9670529000.0,12399024000.0,22261292000.0,0.0,,-59000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2017.0,FY,,2017-12-31,2019-02-08 17:23:47+00:00,93958000.0,-35120000.0,81355000.0,0.0,13142086000.0,,1034644000.0,1548074000.0,11276062000.0,18730229000.0,65959000.0,2453341000.0,310357000.0,1183489000.0,158490000.0,106898000.0,-2240698000.0,23954541000.0,10866226000.0,10866226000.0,10932185000.0,12863866000.0,23954541000.0,0.0,,-42000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2017.0,Q3,,2017-09-30,2017-10-27 17:01:16+00:00,95684000.0,-40780000.0,85100000.0,0.0,13123550000.0,,1034497000.0,1536476000.0,11424145000.0,18622302000.0,66904000.0,2384935000.0,306109000.0,943800000.0,171813000.0,76522000.0,-2351430000.0,23739795000.0,10731340000.0,10731340000.0,10798244000.0,12769738000.0,23739795000.0,0.0,,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2017.0,Q2,,2017-06-30,2017-07-28 15:32:19+00:00,87248000.0,-45035000.0,103353000.0,0.0,13108039000.0,,1034054000.0,1534173000.0,11907997000.0,18724500000.0,68094000.0,2391335000.0,306634000.0,929573000.0,182154000.0,68343000.0,-2688946000.0,23855758000.0,10374058000.0,10374058000.0,10442152000.0,13231452000.0,23855758000.0,0.0,,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2017.0,Q1,,2017-03-31,2017-04-28 16:23:48+00:00,78219000.0,-53657000.0,91284000.0,0.0,13033199000.0,,1033484000.0,1532365000.0,11943733000.0,18870083000.0,69269000.0,2299940000.0,295446000.0,946674000.0,171384000.0,92175000.0,-2564936000.0,23919331000.0,10414606000.0,10414606000.0,10483875000.0,13264072000.0,23919331000.0,0.0,,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2018.0,FY,,2018-12-31,2020-02-21 19:52:51+00:00,99667000.0,-19582000.0,72277000.0,0.0,13165653000.0,,1050548000.0,-4880326000.0,10733699000.0,24551649000.0,55737000.0,1731220000.0,205424000.0,1086030000.0,188141000.0,59187000.0,-2930214000.0,22584555000.0,10215857000.0,10215857000.0,10271594000.0,12124820000.0,22584555000.0,0.0,,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2018.0,Q3,,2018-09-30,2018-10-26 16:08:10+00:00,76883000.0,-7947000.0,86107000.0,0.0,13170424000.0,,1045877000.0,1506269000.0,10478455000.0,18119293000.0,60230000.0,1777967000.0,251406000.0,1134898000.0,143242000.0,62440000.0,-2709293000.0,22597953000.0,10452839000.0,10452839000.0,10513069000.0,11941642000.0,22597953000.0,0.0,,-345000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2018.0,Q2,,2018-06-30,2018-07-27 15:56:44+00:00,93112000.0,-10861000.0,93684000.0,0.0,13157484000.0,,1034274000.0,1510698000.0,10402897000.0,18216659000.0,60621000.0,1779400000.0,241837000.0,1133902000.0,149817000.0,64419000.0,-2529102000.0,22699134000.0,10616948000.0,10616948000.0,10677569000.0,11871748000.0,22699134000.0,0.0,,-573000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2018.0,Q1,,2018-03-31,2018-04-27 16:58:09+00:00,77764000.0,-14474000.0,92543000.0,0.0,13169282000.0,,1035248000.0,1532223000.0,11039812000.0,18424694000.0,63229000.0,2337763000.0,304765000.0,1134570000.0,132555000.0,71039000.0,-2413440000.0,23493510000.0,10740815000.0,10740815000.0,10804044000.0,12556911000.0,23493510000.0,0.0,,-553000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2019.0,FY,,2019-12-31,2020-05-08 16:39:05+00:00,111115000.0,-34564000.0,106363000.0,0.0,14149638000.0,,1051161000.0,-5781861000.0,12158773000.0,26664369000.0,99560000.0,2612437000.0,457490000.0,1145700000.0,273678000.0,39739000.0,-3669050000.0,24692208000.0,10445892000.0,10445892000.0,10545452000.0,13873078000.0,24692208000.0,0.0,,-132000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2019.0,Q3,,2019-09-30,2019-10-25 15:27:16+00:00,85214000.0,-59857000.0,148063000.0,0.0,14110194000.0,,1049985000.0,-5629146000.0,12053184000.0,26739991000.0,170203000.0,2434127000.0,398292000.0,1194162000.0,236792000.0,60533000.0,-3384421000.0,24803553000.0,10665706000.0,10665706000.0,10835909000.0,13730852000.0,24803553000.0,0.0,,-210000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2019.0,Q2,,2019-06-30,2019-07-26 15:26:22+00:00,111388000.0,-39671000.0,81987000.0,0.0,14032969000.0,,1050470000.0,-5490745000.0,10256092000.0,24965660000.0,56351000.0,2325230000.0,384427000.0,1137980000.0,222662000.0,56309000.0,-3173287000.0,22988911000.0,10820011000.0,10820011000.0,10876362000.0,11889887000.0,22988911000.0,0.0,,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2019.0,Q1,,2019-03-31,2019-04-26 17:57:54+00:00,81766000.0,-12065000.0,82514000.0,0.0,13250129000.0,,1050876000.0,-5291067000.0,10690176000.0,24725866000.0,56350000.0,2042191000.0,420049000.0,1063707000.0,206386000.0,57717000.0,-3088401000.0,22668097000.0,10149663000.0,10149663000.0,10206013000.0,12255698000.0,22668097000.0,0.0,,
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2020.0,Q1,,2020-03-31,2020-05-08 16:39:05+00:00,87245000.0,-103408000.0,2848115000.0,0.0,14228913000.0,,1050137000.0,-5995699000.0,14172279000.0,26065879000.0,83455000.0,2611252000.0,302897000.0,1141309000.0,197701000.0,38144000.0,-3491696000.0,26617828000.0,10632942000.0,10632942000.0,10716397000.0,15703730000.0,26617828000.0,0.0,,-867000.0
