company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Constellation Brands Inc,STZ,,16918,2017.0,Q2,2016-06-01,2016-08-31,2017-10-05 11:55:32+00:00,1.64,1.64,0.36,1.61,,163600000.0,353200000.0,353200000.0,358900000.0,-5700000.0,1253800000.0,2222800000.0,,,,,,358100000.0,1253800000.0,969000000.0,94100000.0,0.0,358100000.0,610900000.0,-94100000.0,516800000.0,2222800000.0,218800000.0,218800000.0,222900000.0
Constellation Brands Inc,STZ,,16918,2017.0,Q2YTD,2016-03-01,2016-08-31,,3.1,3.1,0.72,3.04,,313300000.0,672300000.0,672300000.0,677200000.0,-4900000.0,2425500000.0,4275800000.0,,,,,,686700000.0,2425500000.0,1850300000.0,178700000.0,700000.0,686700000.0,1163600000.0,-178000000.0,985600000.0,4275800000.0,218800000.0,218800000.0,222900000.0
Constellation Brands Inc,STZ,,16918,2017.0,Q2TTM,2015-09-01,2016-08-31,,5.48,5.48,1.28,5.36,,546200000.0,1188600000.0,1188600000.0,1191100000.0,-2500000.0,4508800000.0,7788700000.0,,,,,,1257900000.0,4508800000.0,3279900000.0,23900000.0,-263300000.0,1257900000.0,2022000000.0,-287200000.0,1734800000.0,7788700000.0,218800000.0,218800000.0,222900000.0
Constellation Brands Inc,STZ,,16918,2017.0,Q1,2016-03-01,2016-05-31,2017-06-29 16:14:36+00:00,1.46,1.46,0.36,1.43,,149700000.0,319100000.0,319100000.0,318300000.0,800000.0,1171700000.0,2053000000.0,,,,,,328600000.0,1171700000.0,881300000.0,84600000.0,700000.0,328600000.0,552700000.0,-83900000.0,468800000.0,2053000000.0,218000000.0,218000000.0,222600000.0
Constellation Brands Inc,STZ,,16918,2017.0,Q1TTM,2015-06-01,2016-05-31,,5.26,5.26,1.2,5.13,,479700000.0,1139500000.0,1139500000.0,1134600000.0,4900000.0,4392300000.0,7478800000.0,,,,,,1196000000.0,4392300000.0,3086500000.0,8200000.0,-263100000.0,1196000000.0,1890500000.0,-271300000.0,1619200000.0,7478800000.0,218000000.0,218000000.0,222600000.0
Constellation Brands Inc,STZ,,16918,2018.0,FY,2017-03-01,2018-02-28,2020-04-21 10:23:53+00:00,10.86,11.96,2.08,11.47,0.0,22700000.0,2315300000.0,2315300000.0,2303400000.0,11900000.0,4509600000.0,8322100000.0,,0.0,,,,1532700000.0,4509600000.0,3812500000.0,97000000.0,155200000.0,1532700000.0,2279800000.0,58200000.0,2338000000.0,8322100000.0,212100000.0,171457000.0,200745000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q4,2017-12-01,2018-02-28,,4.3,5.4,0.67,5.08,,-329300000.0,913800000.0,913800000.0,910500000.0,3300000.0,1086300000.0,1931500000.0,,,,,,333400000.0,1086300000.0,845200000.0,-167200000.0,-94500000.0,333400000.0,511800000.0,72700000.0,584500000.0,1931500000.0,212100000.0,171457000.0,200745000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q3,2017-09-01,2017-11-30,2019-01-09 14:15:29+00:00,2.32,2.32,0.47,2.26,,150600000.0,496400000.0,496400000.0,492800000.0,3600000.0,1071400000.0,1981700000.0,,,,,,420700000.0,1071400000.0,910300000.0,91700000.0,249100000.0,420700000.0,489600000.0,157400000.0,647000000.0,1981700000.0,212400000.0,212400000.0,218100000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q3YTD,2017-03-01,2017-11-30,,6.56,6.56,1.41,6.39,,352000000.0,1401500000.0,1401500000.0,1392900000.0,8600000.0,3423300000.0,6390600000.0,,,,,,1199300000.0,3423300000.0,2967300000.0,264200000.0,249700000.0,1199300000.0,1768000000.0,-14500000.0,1753500000.0,6390600000.0,212400000.0,212400000.0,218100000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q3TTM,2016-12-01,2017-11-30,,8.65,8.65,1.77,8.43,,510100000.0,1856900000.0,1856900000.0,1838400000.0,18500000.0,4428700000.0,8173300000.0,,262400000.0,,,,1547600000.0,4428700000.0,3744600000.0,7900000.0,-84500000.0,1547600000.0,2197000000.0,170000000.0,2367000000.0,8173300000.0,212400000.0,212400000.0,218100000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q2,2017-06-01,2017-08-31,2018-10-04 16:36:13+00:00,2.36,2.36,0.47,2.3,,130000000.0,504100000.0,504100000.0,501600000.0,2500000.0,1231900000.0,2300600000.0,,,,,,351400000.0,1231900000.0,1068700000.0,83400000.0,200000.0,351400000.0,717300000.0,-83200000.0,634100000.0,2300600000.0,212500000.0,212500000.0,218100000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q2YTD,2017-03-01,2017-08-31,,4.24,4.24,0.94,4.13,,201400000.0,905100000.0,905100000.0,900100000.0,5000000.0,2351900000.0,4408900000.0,,,,,,778600000.0,2351900000.0,2057000000.0,172500000.0,600000.0,778600000.0,1278400000.0,-171900000.0,1106500000.0,4408900000.0,212500000.0,212500000.0,218100000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q2TTM,2016-09-01,2017-08-31,,8.18,8.18,1.66,7.99,,438400000.0,1765500000.0,1765500000.0,1751500000.0,14000000.0,4458600000.0,8184300000.0,,262400000.0,,,,1484300000.0,4458600000.0,3725700000.0,-6200000.0,-306100000.0,1484300000.0,2241400000.0,-37500000.0,2203900000.0,8184300000.0,212500000.0,212500000.0,218100000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q1,2017-03-01,2017-05-31,2018-06-29 12:14:06+00:00,1.88,1.88,0.47,1.83,,71400000.0,401000000.0,401000000.0,398500000.0,2500000.0,1120000000.0,2108300000.0,,,,,,427200000.0,1120000000.0,988300000.0,89100000.0,400000.0,427200000.0,561100000.0,-88700000.0,472400000.0,2108300000.0,212000000.0,212000000.0,217800000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q1TTM,2016-06-01,2017-05-31,,7.46,7.46,1.55,7.3,,472000000.0,1614600000.0,1614600000.0,1608800000.0,5800000.0,4480500000.0,8106500000.0,,262400000.0,,,,1491000000.0,4480500000.0,3626000000.0,4500000.0,-306300000.0,1491000000.0,2135000000.0,-48400000.0,2086600000.0,8106500000.0,212000000.0,212000000.0,217800000.0
Constellation Brands Inc,STZ,,16918,2019.0,FY,2018-03-01,2019-02-28,2020-04-21 10:23:53+00:00,16.57,18.24,2.96,17.57,0.0,685900000.0,3459100000.0,3459100000.0,3435900000.0,23200000.0,4804000000.0,8884300000.0,,0.0,,,,1668100000.0,4804000000.0,4080300000.0,1700000.0,1734500000.0,1668100000.0,2412200000.0,1732800000.0,4145000000.0,8884300000.0,207400000.0,167249000.0,195532000.0
Constellation Brands Inc,STZ,,16918,2019.0,Q4,2018-12-01,2019-02-28,,11.53,11.58,0.88,11.08,,280800000.0,1258400000.0,1249400000.0,1239500000.0,18900000.0,1074500000.0,1968000000.0,9000000.0,,,,,428200000.0,1074500000.0,893500000.0,-175800000.0,889100000.0,428200000.0,465300000.0,1064900000.0,1530200000.0,1968000000.0,207400000.0,167249000.0,195532000.0
Constellation Brands Inc,STZ,,16918,2019.0,Q3,2018-09-01,2018-11-30,2020-01-08 12:21:11+00:00,1.47,3.09,1.41,3.01,0.0,35300000.0,303100000.0,312100000.0,303100000.0,,1190600000.0,2160600000.0,-9000000.0,0.0,,,,413500000.0,1190600000.0,970000000.0,1700000.0,-207400000.0,413500000.0,556500000.0,-209100000.0,347400000.0,2160600000.0,206200000.0,189682000.0,218138000.0
Constellation Brands Inc,STZ,,16918,2019.0,Q3YTD,2018-03-01,2018-11-30,,5.04,6.66,2.08,6.49,,405100000.0,2200700000.0,2209700000.0,2196400000.0,4300000.0,3729500000.0,6916300000.0,-9000000.0,,,,,1239900000.0,3729500000.0,3186800000.0,177500000.0,845400000.0,1239900000.0,1946900000.0,667900000.0,2614800000.0,6916300000.0,206200000.0,189682000.0,218138000.0
Constellation Brands Inc,STZ,,16918,2019.0,Q3TTM,2017-12-01,2018-11-30,,9.34,12.06,2.75,11.57,,75800000.0,3114500000.0,3123500000.0,3106900000.0,7600000.0,4815800000.0,8847800000.0,-9000000.0,,,,,1573300000.0,4815800000.0,4032000000.0,10300000.0,750900000.0,1573300000.0,2458700000.0,740600000.0,3199300000.0,8847800000.0,206200000.0,189682000.0,218138000.0
Constellation Brands Inc,STZ,,16918,2019.0,Q2,2018-06-01,2018-08-31,2019-10-03 13:29:52+00:00,0.0,0.0,0.0,0.0,,214100000.0,1151300000.0,1151300000.0,1149500000.0,1800000.0,1357500000.0,2525700000.0,,,,,,403200000.0,1357500000.0,1168200000.0,88000000.0,688400000.0,403200000.0,765000000.0,600400000.0,1365400000.0,2525700000.0,,0.0,0.0
Constellation Brands Inc,STZ,,16918,2019.0,Q2YTD,2018-03-01,2018-08-31,,3.57,3.57,0.67,3.48,,369800000.0,1897600000.0,1897600000.0,1893300000.0,4300000.0,2538900000.0,4755700000.0,,,,,,826400000.0,2538900000.0,2216800000.0,175800000.0,1052800000.0,826400000.0,1390400000.0,877000000.0,2267400000.0,4755700000.0,,0.0,0.0
Constellation Brands Inc,STZ,,16918,2019.0,Q2TTM,2017-09-01,2018-08-31,,10.19,11.29,1.81,10.82,,191100000.0,3307800000.0,3307800000.0,3296600000.0,11200000.0,4696600000.0,8668900000.0,,,,,,1580500000.0,4696600000.0,3972300000.0,100300000.0,1207400000.0,1580500000.0,2391800000.0,1107100000.0,3498900000.0,8668900000.0,,0.0,0.0
Constellation Brands Inc,STZ,,16918,2019.0,Q1,2018-03-01,2018-05-31,2019-06-28 12:04:27+00:00,3.57,3.57,0.67,3.48,,155700000.0,746300000.0,746300000.0,743800000.0,2500000.0,1181400000.0,2230000000.0,,,,,,423200000.0,1181400000.0,1048600000.0,87800000.0,364400000.0,423200000.0,625400000.0,276600000.0,902000000.0,2230000000.0,208300000.0,208300000.0,213700000.0
Constellation Brands Inc,STZ,,16918,2019.0,Q1TTM,2017-06-01,2018-05-31,,12.55,13.65,2.28,13.12,,107000000.0,2660600000.0,2660600000.0,2648700000.0,11900000.0,4571000000.0,8443800000.0,,,,,,1528700000.0,4571000000.0,3872800000.0,95700000.0,519200000.0,1528700000.0,2344100000.0,423500000.0,2767600000.0,8443800000.0,208300000.0,208300000.0,213700000.0
Constellation Brands Inc,STZ,,16918,2020.0,Q4,2019-12-01,2020-02-29,,-1.8,-1.21,0.14,-1.14,59700000.0,79900000.0,423400000.0,409000000.0,398400000.0,25000000.0,1125800000.0,2075600000.0,14400000.0,,1900000.0,,,343100000.0,1125800000.0,949800000.0,-111600000.0,-167800000.0,404700000.0,545100000.0,-56200000.0,488900000.0,2075600000.0,168600000.0,168329000.0,168329000.0
Constellation Brands Inc,STZ,,16918,2020.0,FY,2019-03-01,2020-02-29,2020-04-21 10:23:53+00:00,-0.07,-0.07,3.0,-0.07,449700000.0,-966600000.0,21400000.0,21400000.0,-11800000.0,33200000.0,4961100000.0,9113000000.0,,,-74100000.0,,,1621800000.0,4961100000.0,4151900000.0,2400000.0,-3097300000.0,1997400000.0,2154500000.0,-3099700000.0,-945200000.0,9113000000.0,168600000.0,168329000.0,168329000.0
Constellation Brands Inc,STZ,,16918,2020.0,Q3YTD,2019-03-01,2019-11-30,,1.73,1.14,2.86,1.07,390000000.0,-1046500000.0,-402000000.0,-387600000.0,-410200000.0,8200000.0,3835300000.0,7037400000.0,-14400000.0,,-76000000.0,,,1278700000.0,3835300000.0,3202100000.0,114000000.0,-2929500000.0,1592700000.0,1609400000.0,-3043500000.0,-1434100000.0,7037400000.0,208300000.0,191660000.0,218170000.0
Constellation Brands Inc,STZ,,16918,2020.0,Q3TTM,2018-12-01,2019-11-30,,13.26,12.72,3.74,12.15,390000000.0,-765700000.0,856400000.0,861800000.0,829300000.0,27100000.0,4909800000.0,9005400000.0,-5400000.0,,-76000000.0,,,1706900000.0,4909800000.0,4095600000.0,-61800000.0,-2040400000.0,2020900000.0,2074700000.0,-1978600000.0,96100000.0,9005400000.0,208300000.0,191660000.0,218170000.0
Constellation Brands Inc,STZ,,16918,2020.0,Q3,2019-09-01,2019-11-30,2020-01-08 12:21:11+00:00,1.73,3.63,1.43,3.56,390000000.0,-658900000.0,360400000.0,366500000.0,360400000.0,,1194000000.0,2181500000.0,-6100000.0,,-76000000.0,,,406300000.0,1194000000.0,987500000.0,0.0,-559600000.0,720300000.0,267200000.0,-559600000.0,-292400000.0,2181500000.0,208300000.0,191660000.0,218170000.0
Constellation Brands Inc,STZ,,16918,2020.0,Q2,2019-06-01,2019-08-31,2019-10-03 13:29:52+00:00,0.0,0.0,0.0,0.0,,-202200000.0,-517000000.0,-517000000.0,-525200000.0,8200000.0,1387500000.0,2573400000.0,,,,,,466400000.0,1387500000.0,1185900000.0,114000000.0,-1324700000.0,466400000.0,719500000.0,-1438700000.0,-719200000.0,2573400000.0,,0.0,0.0
Constellation Brands Inc,STZ,,16918,2020.0,Q2YTD,2019-03-01,2019-08-31,,,-2.49,1.43,-2.49,,-387600000.0,-762400000.0,-754100000.0,-770600000.0,8200000.0,2641300000.0,4855900000.0,-8300000.0,,,,,872400000.0,2641300000.0,2214600000.0,114000000.0,-2369900000.0,872400000.0,1342200000.0,-2483900000.0,-1141700000.0,4855900000.0,,0.0,0.0
Constellation Brands Inc,STZ,,16918,2020.0,Q2TTM,2018-09-01,2019-08-31,,13.0,12.18,3.72,11.6,,-71500000.0,799100000.0,807400000.0,772000000.0,27100000.0,4906400000.0,8984500000.0,-8300000.0,,,,,1714100000.0,4906400000.0,4078100000.0,-60100000.0,-1688200000.0,1714100000.0,2364000000.0,-1628100000.0,735900000.0,8984500000.0,,0.0,0.0
Constellation Brands Inc,STZ,,16918,2020.0,Q1,2019-03-01,2019-05-31,2020-07-01 13:58:37+00:00,0.0,-2.49,1.43,-2.49,0.0,-185400000.0,-245400000.0,-237100000.0,-245400000.0,,1253800000.0,2282500000.0,-8300000.0,,,,,406000000.0,1253800000.0,1028700000.0,0.0,-1045200000.0,406000000.0,622700000.0,-1045200000.0,-422500000.0,2282500000.0,191435000.0,98600000.0,98600000.0
Constellation Brands Inc,STZ,,16918,2020.0,Q1TTM,2018-06-01,2019-05-31,,13.0,12.18,3.72,11.6,,344800000.0,2467400000.0,2475700000.0,2446700000.0,20700000.0,4876400000.0,8936800000.0,-8300000.0,,,,,1650900000.0,4876400000.0,4060400000.0,-86100000.0,324900000.0,1650900000.0,2409500000.0,411000000.0,2820500000.0,8936800000.0,191435000.0,98600000.0,98600000.0
