company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Whole Foods Market Inc,WFM,,865436,2016.0,FY,2015-09-28,2016-09-25,2017-11-17 13:16:49+00:00,-13000000.0,1000000.0,377000000.0,27000000.0,498000000.0,,5000000.0,56000000.0,19000000.0,1299000000.0,,-113000000.0,-899000000.0,1116000000.0,-113000000.0,-899000000.0,1116000000.0,109000000.0,507000000.0,507000000.0,54000000.0,4000000.0,-403000000.0,-177000000.0,-593000000.0,-321000000.0,-314000000.0,-944000000.0,431000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q4,2016-07-04,2016-09-25,,-2000000.0,,20000000.0,,122000000.0,,1000000.0,131000000.0,2000000.0,,,-56000000.0,-419000000.0,352000000.0,-56000000.0,-419000000.0,352000000.0,-122000000.0,88000000.0,88000000.0,11000000.0,,-96000000.0,-44000000.0,-282000000.0,-95000000.0,1000000.0,-15000000.0,56000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q3YTD,2015-09-28,2016-07-03,2017-08-04 13:04:29+00:00,-11000000.0,1000000.0,357000000.0,27000000.0,376000000.0,,4000000.0,-75000000.0,17000000.0,1299000000.0,,-57000000.0,-480000000.0,764000000.0,-57000000.0,-480000000.0,764000000.0,231000000.0,419000000.0,419000000.0,43000000.0,4000000.0,-307000000.0,-133000000.0,-311000000.0,-226000000.0,-315000000.0,-929000000.0,375000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q3TTM,2015-07-06,2016-07-03,,-14000000.0,4000000.0,477000000.0,27000000.0,484000000.0,,2000000.0,-164000000.0,22000000.0,1299000000.0,,-424000000.0,-245000000.0,896000000.0,-424000000.0,-245000000.0,896000000.0,229000000.0,476000000.0,476000000.0,96000000.0,5000000.0,-397000000.0,-180000000.0,-347000000.0,-293000000.0,-316000000.0,-1254000000.0,806000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q3,2016-04-11,2016-07-03,,,,128000000.0,27000000.0,117000000.0,,2000000.0,-59000000.0,6000000.0,,,-231000000.0,-295000000.0,189000000.0,-231000000.0,-295000000.0,189000000.0,-335000000.0,120000000.0,120000000.0,11000000.0,3000000.0,-100000000.0,-43000000.0,-135000000.0,-85000000.0,-2000000.0,-195000000.0,25000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q2YTD,2015-09-28,2016-04-10,2017-05-19 10:44:58+00:00,-11000000.0,1000000.0,229000000.0,,259000000.0,,2000000.0,-16000000.0,11000000.0,1299000000.0,,174000000.0,-185000000.0,575000000.0,174000000.0,-185000000.0,575000000.0,566000000.0,299000000.0,299000000.0,32000000.0,1000000.0,-207000000.0,-90000000.0,-176000000.0,-141000000.0,-313000000.0,-734000000.0,350000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q2TTM,2015-04-13,2016-04-10,,-14000000.0,8000000.0,436000000.0,,473000000.0,,-3000000.0,-100000000.0,28000000.0,1299000000.0,,-325000000.0,-169000000.0,995000000.0,-325000000.0,-169000000.0,995000000.0,498000000.0,509000000.0,509000000.0,105000000.0,3000000.0,-417000000.0,-184000000.0,-397000000.0,-313000000.0,-314000000.0,-1157000000.0,972000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q2,2016-01-18,2016-04-10,,,,92000000.0,,112000000.0,,3000000.0,76000000.0,4000000.0,,,-145000000.0,-76000000.0,343000000.0,-145000000.0,-76000000.0,343000000.0,125000000.0,142000000.0,142000000.0,13000000.0,,-110000000.0,-45000000.0,-43000000.0,-53000000.0,-4000000.0,-100000000.0,130000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q1,2015-09-28,2016-01-17,2017-02-16 16:46:12+00:00,-11000000.0,1000000.0,137000000.0,,147000000.0,,-1000000.0,-92000000.0,7000000.0,1299000000.0,,319000000.0,-109000000.0,232000000.0,319000000.0,-109000000.0,232000000.0,441000000.0,157000000.0,157000000.0,19000000.0,1000000.0,-97000000.0,-45000000.0,-133000000.0,-88000000.0,-309000000.0,-634000000.0,220000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q1TTM,2015-01-19,2016-01-17,,-14000000.0,12000000.0,443000000.0,,461000000.0,,-6000000.0,-130000000.0,50000000.0,1299000000.0,,-244000000.0,-294000000.0,974000000.0,-244000000.0,-294000000.0,974000000.0,430000000.0,526000000.0,526000000.0,105000000.0,8000000.0,-450000000.0,-186000000.0,-456000000.0,-323000000.0,-311000000.0,-1104000000.0,949000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q4,2017-07-03,2017-09-24,,,1000000.0,11000000.0,-1000000.0,78000000.0,,2000000.0,47000000.0,8000000.0,,,-177000000.0,-19000000.0,237000000.0,-177000000.0,-19000000.0,237000000.0,43000000.0,-55000000.0,-55000000.0,166000000.0,-126000000.0,-57000000.0,-58000000.0,-192000000.0,-81000000.0,1000000.0,-2000000.0,311000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,FY,2016-09-26,2017-09-24,2017-11-17 13:16:49+00:00,,2000000.0,192000000.0,52000000.0,495000000.0,,6000000.0,189000000.0,51000000.0,,,-265000000.0,-906000000.0,1138000000.0,-265000000.0,-906000000.0,1138000000.0,-27000000.0,245000000.0,245000000.0,207000000.0,-121000000.0,-361000000.0,-190000000.0,-959000000.0,-298000000.0,-3000000.0,-2000000.0,712000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q3TTM,2016-07-04,2017-07-02,,-2000000.0,1000000.0,201000000.0,53000000.0,539000000.0,,5000000.0,273000000.0,45000000.0,,,-144000000.0,-1306000000.0,1253000000.0,-144000000.0,-1306000000.0,1253000000.0,-192000000.0,388000000.0,388000000.0,52000000.0,5000000.0,-400000000.0,-176000000.0,-1049000000.0,-312000000.0,-3000000.0,-15000000.0,457000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q3,2017-04-10,2017-07-02,,,,39000000.0,27000000.0,112000000.0,,4000000.0,50000000.0,33000000.0,,,-7000000.0,-407000000.0,277000000.0,-7000000.0,-407000000.0,277000000.0,-133000000.0,106000000.0,106000000.0,9000000.0,5000000.0,-71000000.0,-44000000.0,-411000000.0,-68000000.0,-1000000.0,,143000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q3YTD,2016-09-26,2017-07-02,2017-08-04 13:04:29+00:00,,1000000.0,181000000.0,53000000.0,417000000.0,,4000000.0,142000000.0,43000000.0,,,-88000000.0,-887000000.0,901000000.0,-88000000.0,-887000000.0,901000000.0,-70000000.0,300000000.0,300000000.0,41000000.0,5000000.0,-304000000.0,-132000000.0,-767000000.0,-217000000.0,-4000000.0,,401000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q2TTM,2016-04-11,2017-04-09,,-2000000.0,1000000.0,290000000.0,53000000.0,544000000.0,,3000000.0,164000000.0,18000000.0,,,-368000000.0,-1194000000.0,1165000000.0,-368000000.0,-1194000000.0,1165000000.0,-394000000.0,402000000.0,402000000.0,54000000.0,3000000.0,-429000000.0,-175000000.0,-773000000.0,-329000000.0,-4000000.0,-210000000.0,339000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q2,2017-01-16,2017-04-09,,,1000000.0,66000000.0,,116000000.0,,,110000000.0,5000000.0,,,-43000000.0,-236000000.0,340000000.0,-43000000.0,-236000000.0,340000000.0,61000000.0,99000000.0,99000000.0,14000000.0,,-79000000.0,-45000000.0,-156000000.0,-54000000.0,-3000000.0,,53000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q2YTD,2016-09-26,2017-04-09,2017-05-19 10:44:58+00:00,,1000000.0,142000000.0,26000000.0,305000000.0,,,92000000.0,10000000.0,,,-81000000.0,-480000000.0,624000000.0,-81000000.0,-480000000.0,624000000.0,63000000.0,194000000.0,194000000.0,32000000.0,,-233000000.0,-88000000.0,-356000000.0,-149000000.0,-3000000.0,,258000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q1TTM,2016-01-18,2017-01-15,,-2000000.0,,316000000.0,53000000.0,540000000.0,,6000000.0,130000000.0,17000000.0,,,-470000000.0,-1034000000.0,1168000000.0,-470000000.0,-1034000000.0,1168000000.0,-330000000.0,445000000.0,445000000.0,53000000.0,3000000.0,-460000000.0,-175000000.0,-660000000.0,-328000000.0,-5000000.0,-310000000.0,416000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q1,2016-09-26,2017-01-15,2017-02-16 16:46:12+00:00,,,76000000.0,26000000.0,189000000.0,,,-18000000.0,5000000.0,,,-38000000.0,-244000000.0,284000000.0,-38000000.0,-244000000.0,284000000.0,2000000.0,95000000.0,95000000.0,18000000.0,,-154000000.0,-43000000.0,-200000000.0,-95000000.0,,,205000000.0
