company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Whole Foods Market Inc,WFM,,865436,2016.0,Q1,2015-09-28,2016-01-17,2017-02-16 16:46:12+00:00,0.47,0.47,0.135,0.46,92000000.0,157000000.0,157000000.0,157000000.0,3188000000.0,4829000000.0,4000000.0,13000000.0,,3000000.0,1373000000.0,3188000000.0,1641000000.0,7000000.0,1389000000.0,252000000.0,-3000000.0,249000000.0,4829000000.0,334000000.0,337000000.0,338200000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q1TTM,2015-01-19,2016-01-17,,1.56,1.56,0.55,1.56,327000000.0,526000000.0,526000000.0,526000000.0,10116000000.0,15547000000.0,18000000.0,59000000.0,,15000000.0,4515000000.0,10116000000.0,5431000000.0,7000000.0,4589000000.0,842000000.0,11000000.0,853000000.0,15547000000.0,334000000.0,337000000.0,338200000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q4,2017-07-03,2017-09-24,,-0.94,-0.94,,-0.94,-19000000.0,-55000000.0,-55000000.0,-55000000.0,2445000000.0,3650000000.0,1000000.0,14000000.0,,173000000.0,1081000000.0,2445000000.0,1205000000.0,12000000.0,1268000000.0,-63000000.0,-11000000.0,-74000000.0,3650000000.0,,,
Whole Foods Market Inc,WFM,,865436,2017.0,FY,2016-09-26,2017-09-24,2017-11-17 13:16:49+00:00,,,0.46,,172000000.0,245000000.0,245000000.0,245000000.0,10633000000.0,16030000000.0,7000000.0,60000000.0,,251000000.0,4627000000.0,10633000000.0,5397000000.0,49000000.0,4938000000.0,459000000.0,-42000000.0,417000000.0,16030000000.0,,,
Whole Foods Market Inc,WFM,,865436,2017.0,Q3YTD,2016-09-26,2017-07-02,,0.94,0.94,0.46,0.94,191000000.0,300000000.0,300000000.0,300000000.0,8188000000.0,12380000000.0,6000000.0,46000000.0,,78000000.0,3546000000.0,8188000000.0,4192000000.0,37000000.0,3670000000.0,522000000.0,-31000000.0,491000000.0,12380000000.0,321200000.0,319400000.0,320300000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q3TTM,2016-07-04,2017-07-02,,-0.34,-0.34,0.6,-0.33,250000000.0,388000000.0,388000000.0,388000000.0,10490000000.0,15876000000.0,9000000.0,61000000.0,,83000000.0,4565000000.0,10490000000.0,5386000000.0,48000000.0,4709000000.0,677000000.0,-39000000.0,638000000.0,15876000000.0,321200000.0,319400000.0,320300000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q3,2017-04-10,2017-07-02,2017-08-04 13:04:29+00:00,0.33,0.33,0.18,0.33,67000000.0,106000000.0,106000000.0,106000000.0,2457000000.0,3725000000.0,4000000.0,13000000.0,,3000000.0,1072000000.0,2457000000.0,1268000000.0,11000000.0,1088000000.0,180000000.0,-7000000.0,173000000.0,3725000000.0,321200000.0,319400000.0,320300000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q2YTD,2016-09-26,2017-04-09,,0.61,0.61,0.28,0.61,124000000.0,194000000.0,194000000.0,194000000.0,5731000000.0,8655000000.0,2000000.0,33000000.0,,75000000.0,2474000000.0,5731000000.0,2924000000.0,26000000.0,2582000000.0,342000000.0,-24000000.0,318000000.0,8655000000.0,319400000.0,318500000.0,318900000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q2TTM,2016-04-11,2017-04-09,,-0.3,-0.3,0.55,-0.29,259000000.0,402000000.0,402000000.0,402000000.0,10450000000.0,15854000000.0,4000000.0,66000000.0,,82000000.0,4550000000.0,10450000000.0,5404000000.0,49000000.0,4698000000.0,706000000.0,-45000000.0,661000000.0,15854000000.0,319400000.0,318500000.0,318900000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q2,2017-01-16,2017-04-09,2017-05-19 10:44:58+00:00,0.31,0.31,0.14,0.31,63000000.0,99000000.0,99000000.0,99000000.0,2463000000.0,3737000000.0,2000000.0,12000000.0,,34000000.0,1057000000.0,2463000000.0,1274000000.0,11000000.0,1103000000.0,171000000.0,-9000000.0,162000000.0,3737000000.0,319400000.0,318500000.0,318900000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q1TTM,2016-01-18,2017-01-15,,-0.17,-0.17,0.55,-0.16,289000000.0,445000000.0,445000000.0,445000000.0,10393000000.0,15813000000.0,7000000.0,72000000.0,,51000000.0,4521000000.0,10393000000.0,5420000000.0,49000000.0,4644000000.0,776000000.0,-42000000.0,734000000.0,15813000000.0,316700000.0,318200000.0,318700000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q1,2016-09-26,2017-01-15,2017-02-16 16:46:12+00:00,0.3,0.3,0.14,0.3,61000000.0,95000000.0,95000000.0,95000000.0,3268000000.0,4918000000.0,,21000000.0,,41000000.0,1417000000.0,3268000000.0,1650000000.0,15000000.0,1479000000.0,171000000.0,-15000000.0,156000000.0,4918000000.0,316700000.0,318200000.0,318700000.0
