company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q3,2013-06-30,2013-09-28,,-14170000.0,,31845000.0,,7894000.0,-25225000.0,,195000000.0,-136569000.0,-33045000.0,152796000.0,,,,-136569000.0,-33045000.0,152796000.0,-8924000.0,116372000.0,116372000.0,,29804000.0,4352000.0,-2076000.0,-5173000.0,,-16799000.0,-255781000.0,-74967000.0,,
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q3YTD,2012-12-30,2013-09-28,2014-11-06 13:13:37+00:00,-47878000.0,,96081000.0,,1286000.0,-107170000.0,,678781000.0,-349240000.0,-93758000.0,389547000.0,,,,-349240000.0,-93758000.0,389547000.0,-52165000.0,336493000.0,336493000.0,,64143000.0,29132000.0,-7147000.0,-23935000.0,,-38733000.0,-806740000.0,-226478000.0,,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q2TTM,2012-07-01,2013-06-29,,-133598000.0,,128169000.0,,294000.0,-116463000.0,,512479000.0,-339385000.0,-188237000.0,514957000.0,,,,-339385000.0,-188237000.0,514957000.0,-12371000.0,447146000.0,447146000.0,,56105000.0,43837000.0,-8040000.0,-11438000.0,,-51799000.0,-589760000.0,-294503000.0,,5200000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q2,2013-03-31,2013-06-29,,-1349000.0,,31843000.0,,-1353000.0,104905000.0,,132954000.0,-268744000.0,-16424000.0,274798000.0,,,,-268744000.0,-16424000.0,274798000.0,-11723000.0,121435000.0,121435000.0,,16615000.0,9617000.0,-5003000.0,-15435000.0,,-10072000.0,-317818000.0,-78062000.0,,
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q2YTD,2012-12-30,2013-06-29,2014-08-04 12:28:28+00:00,-33708000.0,,64236000.0,,-6608000.0,-81945000.0,,483781000.0,-212671000.0,-60713000.0,236751000.0,,,,-212671000.0,-60713000.0,236751000.0,-43241000.0,220121000.0,220121000.0,,34339000.0,24780000.0,-5071000.0,-18762000.0,,-21934000.0,-550959000.0,-151511000.0,,
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q1TTM,2012-04-01,2013-03-30,,-233617000.0,,127295000.0,,1647000.0,-194497000.0,,405959000.0,-145437000.0,-281789000.0,418657000.0,,,,-145437000.0,-281789000.0,418657000.0,-6922000.0,433013000.0,433013000.0,,52846000.0,46399000.0,-5371000.0,-16164000.0,,-50876000.0,-246864000.0,-334767000.0,,8075000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q1,2012-12-30,2013-03-30,2014-05-06 12:25:41+00:00,-32359000.0,,32393000.0,,-5255000.0,-186850000.0,,350827000.0,56073000.0,-44289000.0,-38047000.0,,,,56073000.0,-44289000.0,-38047000.0,-31518000.0,98686000.0,98686000.0,,17724000.0,15163000.0,-68000.0,-3327000.0,,-11862000.0,-233141000.0,-73449000.0,,
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,FY,2013-12-29,2014-12-27,2017-02-21 15:57:15+00:00,-424283000.0,,152238000.0,,-20360000.0,-122961000.0,,467428000.0,-154647000.0,-516639000.0,592504000.0,,,,-154647000.0,-516639000.0,592504000.0,-99142000.0,505436000.0,505436000.0,,57791000.0,37377000.0,-13490000.0,-130369000.0,,-82116000.0,-229094000.0,-299989000.0,,3250000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q4,2014-09-28,2014-12-27,,-60173000.0,,39570000.0,,-11871000.0,78854000.0,,-5643000.0,-166137000.0,-83079000.0,274019000.0,,,,-166137000.0,-83079000.0,274019000.0,12932000.0,143955000.0,143955000.0,,11640000.0,113270000.0,-2822000.0,-107569000.0,,-21334000.0,-92488000.0,-73707000.0,,1250000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q3YTD,2013-12-29,2014-09-27,2015-11-04 14:09:34+00:00,-364110000.0,,112668000.0,,-8489000.0,-201815000.0,,473071000.0,11490000.0,-433560000.0,318485000.0,,,,11490000.0,-433560000.0,318485000.0,-112074000.0,361481000.0,361481000.0,,46151000.0,-75893000.0,-10668000.0,-22800000.0,,-60782000.0,-136606000.0,-226282000.0,,2000000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q3TTM,2013-09-29,2014-09-27,,-511959000.0,,144622000.0,,-4835000.0,-106046000.0,,475246000.0,24756000.0,-606407000.0,593113000.0,,,,24756000.0,-606407000.0,593113000.0,6627000.0,496450000.0,496450000.0,,58087000.0,-71131000.0,-14184000.0,-18089000.0,,-82264000.0,-61215000.0,-300055000.0,,2000000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q3,2014-06-29,2014-09-27,,-141253000.0,,39179000.0,,-11586000.0,-3308000.0,,105045000.0,-9842000.0,-166230000.0,174502000.0,,,,-9842000.0,-166230000.0,174502000.0,-13156000.0,124236000.0,124236000.0,,14395000.0,803000.0,-4171000.0,-5111000.0,,-22806000.0,-35740000.0,-74839000.0,,2000000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q2TTM,2013-06-30,2014-06-28,,-384876000.0,,137288000.0,,14645000.0,-127963000.0,,565201000.0,-101971000.0,-473222000.0,571407000.0,,,,-101971000.0,-473222000.0,571407000.0,10859000.0,488586000.0,488586000.0,,73496000.0,-67582000.0,-12089000.0,-18151000.0,,-76257000.0,-281256000.0,-300183000.0,,
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q2,2014-03-30,2014-06-28,,-78178000.0,,37353000.0,,1952000.0,14076000.0,,62871000.0,-140365000.0,-100236000.0,199232000.0,,,,-140365000.0,-100236000.0,199232000.0,-39417000.0,127117000.0,127117000.0,,20686000.0,-12703000.0,-2566000.0,-13926000.0,,-19492000.0,-100470000.0,-76137000.0,,
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q2YTD,2013-12-29,2014-06-28,2015-07-29 15:10:46+00:00,-222857000.0,,73489000.0,,3097000.0,-198507000.0,,368026000.0,21332000.0,-267330000.0,143983000.0,,,,21332000.0,-267330000.0,143983000.0,-98918000.0,237245000.0,237245000.0,,31756000.0,-76696000.0,-6497000.0,-17689000.0,,-37976000.0,-100866000.0,-151443000.0,,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q1TTM,2013-03-31,2014-03-29,,-308047000.0,,131778000.0,,11340000.0,-37134000.0,,635284000.0,-230350000.0,-389410000.0,646973000.0,,,,-230350000.0,-389410000.0,646973000.0,38553000.0,482904000.0,482904000.0,,69425000.0,-45262000.0,-14526000.0,-19660000.0,,-66837000.0,-498604000.0,-302108000.0,,
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q1,2013-12-29,2014-03-29,2015-05-04 14:13:13+00:00,-144679000.0,,36136000.0,,1145000.0,-212583000.0,,305155000.0,161697000.0,-167094000.0,-55249000.0,,,,161697000.0,-167094000.0,-55249000.0,-59501000.0,110128000.0,110128000.0,,11070000.0,-63993000.0,-3931000.0,-3763000.0,,-18484000.0,-396000.0,-75306000.0,,
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,FY,2014-12-28,2015-12-26,2018-02-21 13:51:40+00:00,-171861000.0,,159127000.0,0.0,-24827000.0,-131723000.0,,280173000.0,-348030000.0,-260031000.0,615500000.0,,,,-348030000.0,-260031000.0,615500000.0,-17388000.0,523427000.0,523427000.0,,64669000.0,-11590000.0,-16506000.0,-115408000.0,,-71684000.0,-201353000.0,-299852000.0,,20000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q4,2015-09-27,2015-12-26,,-29783000.0,,40236000.0,,-8780000.0,126836000.0,,140253000.0,-250023000.0,-56562000.0,326970000.0,,,,-250023000.0,-56562000.0,326970000.0,11605000.0,140843000.0,140843000.0,,19055000.0,-26147000.0,-7259000.0,-93092000.0,,-19520000.0,-130618000.0,-148989000.0,8570000.0,
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q3YTD,2014-12-28,2015-09-26,2016-11-02 13:16:00+00:00,-142078000.0,,118891000.0,,-16047000.0,-258559000.0,,139920000.0,-98007000.0,-203469000.0,288530000.0,,,,-98007000.0,-203469000.0,288530000.0,-28993000.0,382584000.0,382584000.0,,45614000.0,14557000.0,-9247000.0,-22316000.0,,-52164000.0,-70735000.0,-150863000.0,-8570000.0,20000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q3TTM,2014-09-28,2015-09-26,,-202251000.0,,158461000.0,,-27918000.0,-179705000.0,,134277000.0,-264144000.0,-286548000.0,562549000.0,,,,-264144000.0,-286548000.0,562549000.0,-16061000.0,526539000.0,526539000.0,,57254000.0,127827000.0,-12069000.0,-129885000.0,,-73498000.0,-163223000.0,-224570000.0,-8570000.0,1270000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q3,2015-06-28,2015-09-26,,-80762000.0,,42716000.0,,-7181000.0,-92632000.0,,14920000.0,18730000.0,-105564000.0,107428000.0,,,,18730000.0,-105564000.0,107428000.0,13413000.0,141396000.0,141396000.0,,15948000.0,767000.0,-6068000.0,-7635000.0,,-18734000.0,48647000.0,-37656000.0,-313000.0,
