company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2015.0,Q3,2014-10-04,2015-01-02,,-43000000.0,,238000000.0,,-59000000.0,257000000.0,26000000.0,,-23000000.0,-101000000.0,653000000.0,-23000000.0,-101000000.0,653000000.0,470000000.0,-313000000.0,-313000000.0,471000000.0,3000000.0,-5000000.0,-32000000.0,-82000000.0,-61000000.0,41000000.0,29000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2015.0,Q2YTD,2014-03-29,2014-10-03,2015-11-10 17:24:50+00:00,-180000000.0,,524000000.0,,-56000000.0,-372000000.0,125000000.0,0.0,-656000000.0,-298000000.0,490000000.0,-656000000.0,-298000000.0,490000000.0,-520000000.0,307000000.0,307000000.0,31000000.0,12000000.0,13000000.0,-63000000.0,-201000000.0,-171000000.0,-559000000.0,70000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2015.0,Q2TTM,2013-09-28,2014-10-03,,-482000000.0,,1040000000.0,16000000.0,-45000000.0,-177000000.0,254000000.0,439000000.0,-906000000.0,-788000000.0,1567000000.0,-906000000.0,-788000000.0,1567000000.0,-172000000.0,856000000.0,856000000.0,-152000000.0,-83000000.0,15000000.0,-122000000.0,-433000000.0,-565000000.0,-829000000.0,96000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2015.0,Q2,2014-07-05,2014-10-03,,-114000000.0,,252000000.0,-5000000.0,-75000000.0,-218000000.0,37000000.0,,-475000000.0,-184000000.0,217000000.0,-475000000.0,-184000000.0,217000000.0,-517000000.0,156000000.0,156000000.0,27000000.0,3000000.0,13000000.0,-34000000.0,-99000000.0,-70000000.0,-411000000.0,21000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2015.0,Q1TTM,2013-06-29,2014-07-04,,-457000000.0,,1035000000.0,197000000.0,43000000.0,-126000000.0,286000000.0,439000000.0,-573000000.0,-579000000.0,1620000000.0,-573000000.0,-579000000.0,1620000000.0,511000000.0,942000000.0,942000000.0,-231000000.0,-84000000.0,23000000.0,-118000000.0,-421000000.0,-554000000.0,-542000000.0,79000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2015.0,Q1,2014-03-29,2014-07-04,2015-08-12 17:08:03+00:00,-66000000.0,,272000000.0,5000000.0,19000000.0,-154000000.0,88000000.0,0.0,-181000000.0,-114000000.0,273000000.0,-181000000.0,-114000000.0,273000000.0,-3000000.0,151000000.0,151000000.0,4000000.0,9000000.0,0.0,-29000000.0,-102000000.0,-101000000.0,-148000000.0,49000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2016.0,FY,2015-04-04,2016-04-01,2017-05-26 09:37:33+00:00,-909000000.0,0.0,767000000.0,37000000.0,-57000000.0,-270000000.0,82000000.0,5476000000.0,-485000000.0,-1180000000.0,802000000.0,-485000000.0,-1180000000.0,802000000.0,-920000000.0,263000000.0,263000000.0,42000000.0,-48000000.0,-13000000.0,-1870000000.0,-356000000.0,-4052000000.0,-73000000.0,61000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2016.0,Q4,2016-01-02,2016-04-01,,-344000000.0,,159000000.0,37000000.0,-13000000.0,-15000000.0,10000000.0,1497000000.0,-249000000.0,-450000000.0,60000000.0,-249000000.0,-450000000.0,60000000.0,-652000000.0,-133000000.0,-133000000.0,49000000.0,-20000000.0,-58000000.0,-21000000.0,-79000000.0,-1670000000.0,-45000000.0,-6000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2016.0,Q3YTD,2015-04-04,2016-01-01,2017-02-02 18:29:10+00:00,-565000000.0,,608000000.0,,-44000000.0,-255000000.0,72000000.0,3979000000.0,-236000000.0,-730000000.0,742000000.0,-236000000.0,-730000000.0,742000000.0,-268000000.0,396000000.0,396000000.0,-7000000.0,-28000000.0,45000000.0,-1849000000.0,-277000000.0,-2382000000.0,-28000000.0,67000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2016.0,Q3TTM,2015-01-03,2016-01-01,,-671000000.0,,823000000.0,,-133000000.0,-707000000.0,117000000.0,3979000000.0,-635000000.0,-867000000.0,1072000000.0,-635000000.0,-867000000.0,1072000000.0,-563000000.0,419000000.0,419000000.0,537000000.0,-65000000.0,56000000.0,-1882000000.0,-375000000.0,-2432000000.0,-352000000.0,123000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2016.0,Q3,2015-10-03,2016-01-01,,-172000000.0,,198000000.0,,-17000000.0,-14000000.0,27000000.0,2370000000.0,20000000.0,-249000000.0,258000000.0,20000000.0,-249000000.0,258000000.0,12000000.0,52000000.0,52000000.0,22000000.0,-1000000.0,-1000000.0,-1785000000.0,-93000000.0,-681000000.0,90000000.0,17000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2016.0,Q2YTD,2015-04-04,2015-10-02,2016-11-03 18:11:47+00:00,-393000000.0,,410000000.0,,-27000000.0,-241000000.0,45000000.0,1609000000.0,-256000000.0,-481000000.0,484000000.0,-256000000.0,-481000000.0,484000000.0,-280000000.0,344000000.0,344000000.0,-29000000.0,-27000000.0,46000000.0,-64000000.0,-184000000.0,-1701000000.0,-118000000.0,50000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2016.0,Q2TTM,2014-10-04,2015-10-02,,-542000000.0,,863000000.0,,-175000000.0,-436000000.0,116000000.0,1609000000.0,-678000000.0,-719000000.0,1467000000.0,-678000000.0,-719000000.0,1467000000.0,-105000000.0,54000000.0,54000000.0,986000000.0,-61000000.0,52000000.0,-129000000.0,-364000000.0,-1812000000.0,-401000000.0,135000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2016.0,Q2,2015-07-04,2015-10-02,,-337000000.0,,203000000.0,,-66000000.0,-203000000.0,21000000.0,1606000000.0,-40000000.0,-397000000.0,122000000.0,-40000000.0,-397000000.0,122000000.0,-381000000.0,177000000.0,177000000.0,-55000000.0,-3000000.0,27000000.0,-32000000.0,-94000000.0,-1632000000.0,,7000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2016.0,Q1,2015-04-04,2015-07-03,2016-08-08 20:04:39+00:00,-56000000.0,,207000000.0,,39000000.0,-38000000.0,24000000.0,3000000.0,-216000000.0,-84000000.0,362000000.0,-216000000.0,-84000000.0,362000000.0,101000000.0,167000000.0,167000000.0,26000000.0,-24000000.0,19000000.0,-32000000.0,-90000000.0,-69000000.0,-118000000.0,43000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2016.0,Q1TTM,2014-07-05,2015-07-03,,-319000000.0,,912000000.0,-5000000.0,-184000000.0,-451000000.0,132000000.0,3000000.0,-1113000000.0,-506000000.0,1562000000.0,-1113000000.0,-506000000.0,1562000000.0,-241000000.0,33000000.0,33000000.0,1068000000.0,-55000000.0,38000000.0,-131000000.0,-369000000.0,-250000000.0,-812000000.0,149000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2017.0,Q4,2016-12-31,2017-03-31,,-58000000.0,17000000.0,155000000.0,3000000.0,59000000.0,33000000.0,7000000.0,526000000.0,21000000.0,-101000000.0,173000000.0,21000000.0,-101000000.0,173000000.0,152000000.0,-138000000.0,-138000000.0,106000000.0,84000000.0,-30000000.0,-19000000.0,-47000000.0,-577000000.0,,31000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2017.0,FY,2016-04-02,2017-03-31,2017-05-26 09:37:33+00:00,-675000000.0,17000000.0,658000000.0,3000000.0,-60000000.0,206000000.0,54000000.0,3270000000.0,93000000.0,-926000000.0,978000000.0,93000000.0,-926000000.0,978000000.0,85000000.0,-100000000.0,-100000000.0,197000000.0,72000000.0,-65000000.0,-78000000.0,-246000000.0,-3225000000.0,0.0,57000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2017.0,Q3TTM,2016-01-02,2016-12-30,,-961000000.0,,662000000.0,37000000.0,-132000000.0,158000000.0,57000000.0,4241000000.0,-177000000.0,-1275000000.0,865000000.0,-177000000.0,-1275000000.0,865000000.0,-719000000.0,-95000000.0,-95000000.0,140000000.0,-32000000.0,-93000000.0,-80000000.0,-278000000.0,-4318000000.0,-45000000.0,20000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2017.0,Q3,2016-10-01,2016-12-30,,-56000000.0,,164000000.0,,-98000000.0,396000000.0,5000000.0,554000000.0,-304000000.0,-104000000.0,563000000.0,-304000000.0,-104000000.0,563000000.0,57000000.0,37000000.0,37000000.0,-34000000.0,,-9000000.0,-20000000.0,-56000000.0,-843000000.0,,17000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2017.0,Q3YTD,2016-04-02,2016-12-30,2017-02-02 18:29:10+00:00,-617000000.0,,503000000.0,,-119000000.0,173000000.0,47000000.0,2744000000.0,72000000.0,-825000000.0,805000000.0,72000000.0,-825000000.0,805000000.0,-67000000.0,38000000.0,38000000.0,91000000.0,-12000000.0,-35000000.0,-59000000.0,-199000000.0,-2648000000.0,0.0,26000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2017.0,Q2TTM,2015-10-03,2016-09-30,,-1077000000.0,,696000000.0,37000000.0,-51000000.0,-252000000.0,79000000.0,6057000000.0,147000000.0,-1420000000.0,560000000.0,147000000.0,-1420000000.0,560000000.0,-764000000.0,-80000000.0,-80000000.0,196000000.0,-33000000.0,-85000000.0,-1845000000.0,-315000000.0,-4156000000.0,45000000.0,20000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2017.0,Q2,2016-07-02,2016-09-30,,-75000000.0,,170000000.0,,12000000.0,-100000000.0,6000000.0,746000000.0,22000000.0,-172000000.0,192000000.0,22000000.0,-172000000.0,192000000.0,54000000.0,21000000.0,21000000.0,101000000.0,-6000000.0,-16000000.0,-20000000.0,-85000000.0,-704000000.0,,4000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2017.0,Q2YTD,2016-04-02,2016-09-30,2016-11-03 18:11:47+00:00,-561000000.0,,339000000.0,,-21000000.0,-223000000.0,42000000.0,2190000000.0,376000000.0,-721000000.0,242000000.0,376000000.0,-721000000.0,242000000.0,-124000000.0,1000000.0,1000000.0,125000000.0,-12000000.0,-26000000.0,-39000000.0,-143000000.0,-1805000000.0,0.0,9000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2017.0,Q1TTM,2015-07-04,2016-07-01,,-1339000000.0,,729000000.0,37000000.0,-129000000.0,-355000000.0,94000000.0,6917000000.0,85000000.0,-1645000000.0,490000000.0,85000000.0,-1645000000.0,490000000.0,-1199000000.0,76000000.0,76000000.0,40000000.0,-30000000.0,-42000000.0,-1857000000.0,-324000000.0,-5084000000.0,45000000.0,23000000.0
DXC Technology Co,CSC,6113F6JQLWIUGTBN1L36,23082,2017.0,Q1,2016-04-02,2016-07-01,2016-08-08 20:04:39+00:00,-486000000.0,,169000000.0,,-33000000.0,-123000000.0,36000000.0,1444000000.0,354000000.0,-549000000.0,50000000.0,354000000.0,-549000000.0,50000000.0,-178000000.0,-20000000.0,-20000000.0,24000000.0,-6000000.0,-10000000.0,-19000000.0,-58000000.0,-1101000000.0,0.0,5000000.0
