company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-08 15:24:38+00:00,,,,2784000000.0,10000000.0,30000000.0,-5225000000.0,,3504000000.0,0.0,1423000000.0,-1470000000.0,-340000000.0,,,,1423000000.0,-1470000000.0,-340000000.0,-357000000.0,,1880000000.0,1881000000.0,1000000.0,220000000.0,1099000000.0,-3329000000.0,,-575000000.0,,-27479000000.0,,-1959000000.0,-646000000.0,,29328000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q2,2018-04-01,2018-06-30,,,,,1402000000.0,4000000.0,-28000000.0,-1792000000.0,,465000000.0,,-1063000000.0,502000000.0,598000000.0,,,,-1063000000.0,502000000.0,598000000.0,9000000.0,,931000000.0,931000000.0,,57000000.0,-262000000.0,-1876000000.0,,-286000000.0,,-13520000000.0,,-632000000.0,-348000000.0,,15894000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 14:29:31+00:00,,,,1382000000.0,6000000.0,58000000.0,-3433000000.0,,3039000000.0,0.0,2486000000.0,-1972000000.0,-938000000.0,,,,2486000000.0,-1972000000.0,-938000000.0,-366000000.0,,949000000.0,950000000.0,1000000.0,163000000.0,1361000000.0,-1453000000.0,,-289000000.0,,-13959000000.0,,-1327000000.0,-298000000.0,,13434000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,,4244000000.0,774000000.0,111000000.0,3110000000.0,,6244000000.0,,837000000.0,-2430000000.0,1580000000.0,,,,837000000.0,-2430000000.0,1580000000.0,98000000.0,,-6318000000.0,-6321000000.0,-3000000.0,547000000.0,3158000000.0,-4442000000.0,,-1154000000.0,,-58686000000.0,,-4423000000.0,-2988000000.0,,59924000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q4,2019-10-01,2019-12-31,,,,,1173000000.0,,-23000000.0,-2672000000.0,,1317000000.0,,424000000.0,-682000000.0,-139000000.0,,,,424000000.0,-682000000.0,-139000000.0,-420000000.0,,869000000.0,820000000.0,-49000000.0,540000000.0,174000000.0,-1410000000.0,,-286000000.0,,-13444000000.0,,-781000000.0,,,14172000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 16:26:31+00:00,,,,5006000000.0,2000000.0,16000000.0,-10066000000.0,,3881000000.0,485000000.0,6379000000.0,-5475000000.0,-928000000.0,,,,6379000000.0,-5475000000.0,-928000000.0,-8000000.0,,4169000000.0,4121000000.0,-48000000.0,11000000.0,6351000000.0,-3689000000.0,,-1136000000.0,,-63027000000.0,,-3202000000.0,0.0,,61239000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,,5382000000.0,2000000.0,20000000.0,-8669000000.0,,3239000000.0,485000000.0,5416000000.0,-4099000000.0,-690000000.0,,,,5416000000.0,-4099000000.0,-690000000.0,647000000.0,,2740000000.0,2743000000.0,3000000.0,-146000000.0,6872000000.0,-3443000000.0,,-1130000000.0,,-61613000000.0,,-3305000000.0,-745000000.0,,60955000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q3,2019-07-01,2019-09-30,,,,,1176000000.0,2000000.0,11000000.0,-796000000.0,,365000000.0,,737000000.0,-646000000.0,483000000.0,,,,737000000.0,-646000000.0,483000000.0,585000000.0,,973000000.0,973000000.0,,-870000000.0,2169000000.0,-1834000000.0,,-286000000.0,,-15699000000.0,,-1511000000.0,,,16885000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 10:14:51+00:00,,,,3833000000.0,2000000.0,39000000.0,-7394000000.0,,2564000000.0,485000000.0,5955000000.0,-4793000000.0,-789000000.0,,,,5955000000.0,-4793000000.0,-789000000.0,412000000.0,,3300000000.0,3301000000.0,1000000.0,-529000000.0,6177000000.0,-2279000000.0,,-850000000.0,,-49583000000.0,,-2421000000.0,0.0,,47067000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 15:24:38+00:00,,,,2657000000.0,0.0,28000000.0,-6598000000.0,,2199000000.0,485000000.0,5218000000.0,-4147000000.0,-1272000000.0,,,,5218000000.0,-4147000000.0,-1272000000.0,-173000000.0,,2327000000.0,2328000000.0,1000000.0,341000000.0,4008000000.0,-445000000.0,,-564000000.0,,-33884000000.0,,-910000000.0,0.0,,30182000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,,5235000000.0,,-13000000.0,-8075000000.0,,3429000000.0,485000000.0,4589000000.0,-2900000000.0,-871000000.0,,,,4589000000.0,-2900000000.0,-871000000.0,805000000.0,,508000000.0,550000000.0,42000000.0,1419000000.0,5518000000.0,-3130000000.0,,-1127000000.0,,-60388000000.0,,-2623000000.0,-1093000000.0,,60618000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q2,2019-04-01,2019-06-30,,,,,1358000000.0,,16000000.0,-3007000000.0,,750000000.0,,2454000000.0,-2168000000.0,-296000000.0,,,,2454000000.0,-2168000000.0,-296000000.0,6000000.0,,1390000000.0,1391000000.0,1000000.0,-38000000.0,2311000000.0,198000000.0,,-286000000.0,,-19052000000.0,,-321000000.0,,,16686000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 10:16:32+00:00,,,,1299000000.0,,12000000.0,-3591000000.0,,1449000000.0,485000000.0,2764000000.0,-1979000000.0,-976000000.0,,,,2764000000.0,-1979000000.0,-976000000.0,-179000000.0,,937000000.0,937000000.0,0.0,379000000.0,1697000000.0,-643000000.0,,-278000000.0,,-14832000000.0,,-589000000.0,0.0,,13496000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,,5279000000.0,4000000.0,-57000000.0,-6860000000.0,,3144000000.0,485000000.0,1072000000.0,-230000000.0,23000000.0,,,,1072000000.0,-230000000.0,23000000.0,808000000.0,,49000000.0,90000000.0,41000000.0,1514000000.0,2945000000.0,-5204000000.0,,-1127000000.0,,-54856000000.0,,-2934000000.0,-1441000000.0,,59826000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,,5585000000.0,2000000.0,14000000.0,-7632000000.0,,4405000000.0,,4275000000.0,-4129000000.0,34000000.0,,,,4275000000.0,-4129000000.0,34000000.0,194000000.0,,4886000000.0,4838000000.0,-48000000.0,-2757000000.0,5008000000.0,-3765000000.0,,-1141000000.0,,-70373000000.0,,-3497000000.0,-500000000.0,,70007000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 10:16:32+00:00,,,,1878000000.0,,10000000.0,-1157000000.0,,1973000000.0,0.0,660000000.0,-633000000.0,-14000000.0,,,,660000000.0,-633000000.0,-14000000.0,23000000.0,,1654000000.0,1654000000.0,0.0,-2389000000.0,354000000.0,-719000000.0,,-283000000.0,,-22178000000.0,,-884000000.0,-500000000.0,,22264000000.0,
