company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q3TTM,2013-10-01,2014-09-30,,5287000000.0,6.12,6.12,0.58,6.05,3145000000.0,1886000000.0,8822000000.0,8837000000.0,-15000000.0,8852000000.0,-30000000.0,-1886000000.0,6134000000.0,16618000000.0,,4784000000.0,13867000000.0,10804000000.0,-861000000.0,,37584000000.0,31819000000.0,1886000000.0,56084000000.0,69790000000.0,11982000000.0,67904000000.0,1423400000.0,1419239774.0,1442067842.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 16:23:23+00:00,1288000000.0,1.54,1.54,0.125,1.52,820000000.0,430000000.0,2201000000.0,2199000000.0,2000000.0,2192000000.0,9000000.0,-430000000.0,0.0,4564000000.0,,0.0,3151000000.0,2647000000.0,724000000.0,,9486000000.0,8085000000.0,430000000.0,13248000000.0,16697000000.0,3019000000.0,16267000000.0,1423400000.0,1419239774.0,1442067842.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q2,2014-04-01,2014-06-30,2015-08-03 21:34:51+00:00,1396000000.0,2.13,2.13,0.125,2.1,1474000000.0,463000000.0,3036000000.0,3006000000.0,30000000.0,3073000000.0,-37000000.0,-463000000.0,489000000.0,4046000000.0,,489000000.0,3714000000.0,2116000000.0,-2140000000.0,,9485000000.0,7734000000.0,463000000.0,11193000000.0,16136000000.0,4480000000.0,15673000000.0,1442700000.0,1442397111.0,1464676330.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q2YTD,2014-01-01,2014-06-30,,2701000000.0,3.23,3.23,0.25,3.19,2088000000.0,942000000.0,4648000000.0,4665000000.0,-17000000.0,4682000000.0,-34000000.0,-942000000.0,1585000000.0,8029000000.0,,1602000000.0,6687000000.0,4094000000.0,-1906000000.0,,18523000000.0,15486000000.0,942000000.0,24553000000.0,32248000000.0,6753000000.0,31306000000.0,1442700000.0,1442397111.0,1464676330.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q2TTM,2013-07-01,2014-06-30,,5219000000.0,6.05,6.05,0.45,5.99,1332000000.0,1972000000.0,8751000000.0,8810000000.0,-59000000.0,8830000000.0,-79000000.0,-1972000000.0,6134000000.0,15879000000.0,,4784000000.0,13963000000.0,9806000000.0,-1585000000.0,,37450000000.0,32074000000.0,1972000000.0,55805000000.0,67919000000.0,10142000000.0,65947000000.0,1442700000.0,1442397111.0,1464676330.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q1,2014-01-01,2014-03-31,2014-05-05 16:02:51+00:00,1305000000.0,1.1,1.1,0.125,1.09,614000000.0,479000000.0,1612000000.0,1659000000.0,-47000000.0,1609000000.0,3000000.0,-479000000.0,1096000000.0,3983000000.0,,1113000000.0,2973000000.0,1978000000.0,234000000.0,,9038000000.0,7752000000.0,479000000.0,13360000000.0,16112000000.0,2273000000.0,15633000000.0,1462700000.0,1459249393.0,1472510813.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q1TTM,2013-04-01,2014-03-31,,5176000000.0,5.77,5.77,0.33,5.73,280000000.0,2044000000.0,8473000000.0,8529000000.0,-56000000.0,8488000000.0,-15000000.0,-2044000000.0,5645000000.0,17268000000.0,,4918000000.0,13429000000.0,9747000000.0,593000000.0,,37165000000.0,33402000000.0,2044000000.0,58245000000.0,69098000000.0,8809000000.0,67054000000.0,1462700000.0,1459249393.0,1472510813.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:45:19+00:00,5236000000.0,1.69,1.69,0.81,1.65,1059000000.0,1281000000.0,2222000000.0,2222000000.0,0.0,2196000000.0,26000000.0,-1281000000.0,,14829000000.0,,,12686000000.0,6843000000.0,767000000.0,,36655000000.0,35076000000.0,1281000000.0,53765000000.0,58327000000.0,3281000000.0,57046000000.0,1299400000.0,1299825350.0,1334464883.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q4,2015-10-01,2015-12-31,,1255000000.0,-1.29,-1.29,0.28,-1.27,-1083000000.0,304000000.0,-1849000000.0,-1849000000.0,,-1841000000.0,-8000000.0,-304000000.0,,2834000000.0,,,3472000000.0,1571000000.0,1000000.0,,9426000000.0,11731000000.0,304000000.0,16459000000.0,13831000000.0,-2932000000.0,13527000000.0,1299400000.0,1299825350.0,1334464883.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 16:37:34+00:00,1275000000.0,-0.18,-0.18,0.28,-0.18,65000000.0,321000000.0,-197000000.0,-180000000.0,-17000000.0,-231000000.0,34000000.0,-321000000.0,,2864000000.0,,,3175000000.0,1096000000.0,349000000.0,,8862000000.0,7817000000.0,321000000.0,12616000000.0,12822000000.0,-115000000.0,12501000000.0,1283300000.0,1279072748.0,1279072748.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q3YTD,2015-01-01,2015-09-30,,3981000000.0,2.98,2.98,0.53,2.92,2142000000.0,977000000.0,4071000000.0,4071000000.0,,4037000000.0,34000000.0,-977000000.0,,11995000000.0,,,9214000000.0,5272000000.0,766000000.0,,27229000000.0,23345000000.0,977000000.0,37306000000.0,44496000000.0,6213000000.0,43519000000.0,1283300000.0,1279072748.0,1279072748.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q3TTM,2014-10-01,2015-09-30,,5322000000.0,3.48,3.48,0.66,3.41,2161000000.0,1323000000.0,4746000000.0,4781000000.0,-35000000.0,4692000000.0,54000000.0,-1323000000.0,,16220000000.0,,,12514000000.0,7263000000.0,2033000000.0,,36474000000.0,31823000000.0,1323000000.0,51692000000.0,59957000000.0,6942000000.0,58634000000.0,1283300000.0,1279072748.0,1279072748.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 16:24:05+00:00,1356000000.0,1.35,1.35,0.125,1.32,777000000.0,316000000.0,1791000000.0,1775000000.0,16000000.0,1800000000.0,-9000000.0,-316000000.0,,3952000000.0,,,3090000000.0,2202000000.0,343000000.0,,9545000000.0,8042000000.0,316000000.0,12831000000.0,15699000000.0,2552000000.0,15383000000.0,1333300000.0,1329157366.0,1365390431.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q2YTD,2015-01-01,2015-06-30,,2706000000.0,3.16,3.16,0.25,3.1,2077000000.0,656000000.0,4268000000.0,4251000000.0,17000000.0,4268000000.0,,-656000000.0,,9131000000.0,,,6039000000.0,4176000000.0,417000000.0,,18367000000.0,15528000000.0,656000000.0,24690000000.0,31674000000.0,6328000000.0,31018000000.0,1333300000.0,1329157366.0,1365390431.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q2TTM,2014-07-01,2015-06-30,,5335000000.0,5.2,5.2,0.5,5.11,2916000000.0,1432000000.0,7144000000.0,7160000000.0,-16000000.0,7115000000.0,29000000.0,-1432000000.0,,17920000000.0,,,12490000000.0,8814000000.0,2408000000.0,,37098000000.0,32091000000.0,1432000000.0,52324000000.0,63832000000.0,10076000000.0,62400000000.0,1333300000.0,1329157366.0,1365390431.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q1,2015-01-01,2015-03-31,2016-05-02 16:20:06+00:00,1350000000.0,1.81,1.81,0.125,1.78,1300000000.0,340000000.0,2477000000.0,2476000000.0,1000000.0,2468000000.0,9000000.0,-340000000.0,,5179000000.0,,,2949000000.0,1974000000.0,74000000.0,,8822000000.0,7486000000.0,340000000.0,11859000000.0,15975000000.0,3776000000.0,15635000000.0,1363500000.0,1365951690.0,1386263549.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q1TTM,2014-04-01,2015-03-31,,5375000000.0,5.98,5.98,0.5,5.89,3613000000.0,1579000000.0,8389000000.0,8391000000.0,-2000000.0,8388000000.0,1000000.0,-1579000000.0,489000000.0,18014000000.0,,489000000.0,13114000000.0,8728000000.0,-75000000.0,,37038000000.0,31783000000.0,1579000000.0,50686000000.0,64269000000.0,12004000000.0,62690000000.0,1363500000.0,1365951690.0,1386263549.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 13:22:56+00:00,4521000000.0,-0.78,-0.78,,-0.78,185000000.0,1260000000.0,-349000000.0,-259000000.0,-90000000.0,-849000000.0,500000000.0,-1260000000.0,,12121000000.0,,,10989000000.0,5853000000.0,-471000000.0,,34393000000.0,36142000000.0,1260000000.0,51181000000.0,52367000000.0,-74000000.0,51107000000.0,1088500000.0,1091085131.0,1091085131.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,Q4,2016-10-01,2016-12-31,,896000000.0,-2.77,-2.77,-0.96,-2.72,-985000000.0,305000000.0,-2506000000.0,-2470000000.0,-36000000.0,-3041000000.0,535000000.0,-305000000.0,,2471000000.0,,,2864000000.0,2284000000.0,-196000000.0,,8255000000.0,12596000000.0,305000000.0,16160000000.0,13010000000.0,-3455000000.0,12705000000.0,1088500000.0,1091085131.0,1091085131.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 16:05:34+00:00,1018000000.0,0.43,0.43,0.32,0.42,304000000.0,329000000.0,436000000.0,433000000.0,3000000.0,462000000.0,-26000000.0,-329000000.0,,3018000000.0,,,2536000000.0,1255000000.0,-142000000.0,,8581000000.0,8376000000.0,329000000.0,11788000000.0,12854000000.0,737000000.0,12525000000.0,1074400000.0,1071295892.0,1102400770.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,Q3YTD,2016-01-01,2016-09-30,,3625000000.0,1.99,1.99,0.96,1.94,1170000000.0,955000000.0,2157000000.0,2211000000.0,-54000000.0,2192000000.0,-35000000.0,-955000000.0,,9650000000.0,,,8125000000.0,3569000000.0,-275000000.0,,26138000000.0,23546000000.0,955000000.0,35021000000.0,39357000000.0,3381000000.0,38402000000.0,1074400000.0,1071295892.0,1102400770.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,Q3TTM,2015-10-01,2016-09-30,,4880000000.0,0.7,0.7,1.24,0.67,87000000.0,1259000000.0,308000000.0,362000000.0,-54000000.0,351000000.0,-43000000.0,-1259000000.0,,12484000000.0,,,11597000000.0,5140000000.0,-274000000.0,,35564000000.0,35277000000.0,1259000000.0,51480000000.0,53188000000.0,449000000.0,51929000000.0,1074400000.0,1071295892.0,1102400770.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 16:09:50+00:00,1345000000.0,1.72,1.72,0.32,1.68,924000000.0,320000000.0,1924000000.0,1934000000.0,-10000000.0,1913000000.0,11000000.0,-320000000.0,,4725000000.0,,,2586000000.0,1248000000.0,-218000000.0,,8751000000.0,7833000000.0,320000000.0,11546000000.0,14724000000.0,2858000000.0,14404000000.0,1112200000.0,1113587927.0,1140045973.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,Q2YTD,2016-01-01,2016-06-30,,2607000000.0,1.56,1.56,0.64,1.52,866000000.0,626000000.0,1721000000.0,1778000000.0,-57000000.0,1730000000.0,-9000000.0,-626000000.0,,6632000000.0,,,5589000000.0,2314000000.0,-133000000.0,,17557000000.0,15170000000.0,626000000.0,23233000000.0,26503000000.0,2644000000.0,25877000000.0,1112200000.0,1113587927.0,1140045973.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,Q2TTM,2015-07-01,2016-06-30,,5137000000.0,0.09,0.09,1.2,0.07,-152000000.0,1251000000.0,-325000000.0,-251000000.0,-74000000.0,-342000000.0,17000000.0,-1251000000.0,,12330000000.0,,,12236000000.0,4981000000.0,217000000.0,,35845000000.0,34718000000.0,1251000000.0,52308000000.0,53156000000.0,-403000000.0,51905000000.0,1112200000.0,1113587927.0,1140045973.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:23:49+00:00,1262000000.0,-0.16,-0.16,0.32,-0.16,-58000000.0,306000000.0,-203000000.0,-156000000.0,-47000000.0,-183000000.0,-20000000.0,-306000000.0,,1907000000.0,,,3003000000.0,1066000000.0,85000000.0,,8806000000.0,7337000000.0,306000000.0,11687000000.0,11779000000.0,-214000000.0,11473000000.0,1143800000.0,1156548459.0,1156548459.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,Q1TTM,2015-04-01,2016-03-31,,5148000000.0,-0.28,-0.28,1.01,-0.29,-299000000.0,1247000000.0,-458000000.0,-410000000.0,-48000000.0,-455000000.0,-3000000.0,-1247000000.0,,11557000000.0,,,12740000000.0,5935000000.0,778000000.0,,36639000000.0,34927000000.0,1247000000.0,53593000000.0,54131000000.0,-709000000.0,52884000000.0,1143800000.0,1156548459.0,1156548459.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 16:26:31+00:00,4288000000.0,-6.54,-6.54,,-6.54,7526000000.0,1168000000.0,-6056000000.0,-6060000000.0,4000000.0,-6084000000.0,28000000.0,-1168000000.0,,12799000000.0,,,9107000000.0,5347000000.0,-73000000.0,0.0,31374000000.0,33564000000.0,1168000000.0,46886000000.0,49520000000.0,1466000000.0,48352000000.0,930300000.0,930561286.0,930561286.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q4,2017-10-01,2017-12-31,,1153000000.0,-7.06,-7.06,-0.96,-7.0,7544000000.0,288000000.0,-6672000000.0,-6669000000.0,-3000000.0,-6660000000.0,-12000000.0,-288000000.0,,3190000000.0,,,2333000000.0,1530000000.0,-242000000.0,,7915000000.0,8228000000.0,288000000.0,11472000000.0,12635000000.0,875000000.0,12347000000.0,930300000.0,930561286.0,930561286.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 12:06:36+00:00,912000000.0,-1.91,-1.91,0.32,-1.91,-1091000000.0,290000000.0,-1713000000.0,-1712000000.0,-1000000.0,-1739000000.0,26000000.0,-290000000.0,,2494000000.0,,,2149000000.0,1194000000.0,14000000.0,,8063000000.0,11189000000.0,290000000.0,14264000000.0,11751000000.0,-2803000000.0,11461000000.0,910500000.0,908667044.0,908667044.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q3YTD,2017-01-01,2017-09-30,,3135000000.0,0.52,0.52,0.96,0.46,-18000000.0,880000000.0,616000000.0,609000000.0,7000000.0,576000000.0,40000000.0,-880000000.0,,9609000000.0,,,6774000000.0,3817000000.0,169000000.0,,23459000000.0,25336000000.0,880000000.0,35414000000.0,36885000000.0,591000000.0,36005000000.0,910500000.0,908667044.0,908667044.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q3TTM,2016-10-01,2017-09-30,,4031000000.0,-2.25,-2.25,,-2.26,-1003000000.0,1185000000.0,-1890000000.0,-1861000000.0,-29000000.0,-2465000000.0,575000000.0,-1185000000.0,,12080000000.0,,,9638000000.0,6101000000.0,-27000000.0,,31714000000.0,37932000000.0,1185000000.0,51574000000.0,49895000000.0,-2864000000.0,48710000000.0,910500000.0,908667044.0,908667044.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 15:07:05+00:00,1115000000.0,1.22,1.22,0.32,1.19,557000000.0,292000000.0,1118000000.0,1110000000.0,8000000.0,1130000000.0,-12000000.0,-292000000.0,,3544000000.0,,,2182000000.0,1344000000.0,56000000.0,,7614000000.0,7190000000.0,292000000.0,10543000000.0,12502000000.0,1667000000.0,12210000000.0,926200000.0,925751084.0,948248771.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q2YTD,2017-01-01,2017-06-30,,2223000000.0,2.43,2.43,0.64,2.37,1073000000.0,590000000.0,2329000000.0,2321000000.0,8000000.0,2315000000.0,14000000.0,-590000000.0,,7115000000.0,,,4625000000.0,2623000000.0,155000000.0,,15396000000.0,14147000000.0,590000000.0,21150000000.0,25134000000.0,3394000000.0,24544000000.0,926200000.0,925751084.0,948248771.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q2TTM,2016-07-01,2017-06-30,,4137000000.0,0.09,0.09,,0.07,392000000.0,1224000000.0,259000000.0,284000000.0,-25000000.0,-264000000.0,523000000.0,-1224000000.0,,12604000000.0,,,10025000000.0,6162000000.0,-183000000.0,,32232000000.0,35119000000.0,1224000000.0,49098000000.0,50998000000.0,676000000.0,49774000000.0,926200000.0,925751084.0,948248771.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 16:08:51+00:00,1108000000.0,1.21,1.21,0.32,1.18,516000000.0,298000000.0,1211000000.0,1211000000.0,0.0,1185000000.0,26000000.0,-298000000.0,,3571000000.0,,,2443000000.0,1279000000.0,99000000.0,,7782000000.0,6957000000.0,298000000.0,10607000000.0,12632000000.0,1727000000.0,12334000000.0,979300000.0,980777243.0,1005315030.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q1TTM,2016-04-01,2017-03-31,,4367000000.0,0.59,0.59,,0.56,759000000.0,1252000000.0,1065000000.0,1108000000.0,-43000000.0,519000000.0,546000000.0,-1252000000.0,,13785000000.0,,,10429000000.0,6066000000.0,-457000000.0,,33369000000.0,35762000000.0,1252000000.0,50101000000.0,53220000000.0,1867000000.0,51968000000.0,979300000.0,980777243.0,1005315030.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 16:26:31+00:00,5386000000.0,-0.01,-0.01,,-0.01,154000000.0,1309000000.0,61000000.0,103000000.0,-42000000.0,-6000000.0,67000000.0,-1309000000.0,,12346000000.0,,,9302000000.0,4429000000.0,-31000000.0,0.0,30614000000.0,31166000000.0,1309000000.0,45823000000.0,47389000000.0,257000000.0,46080000000.0,600000000.0,898405537.0,910141242.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q4,2018-10-01,2018-12-31,,1573000000.0,-0.67,-0.67,,-0.63,-137000000.0,407000000.0,-560000000.0,-558000000.0,-2000000.0,-622000000.0,62000000.0,-407000000.0,,2989000000.0,,,2383000000.0,1107000000.0,-6000000.0,,8464000000.0,8898000000.0,407000000.0,12848000000.0,12560000000.0,-695000000.0,12153000000.0,600000000.0,898405537.0,910141242.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 10:14:51+00:00,1118000000.0,-1.41,-1.41,,-1.41,-307000000.0,326000000.0,-1259000000.0,-1220000000.0,-39000000.0,-1259000000.0,0.0,-326000000.0,,2885000000.0,,,2325000000.0,933000000.0,-1000000.0,0.0,7668000000.0,9245000000.0,326000000.0,12687000000.0,11486000000.0,-1527000000.0,11160000000.0,892900000.0,895237359.0,895237359.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q3YTD,2018-01-01,2018-09-30,,3813000000.0,0.66,0.66,,0.62,291000000.0,902000000.0,621000000.0,661000000.0,-40000000.0,616000000.0,5000000.0,-902000000.0,,9357000000.0,,,6919000000.0,3322000000.0,-25000000.0,,22150000000.0,22268000000.0,902000000.0,32975000000.0,34829000000.0,952000000.0,33927000000.0,892900000.0,895237359.0,895237359.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q3TTM,2017-10-01,2018-09-30,,4966000000.0,-6.4,-6.4,-0.96,-6.38,7835000000.0,1190000000.0,-6051000000.0,-6008000000.0,-43000000.0,-6044000000.0,-7000000.0,-1190000000.0,,12547000000.0,,,9252000000.0,4852000000.0,-267000000.0,,30065000000.0,30496000000.0,1190000000.0,44447000000.0,47464000000.0,1827000000.0,46274000000.0,892900000.0,895237359.0,895237359.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 15:24:38+00:00,1337000000.0,1.04,1.04,,1.02,321000000.0,299000000.0,931000000.0,931000000.0,0.0,937000000.0,-6000000.0,-299000000.0,,3230000000.0,,,2323000000.0,1194000000.0,-20000000.0,0.0,7207000000.0,6440000000.0,299000000.0,10080000000.0,11631000000.0,1252000000.0,11332000000.0,901000000.0,903215488.0,916572481.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q2YTD,2018-01-01,2018-06-30,,2695000000.0,2.07,2.07,,2.03,598000000.0,576000000.0,1880000000.0,1881000000.0,-1000000.0,1875000000.0,5000000.0,-576000000.0,,6472000000.0,,,4594000000.0,2389000000.0,-24000000.0,,14482000000.0,13023000000.0,576000000.0,20288000000.0,23343000000.0,2479000000.0,22767000000.0,901000000.0,903215488.0,916572481.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q2TTM,2017-07-01,2018-06-30,,4760000000.0,-6.9,-6.9,-0.64,-6.88,7051000000.0,1154000000.0,-6505000000.0,-6500000000.0,-5000000.0,-6524000000.0,19000000.0,-1154000000.0,,12156000000.0,,,9076000000.0,5113000000.0,-252000000.0,,30460000000.0,32440000000.0,1154000000.0,46024000000.0,47729000000.0,551000000.0,46575000000.0,901000000.0,903215488.0,916572481.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 14:29:31+00:00,1358000000.0,1.03,1.03,0.32,1.01,277000000.0,277000000.0,949000000.0,950000000.0,-1000000.0,938000000.0,11000000.0,-277000000.0,,3242000000.0,,,2271000000.0,1195000000.0,-4000000.0,,7275000000.0,6583000000.0,277000000.0,10208000000.0,11712000000.0,1227000000.0,11435000000.0,910700000.0,907951597.0,925266577.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q1TTM,2017-04-01,2018-03-31,,4538000000.0,-6.72,-6.72,-0.32,-6.71,7287000000.0,1147000000.0,-6318000000.0,-6321000000.0,3000000.0,-6331000000.0,13000000.0,-1147000000.0,,12470000000.0,,,8935000000.0,5263000000.0,-176000000.0,,30867000000.0,33190000000.0,1147000000.0,46487000000.0,48600000000.0,966000000.0,47453000000.0,910700000.0,907951597.0,925266577.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q4,2019-10-01,2019-12-31,,1184000000.0,1.04,1.04,,1.03,216000000.0,360000000.0,869000000.0,820000000.0,49000000.0,929000000.0,-60000000.0,-360000000.0,,3332000000.0,,,2157000000.0,1039000000.0,90000000.0,,7444000000.0,6988000000.0,360000000.0,10419000000.0,11815000000.0,1036000000.0,11455000000.0,883400000.0,876750264.0,889511946.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 16:26:31+00:00,5164000000.0,3.79,3.79,,3.74,1166000000.0,1417000000.0,4169000000.0,4121000000.0,48000000.0,3348000000.0,821000000.0,-1417000000.0,,15251000000.0,,,8537000000.0,3934000000.0,107000000.0,,30561000000.0,29234000000.0,1417000000.0,43042000000.0,49746000000.0,5287000000.0,48329000000.0,883400000.0,876750264.0,889511946.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q3YTD,2019-01-01,2019-09-30,,3980000000.0,2.75,2.75,,2.71,950000000.0,1057000000.0,3300000000.0,3301000000.0,-1000000.0,2419000000.0,881000000.0,-1057000000.0,,11919000000.0,,,6380000000.0,2895000000.0,17000000.0,,23117000000.0,22246000000.0,1057000000.0,32623000000.0,37931000000.0,4251000000.0,36874000000.0,886500000.0,877009495.0,895814410.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q3TTM,2018-10-01,2019-09-30,,5553000000.0,2.08,2.08,,2.08,813000000.0,1464000000.0,2740000000.0,2743000000.0,-3000000.0,1797000000.0,943000000.0,-1464000000.0,,14908000000.0,,,8763000000.0,4002000000.0,11000000.0,,31581000000.0,31144000000.0,1464000000.0,45471000000.0,50491000000.0,3556000000.0,49027000000.0,886500000.0,877009495.0,895814410.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 10:14:51+00:00,1252000000.0,0.74,0.74,,0.72,287000000.0,348000000.0,973000000.0,973000000.0,0.0,656000000.0,317000000.0,-348000000.0,,4337000000.0,,,2187000000.0,960000000.0,9000000.0,,7617000000.0,7858000000.0,348000000.0,11306000000.0,12914000000.0,1260000000.0,12566000000.0,886500000.0,877009495.0,895814410.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 15:24:38+00:00,1439000000.0,1.26,1.26,,1.24,446000000.0,360000000.0,1390000000.0,1391000000.0,-1000000.0,1109000000.0,281000000.0,-360000000.0,,4149000000.0,,,2140000000.0,982000000.0,16000000.0,,7430000000.0,6769000000.0,360000000.0,10364000000.0,12561000000.0,1837000000.0,12201000000.0,880200000.0,876382884.0,888325042.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q2YTD,2019-01-01,2019-06-30,,2728000000.0,2.01,2.01,,1.99,663000000.0,709000000.0,2327000000.0,2328000000.0,-1000000.0,1763000000.0,564000000.0,-709000000.0,,7582000000.0,,,4193000000.0,1935000000.0,8000000.0,,15500000000.0,14388000000.0,709000000.0,21317000000.0,25017000000.0,2991000000.0,24308000000.0,880200000.0,876382884.0,888325042.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2019.0,Q2TTM,2018-07-01,2019-06-30,,5419000000.0,-0.07,-0.07,,-0.05,219000000.0,1442000000.0,508000000.0,550000000.0,-42000000.0,-118000000.0,626000000.0,-1442000000.0,,13456000000.0,,,8901000000.0,3975000000.0,1000000.0,,31632000000.0,32531000000.0,1442000000.0,46852000000.0,49063000000.0,769000000.0,47621000000.0,880200000.0,876382884.0,888325042.0
