company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-27 10:03:59+00:00,,751000000.0,158000000.0,78000000.0,35000000.0,-25000000.0,-251000000.0,,1000000000.0,-1135000000.0,-175000000.0,1124000000.0,-1135000000.0,-175000000.0,1124000000.0,-211000000.0,1322000000.0,1297000000.0,25000000.0,,11000000.0,-37000000.0,,-1055000000.0,,-173000000.0,-651000000.0,-440000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q2TTM,2013-07-01,2014-06-30,,,848000000.0,257000000.0,99000000.0,35000000.0,12000000.0,-75000000.0,,2597000000.0,-1919000000.0,-211000000.0,1767000000.0,-1919000000.0,-211000000.0,1767000000.0,-351000000.0,1604000000.0,1579000000.0,25000000.0,164000000.0,13000000.0,-26000000.0,,-1384000000.0,,-226000000.0,-2405000000.0,-740000000.0,6000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q2,2014-04-01,2014-06-30,,,486000000.0,95000000.0,26000000.0,35000000.0,-2000000.0,-1178000000.0,,1000000000.0,173000000.0,-27000000.0,-657000000.0,173000000.0,-27000000.0,-657000000.0,-513000000.0,492000000.0,492000000.0,,3000000.0,,6000000.0,,-360000000.0,,-68000000.0,-200000000.0,-267000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 13:09:16+00:00,,499000000.0,125000000.0,51000000.0,35000000.0,-1000000.0,-626000000.0,,1000000000.0,-329000000.0,-112000000.0,255000000.0,-329000000.0,-112000000.0,255000000.0,-187000000.0,855000000.0,830000000.0,25000000.0,,10000000.0,-24000000.0,,-699000000.0,,-123000000.0,-200000000.0,-440000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q1TTM,2013-04-01,2014-03-31,,,710000000.0,287000000.0,100000000.0,31000000.0,17000000.0,-530000000.0,,2097000000.0,-2066000000.0,-178000000.0,1275000000.0,-2066000000.0,-178000000.0,1275000000.0,-952000000.0,1573000000.0,1548000000.0,25000000.0,157000000.0,13000000.0,-30000000.0,,-1348000000.0,,-185000000.0,-2205000000.0,-623000000.0,6000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q1,2014-01-01,2014-03-31,2015-04-20 15:36:46+00:00,,13000000.0,30000000.0,25000000.0,,1000000.0,552000000.0,,,-502000000.0,-85000000.0,912000000.0,-502000000.0,-85000000.0,912000000.0,326000000.0,363000000.0,338000000.0,25000000.0,-3000000.0,10000000.0,-30000000.0,,-339000000.0,,-55000000.0,,-173000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,FY,2015-01-01,2015-12-31,2017-02-09 08:20:36+00:00,-17220000000.0,3744000000.0,510000000.0,122000000.0,7056000000.0,-28000000.0,-92000000.0,4673000000.0,10375000000.0,11438000000.0,-10005000000.0,196000000.0,11438000000.0,-10005000000.0,196000000.0,1601000000.0,3253000000.0,3253000000.0,,-3087000000.0,17000000.0,1000000.0,,-1583000000.0,,-174000000.0,-1920000000.0,-124000000.0,332000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q4,2015-10-01,2015-12-31,,,529000000.0,267000000.0,31000000.0,,-6000000.0,35000000.0,,,-1050000000.0,38000000.0,665000000.0,-1050000000.0,38000000.0,665000000.0,-353000000.0,279000000.0,279000000.0,,320000000.0,1000000.0,1000000.0,,-515000000.0,,-76000000.0,-452000000.0,-84000000.0,113000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-19 10:14:09+00:00,-17220000000.0,3215000000.0,243000000.0,91000000.0,7056000000.0,-22000000.0,-127000000.0,4673000000.0,10375000000.0,12488000000.0,-10043000000.0,-469000000.0,12488000000.0,-10043000000.0,-469000000.0,1954000000.0,2974000000.0,2974000000.0,,-3407000000.0,16000000.0,,,-1068000000.0,,-98000000.0,-1468000000.0,-40000000.0,219000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q3TTM,2014-10-01,2015-09-30,,-17220000000.0,3438000000.0,337000000.0,119000000.0,7056000000.0,-31000000.0,196000000.0,4673000000.0,10375000000.0,11705000000.0,-10073000000.0,30000000.0,11705000000.0,-10073000000.0,30000000.0,1631000000.0,3122000000.0,3122000000.0,,-3407000000.0,17000000.0,-3000000.0,,-1424000000.0,,-129000000.0,-1896000000.0,-40000000.0,223000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q3,2015-07-01,2015-09-30,,-1000000.0,2570000000.0,84000000.0,35000000.0,,,-1701000000.0,,,-359000000.0,183000000.0,-917000000.0,-359000000.0,183000000.0,-917000000.0,-1093000000.0,657000000.0,657000000.0,,92000000.0,1000000.0,,,-356000000.0,,-34000000.0,-4000000.0,,218000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-26 10:28:09+00:00,-17219000000.0,645000000.0,159000000.0,56000000.0,7056000000.0,-22000000.0,1574000000.0,4673000000.0,10375000000.0,12847000000.0,-10226000000.0,448000000.0,12847000000.0,-10226000000.0,448000000.0,3047000000.0,2317000000.0,2317000000.0,,-3499000000.0,15000000.0,,,-712000000.0,,-64000000.0,-1464000000.0,-40000000.0,1000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q2TTM,2014-07-01,2015-06-30,,-17219000000.0,1120000000.0,286000000.0,111000000.0,7056000000.0,-55000000.0,2272000000.0,4673000000.0,10375000000.0,11258000000.0,-10319000000.0,1816000000.0,11258000000.0,-10319000000.0,1816000000.0,2700000000.0,2932000000.0,2932000000.0,,-3499000000.0,17000000.0,-16000000.0,,-1424000000.0,,-145000000.0,-2343000000.0,-40000000.0,5000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q2,2015-04-01,2015-06-30,,-17219000000.0,636000000.0,128000000.0,28000000.0,7056000000.0,10000000.0,911000000.0,4673000000.0,10075000000.0,13221000000.0,-10201000000.0,-632000000.0,13221000000.0,-10201000000.0,-632000000.0,2398000000.0,1928000000.0,1928000000.0,,-3499000000.0,1000000.0,-1000000.0,,-356000000.0,,-38000000.0,-1164000000.0,-8000000.0,1000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 10:07:34+00:00,,9000000.0,31000000.0,28000000.0,,-32000000.0,663000000.0,,300000000.0,-374000000.0,-25000000.0,1080000000.0,-374000000.0,-25000000.0,1080000000.0,649000000.0,389000000.0,389000000.0,,,14000000.0,1000000.0,,-356000000.0,,-26000000.0,-300000000.0,-32000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q1TTM,2014-04-01,2015-03-31,,,970000000.0,253000000.0,109000000.0,35000000.0,-67000000.0,183000000.0,,1300000000.0,-1790000000.0,-145000000.0,1791000000.0,-1790000000.0,-145000000.0,1791000000.0,-211000000.0,1496000000.0,1496000000.0,,3000000.0,16000000.0,-9000000.0,,-1428000000.0,,-175000000.0,-1379000000.0,-299000000.0,4000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q4,2016-10-01,2016-12-31,,,736000000.0,193000000.0,31000000.0,,-17000000.0,-59000000.0,,,-659000000.0,6000000.0,823000000.0,-659000000.0,6000000.0,823000000.0,153000000.0,851000000.0,851000000.0,,,1000000.0,,,-657000000.0,,-69000000.0,-1000000.0,-2000000.0,75000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,FY,2016-01-01,2016-12-31,2017-02-09 08:20:36+00:00,,3179000000.0,712000000.0,123000000.0,5015000000.0,-8000000.0,-294000000.0,,,-6866000000.0,5078000000.0,1280000000.0,-6866000000.0,5078000000.0,1280000000.0,-516000000.0,6073000000.0,6073000000.0,,-4622000000.0,-3556000000.0,3000000.0,,-2369000000.0,,-206000000.0,-715000000.0,-226000000.0,266000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q3TTM,2015-10-01,2016-09-30,,,2972000000.0,786000000.0,123000000.0,5015000000.0,3000000.0,-200000000.0,,,-7257000000.0,5110000000.0,1122000000.0,-7257000000.0,5110000000.0,1122000000.0,-1022000000.0,5501000000.0,5501000000.0,,-4302000000.0,-3556000000.0,4000000.0,,-2227000000.0,,-213000000.0,-1166000000.0,-308000000.0,304000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q3,2016-07-01,2016-09-30,,,744000000.0,141000000.0,31000000.0,,2000000.0,290000000.0,,,-1173000000.0,-31000000.0,1182000000.0,-1173000000.0,-31000000.0,1182000000.0,-20000000.0,861000000.0,861000000.0,,,1000000.0,3000000.0,,-599000000.0,,-43000000.0,-500000000.0,-75000000.0,9000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q3YTD,2016-01-01,2016-09-30,2016-10-19 10:14:09+00:00,,2443000000.0,519000000.0,92000000.0,5015000000.0,9000000.0,-235000000.0,,,-6207000000.0,5072000000.0,457000000.0,-6207000000.0,5072000000.0,457000000.0,-669000000.0,5222000000.0,5222000000.0,,-4622000000.0,-3557000000.0,3000000.0,,-1712000000.0,,-137000000.0,-714000000.0,-224000000.0,191000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 16:41:08+00:00,,1699000000.0,378000000.0,61000000.0,5015000000.0,7000000.0,-525000000.0,,,-5034000000.0,5103000000.0,-725000000.0,-5034000000.0,5103000000.0,-725000000.0,-649000000.0,4361000000.0,4361000000.0,,-4622000000.0,-3558000000.0,,,-1113000000.0,,-94000000.0,-214000000.0,-149000000.0,182000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1000000.0,4798000000.0,729000000.0,127000000.0,5015000000.0,1000000.0,-2191000000.0,,,-6443000000.0,5324000000.0,-977000000.0,-6443000000.0,5324000000.0,-977000000.0,-2095000000.0,5297000000.0,5297000000.0,,-4210000000.0,-3556000000.0,1000000.0,,-1984000000.0,,-204000000.0,-670000000.0,-233000000.0,513000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q2,2016-04-01,2016-06-30,,,1674000000.0,193000000.0,31000000.0,1000000.0,-5000000.0,-2685000000.0,,,-632000000.0,-28000000.0,-1858000000.0,-632000000.0,-28000000.0,-1858000000.0,-2523000000.0,796000000.0,796000000.0,,,-8000000.0,-1000000.0,,-599000000.0,,-51000000.0,-1000000.0,-24000000.0,23000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 07:43:01+00:00,,25000000.0,185000000.0,30000000.0,5014000000.0,12000000.0,2160000000.0,,,-4402000000.0,5131000000.0,1133000000.0,-4402000000.0,5131000000.0,1133000000.0,1874000000.0,3565000000.0,3565000000.0,,-4622000000.0,-3550000000.0,1000000.0,,-514000000.0,,-43000000.0,-213000000.0,-125000000.0,159000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q1TTM,2015-04-01,2016-03-31,,-17220000000.0,3760000000.0,664000000.0,124000000.0,12070000000.0,16000000.0,1405000000.0,4673000000.0,10075000000.0,7410000000.0,-4849000000.0,249000000.0,7410000000.0,-4849000000.0,249000000.0,2826000000.0,6429000000.0,6429000000.0,,-7709000000.0,-3547000000.0,1000000.0,,-1741000000.0,,-191000000.0,-1833000000.0,-217000000.0,491000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2017.0,Q2TTM,2016-07-01,2017-06-30,,,2284000000.0,659000000.0,125000000.0,,3000000.0,-254000000.0,,500000000.0,-3355000000.0,-90000000.0,3282000000.0,-3355000000.0,-90000000.0,3282000000.0,-160000000.0,3411000000.0,3411000000.0,,,2000000.0,4000000.0,,-2640000000.0,,-178000000.0,-1001000000.0,-216000000.0,84000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2017.0,Q2,2017-04-01,2017-06-30,,,787000000.0,193000000.0,31000000.0,,15000000.0,-1534000000.0,,500000000.0,-794000000.0,-33000000.0,-584000000.0,-794000000.0,-33000000.0,-584000000.0,-1396000000.0,919000000.0,919000000.0,,,,,,-728000000.0,,-33000000.0,-500000000.0,-66000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2017.0,Q2YTD,2017-01-01,2017-06-30,2017-08-01 16:41:08+00:00,,804000000.0,325000000.0,63000000.0,,18000000.0,-485000000.0,,500000000.0,-1523000000.0,-65000000.0,1277000000.0,-1523000000.0,-65000000.0,1277000000.0,-293000000.0,1699000000.0,1699000000.0,,,,1000000.0,,-1384000000.0,,-66000000.0,-500000000.0,-139000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2017.0,Q1TTM,2016-04-01,2017-03-31,,,3171000000.0,659000000.0,125000000.0,1000000.0,-17000000.0,-1405000000.0,,,-3193000000.0,-85000000.0,2008000000.0,-3193000000.0,-85000000.0,2008000000.0,-1287000000.0,3288000000.0,3288000000.0,,,-6000000.0,3000000.0,,-2511000000.0,,-196000000.0,-502000000.0,-174000000.0,107000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2017.0,Q1,2017-01-01,2017-03-31,2017-05-03 07:43:01+00:00,,17000000.0,132000000.0,32000000.0,,3000000.0,1049000000.0,,,-729000000.0,-32000000.0,1861000000.0,-729000000.0,-32000000.0,1861000000.0,1103000000.0,780000000.0,780000000.0,,,,1000000.0,,-656000000.0,,-33000000.0,,-73000000.0,,
