company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q3TTM,2014-10-01,2015-09-30,,,189000000.0,102000000.0,135000000.0,,-21000000.0,-7000000.0,29000000.0,514000000.0,-266000000.0,-441000000.0,697000000.0,-266000000.0,-441000000.0,697000000.0,-31000000.0,365000000.0,365000000.0,204000000.0,-10000000.0,,-133000000.0,,-603000000.0,-138000000.0,-299000000.0,-367000000.0,300000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q3,2015-07-01,2015-09-30,,,35000000.0,26000000.0,35000000.0,,-3000000.0,-115000000.0,2000000.0,235000000.0,-133000000.0,36000000.0,66000000.0,-133000000.0,36000000.0,66000000.0,-34000000.0,138000000.0,138000000.0,8000000.0,10000000.0,,-40000000.0,,-77000000.0,-32000000.0,-85000000.0,-255000000.0,145000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 10:55:04+00:00,,111000000.0,65000000.0,67000000.0,,-3000000.0,107000000.0,17000000.0,131000000.0,-88000000.0,-418000000.0,406000000.0,-88000000.0,-418000000.0,406000000.0,-103000000.0,141000000.0,141000000.0,91000000.0,-22000000.0,,-68000000.0,,-479000000.0,-59000000.0,-91000000.0,-55000000.0,120000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q2TTM,2014-07-01,2015-06-30,,,404000000.0,103000000.0,135000000.0,,-26000000.0,-17000000.0,39000000.0,372000000.0,-175000000.0,-479000000.0,655000000.0,-175000000.0,-479000000.0,655000000.0,-25000000.0,349000000.0,349000000.0,188000000.0,-20000000.0,,-119000000.0,,-564000000.0,-133000000.0,-307000000.0,-140000000.0,218000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q2,2015-04-01,2015-06-30,,,93000000.0,38000000.0,33000000.0,,5000000.0,-7000000.0,11000000.0,31000000.0,-92000000.0,-92000000.0,175000000.0,-92000000.0,-92000000.0,175000000.0,-4000000.0,132000000.0,132000000.0,17000000.0,,,-43000000.0,,-145000000.0,-35000000.0,-66000000.0,-25000000.0,88000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 12:35:52+00:00,,18000000.0,27000000.0,34000000.0,,-8000000.0,114000000.0,6000000.0,100000000.0,4000000.0,-326000000.0,231000000.0,4000000.0,-326000000.0,231000000.0,-99000000.0,9000000.0,9000000.0,74000000.0,-22000000.0,,-25000000.0,,-334000000.0,-24000000.0,-25000000.0,-30000000.0,32000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q1TTM,2014-04-01,2015-03-31,,,219000000.0,105000000.0,136000000.0,,-33000000.0,36000000.0,39000000.0,835000000.0,-303000000.0,-435000000.0,680000000.0,-303000000.0,-435000000.0,680000000.0,-91000000.0,319000000.0,319000000.0,189000000.0,-19000000.0,,-101000000.0,,-539000000.0,-133000000.0,-849000000.0,-208000000.0,237000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 12:32:43+00:00,,191000000.0,119000000.0,170000000.0,0.0,-6000000.0,33000000.0,54000000.0,2456000000.0,948000000.0,-1657000000.0,776000000.0,948000000.0,-1657000000.0,776000000.0,61000000.0,106000000.0,106000000.0,467000000.0,-68000000.0,,-200000000.0,,-1934000000.0,-134000000.0,-1194000000.0,-100000000.0,411000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q4,2016-10-01,2016-12-31,,,24000000.0,23000000.0,45000000.0,,-7000000.0,51000000.0,12000000.0,20000000.0,-69000000.0,-66000000.0,284000000.0,-69000000.0,-66000000.0,284000000.0,142000000.0,-227000000.0,-227000000.0,415000000.0,-10000000.0,,-53000000.0,,-81000000.0,-49000000.0,-38000000.0,,64000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-07 12:32:40+00:00,,167000000.0,96000000.0,125000000.0,,1000000.0,-18000000.0,42000000.0,2436000000.0,1017000000.0,-1591000000.0,492000000.0,1017000000.0,-1591000000.0,492000000.0,-81000000.0,333000000.0,333000000.0,52000000.0,-58000000.0,,-147000000.0,,-1853000000.0,-85000000.0,-1156000000.0,-100000000.0,347000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q3TTM,2015-10-01,2016-09-30,,,223000000.0,108000000.0,161000000.0,,-4000000.0,-28000000.0,52000000.0,2589000000.0,838000000.0,-1644000000.0,747000000.0,838000000.0,-1644000000.0,747000000.0,-63000000.0,481000000.0,481000000.0,133000000.0,-99000000.0,,-188000000.0,,-1947000000.0,-127000000.0,-1349000000.0,-167000000.0,430000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q3,2016-07-01,2016-09-30,,,40000000.0,29000000.0,46000000.0,,,-129000000.0,14000000.0,45000000.0,-135000000.0,-18000000.0,63000000.0,-135000000.0,-18000000.0,63000000.0,-90000000.0,131000000.0,131000000.0,15000000.0,-1000000.0,,-53000000.0,,-130000000.0,-34000000.0,-85000000.0,-55000000.0,146000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 11:49:39+00:00,,127000000.0,67000000.0,79000000.0,,1000000.0,111000000.0,28000000.0,2391000000.0,1152000000.0,-1573000000.0,429000000.0,1152000000.0,-1573000000.0,429000000.0,9000000.0,202000000.0,202000000.0,37000000.0,-57000000.0,,-94000000.0,,-1723000000.0,-51000000.0,-1071000000.0,-45000000.0,201000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q2TTM,2015-07-01,2016-06-30,,,218000000.0,105000000.0,150000000.0,,-7000000.0,-14000000.0,40000000.0,2779000000.0,840000000.0,-1590000000.0,750000000.0,840000000.0,-1590000000.0,750000000.0,-7000000.0,488000000.0,488000000.0,126000000.0,-88000000.0,,-175000000.0,,-1894000000.0,-125000000.0,-1349000000.0,-367000000.0,429000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q2,2016-04-01,2016-06-30,,,92000000.0,39000000.0,41000000.0,,-5000000.0,46000000.0,27000000.0,1667000000.0,1124000000.0,-1279000000.0,174000000.0,1124000000.0,-1279000000.0,174000000.0,14000000.0,70000000.0,70000000.0,17000000.0,-23000000.0,,-53000000.0,,-1351000000.0,-28000000.0,-478000000.0,-16000000.0,100000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 13:23:28+00:00,,35000000.0,28000000.0,38000000.0,,6000000.0,65000000.0,1000000.0,724000000.0,28000000.0,-294000000.0,255000000.0,28000000.0,-294000000.0,255000000.0,-5000000.0,132000000.0,132000000.0,20000000.0,-34000000.0,,-41000000.0,,-372000000.0,-23000000.0,-593000000.0,-29000000.0,101000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q1TTM,2015-04-01,2016-03-31,,,219000000.0,104000000.0,142000000.0,,3000000.0,-67000000.0,24000000.0,1143000000.0,-376000000.0,-403000000.0,751000000.0,-376000000.0,-403000000.0,751000000.0,-25000000.0,550000000.0,550000000.0,126000000.0,-65000000.0,,-165000000.0,,-688000000.0,-132000000.0,-937000000.0,-376000000.0,417000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 12:31:28+00:00,,154000000.0,129000000.0,188000000.0,0.0,15000000.0,-66000000.0,53000000.0,1128000000.0,-53000000.0,-890000000.0,909000000.0,-53000000.0,-890000000.0,909000000.0,-19000000.0,729000000.0,729000000.0,58000000.0,-71000000.0,,-243000000.0,,-1170000000.0,-144000000.0,-717000000.0,-203000000.0,424000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q4,2017-10-01,2017-12-31,,,28000000.0,15000000.0,48000000.0,,,22000000.0,21000000.0,466000000.0,365000000.0,-817000000.0,300000000.0,365000000.0,-817000000.0,300000000.0,-152000000.0,246000000.0,246000000.0,-16000000.0,-6000000.0,,-63000000.0,,-835000000.0,-42000000.0,-25000000.0,-28000000.0,60000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-06 16:01:39+00:00,,126000000.0,114000000.0,140000000.0,0.0,15000000.0,-88000000.0,32000000.0,662000000.0,-418000000.0,-73000000.0,609000000.0,-418000000.0,-73000000.0,609000000.0,133000000.0,483000000.0,483000000.0,74000000.0,-65000000.0,,-180000000.0,,-335000000.0,-102000000.0,-692000000.0,-175000000.0,364000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q3TTM,2016-10-01,2017-09-30,,,150000000.0,137000000.0,185000000.0,,8000000.0,-37000000.0,44000000.0,682000000.0,-487000000.0,-139000000.0,893000000.0,-487000000.0,-139000000.0,893000000.0,275000000.0,256000000.0,256000000.0,489000000.0,-75000000.0,,-233000000.0,,-416000000.0,-151000000.0,-730000000.0,-175000000.0,428000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q3,2017-07-01,2017-09-30,,,67000000.0,17000000.0,48000000.0,,5000000.0,-55000000.0,2000000.0,156000000.0,46000000.0,31000000.0,95000000.0,46000000.0,31000000.0,95000000.0,177000000.0,169000000.0,169000000.0,-67000000.0,-16000000.0,,-64000000.0,,-88000000.0,-38000000.0,-13000000.0,-19000000.0,157000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 13:13:21+00:00,,59000000.0,97000000.0,92000000.0,0.0,10000000.0,-33000000.0,30000000.0,506000000.0,-464000000.0,-104000000.0,514000000.0,-464000000.0,-104000000.0,514000000.0,-44000000.0,314000000.0,314000000.0,141000000.0,-49000000.0,,-116000000.0,,-247000000.0,-64000000.0,-679000000.0,-156000000.0,207000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q2TTM,2016-07-01,2017-06-30,,,123000000.0,149000000.0,183000000.0,,3000000.0,-111000000.0,56000000.0,571000000.0,-668000000.0,-188000000.0,861000000.0,-668000000.0,-188000000.0,861000000.0,8000000.0,218000000.0,218000000.0,571000000.0,-60000000.0,,-222000000.0,,-458000000.0,-147000000.0,-802000000.0,-211000000.0,417000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q2,2017-04-01,2017-06-30,,,33000000.0,68000000.0,47000000.0,,8000000.0,-17000000.0,29000000.0,443000000.0,-272000000.0,-96000000.0,270000000.0,-272000000.0,-96000000.0,270000000.0,-90000000.0,146000000.0,146000000.0,94000000.0,-2000000.0,,-63000000.0,,-149000000.0,-28000000.0,-679000000.0,,81000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:50:15+00:00,,26000000.0,29000000.0,45000000.0,,2000000.0,-16000000.0,1000000.0,63000000.0,-192000000.0,-8000000.0,244000000.0,-192000000.0,-8000000.0,244000000.0,46000000.0,168000000.0,168000000.0,47000000.0,-47000000.0,,-53000000.0,,-98000000.0,-36000000.0,0.0,-156000000.0,126000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q1TTM,2016-04-01,2017-03-31,,,182000000.0,120000000.0,177000000.0,,-10000000.0,-48000000.0,54000000.0,1795000000.0,728000000.0,-1371000000.0,765000000.0,728000000.0,-1371000000.0,765000000.0,112000000.0,142000000.0,142000000.0,494000000.0,-81000000.0,,-212000000.0,,-1660000000.0,-147000000.0,-601000000.0,-227000000.0,436000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 12:31:28+00:00,,221000000.0,148000000.0,210000000.0,286000000.0,-10000000.0,96000000.0,17000000.0,0.0,-1027000000.0,196000000.0,1028000000.0,-1027000000.0,196000000.0,1028000000.0,187000000.0,458000000.0,458000000.0,264000000.0,-50000000.0,,-280000000.0,,-522000000.0,-111000000.0,-320000000.0,-394000000.0,543000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q4,2018-10-01,2018-12-31,,,26000000.0,27000000.0,51000000.0,,2000000.0,207000000.0,7000000.0,-15000000.0,-121000000.0,-31000000.0,360000000.0,-121000000.0,-31000000.0,360000000.0,210000000.0,-44000000.0,-44000000.0,146000000.0,-6000000.0,,-72000000.0,,-204000000.0,-39000000.0,-35000000.0,,212000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 12:54:56+00:00,,195000000.0,121000000.0,159000000.0,286000000.0,-12000000.0,-111000000.0,10000000.0,15000000.0,-906000000.0,227000000.0,668000000.0,-906000000.0,227000000.0,668000000.0,-23000000.0,502000000.0,502000000.0,118000000.0,-44000000.0,,-208000000.0,,-318000000.0,-72000000.0,-285000000.0,-394000000.0,331000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q3TTM,2017-10-01,2018-09-30,,,223000000.0,136000000.0,207000000.0,286000000.0,-12000000.0,-89000000.0,31000000.0,481000000.0,-541000000.0,-590000000.0,968000000.0,-541000000.0,-590000000.0,968000000.0,-175000000.0,748000000.0,748000000.0,102000000.0,-50000000.0,,-271000000.0,,-1153000000.0,-114000000.0,-310000000.0,-422000000.0,391000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q3,2018-07-01,2018-09-30,,,96000000.0,32000000.0,53000000.0,-8000000.0,1000000.0,-190000000.0,,15000000.0,-71000000.0,76000000.0,14000000.0,-71000000.0,76000000.0,14000000.0,20000000.0,163000000.0,163000000.0,-12000000.0,-1000000.0,,-73000000.0,,-62000000.0,-27000000.0,42000000.0,-54000000.0,173000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 14:03:22+00:00,,99000000.0,89000000.0,106000000.0,294000000.0,-13000000.0,79000000.0,10000000.0,0.0,-835000000.0,151000000.0,654000000.0,-835000000.0,151000000.0,654000000.0,-43000000.0,339000000.0,339000000.0,130000000.0,-43000000.0,,-135000000.0,,-256000000.0,-45000000.0,-327000000.0,-340000000.0,158000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q2TTM,2017-07-01,2018-06-30,,,194000000.0,121000000.0,202000000.0,294000000.0,-8000000.0,46000000.0,33000000.0,622000000.0,-424000000.0,-635000000.0,1049000000.0,-424000000.0,-635000000.0,1049000000.0,-18000000.0,754000000.0,754000000.0,47000000.0,-65000000.0,,-262000000.0,,-1179000000.0,-125000000.0,-365000000.0,-387000000.0,375000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q2,2018-04-01,2018-06-30,,,72000000.0,56000000.0,53000000.0,294000000.0,-13000000.0,149000000.0,10000000.0,,-498000000.0,159000000.0,279000000.0,-498000000.0,159000000.0,279000000.0,-73000000.0,162000000.0,162000000.0,-85000000.0,-1000000.0,,-72000000.0,,-183000000.0,-29000000.0,-194000000.0,-241000000.0,77000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 11:42:09+00:00,,27000000.0,33000000.0,53000000.0,0.0,0.0,-70000000.0,,0.0,-337000000.0,-8000000.0,375000000.0,-337000000.0,-8000000.0,375000000.0,30000000.0,177000000.0,177000000.0,215000000.0,-42000000.0,,-63000000.0,,-73000000.0,-16000000.0,-133000000.0,-99000000.0,81000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q1TTM,2017-04-01,2018-03-31,,,155000000.0,133000000.0,196000000.0,,13000000.0,-120000000.0,52000000.0,1065000000.0,-198000000.0,-890000000.0,1040000000.0,-198000000.0,-890000000.0,1040000000.0,-35000000.0,738000000.0,738000000.0,226000000.0,-66000000.0,,-253000000.0,,-1145000000.0,-124000000.0,-850000000.0,-146000000.0,379000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q4,2019-10-01,2019-12-31,,,16000000.0,23000000.0,47000000.0,24000000.0,7000000.0,90000000.0,25000000.0,-148000000.0,-208000000.0,-109000000.0,339000000.0,-208000000.0,-109000000.0,339000000.0,29000000.0,203000000.0,203000000.0,-1000000.0,-8000000.0,,-77000000.0,,-208000000.0,-39000000.0,,,114000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 12:31:28+00:00,,205000000.0,120000000.0,190000000.0,132000000.0,-10000000.0,-33000000.0,37000000.0,796000000.0,-937000000.0,-240000000.0,963000000.0,-937000000.0,-240000000.0,963000000.0,-224000000.0,774000000.0,774000000.0,32000000.0,-39000000.0,,-305000000.0,,-799000000.0,-127000000.0,-1226000000.0,-200000000.0,554000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q3TTM,2018-10-01,2019-09-30,,,215000000.0,124000000.0,194000000.0,108000000.0,-15000000.0,84000000.0,19000000.0,929000000.0,-850000000.0,-162000000.0,984000000.0,-850000000.0,-162000000.0,984000000.0,-43000000.0,527000000.0,527000000.0,179000000.0,-37000000.0,,-300000000.0,,-795000000.0,-127000000.0,-1261000000.0,-200000000.0,652000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q3,2019-07-01,2019-09-30,,,60000000.0,12000000.0,47000000.0,,-7000000.0,-49000000.0,1000000.0,72000000.0,-156000000.0,32000000.0,101000000.0,-156000000.0,32000000.0,101000000.0,-30000000.0,150000000.0,150000000.0,-47000000.0,-1000000.0,,-78000000.0,,-74000000.0,-25000000.0,,-150000000.0,131000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 12:54:56+00:00,,189000000.0,97000000.0,143000000.0,108000000.0,-17000000.0,-123000000.0,12000000.0,944000000.0,-729000000.0,-131000000.0,624000000.0,-729000000.0,-131000000.0,624000000.0,-253000000.0,571000000.0,571000000.0,33000000.0,-31000000.0,,-228000000.0,,-591000000.0,-88000000.0,-1226000000.0,-200000000.0,440000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q2TTM,2018-07-01,2019-06-30,,,251000000.0,144000000.0,200000000.0,100000000.0,-7000000.0,-57000000.0,18000000.0,872000000.0,-765000000.0,-118000000.0,897000000.0,-765000000.0,-118000000.0,897000000.0,7000000.0,540000000.0,540000000.0,214000000.0,-37000000.0,,-295000000.0,,-783000000.0,-129000000.0,-1219000000.0,-104000000.0,694000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q2,2019-04-01,2019-06-30,,,107000000.0,62000000.0,48000000.0,,-2000000.0,-2000000.0,11000000.0,592000000.0,-271000000.0,-89000000.0,186000000.0,-271000000.0,-89000000.0,186000000.0,-176000000.0,174000000.0,174000000.0,-34000000.0,-36000000.0,,-77000000.0,,-217000000.0,-43000000.0,-711000000.0,-50000000.0,171000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 14:03:22+00:00,,129000000.0,85000000.0,96000000.0,108000000.0,-10000000.0,-74000000.0,11000000.0,872000000.0,-573000000.0,-163000000.0,523000000.0,-573000000.0,-163000000.0,523000000.0,-223000000.0,421000000.0,421000000.0,80000000.0,-30000000.0,,-150000000.0,,-517000000.0,-63000000.0,-1226000000.0,-50000000.0,309000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 15:19:39+00:00,,22000000.0,23000000.0,48000000.0,108000000.0,-8000000.0,-72000000.0,,280000000.0,-302000000.0,-74000000.0,337000000.0,-302000000.0,-74000000.0,337000000.0,-47000000.0,247000000.0,247000000.0,114000000.0,6000000.0,,-73000000.0,,-300000000.0,-20000000.0,-515000000.0,0.0,138000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q1TTM,2018-04-01,2019-03-31,,,216000000.0,138000000.0,205000000.0,394000000.0,-18000000.0,94000000.0,17000000.0,280000000.0,-992000000.0,130000000.0,990000000.0,-992000000.0,130000000.0,990000000.0,110000000.0,528000000.0,528000000.0,163000000.0,-2000000.0,,-290000000.0,,-749000000.0,-115000000.0,-702000000.0,-295000000.0,600000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2020.0,Q1TTM,2019-04-01,2020-03-31,,,224000000.0,130000000.0,190000000.0,24000000.0,-14000000.0,-70000000.0,37000000.0,1959000000.0,-167000000.0,-320000000.0,1006000000.0,-167000000.0,-320000000.0,1006000000.0,505000000.0,730000000.0,730000000.0,156000000.0,-71000000.0,,-310000000.0,,-748000000.0,-133000000.0,-1460000000.0,-322000000.0,537000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 15:19:39+00:00,,41000000.0,33000000.0,48000000.0,0.0,-12000000.0,-109000000.0,,1443000000.0,468000000.0,-154000000.0,380000000.0,468000000.0,-154000000.0,380000000.0,682000000.0,203000000.0,203000000.0,238000000.0,-26000000.0,,-78000000.0,,-249000000.0,-26000000.0,-749000000.0,-122000000.0,121000000.0,
