company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.18,2.18,0.8,135000000.0,2.12,49000000.0,144000000.0,,5000000.0,111000000.0,15000000.0,365000000.0,365000000.0,367000000.0,-2000000.0,-106000000.0,205000000.0,,,,1069000000.0,1645000000.0,,201000000.0,590000000.0,2386000000.0,111000000.0,5000000.0,2840000000.0,3455000000.0,509000000.0,3349000000.0,166300000.0,166300000.0,172500000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 10:55:04+00:00,0.79,0.79,0.25,34000000.0,0.77,,60000000.0,,1000000.0,27000000.0,6000000.0,132000000.0,132000000.0,133000000.0,-1000000.0,-26000000.0,44000000.0,,,,194000000.0,356000000.0,,5000000.0,144000000.0,613000000.0,27000000.0,1000000.0,589000000.0,807000000.0,192000000.0,781000000.0,168400000.0,168400000.0,172700000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.84,0.84,0.4,68000000.0,0.82,,65000000.0,,2000000.0,55000000.0,-1000000.0,141000000.0,141000000.0,142000000.0,-1000000.0,-53000000.0,100000000.0,,,,383000000.0,793000000.0,,155000000.0,291000000.0,1282000000.0,55000000.0,2000000.0,1406000000.0,1665000000.0,206000000.0,1612000000.0,168400000.0,168400000.0,172700000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.08,2.08,0.7,135000000.0,2.03,49000000.0,132000000.0,,5000000.0,112000000.0,14000000.0,350000000.0,350000000.0,352000000.0,-2000000.0,-107000000.0,208000000.0,,,,1044000000.0,1637000000.0,,194000000.0,576000000.0,2358000000.0,112000000.0,5000000.0,2813000000.0,3402000000.0,482000000.0,3295000000.0,168400000.0,168400000.0,172700000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 12:35:52+00:00,0.05,0.05,0.15,34000000.0,0.05,,5000000.0,,1000000.0,28000000.0,-7000000.0,9000000.0,9000000.0,9000000.0,,-27000000.0,56000000.0,,,,189000000.0,437000000.0,,150000000.0,147000000.0,669000000.0,28000000.0,1000000.0,817000000.0,858000000.0,14000000.0,831000000.0,180000000.0,180000000.0,180000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.89,1.89,0.45,136000000.0,1.85,49000000.0,133000000.0,,5000000.0,115000000.0,17000000.0,319000000.0,319000000.0,320000000.0,-1000000.0,-110000000.0,211000000.0,,,,1033000000.0,1705000000.0,,203000000.0,577000000.0,2427000000.0,115000000.0,5000000.0,2898000000.0,3460000000.0,452000000.0,3350000000.0,180000000.0,180000000.0,180000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 12:32:43+00:00,0.64,0.64,1.21,170000000.0,0.63,578000000.0,27000000.0,3000000.0,5000000.0,135000000.0,30000000.0,106000000.0,106000000.0,106000000.0,,-130000000.0,197000000.0,0.0,,,3704000000.0,1687000000.0,,117000000.0,665000000.0,,135000000.0,5000000.0,3444000000.0,3707000000.0,133000000.0,3577000000.0,165600000.0,165600000.0,168300000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q4,2016-10-01,2016-12-31,,-1.37,-1.37,0.32,45000000.0,-1.34,578000000.0,-180000000.0,,2000000.0,38000000.0,8000000.0,-227000000.0,-227000000.0,-227000000.0,,-36000000.0,55000000.0,,,,2833000000.0,458000000.0,,19000000.0,181000000.0,-1860000000.0,38000000.0,2000000.0,1344000000.0,973000000.0,-407000000.0,937000000.0,165600000.0,165600000.0,168300000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 12:32:40+00:00,0.79,0.79,0.32,46000000.0,0.77,,68000000.0,0.0,1000000.0,37000000.0,8000000.0,131000000.0,131000000.0,131000000.0,,-36000000.0,51000000.0,,,,299000000.0,409000000.0,,12000000.0,168000000.0,630000000.0,37000000.0,1000000.0,694000000.0,929000000.0,199000000.0,893000000.0,165800000.0,165800000.0,170100000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.01,2.01,0.89,125000000.0,1.97,,207000000.0,3000000.0,3000000.0,97000000.0,22000000.0,333000000.0,333000000.0,333000000.0,,-94000000.0,142000000.0,,,,871000000.0,1229000000.0,,98000000.0,484000000.0,1860000000.0,97000000.0,3000000.0,2100000000.0,2734000000.0,540000000.0,2640000000.0,165800000.0,165800000.0,170100000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.9,2.9,1.14,161000000.0,2.85,,277000000.0,3000000.0,4000000.0,125000000.0,45000000.0,481000000.0,481000000.0,481000000.0,,-121000000.0,189000000.0,,,,1364000000.0,1581000000.0,,113000000.0,633000000.0,2234000000.0,125000000.0,4000000.0,2722000000.0,3601000000.0,758000000.0,3480000000.0,165800000.0,165800000.0,170100000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 11:49:39+00:00,0.42,0.42,0.0,41000000.0,0.42,,76000000.0,2000000.0,1000000.0,32000000.0,8000000.0,70000000.0,70000000.0,70000000.0,,-31000000.0,46000000.0,,,,296000000.0,395000000.0,,68000000.0,164000000.0,601000000.0,32000000.0,1000000.0,722000000.0,899000000.0,146000000.0,868000000.0,166700000.0,166700000.0,166700000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.22,1.22,0.57,79000000.0,1.2,,139000000.0,3000000.0,2000000.0,60000000.0,14000000.0,202000000.0,202000000.0,202000000.0,,-58000000.0,91000000.0,,,,572000000.0,820000000.0,,86000000.0,316000000.0,1230000000.0,60000000.0,2000000.0,1406000000.0,1805000000.0,341000000.0,1747000000.0,166700000.0,166700000.0,166700000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.94,2.94,1.07,149000000.0,2.88,,277000000.0,3000000.0,4000000.0,116000000.0,43000000.0,488000000.0,488000000.0,488000000.0,,-112000000.0,183000000.0,,,,1263000000.0,1563000000.0,,113000000.0,615000000.0,2277000000.0,116000000.0,4000000.0,2666000000.0,3543000000.0,765000000.0,3431000000.0,166700000.0,166700000.0,166700000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 13:23:28+00:00,0.8,0.8,0.57,38000000.0,0.78,,63000000.0,1000000.0,1000000.0,28000000.0,6000000.0,132000000.0,132000000.0,132000000.0,,-27000000.0,45000000.0,,,,276000000.0,425000000.0,,18000000.0,152000000.0,629000000.0,28000000.0,1000000.0,684000000.0,906000000.0,195000000.0,879000000.0,165000000.0,165000000.0,169200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.31,3.31,1.32,142000000.0,3.23,,261000000.0,1000000.0,4000000.0,111000000.0,41000000.0,550000000.0,550000000.0,551000000.0,-1000000.0,-107000000.0,181000000.0,,,,1161000000.0,1524000000.0,,50000000.0,595000000.0,2289000000.0,111000000.0,4000000.0,2533000000.0,3451000000.0,811000000.0,3344000000.0,165000000.0,165000000.0,169200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 12:31:28+00:00,4.38,4.38,1.46,188000000.0,4.3,,143000000.0,,7000000.0,143000000.0,31000000.0,729000000.0,729000000.0,729000000.0,,-136000000.0,219000000.0,0.0,,,3948000000.0,1790000000.0,2000000.0,44000000.0,670000000.0,,143000000.0,7000000.0,2942000000.0,3950000000.0,872000000.0,3814000000.0,166400000.0,166400000.0,169500000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q4,2017-10-01,2017-12-31,,1.47,1.47,0.38,49000000.0,1.44,,-33000000.0,-1000000.0,1000000.0,36000000.0,9000000.0,245000000.0,245000000.0,245000000.0,,-35000000.0,58000000.0,,,,1691000000.0,453000000.0,2000000.0,24000000.0,181000000.0,-671000000.0,36000000.0,1000000.0,774000000.0,1021000000.0,212000000.0,986000000.0,166400000.0,166400000.0,169500000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q3,2017-07-01,2017-09-30,2018-11-06 16:01:39+00:00,1.02,1.02,0.38,47000000.0,1.0,,64000000.0,0.0,2000000.0,34000000.0,7000000.0,170000000.0,170000000.0,170000000.0,,-32000000.0,55000000.0,0.0,,,965000000.0,420000000.0,,3000000.0,167000000.0,,34000000.0,2000000.0,699000000.0,965000000.0,234000000.0,933000000.0,166700000.0,166700000.0,170000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.91,2.91,1.08,139000000.0,2.86,,176000000.0,1000000.0,6000000.0,107000000.0,22000000.0,484000000.0,484000000.0,484000000.0,,-101000000.0,161000000.0,,,,2257000000.0,1337000000.0,,20000000.0,489000000.0,671000000.0,107000000.0,6000000.0,2168000000.0,2929000000.0,660000000.0,2828000000.0,166700000.0,166700000.0,170000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.54,1.54,1.4,184000000.0,1.52,578000000.0,-4000000.0,1000000.0,8000000.0,145000000.0,30000000.0,257000000.0,257000000.0,257000000.0,,-137000000.0,216000000.0,,,,5090000000.0,1795000000.0,,39000000.0,670000000.0,-1189000000.0,145000000.0,8000000.0,3512000000.0,3902000000.0,253000000.0,3765000000.0,166700000.0,166700000.0,170000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 13:13:21+00:00,0.88,0.88,0.38,47000000.0,0.87,,65000000.0,1000000.0,2000000.0,36000000.0,8000000.0,146000000.0,146000000.0,146000000.0,,-34000000.0,53000000.0,0.0,,,994000000.0,470000000.0,,11000000.0,161000000.0,,36000000.0,2000000.0,750000000.0,995000000.0,211000000.0,961000000.0,165900000.0,165900000.0,167800000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.89,1.89,0.7,92000000.0,1.86,,112000000.0,1000000.0,4000000.0,73000000.0,15000000.0,314000000.0,314000000.0,314000000.0,,-69000000.0,106000000.0,,,,1292000000.0,917000000.0,,17000000.0,322000000.0,671000000.0,73000000.0,4000000.0,1469000000.0,1964000000.0,426000000.0,1895000000.0,165900000.0,165900000.0,167800000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.31,1.31,1.34,183000000.0,1.29,578000000.0,,1000000.0,7000000.0,148000000.0,31000000.0,218000000.0,218000000.0,218000000.0,,-141000000.0,212000000.0,,,,4424000000.0,1784000000.0,,48000000.0,671000000.0,-559000000.0,148000000.0,7000000.0,3507000000.0,3866000000.0,218000000.0,3725000000.0,165900000.0,165900000.0,167800000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:50:15+00:00,1.01,1.01,0.32,45000000.0,0.99,,47000000.0,,2000000.0,37000000.0,7000000.0,168000000.0,168000000.0,168000000.0,,-35000000.0,53000000.0,,,,298000000.0,447000000.0,,6000000.0,161000000.0,671000000.0,37000000.0,2000000.0,719000000.0,969000000.0,215000000.0,934000000.0,166300000.0,166300000.0,169700000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2017.0,Q1TTM,2016-04-01,2017-03-31,,0.85,0.85,0.96,177000000.0,0.84,578000000.0,11000000.0,2000000.0,6000000.0,144000000.0,31000000.0,142000000.0,142000000.0,142000000.0,,-138000000.0,205000000.0,,,,3726000000.0,1709000000.0,,105000000.0,674000000.0,42000000.0,144000000.0,6000000.0,3479000000.0,3770000000.0,153000000.0,3632000000.0,166300000.0,166300000.0,169700000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 12:31:28+00:00,2.77,2.77,1.7,210000000.0,2.73,,606000000.0,,10000000.0,150000000.0,37000000.0,458000000.0,458000000.0,458000000.0,,-140000000.0,222000000.0,151000000.0,,,4277000000.0,2029000000.0,7000000.0,21000000.0,712000000.0,,150000000.0,10000000.0,3231000000.0,4435000000.0,1064000000.0,4295000000.0,165300000.0,165300000.0,167800000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q4,2018-10-01,2018-12-31,,-0.26,-0.26,0.44,51000000.0,-0.26,,372000000.0,-8000000.0,3000000.0,37000000.0,11000000.0,-44000000.0,-44000000.0,-44000000.0,,-34000000.0,57000000.0,118000000.0,,,1135000000.0,578000000.0,7000000.0,15000000.0,178000000.0,,37000000.0,3000000.0,890000000.0,1252000000.0,328000000.0,1218000000.0,165300000.0,165300000.0,167800000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 12:54:56+00:00,0.99,0.99,0.44,53000000.0,0.97,,46000000.0,0.0,3000000.0,38000000.0,7000000.0,163000000.0,163000000.0,163000000.0,,-35000000.0,55000000.0,-8000000.0,,,964000000.0,427000000.0,,6000000.0,164000000.0,,38000000.0,3000000.0,712000000.0,956000000.0,209000000.0,921000000.0,164600000.0,164600000.0,168000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.03,3.03,1.26,159000000.0,2.99,,234000000.0,8000000.0,7000000.0,113000000.0,26000000.0,502000000.0,502000000.0,502000000.0,,-106000000.0,165000000.0,33000000.0,,,3142000000.0,1451000000.0,,6000000.0,534000000.0,,113000000.0,7000000.0,2341000000.0,3183000000.0,736000000.0,3077000000.0,164600000.0,164600000.0,168000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q3TTM,2017-10-01,2018-09-30,,4.5,4.5,1.64,208000000.0,4.43,,201000000.0,7000000.0,8000000.0,149000000.0,35000000.0,747000000.0,747000000.0,747000000.0,,-141000000.0,223000000.0,33000000.0,,,4833000000.0,1904000000.0,2000000.0,30000000.0,715000000.0,-671000000.0,149000000.0,8000000.0,3115000000.0,4204000000.0,948000000.0,4063000000.0,164600000.0,164600000.0,168000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 14:03:22+00:00,0.98,0.98,0.0,53000000.0,0.97,,126000000.0,8000000.0,2000000.0,37000000.0,10000000.0,162000000.0,162000000.0,162000000.0,,-35000000.0,53000000.0,41000000.0,,,1027000000.0,474000000.0,,-10000000.0,173000000.0,,37000000.0,2000000.0,753000000.0,1076000000.0,288000000.0,1041000000.0,165300000.0,165300000.0,167000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.04,2.04,0.82,106000000.0,2.02,,188000000.0,8000000.0,4000000.0,75000000.0,19000000.0,339000000.0,339000000.0,339000000.0,,-71000000.0,110000000.0,41000000.0,,,2178000000.0,1024000000.0,,,370000000.0,,75000000.0,4000000.0,1629000000.0,2227000000.0,527000000.0,2156000000.0,165300000.0,165300000.0,167000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q2TTM,2017-07-01,2018-06-30,,4.53,4.53,1.58,202000000.0,4.46,,219000000.0,7000000.0,7000000.0,145000000.0,35000000.0,754000000.0,754000000.0,754000000.0,,-138000000.0,223000000.0,41000000.0,,,4834000000.0,2825000000.0,2000000.0,27000000.0,718000000.0,-671000000.0,145000000.0,7000000.0,3566000000.0,4213000000.0,973000000.0,4075000000.0,165300000.0,165300000.0,167000000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 11:42:09+00:00,1.06,1.06,0.82,53000000.0,1.05,,62000000.0,,2000000.0,38000000.0,9000000.0,177000000.0,177000000.0,177000000.0,,-36000000.0,57000000.0,0.0,,,1151000000.0,550000000.0,,10000000.0,197000000.0,,38000000.0,2000000.0,876000000.0,1151000000.0,239000000.0,1115000000.0,167000000.0,167000000.0,168600000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.43,4.43,1.96,196000000.0,4.36,,158000000.0,,7000000.0,144000000.0,33000000.0,738000000.0,738000000.0,738000000.0,,-137000000.0,223000000.0,,,,4801000000.0,2821000000.0,2000000.0,48000000.0,706000000.0,-671000000.0,144000000.0,7000000.0,3563000000.0,4132000000.0,896000000.0,3995000000.0,167000000.0,167000000.0,168600000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q4,2019-10-01,2019-12-31,,1.24,1.24,0.47,47000000.0,1.21,,49000000.0,-1000000.0,1000000.0,27000000.0,11000000.0,203000000.0,203000000.0,203000000.0,,-26000000.0,59000000.0,,39000000.0,,2105000000.0,511000000.0,5000000.0,15000000.0,188000000.0,-1039000000.0,27000000.0,1000000.0,831000000.0,1070000000.0,252000000.0,1044000000.0,165000000.0,165000000.0,167200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 12:31:28+00:00,4.69,4.69,1.85,190000000.0,4.63,,245000000.0,,10000000.0,124000000.0,39000000.0,774000000.0,774000000.0,774000000.0,,-114000000.0,230000000.0,27000000.0,84000000.0,,4262000000.0,2010000000.0,5000000.0,69000000.0,707000000.0,,124000000.0,10000000.0,3245000000.0,4294000000.0,1019000000.0,4180000000.0,165000000.0,165000000.0,167200000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.45,3.45,1.38,143000000.0,3.42,,196000000.0,1000000.0,9000000.0,97000000.0,28000000.0,571000000.0,571000000.0,571000000.0,,-88000000.0,171000000.0,27000000.0,45000000.0,,2157000000.0,1499000000.0,,54000000.0,519000000.0,1039000000.0,97000000.0,9000000.0,2414000000.0,3224000000.0,767000000.0,3136000000.0,164800000.0,164800000.0,166700000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.19,3.19,1.82,194000000.0,3.16,,568000000.0,-7000000.0,12000000.0,134000000.0,39000000.0,527000000.0,527000000.0,527000000.0,,-122000000.0,228000000.0,145000000.0,45000000.0,,3292000000.0,2077000000.0,7000000.0,69000000.0,697000000.0,1039000000.0,134000000.0,12000000.0,3304000000.0,4476000000.0,1095000000.0,4354000000.0,164800000.0,164800000.0,166700000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 12:54:56+00:00,0.91,0.91,0.47,47000000.0,0.9,,65000000.0,0.0,3000000.0,29000000.0,8000000.0,150000000.0,150000000.0,150000000.0,,-26000000.0,57000000.0,0.0,,,1096000000.0,528000000.0,,40000000.0,175000000.0,,29000000.0,3000000.0,855000000.0,1096000000.0,215000000.0,1070000000.0,164800000.0,164800000.0,166700000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.54,2.54,0.91,96000000.0,2.52,,131000000.0,1000000.0,6000000.0,68000000.0,20000000.0,421000000.0,421000000.0,421000000.0,,-62000000.0,114000000.0,27000000.0,45000000.0,,1061000000.0,971000000.0,,14000000.0,344000000.0,1039000000.0,68000000.0,6000000.0,1559000000.0,2128000000.0,552000000.0,2066000000.0,165700000.0,165700000.0,167300000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.27,3.27,1.79,200000000.0,3.23,,549000000.0,-7000000.0,12000000.0,143000000.0,38000000.0,540000000.0,540000000.0,540000000.0,,-131000000.0,226000000.0,137000000.0,45000000.0,,3160000000.0,1976000000.0,7000000.0,35000000.0,686000000.0,1039000000.0,143000000.0,12000000.0,3161000000.0,4336000000.0,1089000000.0,4205000000.0,165700000.0,165700000.0,167300000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 14:03:22+00:00,1.05,1.05,0.47,48000000.0,1.04,,65000000.0,1000000.0,3000000.0,31000000.0,10000000.0,174000000.0,174000000.0,174000000.0,,-28000000.0,57000000.0,0.0,,,1061000000.0,506000000.0,,5000000.0,169000000.0,,31000000.0,3000000.0,795000000.0,1062000000.0,239000000.0,1034000000.0,165700000.0,165700000.0,167300000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 15:19:39+00:00,1.49,1.49,0.44,48000000.0,1.48,,66000000.0,,3000000.0,37000000.0,10000000.0,247000000.0,247000000.0,247000000.0,,-34000000.0,57000000.0,27000000.0,45000000.0,,,465000000.0,0.0,9000000.0,175000000.0,1039000000.0,37000000.0,3000000.0,764000000.0,1066000000.0,313000000.0,1032000000.0,165800000.0,165800000.0,166900000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.2,3.2,1.32,205000000.0,3.16,,610000000.0,,11000000.0,149000000.0,38000000.0,528000000.0,528000000.0,528000000.0,,-138000000.0,222000000.0,178000000.0,45000000.0,,3126000000.0,1944000000.0,7000000.0,20000000.0,690000000.0,1039000000.0,149000000.0,11000000.0,3119000000.0,4350000000.0,1138000000.0,4212000000.0,165800000.0,165800000.0,166900000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2020.0,Q1TTM,2019-04-01,2020-03-31,,4.43,4.43,1.88,190000000.0,4.37,,249000000.0,,9000000.0,113000000.0,38000000.0,730000000.0,730000000.0,730000000.0,,-104000000.0,233000000.0,,56000000.0,,5615000000.0,2292000000.0,10000000.0,79000000.0,727000000.0,-1039000000.0,113000000.0,9000000.0,3559000000.0,4586000000.0,979000000.0,4482000000.0,165000000.0,165000000.0,166400000.0
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 15:19:39+00:00,1.23,1.23,0.47,48000000.0,1.22,,70000000.0,,2000000.0,26000000.0,9000000.0,203000000.0,203000000.0,203000000.0,,-24000000.0,60000000.0,0.0,17000000.0,,1353000000.0,747000000.0,5000000.0,19000000.0,195000000.0,,26000000.0,2000000.0,1078000000.0,1358000000.0,273000000.0,1334000000.0,165000000.0,165000000.0,166400000.0
