company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,Q2,,2014-06-30,2014-07-31 16:07:52+00:00,27251000.0,47205000.0,50878000.0,2080000.0,406264000.0,1634789000.0,12885000.0,900000.0,19683000.0,,16514000.0,673315000.0,,269000.0,55607000.0,18940000.0,900000.0,,,1850000.0,15591000.0,44403000.0,14250000.0,19268000.0,750000.0,-1807867000.0,,102489000.0,679107000.0,-170998000.0,577145000.0,112547000.0,-170998000.0,-170998000.0,850105000.0,679107000.0,46355000.0,737558000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2014.0,Q1,,2014-03-31,2014-05-01 16:08:57+00:00,17950000.0,46394000.0,56954000.0,2040000.0,436585000.0,1606532000.0,12887000.0,892000.0,14691000.0,,17125000.0,665222000.0,,347000.0,38654000.0,22154000.0,892000.0,,,4462000.0,15502000.0,34036000.0,14375000.0,13681000.0,625000.0,-1770994000.0,,82646000.0,666826000.0,-162422000.0,581170000.0,106944000.0,-162422000.0,-162422000.0,829248000.0,666826000.0,47002000.0,722304000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,FY,,2015-12-31,2017-02-14 16:13:15+00:00,30085000.0,114450000.0,86531000.0,-809000.0,521439000.0,1950951000.0,12512000.0,,38117000.0,,,619893000.0,49225000.0,1783000.0,86006000.0,,,,,762000.0,29834000.0,48385000.0,,17843000.0,516000.0,-1778987000.0,,186344000.0,1007440000.0,171155000.0,842375000.0,168007000.0,171155000.0,171155000.0,836285000.0,1007440000.0,79059000.0,668278000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q3,,2015-09-30,2015-11-03 16:16:16+00:00,27366000.0,86966000.0,82209000.0,-275000.0,445801000.0,1923175000.0,12857000.0,9712000.0,30070000.0,,19169000.0,623928000.0,53825000.0,2428000.0,83186000.0,2869000.0,9712000.0,,,3316000.0,17838000.0,50863000.0,,23246000.0,517000.0,-1834163000.0,5000.0,189244000.0,931932000.0,88737000.0,757914000.0,155823000.0,88737000.0,88737000.0,843195000.0,931932000.0,90832000.0,687372000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q2,,2015-06-30,2015-08-04 16:09:56+00:00,29162000.0,75122000.0,80437000.0,1949000.0,439681000.0,1847806000.0,12857000.0,7725000.0,25794000.0,,15938000.0,617025000.0,67003000.0,1897000.0,81602000.0,6083000.0,7725000.0,,,1282000.0,18548000.0,51858000.0,14256000.0,20260000.0,517000.0,-1794581000.0,42940000.0,187788000.0,930337000.0,55174000.0,732990000.0,192472000.0,55174000.0,55174000.0,875163000.0,930337000.0,115745000.0,682691000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2015.0,Q1,,2015-03-31,2015-04-30 16:45:12+00:00,26586000.0,69604000.0,70048000.0,2258000.0,421822000.0,1760206000.0,12857000.0,6025000.0,24324000.0,,19087000.0,610210000.0,39829000.0,2414000.0,80667000.0,9297000.0,6025000.0,,,4443000.0,17021000.0,52910000.0,13875000.0,28178000.0,500000.0,-1803877000.0,87337000.0,163602000.0,862624000.0,-41413000.0,692145000.0,225595000.0,-41413000.0,-41413000.0,904037000.0,862624000.0,89812000.0,678442000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,FY,,2016-12-31,2018-02-15 16:03:25+00:00,75599000.0,148758000.0,126697000.0,-2886000.0,652343000.0,2097118000.0,,,50904000.0,155593000.0,270437000.0,651481000.0,32873000.0,4106000.0,167679000.0,,,,,762000.0,17837000.0,294148000.0,,32768000.0,,-1674765000.0,19539000.0,156203000.0,1638597000.0,419467000.0,994178000.0,273501000.0,419467000.0,419467000.0,1219130000.0,1638597000.0,476740000.0,945629000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q3,,2016-09-30,2016-11-01 16:11:45+00:00,57524000.0,131523000.0,112600000.0,390000.0,580099000.0,2053234000.0,2868000.0,,47414000.0,155702000.0,275821000.0,643434000.0,56677000.0,4078000.0,151942000.0,,,,,2285000.0,17393000.0,290230000.0,,34457000.0,17000.0,-1683638000.0,17854000.0,136486000.0,1544195000.0,369986000.0,886660000.0,240545000.0,369986000.0,369986000.0,1174209000.0,1544195000.0,505593000.0,933664000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q2,,2016-06-30,2016-08-09 16:57:43+00:00,40724000.0,129486000.0,102184000.0,662000.0,487654000.0,2016916000.0,6083000.0,,31545000.0,155725000.0,281205000.0,635491000.0,32366000.0,6124000.0,138513000.0,,,,,762000.0,18036000.0,286435000.0,,27313000.0,16000.0,-1720515000.0,17688000.0,141537000.0,1417975000.0,297063000.0,792130000.0,198986000.0,297063000.0,297063000.0,1120912000.0,1417975000.0,487332000.0,921926000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q1,,2016-03-31,2016-05-09 16:50:57+00:00,31899000.0,101280000.0,133641000.0,397000.0,657615000.0,1982291000.0,9297000.0,,23197000.0,,12298000.0,627642000.0,46164000.0,1309000.0,92622000.0,,,,,2285000.0,17277000.0,48233000.0,,21806000.0,517000.0,-1754940000.0,,153054000.0,1103942000.0,227748000.0,935581000.0,200319000.0,227748000.0,227748000.0,876194000.0,1103942000.0,75739000.0,675875000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,FY,,2017-12-31,2019-02-14 16:07:03+00:00,67671000.0,266299000.0,198901000.0,-7010000.0,899509000.0,3627644000.0,,,74550000.0,155593000.0,236901000.0,16608000.0,135281000.0,6482000.0,259763000.0,,,,,33000.0,10190000.0,279949000.0,,62428000.0,,-1990005000.0,34241000.0,270136000.0,2302582000.0,1630629000.0,1504854000.0,375396000.0,1630629000.0,1630629000.0,671953000.0,2302582000.0,537965000.0,296557000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q3,,2017-09-30,2017-10-31 16:03:50+00:00,69933000.0,198345000.0,164298000.0,12512000.0,1128046000.0,3585614000.0,,,61274000.0,155593000.0,242285000.0,23711000.0,169946000.0,3261000.0,246825000.0,,,,,100000.0,18330000.0,272905000.0,,58327000.0,,-1840376000.0,24330000.0,153343000.0,2374301000.0,1757750000.0,1541322000.0,319935000.0,1757750000.0,1757750000.0,616551000.0,2374301000.0,586154000.0,296616000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q2,,2017-06-30,2017-08-01 16:02:49+00:00,69093000.0,169516000.0,150353000.0,10968000.0,451754000.0,2892297000.0,,,50902000.0,155593000.0,259669000.0,23428000.0,145368000.0,2930000.0,218878000.0,,,,,34000.0,15132000.0,296019000.0,,63751000.0,,-1876430000.0,22779000.0,156852000.0,1639443000.0,1026835000.0,844803000.0,293161000.0,1026835000.0,1026835000.0,612608000.0,1639443000.0,575762000.0,319447000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q1,,2017-03-31,2017-05-04 16:23:14+00:00,86327000.0,244975000.0,142104000.0,5377000.0,361823000.0,2824503000.0,,,54622000.0,155593000.0,265053000.0,41604000.0,159224000.0,3961000.0,193211000.0,,,,,135000.0,15091000.0,295093000.0,,58284000.0,,-1863946000.0,21528000.0,150132000.0,1607347000.0,965934000.0,819175000.0,304716000.0,965934000.0,965934000.0,641413000.0,1607347000.0,594961000.0,336697000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,FY,,2018-12-31,2020-02-13 16:05:19+00:00,103827000.0,307598000.0,229401000.0,-10165000.0,1163980000.0,3813891000.0,,,60176000.0,155593000.0,215364000.0,17434000.0,100205000.0,6967000.0,319751000.0,,,,,29000.0,22595000.0,277084000.0,,79366000.0,,-1877759000.0,31844000.0,274343000.0,2645762000.0,1925967000.0,1832254000.0,425277000.0,1925967000.0,1925967000.0,719795000.0,2645762000.0,493757000.0,294518000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q3,,2018-09-30,2018-10-30 16:02:55+00:00,95478000.0,247736000.0,231571000.0,-9522000.0,1112179000.0,3759243000.0,,,58027000.0,155593000.0,220748000.0,17224000.0,122390000.0,5993000.0,300767000.0,,,,,100000.0,20090000.0,277335000.0,,71317000.0,,-1946822000.0,37313000.0,263134000.0,2519947000.0,1802899000.0,1700359000.0,422489000.0,1802899000.0,1802899000.0,717048000.0,2519947000.0,518821000.0,294559000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q2,,2018-06-30,2018-07-31 16:02:57+00:00,75559000.0,316310000.0,213888000.0,-9809000.0,928517000.0,3718730000.0,,,41704000.0,155593000.0,226132000.0,17016000.0,132330000.0,5869000.0,267586000.0,,,,,33000.0,17432000.0,278979000.0,,77523000.0,,-1975998000.0,37055000.0,269865000.0,2397157000.0,1732923000.0,1598084000.0,368239000.0,1732923000.0,1732923000.0,664234000.0,2397157000.0,531487000.0,295995000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q1,,2018-03-31,2018-05-01 16:03:35+00:00,74115000.0,220190000.0,219873000.0,-10122000.0,894427000.0,3666558000.0,,,51349000.0,155593000.0,231517000.0,16811000.0,166919000.0,4632000.0,264610000.0,,,,,100000.0,17818000.0,280085000.0,,73674000.0,,-2028392000.0,35635000.0,276632000.0,2306012000.0,1628044000.0,1469555000.0,381072000.0,1628044000.0,1628044000.0,677968000.0,2306012000.0,571847000.0,296896000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,FY,,2019-12-31,2020-05-05 16:09:15+00:00,83647000.0,308809000.0,285950000.0,-15542000.0,1832684000.0,4044706000.0,,,90706000.0,155593000.0,193828000.0,,134680000.0,11400000.0,377567000.0,,,29058000.0,664000.0,29000.0,54536000.0,315004000.0,,43725000.0,,-1430758000.0,52344000.0,284870000.0,3426750000.0,2598406000.0,2481488000.0,513340000.0,2598406000.0,2598406000.0,828344000.0,3426750000.0,567695000.0,315004000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q3,,2019-09-30,2019-10-29 19:38:47+00:00,95376000.0,276116000.0,249721000.0,-8614000.0,1702023000.0,3972904000.0,,,80638000.0,155593000.0,199212000.0,18080000.0,118897000.0,7400000.0,347250000.0,,,29690000.0,763000.0,89000.0,44628000.0,312528000.0,,49896000.0,,-1541763000.0,35096000.0,284195000.0,3214818000.0,2422527000.0,2319595000.0,461683000.0,2422527000.0,2422527000.0,792291000.0,3214818000.0,548020000.0,330608000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q2,,2019-06-30,2019-07-30 16:06:50+00:00,66184000.0,302680000.0,210474000.0,-8965000.0,1416224000.0,3926190000.0,,,53697000.0,155593000.0,204596000.0,17862000.0,116577000.0,6500000.0,339122000.0,,,30348000.0,791000.0,30000.0,42806000.0,315475000.0,,53563000.0,,-1670034000.0,35929000.0,279631000.0,2947633000.0,2247191000.0,2058625000.0,367105000.0,2247191000.0,2247191000.0,700442000.0,2947633000.0,549920000.0,333337000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q1,,2019-03-31,2019-04-30 16:05:32+00:00,70363000.0,244081000.0,211302000.0,-9247000.0,1299704000.0,3870166000.0,,,48522000.0,155593000.0,209980000.0,17647000.0,121183000.0,7129000.0,338331000.0,,,,,89000.0,24574000.0,286432000.0,,72266000.0,,-1775352000.0,34239000.0,281320000.0,2754161000.0,2085567000.0,1904500000.0,364515000.0,2085567000.0,2085567000.0,668594000.0,2754161000.0,511330000.0,304079000.0,0.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2020.0,Q1,,2020-03-31,2020-05-05 16:09:15+00:00,60937000.0,351522000.0,330034000.0,-13107000.0,1043241000.0,4102228000.0,,,57779000.0,155593000.0,188444000.0,,183541000.0,13977000.0,410034000.0,,,28622000.0,910000.0,89000.0,70019000.0,311289000.0,,48078000.0,,-2151400000.0,53663000.0,259351000.0,2752422000.0,1937721000.0,1716169000.0,503412000.0,1937721000.0,1937721000.0,814701000.0,2752422000.0,626219000.0,311289000.0,0.0
