company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q2TTM,2015-07-01,2016-06-30,,0.41,0.41,0.39,1707000.0,74068000.0,74068000.0,74068000.0,36116000.0,941164000.0,-35559000.0,,80000.0,2271000.0,525797000.0,231452000.0,36116000.0,905128000.0,41218000.0,6944000.0,759520000.0,145608000.0,-69833000.0,75775000.0,941244000.0,191300000.0,187682000.0,193015000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:23:14+00:00,0.13,0.13,0.12,400000.0,24047000.0,24047000.0,24047000.0,6005000.0,263384000.0,-2950000.0,,80000.0,,156824000.0,64596000.0,6005000.0,257459000.0,10134000.0,1492000.0,221420000.0,36039000.0,-11592000.0,24447000.0,263464000.0,185000000.0,187184000.0,192625000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2016.0,Q1TTM,2015-04-01,2016-03-31,,0.28,0.28,0.26,1058000.0,48937000.0,48937000.0,48937000.0,30003000.0,857860000.0,-7531000.0,,80000.0,,517973000.0,216339000.0,30003000.0,827937000.0,43050000.0,6951000.0,734312000.0,93625000.0,-43630000.0,49995000.0,857940000.0,185000000.0,187184000.0,192625000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 16:05:19+00:00,-1.53,-1.53,-1.53,852000.0,-313142000.0,-313142000.0,-313142000.0,79479000.0,1536216000.0,17153000.0,,,7704000.0,1326134000.0,366286000.0,79479000.0,1456737000.0,61781000.0,-24275000.0,1700124000.0,-243387000.0,-68903000.0,-312290000.0,1536216000.0,204700000.0,204580000.0,204580000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q4,2017-10-01,2017-12-31,,-0.68,-0.68,-0.68,1352000.0,-149629000.0,-149629000.0,-149629000.0,22359000.0,444156000.0,6446000.0,,,9618000.0,446871000.0,97726000.0,22359000.0,421797000.0,373000.0,-21932000.0,554215000.0,-132418000.0,-15859000.0,-148277000.0,444156000.0,204700000.0,204580000.0,204580000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 16:02:55+00:00,0.17,0.17,0.17,7300000.0,36054000.0,36054000.0,36054000.0,22036000.0,381534000.0,5494000.0,,,-16343000.0,269557000.0,91265000.0,22036000.0,359498000.0,204000.0,23045000.0,344479000.0,15019000.0,28335000.0,43354000.0,381534000.0,212100000.0,206796000.0,212610000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q3YTD,2017-01-01,2017-09-30,,-0.85,-0.85,-0.85,-500000.0,-163513000.0,-163513000.0,-163513000.0,57120000.0,1092060000.0,10707000.0,,,-1914000.0,879263000.0,268560000.0,57120000.0,1034940000.0,61408000.0,-2343000.0,1145909000.0,-110969000.0,-53044000.0,-164013000.0,1092060000.0,212100000.0,206796000.0,212610000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q3TTM,2016-10-01,2017-09-30,,-0.81,-0.81,-0.8,72000.0,-154640000.0,-154640000.0,-154640000.0,76730000.0,1418644000.0,-9790000.0,,-86000.0,5225000.0,1040847000.0,364647000.0,76730000.0,1341828000.0,70878000.0,-5009000.0,1410719000.0,-68891000.0,-85677000.0,-154568000.0,1418558000.0,212100000.0,206796000.0,212610000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 16:02:57+00:00,-0.06,-0.06,-0.06,3100000.0,-12484000.0,-12484000.0,-12484000.0,20260000.0,326444000.0,4066000.0,,,7073000.0,201786000.0,90066000.0,20260000.0,306184000.0,1135000.0,-19574000.0,298925000.0,7259000.0,-16643000.0,-9384000.0,326444000.0,208100000.0,205141000.0,205141000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q2YTD,2017-01-01,2017-06-30,,-1.02,-1.02,-1.02,-7800000.0,-199567000.0,-199567000.0,-199567000.0,35084000.0,710526000.0,5213000.0,,,14429000.0,609706000.0,177295000.0,35084000.0,675442000.0,61204000.0,-25388000.0,801430000.0,-125988000.0,-81379000.0,-207367000.0,710526000.0,208100000.0,205141000.0,205141000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q2TTM,2016-07-01,2017-06-30,,-0.78,-0.78,-0.78,-5803000.0,-153817000.0,-153817000.0,-153817000.0,74899000.0,1306573000.0,9017000.0,,-80000.0,29580000.0,914474000.0,349158000.0,74899000.0,1231594000.0,80153000.0,-26866000.0,1293212000.0,-61618000.0,-98002000.0,-159620000.0,1306493000.0,208100000.0,205141000.0,205141000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 16:03:35+00:00,-0.96,-0.96,-0.96,-10900000.0,-187083000.0,-187083000.0,-187083000.0,14824000.0,384082000.0,1147000.0,,,7356000.0,407920000.0,87229000.0,14824000.0,369258000.0,60069000.0,-5814000.0,502505000.0,-133247000.0,-64736000.0,-197983000.0,384082000.0,195260000.0,194900000.0,194900000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2017.0,Q1TTM,2016-04-01,2017-03-31,,-0.54,-0.54,-0.54,-8118000.0,-106908000.0,-106908000.0,-106908000.0,67006000.0,1226417000.0,4097000.0,,-80000.0,24778000.0,832957000.0,325884000.0,67006000.0,1159331000.0,88680000.0,-6155000.0,1183619000.0,-24288000.0,-90738000.0,-115026000.0,1226337000.0,195260000.0,194900000.0,194900000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 16:05:19+00:00,0.52,0.52,0.51,5854000.0,109493000.0,109493000.0,109493000.0,94123000.0,1881883000.0,31760000.0,,,26173000.0,1197957000.0,434407000.0,94123000.0,1787760000.0,1543000.0,-44093000.0,1658537000.0,129223000.0,-13876000.0,115347000.0,1881883000.0,210600000.0,212383000.0,215635000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q4,2018-10-01,2018-12-31,,0.32,0.32,0.32,1668000.0,69063000.0,69049000.0,69063000.0,26366000.0,528402000.0,11279000.0,,,7465000.0,304238000.0,108358000.0,26366000.0,502036000.0,355000.0,-22182000.0,420061000.0,81975000.0,-11258000.0,70717000.0,528402000.0,210600000.0,212383000.0,215635000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q3,2018-07-01,2018-09-30,2019-10-29 19:38:47+00:00,0.14,0.14,0.14,1800000.0,29176000.0,29176000.0,29176000.0,24795000.0,449683000.0,10211000.0,,,4720000.0,292527000.0,96522000.0,24795000.0,424888000.0,405000.0,-9949000.0,393769000.0,31119000.0,-143000.0,30976000.0,449683000.0,208400000.0,212627000.0,215964000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.2,0.2,0.19,4186000.0,40430000.0,40444000.0,40430000.0,67757000.0,1353481000.0,20481000.0,,,18708000.0,893719000.0,326049000.0,67757000.0,1285724000.0,1188000.0,-21911000.0,1238476000.0,47248000.0,-2618000.0,44630000.0,1353481000.0,208400000.0,212627000.0,215964000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q3TTM,2017-10-01,2018-09-30,,-0.48,-0.48,-0.49,5538000.0,-109199000.0,-109185000.0,-109199000.0,90116000.0,1797637000.0,26927000.0,,,28326000.0,1340590000.0,423775000.0,90116000.0,1707521000.0,1561000.0,-43843000.0,1792691000.0,-85170000.0,-18477000.0,-103647000.0,1797637000.0,208400000.0,212627000.0,215964000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 16:06:50+00:00,0.25,0.25,0.24,1600000.0,52394000.0,52408000.0,52394000.0,24856000.0,521516000.0,5808000.0,,,7303000.0,298089000.0,108029000.0,24856000.0,496660000.0,398000.0,-34641000.0,413421000.0,83239000.0,-29231000.0,54008000.0,521516000.0,209600000.0,212210000.0,215103000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.06,0.06,0.05,2386000.0,11254000.0,11268000.0,11254000.0,42962000.0,903798000.0,10270000.0,,,13988000.0,601192000.0,229527000.0,42962000.0,860836000.0,783000.0,-11962000.0,844707000.0,16129000.0,-2475000.0,13654000.0,903798000.0,209600000.0,212210000.0,215103000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q2TTM,2017-07-01,2018-06-30,,-0.45,-0.45,-0.46,11038000.0,-102321000.0,-102307000.0,-102321000.0,87357000.0,1729488000.0,22210000.0,,,7263000.0,1317620000.0,418518000.0,87357000.0,1642131000.0,1360000.0,-10849000.0,1743401000.0,-101270000.0,10001000.0,-91269000.0,1729488000.0,209600000.0,212210000.0,215103000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 16:05:32+00:00,-0.19,-0.19,-0.19,786000.0,-41140000.0,-41140000.0,-41140000.0,18106000.0,382282000.0,4462000.0,,,6685000.0,303103000.0,121498000.0,18106000.0,364176000.0,385000.0,22679000.0,431286000.0,-67110000.0,26756000.0,-40354000.0,382282000.0,216500000.0,211681000.0,211681000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2018.0,Q1TTM,2017-04-01,2018-03-31,,-0.76,-0.76,-0.76,12538000.0,-167199000.0,-167199000.0,-167199000.0,82761000.0,1534416000.0,20468000.0,,,7033000.0,1221317000.0,400555000.0,82761000.0,1451655000.0,2097000.0,4218000.0,1628905000.0,-177250000.0,22589000.0,-154661000.0,1534416000.0,216500000.0,211681000.0,211681000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q4,2019-10-01,2019-12-31,,0.51,0.51,0.51,15000000.0,111005000.0,111004000.0,111005000.0,32215000.0,579389000.0,15848000.0,,,3122000.0,312867000.0,136177000.0,32215000.0,547174000.0,607000.0,15755000.0,452166000.0,95008000.0,30996000.0,126004000.0,579389000.0,214900000.0,214913000.0,217657000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 16:05:19+00:00,2.08,2.08,2.05,39885000.0,446906000.0,446906000.0,446906000.0,114249000.0,2158759000.0,52182000.0,,,19682000.0,1154111000.0,468711000.0,114249000.0,2044510000.0,1855000.0,34458000.0,1642504000.0,402006000.0,84785000.0,486791000.0,2158759000.0,214900000.0,214913000.0,217657000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.57,1.57,1.54,24885000.0,335901000.0,335902000.0,335901000.0,82034000.0,1579370000.0,36334000.0,,,16560000.0,841244000.0,332534000.0,82034000.0,1497336000.0,1248000.0,18703000.0,1190338000.0,306998000.0,53789000.0,360787000.0,1579370000.0,213800000.0,215199000.0,217791000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q3TTM,2018-10-01,2019-09-30,,1.89,1.89,1.86,26553000.0,404964000.0,404951000.0,404964000.0,108400000.0,2107772000.0,47613000.0,,,24025000.0,1145482000.0,440892000.0,108400000.0,1999372000.0,1603000.0,-3479000.0,1610399000.0,388973000.0,42531000.0,431504000.0,2107772000.0,213800000.0,215199000.0,217791000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q3,2019-07-01,2019-09-30,2019-10-29 19:38:47+00:00,0.6,0.6,0.59,19700000.0,128271000.0,128319000.0,128271000.0,30040000.0,551581000.0,11961000.0,,,3281000.0,281336000.0,102608000.0,30040000.0,521541000.0,597000.0,2339000.0,387225000.0,134316000.0,13703000.0,148019000.0,551581000.0,213800000.0,215199000.0,217791000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.97,0.97,0.95,5185000.0,207630000.0,207583000.0,207630000.0,51994000.0,1027789000.0,24373000.0,,,13279000.0,559908000.0,229926000.0,51994000.0,975795000.0,651000.0,16364000.0,803113000.0,172682000.0,40086000.0,212768000.0,1027789000.0,214900000.0,214620000.0,217483000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q2TTM,2018-07-01,2019-06-30,,1.43,1.43,1.41,8653000.0,305869000.0,305808000.0,305869000.0,103155000.0,2005874000.0,45863000.0,,,25464000.0,1156673000.0,434806000.0,103155000.0,1902719000.0,1411000.0,-15767000.0,1616943000.0,285776000.0,28685000.0,314461000.0,2005874000.0,214900000.0,214620000.0,217483000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 16:06:50+00:00,0.49,0.49,0.48,3400000.0,105318000.0,105271000.0,105318000.0,29406000.0,529932000.0,15000000.0,,,6608000.0,289363000.0,105943000.0,29406000.0,500526000.0,316000.0,-4625000.0,401914000.0,98612000.0,10059000.0,108671000.0,529932000.0,214900000.0,214620000.0,217483000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:09:15+00:00,0.48,0.48,0.47,1785000.0,102312000.0,102312000.0,102312000.0,22588000.0,497857000.0,9373000.0,,,6671000.0,270545000.0,123983000.0,22588000.0,475269000.0,335000.0,20989000.0,401199000.0,74070000.0,30027000.0,104097000.0,497857000.0,213200000.0,214065000.0,217061000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.19,1.19,1.17,6853000.0,252945000.0,252945000.0,252945000.0,98605000.0,1997458000.0,36671000.0,,,26159000.0,1165399000.0,436892000.0,98605000.0,1898853000.0,1493000.0,-45783000.0,1628450000.0,270403000.0,-10605000.0,259798000.0,1997458000.0,213200000.0,214065000.0,217061000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1.73,-1.73,-1.75,54666000.0,-376048000.0,-376048000.0,-376048000.0,118980000.0,2229409000.0,51471000.0,2130000.0,,19638000.0,1968853000.0,455876000.0,118980000.0,2110429000.0,2122000.0,-34663000.0,2446497000.0,-336068000.0,14686000.0,-321382000.0,2229409000.0,216400000.0,216721000.0,216721000.0
Incyte Corp,INCY,549300Z4WN6JVZ3T4680,879169,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:09:15+00:00,-3.33,-3.33,-3.33,16566000.0,-720642000.0,-720642000.0,-720642000.0,27319000.0,568507000.0,8662000.0,2130000.0,,6627000.0,1085287000.0,111148000.0,27319000.0,541188000.0,602000.0,-48132000.0,1205192000.0,-664004000.0,-40072000.0,-704076000.0,568507000.0,216400000.0,216721000.0,216721000.0
