company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
"McAfee, Inc.",MFE,,890801,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:30:11+00:00,9995000.0,0.35,0.35,0.34,581000.0,148764000.0,53456000.0,53456000.0,53456000.0,113056000.0,447709000.0,2811000.0,78904000.0,5060000.0,40160000.0,113056000.0,334653000.0,-544000.0,282883000.0,51770000.0,2267000.0,54037000.0,447709000.0,152700000.0,153721000.0,156169000.0
"McAfee, Inc.",MFE,,890801,2010.0,Q4,2010-10-01,2010-12-31,,7152000.0,0.39,0.39,0.39,-1468000.0,172233000.0,60572000.0,60572000.0,60572000.0,152089000.0,549564000.0,426000.0,92604000.0,15404000.0,51354000.0,152089000.0,397475000.0,-50000.0,338747000.0,58728000.0,376000.0,59104000.0,549564000.0,154700000.0,154936000.0,157385000.0
"McAfee, Inc.",MFE,,890801,2010.0,FY,2010-01-01,2010-12-31,2011-02-25 19:28:28+00:00,29743000.0,1.19,1.19,1.17,45528000.0,656646000.0,184112000.0,184112000.0,184112000.0,557548000.0,2064807000.0,68000.0,346083000.0,41683000.0,203682000.0,557548000.0,1507259000.0,150000.0,1277837000.0,229422000.0,218000.0,229640000.0,2064807000.0,154700000.0,154936000.0,157385000.0
"McAfee, Inc.",MFE,,890801,2010.0,Q3YTD,2010-01-01,2010-09-30,,22591000.0,0.8,0.8,0.78,46996000.0,484413000.0,123540000.0,123540000.0,123540000.0,405459000.0,1515243000.0,-358000.0,253479000.0,26279000.0,152328000.0,405459000.0,1109784000.0,200000.0,939090000.0,170694000.0,-158000.0,170536000.0,1515243000.0,155200000.0,152788000.0,154988000.0
"McAfee, Inc.",MFE,,890801,2010.0,Q3TTM,2009-10-01,2010-09-30,,32709000.0,1.15,1.15,1.12,64007000.0,661257000.0,178062000.0,178062000.0,178062000.0,536798000.0,2040909000.0,-1138000.0,337440000.0,29190000.0,200665000.0,536798000.0,1504111000.0,357000.0,1261261000.0,242850000.0,-781000.0,242069000.0,2040909000.0,155200000.0,152788000.0,154988000.0
"McAfee, Inc.",MFE,,890801,2010.0,Q3,2010-07-01,2010-09-30,2010-11-05 17:25:22+00:00,7446000.0,0.3,0.3,0.3,16681000.0,162697000.0,46560000.0,46560000.0,46560000.0,142083000.0,523259000.0,-872000.0,86952000.0,1398000.0,58633000.0,142083000.0,381176000.0,63000.0,317126000.0,64050000.0,-809000.0,63241000.0,523259000.0,155200000.0,152788000.0,154988000.0
"McAfee, Inc.",MFE,,890801,2010.0,Q2YTD,2010-01-01,2010-06-30,,15145000.0,0.5,0.5,0.48,30315000.0,321716000.0,76980000.0,76980000.0,76980000.0,263376000.0,991984000.0,514000.0,166527000.0,24881000.0,93695000.0,263376000.0,728608000.0,137000.0,621964000.0,106644000.0,651000.0,107295000.0,991984000.0,151600000.0,154456000.0,156151000.0
"McAfee, Inc.",MFE,,890801,2010.0,Q2TTM,2009-07-01,2010-06-30,,35755000.0,1.08,1.08,1.05,54111000.0,654154000.0,168291000.0,168291000.0,168291000.0,521485000.0,2002921000.0,762000.0,332736000.0,29506000.0,207980000.0,521485000.0,1481436000.0,335000.0,1260131000.0,221305000.0,1097000.0,222402000.0,2002921000.0,151600000.0,154456000.0,156151000.0
"McAfee, Inc.",MFE,,890801,2010.0,Q2,2010-04-01,2010-06-30,2010-08-06 16:14:06+00:00,7503000.0,0.26,0.26,0.25,15808000.0,155471000.0,39404000.0,39404000.0,39404000.0,130801000.0,489239000.0,-56000.0,82403000.0,9127000.0,48844000.0,130801000.0,358438000.0,178000.0,303348000.0,55090000.0,122000.0,55212000.0,489239000.0,151600000.0,154456000.0,156151000.0
"McAfee, Inc.",MFE,,890801,2010.0,Q1TTM,2009-04-01,2010-03-31,,38365000.0,1.0,1.0,0.98,64729000.0,659507000.0,157540000.0,157540000.0,157540000.0,505906000.0,1982368000.0,-39000.0,329588000.0,24524000.0,202387000.0,505906000.0,1476462000.0,217000.0,1254371000.0,222091000.0,178000.0,222269000.0,1982368000.0,156600000.0,157738000.0,160567000.0
"McAfee, Inc.",MFE,,890801,2010.0,Q1,2010-01-01,2010-03-31,2010-05-07 16:30:11+00:00,7642000.0,0.24,0.24,0.23,14507000.0,166245000.0,37576000.0,37576000.0,37576000.0,132575000.0,502745000.0,570000.0,84124000.0,15754000.0,44851000.0,132575000.0,370170000.0,-41000.0,318616000.0,51554000.0,529000.0,52083000.0,502745000.0,156600000.0,157738000.0,160567000.0
