company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2016.0,Q3YTD,2015-03-29,2016-01-02,,5307000.0,1.57,1.57,0.93,,1.52,61155000.0,405832000.0,405832000.0,405832000.0,496108000.0,1642815000.0,-24793000.0,,398246000.0,,251374000.0,496108000.0,1146707000.0,,,654927000.0,491780000.0,-24793000.0,466987000.0,1642815000.0,256500000.0,256450000.0,269611000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2016.0,Q3TTM,2014-12-28,2016-01-02,,7677000.0,2.08,2.08,1.22,,2.01,86010000.0,540455000.0,540455000.0,540455000.0,666487000.0,2209715000.0,-23835000.0,,530188000.0,24491000.0,330572000.0,666487000.0,1543228000.0,,,892928000.0,650300000.0,-23835000.0,626465000.0,2209715000.0,256500000.0,256450000.0,269611000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2016.0,Q2,2015-06-28,2015-09-26,2016-10-27 16:44:34+00:00,1769000.0,0.49,0.49,0.31,,0.48,16671000.0,127298000.0,127298000.0,127298000.0,157640000.0,527572000.0,-9213000.0,,130220000.0,,84761000.0,157640000.0,369932000.0,,,216750000.0,153182000.0,-9213000.0,143969000.0,527572000.0,259800000.0,257640000.0,266046000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2016.0,Q2YTD,2015-03-29,2015-09-26,,3538000.0,1.06,1.06,0.62,,1.03,36923000.0,275013000.0,275013000.0,275013000.0,317594000.0,1076580000.0,-19740000.0,,256868000.0,,166904000.0,317594000.0,758986000.0,,,427310000.0,331676000.0,-19740000.0,311936000.0,1076580000.0,259800000.0,257640000.0,266046000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2016.0,Q2TTM,2014-09-28,2015-09-26,,8279000.0,2.21,2.21,1.2,,2.14,79314000.0,578102000.0,578102000.0,578102000.0,667611000.0,2237029000.0,-22789000.0,,522265000.0,24491000.0,334178000.0,667611000.0,1569418000.0,,,889213000.0,680205000.0,-22789000.0,657416000.0,2237029000.0,259800000.0,257640000.0,266046000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2016.0,Q1,2015-03-29,2015-06-27,2016-07-28 16:09:23+00:00,1769000.0,0.57,0.57,0.31,,0.55,20252000.0,147715000.0,147715000.0,147715000.0,159954000.0,549008000.0,-10527000.0,,126648000.0,,82143000.0,159954000.0,389054000.0,,,210560000.0,178494000.0,-10527000.0,167967000.0,549008000.0,259100000.0,258021000.0,270730000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2016.0,Q1TTM,2014-06-29,2015-06-27,,8888000.0,2.36,2.36,1.18,,2.28,85445000.0,622320000.0,622320000.0,622320000.0,679588000.0,2313719000.0,-19307000.0,,530380000.0,24491000.0,343300000.0,679588000.0,1634131000.0,,,907059000.0,727072000.0,-19307000.0,707765000.0,2313719000.0,259100000.0,258021000.0,270730000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2017.0,FY,2016-04-03,2017-04-01,2019-05-10 16:43:19+00:00,5127000.0,2.49,2.49,,,2.34,69943000.0,628133000.0,628133000.0,628133000.0,708632000.0,2356742000.0,-8314000.0,,601443000.0,0.0,335150000.0,708632000.0,1648110000.0,,,941720000.0,706390000.0,-8314000.0,698076000.0,2356742000.0,252300000.0,252301000.0,268813000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2017.0,Q4,2017-01-01,2017-04-01,,1184000.0,0.63,0.63,-0.99,,0.6,19170000.0,159046000.0,159046000.0,159046000.0,186227000.0,616864000.0,-2184000.0,,164256000.0,,84797000.0,186227000.0,430637000.0,,,250237000.0,180400000.0,-2184000.0,178216000.0,616864000.0,252300000.0,252301000.0,268813000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2017.0,Q3,2016-10-02,2016-12-31,2018-01-26 16:13:50+00:00,1455000.0,0.57,0.57,0.33,,0.52,20734000.0,141846000.0,141846000.0,141846000.0,178233000.0,585688000.0,-392000.0,,159248000.0,,83780000.0,178233000.0,407455000.0,,,244483000.0,162972000.0,-392000.0,162580000.0,585688000.0,248900000.0,250982000.0,270781000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2017.0,Q3YTD,2016-04-03,2016-12-31,,3943000.0,1.86,1.86,0.99,,1.74,50773000.0,469087000.0,469087000.0,469087000.0,522405000.0,1739878000.0,-6130000.0,,437187000.0,,250353000.0,522405000.0,1217473000.0,,,691483000.0,525990000.0,-6130000.0,519860000.0,1739878000.0,248900000.0,250982000.0,270781000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2017.0,Q3TTM,2016-01-03,2016-12-31,,5186000.0,2.43,2.43,1.3,,2.27,75576000.0,614122000.0,614122000.0,614122000.0,698204000.0,2310944000.0,-14393000.0,,572832000.0,,330631000.0,698204000.0,1612740000.0,,,908649000.0,704091000.0,-14393000.0,689698000.0,2310944000.0,248900000.0,250982000.0,270781000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2017.0,Q2,2016-07-03,2016-10-01,2017-10-26 16:40:06+00:00,1244000.0,0.65,0.65,0.33,,0.61,11470000.0,164192000.0,164192000.0,164192000.0,175875000.0,579209000.0,-1151000.0,,141814000.0,,83463000.0,175875000.0,403334000.0,,,226521000.0,176813000.0,-1151000.0,175662000.0,579209000.0,252600000.0,253466000.0,270373000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2017.0,Q2YTD,2016-04-03,2016-10-01,,2488000.0,1.29,1.29,0.66,,1.22,30039000.0,327241000.0,327241000.0,327241000.0,344172000.0,1154190000.0,-5738000.0,,277939000.0,,166573000.0,344172000.0,810018000.0,,,447000000.0,363018000.0,-5738000.0,357280000.0,1154190000.0,252600000.0,253466000.0,270373000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2017.0,Q2TTM,2015-09-27,2016-10-01,,5500000.0,2.37,2.37,1.28,,2.24,79074000.0,603095000.0,603095000.0,603095000.0,698485000.0,2291491000.0,-19054000.0,,554962000.0,,331321000.0,698485000.0,1593006000.0,,,891783000.0,701223000.0,-19054000.0,682169000.0,2291491000.0,252600000.0,253466000.0,270373000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2017.0,Q1,2016-04-03,2016-07-02,2017-07-28 17:08:50+00:00,1244000.0,0.64,0.64,0.33,,0.61,18569000.0,163049000.0,163049000.0,163049000.0,168297000.0,574981000.0,-4587000.0,,136125000.0,,83110000.0,168297000.0,406684000.0,,,220479000.0,186205000.0,-4587000.0,181618000.0,574981000.0,254800000.0,252901000.0,266206000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2017.0,Q1TTM,2015-06-28,2016-07-02,,6025000.0,2.21,2.21,1.26,,2.11,84275000.0,566201000.0,566201000.0,566201000.0,680250000.0,2239854000.0,-27116000.0,,543368000.0,,332619000.0,680250000.0,1559604000.0,,,882012000.0,677592000.0,-27116000.0,650476000.0,2239854000.0,254800000.0,252901000.0,266206000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2018.0,FY,2017-04-02,2018-03-31,2020-05-08 16:11:06+00:00,2152000.0,1.86,1.86,1.4,,1.8,227398000.0,463981000.0,463981000.0,463981000.0,743419000.0,2467023000.0,5357000.0,,639750000.0,33351000.0,362329000.0,743419000.0,1723604000.0,,,1037582000.0,686022000.0,5357000.0,691379000.0,2467023000.0,249500000.0,249595000.0,257960000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2018.0,Q4,2017-12-31,2018-03-31,,584000.0,0.46,0.58,0.35,,0.59,14231000.0,145471000.0,145471000.0,145471000.0,188941000.0,638191000.0,-3782000.0,,162483000.0,33351000.0,89348000.0,188941000.0,449250000.0,,,285766000.0,163484000.0,-3782000.0,159702000.0,638191000.0,249500000.0,249595000.0,257960000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2018.0,Q3,2017-10-01,2017-12-30,2019-01-25 16:21:19+00:00,353000.0,0.05,-0.05,0.35,,-0.05,179251000.0,-12485000.0,-12485000.0,-12485000.0,177969000.0,598603000.0,5469000.0,,166231000.0,,92753000.0,177969000.0,420634000.0,,,259337000.0,161297000.0,5469000.0,166766000.0,598603000.0,-249700000.0,254089000.0,254089000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2018.0,Q3YTD,2017-04-02,2017-12-30,,1568000.0,1.4,1.28,1.05,,1.21,213167000.0,318510000.0,318510000.0,318510000.0,554478000.0,1828832000.0,9139000.0,,477267000.0,,272981000.0,554478000.0,1274354000.0,,,751816000.0,522538000.0,9139000.0,531677000.0,1828832000.0,-249700000.0,254089000.0,254089000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2018.0,Q3TTM,2017-01-01,2017-12-30,,2752000.0,2.03,1.91,0.06,,1.81,232337000.0,477556000.0,477556000.0,477556000.0,740705000.0,2445696000.0,6955000.0,,641523000.0,,357778000.0,740705000.0,1704991000.0,,,1002053000.0,702938000.0,6955000.0,709893000.0,2445696000.0,-249700000.0,254089000.0,254089000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2018.0,Q2,2017-07-02,2017-09-30,2018-10-25 17:05:52+00:00,510000.0,0.68,0.7,0.35,,0.67,20266000.0,173751000.0,173751000.0,173751000.0,185685000.0,627419000.0,1831000.0,,157985000.0,,91053000.0,185685000.0,441734000.0,,,249548000.0,192186000.0,1831000.0,194017000.0,627419000.0,255500000.0,248094000.0,258217000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2018.0,Q2YTD,2017-04-02,2017-09-30,,1215000.0,1.35,1.33,0.7,,1.26,33916000.0,330995000.0,330995000.0,330995000.0,376509000.0,1230229000.0,3670000.0,,311036000.0,,180228000.0,376509000.0,853720000.0,,,492479000.0,361241000.0,3670000.0,364911000.0,1230229000.0,255500000.0,248094000.0,258217000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2018.0,Q2TTM,2016-10-02,2017-09-30,,3854000.0,2.55,2.53,0.04,,2.38,73820000.0,631887000.0,631887000.0,631887000.0,740969000.0,2432781000.0,1094000.0,,634540000.0,,348805000.0,740969000.0,1691812000.0,,,987199000.0,704613000.0,1094000.0,705707000.0,2432781000.0,255500000.0,248094000.0,258217000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2018.0,Q1,2017-04-02,2017-07-01,2018-07-27 17:16:12+00:00,705000.0,0.67,0.63,0.35,,0.59,13650000.0,157244000.0,157244000.0,157244000.0,190824000.0,602810000.0,1839000.0,,153051000.0,,89175000.0,190824000.0,411986000.0,,,242931000.0,169055000.0,1839000.0,170894000.0,602810000.0,234700000.0,247911000.0,265797000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2018.0,Q1TTM,2016-07-03,2017-07-01,,4588000.0,2.52,2.48,0.02,,2.32,65024000.0,622328000.0,622328000.0,622328000.0,731159000.0,2384571000.0,-1888000.0,,618369000.0,,341215000.0,731159000.0,1653412000.0,,,964172000.0,689240000.0,-1888000.0,687352000.0,2384571000.0,234700000.0,247911000.0,265797000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2019.0,FY,2018-04-01,2019-03-30,2020-05-08 16:11:06+00:00,4930000.0,3.52,3.52,1.44,,3.47,78582000.0,889750000.0,889750000.0,889750000.0,955868000.0,3059040000.0,11533000.0,,743027000.0,0.0,398416000.0,955868000.0,2103172000.0,,,1146373000.0,956799000.0,11533000.0,968332000.0,3059040000.0,252800000.0,252762000.0,256434000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2019.0,Q4,2018-12-30,2019-03-30,,1865000.0,0.97,0.97,0.36,,0.96,15052000.0,244640000.0,244629000.0,244640000.0,269457000.0,828361000.0,9302000.0,,199500000.0,,107160000.0,269457000.0,558904000.0,,,308525000.0,250379000.0,9302000.0,259681000.0,828361000.0,252800000.0,252762000.0,256434000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2019.0,Q3,2018-09-30,2018-12-29,2020-01-28 16:53:39+00:00,1866000.0,0.95,0.95,0.36,0.0,0.93,17230000.0,239360000.0,239360000.0,239360000.0,247903000.0,800057000.0,-1330000.0,,189329000.0,,103039000.0,247903000.0,552154000.0,,,294234000.0,257920000.0,-1330000.0,256590000.0,800057000.0,252000000.0,253060000.0,256374000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2019.0,Q3YTD,2018-04-01,2018-12-29,,3065000.0,2.55,2.55,1.08,,2.51,63530000.0,645110000.0,645121000.0,645110000.0,686411000.0,2230679000.0,2231000.0,,543527000.0,,291256000.0,686411000.0,1544268000.0,,,837848000.0,706420000.0,2231000.0,708651000.0,2230679000.0,252000000.0,253060000.0,256374000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2019.0,Q3TTM,2017-12-31,2018-12-29,,3649000.0,3.01,3.13,1.43,,3.1,77761000.0,790581000.0,790592000.0,790581000.0,875352000.0,2868870000.0,-1551000.0,,706010000.0,33351000.0,380604000.0,875352000.0,1993518000.0,,,1123614000.0,869904000.0,-1551000.0,868353000.0,2868870000.0,252000000.0,253060000.0,256374000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2019.0,Q2,2018-07-01,2018-09-29,2019-10-24 19:09:13+00:00,839000.0,0.85,0.85,0.36,,0.84,23400000.0,215712000.0,215744000.0,215712000.0,231620000.0,746252000.0,6408000.0,,183372000.0,,97685000.0,231620000.0,514632000.0,,,281896000.0,232736000.0,6408000.0,239144000.0,746252000.0,253800000.0,252988000.0,255522000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2019.0,Q2YTD,2018-04-01,2018-09-29,,1199000.0,1.6,1.6,0.72,,1.58,46300000.0,405750000.0,405761000.0,405750000.0,438508000.0,1430622000.0,3561000.0,,354198000.0,,188217000.0,438508000.0,992114000.0,,,543614000.0,448500000.0,3561000.0,452061000.0,1430622000.0,253800000.0,252988000.0,255522000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2019.0,Q2TTM,2017-10-01,2018-09-29,,2136000.0,2.11,2.13,1.42,,2.12,239782000.0,538736000.0,538747000.0,538736000.0,805418000.0,2667416000.0,5248000.0,,682912000.0,33351000.0,370318000.0,805418000.0,1861998000.0,,,1088717000.0,773281000.0,5248000.0,778529000.0,2667416000.0,253800000.0,252988000.0,255522000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2019.0,Q1,2018-04-01,2018-06-30,2019-07-26 16:45:05+00:00,360000.0,0.75,0.75,0.36,0.0,0.74,22900000.0,190038000.0,190017000.0,190038000.0,206888000.0,684370000.0,-2847000.0,,170826000.0,,90532000.0,206888000.0,477482000.0,,,261718000.0,215764000.0,-2847000.0,212917000.0,684370000.0,253400000.0,252682000.0,255935000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2019.0,Q1TTM,2017-07-02,2018-06-30,,1807000.0,1.94,1.98,1.41,,1.95,236648000.0,496775000.0,496754000.0,496775000.0,759483000.0,2548583000.0,671000.0,,657525000.0,33351000.0,363686000.0,759483000.0,1789100000.0,,,1056369000.0,732731000.0,671000.0,733402000.0,2548583000.0,253400000.0,252682000.0,255935000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2020.0,Q4,2019-12-29,2020-03-28,,3401000.0,0.65,0.65,0.37,,0.64,27432000.0,162257000.0,162314000.0,162257000.0,227734000.0,756169000.0,11718000.0,,214969000.0,28362000.0,103675000.0,227734000.0,528435000.0,,,350407000.0,178028000.0,11718000.0,189746000.0,756169000.0,251700000.0,251732000.0,254943000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2020.0,FY,2019-03-31,2020-03-28,2020-05-08 16:11:06+00:00,8889000.0,3.15,3.15,1.48,,3.11,41263000.0,792721000.0,792721000.0,792721000.0,1047630000.0,3162666000.0,42096000.0,,853589000.0,28362000.0,432308000.0,1047630000.0,2115036000.0,,,1323148000.0,791888000.0,42096000.0,833984000.0,3162666000.0,251700000.0,251732000.0,254943000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2020.0,Q3YTD,2019-03-31,2019-12-28,,5488000.0,2.5,2.5,1.11,,2.47,13831000.0,630464000.0,630407000.0,630464000.0,819896000.0,2406497000.0,30378000.0,,638620000.0,,328633000.0,819896000.0,1586601000.0,,,972741000.0,613860000.0,30378000.0,644238000.0,2406497000.0,249200000.0,250546000.0,252808000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2020.0,Q3TTM,2018-12-30,2019-12-28,,7353000.0,3.47,3.47,1.47,,3.43,28883000.0,875104000.0,875036000.0,875104000.0,1089353000.0,3234858000.0,39680000.0,,838120000.0,,435793000.0,1089353000.0,2145505000.0,,,1281266000.0,864239000.0,39680000.0,903919000.0,3234858000.0,249200000.0,250546000.0,252808000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2020.0,Q3,2019-09-29,2019-12-28,2020-01-28 16:53:39+00:00,2919000.0,0.65,0.65,0.37,,0.64,3831000.0,162012000.0,162012000.0,162012000.0,240021000.0,723499000.0,6437000.0,,211541000.0,,109612000.0,240021000.0,483478000.0,,,324072000.0,159406000.0,6437000.0,165843000.0,723499000.0,249200000.0,250546000.0,252808000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2020.0,Q2YTD,2019-03-31,2019-09-28,,2569000.0,1.85,1.85,0.74,,1.83,10000000.0,468452000.0,468395000.0,468452000.0,579875000.0,1682998000.0,23941000.0,,427079000.0,,219021000.0,579875000.0,1103123000.0,,,648669000.0,454454000.0,23941000.0,478395000.0,1682998000.0,252200000.0,252399000.0,255269000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2020.0,Q2TTM,2018-09-30,2019-09-28,,6300000.0,3.77,3.77,1.46,,3.72,42282000.0,952452000.0,952384000.0,952452000.0,1097235000.0,3311416000.0,31913000.0,,815908000.0,,429220000.0,1097235000.0,2214181000.0,,,1251428000.0,962753000.0,31913000.0,994666000.0,3311416000.0,252200000.0,252399000.0,255269000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2020.0,Q2,2019-06-30,2019-09-28,2019-10-24 19:09:13+00:00,2169000.0,0.9,0.9,0.37,,0.89,-11100000.0,226993000.0,226945000.0,226993000.0,293106000.0,833366000.0,12329000.0,,222979000.0,,111596000.0,293106000.0,540260000.0,,,336744000.0,203516000.0,12329000.0,215845000.0,833366000.0,252200000.0,252399000.0,255269000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2020.0,Q1TTM,2018-07-01,2019-06-29,,4970000.0,3.72,3.72,1.45,,3.67,76782000.0,941171000.0,941183000.0,941171000.0,1035749000.0,3224302000.0,25992000.0,,776301000.0,,415309000.0,1035749000.0,2188553000.0,,,1196580000.0,991973000.0,25992000.0,1017965000.0,3224302000.0,254200000.0,253268000.0,257928000.0
Xilinx Inc,XLNX,6EY4K7ZMF9UX1CU6KC79,743988,2020.0,Q1,2019-03-31,2019-06-29,2019-07-26 16:45:05+00:00,400000.0,0.95,0.95,0.37,,0.94,21100000.0,241459000.0,241450000.0,241459000.0,286769000.0,849632000.0,11612000.0,,204100000.0,,107425000.0,286769000.0,562863000.0,,,311925000.0,250938000.0,11612000.0,262550000.0,849632000.0,254200000.0,253268000.0,257928000.0
