company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2014.0,Q1TTM,2013-04-01,2014-03-31,,-1.55,-1.55,-1.55,,8694000.0,-364858000.0,-423106000.0,-183928000.0,-369469000.0,4611000.0,103010000.0,1002058000.0,242522000.0,8528000.0,,,902619000.0,46670000.0,337521000.0,103010000.0,899048000.0,12252000.0,-22926000.0,1286810000.0,-387762000.0,-26650000.0,-414412000.0,1002058000.0,232500000.0,232887000.0,232887000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 18:01:38+00:00,-2.31,-2.31,-2.31,0.0,30381000.0,-588181000.0,-588181000.0,,-556334000.0,-31847000.0,124512000.0,1032336000.0,,-6715000.0,,,995922000.0,2206000.0,376575000.0,124512000.0,907824000.0,,-84206000.0,1374703000.0,-466879000.0,-90921000.0,-557800000.0,1032336000.0,240800000.0,241312000.0,241312000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q4,2015-10-01,2015-12-31,,-0.31,-0.31,-0.31,,-1379000.0,-74669000.0,-74669000.0,,-73731000.0,-938000.0,63385000.0,417935000.0,,-1690000.0,,,310181000.0,1524000.0,96549000.0,63385000.0,354550000.0,-63552000.0,-84206000.0,408254000.0,-53704000.0,-22344000.0,-76048000.0,417935000.0,240800000.0,241312000.0,241312000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q3,2015-07-01,2015-09-30,2016-10-31 16:48:15+00:00,-0.39,-0.39,-0.39,,1330000.0,-93816000.0,-93816000.0,,-95149000.0,1333000.0,31960000.0,309816000.0,,-1326000.0,,,246284000.0,1826000.0,99772000.0,31960000.0,277856000.0,21134000.0,,347882000.0,-70026000.0,-22460000.0,-92486000.0,309816000.0,244000000.0,241969000.0,241969000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q3YTD,2015-01-01,2015-09-30,,-2.0,-2.0,-2.0,,31760000.0,-513512000.0,-513512000.0,,-482603000.0,-30909000.0,61127000.0,614401000.0,,-5025000.0,,,685741000.0,682000.0,280026000.0,61127000.0,553274000.0,63552000.0,,966449000.0,-413175000.0,-68577000.0,-481752000.0,614401000.0,244000000.0,241969000.0,241969000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q3TTM,2014-10-01,2015-09-30,,-2.74,-2.74,-2.74,,33803000.0,-690168000.0,-694149000.0,-1824000.0,-659259000.0,-30909000.0,75154000.0,758957000.0,4190000.0,-8817000.0,,,887204000.0,4846000.0,358553000.0,75154000.0,683803000.0,11866000.0,-72863000.0,1250603000.0,-566800000.0,-93546000.0,-660346000.0,758957000.0,244000000.0,241969000.0,241969000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q2,2015-04-01,2015-06-30,2016-08-01 16:51:11+00:00,-0.78,-0.78,-0.78,,30131000.0,-220992000.0,-220992000.0,,-188848000.0,-32144000.0,16860000.0,166076000.0,,1414000.0,,,223858000.0,2128000.0,94394000.0,16860000.0,149216000.0,21111000.0,,320380000.0,-171164000.0,-19697000.0,-190861000.0,166076000.0,242100000.0,240757000.0,240757000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q2YTD,2015-01-01,2015-06-30,,-1.61,-1.61,-1.61,,30430000.0,-419696000.0,-419696000.0,,-387454000.0,-32242000.0,29167000.0,304585000.0,,-3699000.0,,,439457000.0,-1144000.0,180254000.0,29167000.0,275418000.0,42418000.0,,618567000.0,-343149000.0,-46117000.0,-389266000.0,304585000.0,242100000.0,240757000.0,240757000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q2TTM,2014-07-01,2015-06-30,,-3.07,-3.07,-3.07,,35892000.0,-766412000.0,-770329000.0,-1824000.0,-734170000.0,-32242000.0,57378000.0,628128000.0,4190000.0,-11481000.0,,,831859000.0,43863000.0,334005000.0,57378000.0,570750000.0,11116000.0,-72863000.0,1209727000.0,-638977000.0,-95460000.0,-734437000.0,628128000.0,242100000.0,240757000.0,240757000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q1TTM,2014-04-01,2015-03-31,,-2.97,-2.97,-2.97,,6454000.0,-704802000.0,-708426000.0,-1824000.0,-704704000.0,-98000.0,57818000.0,600473000.0,4190000.0,24836000.0,,,832488000.0,41465000.0,317057000.0,57818000.0,542655000.0,5590000.0,-72863000.0,1191010000.0,-648355000.0,-53617000.0,-701972000.0,600473000.0,239300000.0,239493000.0,239493000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 17:03:32+00:00,-0.83,-0.83,-0.83,,299000.0,-198704000.0,-198704000.0,,-198606000.0,-98000.0,12307000.0,138509000.0,,-5113000.0,,,215599000.0,-3272000.0,85860000.0,12307000.0,126202000.0,21307000.0,,298187000.0,-171985000.0,-26420000.0,-198405000.0,138509000.0,239300000.0,239493000.0,239493000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 16:38:26+00:00,-0.46,-0.46,-0.46,0.0,16665000.0,-84031000.0,-84031000.0,,-112052000.0,28021000.0,210460000.0,1702177000.0,,4130000.0,,,1047690000.0,1262000.0,432829000.0,210460000.0,1491717000.0,,-81432000.0,1481781000.0,9936000.0,-77302000.0,-67366000.0,1702177000.0,243600000.0,244685000.0,244685000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q4,2016-10-01,2016-12-31,,0.13,0.13,0.13,,-7423000.0,27759000.0,27729000.0,,32945000.0,-5186000.0,60482000.0,458706000.0,,1105000.0,,,248452000.0,224000.0,109908000.0,60482000.0,398224000.0,-60993000.0,-81432000.0,358584000.0,39640000.0,-19334000.0,20306000.0,458706000.0,243600000.0,244685000.0,244685000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q3,2016-07-01,2016-09-30,2017-10-30 17:15:07+00:00,-0.16,-0.16,-0.16,0.0,503000.0,-39537000.0,-39537000.0,,-38841000.0,-696000.0,54077000.0,413783000.0,,-167000.0,,,272370000.0,8000.0,106055000.0,54077000.0,359706000.0,20140000.0,,378433000.0,-18727000.0,-20307000.0,-39034000.0,413783000.0,242800000.0,244920000.0,244920000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q3YTD,2016-01-01,2016-09-30,,-0.59,-0.59,-0.59,,24088000.0,-111790000.0,-111760000.0,,-144997000.0,33207000.0,149978000.0,1243471000.0,,3025000.0,,,799238000.0,1038000.0,322921000.0,149978000.0,1093493000.0,60993000.0,,1123197000.0,-29704000.0,-57968000.0,-87672000.0,1243471000.0,242800000.0,244920000.0,244920000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q3TTM,2015-10-01,2016-09-30,,-0.9,-0.9,-0.9,,22709000.0,-186459000.0,-186429000.0,,-218728000.0,32269000.0,213363000.0,1661406000.0,,1335000.0,,,1109419000.0,2562000.0,419470000.0,213363000.0,1448043000.0,-2559000.0,-84206000.0,1531451000.0,-83408000.0,-80312000.0,-163720000.0,1661406000.0,242800000.0,244920000.0,244920000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 16:23:20+00:00,-0.26,-0.26,-0.26,,18100000.0,-36151000.0,-36121000.0,,-64525000.0,28374000.0,45252000.0,431608000.0,,-1219000.0,,,271008000.0,343000.0,111652000.0,45252000.0,386356000.0,20155000.0,,383003000.0,3353000.0,-21374000.0,-18021000.0,431608000.0,248200000.0,244482000.0,244482000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q2YTD,2016-01-01,2016-06-30,,-0.43,-0.43,-0.43,,23585000.0,-72253000.0,-72223000.0,,-106156000.0,33903000.0,95901000.0,829688000.0,,3192000.0,,,526868000.0,1030000.0,216866000.0,95901000.0,733787000.0,40853000.0,,744764000.0,-10977000.0,-37661000.0,-48638000.0,829688000.0,248200000.0,244482000.0,244482000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1.13,-1.13,-1.13,,23536000.0,-240738000.0,-240708000.0,,-275036000.0,34298000.0,191246000.0,1557439000.0,,176000.0,,,1083333000.0,4380000.0,413187000.0,191246000.0,1366193000.0,-1565000.0,-84206000.0,1500900000.0,-134707000.0,-82465000.0,-217172000.0,1557439000.0,248200000.0,244482000.0,244482000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 16:22:12+00:00,-0.17,-0.17,-0.17,,5485000.0,-36102000.0,-36102000.0,,-41631000.0,5529000.0,50649000.0,398080000.0,,4411000.0,,,255860000.0,687000.0,105214000.0,50649000.0,347431000.0,20698000.0,,361761000.0,-14330000.0,-16287000.0,-30617000.0,398080000.0,244900000.0,243831000.0,243831000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2016.0,Q1TTM,2015-04-01,2016-03-31,,-1.65,-1.65,-1.65,,35567000.0,-425579000.0,-425579000.0,,-399359000.0,-26220000.0,162854000.0,1291907000.0,,2809000.0,,,1036183000.0,6165000.0,395929000.0,162854000.0,1129053000.0,-609000.0,-84206000.0,1438277000.0,-309224000.0,-80788000.0,-390012000.0,1291907000.0,244900000.0,243831000.0,243831000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 16:48:57+00:00,1.06,1.06,1.04,255340000.0,-107324000.0,91635000.0,91635000.0,,263484000.0,-171849000.0,275119000.0,2488652000.0,,-81382000.0,,0.0,1324625000.0,14246000.0,496079000.0,275119000.0,2213533000.0,69298000.0,11748000.0,2090290000.0,123243000.0,-138932000.0,-15689000.0,2488652000.0,248600000.0,248858000.0,253225000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q4,2017-10-01,2017-12-31,,0.39,0.39,0.39,,10257000.0,102185000.0,102185000.0,,100684000.0,1501000.0,84052000.0,651634000.0,,-748000.0,,,306664000.0,387000.0,134794000.0,84052000.0,567582000.0,24295000.0,11748000.0,441845000.0,125737000.0,-13295000.0,112442000.0,651634000.0,248600000.0,248858000.0,253225000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 16:10:19+00:00,-0.41,-0.41,-0.41,255340000.0,-125903000.0,-291267000.0,-291267000.0,,-102952000.0,-188315000.0,72874000.0,578165000.0,,-77553000.0,,,454947000.0,337000.0,120710000.0,72874000.0,505291000.0,13574000.0,,831334000.0,-326043000.0,-91127000.0,-417170000.0,578165000.0,251100000.0,250268000.0,250268000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.67,0.67,0.65,255340000.0,-117581000.0,-10550000.0,-10550000.0,,162800000.0,-173350000.0,191067000.0,1837018000.0,,-80634000.0,,,1017961000.0,13859000.0,361285000.0,191067000.0,1645951000.0,45003000.0,,1648445000.0,-2494000.0,-125637000.0,-128131000.0,1837018000.0,251100000.0,250268000.0,250268000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q3TTM,2016-10-01,2017-09-30,,0.8,0.8,0.78,255340000.0,-125004000.0,17209000.0,17179000.0,,195745000.0,-178536000.0,251549000.0,2295724000.0,,-79529000.0,,,1266413000.0,14083000.0,471193000.0,251549000.0,2044175000.0,-15990000.0,-81432000.0,2007029000.0,37146000.0,-144971000.0,-107825000.0,2295724000.0,251100000.0,250268000.0,250268000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 16:08:10+00:00,0.07,0.07,0.07,,4337000.0,31169000.0,31169000.0,,17996000.0,13173000.0,71205000.0,544135000.0,,-2537000.0,,,289451000.0,3523000.0,127249000.0,71205000.0,472930000.0,14664000.0,,420223000.0,52707000.0,-17201000.0,35506000.0,544135000.0,257100000.0,247521000.0,251635000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.08,1.08,1.06,,8322000.0,280717000.0,280717000.0,,265752000.0,14965000.0,118193000.0,1258853000.0,,-3081000.0,,,563014000.0,13522000.0,240575000.0,118193000.0,1140660000.0,31429000.0,,817111000.0,323549000.0,-34510000.0,289039000.0,1258853000.0,257100000.0,247521000.0,251635000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.05,1.05,1.03,,1402000.0,268939000.0,268909000.0,,259856000.0,9083000.0,232752000.0,2131342000.0,,-2143000.0,,,1083836000.0,13754000.0,456538000.0,232752000.0,1898590000.0,-9424000.0,-81432000.0,1554128000.0,344462000.0,-74151000.0,270311000.0,2131342000.0,257100000.0,247521000.0,251635000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 16:36:36+00:00,1.01,1.01,0.99,,3985000.0,249548000.0,249548000.0,,247756000.0,1792000.0,46988000.0,714718000.0,,-544000.0,,,273563000.0,9999000.0,113326000.0,46988000.0,667730000.0,16765000.0,,396888000.0,270842000.0,-17309000.0,253533000.0,714718000.0,245300000.0,246024000.0,248700000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2017.0,Q1TTM,2016-04-01,2017-03-31,,0.72,0.72,0.7,,15165000.0,201619000.0,201619000.0,,177335000.0,24284000.0,206799000.0,2018815000.0,,-825000.0,,,1065393000.0,10574000.0,440941000.0,206799000.0,1812016000.0,-3933000.0,-81432000.0,1516908000.0,295108000.0,-78324000.0,216784000.0,2018815000.0,245300000.0,246024000.0,248700000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 16:48:57+00:00,8.24,8.24,8.09,29000000.0,-1486862000.0,2087103000.0,2087103000.0,,2096896000.0,-9793000.0,409539000.0,3047597000.0,,-790000.0,,0.0,1416476000.0,-184000.0,557616000.0,409539000.0,2638058000.0,72471000.0,38352000.0,2002908000.0,635150000.0,-34909000.0,600241000.0,3047597000.0,254500000.0,254292000.0,259185000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q4,2018-10-01,2018-12-31,,6.08,6.08,5.98,29000000.0,-1492599000.0,1525096000.0,1525096000.0,,1550527000.0,-25421000.0,122289000.0,87595000.0,,-90452000.0,-782511000.0,,437881000.0,4000.0,153210000.0,122289000.0,-34694000.0,18744000.0,13971000.0,-162416000.0,127722000.0,-95225000.0,32497000.0,87595000.0,254500000.0,254292000.0,259185000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 16:19:23+00:00,0.51,0.51,0.5,,8055000.0,128456000.0,128456000.0,,128746000.0,-300000.0,111255000.0,1567046000.0,,-60995000.0,782511000.0,0.0,330510000.0,-174000.0,137295000.0,111255000.0,1455791000.0,18686000.0,10543000.0,1250142000.0,205649000.0,-69138000.0,136511000.0,1567046000.0,252400000.0,254905000.0,259788000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.16,2.16,2.11,,5737000.0,562007000.0,562007000.0,,546369000.0,15628000.0,287250000.0,2960002000.0,,89662000.0,782511000.0,,978595000.0,-188000.0,404406000.0,287250000.0,2672752000.0,53727000.0,24381000.0,2165324000.0,507428000.0,60316000.0,567744000.0,2960002000.0,252400000.0,254905000.0,259788000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q3TTM,2017-10-01,2018-09-30,,2.55,2.55,2.5,,15994000.0,664192000.0,664192000.0,,647053000.0,17129000.0,371302000.0,3611636000.0,,88914000.0,782511000.0,,1285259000.0,199000.0,539200000.0,371302000.0,3240334000.0,78022000.0,36129000.0,2607169000.0,633165000.0,47021000.0,680186000.0,3611636000.0,252400000.0,254905000.0,259788000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 16:20:06+00:00,0.82,0.82,0.8,,10341000.0,206250000.0,206250000.0,,207360000.0,-1110000.0,104382000.0,752157000.0,,53819000.0,,,337532000.0,62000.0,137303000.0,104382000.0,647775000.0,18155000.0,8049000.0,474897000.0,172878000.0,43713000.0,216591000.0,752157000.0,252900000.0,254135000.0,258584000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.65,1.65,1.61,,-2318000.0,433551000.0,433551000.0,,417623000.0,15928000.0,175995000.0,1392956000.0,,150657000.0,,,648085000.0,-14000.0,267111000.0,175995000.0,1216961000.0,35041000.0,13838000.0,915182000.0,301779000.0,129454000.0,431233000.0,1392956000.0,252900000.0,254135000.0,258584000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.63,1.63,1.59,255340000.0,-117964000.0,244469000.0,244469000.0,,415355000.0,-170886000.0,332921000.0,2622755000.0,,72356000.0,,,1409696000.0,710000.0,522615000.0,332921000.0,2289834000.0,72910000.0,25586000.0,2188361000.0,101473000.0,25032000.0,126505000.0,2622755000.0,252900000.0,254135000.0,258584000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:37:21+00:00,0.83,0.83,0.81,,-12659000.0,227301000.0,227301000.0,,210263000.0,17038000.0,71613000.0,640799000.0,,96838000.0,,,310553000.0,-76000.0,129808000.0,71613000.0,569186000.0,16886000.0,5789000.0,440285000.0,128901000.0,85741000.0,214642000.0,640799000.0,253300000.0,253231000.0,258526000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.88,0.88,0.86,255340000.0,-123968000.0,69388000.0,69388000.0,,225991000.0,-156603000.0,299744000.0,2414733000.0,,16000000.0,,,1361615000.0,4171000.0,512561000.0,299744000.0,2114989000.0,69419000.0,17537000.0,2133687000.0,-18698000.0,-35882000.0,-54580000.0,2414733000.0,253300000.0,253231000.0,258526000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q4,2019-10-01,2019-12-31,,2.27,2.27,2.23,,93764000.0,583234000.0,583186000.0,,583234000.0,,185012000.0,463437000.0,,127375000.0,-949828000.0,1500000.0,480011000.0,,195277000.0,185012000.0,278425000.0,14249000.0,12359000.0,-273040000.0,551465000.0,125485000.0,676950000.0,463437000.0,256900000.0,256728000.0,260673000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 16:48:57+00:00,4.58,4.58,4.51,0.0,218109000.0,1176810000.0,1176810000.0,,1176810000.0,0.0,547758000.0,4162821000.0,,192177000.0,,4459000.0,1754540000.0,0.0,658498000.0,547758000.0,3615063000.0,58502000.0,63678000.0,2417497000.0,1197566000.0,197353000.0,1394919000.0,4162821000.0,256900000.0,256728000.0,260673000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.31,2.31,2.28,,124345000.0,593576000.0,593624000.0,,593576000.0,,362746000.0,3699384000.0,,64802000.0,949828000.0,2959000.0,1274529000.0,,463221000.0,362746000.0,3336638000.0,44253000.0,51319000.0,2690537000.0,646101000.0,71868000.0,717969000.0,3699384000.0,261400000.0,256946000.0,260473000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q3TTM,2018-10-01,2019-09-30,,8.39,8.39,8.26,29000000.0,-1368254000.0,2118672000.0,2118720000.0,,2144103000.0,-25421000.0,485035000.0,3786979000.0,,-25650000.0,167317000.0,2959000.0,1712410000.0,4000.0,616431000.0,485035000.0,3301944000.0,62997000.0,65290000.0,2528121000.0,773823000.0,-23357000.0,750466000.0,3786979000.0,261400000.0,256946000.0,260473000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 16:19:23+00:00,0.22,0.22,0.22,,13100000.0,57518000.0,57566000.0,,57518000.0,0.0,131914000.0,1899656000.0,,-31747000.0,949828000.0,2959000.0,555948000.0,0.0,159674000.0,131914000.0,1767742000.0,14548000.0,17628000.0,1668409000.0,99333000.0,-28667000.0,70666000.0,1899656000.0,261400000.0,256946000.0,260473000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 16:20:06+00:00,1.04,1.04,1.03,,59711000.0,267427000.0,267427000.0,,267427000.0,0.0,135740000.0,941293000.0,,53939000.0,,,379091000.0,0.0,156502000.0,135740000.0,805553000.0,14837000.0,18076000.0,535593000.0,269960000.0,57178000.0,327138000.0,941293000.0,257100000.0,256154000.0,259822000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.09,2.09,2.06,,111245000.0,536058000.0,536058000.0,,536058000.0,,230832000.0,1799728000.0,,96549000.0,,,718581000.0,,303547000.0,230832000.0,1568896000.0,29705000.0,33691000.0,1022128000.0,546768000.0,100535000.0,647303000.0,1799728000.0,257100000.0,256154000.0,259822000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q2TTM,2018-07-01,2019-06-30,,8.68,8.68,8.54,29000000.0,-1373299000.0,2189610000.0,2189610000.0,,2215331000.0,-25721000.0,464376000.0,3454369000.0,,-54898000.0,,,1486972000.0,-170000.0,594052000.0,464376000.0,2989993000.0,67135000.0,58205000.0,2109854000.0,880139000.0,-63828000.0,816311000.0,3454369000.0,257100000.0,256154000.0,259822000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 16:37:49+00:00,1.05,1.05,1.03,,51534000.0,268631000.0,268631000.0,,268631000.0,,95092000.0,858435000.0,,42610000.0,,0.0,339490000.0,,147045000.0,95092000.0,763343000.0,14868000.0,15615000.0,486535000.0,276808000.0,43357000.0,320165000.0,858435000.0,255800000.0,255695000.0,260175000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2019.0,Q1TTM,2018-04-01,2019-03-31,,8.46,8.46,8.31,29000000.0,-1422669000.0,2128433000.0,2128433000.0,,2155264000.0,-26831000.0,433018000.0,3265233000.0,,-55018000.0,,,1445413000.0,-108000.0,574853000.0,433018000.0,2832215000.0,70453000.0,48178000.0,2049158000.0,783057000.0,-77293000.0,705764000.0,3265233000.0,255800000.0,255695000.0,260175000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.85,5.85,5.77,,221356000.0,1510932000.0,1510932000.0,,1510932000.0,,615163000.0,4819493000.0,,88437000.0,,6059000.0,1863578000.0,,693711000.0,615163000.0,4204330000.0,57770000.0,60639000.0,2563348000.0,1640982000.0,91306000.0,1732288000.0,4819493000.0,259800000.0,259815000.0,263515000.0
Vertex Pharmaceuticals Inc,VRTX,54930015RAQRRZ5ZGJ91,875320,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 16:37:49+00:00,2.32,2.32,2.29,,54781000.0,602753000.0,602753000.0,,602753000.0,,162497000.0,1515107000.0,,-61130000.0,,1600000.0,448528000.0,,182258000.0,162497000.0,1352610000.0,14136000.0,12576000.0,632386000.0,720224000.0,-62690000.0,657534000.0,1515107000.0,259800000.0,259815000.0,263515000.0
