company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Humana Inc,HUM,,49071,2015.0,Q1TTM,2014-04-01,2015-03-31,,7.93,7.93,1.12,344000000.0,7.83,1019000000.0,1209000000.0,1209000000.0,1209000000.0,40047000000.0,50621000000.0,,,,,7799000000.0,40047000000.0,10574000000.0,203000000.0,8143000000.0,2431000000.0,-203000000.0,2228000000.0,50621000000.0,150490000.0,150490000.0,150490000.0
Humana Inc,HUM,,49071,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 16:23:36+00:00,4.11,4.11,1.16,354000000.0,4.07,938000000.0,614000000.0,614000000.0,614000000.0,45007000000.0,54379000000.0,0.0,0.0,104000000.0,,7173000000.0,45007000000.0,9372000000.0,189000000.0,7631000000.0,1741000000.0,-189000000.0,1552000000.0,54379000000.0,149375000.0,149375000.0,149375000.0
Humana Inc,HUM,,49071,2016.0,Q4,2016-10-01,2016-12-31,,-2.68,-2.68,0.29,91000000.0,-2.65,-85000000.0,-401000000.0,-401000000.0,-401000000.0,11201000000.0,12878000000.0,,,57000000.0,-34000000.0,2001000000.0,11201000000.0,1677000000.0,48000000.0,2115000000.0,-438000000.0,-48000000.0,-486000000.0,12878000000.0,149375000.0,149375000.0,149375000.0
Humana Inc,HUM,,49071,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 16:35:14+00:00,3.01,3.01,0.29,86000000.0,2.98,452000000.0,450000000.0,450000000.0,450000000.0,10900000000.0,13694000000.0,,,20000000.0,,1739000000.0,10900000000.0,2794000000.0,47000000.0,1845000000.0,949000000.0,-47000000.0,902000000.0,13694000000.0,149417000.0,149417000.0,149417000.0
Humana Inc,HUM,,49071,2016.0,Q3YTD,2016-01-01,2016-09-30,,6.79,6.79,0.87,263000000.0,6.72,1023000000.0,1015000000.0,1015000000.0,1015000000.0,33806000000.0,41501000000.0,,,47000000.0,34000000.0,5172000000.0,33806000000.0,7695000000.0,141000000.0,5516000000.0,2179000000.0,-141000000.0,2038000000.0,41501000000.0,149417000.0,149417000.0,149417000.0
Humana Inc,HUM,,49071,2016.0,Q3TTM,2015-10-01,2016-09-30,,7.48,7.48,1.15,351000000.0,7.4,1168000000.0,1116000000.0,1116000000.0,1116000000.0,44922000000.0,54862000000.0,,3000000.0,70000000.0,34000000.0,7017000000.0,44922000000.0,9940000000.0,187000000.0,7472000000.0,2468000000.0,-184000000.0,2284000000.0,54862000000.0,149417000.0,149417000.0,149417000.0
Humana Inc,HUM,,49071,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 11:32:28+00:00,2.08,2.08,0.29,89000000.0,2.06,325000000.0,311000000.0,311000000.0,311000000.0,11509000000.0,14007000000.0,,,27000000.0,,1699000000.0,11509000000.0,2498000000.0,47000000.0,1815000000.0,683000000.0,-47000000.0,636000000.0,14007000000.0,149386000.0,149386000.0,149386000.0
Humana Inc,HUM,,49071,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.78,3.78,0.58,177000000.0,3.74,571000000.0,565000000.0,565000000.0,565000000.0,22906000000.0,27807000000.0,,,27000000.0,34000000.0,3433000000.0,22906000000.0,4901000000.0,94000000.0,3671000000.0,1230000000.0,-94000000.0,1136000000.0,27807000000.0,149386000.0,149386000.0,149386000.0
Humana Inc,HUM,,49071,2016.0,Q2TTM,2015-07-01,2016-06-30,,6.58,6.58,1.15,349000000.0,6.51,1050000000.0,980000000.0,980000000.0,980000000.0,44918000000.0,54531000000.0,,3000000.0,50000000.0,34000000.0,6966000000.0,44918000000.0,9613000000.0,187000000.0,7399000000.0,2214000000.0,-184000000.0,2030000000.0,54531000000.0,149386000.0,149386000.0,149386000.0
Humana Inc,HUM,,49071,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 12:00:43+00:00,1.7,1.7,0.29,88000000.0,1.68,246000000.0,254000000.0,254000000.0,254000000.0,11397000000.0,13800000000.0,,,,34000000.0,1734000000.0,11397000000.0,2403000000.0,47000000.0,1856000000.0,547000000.0,-47000000.0,500000000.0,13800000000.0,149161000.0,149161000.0,149161000.0
Humana Inc,HUM,,49071,2016.0,Q1TTM,2015-04-01,2016-03-31,,7.38,7.38,1.15,350000000.0,7.3,1087000000.0,1100000000.0,1100000000.0,1100000000.0,44661000000.0,54256000000.0,,270000000.0,23000000.0,34000000.0,7084000000.0,44661000000.0,9595000000.0,187000000.0,7491000000.0,2104000000.0,83000000.0,2187000000.0,54256000000.0,149161000.0,149161000.0,149161000.0
Humana Inc,HUM,,49071,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 15:38:56+00:00,16.94,16.94,1.49,378000000.0,16.81,1572000000.0,2448000000.0,2448000000.0,2448000000.0,43496000000.0,53767000000.0,0.0,0.0,-936000000.0,,6567000000.0,43496000000.0,10271000000.0,242000000.0,6009000000.0,4262000000.0,-242000000.0,4020000000.0,53767000000.0,144493000.0,144493000.0,144493000.0
Humana Inc,HUM,,49071,2017.0,Q4,2017-10-01,2017-12-31,,1.45,1.45,0.29,100000000.0,1.42,306000000.0,184000000.0,184000000.0,184000000.0,10639000000.0,13189000000.0,,,11000000.0,,1873000000.0,10639000000.0,2550000000.0,76000000.0,1984000000.0,566000000.0,-76000000.0,490000000.0,13189000000.0,144493000.0,144493000.0,144493000.0
Humana Inc,HUM,,49071,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 16:21:12+00:00,3.46,3.46,0.4,94000000.0,3.44,300000000.0,499000000.0,499000000.0,499000000.0,10642000000.0,13282000000.0,0.0,0.0,0.0,,1688000000.0,10642000000.0,2640000000.0,59000000.0,1782000000.0,858000000.0,-59000000.0,799000000.0,13282000000.0,144215000.0,144215000.0,144215000.0
Humana Inc,HUM,,49071,2017.0,Q3YTD,2017-01-01,2017-09-30,,15.49,15.49,1.2,278000000.0,15.39,1266000000.0,2264000000.0,2264000000.0,2264000000.0,32857000000.0,40578000000.0,,,-947000000.0,,4694000000.0,32857000000.0,7721000000.0,166000000.0,4025000000.0,3696000000.0,-166000000.0,3530000000.0,40578000000.0,144215000.0,144215000.0,144215000.0
Humana Inc,HUM,,49071,2017.0,Q3TTM,2016-10-01,2017-09-30,,12.81,12.81,1.49,369000000.0,12.74,1181000000.0,1863000000.0,1863000000.0,1863000000.0,44058000000.0,53456000000.0,,,-890000000.0,-34000000.0,6695000000.0,44058000000.0,9398000000.0,214000000.0,6140000000.0,3258000000.0,-214000000.0,3044000000.0,53456000000.0,144215000.0,144215000.0,144215000.0
Humana Inc,HUM,,49071,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 13:51:56+00:00,4.49,4.49,0.4,92000000.0,4.46,392000000.0,650000000.0,650000000.0,650000000.0,10889000000.0,13534000000.0,,,0.0,,1453000000.0,10889000000.0,2645000000.0,58000000.0,1545000000.0,1100000000.0,-58000000.0,1042000000.0,13534000000.0,144600000.0,144600000.0,144600000.0
Humana Inc,HUM,,49071,2017.0,Q2YTD,2017-01-01,2017-06-30,,12.03,12.03,0.8,184000000.0,11.95,966000000.0,1765000000.0,1765000000.0,1765000000.0,22215000000.0,27296000000.0,,,-947000000.0,,3006000000.0,22215000000.0,5081000000.0,107000000.0,2243000000.0,2838000000.0,-107000000.0,2731000000.0,27296000000.0,144600000.0,144600000.0,144600000.0
Humana Inc,HUM,,49071,2017.0,Q2TTM,2016-07-01,2017-06-30,,12.36,12.36,1.38,361000000.0,12.28,1333000000.0,1814000000.0,1814000000.0,1814000000.0,44316000000.0,53868000000.0,,,-870000000.0,-34000000.0,6746000000.0,44316000000.0,9552000000.0,202000000.0,6203000000.0,3349000000.0,-202000000.0,3147000000.0,53868000000.0,144600000.0,144600000.0,144600000.0
Humana Inc,HUM,,49071,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 13:09:04+00:00,7.54,7.54,0.4,92000000.0,7.49,574000000.0,1115000000.0,1115000000.0,1115000000.0,11326000000.0,13762000000.0,,,-947000000.0,,1553000000.0,11326000000.0,2436000000.0,49000000.0,698000000.0,1738000000.0,-49000000.0,1689000000.0,13762000000.0,147824000.0,147824000.0,147824000.0
Humana Inc,HUM,,49071,2017.0,Q1TTM,2016-04-01,2017-03-31,,9.95,9.95,1.27,358000000.0,9.88,1266000000.0,1475000000.0,1475000000.0,1475000000.0,44936000000.0,54341000000.0,,,-843000000.0,-34000000.0,6992000000.0,44936000000.0,9405000000.0,191000000.0,6473000000.0,2932000000.0,-191000000.0,2741000000.0,54341000000.0,147824000.0,147824000.0,147824000.0
Humana Inc,HUM,,49071,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 15:38:56+00:00,12.24,12.24,1.9,405000000.0,12.16,391000000.0,1683000000.0,1683000000.0,1683000000.0,45882000000.0,56912000000.0,11000000.0,-819000000.0,0.0,,7525000000.0,45882000000.0,11030000000.0,218000000.0,7930000000.0,3100000000.0,-1037000000.0,2063000000.0,56912000000.0,137486000.0,137486000.0,137486000.0
Humana Inc,HUM,,49071,2018.0,Q4,2018-10-01,2018-12-31,,2.6,2.6,1.4,103000000.0,2.59,83000000.0,355000000.0,355000000.0,355000000.0,11433000000.0,14168000000.0,2000000.0,-22000000.0,,,2115000000.0,11433000000.0,2735000000.0,59000000.0,2218000000.0,517000000.0,-81000000.0,436000000.0,14168000000.0,137486000.0,137486000.0,137486000.0
Humana Inc,HUM,,49071,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 14:57:59+00:00,4.68,4.68,,102000000.0,4.65,266000000.0,644000000.0,644000000.0,644000000.0,11243000000.0,14206000000.0,9000000.0,-7000000.0,,,1900000000.0,11243000000.0,2963000000.0,53000000.0,2002000000.0,961000000.0,-60000000.0,901000000.0,14206000000.0,137709000.0,137709000.0,137709000.0
Humana Inc,HUM,,49071,2018.0,Q3YTD,2018-01-01,2018-09-30,,9.64,9.64,0.5,302000000.0,9.57,308000000.0,1328000000.0,1328000000.0,1328000000.0,34449000000.0,42744000000.0,9000000.0,-797000000.0,,,5410000000.0,34449000000.0,8295000000.0,159000000.0,5712000000.0,2583000000.0,-956000000.0,1627000000.0,42744000000.0,137709000.0,137709000.0,137709000.0
Humana Inc,HUM,,49071,2018.0,Q3TTM,2017-10-01,2018-09-30,,11.09,11.09,0.79,402000000.0,10.99,614000000.0,1512000000.0,1512000000.0,1512000000.0,45088000000.0,55933000000.0,9000000.0,-797000000.0,11000000.0,,7283000000.0,45088000000.0,10845000000.0,235000000.0,7696000000.0,3149000000.0,-1032000000.0,2117000000.0,55933000000.0,137709000.0,137709000.0,137709000.0
Humana Inc,HUM,,49071,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 13:40:46+00:00,1.4,1.4,,100000000.0,1.39,-174000000.0,193000000.0,193000000.0,193000000.0,11536000000.0,14259000000.0,0.0,-790000000.0,,,1761000000.0,11536000000.0,2723000000.0,53000000.0,1861000000.0,862000000.0,-843000000.0,19000000.0,14259000000.0,137763000.0,137763000.0,137763000.0
Humana Inc,HUM,,49071,2018.0,Q2YTD,2018-01-01,2018-06-30,,4.96,4.96,0.5,200000000.0,4.92,42000000.0,684000000.0,684000000.0,684000000.0,23206000000.0,28538000000.0,,-790000000.0,,,3510000000.0,23206000000.0,5332000000.0,106000000.0,3710000000.0,1622000000.0,-896000000.0,726000000.0,28538000000.0,137763000.0,137763000.0,137763000.0
Humana Inc,HUM,,49071,2018.0,Q2TTM,2017-07-01,2018-06-30,,9.87,9.87,1.19,394000000.0,9.78,648000000.0,1367000000.0,1367000000.0,1367000000.0,44487000000.0,55009000000.0,,-790000000.0,11000000.0,,7071000000.0,44487000000.0,10522000000.0,241000000.0,7476000000.0,3046000000.0,-1031000000.0,2015000000.0,55009000000.0,137763000.0,137763000.0,137763000.0
Humana Inc,HUM,,49071,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 14:49:22+00:00,3.56,3.56,0.5,100000000.0,3.53,216000000.0,491000000.0,491000000.0,491000000.0,11670000000.0,14279000000.0,0.0,0.0,,,1749000000.0,11670000000.0,2609000000.0,53000000.0,1849000000.0,760000000.0,-53000000.0,707000000.0,14279000000.0,137903000.0,137903000.0,137903000.0
Humana Inc,HUM,,49071,2018.0,Q1TTM,2017-04-01,2018-03-31,,12.96,12.96,1.59,386000000.0,12.85,1214000000.0,1824000000.0,1824000000.0,1824000000.0,43840000000.0,54284000000.0,,,11000000.0,,6763000000.0,43840000000.0,10444000000.0,246000000.0,7160000000.0,3284000000.0,-246000000.0,3038000000.0,54284000000.0,137903000.0,137903000.0,137903000.0
Humana Inc,HUM,,49071,2019.0,Q4,2019-10-01,2019-12-31,,3.9,3.9,2.15,115000000.0,3.86,79000000.0,512000000.0,512000000.0,512000000.0,13689000000.0,16295000000.0,-2000000.0,289000000.0,,,2129000000.0,13689000000.0,2606000000.0,58000000.0,2244000000.0,362000000.0,231000000.0,593000000.0,16295000000.0,134055000.0,134055000.0,134055000.0
Humana Inc,HUM,,49071,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 15:38:56+00:00,20.2,20.2,2.15,458000000.0,20.1,763000000.0,2707000000.0,2707000000.0,2707000000.0,53857000000.0,64888000000.0,14000000.0,506000000.0,0.0,,7381000000.0,53857000000.0,11031000000.0,242000000.0,7839000000.0,3192000000.0,264000000.0,3456000000.0,64888000000.0,134055000.0,134055000.0,134055000.0
Humana Inc,HUM,,49071,2019.0,Q3YTD,2019-01-01,2019-09-30,,16.3,16.3,,343000000.0,16.24,684000000.0,2195000000.0,2195000000.0,2195000000.0,40168000000.0,48593000000.0,16000000.0,217000000.0,,,5252000000.0,40168000000.0,8425000000.0,184000000.0,5595000000.0,2830000000.0,33000000.0,2863000000.0,48593000000.0,133321000.0,133321000.0,133321000.0
Humana Inc,HUM,,49071,2019.0,Q3TTM,2018-10-01,2019-09-30,,18.9,18.9,1.4,446000000.0,18.83,767000000.0,2550000000.0,2550000000.0,2550000000.0,51601000000.0,62761000000.0,18000000.0,195000000.0,,,7367000000.0,51601000000.0,11160000000.0,243000000.0,7813000000.0,3347000000.0,-48000000.0,3299000000.0,62761000000.0,133321000.0,133321000.0,133321000.0
Humana Inc,HUM,,49071,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 14:57:59+00:00,5.16,5.16,,127000000.0,5.14,200000000.0,689000000.0,689000000.0,689000000.0,13357000000.0,16241000000.0,1000000.0,82000000.0,,,1889000000.0,13357000000.0,2884000000.0,62000000.0,2016000000.0,868000000.0,20000000.0,888000000.0,16241000000.0,133321000.0,133321000.0,133321000.0
Humana Inc,HUM,,49071,2019.0,Q2YTD,2019-01-01,2019-06-30,,11.14,11.14,,216000000.0,11.1,484000000.0,1506000000.0,1506000000.0,1506000000.0,26811000000.0,32352000000.0,15000000.0,135000000.0,,,3363000000.0,26811000000.0,5541000000.0,122000000.0,3579000000.0,1962000000.0,13000000.0,1975000000.0,32352000000.0,135063000.0,135063000.0,135063000.0
Humana Inc,HUM,,49071,2019.0,Q2TTM,2018-07-01,2019-06-30,,18.42,18.42,1.4,421000000.0,18.34,833000000.0,2505000000.0,2505000000.0,2505000000.0,49487000000.0,60726000000.0,26000000.0,106000000.0,,,7378000000.0,49487000000.0,11239000000.0,234000000.0,7799000000.0,3440000000.0,-128000000.0,3312000000.0,60726000000.0,135063000.0,135063000.0,135063000.0
Humana Inc,HUM,,49071,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 13:40:46+00:00,6.96,6.96,,109000000.0,6.94,301000000.0,940000000.0,940000000.0,940000000.0,13318000000.0,16245000000.0,12000000.0,174000000.0,,,1703000000.0,13318000000.0,2927000000.0,60000000.0,1812000000.0,1115000000.0,114000000.0,1229000000.0,16245000000.0,135063000.0,135063000.0,135063000.0
Humana Inc,HUM,,49071,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 15:17:06+00:00,4.18,4.18,0.55,107000000.0,4.16,183000000.0,566000000.0,566000000.0,566000000.0,13493000000.0,16107000000.0,3000000.0,-39000000.0,,,1660000000.0,13493000000.0,2614000000.0,62000000.0,1767000000.0,847000000.0,-101000000.0,746000000.0,16107000000.0,135383000.0,135383000.0,135383000.0
Humana Inc,HUM,,49071,2019.0,Q1TTM,2018-04-01,2019-03-31,,12.86,12.86,1.4,412000000.0,12.79,358000000.0,1758000000.0,1758000000.0,1758000000.0,47705000000.0,58740000000.0,14000000.0,-858000000.0,,,7436000000.0,47705000000.0,11035000000.0,227000000.0,7848000000.0,3187000000.0,-1085000000.0,2102000000.0,58740000000.0,135383000.0,135383000.0,135383000.0
Humana Inc,HUM,,49071,2020.0,Q1TTM,2019-04-01,2020-03-31,,19.6,19.6,2.15,466000000.0,19.5,832000000.0,2614000000.0,2614000000.0,2614000000.0,55993000000.0,67716000000.0,19000000.0,248000000.0,,,7838000000.0,55993000000.0,11723000000.0,240000000.0,8304000000.0,3419000000.0,8000000.0,3427000000.0,67716000000.0,132135000.0,132135000.0,132135000.0
Humana Inc,HUM,,49071,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 15:17:06+00:00,3.58,3.58,,115000000.0,3.56,252000000.0,473000000.0,473000000.0,473000000.0,15629000000.0,18935000000.0,8000000.0,-297000000.0,,,2117000000.0,15629000000.0,3306000000.0,60000000.0,2232000000.0,1074000000.0,-357000000.0,717000000.0,18935000000.0,132135000.0,132135000.0,132135000.0
