company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
MGM Resorts International,MGM,,789570,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.9,1.9,,616475000.0,1.88,,-15205000.0,1166956000.0,1166956000.0,1076771000.0,90185000.0,3879957000.0,7559079000.0,-112944000.0,304296000.0,-564776000.0,-846922000.0,,1242733000.0,3879957000.0,3114346000.0,533069000.0,,1316582000.0,1797764000.0,-646013000.0,1151751000.0,6994303000.0,569800000.0,568125000.0,573812000.0
MGM Resorts International,MGM,,789570,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.43,0.43,,816639000.0,0.44,1467991000.0,54771000.0,-306541000.0,-306541000.0,295317000.0,-601858000.0,5098106000.0,9934608000.0,-132940000.0,428992000.0,-748432000.0,-866117000.0,,1640035000.0,5098106000.0,4088070000.0,719360000.0,,3487540000.0,600530000.0,-852300000.0,-251770000.0,9186176000.0,569800000.0,568125000.0,573812000.0
MGM Resorts International,MGM,,789570,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 09:01:46+00:00,0.84,0.84,0.0,206899000.0,0.83,,8480000.0,514498000.0,514498000.0,474353000.0,40145000.0,1214142000.0,2448274000.0,-65725000.0,99681000.0,-178772000.0,-423485000.0,,403210000.0,1214142000.0,1055360000.0,180352000.0,,286305000.0,769055000.0,-246077000.0,522978000.0,2269502000.0,564700000.0,565459000.0,570762000.0
MGM Resorts International,MGM,,789570,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.96,0.96,,406738000.0,0.95,,29790000.0,605696000.0,605696000.0,541152000.0,64544000.0,2423567000.0,4831594000.0,-84502000.0,197100000.0,-352406000.0,-416227000.0,,783001000.0,2423567000.0,2055621000.0,365021000.0,,970612000.0,1085009000.0,-449523000.0,635486000.0,4479188000.0,564700000.0,565459000.0,570762000.0
MGM Resorts International,MGM,,789570,2016.0,Q2TTM,2015-07-01,2016-06-30,,-0.39,-0.39,,811644000.0,-0.37,1467991000.0,83273000.0,-773066000.0,-773066000.0,-173877000.0,-599189000.0,4932138000.0,9671314000.0,-131852000.0,436397000.0,-719437000.0,-476262000.0,,1594817000.0,4932138000.0,4019739000.0,743093000.0,,3834587000.0,185152000.0,-874945000.0,-689793000.0,8951877000.0,564700000.0,565459000.0,570762000.0
MGM Resorts International,MGM,,789570,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 06:06:13+00:00,0.12,0.12,0.0,199839000.0,0.12,,21310000.0,91198000.0,91198000.0,66799000.0,24399000.0,1209425000.0,2383320000.0,-18777000.0,97419000.0,-173634000.0,7258000.0,,379791000.0,1209425000.0,1000261000.0,184669000.0,,684307000.0,315954000.0,-203446000.0,112508000.0,2209686000.0,556700000.0,565056000.0,569455000.0
MGM Resorts International,MGM,,789570,2016.0,Q1TTM,2015-04-01,2016-03-31,,-1.05,-1.05,,813310000.0,-1.03,1467991000.0,71021000.0,-1161097000.0,-1161097000.0,-550771000.0,-610326000.0,5069396000.0,9804518000.0,-88708000.0,445066000.0,-737008000.0,-77788000.0,,1584917000.0,5069396000.0,3998114000.0,765986000.0,,4233496000.0,-235382000.0,-854694000.0,-1090076000.0,9067510000.0,556700000.0,565056000.0,569455000.0
MGM Resorts International,MGM,,789570,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 16:25:40+00:00,3.38,3.38,0.44,993480000.0,3.34,,-1127394000.0,2088184000.0,2088184000.0,1952052000.0,136132000.0,6152493000.0,10797479000.0,-82992000.0,50279000.0,,-27747000.0,,1916447000.0,6152493000.0,4644986000.0,668745000.0,,2932459000.0,1712527000.0,-751737000.0,960790000.0,10797479000.0,577500000.0,572253000.0,578795000.0
MGM Resorts International,MGM,,789570,2017.0,Q4,2017-10-01,2017-12-31,,3.39,2.4,-0.33,249357000.0,2.36,,-1377904000.0,1418993000.0,1418993000.0,1387413000.0,31580000.0,1542064000.0,2597605000.0,-24984000.0,27629000.0,,24940000.0,,530201000.0,1542064000.0,1055541000.0,157341000.0,,832127000.0,223414000.0,-182325000.0,41089000.0,2597605000.0,577500000.0,572253000.0,578795000.0
MGM Resorts International,MGM,,789570,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 09:02:43+00:00,0.0,0.26,0.11,249600000.0,0.26,,114710000.0,175744000.0,175744000.0,148363000.0,27381000.0,1598072000.0,2830175000.0,-38963000.0,7711000.0,,-8441000.0,,490529000.0,1598072000.0,1232103000.0,163287000.0,,739399000.0,492704000.0,-202250000.0,290454000.0,2830175000.0,,573527000.0,580676000.0
MGM Resorts International,MGM,,789570,2017.0,Q3YTD,2017-01-01,2017-09-30,,-0.01,0.98,0.33,744123000.0,0.98,,250510000.0,669191000.0,669191000.0,564639000.0,104552000.0,4610429000.0,8199874000.0,-58008000.0,22650000.0,,-52687000.0,,1386246000.0,4610429000.0,3589445000.0,511404000.0,,2100332000.0,1489113000.0,-569412000.0,919701000.0,8199874000.0,,573527000.0,580676000.0
MGM Resorts International,MGM,,789570,2017.0,Q3TTM,2016-10-01,2017-09-30,,0.03,1.02,0.33,977175000.0,1.02,,287458000.0,738081000.0,738081000.0,588276000.0,149805000.0,6391028000.0,10119064000.0,-70901000.0,-264568000.0,564776000.0,-24095000.0,,1834752000.0,6391028000.0,4292812000.0,673108000.0,,2523264000.0,1769548000.0,-744009000.0,1025539000.0,10683840000.0,,573527000.0,580676000.0
MGM Resorts International,MGM,,789570,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 08:02:11+00:00,-0.01,0.36,0.11,244754000.0,0.36,,73660000.0,240873000.0,240873000.0,209864000.0,31009000.0,1479987000.0,2652133000.0,-11307000.0,13243000.0,,-19546000.0,,433797000.0,1479987000.0,1172146000.0,174058000.0,,672248000.0,499898000.0,-185365000.0,314533000.0,2652133000.0,-20986400000.0,574931000.0,582056000.0
MGM Resorts International,MGM,,789570,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.01,0.72,0.22,494523000.0,0.72,,135800000.0,493447000.0,493447000.0,416276000.0,77171000.0,3012357000.0,5369699000.0,-19045000.0,14939000.0,,-44246000.0,,895717000.0,3012357000.0,2357342000.0,348117000.0,,1360933000.0,996409000.0,-367162000.0,629247000.0,5369699000.0,-20986400000.0,574931000.0,582056000.0
MGM Resorts International,MGM,,789570,2017.0,Q2TTM,2016-07-01,2017-06-30,,0.97,1.7,0.22,937312000.0,1.69,,127753000.0,1123597000.0,1123597000.0,975532000.0,148065000.0,6249346000.0,10016374000.0,-60380000.0,-165083000.0,352406000.0,-446349000.0,,1803955000.0,6249346000.0,4119434000.0,677869000.0,,2129835000.0,1989599000.0,-738249000.0,1251350000.0,10368780000.0,-20986400000.0,574931000.0,582056000.0
MGM Resorts International,MGM,,789570,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 19:11:22+00:00,0.0,0.36,0.11,249769000.0,0.36,,62140000.0,252574000.0,252574000.0,206412000.0,46162000.0,1532370000.0,2717566000.0,-7738000.0,1696000.0,,-24700000.0,,461920000.0,1532370000.0,1185196000.0,174059000.0,,688685000.0,496511000.0,-181797000.0,314714000.0,2717566000.0,,574403000.0,580165000.0
MGM Resorts International,MGM,,789570,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.82,2.18,0.11,899457000.0,2.16,,62573000.0,1397222000.0,1397222000.0,1240021000.0,157201000.0,5983501000.0,9812515000.0,-114798000.0,-78645000.0,173634000.0,-850288000.0,,1773368000.0,5983501000.0,4002648000.0,684163000.0,,1743892000.0,2258756000.0,-798961000.0,1459795000.0,9986149000.0,,574403000.0,580165000.0
MGM Resorts International,MGM,,789570,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 16:25:40+00:00,0.82,0.82,0.48,1178044000.0,0.81,,50112000.0,583894000.0,583894000.0,466772000.0,117122000.0,6918875000.0,11763096000.0,-65967000.0,9147000.0,,3702000.0,,2183842000.0,6918875000.0,4844221000.0,769513000.0,,3374735000.0,1469486000.0,-835480000.0,634006000.0,11763096000.0,569200000.0,544253000.0,549536000.0
MGM Resorts International,MGM,,789570,2018.0,Q4,2018-10-01,2018-12-31,,-0.04,-0.04,-0.36,312542000.0,-0.04,,92735000.0,5760000.0,5760000.0,-23327000.0,29087000.0,1826825000.0,3052862000.0,-22718000.0,28679000.0,,-13981000.0,,563046000.0,1826825000.0,1226037000.0,214538000.0,,890286000.0,335751000.0,-237256000.0,98495000.0,3052862000.0,569200000.0,544253000.0,549536000.0
MGM Resorts International,MGM,,789570,2018.0,Q3,2018-07-01,2018-09-30,2019-11-04 19:55:41+00:00,0.26,0.26,0.12,300472000.0,0.26,,19046000.0,171410000.0,171410000.0,142878000.0,28532000.0,1787426000.0,3029302000.0,-14874000.0,-42400000.0,,11395000.0,,561506000.0,1787426000.0,1241876000.0,205573000.0,,830973000.0,410903000.0,-220447000.0,190456000.0,3029302000.0,549500000.0,535130000.0,540396000.0
MGM Resorts International,MGM,,789570,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.86,0.86,0.36,865502000.0,0.85,,-42623000.0,578134000.0,578134000.0,490099000.0,88035000.0,5092050000.0,8710234000.0,-43249000.0,-19532000.0,,17683000.0,,1620796000.0,5092050000.0,3618184000.0,554975000.0,,2484449000.0,1133735000.0,-598224000.0,535511000.0,8710234000.0,549500000.0,535130000.0,540396000.0
MGM Resorts International,MGM,,789570,2018.0,Q3TTM,2017-10-01,2018-09-30,,4.25,3.26,0.03,1114859000.0,3.21,,-1420527000.0,1997127000.0,1997127000.0,1877512000.0,119615000.0,6634114000.0,11307839000.0,-68233000.0,8097000.0,,42623000.0,,2150997000.0,6634114000.0,4673725000.0,712316000.0,,3316576000.0,1357149000.0,-780549000.0,576600000.0,11307839000.0,549500000.0,535130000.0,540396000.0
MGM Resorts International,MGM,,789570,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 19:14:44+00:00,0.21,0.21,0.12,296208000.0,0.21,,23710000.0,140423000.0,140423000.0,123777000.0,16646000.0,1669414000.0,2858695000.0,-17449000.0,16970000.0,,-28863000.0,,541891000.0,1669414000.0,1189281000.0,181493000.0,,826206000.0,363075000.0,-198942000.0,164133000.0,2858695000.0,589400000.0,548433000.0,554339000.0
MGM Resorts International,MGM,,789570,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.6,0.6,0.24,565030000.0,0.59,,-61669000.0,406724000.0,406724000.0,347221000.0,59503000.0,3304624000.0,5680932000.0,-28375000.0,22868000.0,,6288000.0,,1059290000.0,3304624000.0,2376308000.0,349402000.0,,1653476000.0,722832000.0,-377777000.0,345055000.0,5680932000.0,589400000.0,548433000.0,554339000.0
MGM Resorts International,MGM,,789570,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.99,3.26,0.02,1063987000.0,3.21,,-1324863000.0,2001461000.0,2001461000.0,1882997000.0,118464000.0,6444760000.0,11108712000.0,-92322000.0,58208000.0,,22787000.0,,2080020000.0,6444760000.0,4663952000.0,670030000.0,,3225002000.0,1438950000.0,-762352000.0,676598000.0,11108712000.0,589400000.0,548433000.0,554339000.0
MGM Resorts International,MGM,,789570,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 16:29:14+00:00,0.39,0.39,0.12,268822000.0,0.38,,-85379000.0,266301000.0,266301000.0,223444000.0,42857000.0,1635210000.0,2822237000.0,-10926000.0,5898000.0,,35151000.0,,517399000.0,1635210000.0,1187027000.0,167909000.0,,827270000.0,359757000.0,-178835000.0,180922000.0,2822237000.0,572900000.0,564832000.0,571970000.0
MGM Resorts International,MGM,,789570,2018.0,Q1TTM,2017-04-01,2018-03-31,,3.77,3.41,0.01,1012533000.0,3.36,,-1274913000.0,2101911000.0,2101911000.0,1969084000.0,132827000.0,6255333000.0,10902150000.0,-86180000.0,54481000.0,,32104000.0,,1971926000.0,6255333000.0,4646817000.0,662595000.0,,3071044000.0,1575773000.0,-748775000.0,826998000.0,10902150000.0,572900000.0,564832000.0,571970000.0
MGM Resorts International,MGM,,789570,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 16:25:40+00:00,3.9,3.9,0.52,1304649000.0,3.88,,632345000.0,2214380000.0,2214380000.0,2049146000.0,165234000.0,7603489000.0,12899672000.0,-245558000.0,-2402194000.0,,-112346000.0,,2565859000.0,7603489000.0,5296183000.0,847932000.0,,1355968000.0,3940215000.0,-1093490000.0,2846725000.0,12899672000.0,525400000.0,524173000.0,527645000.0
MGM Resorts International,MGM,,789570,2019.0,Q4,2019-10-01,2019-12-31,,3.85,3.85,-0.26,331438000.0,3.83,,556376000.0,2065950000.0,2065950000.0,2011577000.0,54373000.0,1899644000.0,3185136000.0,-137283000.0,-2666618000.0,,-15470000.0,,676053000.0,1899644000.0,1285492000.0,200480000.0,,-1674597000.0,2960089000.0,-337763000.0,2622326000.0,3185136000.0,525400000.0,524173000.0,527645000.0
MGM Resorts International,MGM,,789570,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.05,0.05,0.26,973211000.0,0.05,,75969000.0,148430000.0,148430000.0,37569000.0,110861000.0,5703845000.0,9714536000.0,-108275000.0,264424000.0,,-96876000.0,,1889806000.0,5703845000.0,4010691000.0,647452000.0,,3030565000.0,980126000.0,-755727000.0,224399000.0,9714536000.0,464200000.0,518983000.0,518983000.0
MGM Resorts International,MGM,,789570,2019.0,Q3TTM,2018-10-01,2019-09-30,,0.01,0.01,-0.1,1285753000.0,0.01,,168704000.0,154190000.0,154190000.0,14242000.0,139948000.0,7530670000.0,12767398000.0,-130993000.0,293103000.0,,-110857000.0,,2452852000.0,7530670000.0,5236728000.0,861990000.0,,3920851000.0,1315877000.0,-992983000.0,322894000.0,12767398000.0,464200000.0,518983000.0,518983000.0
MGM Resorts International,MGM,,789570,2019.0,Q3,2019-07-01,2019-09-30,2019-11-04 19:55:41+00:00,-0.08,-0.08,0.13,322009000.0,-0.08,,-7276000.0,6104000.0,6104000.0,-37133000.0,43237000.0,1936650000.0,3314382000.0,-24050000.0,249858000.0,,-35289000.0,,602773000.0,1936650000.0,1377732000.0,215503000.0,,1139351000.0,238381000.0,-239553000.0,-1172000.0,3314382000.0,464200000.0,518983000.0,518983000.0
MGM Resorts International,MGM,,789570,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.13,0.13,0.13,651202000.0,0.13,,83245000.0,142326000.0,142326000.0,74702000.0,67624000.0,3767195000.0,6400154000.0,-84225000.0,14566000.0,,-61587000.0,,1287033000.0,3767195000.0,2632959000.0,431949000.0,,1891214000.0,741745000.0,-516174000.0,225571000.0,6400154000.0,542600000.0,532365000.0,535417000.0
MGM Resorts International,MGM,,789570,2019.0,Q2TTM,2018-07-01,2019-06-30,,0.35,0.35,-0.11,1264216000.0,0.35,,195026000.0,319496000.0,319496000.0,194253000.0,125243000.0,7381446000.0,12482318000.0,-121817000.0,845000.0,,-64173000.0,,2411585000.0,7381446000.0,5100872000.0,852060000.0,,3612473000.0,1488399000.0,-973877000.0,514522000.0,12482318000.0,542600000.0,532365000.0,535417000.0
MGM Resorts International,MGM,,789570,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 19:14:44+00:00,0.08,0.08,0.13,334788000.0,0.08,,11734000.0,76169000.0,76169000.0,43405000.0,32764000.0,1904820000.0,3223243000.0,-67753000.0,5790000.0,,-26125000.0,,632485000.0,1904820000.0,1318423000.0,215829000.0,,946938000.0,371485000.0,-283582000.0,87903000.0,3223243000.0,542600000.0,532365000.0,535417000.0
MGM Resorts International,MGM,,789570,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 16:32:30+00:00,0.05,0.05,0.13,316414000.0,0.05,,71511000.0,66157000.0,66157000.0,31297000.0,34860000.0,1862375000.0,3176911000.0,-16472000.0,8776000.0,,-35462000.0,,654548000.0,1862375000.0,1314536000.0,216120000.0,,944276000.0,370260000.0,-232592000.0,137668000.0,3176911000.0,625900000.0,534219000.0,537506000.0
MGM Resorts International,MGM,,789570,2019.0,Q1TTM,2018-04-01,2019-03-31,,0.48,0.48,-0.12,1225636000.0,0.48,,207002000.0,383750000.0,383750000.0,274625000.0,109125000.0,7146040000.0,12117770000.0,-71513000.0,12025000.0,,-66911000.0,,2320991000.0,7146040000.0,4971730000.0,817724000.0,,3491741000.0,1479989000.0,-889237000.0,590752000.0,12117770000.0,625900000.0,534219000.0,537506000.0
MGM Resorts International,MGM,,789570,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 16:32:30+00:00,1.64,1.64,0.15,318290000.0,1.64,,262304000.0,674519000.0,674519000.0,806869000.0,-132350000.0,1438164000.0,2252817000.0,-156885000.0,-1436970000.0,,-35626000.0,,718114000.0,1438164000.0,814653000.0,157137000.0,,-436192000.0,1250845000.0,-314022000.0,936823000.0,2252817000.0,492000000.0,495415000.0,496984000.0
MGM Resorts International,MGM,,789570,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.49,5.49,,1306525000.0,5.47,,823138000.0,2822742000.0,2822742000.0,2824718000.0,-1976000.0,7179278000.0,11975578000.0,-385971000.0,-3847940000.0,,-112510000.0,,2629425000.0,7179278000.0,4796300000.0,788949000.0,,-24500000.0,4820800000.0,-1174920000.0,3645880000.0,11975578000.0,492000000.0,495415000.0,496984000.0
