company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2015.0,Q1TTM,2014-04-01,2015-03-31,,9128000.0,5.36,5.36,1.8,5.33,126442000.0,436094000.0,436094000.0,436094000.0,,1726201000.0,3093216000.0,9960000.0,,255598000.0,1363000.0,502825000.0,1726201000.0,1367015000.0,45485000.0,768914000.0,598061000.0,-35525000.0,562536000.0,3093216000.0,81200000.0,80654000.0,81195000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:33:04+00:00,23763000.0,5.07,5.07,2.4,5.05,118686000.0,405031000.0,405031000.0,405031000.0,0.0,1720787000.0,3116350000.0,23751000.0,-10836000.0,258863000.0,-1700000.0,572518000.0,1720787000.0,1395563000.0,52989000.0,842608000.0,552955000.0,-29238000.0,523717000.0,3116350000.0,79900000.0,79648000.0,79981000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q4,2016-10-01,2016-12-31,,7104000.0,1.0,1.0,0.64,1.0,23463000.0,79918000.0,79918000.0,79918000.0,,439114000.0,762559000.0,21797000.0,-7839000.0,67811000.0,-1700000.0,164145000.0,439114000.0,323445000.0,12340000.0,229521000.0,93924000.0,9457000.0,103381000.0,762559000.0,79900000.0,79648000.0,79981000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q3,2016-07-01,2016-09-30,2017-11-06 17:49:10+00:00,5468000.0,1.13,1.13,0.64,1.12,23613000.0,89777000.0,89777000.0,89777000.0,,430733000.0,777001000.0,2075000.0,-87000.0,64415000.0,0.0,152046000.0,430733000.0,346268000.0,13111000.0,221842000.0,124426000.0,-11036000.0,113390000.0,777001000.0,79400000.0,79580000.0,79935000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q3YTD,2016-01-01,2016-09-30,,16659000.0,4.07,4.07,1.76,4.05,95223000.0,325113000.0,325113000.0,325113000.0,,1281673000.0,2353791000.0,1954000.0,-2997000.0,191052000.0,,408373000.0,1281673000.0,1072118000.0,40649000.0,613087000.0,459031000.0,-38695000.0,420336000.0,2353791000.0,79400000.0,79580000.0,79935000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q3TTM,2015-10-01,2016-09-30,,21405000.0,5.06,5.06,2.32,5.04,118871000.0,404281000.0,404281000.0,404281000.0,,1684166000.0,3069440000.0,-4545000.0,-2997000.0,248427000.0,7765000.0,530623000.0,1684166000.0,1385274000.0,52354000.0,805223000.0,580051000.0,-56899000.0,523152000.0,3069440000.0,79400000.0,79580000.0,79935000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 16:45:33+00:00,5130000.0,1.46,1.46,0.56,1.46,35317000.0,116733000.0,116733000.0,116733000.0,,427837000.0,793478000.0,2438000.0,-197000.0,63252000.0,0.0,132784000.0,427837000.0,365641000.0,15060000.0,200969000.0,164672000.0,-12622000.0,152050000.0,793478000.0,80000000.0,79764000.0,80040000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q2YTD,2016-01-01,2016-06-30,,11191000.0,2.94,2.94,1.12,2.93,71610000.0,235336000.0,235336000.0,235336000.0,,850940000.0,1576790000.0,-121000.0,-2910000.0,126637000.0,,256327000.0,850940000.0,725850000.0,27538000.0,391245000.0,334605000.0,-27659000.0,306946000.0,1576790000.0,80000000.0,79764000.0,80040000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q2TTM,2015-07-01,2016-06-30,,21351000.0,5.25,5.25,2.24,5.23,131710000.0,420951000.0,420951000.0,420951000.0,,1671399000.0,3057531000.0,-8579000.0,-2910000.0,246762000.0,7765000.0,500826000.0,1671399000.0,1386132000.0,51098000.0,773794000.0,612338000.0,-59677000.0,552661000.0,3057531000.0,80000000.0,79764000.0,80040000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 16:49:58+00:00,6061000.0,1.48,1.48,0.56,1.47,36293000.0,118603000.0,118603000.0,118603000.0,,423103000.0,783312000.0,-2559000.0,-2713000.0,63385000.0,0.0,123543000.0,423103000.0,360209000.0,12478000.0,190276000.0,169933000.0,-15037000.0,154896000.0,783312000.0,80100000.0,79666000.0,80055000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q1TTM,2015-04-01,2016-03-31,,19261000.0,5.09,5.09,2.15,5.06,127997000.0,409592000.0,409592000.0,409592000.0,,1666063000.0,3031594000.0,-11453000.0,-2713000.0,246024000.0,7407000.0,499065000.0,1666063000.0,1365531000.0,47445000.0,769044000.0,596487000.0,-58898000.0,537589000.0,3031594000.0,80100000.0,79666000.0,80055000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,FY,2017-01-01,2017-12-31,2020-03-03 17:31:14+00:00,34693000.0,3.73,3.73,2.66,3.72,241380000.0,295665000.0,295665000.0,295665000.0,0.0,1926256000.0,3398719000.0,49778000.0,-184000.0,295469000.0,19711000.0,570144000.0,1926256000.0,1472463000.0,65363000.0,919833000.0,552630000.0,-15585000.0,537045000.0,3398719000.0,79300000.0,79070000.0,79370000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q4,2017-10-01,2017-12-31,,10367000.0,-0.51,-0.51,0.69,-0.5,155347000.0,-40155000.0,-40155000.0,-40155000.0,,498627000.0,854625000.0,9093000.0,-64000.0,76820000.0,5528000.0,141469000.0,498627000.0,355998000.0,15779000.0,234120000.0,121878000.0,-6686000.0,115192000.0,854625000.0,79300000.0,79070000.0,79370000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 17:10:37+00:00,8766000.0,1.39,1.39,0.69,1.39,31065000.0,110261000.0,110261000.0,110261000.0,,492542000.0,872940000.0,11547000.0,-31000.0,73762000.0,3249000.0,145652000.0,492542000.0,380398000.0,19221000.0,231398000.0,149000000.0,-7674000.0,141326000.0,872940000.0,79300000.0,79063000.0,79362000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q3YTD,2017-01-01,2017-09-30,,24326000.0,4.24,4.24,1.97,4.22,86033000.0,335820000.0,335820000.0,335820000.0,,1427629000.0,2544094000.0,40685000.0,-120000.0,218649000.0,14183000.0,428675000.0,1427629000.0,1116465000.0,49584000.0,685713000.0,430752000.0,-8899000.0,421853000.0,2544094000.0,79300000.0,79063000.0,79362000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q3TTM,2016-10-01,2017-09-30,,31430000.0,5.24,5.24,2.61,5.22,109496000.0,415738000.0,415738000.0,415738000.0,,1866743000.0,3306653000.0,62482000.0,-7959000.0,286460000.0,12483000.0,592820000.0,1866743000.0,1439910000.0,61924000.0,915234000.0,524676000.0,558000.0,525234000.0,3306653000.0,79300000.0,79063000.0,79362000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 16:53:41+00:00,8494000.0,1.39,1.39,0.64,1.38,32245000.0,109795000.0,109795000.0,109795000.0,,469877000.0,842861000.0,7909000.0,-68000.0,72761000.0,791000.0,139319000.0,469877000.0,372984000.0,17556000.0,221297000.0,151687000.0,-9647000.0,142040000.0,842861000.0,79000000.0,79072000.0,79305000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q2YTD,2017-01-01,2017-06-30,,15560000.0,2.85,2.85,1.28,2.83,54968000.0,225559000.0,225559000.0,225559000.0,,935087000.0,1671154000.0,29138000.0,-89000.0,144887000.0,10934000.0,283023000.0,935087000.0,736067000.0,30363000.0,454315000.0,281752000.0,-1225000.0,280527000.0,1671154000.0,79000000.0,79072000.0,79305000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q2TTM,2016-07-01,2017-06-30,,28132000.0,4.98,4.98,2.56,4.95,102044000.0,395254000.0,395254000.0,395254000.0,,1804934000.0,3210714000.0,53010000.0,-8015000.0,277113000.0,9234000.0,599214000.0,1804934000.0,1405780000.0,55814000.0,905678000.0,500102000.0,-2804000.0,497298000.0,3210714000.0,79000000.0,79072000.0,79305000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 17:03:46+00:00,7066000.0,1.46,1.46,0.64,1.45,22723000.0,115764000.0,115764000.0,115764000.0,,465210000.0,828293000.0,21229000.0,-21000.0,72126000.0,10143000.0,143704000.0,465210000.0,363083000.0,12807000.0,233018000.0,130065000.0,8422000.0,138487000.0,828293000.0,79300000.0,79098000.0,79409000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q1TTM,2016-04-01,2017-03-31,,24768000.0,5.05,5.05,2.48,5.03,105116000.0,402192000.0,402192000.0,402192000.0,,1762894000.0,3161331000.0,47539000.0,-8144000.0,267604000.0,8443000.0,592679000.0,1762894000.0,1398437000.0,53318000.0,885350000.0,513087000.0,-5779000.0,507308000.0,3161331000.0,79300000.0,79098000.0,79409000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,FY,2018-01-01,2018-12-31,2020-03-03 17:31:14+00:00,75879000.0,3.81,3.81,2.84,3.79,107976000.0,339781000.0,339781000.0,337302000.0,2479000.0,2294832000.0,3977539000.0,35243000.0,-1177000.0,311583000.0,5079000.0,707461000.0,2294832000.0,1682707000.0,171368000.0,1098825000.0,583882000.0,-136125000.0,447757000.0,3977539000.0,88500000.0,87551000.0,88121000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q4,2018-10-01,2018-12-31,,48107000.0,-0.25,-0.25,0.73,-0.26,50800000.0,15500000.0,15500000.0,13021000.0,2479000.0,741532000.0,1219047000.0,9854000.0,-742000.0,83038000.0,2249000.0,249614000.0,741532000.0,477515000.0,38803000.0,382266000.0,95249000.0,-28949000.0,66300000.0,1219047000.0,88500000.0,87551000.0,88121000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q3,2018-07-01,2018-09-30,2019-11-04 17:02:22+00:00,9003000.0,1.18,1.18,0.73,1.17,4986000.0,95716000.0,95716000.0,95716000.0,0.0,506882000.0,907548000.0,4158000.0,-1630000.0,75302000.0,927000.0,157796000.0,506882000.0,400666000.0,62724000.0,241398000.0,159268000.0,-58566000.0,100702000.0,907548000.0,81100000.0,81263000.0,81647000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q3YTD,2018-01-01,2018-09-30,,27772000.0,4.06,4.06,2.11,4.05,57176000.0,324281000.0,324281000.0,324281000.0,,1553300000.0,2758492000.0,25389000.0,-435000.0,228545000.0,2830000.0,457847000.0,1553300000.0,1205192000.0,132565000.0,716559000.0,488633000.0,-107176000.0,381457000.0,2758492000.0,81100000.0,81263000.0,81647000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q3TTM,2017-10-01,2018-09-30,,38139000.0,3.55,3.55,2.8,3.55,212523000.0,284126000.0,284126000.0,284126000.0,,2051927000.0,3613117000.0,34482000.0,-499000.0,305365000.0,8358000.0,599316000.0,2051927000.0,1561190000.0,148344000.0,950679000.0,610511000.0,-113862000.0,496649000.0,3613117000.0,81100000.0,81263000.0,81647000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 16:55:55+00:00,9584000.0,1.25,1.25,0.69,1.25,22769000.0,99149000.0,99149000.0,99149000.0,0.0,521299000.0,920016000.0,20655000.0,1264000.0,74767000.0,1186000.0,157407000.0,521299000.0,398717000.0,53246000.0,244208000.0,154509000.0,-32591000.0,121918000.0,920016000.0,79300000.0,79065000.0,79303000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q2YTD,2018-01-01,2018-06-30,,18769000.0,2.88,2.88,1.38,2.88,52190000.0,228565000.0,228565000.0,228565000.0,,1046418000.0,1850944000.0,21231000.0,1195000.0,153243000.0,1903000.0,300051000.0,1046418000.0,804526000.0,69841000.0,475161000.0,329365000.0,-48610000.0,280755000.0,1850944000.0,79300000.0,79065000.0,79303000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q2TTM,2017-07-01,2018-06-30,,37902000.0,3.76,3.76,2.76,3.77,238602000.0,298671000.0,298671000.0,298671000.0,,2037587000.0,3578509000.0,41871000.0,1100000.0,303825000.0,10680000.0,587172000.0,2037587000.0,1540922000.0,104841000.0,940679000.0,600243000.0,-62970000.0,537273000.0,3578509000.0,79300000.0,79065000.0,79303000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q1,2018-01-01,2018-03-31,2019-05-06 17:12:10+00:00,9185000.0,1.63,1.63,0.69,1.63,29421000.0,129416000.0,129416000.0,129416000.0,0.0,525119000.0,930928000.0,576000.0,-69000.0,78476000.0,717000.0,142644000.0,525119000.0,405809000.0,16595000.0,230953000.0,174856000.0,-16019000.0,158837000.0,930928000.0,79400000.0,79018000.0,79393000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q1TTM,2017-04-01,2018-03-31,,36812000.0,3.9,3.9,2.71,3.9,248078000.0,309317000.0,309317000.0,309317000.0,,1986165000.0,3501354000.0,29125000.0,-232000.0,301819000.0,10285000.0,569084000.0,1986165000.0,1515189000.0,69151000.0,917768000.0,597421000.0,-40026000.0,557395000.0,3501354000.0,79400000.0,79018000.0,79393000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q4,2019-10-01,2019-12-31,,49133000.0,0.72,0.72,0.75,0.71,16151000.0,80378000.0,80378000.0,83543000.0,-3165000.0,781607000.0,1283769000.0,15289000.0,1231000.0,85639000.0,7350000.0,242010000.0,781607000.0,502162000.0,35559000.0,385363000.0,116799000.0,-20270000.0,96529000.0,1283769000.0,112600000.0,111966000.0,113307000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,FY,2019-01-01,2019-12-31,2020-03-03 17:31:14+00:00,193097000.0,4.05,4.05,2.96,4.0,97184000.0,460268000.0,460268000.0,455873000.0,4395000.0,3027336000.0,5140084000.0,30403000.0,2367000.0,346128000.0,29765000.0,876121000.0,3027336000.0,2112748000.0,138221000.0,1447478000.0,665270000.0,-107818000.0,557452000.0,5140084000.0,112600000.0,111966000.0,113307000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q3YTD,2019-01-01,2019-09-30,,143964000.0,3.33,3.33,2.21,3.29,81033000.0,379890000.0,379890000.0,372330000.0,7560000.0,2245729000.0,3856315000.0,15114000.0,1136000.0,260489000.0,22415000.0,634111000.0,2245729000.0,1610586000.0,102662000.0,1062115000.0,548471000.0,-87548000.0,460923000.0,3856315000.0,110500000.0,111998000.0,113493000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q3TTM,2018-10-01,2019-09-30,,192071000.0,3.08,3.08,2.94,3.03,131833000.0,395390000.0,395390000.0,385351000.0,10039000.0,2987261000.0,5075362000.0,24968000.0,394000.0,343527000.0,24664000.0,883725000.0,2987261000.0,2088101000.0,141465000.0,1444381000.0,643720000.0,-116497000.0,527223000.0,5075362000.0,110500000.0,111998000.0,113493000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q3,2019-07-01,2019-09-30,2019-11-04 17:02:22+00:00,48430000.0,1.15,1.15,0.75,1.13,27059000.0,129807000.0,129807000.0,127124000.0,2683000.0,734257000.0,1267345000.0,5699000.0,372000.0,85077000.0,3716000.0,210829000.0,734257000.0,533088000.0,33497000.0,348424000.0,184664000.0,-27798000.0,156866000.0,1267345000.0,110500000.0,111998000.0,113493000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q2YTD,2019-01-01,2019-06-30,,95534000.0,2.18,2.18,1.46,2.16,53974000.0,250083000.0,250083000.0,245206000.0,4877000.0,1511472000.0,2588970000.0,9415000.0,764000.0,175412000.0,18699000.0,423282000.0,1511472000.0,1077498000.0,69165000.0,713691000.0,363807000.0,-59750000.0,304057000.0,2588970000.0,112700000.0,111996000.0,112872000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q2TTM,2018-07-01,2019-06-30,,152644000.0,3.11,3.11,2.92,3.07,109760000.0,361299000.0,361299000.0,353943000.0,7356000.0,2759886000.0,4715565000.0,23427000.0,-1608000.0,333752000.0,21875000.0,830692000.0,2759886000.0,1955679000.0,170692000.0,1337355000.0,618324000.0,-147265000.0,471059000.0,4715565000.0,112700000.0,111996000.0,112872000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 16:55:55+00:00,47909000.0,1.21,1.21,0.73,1.2,30612000.0,138869000.0,138869000.0,136377000.0,2492000.0,745329000.0,1291568000.0,2137000.0,952000.0,84816000.0,2525000.0,210100000.0,745329000.0,546239000.0,32593000.0,346302000.0,199937000.0,-30456000.0,169481000.0,1291568000.0,112700000.0,111996000.0,112872000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 16:57:12+00:00,47625000.0,0.97,0.97,0.73,0.96,23362000.0,111214000.0,111214000.0,108829000.0,2385000.0,766143000.0,1297402000.0,7278000.0,-188000.0,90596000.0,16174000.0,213182000.0,766143000.0,531259000.0,36572000.0,367389000.0,163870000.0,-29294000.0,134576000.0,1297402000.0,112200000.0,111864000.0,113389000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q1TTM,2018-04-01,2019-03-31,,114319000.0,3.15,3.15,2.88,3.12,101917000.0,321579000.0,321579000.0,316715000.0,4864000.0,2535856000.0,4344013000.0,41945000.0,-1296000.0,323703000.0,20536000.0,777999000.0,2535856000.0,1808157000.0,191345000.0,1235261000.0,572896000.0,-149400000.0,423496000.0,4344013000.0,112200000.0,111864000.0,113389000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2020.0,Q1TTM,2019-04-01,2020-03-31,,193822000.0,4.24,4.24,2.98,4.19,100119000.0,476265000.0,476265000.0,471651000.0,4614000.0,3042643000.0,5189999000.0,12551000.0,3309000.0,341441000.0,18509000.0,892653000.0,3042643000.0,2147356000.0,133789000.0,1449734000.0,697622000.0,-121238000.0,576384000.0,5189999000.0,107400000.0,112082000.0,113594000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 16:57:12+00:00,48350000.0,1.16,1.16,0.75,1.15,26297000.0,127211000.0,127211000.0,124607000.0,2604000.0,781450000.0,1347317000.0,-10574000.0,754000.0,85909000.0,4918000.0,229714000.0,781450000.0,565867000.0,32140000.0,369645000.0,196222000.0,-42714000.0,153508000.0,1347317000.0,107400000.0,112082000.0,113594000.0
