company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q3,,2016-09-30,2016-11-07 16:44:43+00:00,259208000.0,587074000.0,1131685000.0,-611647000.0,,498730000.0,0.0,161021000.0,,,59807000.0,50871000.0,941511000.0,1876926000.0,284608000.0,1110201000.0,585185000.0,745241000.0,4422000.0,148621000.0,,244288000.0,186046000.0,228363000.0,120113000.0,188518000.0,,,3789271000.0,257675000.0,4097129000.0,1693776000.0,1857035000.0,855924000.0,1693776000.0,1698198000.0,2398931000.0,4097129000.0,1494853000.0,1543007000.0,-1644869000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q2,,2016-06-30,2016-08-08 17:23:58+00:00,255143000.0,621164000.0,1113003000.0,-608310000.0,,539992000.0,0.0,154825000.0,,,49053000.0,44588000.0,940544000.0,1850356000.0,288837000.0,1357684000.0,584489000.0,737353000.0,4060000.0,139023000.0,,244223000.0,183789000.0,205994000.0,119437000.0,186538000.0,,,3750364000.0,133473000.0,4154628000.0,1673872000.0,1929434000.0,688251000.0,1673872000.0,1677932000.0,2476696000.0,4154628000.0,1487841000.0,1788445000.0,-1623007000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2016.0,Q1,,2016-03-31,2016-05-09 16:44:06+00:00,276929000.0,609587000.0,1105305000.0,-606999000.0,,528877000.0,0.0,158112000.0,,,39603000.0,44640000.0,951177000.0,1839244000.0,302088000.0,1369955000.0,600696000.0,733939000.0,5196000.0,160990000.0,,243690000.0,152369000.0,217884000.0,122737000.0,200507000.0,,,3678219000.0,133692000.0,4162460000.0,1630364000.0,1891529000.0,712748000.0,1630364000.0,1635560000.0,2526900000.0,4162460000.0,1536992000.0,1814152000.0,-1598968000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,FY,,2017-12-31,2019-02-26 16:33:04+00:00,338188000.0,663663000.0,,-637482000.0,37344000.0,368046000.0,0.0,177297000.0,,,,54420000.0,1156288000.0,,415787000.0,1632186000.0,649448000.0,880580000.0,5092000.0,,51104000.0,228936000.0,215387000.0,369194000.0,249727000.0,191294000.0,0.0,0.0,3870621000.0,6966000.0,4598926000.0,1684202000.0,1896544000.0,768768000.0,1684202000.0,1689294000.0,2909632000.0,4598926000.0,1821802000.0,2140864000.0,-1726234000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q3,,2017-09-30,2017-11-06 17:49:10+00:00,271194000.0,691239000.0,1244557000.0,-656651000.0,,316002000.0,0.0,170313000.0,,,74488000.0,54440000.0,1153619000.0,2073149000.0,424138000.0,1625502000.0,619516000.0,828592000.0,5175000.0,158094000.0,,241563000.0,222990000.0,248160000.0,106248000.0,194758000.0,,,3965133000.0,47845000.0,4520438000.0,1757313000.0,1849747000.0,696127000.0,1757313000.0,1762488000.0,2757950000.0,4520438000.0,1842099000.0,2061823000.0,-1721482000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q2,,2017-06-30,2017-08-08 16:45:33+00:00,265900000.0,665511000.0,1211040000.0,-676201000.0,,491386000.0,0.0,162915000.0,,,53833000.0,50621000.0,1145165000.0,2022866000.0,426064000.0,1636338000.0,623762000.0,811826000.0,5728000.0,150359000.0,,251154000.0,213267000.0,232996000.0,91535000.0,190074000.0,,,3909200000.0,257873000.0,4618875000.0,1674358000.0,1993926000.0,861223000.0,1674358000.0,1680086000.0,2938789000.0,4618875000.0,1813123000.0,2077566000.0,-1721556000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2017.0,Q1,,2017-03-31,2017-05-08 16:49:58+00:00,277421000.0,637521000.0,1183840000.0,-681468000.0,,300067000.0,0.0,169884000.0,,,43781000.0,50507000.0,1120471000.0,1975760000.0,390212000.0,1186417000.0,604251000.0,791920000.0,5440000.0,148258000.0,,250493000.0,169594000.0,248446000.0,89965000.0,198008000.0,,,3850955000.0,365669000.0,4252259000.0,1626077000.0,1711433000.0,985824000.0,1626077000.0,1631517000.0,2620742000.0,4252259000.0,1748906000.0,1634918000.0,-1713294000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,FY,,2018-12-31,2020-03-03 17:31:14+00:00,471382000.0,937765000.0,,-702227000.0,,634897000.0,0.0,3809675000.0,,,,77779000.0,5378388000.0,,3039322000.0,4504417000.0,1078537000.0,1241152000.0,10423000.0,,655879000.0,227172000.0,277036000.0,530508000.0,288673000.0,248436000.0,81806000.0,13625000.0,3956221000.0,48642000.0,12889395000.0,6032951000.0,2941860000.0,1128311000.0,6032951000.0,6043374000.0,6764215000.0,12889395000.0,8706383000.0,5635904000.0,-1030718000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q3,,2018-09-30,2018-11-05 17:10:37+00:00,312236000.0,701111000.0,1250069000.0,-715105000.0,,5274459000.0,0.0,2457596000.0,,,75970000.0,66901000.0,1152864000.0,2124886000.0,385575000.0,4331242000.0,719508000.0,874817000.0,6135000.0,87481000.0,,218696000.0,251749000.0,257364000.0,167978000.0,269199000.0,,,4021172000.0,45985000.0,9615542000.0,4031814000.0,6946827000.0,758456000.0,4031814000.0,4037949000.0,5577593000.0,9615542000.0,1793898000.0,4819137000.0,-1731849000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q2,,2018-06-30,2018-08-07 16:53:41+00:00,315656000.0,723855000.0,1230884000.0,-692498000.0,,322423000.0,0.0,181902000.0,,,59278000.0,54488000.0,1148586000.0,2098513000.0,391426000.0,1717189000.0,695192000.0,867629000.0,6348000.0,82204000.0,,226221000.0,285110000.0,263448000.0,157017000.0,274459000.0,,,3992452000.0,6500000.0,4673442000.0,1749855000.0,2026580000.0,699370000.0,1749855000.0,1756203000.0,2917239000.0,4673442000.0,1779233000.0,2217869000.0,-1732001000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2018.0,Q1,,2018-03-31,2018-05-07 17:03:46+00:00,324262000.0,734378000.0,1251889000.0,-620579000.0,,305276000.0,0.0,180987000.0,,,51194000.0,54404000.0,1166022000.0,2139372000.0,414055000.0,1676211000.0,687817000.0,887483000.0,5812000.0,88231000.0,,226937000.0,242870000.0,250073000.0,155144000.0,282414000.0,,,3947791000.0,36819000.0,4681276000.0,1773150000.0,1970341000.0,716752000.0,1773150000.0,1778962000.0,2902314000.0,4681276000.0,1823452000.0,2185562000.0,-1735049000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,FY,,2019-12-31,2020-05-11 16:57:12+00:00,510372000.0,876197000.0,1303848000.0,-716894000.0,,606823000.0,0.0,3839218000.0,,,102704000.0,80038000.0,5497596000.0,2690768000.0,2851935000.0,3997438000.0,1123068000.0,1386920000.0,12244000.0,,641456000.0,265370000.0,319334000.0,474118000.0,608416000.0,502366000.0,99043000.0,17122000.0,4117804000.0,384958000.0,13287411000.0,6217304000.0,2942544000.0,1552190000.0,6217304000.0,6229548000.0,6958820000.0,13287411000.0,8957947000.0,5406630000.0,-1022824000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q3,,2019-09-30,2019-11-04 17:02:22+00:00,416563000.0,942705000.0,1302782000.0,-867552000.0,,494897000.0,0.0,3832418000.0,,,111669000.0,80032000.0,5381447000.0,2616321000.0,2829931000.0,4008134000.0,1126389000.0,1313539000.0,11169000.0,,634030000.0,217604000.0,325410000.0,419362000.0,561249000.0,530974000.0,114545000.0,9157000.0,4114299000.0,384823000.0,12984724000.0,6055819000.0,2898558000.0,1412449000.0,6055819000.0,6066988000.0,6803191000.0,12984724000.0,8772627000.0,5390742000.0,-1023346000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q2,,2019-06-30,2019-08-05 16:55:55+00:00,463555000.0,1046028000.0,1315333000.0,-668359000.0,,426717000.0,0.0,3821949000.0,,,93910000.0,77898000.0,5506317000.0,2631638000.0,2944667000.0,4428675000.0,1163653000.0,1316305000.0,10608000.0,,707359000.0,222186000.0,325525000.0,429939000.0,590767000.0,514802000.0,115540000.0,28103000.0,4069211000.0,84231000.0,13348082000.0,6199379000.0,2990026000.0,1149533000.0,6199379000.0,6209987000.0,7022555000.0,13348082000.0,9041751000.0,5873022000.0,-1023422000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2019.0,Q1,,2019-03-31,2019-05-06 17:12:10+00:00,476413000.0,1003965000.0,1287102000.0,-657354000.0,,483504000.0,0.0,3818668000.0,,,91293000.0,77799000.0,5434000000.0,2581131000.0,2974177000.0,4421430000.0,1114488000.0,1294029000.0,11267000.0,,658804000.0,225834000.0,310243000.0,414626000.0,583389000.0,492029000.0,114711000.0,13625000.0,4011326000.0,84003000.0,13211420000.0,6143211000.0,2925825000.0,1144134000.0,6143211000.0,6154478000.0,6942231000.0,13211420000.0,8991566000.0,5798097000.0,-1029429000.0
International Flavors & Fragrances Inc,IFF,BZLRL03D3GPGMOGFO832,51253,2020.0,Q1,,2020-03-31,2020-05-11 16:57:12+00:00,456156000.0,943114000.0,1293317000.0,-1164208000.0,,433246000.0,0.0,3851331000.0,,,87083000.0,80062000.0,5267559000.0,2632441000.0,2677446000.0,3946905000.0,1075913000.0,1339124000.0,12824000.0,,616084000.0,261512000.0,356322000.0,418125000.0,586653000.0,494193000.0,102713000.0,9699000.0,4162347000.0,385569000.0,12689076000.0,5827850000.0,2818294000.0,1426995000.0,5827850000.0,5840674000.0,6745689000.0,12689076000.0,8531658000.0,5318694000.0,-1021620000.0
