company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2016.0,Q3TTM,2015-04-01,2016-03-31,,,4.89,1.34,4.84,,125037000.0,363165000.0,363165000.0,,361998000.0,1167000.0,4693227000.0,6709760000.0,,-20692000.0,,1477013000.0,4693227000.0,2016533000.0,772000.0,-29854000.0,1477013000.0,539520000.0,-51318000.0,488202000.0,6709760000.0,,72020000.0,72642000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2016.0,Q3,2016-01-01,2016-03-31,2016-04-28 13:08:27+00:00,,,,,,31419000.0,88819000.0,88819000.0,,88824000.0,-5000.0,1135215000.0,1628082000.0,,-6482000.0,,357514000.0,1135215000.0,492867000.0,8633000.0,,357514000.0,135353000.0,-15115000.0,120238000.0,1628082000.0,,72020000.0,72642000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2016.0,Q2,2015-10-01,2015-12-31,2017-01-26 16:49:44+00:00,,,,,,33050000.0,113187000.0,113187000.0,,112898000.0,289000.0,1227065000.0,1772157000.0,,-5250000.0,,385939000.0,1227065000.0,545092000.0,,-7666000.0,385939000.0,159153000.0,-12916000.0,146237000.0,1772157000.0,,72079000.0,72830000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2016.0,Q2YTD,2015-07-01,2015-12-31,,,,0.35,,,66599000.0,200704000.0,200704000.0,,199997000.0,707000.0,2370555000.0,3403045000.0,,-7392000.0,,741870000.0,2370555000.0,1032490000.0,,-15925000.0,741870000.0,290620000.0,-23317000.0,267303000.0,3403045000.0,,72079000.0,72830000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2016.0,Q2TTM,2015-01-01,2015-12-31,,,4.89,1.34,4.84,,112964000.0,344595000.0,344595000.0,,343469000.0,1126000.0,4604075000.0,6545871000.0,-23000.0,-13098000.0,,1446122000.0,4604075000.0,1941796000.0,-4860000.0,-29854000.0,1446122000.0,495674000.0,-38092000.0,457582000.0,6545871000.0,,72079000.0,72830000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2016.0,Q1,2015-07-01,2015-09-30,2016-11-03 15:47:30+00:00,,,0.35,,,33549000.0,87517000.0,87517000.0,,87099000.0,418000.0,1143490000.0,1630888000.0,,-2142000.0,,355931000.0,1143490000.0,487398000.0,,-8259000.0,355931000.0,131467000.0,-10401000.0,121066000.0,1630888000.0,,72032000.0,72556000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2016.0,Q1TTM,2014-10-01,2015-09-30,,,4.89,1.34,4.84,,109046000.0,347572000.0,347572000.0,,346806000.0,766000.0,4467393000.0,6357263000.0,-23000.0,-9126000.0,,1404592000.0,4467393000.0,1889870000.0,-2677000.0,-22188000.0,1404592000.0,485278000.0,-28637000.0,456641000.0,6357263000.0,,72032000.0,72556000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2017.0,Q2YTD,2016-07-01,2016-12-31,,,,0.35,,,98288000.0,202566000.0,202566000.0,,202566000.0,,2557764000.0,3706996000.0,776000.0,-6209000.0,,824407000.0,2557764000.0,1149232000.0,,-18538000.0,824407000.0,324825000.0,-24747000.0,300078000.0,3706996000.0,,70986000.0,71712000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2017.0,Q2TTM,2016-01-01,2016-12-31,,,5.03,1.4,4.99,,199746000.0,364313000.0,364313000.0,,364303000.0,10000.0,5005794000.0,7215627000.0,776000.0,-14854000.0,,1595601000.0,5005794000.0,2209833000.0,,-36095000.0,1595601000.0,614232000.0,-50949000.0,563283000.0,7215627000.0,,70986000.0,71712000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2017.0,Q2,2016-10-01,2016-12-31,2017-01-26 16:49:44+00:00,,,,,,60865000.0,99449000.0,99449000.0,,99449000.0,,1339513000.0,1947474000.0,-205000.0,-4281000.0,,433947000.0,1339513000.0,607961000.0,,-9214000.0,433947000.0,174014000.0,-13495000.0,160519000.0,1947474000.0,,70986000.0,71712000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2017.0,Q1TTM,2015-10-01,2016-09-30,,,5.03,1.4,4.99,,171931000.0,378051000.0,378051000.0,,377752000.0,299000.0,4893346000.0,7040310000.0,981000.0,-15823000.0,,1547593000.0,4893346000.0,2146964000.0,,-34547000.0,1547593000.0,599371000.0,-50370000.0,549001000.0,7040310000.0,,70889000.0,71358000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2017.0,Q1,2016-07-01,2016-09-30,2016-11-03 15:47:30+00:00,,,0.35,,,37423000.0,103117000.0,103117000.0,,103117000.0,,1218251000.0,1759522000.0,981000.0,-1928000.0,,390460000.0,1218251000.0,541271000.0,,-9324000.0,390460000.0,150811000.0,-11252000.0,139559000.0,1759522000.0,,70889000.0,71358000.0
