company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,cashinterestreceived,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q2TTM,2010-01-01,2010-12-31,,-65613000.0,12250000.0,1639000.0,-8198000.0,,118839000.0,,11209000.0,-42579000.0,3417000.0,4242000.0,-234486000.0,-36532000.0,224604000.0,,-97000.0,44674000.0,-234486000.0,-36629000.0,269278000.0,9372000.0,232583000.0,227995000.0,4588000.0,-91901000.0,,1100000.0,,-58741000.0,-83246000.0,-242145000.0,,,-33484000.0,203452000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q2,2010-10-01,2010-12-31,,,,1331000.0,2840000.0,,30429000.0,,-4717000.0,18881000.0,2026000.0,1164000.0,-7192000.0,-184106000.0,112619000.0,,,,-7192000.0,-184106000.0,112619000.0,-83396000.0,53052000.0,53052000.0,,10257000.0,,1461000.0,,-246180000.0,-23028000.0,-10382000.0,,,80832000.0,2809000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q1TTM,2009-10-01,2010-09-30,,-65613000.0,12250000.0,1269000.0,-4781000.0,,119230000.0,,9063000.0,-34486000.0,1456000.0,5376000.0,-224931000.0,-26544000.0,218408000.0,,-139000.0,51656000.0,-224931000.0,-26683000.0,270064000.0,27513000.0,195630000.0,188339000.0,7291000.0,-66925000.0,,-13172000.0,,-81804000.0,-67835000.0,-231763000.0,,,,201880000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2011.0,Q1,2010-07-01,2010-09-30,2011-11-01 14:33:41+00:00,-1770000.0,,1636000.0,354000.0,,28157000.0,,45969000.0,-87008000.0,306000.0,2083000.0,-7184000.0,-94689000.0,-21990000.0,,,,-7184000.0,-94689000.0,-21990000.0,-77894000.0,27388000.0,27388000.0,,9473000.0,,404000.0,0.0,-81804000.0,-11550000.0,-9573000.0,,,0.0,31000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q4,2012-04-01,2012-06-30,,,-14462000.0,-12482000.0,-1275000.0,,32028000.0,,-18314000.0,144839000.0,2499000.0,,-135272000.0,-105199000.0,235583000.0,,,,-135272000.0,-105199000.0,235583000.0,-23202000.0,49263000.0,49263000.0,,23915000.0,,4784000.0,-5303000.0,-189080000.0,-34771000.0,-8522000.0,-123946000.0,,113267000.0,601000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,FY,2011-07-01,2012-06-30,2014-08-07 16:57:45+00:00,-70535000.0,,,,,122225000.0,,-42746000.0,-221155000.0,11342000.0,0.0,-147646000.0,-64651000.0,268507000.0,,,,-147646000.0,-64651000.0,268507000.0,13464000.0,329541000.0,329541000.0,,37896000.0,0.0,1247000.0,-21161000.0,-559283000.0,-112536000.0,-13881000.0,-123946000.0,,673591000.0,2865000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q3TTM,2011-04-01,2012-03-31,,-81760000.0,33720000.0,8374000.0,-1484000.0,,124530000.0,,-14121000.0,-248260000.0,10141000.0,407000.0,-12821000.0,11131000.0,229673000.0,,,,-12821000.0,11131000.0,229673000.0,213862000.0,299154000.0,299154000.0,,20529000.0,,-1140000.0,-17637000.0,-485696000.0,-121940000.0,-5732000.0,,,699273000.0,2394000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q3,2012-01-01,2012-03-31,,,4759000.0,6467000.0,-153000.0,,30005000.0,,7227000.0,-200518000.0,8843000.0,,8770000.0,67647000.0,12111000.0,,,,8770000.0,67647000.0,12111000.0,95755000.0,172656000.0,172656000.0,,5209000.0,,-4177000.0,-5354000.0,-68022000.0,-24820000.0,5255000.0,26000.0,,164657000.0,9000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q3YTD,2011-07-01,2012-03-31,2013-05-02 14:46:12+00:00,-70535000.0,14462000.0,12482000.0,1275000.0,,90197000.0,,-24432000.0,-365994000.0,8843000.0,0.0,-12374000.0,40548000.0,32924000.0,,,,-12374000.0,40548000.0,32924000.0,36666000.0,280278000.0,280278000.0,,13981000.0,,-3537000.0,-15858000.0,-370203000.0,-77765000.0,-5359000.0,0.0,,560324000.0,2264000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q2TTM,2011-01-01,2011-12-31,,-83565000.0,28961000.0,3048000.0,-1766000.0,,124870000.0,,-3461000.0,-63282000.0,7212000.0,1819000.0,-15146000.0,-182804000.0,261934000.0,,,,-15146000.0,-182804000.0,261934000.0,60523000.0,163098000.0,163098000.0,,8287000.0,,1749000.0,-14029000.0,-573692000.0,-126724000.0,-10122000.0,-26000.0,,597008000.0,2420000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q2,2011-10-01,2011-12-31,,,4850000.0,-2025000.0,1428000.0,-6000.0,28709000.0,,-7897000.0,24032000.0,,,-9875000.0,41163000.0,122994000.0,,,,-9875000.0,41163000.0,122994000.0,146385000.0,59255000.0,59255000.0,,6148000.0,,652000.0,-5259000.0,-235243000.0,-29463000.0,-5877000.0,1261000.0,,302967000.0,2250000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q2YTD,2011-07-01,2011-12-31,2013-01-31 16:48:55+00:00,-70535000.0,9703000.0,6015000.0,1428000.0,,60192000.0,,-31659000.0,-165476000.0,,0.0,-21144000.0,-27099000.0,20813000.0,,,,-21144000.0,-27099000.0,20813000.0,-59089000.0,107622000.0,107622000.0,,8772000.0,,640000.0,-10504000.0,-302181000.0,-52945000.0,-10614000.0,-26000.0,,395667000.0,2255000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q1TTM,2010-10-01,2011-09-30,,-83565000.0,24111000.0,6404000.0,-354000.0,6000.0,126590000.0,,-281000.0,-68433000.0,9238000.0,2983000.0,-12463000.0,-408073000.0,251559000.0,,,,-12463000.0,-408073000.0,251559000.0,-169258000.0,156895000.0,156895000.0,,12396000.0,,2558000.0,-8770000.0,-584629000.0,-120289000.0,-14627000.0,-1287000.0,,374873000.0,2979000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2012.0,Q1,2011-07-01,2011-09-30,2012-11-02 15:08:48+00:00,-70535000.0,4853000.0,8040000.0,,6000.0,31483000.0,,-23762000.0,-189508000.0,,,-11269000.0,-68262000.0,-102181000.0,,,,-11269000.0,-68262000.0,-102181000.0,-205474000.0,48367000.0,48367000.0,,2624000.0,,-12000.0,-5245000.0,-66938000.0,-23482000.0,-4737000.0,-1287000.0,,92700000.0,5000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q4,2013-04-01,2013-06-30,,-5467000.0,,-17896000.0,-5263000.0,,36174000.0,,1315000.0,40959000.0,-10322000.0,,-7811000.0,-40879000.0,79393000.0,,,,-7811000.0,-40879000.0,79393000.0,32018000.0,5490000.0,5490000.0,,-3230000.0,20149000.0,-52000.0,-10641000.0,-6000.0,-35511000.0,-787000.0,-6210000.0,,-2000.0,159000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,FY,2012-07-01,2013-06-30,2015-08-07 16:42:17+00:00,-104735000.0,,,,,128168000.0,,8868000.0,-231286000.0,,300000000.0,-203411000.0,-10691000.0,42136000.0,,,,-203411000.0,-10691000.0,42136000.0,-163098000.0,142407000.0,142407000.0,,2847000.0,20149000.0,-1735000.0,-41449000.0,-73761000.0,-101682000.0,-470503000.0,-11608000.0,,267278000.0,3944000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q3TTM,2012-04-01,2013-03-31,,-99268000.0,-14462000.0,5414000.0,3988000.0,,124022000.0,,-10761000.0,-127406000.0,12821000.0,300000000.0,-330872000.0,-75011000.0,198326000.0,,,,-330872000.0,-75011000.0,198326000.0,-218318000.0,186180000.0,186180000.0,,29992000.0,,3101000.0,-36111000.0,-262835000.0,-100942000.0,-478238000.0,-129344000.0,,380547000.0,4386000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q3,2013-01-01,2013-03-31,,-90432000.0,-7405000.0,3774000.0,1065000.0,,33151000.0,,-6265000.0,-55111000.0,2842000.0,,-69794000.0,-43508000.0,15556000.0,,,,-69794000.0,-43508000.0,15556000.0,-104011000.0,34873000.0,34873000.0,,10048000.0,,-1683000.0,-10286000.0,-12925000.0,-23563000.0,-62350000.0,,,84978000.0,117000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q3YTD,2012-07-01,2013-03-31,2014-05-01 13:27:56+00:00,-99268000.0,,17896000.0,5263000.0,,91994000.0,,7553000.0,-272245000.0,10322000.0,300000000.0,-195600000.0,30188000.0,-37257000.0,,,,-195600000.0,30188000.0,-37257000.0,-195116000.0,136917000.0,136917000.0,,6077000.0,0.0,-1683000.0,-30808000.0,-73755000.0,-66171000.0,-469716000.0,-5398000.0,,267280000.0,3785000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q2TTM,2012-01-01,2012-12-31,,-8836000.0,-2298000.0,8107000.0,2770000.0,,120876000.0,,2731000.0,-272813000.0,18822000.0,300000000.0,-252308000.0,36144000.0,194881000.0,,,,-252308000.0,36144000.0,194881000.0,-18552000.0,323963000.0,323963000.0,,25153000.0,,607000.0,-31179000.0,-317932000.0,-102199000.0,-410633000.0,-129318000.0,,460226000.0,4278000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q2,2012-10-01,2012-12-31,,-8836000.0,2452000.0,10190000.0,4258000.0,,30300000.0,,4842000.0,-24591000.0,1019000.0,300000000.0,-114966000.0,-47059000.0,49499000.0,,,,-114966000.0,-47059000.0,49499000.0,-107684000.0,47489000.0,47489000.0,,-6151000.0,,-126000.0,-10443000.0,-19665000.0,-23648000.0,-404953000.0,-589000.0,,5213000.0,3000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q2YTD,2012-07-01,2012-12-31,2014-01-30 11:58:22+00:00,-8836000.0,7405000.0,14122000.0,4198000.0,,58843000.0,,13818000.0,-217134000.0,7480000.0,300000000.0,-125806000.0,73696000.0,-52813000.0,,,,-125806000.0,73696000.0,-52813000.0,-91105000.0,102044000.0,102044000.0,,-3971000.0,0.0,0.0,-20522000.0,-60830000.0,-42608000.0,-407366000.0,-5398000.0,,182302000.0,3668000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q1TTM,2011-10-01,2012-09-30,,,100000.0,-4108000.0,-60000.0,-6000.0,119285000.0,,-10008000.0,-224190000.0,17803000.0,,-147217000.0,124366000.0,268376000.0,,,,-147217000.0,124366000.0,268376000.0,235517000.0,335729000.0,335729000.0,,37452000.0,,1385000.0,-25995000.0,-533510000.0,-108014000.0,-11557000.0,-127468000.0,,757980000.0,6525000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2013.0,Q1,2012-07-01,2012-09-30,2013-10-31 15:08:50+00:00,,4953000.0,3932000.0,-60000.0,,28543000.0,,8976000.0,-192543000.0,6461000.0,,-10840000.0,120755000.0,-102312000.0,,,,-10840000.0,120755000.0,-102312000.0,16579000.0,54555000.0,54555000.0,,2180000.0,0.0,126000.0,-10079000.0,-41165000.0,-18960000.0,-2413000.0,-4809000.0,,177089000.0,3665000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,FY,2013-07-01,2014-06-30,2016-08-11 16:30:01+00:00,-422953000.0,,,,,132328000.0,,10362000.0,196950000.0,,301666000.0,136604000.0,-612052000.0,592140000.0,,,,136604000.0,-612052000.0,592140000.0,127054000.0,234579000.0,234579000.0,,28283000.0,52248000.0,434000.0,-83053000.0,-42400000.0,-157141000.0,-31162000.0,-90779000.0,-12316000.0,10008000.0,
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q4,2014-04-01,2014-06-30,,-401053000.0,,-19611000.0,-5014000.0,,35026000.0,,-760000.0,182559000.0,,289839000.0,256177000.0,-507578000.0,266600000.0,,,,256177000.0,-507578000.0,266600000.0,14439000.0,43113000.0,43113000.0,,5902000.0,2619000.0,500000.0,-21283000.0,-42400000.0,-64625000.0,-8662000.0,5980000.0,-12316000.0,,
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q3TTM,2013-04-01,2014-03-31,,-27367000.0,,1715000.0,-249000.0,,133476000.0,,12437000.0,55350000.0,-10322000.0,11827000.0,-127384000.0,-145353000.0,404933000.0,,,,-127384000.0,-145353000.0,404933000.0,144633000.0,196956000.0,196956000.0,,19151000.0,69778000.0,-118000.0,-72411000.0,-6000.0,-128027000.0,-23287000.0,-102969000.0,,10006000.0,159000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q3,2014-01-01,2014-03-31,,-626000.0,,15286000.0,1887000.0,,33063000.0,,1373000.0,-21513000.0,,-6341000.0,-12049000.0,-32633000.0,91626000.0,,,,-12049000.0,-32633000.0,91626000.0,48317000.0,73385000.0,73385000.0,,6691000.0,22350000.0,-320000.0,-20558000.0,,-31687000.0,-7500000.0,,,,
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q3YTD,2013-07-01,2014-03-31,2015-04-30 13:26:30+00:00,-21900000.0,,19611000.0,5014000.0,,97302000.0,,11122000.0,14391000.0,,11827000.0,-119573000.0,-104474000.0,325540000.0,,,,-119573000.0,-104474000.0,325540000.0,112615000.0,191466000.0,191466000.0,,22381000.0,49629000.0,-66000.0,-61770000.0,,-92516000.0,-22500000.0,-96759000.0,,10008000.0,0.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q2TTM,2013-01-01,2013-12-31,,-117173000.0,-7405000.0,-9797000.0,-1071000.0,,133564000.0,,4799000.0,21752000.0,-7480000.0,18168000.0,-185129000.0,-156228000.0,328863000.0,,,,-185129000.0,-156228000.0,328863000.0,-7695000.0,158444000.0,158444000.0,,22508000.0,47428000.0,-1481000.0,-62139000.0,-12931000.0,-119903000.0,-78137000.0,-102969000.0,,94984000.0,276000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q2,2013-10-01,2013-12-31,,-21274000.0,,773000.0,1191000.0,,32526000.0,,2809000.0,8109000.0,,10545000.0,-66849000.0,-53720000.0,120878000.0,,,,-66849000.0,-53720000.0,120878000.0,3118000.0,71629000.0,71629000.0,,8614000.0,9339000.0,156000.0,-20758000.0,,-32602000.0,-7500000.0,-58475000.0,,,
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q2YTD,2013-07-01,2013-12-31,2015-01-29 14:07:13+00:00,-21274000.0,,4325000.0,3127000.0,,64239000.0,,9749000.0,35904000.0,,18168000.0,-107524000.0,-71841000.0,233914000.0,,,,-107524000.0,-71841000.0,233914000.0,64298000.0,118081000.0,118081000.0,,15690000.0,27279000.0,254000.0,-41212000.0,,-60829000.0,-15000000.0,-96759000.0,,10008000.0,0.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q1TTM,2012-10-01,2013-09-30,,-104735000.0,-4953000.0,-380000.0,1996000.0,,131338000.0,,6832000.0,-10948000.0,-6461000.0,307623000.0,-233246000.0,-149567000.0,257484000.0,,,,-233246000.0,-149567000.0,257484000.0,-118497000.0,134304000.0,134304000.0,,7743000.0,38089000.0,-1763000.0,-51824000.0,-32596000.0,-110949000.0,-475590000.0,-45083000.0,,100197000.0,279000.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2014.0,Q1,2013-07-01,2013-09-30,2014-10-30 15:27:32+00:00,,,3552000.0,1936000.0,,31713000.0,,6940000.0,27795000.0,,7623000.0,-40675000.0,-18121000.0,113036000.0,,,,-40675000.0,-18121000.0,113036000.0,61180000.0,46452000.0,46452000.0,,7076000.0,17940000.0,98000.0,-20454000.0,,-28227000.0,-7500000.0,-38284000.0,,10008000.0,0.0
Harman International Industries Inc,HAR,1VWDHRIRERCQ5D5M5681,800459,2015.0,FY,2014-07-01,2015-06-30,2016-08-11 16:30:01+00:00,-556475000.0,,,,,169231000.0,,-51122000.0,5554000.0,,1074457000.0,305186000.0,-738466000.0,552603000.0,,,,305186000.0,-738466000.0,552603000.0,68201000.0,342989000.0,342989000.0,,34829000.0,31380000.0,950000.0,-92600000.0,,-192498000.0,-685733000.0,,-22318000.0,5005000.0,4552000.0
