company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,Q2,,2012-12-31,2013-02-06 13:54:34+00:00,345700000.0,1531700000.0,1380100000.0,-133600000.0,1323600000.0,0.0,2167100000.0,300400000.0,889100000.0,184600000.0,1330100000.0,,994100000.0,1301600000.0,12900000.0,100000000.0,,453800000.0,564700000.0,491600000.0,5231600000.0,26000000.0,,7170100000.0,3110200000.0,4341000000.0,2052200000.0,3110200000.0,3123100000.0,4047000000.0,7170100000.0,1527500000.0,1994800000.0,-4154900000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2013.0,Q1,,2012-09-30,2012-11-02 14:53:01+00:00,421700000.0,1604700000.0,1343100000.0,-144400000.0,1053700000.0,0.0,2100900000.0,183600000.0,885900000.0,187500000.0,1330700000.0,,1067900000.0,1268900000.0,15300000.0,107200000.0,,452200000.0,556800000.0,486800000.0,5064400000.0,24000000.0,,7007600000.0,3025200000.0,4213100000.0,1972400000.0,3025200000.0,3040500000.0,3967100000.0,7007600000.0,1525600000.0,1994700000.0,-3995700000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,FY,,2014-06-30,2015-08-20 15:37:29+00:00,524500000.0,1379300000.0,1513800000.0,-100300000.0,1629100000.0,0.0,2568300000.0,,893200000.0,157300000.0,1324700000.0,13600000.0,1294000000.0,1502600000.0,14500000.0,,,476900000.0,618000000.0,522800000.0,6265800000.0,18400000.0,,7868800000.0,3854900000.0,4825200000.0,2056700000.0,3854900000.0,3869400000.0,3999400000.0,7868800000.0,1541000000.0,1942700000.0,-4878900000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q3,,2014-03-31,2014-05-02 16:10:14+00:00,512500000.0,1399000000.0,1508400000.0,-109500000.0,1530200000.0,0.0,2503800000.0,,891500000.0,160200000.0,1327700000.0,,1215400000.0,1434900000.0,15100000.0,,,467600000.0,596600000.0,547200000.0,6085100000.0,18400000.0,,7646000000.0,3667300000.0,4691800000.0,2039300000.0,3667300000.0,3682400000.0,3963600000.0,7646000000.0,1519300000.0,1924300000.0,-4812100000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q2,,2013-12-31,2014-02-05 16:08:25+00:00,493300000.0,1501000000.0,1529900000.0,-106300000.0,1748000000.0,0.0,2442900000.0,,890100000.0,163200000.0,1322900000.0,,1145900000.0,1395400000.0,14500000.0,,,466900000.0,596100000.0,530700000.0,5949100000.0,15900000.0,,7841200000.0,3868600000.0,4925600000.0,2039100000.0,3868600000.0,3883100000.0,3958100000.0,7841200000.0,1520200000.0,1919000000.0,-4417100000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2014.0,Q1,,2013-09-30,2013-11-01 13:25:38+00:00,461900000.0,1566700000.0,1509800000.0,-96300000.0,1322200000.0,0.0,2371500000.0,,885400000.0,166500000.0,1324700000.0,,1196300000.0,1364400000.0,16700000.0,,,471800000.0,595700000.0,547200000.0,5594700000.0,15900000.0,,7520500000.0,3595800000.0,4632400000.0,1987600000.0,3595800000.0,3612500000.0,3908000000.0,7520500000.0,1523700000.0,1920400000.0,-4274100000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,FY,,2015-06-30,2016-08-24 14:10:00+00:00,635400000.0,1174500000.0,1464600000.0,-381500000.0,1021400000.0,0.0,2877300000.0,,1144800000.0,326600000.0,1595100000.0,420300000.0,1215800000.0,1490200000.0,11100000.0,,,661400000.0,847700000.0,268200000.0,7004100000.0,29800000.0,503700000.0,8226900000.0,3643200000.0,4183600000.0,2129800000.0,3643200000.0,3654300000.0,4572600000.0,8226900000.0,2553100000.0,2442800000.0,-5856700000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q3,,2015-03-31,2015-05-05 14:59:22+00:00,497700000.0,1350200000.0,1464400000.0,-408900000.0,1288300000.0,0.0,2822400000.0,,1147000000.0,330400000.0,1317500000.0,393700000.0,1073100000.0,1398200000.0,9800000.0,,,396600000.0,815300000.0,580900000.0,6942100000.0,135300000.0,136700000.0,8095100000.0,3855100000.0,4429200000.0,2097400000.0,3855100000.0,3864900000.0,4230200000.0,8095100000.0,2267700000.0,2132800000.0,-5500500000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q2,,2014-12-31,2015-02-05 15:02:58+00:00,495000000.0,1399000000.0,1480700000.0,-295300000.0,1241200000.0,0.0,2706400000.0,,993300000.0,215500000.0,1320700000.0,387900000.0,1112300000.0,1434200000.0,11300000.0,,,399700000.0,662400000.0,542700000.0,6761500000.0,68500000.0,130800000.0,7856600000.0,3818000000.0,4426000000.0,2044200000.0,3818000000.0,3829300000.0,4027300000.0,7856600000.0,1996400000.0,1983100000.0,-5354600000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2015.0,Q1,,2014-09-30,2014-11-04 16:20:45+00:00,516100000.0,1502100000.0,1411600000.0,-204100000.0,1395400000.0,0.0,2652600000.0,,893900000.0,154000000.0,1319000000.0,,1257000000.0,1444300000.0,14000000.0,,,444200000.0,609400000.0,573400000.0,6417400000.0,14000000.0,,7664300000.0,3780200000.0,4727900000.0,1941700000.0,3780200000.0,3794200000.0,3870100000.0,7664300000.0,1492100000.0,1928400000.0,-5085700000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2016.0,FY,,2016-06-30,2017-08-25 11:13:53+00:00,717000000.0,1258000000.0,1632000000.0,-545000000.0,914000000.0,0.0,3167000000.0,,1228000000.0,344000000.0,1910000000.0,1108000000.0,1264000000.0,1583000000.0,15000000.0,,,735000000.0,1045000000.0,320000000.0,7693000000.0,332000000.0,469000000.0,9223000000.0,3572000000.0,4225000000.0,2681000000.0,3572000000.0,3587000000.0,5636000000.0,9223000000.0,3415000000.0,2955000000.0,-6743000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2016.0,Q3,,2016-03-31,2016-05-03 14:15:27+00:00,572500000.0,1416600000.0,1548400000.0,-439300000.0,556300000.0,0.0,3096100000.0,,1225300000.0,352300000.0,1612500000.0,1075300000.0,1150500000.0,1510500000.0,10600000.0,,,400600000.0,947700000.0,611400000.0,7711600000.0,312800000.0,517500000.0,8816300000.0,3811800000.0,4252300000.0,2433700000.0,3811800000.0,3822400000.0,4993900000.0,8816300000.0,3053500000.0,2560200000.0,-6556600000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2016.0,Q2,,2015-12-31,2016-02-05 14:53:06+00:00,527400000.0,1410600000.0,1577600000.0,-497200000.0,868100000.0,0.0,3025100000.0,,1147000000.0,317400000.0,1607300000.0,772200000.0,1077400000.0,1496800000.0,11700000.0,,,372900000.0,879900000.0,573600000.0,7557900000.0,374400000.0,546100000.0,8582100000.0,3603800000.0,4475800000.0,2479400000.0,3603800000.0,3615500000.0,4966600000.0,8582100000.0,2609500000.0,2487200000.0,-6482000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2016.0,Q1,,2015-09-30,2015-11-02 14:08:38+00:00,514600000.0,1539200000.0,1486000000.0,-449400000.0,408500000.0,0.0,2959500000.0,,1144800000.0,321900000.0,1612500000.0,710100000.0,1176700000.0,1468500000.0,11600000.0,,,396800000.0,856600000.0,588100000.0,7223700000.0,453700000.0,670800000.0,8425400000.0,3490400000.0,4383300000.0,2454300000.0,3490400000.0,3502000000.0,4923400000.0,8425400000.0,2573600000.0,2469100000.0,-6243400000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2017.0,FY,,2017-06-30,2018-08-24 13:53:14+00:00,835000000.0,1395000000.0,1799000000.0,-484000000.0,1136000000.0,0.0,3565000000.0,,1916000000.0,1327000000.0,3383000000.0,1026000000.0,1479000000.0,1671000000.0,18000000.0,,,664000000.0,960000000.0,349000000.0,8452000000.0,189000000.0,605000000.0,11568000000.0,4384000000.0,4964000000.0,2823000000.0,4384000000.0,4402000000.0,7166000000.0,11568000000.0,4933000000.0,4343000000.0,-7149000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2017.0,Q3,,2017-03-31,2017-05-03 11:37:31+00:00,597000000.0,1528000000.0,1744000000.0,-599000000.0,1139000000.0,0.0,3468000000.0,,1942000000.0,1337000000.0,3377000000.0,993000000.0,1310000000.0,1576000000.0,16000000.0,,,625000000.0,1073000000.0,294000000.0,8350000000.0,519000000.0,701000000.0,11445000000.0,4119000000.0,4972000000.0,2860000000.0,4119000000.0,4135000000.0,7310000000.0,11445000000.0,4897000000.0,4450000000.0,-7100000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2017.0,Q2,,2016-12-31,2017-02-02 12:18:37+00:00,617000000.0,1508000000.0,1698000000.0,-639000000.0,1262000000.0,0.0,3355000000.0,,1938000000.0,1349000000.0,1890000000.0,996000000.0,1278000000.0,1563000000.0,15000000.0,,,577000000.0,1056000000.0,328000000.0,8178000000.0,2143000000.0,413000000.0,11212000000.0,3793000000.0,4789000000.0,4458000000.0,3793000000.0,3808000000.0,7404000000.0,11212000000.0,4860000000.0,2946000000.0,-7101000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2017.0,Q1,,2016-09-30,2016-11-02 16:41:49+00:00,546000000.0,1624000000.0,1574000000.0,-548000000.0,664000000.0,0.0,3292000000.0,,1229000000.0,340000000.0,1908000000.0,1050000000.0,1296000000.0,1569000000.0,18000000.0,,,759000000.0,1053000000.0,292000000.0,7876000000.0,592000000.0,525000000.0,9348000000.0,3657000000.0,4401000000.0,2712000000.0,3657000000.0,3675000000.0,5673000000.0,9348000000.0,3378000000.0,2961000000.0,-6963000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2018.0,FY,,2018-06-30,2019-08-23 13:01:04+00:00,1182000000.0,1487000000.0,1945000000.0,-434000000.0,2181000000.0,0.0,3978000000.0,,1926000000.0,1276000000.0,3361000000.0,843000000.0,1618000000.0,1823000000.0,22000000.0,,,531000000.0,1186000000.0,348000000.0,9040000000.0,183000000.0,534000000.0,12567000000.0,4688000000.0,6168000000.0,3310000000.0,4688000000.0,4710000000.0,7857000000.0,12567000000.0,4576000000.0,4547000000.0,-7896000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2018.0,Q3,,2018-03-31,2018-05-02 13:47:43+00:00,884000000.0,1761000000.0,2208000000.0,-386000000.0,2140000000.0,0.0,3917000000.0,,1931000000.0,1293000000.0,3363000000.0,1027000000.0,1533000000.0,1726000000.0,26000000.0,,,626000000.0,1284000000.0,351000000.0,8996000000.0,296000000.0,384000000.0,12772000000.0,4711000000.0,6169000000.0,3388000000.0,4711000000.0,4737000000.0,8035000000.0,12772000000.0,4877000000.0,4647000000.0,-7816000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2018.0,Q2,,2017-12-31,2018-02-02 11:10:29+00:00,738000000.0,1699000000.0,2252000000.0,-407000000.0,2105000000.0,0.0,3779000000.0,,1924000000.0,1304000000.0,3374000000.0,1112000000.0,1445000000.0,1728000000.0,24000000.0,,,561000000.0,1238000000.0,332000000.0,8733000000.0,413000000.0,394000000.0,12604000000.0,4565000000.0,5975000000.0,3403000000.0,4565000000.0,4589000000.0,8015000000.0,12604000000.0,4901000000.0,4612000000.0,-7540000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2018.0,Q1,,2017-09-30,2017-11-01 13:27:28+00:00,679000000.0,1799000000.0,1911000000.0,-435000000.0,1444000000.0,0.0,3671000000.0,,1921000000.0,1316000000.0,3383000000.0,1087000000.0,1518000000.0,1695000000.0,22000000.0,,,676000000.0,924000000.0,365000000.0,8752000000.0,552000000.0,381000000.0,12202000000.0,4731000000.0,5507000000.0,3142000000.0,4731000000.0,4753000000.0,7449000000.0,12202000000.0,5000000000.0,4307000000.0,-7257000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2019.0,FY,,2019-06-30,2020-05-01 12:59:31+00:00,1490000000.0,1831000000.0,2599000000.0,-563000000.0,2987000000.0,0.0,4409000000.0,,1868000000.0,1203000000.0,2896000000.0,,2006000000.0,2068000000.0,25000000.0,,516000000.0,805000000.0,1244000000.0,388000000.0,9984000000.0,,,13156000000.0,4386000000.0,7212000000.0,4605000000.0,4386000000.0,4411000000.0,8745000000.0,13156000000.0,3876000000.0,4140000000.0,-9444000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2019.0,Q3,,2019-03-31,2019-05-01 12:28:37+00:00,1068000000.0,2036000000.0,2647000000.0,-498000000.0,2902000000.0,0.0,4337000000.0,,1865000000.0,1215000000.0,2883000000.0,173000000.0,1814000000.0,1891000000.0,29000000.0,,,627000000.0,1200000000.0,408000000.0,9984000000.0,516000000.0,,12931000000.0,4588000000.0,7160000000.0,4231000000.0,4588000000.0,4617000000.0,8314000000.0,12931000000.0,3880000000.0,4083000000.0,-9235000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2019.0,Q2,,2018-12-31,2019-02-05 12:17:28+00:00,995000000.0,2000000000.0,2763000000.0,-430000000.0,1876000000.0,0.0,4168000000.0,,1911000000.0,1233000000.0,3373000000.0,600000000.0,1651000000.0,1859000000.0,27000000.0,,,633000000.0,1194000000.0,388000000.0,9586000000.0,18000000.0,525000000.0,12676000000.0,4306000000.0,6440000000.0,3776000000.0,4306000000.0,4333000000.0,8343000000.0,12676000000.0,4377000000.0,4567000000.0,-9018000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2019.0,Q1,,2018-09-30,2018-10-31 13:10:41+00:00,913000000.0,2214000000.0,2467000000.0,-409000000.0,1443000000.0,0.0,4071000000.0,,1929000000.0,1264000000.0,3361000000.0,661000000.0,1681000000.0,1838000000.0,24000000.0,,,602000000.0,1189000000.0,361000000.0,9170000000.0,183000000.0,550000000.0,12543000000.0,4406000000.0,6249000000.0,3563000000.0,4406000000.0,4430000000.0,8113000000.0,12543000000.0,4456000000.0,4550000000.0,-8426000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2020.0,Q3,,2020-03-31,2020-05-01 12:59:31+00:00,1162000000.0,1846000000.0,2621000000.0,-712000000.0,4876000000.0,0.0,4766000000.0,,1633000000.0,2190000000.0,4674000000.0,,2087000000.0,2092000000.0,29000000.0,,371000000.0,3215000000.0,3650000000.0,424000000.0,10595000000.0,1527000000.0,,18363000000.0,4329000000.0,9233000000.0,5681000000.0,4329000000.0,4358000000.0,14005000000.0,18363000000.0,7038000000.0,8324000000.0,-10320000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2020.0,Q2,,2019-12-31,2020-02-06 15:05:03+00:00,1137000000.0,2225000000.0,2925000000.0,-569000000.0,3596000000.0,0.0,4621000000.0,,1920000000.0,2342000000.0,4662000000.0,,2058000000.0,2086000000.0,27000000.0,,369000000.0,3241000000.0,3721000000.0,469000000.0,10775000000.0,522000000.0,,17937000000.0,4574000000.0,8348000000.0,4953000000.0,4574000000.0,4601000000.0,13336000000.0,17937000000.0,7503000000.0,8383000000.0,-10253000000.0
Estee Lauder Companies Inc,EL,549300VFZ8XJ9NUPU221,1001250,2020.0,Q1,,2019-09-30,2019-10-31 12:46:25+00:00,1071000000.0,2294000000.0,2653000000.0,-627000000.0,2259000000.0,0.0,4520000000.0,,1868000000.0,1191000000.0,2895000000.0,,2055000000.0,2018000000.0,28000000.0,,866000000.0,3332000000.0,3388000000.0,414000000.0,10393000000.0,,,15431000000.0,4530000000.0,7022000000.0,4590000000.0,4530000000.0,4558000000.0,10873000000.0,15431000000.0,6391000000.0,6283000000.0,-9756000000.0
