company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2014.0,Q1TTM,2013-05-05,2014-05-03,,,-40000000.0,417000000.0,,,-51000000.0,785000000.0,-117000000.0,-632000000.0,1279000000.0,-117000000.0,-632000000.0,1279000000.0,530000000.0,917000000.0,917000000.0,36000000.0,90000000.0,14000000.0,,-654000000.0,,-692000000.0,-290000000.0,-48000000.0,46000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2014.0,Q1,2014-02-02,2014-05-03,2015-06-05 16:19:54+00:00,,-10000000.0,110000000.0,0.0,0.0,-333000000.0,,-383000000.0,-135000000.0,-89000000.0,-383000000.0,-135000000.0,-89000000.0,-607000000.0,157000000.0,157000000.0,-13000000.0,52000000.0,15000000.0,,-392000000.0,0.0,-150000000.0,,-43000000.0,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,FY,2015-02-01,2016-01-30,2018-03-23 16:50:42+00:00,0.0,-42000000.0,457000000.0,85000000.0,-1000000.0,338000000.0,995000000.0,-716000000.0,-443000000.0,2027000000.0,-716000000.0,-443000000.0,2027000000.0,867000000.0,1253000000.0,1253000000.0,21000000.0,-55000000.0,4000000.0,,-1171000000.0,-60000000.0,-727000000.0,-2000000.0,-483000000.0,59000000.0,196000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q4,2015-11-01,2016-01-30,,,-11000000.0,122000000.0,,-3000000.0,930000000.0,2000000.0,-414000000.0,-111000000.0,1765000000.0,-414000000.0,-111000000.0,1765000000.0,1237000000.0,636000000.0,636000000.0,88000000.0,-151000000.0,4000000.0,,-145000000.0,,-124000000.0,,-120000000.0,9000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q3YTD,2015-02-01,2015-10-31,2016-12-02 16:30:17+00:00,0.0,-31000000.0,335000000.0,85000000.0,2000000.0,-592000000.0,993000000.0,-302000000.0,-332000000.0,262000000.0,-302000000.0,-332000000.0,262000000.0,-370000000.0,617000000.0,617000000.0,-67000000.0,96000000.0,0.0,,-1026000000.0,-60000000.0,-603000000.0,-2000000.0,-363000000.0,50000000.0,196000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q3TTM,2014-11-02,2015-10-31,,,-41000000.0,446000000.0,85000000.0,-5000000.0,137000000.0,993000000.0,-646000000.0,-461000000.0,1678000000.0,-646000000.0,-461000000.0,1678000000.0,566000000.0,1182000000.0,1182000000.0,-46000000.0,105000000.0,1000000.0,,-1126000000.0,-60000000.0,-733000000.0,-216000000.0,-402000000.0,50000000.0,196000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q3,2015-08-02,2015-10-31,,,-11000000.0,111000000.0,,,-396000000.0,993000000.0,789000000.0,-145000000.0,-113000000.0,789000000.0,-145000000.0,-113000000.0,531000000.0,164000000.0,164000000.0,19000000.0,12000000.0,-1000000.0,,-146000000.0,-10000000.0,-245000000.0,-2000000.0,-68000000.0,50000000.0,61000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q2YTD,2015-02-01,2015-08-01,2016-09-02 16:24:10+00:00,0.0,-20000000.0,224000000.0,85000000.0,2000000.0,-196000000.0,,-1091000000.0,-187000000.0,375000000.0,-1091000000.0,-187000000.0,375000000.0,-901000000.0,453000000.0,453000000.0,-86000000.0,84000000.0,1000000.0,,-880000000.0,-50000000.0,-358000000.0,0.0,-295000000.0,0.0,135000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q2TTM,2014-08-03,2015-08-01,,,-40000000.0,443000000.0,85000000.0,-5000000.0,209000000.0,,-1525000000.0,-552000000.0,1715000000.0,-1525000000.0,-552000000.0,1715000000.0,-367000000.0,1150000000.0,1150000000.0,-47000000.0,103000000.0,2000000.0,,-1080000000.0,-50000000.0,-724000000.0,-214000000.0,-334000000.0,,135000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q2,2015-05-03,2015-08-01,,,-10000000.0,113000000.0,,1000000.0,211000000.0,,-310000000.0,-91000000.0,531000000.0,-310000000.0,-91000000.0,531000000.0,131000000.0,203000000.0,203000000.0,14000000.0,17000000.0,,,-146000000.0,,-226000000.0,,-181000000.0,,135000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q1,2015-02-01,2015-05-02,2016-06-03 16:25:54+00:00,0.0,-10000000.0,111000000.0,85000000.0,1000000.0,-407000000.0,,-781000000.0,-96000000.0,-156000000.0,-781000000.0,-96000000.0,-156000000.0,-1032000000.0,250000000.0,250000000.0,-100000000.0,67000000.0,1000000.0,,-734000000.0,-50000000.0,-132000000.0,0.0,-114000000.0,0.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q1TTM,2014-05-04,2015-05-02,,,-40000000.0,439000000.0,85000000.0,-5000000.0,225000000.0,5000000.0,-1317000000.0,-660000000.0,1719000000.0,-1317000000.0,-660000000.0,1719000000.0,-263000000.0,1135000000.0,1135000000.0,-40000000.0,93000000.0,2000000.0,,-1033000000.0,-50000000.0,-697000000.0,-224000000.0,-158000000.0,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,FY,2016-01-31,2017-01-28,2019-03-22 16:33:35+00:00,-33000000.0,-46000000.0,518000000.0,,-6000000.0,344000000.0,727000000.0,-1765000000.0,-833000000.0,1990000000.0,-1765000000.0,-833000000.0,1990000000.0,-614000000.0,1158000000.0,1158000000.0,16000000.0,-38000000.0,8000000.0,,-1268000000.0,0.0,-990000000.0,-751000000.0,-435000000.0,129000000.0,53000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q4,2016-10-30,2017-01-28,,,-11000000.0,140000000.0,,-3000000.0,792000000.0,15000000.0,-184000000.0,-112000000.0,1579000000.0,-184000000.0,-112000000.0,1579000000.0,1280000000.0,632000000.0,632000000.0,26000000.0,1000000.0,-3000000.0,,-172000000.0,,-165000000.0,-3000000.0,-25000000.0,3000000.0,53000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q3YTD,2016-01-31,2016-10-29,2017-12-01 16:51:13+00:00,-33000000.0,-35000000.0,378000000.0,,-3000000.0,-448000000.0,712000000.0,-1581000000.0,-721000000.0,411000000.0,-1581000000.0,-721000000.0,411000000.0,-1894000000.0,526000000.0,526000000.0,-10000000.0,-39000000.0,11000000.0,,-1096000000.0,,-825000000.0,-748000000.0,-410000000.0,126000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q3TTM,2015-11-01,2016-10-29,,-33000000.0,-46000000.0,500000000.0,,-6000000.0,482000000.0,714000000.0,-1995000000.0,-832000000.0,2176000000.0,-1995000000.0,-832000000.0,2176000000.0,-657000000.0,1162000000.0,1162000000.0,78000000.0,-190000000.0,15000000.0,,-1241000000.0,,-949000000.0,-748000000.0,-530000000.0,135000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q3,2016-07-31,2016-10-29,,-2000000.0,-12000000.0,133000000.0,,,-359000000.0,10000000.0,-195000000.0,-327000000.0,-97000000.0,-195000000.0,-327000000.0,-97000000.0,-619000000.0,121000000.0,121000000.0,20000000.0,-2000000.0,-2000000.0,,-173000000.0,,-328000000.0,-5000000.0,-25000000.0,5000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q2YTD,2016-01-31,2016-07-30,2017-09-01 16:34:56+00:00,-31000000.0,-23000000.0,245000000.0,,-3000000.0,-89000000.0,702000000.0,-1386000000.0,-394000000.0,508000000.0,-1386000000.0,-394000000.0,508000000.0,-1275000000.0,405000000.0,405000000.0,-30000000.0,-37000000.0,13000000.0,,-923000000.0,,-497000000.0,-743000000.0,-385000000.0,121000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q2TTM,2015-08-02,2016-07-30,,-31000000.0,-45000000.0,478000000.0,,-6000000.0,445000000.0,1697000000.0,-1011000000.0,-650000000.0,2160000000.0,-1011000000.0,-650000000.0,2160000000.0,493000000.0,1205000000.0,1205000000.0,77000000.0,-176000000.0,16000000.0,,-1214000000.0,-10000000.0,-866000000.0,-745000000.0,-573000000.0,180000000.0,61000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q2,2016-05-01,2016-07-30,,,-12000000.0,124000000.0,,-5000000.0,233000000.0,696000000.0,-351000000.0,-189000000.0,551000000.0,-351000000.0,-189000000.0,551000000.0,6000000.0,253000000.0,253000000.0,-47000000.0,-7000000.0,11000000.0,,-173000000.0,,-310000000.0,-742000000.0,-125000000.0,110000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q1,2016-01-31,2016-04-30,2017-06-02 16:42:05+00:00,-31000000.0,-11000000.0,121000000.0,,2000000.0,-322000000.0,6000000.0,-1035000000.0,-205000000.0,-43000000.0,-1035000000.0,-205000000.0,-43000000.0,-1281000000.0,152000000.0,152000000.0,17000000.0,-30000000.0,2000000.0,,-750000000.0,,-187000000.0,-1000000.0,-260000000.0,11000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q1TTM,2015-05-03,2016-04-30,,-31000000.0,-43000000.0,467000000.0,,,423000000.0,1001000000.0,-970000000.0,-552000000.0,2140000000.0,-970000000.0,-552000000.0,2140000000.0,618000000.0,1155000000.0,1155000000.0,138000000.0,-152000000.0,5000000.0,,-1187000000.0,-10000000.0,-782000000.0,-3000000.0,-629000000.0,70000000.0,196000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,FY,2017-01-29,2018-02-03,2019-03-22 16:33:35+00:00,0.0,-47000000.0,571000000.0,,0.0,-228000000.0,591000000.0,-1127000000.0,-698000000.0,1406000000.0,-1127000000.0,-698000000.0,1406000000.0,-419000000.0,983000000.0,983000000.0,127000000.0,6000000.0,-10000000.0,,-686000000.0,-10000000.0,-707000000.0,-592000000.0,-446000000.0,29000000.0,0.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q2YTD,2017-01-29,2017-07-29,2018-09-07 09:14:06+00:00,,-24000000.0,282000000.0,,4000000.0,-300000000.0,36000000.0,-449000000.0,-350000000.0,221000000.0,-449000000.0,-350000000.0,221000000.0,-574000000.0,233000000.0,233000000.0,30000000.0,7000000.0,-5000000.0,,-344000000.0,,-372000000.0,-16000000.0,-132000000.0,27000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q2TTM,2016-07-31,2017-07-29,,-2000000.0,-47000000.0,555000000.0,,1000000.0,133000000.0,61000000.0,-828000000.0,-789000000.0,1703000000.0,-828000000.0,-789000000.0,1703000000.0,87000000.0,986000000.0,986000000.0,76000000.0,6000000.0,-10000000.0,,-689000000.0,,-865000000.0,-24000000.0,-182000000.0,35000000.0,53000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q2,2017-04-30,2017-07-29,,,-12000000.0,140000000.0,,5000000.0,-67000000.0,27000000.0,-219000000.0,-195000000.0,214000000.0,-219000000.0,-195000000.0,214000000.0,-195000000.0,139000000.0,139000000.0,14000000.0,-12000000.0,-5000000.0,,-172000000.0,,-207000000.0,-15000000.0,-47000000.0,17000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q1,2017-01-29,2017-04-29,2018-06-07 16:34:53+00:00,,-12000000.0,142000000.0,,-1000000.0,-233000000.0,9000000.0,-230000000.0,-155000000.0,7000000.0,-230000000.0,-155000000.0,7000000.0,-379000000.0,94000000.0,94000000.0,16000000.0,19000000.0,,,-172000000.0,,-165000000.0,-1000000.0,-85000000.0,10000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q1TTM,2016-05-01,2017-04-29,,-2000000.0,-47000000.0,539000000.0,,-9000000.0,433000000.0,730000000.0,-960000000.0,-783000000.0,2040000000.0,-960000000.0,-783000000.0,2040000000.0,288000000.0,1100000000.0,1100000000.0,15000000.0,11000000.0,6000000.0,,-690000000.0,,-968000000.0,-751000000.0,-260000000.0,128000000.0,53000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,FY,2018-02-04,2019-02-02,2020-03-27 18:50:38+00:00,,-43000000.0,590000000.0,,2000000.0,-109000000.0,264000000.0,-872000000.0,-609000000.0,1381000000.0,-872000000.0,-609000000.0,1377000000.0,-102000000.0,644000000.0,644000000.0,299000000.0,-12000000.0,20000000.0,,-666000000.0,,-629000000.0,-260000000.0,-198000000.0,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q4,2018-11-04,2019-02-02,,,-11000000.0,146000000.0,,2000000.0,551000000.0,179000000.0,-229000000.0,-71000000.0,1368000000.0,-229000000.0,-71000000.0,1364000000.0,1066000000.0,540000000.0,540000000.0,142000000.0,-109000000.0,-3000000.0,,-166000000.0,,-68000000.0,-133000000.0,,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q3YTD,2018-02-04,2018-11-03,2019-12-06 16:26:54+00:00,,-32000000.0,444000000.0,,,-660000000.0,85000000.0,-643000000.0,-538000000.0,13000000.0,-643000000.0,-538000000.0,13000000.0,-1168000000.0,104000000.0,104000000.0,157000000.0,97000000.0,23000000.0,,-500000000.0,,-561000000.0,-127000000.0,-198000000.0,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q3,2018-08-05,2018-11-03,,,-10000000.0,148000000.0,,,-402000000.0,-4000000.0,-89000000.0,-208000000.0,-199000000.0,-89000000.0,-208000000.0,-199000000.0,-496000000.0,-43000000.0,-43000000.0,108000000.0,108000000.0,8000000.0,,-165000000.0,,-216000000.0,-16000000.0,-12000000.0,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q2YTD,2018-02-04,2018-08-04,2019-09-06 16:38:44+00:00,,-22000000.0,296000000.0,,,-258000000.0,89000000.0,-554000000.0,-330000000.0,212000000.0,-554000000.0,-330000000.0,212000000.0,-672000000.0,147000000.0,147000000.0,49000000.0,-11000000.0,15000000.0,,-335000000.0,,-345000000.0,-111000000.0,-186000000.0,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q2TTM,2017-07-30,2018-08-04,,,-45000000.0,585000000.0,,-4000000.0,-186000000.0,644000000.0,-1232000000.0,-678000000.0,1397000000.0,-1232000000.0,-678000000.0,1397000000.0,-517000000.0,897000000.0,897000000.0,146000000.0,-12000000.0,10000000.0,,-677000000.0,-10000000.0,-680000000.0,-687000000.0,-500000000.0,2000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q2,2018-05-06,2018-08-04,,,-11000000.0,148000000.0,,2000000.0,31000000.0,68000000.0,-311000000.0,-171000000.0,291000000.0,-311000000.0,-171000000.0,291000000.0,-189000000.0,99000000.0,99000000.0,24000000.0,-4000000.0,15000000.0,,-167000000.0,,-185000000.0,-103000000.0,-105000000.0,-1000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q1,2018-02-04,2018-05-05,2019-06-04 17:14:56+00:00,,-11000000.0,148000000.0,0.0,-2000000.0,-289000000.0,21000000.0,-243000000.0,-159000000.0,-79000000.0,-243000000.0,-159000000.0,-79000000.0,-483000000.0,48000000.0,48000000.0,25000000.0,-7000000.0,,,-168000000.0,,-160000000.0,-8000000.0,-81000000.0,1000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q1TTM,2017-04-30,2018-05-05,,,-46000000.0,577000000.0,,-1000000.0,-284000000.0,603000000.0,-1140000000.0,-702000000.0,1320000000.0,-1140000000.0,-702000000.0,1320000000.0,-523000000.0,937000000.0,937000000.0,136000000.0,-20000000.0,-10000000.0,,-682000000.0,-10000000.0,-702000000.0,-599000000.0,-442000000.0,20000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q4,2019-11-03,2020-02-01,,,,145000000.0,,-4000000.0,619000000.0,143000000.0,-96000000.0,-72000000.0,1326000000.0,-96000000.0,-72000000.0,1326000000.0,1154000000.0,-192000000.0,-192000000.0,754000000.0,,-6000000.0,,-83000000.0,,-66000000.0,-156000000.0,,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,FY,2019-02-03,2020-02-01,2020-03-27 18:50:38+00:00,,0.0,588000000.0,,-4000000.0,-128000000.0,665000000.0,-666000000.0,-480000000.0,1236000000.0,-666000000.0,-480000000.0,1236000000.0,86000000.0,-366000000.0,-366000000.0,1142000000.0,-12000000.0,-22000000.0,,-332000000.0,,-458000000.0,-987000000.0,0.0,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q3TTM,2018-11-04,2019-11-02,,,-11000000.0,589000000.0,,2000000.0,-196000000.0,701000000.0,-799000000.0,-479000000.0,1278000000.0,-799000000.0,-479000000.0,1274000000.0,-2000000.0,366000000.0,366000000.0,530000000.0,-121000000.0,-19000000.0,,-415000000.0,,-460000000.0,-964000000.0,,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q3,2019-08-04,2019-11-02,,,,148000000.0,,,-454000000.0,11000000.0,-87000000.0,-171000000.0,-252000000.0,-87000000.0,-171000000.0,-252000000.0,-508000000.0,-252000000.0,-252000000.0,306000000.0,-2000000.0,-23000000.0,,-83000000.0,,-148000000.0,-13000000.0,,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q3YTD,2019-02-03,2019-11-02,2019-12-06 16:26:54+00:00,,0.0,443000000.0,,,-747000000.0,522000000.0,-570000000.0,-408000000.0,-90000000.0,-570000000.0,-408000000.0,-90000000.0,-1068000000.0,-174000000.0,-174000000.0,388000000.0,-12000000.0,-16000000.0,,-249000000.0,,-392000000.0,-831000000.0,0.0,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q2YTD,2019-02-03,2019-08-03,2019-09-06 16:38:44+00:00,,0.0,295000000.0,,,-293000000.0,511000000.0,-483000000.0,-237000000.0,162000000.0,-483000000.0,-237000000.0,162000000.0,-560000000.0,78000000.0,78000000.0,82000000.0,-10000000.0,7000000.0,,-166000000.0,,-244000000.0,-818000000.0,0.0,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q1,2019-02-03,2019-05-04,2020-06-03 17:15:34+00:00,,0.0,145000000.0,,,-279000000.0,21000000.0,-86000000.0,-106000000.0,-73000000.0,-86000000.0,-106000000.0,-73000000.0,-267000000.0,40000000.0,40000000.0,21000000.0,-9000000.0,17000000.0,-2000000.0,-83000000.0,,-123000000.0,-15000000.0,0.0,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q1TTM,2018-05-06,2019-05-04,,,-32000000.0,587000000.0,,4000000.0,-99000000.0,264000000.0,-715000000.0,-556000000.0,1387000000.0,-715000000.0,-556000000.0,1383000000.0,114000000.0,636000000.0,636000000.0,295000000.0,-14000000.0,37000000.0,-2000000.0,-581000000.0,,-592000000.0,-267000000.0,-117000000.0,-1000000.0,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2020.0,Q1TTM,2019-05-05,2020-05-02,,,,582000000.0,,-4000000.0,-150000000.0,1617000000.0,-718000000.0,-434000000.0,967000000.0,-718000000.0,-434000000.0,967000000.0,-189000000.0,-703000000.0,-703000000.0,1238000000.0,-8000000.0,-44000000.0,,-332000000.0,,-390000000.0,-1995000000.0,,,
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2020.0,Q1,2020-02-02,2020-05-02,2020-06-03 17:15:34+00:00,,0.0,139000000.0,,,-301000000.0,973000000.0,-138000000.0,-60000000.0,-342000000.0,-138000000.0,-60000000.0,-342000000.0,-542000000.0,-297000000.0,-297000000.0,117000000.0,-5000000.0,-5000000.0,-2000000.0,-83000000.0,,-55000000.0,-1023000000.0,0.0,,
