company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q3,2015-08-02,2015-10-31,2016-12-02 16:30:17+00:00,0.56,0.56,0.5,0.55,,96000000.0,164000000.0,164000000.0,164000000.0,,1451000000.0,2482000000.0,0.0,,692000000.0,1451000000.0,1031000000.0,79000000.0,,692000000.0,339000000.0,-79000000.0,260000000.0,2482000000.0,291000000.0,291000000.0,291000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q3YTD,2015-02-01,2015-10-31,,2.11,2.11,3.5,2.07,,336000000.0,616000000.0,616000000.0,616000000.0,,4558000000.0,7759000000.0,75000000.0,,2087000000.0,4558000000.0,3201000000.0,237000000.0,,2087000000.0,1114000000.0,-162000000.0,952000000.0,7759000000.0,291000000.0,291000000.0,291000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q3TTM,2014-11-02,2015-10-31,,-539995.42,-539995.42,-1339995.82,-529995.5,,651000000.0,1181000000.0,1181000000.0,1181000000.0,,6792000000.0,11828000000.0,76000000.0,,2965000000.0,6792000000.0,5036000000.0,315000000.0,,2965000000.0,2071000000.0,-239000000.0,1832000000.0,11828000000.0,291000000.0,291000000.0,291000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q2,2015-05-03,2015-08-01,2016-09-02 16:24:10+00:00,0.69,0.69,0.5,0.68,,121000000.0,202000000.0,202000000.0,202000000.0,,1651000000.0,2765000000.0,-2000000.0,,711000000.0,1651000000.0,1114000000.0,78000000.0,,711000000.0,403000000.0,-80000000.0,323000000.0,2765000000.0,291000000.0,291000000.0,291000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q2YTD,2015-02-01,2015-08-01,,1.55,1.55,3.0,1.52,,240000000.0,452000000.0,452000000.0,452000000.0,,3107000000.0,5277000000.0,75000000.0,,1395000000.0,3107000000.0,2170000000.0,158000000.0,,1395000000.0,775000000.0,-83000000.0,692000000.0,5277000000.0,291000000.0,291000000.0,291000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q2TTM,2014-08-03,2015-08-01,,-539995.53,-539995.53,-1339995.98,-529995.61,,628000000.0,1149000000.0,1149000000.0,1149000000.0,,6713000000.0,11665000000.0,77000000.0,,2936000000.0,6713000000.0,4952000000.0,316000000.0,,2936000000.0,2016000000.0,-239000000.0,1777000000.0,11665000000.0,291000000.0,291000000.0,291000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q1,2015-02-01,2015-05-02,2016-06-03 16:25:54+00:00,0.86,0.86,2.5,0.84,,119000000.0,250000000.0,250000000.0,250000000.0,,1456000000.0,2512000000.0,77000000.0,,684000000.0,1456000000.0,1056000000.0,80000000.0,,684000000.0,372000000.0,-3000000.0,369000000.0,2512000000.0,293000000.0,293000000.0,293000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2015.0,Q1TTM,2014-05-04,2015-05-02,,-539995.57,-539995.57,-1339996.14,-529995.66,,615000000.0,1135000000.0,1135000000.0,1135000000.0,,6693000000.0,11575000000.0,81000000.0,,2893000000.0,6693000000.0,4882000000.0,320000000.0,,2893000000.0,1989000000.0,-239000000.0,1750000000.0,11575000000.0,293000000.0,293000000.0,293000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,FY,2016-01-31,2017-01-28,2019-03-22 16:33:35+00:00,4.04,4.04,2.4,3.98,,538000000.0,1158000000.0,1158000000.0,1158000000.0,,7449000000.0,12574000000.0,87000000.0,,3122000000.0,7449000000.0,5125000000.0,394000000.0,,3122000000.0,2003000000.0,-307000000.0,1696000000.0,12574000000.0,287000000.0,287000000.0,287000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q4,2016-10-30,2017-01-28,,2.2,2.2,-1.4,2.17,,261000000.0,632000000.0,632000000.0,632000000.0,,2545000000.0,4489000000.0,4000000.0,,956000000.0,2545000000.0,1944000000.0,99000000.0,,956000000.0,988000000.0,-95000000.0,893000000.0,4489000000.0,287000000.0,287000000.0,287000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q3,2016-07-31,2016-10-29,2017-12-01 16:51:13+00:00,0.43,0.43,0.6,0.42,,68000000.0,122000000.0,122000000.0,122000000.0,,1556000000.0,2581000000.0,3000000.0,,741000000.0,1556000000.0,1025000000.0,97000000.0,,741000000.0,284000000.0,-94000000.0,190000000.0,2581000000.0,286000000.0,286000000.0,286000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q3YTD,2016-01-31,2016-10-29,,1.84,1.84,3.8,1.81,,277000000.0,526000000.0,526000000.0,526000000.0,,4904000000.0,8085000000.0,83000000.0,,2166000000.0,4904000000.0,3181000000.0,295000000.0,,2166000000.0,1015000000.0,-212000000.0,803000000.0,8085000000.0,286000000.0,286000000.0,286000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q3TTM,2015-11-01,2016-10-29,,4.03,4.03,2.3,3.96,,622000000.0,1163000000.0,1163000000.0,1163000000.0,,7296000000.0,12480000000.0,84000000.0,,3091000000.0,7296000000.0,5184000000.0,392000000.0,,3091000000.0,2093000000.0,-308000000.0,1785000000.0,12480000000.0,286000000.0,286000000.0,286000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q2,2016-05-01,2016-07-30,2017-09-01 16:34:56+00:00,0.88,0.88,0.6,0.87,,128000000.0,252000000.0,252000000.0,252000000.0,,1777000000.0,2890000000.0,73000000.0,,705000000.0,1777000000.0,1113000000.0,101000000.0,,705000000.0,408000000.0,-28000000.0,380000000.0,2890000000.0,287000000.0,287000000.0,287000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q2YTD,2016-01-31,2016-07-30,,1.41,1.41,3.2,1.39,,209000000.0,404000000.0,404000000.0,404000000.0,,3348000000.0,5504000000.0,80000000.0,,1425000000.0,3348000000.0,2156000000.0,198000000.0,,1425000000.0,731000000.0,-118000000.0,613000000.0,5504000000.0,287000000.0,287000000.0,287000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q2TTM,2015-08-02,2016-07-30,,4.16,4.16,2.2,4.09,,650000000.0,1205000000.0,1205000000.0,1205000000.0,,7191000000.0,12381000000.0,81000000.0,,3042000000.0,7191000000.0,5190000000.0,374000000.0,,3042000000.0,2148000000.0,-293000000.0,1855000000.0,12381000000.0,287000000.0,287000000.0,287000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q1,2016-01-31,2016-04-30,2017-06-02 16:42:05+00:00,0.53,0.53,2.6,0.52,,81000000.0,152000000.0,152000000.0,152000000.0,,1571000000.0,2614000000.0,7000000.0,,720000000.0,1571000000.0,1043000000.0,97000000.0,,720000000.0,323000000.0,-90000000.0,233000000.0,2614000000.0,288000000.0,288000000.0,288000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2016.0,Q1TTM,2015-05-03,2016-04-30,,3.97,3.97,2.1,3.9,,643000000.0,1155000000.0,1155000000.0,1155000000.0,,7065000000.0,12256000000.0,6000000.0,,3048000000.0,7065000000.0,5191000000.0,351000000.0,,3048000000.0,2143000000.0,-345000000.0,1798000000.0,12256000000.0,288000000.0,288000000.0,288000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,FY,2017-01-29,2018-02-03,2019-03-22 16:33:35+00:00,3.46,3.46,2.4,3.42,,329000000.0,983000000.0,983000000.0,983000000.0,,7673000000.0,12632000000.0,-10000000.0,,3231000000.0,7673000000.0,4959000000.0,406000000.0,,3231000000.0,1728000000.0,-416000000.0,1312000000.0,12632000000.0,284000000.0,284000000.0,284000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q4,2017-10-29,2018-02-03,,2.35,2.35,0.6,2.31,,178000000.0,664000000.0,664000000.0,664000000.0,,2783000000.0,4822000000.0,-39000000.0,,1053000000.0,2783000000.0,2039000000.0,105000000.0,,1053000000.0,986000000.0,-144000000.0,842000000.0,4822000000.0,284000000.0,284000000.0,284000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q3,2017-07-30,2017-10-28,2018-12-04 17:18:55+00:00,0.3,0.3,0.6,0.3,,49000000.0,86000000.0,86000000.0,86000000.0,,1629000000.0,2618000000.0,2000000.0,,757000000.0,1629000000.0,989000000.0,99000000.0,,757000000.0,232000000.0,-97000000.0,135000000.0,2618000000.0,284000000.0,284000000.0,284000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q3YTD,2017-01-29,2017-10-28,,1.11,1.11,1.8,1.11,,151000000.0,319000000.0,319000000.0,319000000.0,,4890000000.0,7810000000.0,29000000.0,,2178000000.0,4890000000.0,2920000000.0,301000000.0,,2178000000.0,742000000.0,-272000000.0,470000000.0,7810000000.0,284000000.0,284000000.0,284000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q3TTM,2016-10-30,2017-10-28,,3.31,3.31,0.4,3.28,,412000000.0,951000000.0,951000000.0,951000000.0,,7435000000.0,12299000000.0,33000000.0,,3134000000.0,7435000000.0,4864000000.0,400000000.0,,3134000000.0,1730000000.0,-367000000.0,1363000000.0,12299000000.0,284000000.0,284000000.0,284000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q2,2017-04-30,2017-07-29,2018-09-07 09:14:06+00:00,0.48,0.48,0.6,0.48,,78000000.0,139000000.0,139000000.0,139000000.0,,1727000000.0,2755000000.0,17000000.0,,727000000.0,1727000000.0,1028000000.0,101000000.0,,727000000.0,301000000.0,-84000000.0,217000000.0,2755000000.0,287000000.0,287000000.0,287000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q2YTD,2017-01-29,2017-07-29,,0.81,0.81,1.2,0.81,,102000000.0,233000000.0,233000000.0,233000000.0,,3261000000.0,5192000000.0,27000000.0,,1421000000.0,3261000000.0,1931000000.0,202000000.0,,1421000000.0,510000000.0,-175000000.0,335000000.0,5192000000.0,287000000.0,287000000.0,287000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q2TTM,2016-07-31,2017-07-29,,3.44,3.44,0.4,3.4,,431000000.0,987000000.0,987000000.0,987000000.0,,7362000000.0,12262000000.0,34000000.0,,3118000000.0,7362000000.0,4900000000.0,398000000.0,,3118000000.0,1782000000.0,-364000000.0,1418000000.0,12262000000.0,287000000.0,287000000.0,287000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q1,2017-01-29,2017-04-29,2018-06-07 16:34:53+00:00,0.33,0.33,0.6,0.33,,24000000.0,94000000.0,94000000.0,94000000.0,,1534000000.0,2437000000.0,10000000.0,,694000000.0,1534000000.0,903000000.0,101000000.0,,694000000.0,209000000.0,-91000000.0,118000000.0,2437000000.0,286000000.0,286000000.0,286000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2017.0,Q1TTM,2016-05-01,2017-04-29,,3.84,3.84,0.4,3.79,,481000000.0,1100000000.0,1100000000.0,1100000000.0,,7412000000.0,12397000000.0,90000000.0,,3096000000.0,7412000000.0,4985000000.0,398000000.0,,3096000000.0,1889000000.0,-308000000.0,1581000000.0,12397000000.0,286000000.0,286000000.0,286000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,FY,2018-02-04,2019-02-02,2020-03-27 18:50:38+00:00,2.33,2.33,2.4,2.31,0.0,213000000.0,644000000.0,644000000.0,644000000.0,,8338000000.0,13237000000.0,5000000.0,99000000.0,3563000000.0,8338000000.0,4899000000.0,385000000.0,,3662000000.0,1237000000.0,-380000000.0,857000000.0,13237000000.0,276000000.0,276000000.0,276000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q4,2018-11-04,2019-02-02,,1.96,1.96,0.6,1.94,,170000000.0,540000000.0,540000000.0,540000000.0,,2884000000.0,4852000000.0,3000000.0,99000000.0,1069000000.0,2884000000.0,1968000000.0,93000000.0,,1168000000.0,800000000.0,-90000000.0,710000000.0,4852000000.0,276000000.0,276000000.0,276000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q3,2018-08-05,2018-11-03,2019-12-06 16:26:54+00:00,-0.16,-0.16,0.6,-0.16,,2000000.0,-43000000.0,-43000000.0,-43000000.0,,1847000000.0,2775000000.0,1000000.0,,874000000.0,1847000000.0,928000000.0,96000000.0,,874000000.0,54000000.0,-95000000.0,-41000000.0,2775000000.0,275000000.0,275000000.0,275000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q3YTD,2018-02-04,2018-11-03,,0.37,0.37,1.8,0.37,,43000000.0,104000000.0,104000000.0,104000000.0,,5454000000.0,8385000000.0,2000000.0,,2494000000.0,5454000000.0,2931000000.0,292000000.0,,2494000000.0,437000000.0,-290000000.0,147000000.0,8385000000.0,275000000.0,275000000.0,275000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q3TTM,2017-10-29,2018-11-03,,2.72,2.72,2.4,2.68,,221000000.0,768000000.0,768000000.0,768000000.0,,8237000000.0,13207000000.0,-37000000.0,,3547000000.0,8237000000.0,4970000000.0,397000000.0,,3547000000.0,1423000000.0,-434000000.0,989000000.0,13207000000.0,275000000.0,275000000.0,275000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q2,2018-05-06,2018-08-04,2019-09-06 16:38:44+00:00,0.36,0.36,0.6,0.36,,30000000.0,99000000.0,99000000.0,99000000.0,,1925000000.0,2984000000.0,-1000000.0,,831000000.0,1925000000.0,1059000000.0,98000000.0,,831000000.0,228000000.0,-99000000.0,129000000.0,2984000000.0,277000000.0,277000000.0,277000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q2YTD,2018-02-04,2018-08-04,,0.53,0.53,1.2,0.53,,41000000.0,147000000.0,147000000.0,147000000.0,,3607000000.0,5610000000.0,1000000.0,,1620000000.0,3607000000.0,2003000000.0,196000000.0,,1620000000.0,383000000.0,-195000000.0,188000000.0,5610000000.0,277000000.0,277000000.0,277000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q2TTM,2017-07-30,2018-08-04,,3.18,3.18,2.4,3.14,,268000000.0,897000000.0,897000000.0,897000000.0,,8019000000.0,13050000000.0,-36000000.0,,3430000000.0,8019000000.0,5031000000.0,400000000.0,,3430000000.0,1601000000.0,-436000000.0,1165000000.0,13050000000.0,277000000.0,277000000.0,277000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q1,2018-02-04,2018-05-05,2019-06-04 17:14:56+00:00,0.17,0.17,0.6,0.17,,11000000.0,48000000.0,48000000.0,48000000.0,,1682000000.0,2626000000.0,2000000.0,,789000000.0,1682000000.0,944000000.0,98000000.0,,789000000.0,155000000.0,-96000000.0,59000000.0,2626000000.0,279000000.0,279000000.0,279000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2018.0,Q1TTM,2017-04-30,2018-05-05,,3.3,3.3,2.4,3.26,,316000000.0,937000000.0,937000000.0,937000000.0,,7821000000.0,12821000000.0,-18000000.0,,3326000000.0,7821000000.0,5000000000.0,403000000.0,,3326000000.0,1674000000.0,-421000000.0,1253000000.0,12821000000.0,279000000.0,279000000.0,279000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q4,2019-11-03,2020-02-01,,-0.71,-0.71,0.3,-0.7,720000000.0,186000000.0,-192000000.0,-192000000.0,-192000000.0,,2914000000.0,4706000000.0,5000000.0,,991000000.0,2914000000.0,1792000000.0,92000000.0,,1711000000.0,81000000.0,-87000000.0,-6000000.0,4706000000.0,276000000.0,276000000.0,276000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,FY,2019-02-03,2020-02-01,2020-03-27 18:50:38+00:00,-1.33,-1.33,1.2,-1.33,720000000.0,185000000.0,-366000000.0,-366000000.0,-366000000.0,,8464000000.0,12914000000.0,-61000000.0,0.0,3472000000.0,8464000000.0,4450000000.0,378000000.0,,4192000000.0,258000000.0,-439000000.0,-181000000.0,12914000000.0,276000000.0,276000000.0,276000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q3YTD,2019-02-03,2019-11-02,,-0.62,-0.62,0.9,-0.63,,-1000000.0,-174000000.0,-174000000.0,-174000000.0,,5550000000.0,8208000000.0,-66000000.0,,2481000000.0,5550000000.0,2658000000.0,286000000.0,,2481000000.0,177000000.0,-352000000.0,-175000000.0,8208000000.0,276000000.0,276000000.0,276000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q3,2019-08-04,2019-11-02,2019-12-06 16:26:54+00:00,-0.91,-0.91,0.3,-0.91,,-25000000.0,-252000000.0,-252000000.0,-252000000.0,,1936000000.0,2677000000.0,-34000000.0,,892000000.0,1936000000.0,741000000.0,92000000.0,,892000000.0,-151000000.0,-126000000.0,-277000000.0,2677000000.0,276000000.0,276000000.0,276000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q2YTD,2019-02-03,2019-08-03,,0.29,0.29,0.6,0.28,,24000000.0,78000000.0,78000000.0,78000000.0,,3614000000.0,5531000000.0,-32000000.0,,1589000000.0,3614000000.0,1917000000.0,194000000.0,,1589000000.0,328000000.0,-226000000.0,102000000.0,5531000000.0,276000000.0,276000000.0,276000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q2TTM,2018-08-05,2019-08-03,,2.09,2.09,1.8,2.06,,196000000.0,575000000.0,575000000.0,575000000.0,,8345000000.0,13158000000.0,-28000000.0,99000000.0,3532000000.0,8345000000.0,4813000000.0,383000000.0,,3631000000.0,1182000000.0,-411000000.0,771000000.0,13158000000.0,276000000.0,276000000.0,276000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q2,2019-05-05,2019-08-03,2019-09-06 16:38:44+00:00,0.14,0.14,0.3,0.14,,4000000.0,38000000.0,38000000.0,38000000.0,,1919000000.0,2902000000.0,-38000000.0,,808000000.0,1919000000.0,983000000.0,95000000.0,,808000000.0,175000000.0,-133000000.0,42000000.0,2902000000.0,276000000.0,276000000.0,276000000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q1,2019-02-03,2019-05-04,2020-06-03 17:15:34+00:00,0.15,0.15,0.3,0.14,,20000000.0,40000000.0,40000000.0,40000000.0,,1695000000.0,2629000000.0,6000000.0,,781000000.0,1695000000.0,934000000.0,99000000.0,,781000000.0,153000000.0,-93000000.0,60000000.0,2629000000.0,266700000.0,266700000.0,285700000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2019.0,Q1TTM,2018-05-06,2019-05-04,,2.31,2.31,2.1,2.28,,222000000.0,636000000.0,636000000.0,636000000.0,,8351000000.0,13240000000.0,9000000.0,99000000.0,3555000000.0,8351000000.0,4889000000.0,386000000.0,,3654000000.0,1235000000.0,-377000000.0,858000000.0,13240000000.0,266700000.0,266700000.0,285700000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2020.0,Q1TTM,2019-05-05,2020-05-02,,-2.55,-2.55,1.2,-2.54,720000000.0,50000000.0,-703000000.0,-703000000.0,-703000000.0,,8135000000.0,11939000000.0,-64000000.0,,3297000000.0,8135000000.0,3804000000.0,376000000.0,,4017000000.0,-213000000.0,-440000000.0,-653000000.0,11939000000.0,277600000.0,277600000.0,277600000.0
L Brands Inc,LB,GR3KVMWVCR54YWQNXU90,701985,2020.0,Q1,2020-02-02,2020-05-02,2020-06-03 17:15:34+00:00,-1.07,-1.07,0.3,-1.07,,-115000000.0,-297000000.0,-297000000.0,-297000000.0,,1366000000.0,1654000000.0,3000000.0,,606000000.0,1366000000.0,288000000.0,97000000.0,,606000000.0,-318000000.0,-94000000.0,-412000000.0,1654000000.0,277600000.0,277600000.0,277600000.0
