company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q2YTD,2015-04-01,2015-09-30,,-0.18,-0.18,13928000.0,-0.26,152000.0,100443000.0,-12288000.0,-12288000.0,,-12288000.0,346555000.0,622271000.0,-15930000.0,,58555000.0,,98996000.0,346555000.0,275716000.0,,,271922000.0,3794000.0,-15930000.0,-12136000.0,622271000.0,86900000.0,86900000.0,99500000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q2TTM,2014-10-01,2015-09-30,,-2.7,-2.7,25707000.0,-2.78,7947000.0,249802000.0,-214986000.0,-214986000.0,,-214986000.0,1035250000.0,1453507000.0,-32592000.0,,124933000.0,,190762000.0,1035250000.0,418257000.0,,-1500000.0,591204000.0,-172947000.0,-34092000.0,-207039000.0,1453507000.0,86900000.0,86900000.0,99500000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q1,2015-04-01,2015-06-30,2016-08-04 18:17:46+00:00,-0.81,-0.81,6575000.0,-0.81,-3148000.0,45567000.0,-67023000.0,-67023000.0,,-67023000.0,202615000.0,275297000.0,-7534000.0,,34142000.0,,49035000.0,202615000.0,72682000.0,,,135319000.0,-62637000.0,-7534000.0,-70171000.0,275297000.0,82700000.0,82700000.0,82700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q1TTM,2014-07-01,2015-06-30,,-3.84,-3.84,23484000.0,-3.84,8967000.0,244062000.0,-311090000.0,-311090000.0,,-311090000.0,943326000.0,1232810000.0,-31708000.0,,125053000.0,,184776000.0,943326000.0,289484000.0,,17476000.0,577375000.0,-287891000.0,-14232000.0,-302123000.0,1232810000.0,82700000.0,82700000.0,82700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,FY,2016-04-01,2017-03-31,2018-05-16 18:45:03+00:00,0.73,0.73,30707000.0,0.72,9662000.0,285453000.0,67303000.0,67303000.0,,67303000.0,1022959000.0,1779748000.0,-15690000.0,,137915000.0,0.0,211409000.0,1022959000.0,756789000.0,,1350000.0,665484000.0,91305000.0,-14340000.0,76965000.0,1779748000.0,92200000.0,92200000.0,92200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q4,2017-01-01,2017-03-31,,1.1,1.1,8378000.0,1.12,11832000.0,38312000.0,99280000.0,99280000.0,,99280000.0,314900000.0,571556000.0,-391000.0,,36421000.0,,62042000.0,314900000.0,256656000.0,,,145153000.0,111503000.0,-391000.0,111112000.0,571556000.0,92200000.0,92200000.0,92200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q3,2016-10-01,2016-12-31,2018-02-07 18:08:34+00:00,-0.33,-0.33,7460000.0,-0.33,-2282000.0,95820000.0,-29842000.0,-29842000.0,,-29842000.0,311074000.0,476473000.0,-3715000.0,,37589000.0,0.0,52939000.0,311074000.0,165399000.0,,0.0,193808000.0,-28409000.0,-3715000.0,-32124000.0,476473000.0,90400000.0,90400000.0,90400000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q3YTD,2016-04-01,2016-12-31,,-0.37,-0.37,22329000.0,-0.4,-2170000.0,247141000.0,-31977000.0,-31977000.0,,-31977000.0,708059000.0,1208192000.0,-15299000.0,,101494000.0,,149367000.0,708059000.0,500133000.0,,1350000.0,520331000.0,-20198000.0,-13949000.0,-34147000.0,1208192000.0,90400000.0,90400000.0,90400000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q3TTM,2016-01-01,2016-12-31,,0.22,0.22,29667000.0,0.27,-7568000.0,285161000.0,14422000.0,14422000.0,,14422000.0,917516000.0,1585398000.0,-21556000.0,,134802000.0,113000.0,193762000.0,917516000.0,667882000.0,,4033000.0,643505000.0,24377000.0,-17523000.0,6854000.0,1585398000.0,90400000.0,90400000.0,90400000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q2,2016-07-01,2016-09-30,2017-11-07 18:51:24+00:00,0.42,0.42,7491000.0,0.39,3684000.0,80187000.0,36432000.0,36432000.0,,36432000.0,205605000.0,420167000.0,-7078000.0,,30005000.0,0.0,49685000.0,205605000.0,214562000.0,,0.0,167368000.0,47194000.0,-7078000.0,40116000.0,420167000.0,86700000.0,86700000.0,93400000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q2YTD,2016-04-01,2016-09-30,,-0.04,-0.04,14869000.0,-0.07,112000.0,151321000.0,-2135000.0,-2135000.0,,-2135000.0,396985000.0,731719000.0,-11584000.0,,63905000.0,,96428000.0,396985000.0,334734000.0,,1350000.0,326523000.0,8211000.0,-10234000.0,-2023000.0,731719000.0,86700000.0,86700000.0,93400000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q2TTM,2015-10-01,2016-09-30,,0.04,0.04,29741000.0,0.09,-30088000.0,249187000.0,1851000.0,1851000.0,,1851000.0,864303000.0,1523146000.0,-25859000.0,,125157000.0,71285000.0,189884000.0,864303000.0,658843000.0,,4033000.0,665254000.0,-6411000.0,-21826000.0,-28237000.0,1523146000.0,86700000.0,86700000.0,93400000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q1,2016-04-01,2016-06-30,2017-08-02 18:46:48+00:00,-0.46,-0.46,7378000.0,-0.46,-3572000.0,71134000.0,-38567000.0,-38567000.0,,-38567000.0,191380000.0,311552000.0,-4506000.0,,33900000.0,0.0,46743000.0,191380000.0,120172000.0,,1350000.0,159155000.0,-38983000.0,-3156000.0,-42139000.0,311552000.0,83800000.0,83800000.0,83800000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q1TTM,2015-07-01,2016-06-30,,0.25,0.25,29603000.0,0.25,-30472000.0,223876000.0,20154000.0,20154000.0,,20154000.0,802638000.0,1449953000.0,-27177000.0,,119565000.0,71285000.0,190160000.0,802638000.0,647315000.0,,4033000.0,634489000.0,12826000.0,-23144000.0,-10318000.0,1449953000.0,83800000.0,83800000.0,83800000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,FY,2017-04-01,2018-03-31,2020-05-22 16:30:38+00:00,1.57,1.57,43969000.0,1.54,-36908000.0,256092000.0,173533000.0,173533000.0,,173533000.0,898311000.0,1792892000.0,1048000.0,,196373000.0,14742000.0,247828000.0,898311000.0,894581000.0,,0.0,759004000.0,135577000.0,1048000.0,136625000.0,1792892000.0,110500000.0,110500000.0,112700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q4,2018-01-01,2018-03-31,,0.81,0.81,9479000.0,0.8,423000.0,47451000.0,90853000.0,90853000.0,,90853000.0,189211000.0,450274000.0,3451000.0,,54128000.0,1730000.0,60450000.0,189211000.0,261063000.0,,,173238000.0,87825000.0,3451000.0,91276000.0,450274000.0,110500000.0,110500000.0,112700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q3,2017-10-01,2017-12-31,2019-02-06 16:35:04+00:00,0.22,0.22,7864000.0,0.21,-12914000.0,79513000.0,25140000.0,25140000.0,,25140000.0,267983000.0,480840000.0,3374000.0,,49977000.0,700000.0,65951000.0,267983000.0,212857000.0,,,204005000.0,8852000.0,3374000.0,12226000.0,480840000.0,114300000.0,114300000.0,119700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q3YTD,2017-04-01,2017-12-31,,0.76,0.76,34490000.0,0.74,-37331000.0,208641000.0,82680000.0,82680000.0,,82680000.0,709100000.0,1342618000.0,-2403000.0,,142245000.0,13012000.0,187378000.0,709100000.0,633518000.0,,,585766000.0,47752000.0,-2403000.0,45349000.0,1342618000.0,114300000.0,114300000.0,119700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q3TTM,2017-01-01,2017-12-31,,1.86,1.86,42868000.0,1.86,-25499000.0,246953000.0,181960000.0,181960000.0,,181960000.0,1024000000.0,1914174000.0,-2794000.0,,178666000.0,13012000.0,249420000.0,1024000000.0,890174000.0,,,730919000.0,159255000.0,-2794000.0,156461000.0,1914174000.0,114300000.0,114300000.0,119700000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q2,2017-07-01,2017-09-30,2018-11-07 18:20:06+00:00,-0.03,-0.03,18883000.0,-0.03,-11552000.0,76914000.0,-2736000.0,-2736000.0,,-2736000.0,246548000.0,443562000.0,-2969000.0,,49999000.0,1713000.0,60824000.0,246548000.0,197014000.0,,,208333000.0,-11319000.0,-2969000.0,-14288000.0,443562000.0,91200000.0,91200000.0,91200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q2YTD,2017-04-01,2017-09-30,,0.54,0.54,26626000.0,0.53,-24417000.0,129128000.0,57540000.0,57540000.0,,57540000.0,441117000.0,861778000.0,-5777000.0,,92268000.0,12312000.0,121427000.0,441117000.0,420661000.0,,,381761000.0,38900000.0,-5777000.0,33123000.0,861778000.0,91200000.0,91200000.0,91200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q2TTM,2016-10-01,2017-09-30,,1.31,1.31,42464000.0,1.32,-14867000.0,263260000.0,126978000.0,126978000.0,,126978000.0,1067091000.0,1909807000.0,-9883000.0,,166278000.0,12312000.0,236408000.0,1067091000.0,842716000.0,,,720722000.0,121994000.0,-9883000.0,112111000.0,1909807000.0,91200000.0,91200000.0,91200000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q1,2017-04-01,2017-06-30,2018-08-02 19:18:30+00:00,0.57,0.57,7743000.0,0.56,-12865000.0,52214000.0,60276000.0,60276000.0,,60276000.0,194569000.0,418216000.0,-2808000.0,,42269000.0,10599000.0,60603000.0,194569000.0,223647000.0,,,173428000.0,50219000.0,-2808000.0,47411000.0,418216000.0,105700000.0,105700000.0,107600000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q1TTM,2016-07-01,2017-06-30,,1.76,1.76,31072000.0,1.74,369000.0,266533000.0,166146000.0,166146000.0,,166146000.0,1026148000.0,1886412000.0,-13992000.0,,146284000.0,10599000.0,225269000.0,1026148000.0,860264000.0,,,679757000.0,180507000.0,-13992000.0,166515000.0,1886412000.0,105700000.0,105700000.0,107600000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,FY,2018-04-01,2019-03-31,2020-05-22 16:30:38+00:00,2.95,2.95,40232000.0,2.9,-101052000.0,391400000.0,333837000.0,333837000.0,,333837000.0,1523644000.0,2668394000.0,26113000.0,,230170000.0,-4958000.0,281234000.0,1523644000.0,1144750000.0,,0.0,938078000.0,206672000.0,26113000.0,232785000.0,2668394000.0,113200000.0,113200000.0,115100000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q4,2019-01-01,2019-03-31,,0.51,0.51,11081000.0,0.49,7698000.0,77607000.0,56829000.0,56829000.0,,56829000.0,258915000.0,539007000.0,6466000.0,,56588000.0,1214000.0,75541000.0,258915000.0,280092000.0,,,222031000.0,58061000.0,6466000.0,64527000.0,539007000.0,113200000.0,113200000.0,115100000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q3,2018-10-01,2018-12-31,2020-02-06 18:28:56+00:00,1.59,1.59,10140000.0,1.57,-120098000.0,161322000.0,179948000.0,179948000.0,,179948000.0,898484000.0,1248738000.0,8071000.0,,62305000.0,-5930000.0,70638000.0,898484000.0,350254000.0,,,298475000.0,51779000.0,8071000.0,59850000.0,1248738000.0,113200000.0,113200000.0,114600000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q3YTD,2018-04-01,2018-12-31,,2.44,2.44,29151000.0,2.41,-108750000.0,313793000.0,277008000.0,277008000.0,,277008000.0,1264729000.0,2129387000.0,19647000.0,,173582000.0,-6172000.0,205693000.0,1264729000.0,864658000.0,,,716047000.0,148611000.0,19647000.0,168258000.0,2129387000.0,113200000.0,113200000.0,114600000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q3TTM,2018-01-01,2018-12-31,,3.25,3.25,38630000.0,3.21,-108327000.0,361244000.0,367861000.0,367861000.0,,367861000.0,1453940000.0,2579661000.0,23098000.0,,227710000.0,-4442000.0,266143000.0,1453940000.0,1125721000.0,,,889285000.0,236436000.0,23098000.0,259534000.0,2579661000.0,113200000.0,113200000.0,114600000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q2,2018-07-01,2018-09-30,2019-11-07 18:18:19+00:00,0.22,0.22,9751000.0,0.22,5594000.0,94165000.0,25367000.0,25367000.0,,25367000.0,234880000.0,492667000.0,4975000.0,,60565000.0,0.0,67320000.0,234880000.0,257787000.0,,,231801000.0,25986000.0,4975000.0,30961000.0,492667000.0,115300000.0,115300000.0,115300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q2YTD,2018-04-01,2018-09-30,,0.85,0.85,19011000.0,0.84,11348000.0,152471000.0,97060000.0,97060000.0,,97060000.0,366245000.0,880649000.0,11576000.0,,111277000.0,-242000.0,135055000.0,366245000.0,514404000.0,,,417572000.0,96832000.0,11576000.0,108408000.0,880649000.0,115300000.0,115300000.0,115300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q2TTM,2017-10-01,2018-09-30,,1.88,1.88,36354000.0,1.85,-1143000.0,279435000.0,213053000.0,213053000.0,,213053000.0,823439000.0,1811763000.0,18401000.0,,215382000.0,2188000.0,261456000.0,823439000.0,988324000.0,,,794815000.0,193509000.0,18401000.0,211910000.0,1811763000.0,115300000.0,115300000.0,115300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q1,2018-04-01,2018-06-30,2019-08-05 17:56:07+00:00,0.63,0.63,9260000.0,0.62,5754000.0,58306000.0,71693000.0,71693000.0,,71693000.0,131365000.0,387982000.0,6601000.0,,50712000.0,-242000.0,67735000.0,131365000.0,256617000.0,,,185771000.0,70846000.0,6601000.0,77447000.0,387982000.0,113800000.0,113800000.0,115600000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q1TTM,2017-07-01,2018-06-30,,1.63,1.63,45486000.0,1.6,-18289000.0,262184000.0,184950000.0,184950000.0,,184950000.0,835107000.0,1762658000.0,10457000.0,,204816000.0,3901000.0,254960000.0,835107000.0,927551000.0,,,771347000.0,156204000.0,10457000.0,166661000.0,1762658000.0,113800000.0,113800000.0,115600000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q4,2020-01-01,2020-03-31,,1.1,1.1,12502000.0,1.07,1912000.0,79969000.0,122722000.0,122722000.0,,122722000.0,395640000.0,760541000.0,8083000.0,,68718000.0,-384000.0,82212000.0,395640000.0,364901000.0,,-5333000.0,243017000.0,121884000.0,2750000.0,124634000.0,760541000.0,113000000.0,113000000.0,114300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,FY,2019-04-01,2020-03-31,2020-05-22 16:30:38+00:00,3.58,3.58,48113000.0,3.54,53980000.0,458424000.0,404459000.0,404459000.0,,404459000.0,1542450000.0,3088970000.0,38505000.0,,296398000.0,83000.0,318235000.0,1542450000.0,1546520000.0,,-5333000.0,1121253000.0,425267000.0,33172000.0,458439000.0,3088970000.0,113000000.0,113000000.0,114300000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q3YTD,2019-04-01,2019-12-31,,2.48,2.48,35611000.0,2.47,52068000.0,378455000.0,281737000.0,281737000.0,,281737000.0,1146810000.0,2328429000.0,30422000.0,,227680000.0,467000.0,236023000.0,1146810000.0,1181619000.0,,,878236000.0,303383000.0,30422000.0,333805000.0,2328429000.0,113600000.0,113600000.0,114400000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q3TTM,2019-01-01,2019-12-31,,2.99,2.99,46692000.0,2.96,59766000.0,456062000.0,338566000.0,338566000.0,,338566000.0,1405725000.0,2867436000.0,36888000.0,,284268000.0,1681000.0,311564000.0,1405725000.0,1461711000.0,,,1100267000.0,361444000.0,36888000.0,398332000.0,2867436000.0,113600000.0,113600000.0,114400000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q3,2019-10-01,2019-12-31,2020-02-06 18:28:56+00:00,1.44,1.44,12330000.0,1.43,25134000.0,137068000.0,163642000.0,163642000.0,,163642000.0,437093000.0,930129000.0,11943000.0,,82520000.0,-246000.0,84531000.0,437093000.0,493036000.0,,,316203000.0,176833000.0,11943000.0,188776000.0,930129000.0,113600000.0,113600000.0,114400000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q2YTD,2019-04-01,2019-09-30,,1.04,1.04,23281000.0,1.04,26934000.0,241387000.0,118095000.0,118095000.0,,118095000.0,709717000.0,1398300000.0,18479000.0,,145160000.0,713000.0,151492000.0,709717000.0,688583000.0,,,562033000.0,126550000.0,18479000.0,145029000.0,1398300000.0,114000000.0,114000000.0,114000000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q2TTM,2018-10-01,2019-09-30,,3.14,3.14,44502000.0,3.1,-85466000.0,480316000.0,354872000.0,354872000.0,,354872000.0,1867116000.0,3186045000.0,33016000.0,,264053000.0,-4003000.0,297671000.0,1867116000.0,1318929000.0,,,1082539000.0,236390000.0,33016000.0,269406000.0,3186045000.0,114000000.0,114000000.0,114000000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q2,2019-07-01,2019-09-30,2019-11-07 18:18:19+00:00,0.63,0.63,12024000.0,0.63,11059000.0,149566000.0,71815000.0,71815000.0,,71815000.0,468248000.0,857841000.0,8054000.0,,76197000.0,327000.0,76659000.0,468248000.0,389593000.0,,,314773000.0,74820000.0,8054000.0,82874000.0,857841000.0,114000000.0,114000000.0,114000000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q1TTM,2018-07-01,2019-06-30,,2.73,2.73,42229000.0,2.69,-90931000.0,424915000.0,308424000.0,308424000.0,,308424000.0,1633748000.0,2820871000.0,29937000.0,,248421000.0,-4330000.0,288332000.0,1633748000.0,1187123000.0,,,999567000.0,187556000.0,29937000.0,217493000.0,2820871000.0,112900000.0,112900000.0,112900000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q1,2019-04-01,2019-06-30,2019-08-05 17:56:07+00:00,0.41,0.41,11257000.0,0.41,15875000.0,91821000.0,46280000.0,46280000.0,,46280000.0,241469000.0,540459000.0,10425000.0,,68963000.0,386000.0,74833000.0,241469000.0,298990000.0,,,247260000.0,51730000.0,10425000.0,62155000.0,540459000.0,112900000.0,112900000.0,112900000.0
