company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q2,2015-07-01,2015-09-30,,,23468000.0,,,7353000.0,,-2746000.0,-113435000.0,,,-28934000.0,13077000.0,-85468000.0,,-28934000.0,13077000.0,-85468000.0,-104071000.0,54735000.0,54735000.0,,-57589000.0,-2382000.0,24644000.0,,-4543000.0,-7024000.0,,-26552000.0,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q1,2015-04-01,2015-06-30,2016-08-04 18:17:46+00:00,,29747000.0,,,6575000.0,,3915000.0,160045000.0,,,1525000.0,-206258000.0,105482000.0,,1525000.0,-206258000.0,105482000.0,-95336000.0,-67023000.0,-67023000.0,,-23862000.0,1525000.0,-187045000.0,,-444000.0,-18769000.0,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2016.0,Q1TTM,2014-07-01,2015-06-30,,,174065000.0,9749000.0,7657000.0,23484000.0,,-15889000.0,649272000.0,,,2453000.0,-398592000.0,405812000.0,,2453000.0,-398592000.0,405812000.0,-6216000.0,-311090000.0,-311090000.0,,-129919000.0,2453000.0,-274545000.0,,-86145000.0,-59878000.0,,,21976000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,FY,2016-04-01,2017-03-31,2018-05-16 18:45:03+00:00,-130669000.0,251098000.0,6648000.0,7628000.0,30707000.0,,-7973000.0,158153000.0,,,-49772000.0,-129030000.0,331429000.0,,-49772000.0,-129030000.0,331429000.0,144654000.0,67303000.0,67303000.0,,-175832000.0,-49772000.0,89076000.0,,-223556000.0,-21167000.0,0.0,0.0,157286000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q4,2017-01-01,2017-03-31,,,,,,,,11866000.0,,,,35235000.0,-48187000.0,-239602000.0,,-14537000.0,-177217000.0,168301000.0,-240688000.0,0.0,,,407903000.0,-49772000.0,-129030000.0,-229101000.0,,,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q3YTD,2016-04-01,2016-12-31,2018-02-07 18:08:34+00:00,,150365000.0,,,22329000.0,,-11866000.0,241490000.0,,,-35235000.0,48187000.0,239602000.0,,-35235000.0,48187000.0,239602000.0,240688000.0,-31977000.0,-31977000.0,,-142605000.0,-35235000.0,66091000.0,,-106242000.0,-14369000.0,,0.0,102707000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q3TTM,2016-01-01,2016-12-31,,,208170000.0,-26223000.0,7626000.0,29667000.0,,-12730000.0,238389000.0,,,-43733000.0,-51432000.0,312084000.0,,-43733000.0,-51432000.0,312084000.0,204189000.0,14422000.0,14422000.0,,-178564000.0,-43733000.0,72923000.0,,-230975000.0,-23070000.0,,,129690000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q3,2016-10-01,2016-12-31,,,73146000.0,,,7460000.0,,-7556000.0,264161000.0,,,-5757000.0,-7671000.0,290411000.0,,-5757000.0,-7671000.0,290411000.0,269427000.0,-29842000.0,-29842000.0,,-24514000.0,-5757000.0,-750000.0,,-29805000.0,-6086000.0,,,28970000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q2YTD,2016-04-01,2016-09-30,2017-11-07 18:51:24+00:00,,77219000.0,,,14869000.0,,-4310000.0,-22671000.0,,,-29478000.0,55858000.0,-50809000.0,,-29478000.0,55858000.0,-50809000.0,-28739000.0,-2135000.0,-2135000.0,,-118091000.0,-29478000.0,66841000.0,,-76437000.0,-8283000.0,,,73737000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q2TTM,2015-10-01,2016-09-30,,,183660000.0,-26223000.0,7626000.0,29741000.0,,-6599000.0,161186000.0,,,-50116000.0,-75477000.0,190482000.0,,-50116000.0,-75477000.0,190482000.0,58290000.0,1851000.0,1851000.0,,-185956000.0,-50116000.0,46510000.0,,-221951000.0,-19770000.0,,,119734000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q2,2016-07-01,2016-09-30,,,29706000.0,,,7491000.0,,-538000.0,-9562000.0,,,-5199000.0,-17027000.0,-3561000.0,,-5199000.0,-17027000.0,-3561000.0,-26325000.0,36432000.0,36432000.0,,-67628000.0,-5199000.0,-11850000.0,,-43716000.0,-4053000.0,,,42592000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q1,2016-04-01,2016-06-30,2017-08-02 18:46:48+00:00,,47513000.0,,,7378000.0,,-3772000.0,-13109000.0,,,-24279000.0,72885000.0,-47248000.0,,-24279000.0,72885000.0,-47248000.0,-2414000.0,-38567000.0,-38567000.0,,-50463000.0,-24279000.0,78691000.0,,-32721000.0,-4230000.0,,,31145000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2017.0,Q1TTM,2015-07-01,2016-06-30,,,177422000.0,-26223000.0,7626000.0,29603000.0,,-8807000.0,57313000.0,,,-73851000.0,-45373000.0,108575000.0,,-73851000.0,-45373000.0,108575000.0,-19456000.0,20154000.0,20154000.0,,-175917000.0,-47299000.0,83004000.0,,-182778000.0,-22741000.0,,-26552000.0,77142000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,FY,2017-04-01,2018-03-31,2020-05-22 16:30:38+00:00,-9401000.0,128379000.0,8790000.0,4121000.0,32202000.0,,24924000.0,255023000.0,0.0,,-281467000.0,-271827000.0,493527000.0,,-281467000.0,-271827000.0,493527000.0,-34843000.0,173533000.0,173533000.0,,-95610000.0,-112884000.0,-40918000.0,,-374998000.0,-87522000.0,-13791000.0,-154792000.0,241012000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q4,2018-01-01,2018-03-31,,,23696000.0,8790000.0,4121000.0,8969000.0,,10369000.0,144118000.0,,,-76401000.0,-89312000.0,252454000.0,,-76401000.0,-89312000.0,252454000.0,97110000.0,90853000.0,90853000.0,,-15182000.0,-17954000.0,-50918000.0,,-92402000.0,-14079000.0,-13791000.0,-44656000.0,68087000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q3YTD,2017-04-01,2017-12-31,2019-02-06 16:35:04+00:00,-9401000.0,104683000.0,,,23233000.0,,14555000.0,110905000.0,,,-205066000.0,-182515000.0,241073000.0,,-205066000.0,-182515000.0,241073000.0,-131953000.0,82680000.0,82680000.0,,-80428000.0,-94930000.0,10000000.0,,-282596000.0,-73443000.0,,-110136000.0,172925000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q3TTM,2017-01-01,2017-12-31,,,,,,,,26421000.0,,,,-169831000.0,-230702000.0,1471000.0,,-219603000.0,-359732000.0,409374000.0,-372641000.0,0.0,,,407903000.0,-49772000.0,-129030000.0,-229101000.0,,,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q3,2017-10-01,2017-12-31,,-9401000.0,34138000.0,,,7864000.0,,1794000.0,67391000.0,,,-118941000.0,-61040000.0,108721000.0,,-118941000.0,-61040000.0,108721000.0,-69466000.0,25140000.0,25140000.0,,-25812000.0,-8805000.0,50000000.0,,-148323000.0,-14761000.0,,-110136000.0,61445000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q2YTD,2017-04-01,2017-09-30,2018-11-07 18:20:06+00:00,,70545000.0,,,15369000.0,,12761000.0,43514000.0,,,-86125000.0,-121475000.0,132352000.0,,-86125000.0,-121475000.0,132352000.0,-62487000.0,57540000.0,57540000.0,,-54616000.0,-86125000.0,-40000000.0,,-134273000.0,-58682000.0,,0.0,111480000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q2TTM,2016-10-01,2017-09-30,,,,,,,,17071000.0,,,,-56647000.0,-177333000.0,183161000.0,,-106419000.0,-306363000.0,591064000.0,-33748000.0,0.0,,,407903000.0,-49772000.0,-129030000.0,-229101000.0,,,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q2,2017-07-01,2017-09-30,,,38733000.0,,,7626000.0,,6313000.0,34925000.0,,,-28436000.0,-76060000.0,82462000.0,,-28436000.0,-76060000.0,82462000.0,-15721000.0,-2736000.0,-2736000.0,,3914000.0,-28436000.0,-15001000.0,,-93125000.0,-17209000.0,,,49275000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q1,2017-04-01,2017-06-30,2018-08-02 19:18:30+00:00,,31812000.0,,,7743000.0,,6448000.0,8589000.0,,,-57689000.0,-45415000.0,49890000.0,,-57689000.0,-45415000.0,49890000.0,-46766000.0,60276000.0,60276000.0,,-58530000.0,-57689000.0,-24999000.0,,-41148000.0,-41473000.0,,0.0,62205000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2018.0,Q1TTM,2016-07-01,2017-06-30,,,,,,,,10220000.0,,,,-33410000.0,-118300000.0,97138000.0,,-83182000.0,-247330000.0,505041000.0,-44352000.0,0.0,,,407903000.0,-49772000.0,-129030000.0,-229101000.0,,,,,
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,FY,2018-04-01,2019-03-31,2020-05-22 16:30:38+00:00,-28149000.0,225191000.0,19280000.0,5265000.0,39726000.0,,-10639000.0,203308000.0,0.0,,-463685000.0,-223576000.0,843515000.0,,-463685000.0,-223576000.0,843515000.0,145615000.0,333837000.0,333837000.0,,41453000.0,-101293000.0,-171057000.0,,-282534000.0,-66969000.0,0.0,-362392000.0,325133000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q4,2019-01-01,2019-03-31,,-25000000.0,47239000.0,19280000.0,5265000.0,10957000.0,,-10639000.0,313824000.0,,,-115456000.0,-245854000.0,453316000.0,,-115456000.0,-245854000.0,453316000.0,81367000.0,56830000.0,56830000.0,,24466000.0,-15456000.0,-235158000.0,,-102964000.0,-23323000.0,,-100000000.0,140591000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q3YTD,2018-04-01,2018-12-31,2020-02-06 18:28:56+00:00,-3149000.0,177952000.0,,,28769000.0,,,-110516000.0,0.0,,-348229000.0,22278000.0,390199000.0,,-348229000.0,22278000.0,390199000.0,64248000.0,277007000.0,277007000.0,,16987000.0,-85837000.0,64101000.0,,-179570000.0,-43646000.0,,-262392000.0,184542000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q3TTM,2018-01-01,2018-12-31,,-3149000.0,201648000.0,8790000.0,4121000.0,37738000.0,,10369000.0,33602000.0,,,-424630000.0,-67034000.0,642653000.0,,-424630000.0,-67034000.0,642653000.0,161358000.0,367860000.0,367860000.0,,1805000.0,-103791000.0,13183000.0,,-271972000.0,-57725000.0,-13791000.0,-307048000.0,252629000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q3,2018-10-01,2018-12-31,,,145411000.0,,,10016000.0,,9464000.0,164192000.0,,,-130762000.0,2589000.0,596234000.0,,-130762000.0,2589000.0,596234000.0,477525000.0,179947000.0,179947000.0,,96668000.0,-21870000.0,30497000.0,,-83682000.0,-14502000.0,,-108892000.0,70276000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q2YTD,2018-04-01,2018-09-30,2019-11-07 18:18:19+00:00,-3149000.0,32541000.0,,,18753000.0,,-9464000.0,-274708000.0,,,-217467000.0,19689000.0,-206035000.0,,-217467000.0,19689000.0,-206035000.0,-413277000.0,97060000.0,97060000.0,,-79681000.0,-63967000.0,33604000.0,,-95888000.0,-29144000.0,,-153500000.0,114266000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q2TTM,2017-10-01,2018-09-30,,-12550000.0,90375000.0,8790000.0,4121000.0,35586000.0,,2699000.0,-63199000.0,,,-412809000.0,-130663000.0,155140000.0,,-412809000.0,-130663000.0,155140000.0,-385633000.0,213053000.0,213053000.0,,-120675000.0,-90726000.0,32686000.0,,-336613000.0,-57984000.0,-13791000.0,-308292000.0,243798000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q2,2018-07-01,2018-09-30,,,18822000.0,,,9623000.0,,-361000.0,-202028000.0,,,-5564000.0,59687000.0,-194852000.0,,-5564000.0,59687000.0,-194852000.0,-141090000.0,25367000.0,25367000.0,,-46636000.0,-5564000.0,63444000.0,,-51780000.0,-14855000.0,,,62878000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q1,2018-04-01,2018-06-30,2019-08-05 17:56:07+00:00,-3149000.0,13719000.0,,,9130000.0,,-9103000.0,-72680000.0,,,-211903000.0,-39998000.0,-11183000.0,,-211903000.0,-39998000.0,-11183000.0,-272187000.0,71693000.0,71693000.0,,-33045000.0,-58403000.0,-29840000.0,,-44108000.0,-14289000.0,,-153500000.0,51388000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2019.0,Q1TTM,2017-07-01,2018-06-30,,-12550000.0,110286000.0,8790000.0,4121000.0,33589000.0,,9373000.0,173754000.0,,,-435681000.0,-266410000.0,432454000.0,,-435681000.0,-266410000.0,432454000.0,-260264000.0,184950000.0,184950000.0,,-70125000.0,-113598000.0,-45759000.0,,-377958000.0,-60338000.0,-13791000.0,-308292000.0,230195000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q4,2020-01-01,2020-03-31,,,57111000.0,27998000.0,4750000.0,12382000.0,,-10868000.0,-5178000.0,,,-16708000.0,31126000.0,245703000.0,,-16708000.0,31126000.0,245703000.0,249253000.0,122722000.0,122722000.0,,58666000.0,-16708000.0,82000000.0,,-189745000.0,-18594000.0,,,157465000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,FY,2019-04-01,2020-03-31,2020-05-22 16:30:38+00:00,-12040000.0,188915000.0,27998000.0,4750000.0,47628000.0,,-10868000.0,-173845000.0,10515000.0,,-77453000.0,4049000.0,685678000.0,,-77453000.0,4049000.0,685678000.0,601406000.0,404459000.0,404459000.0,,218521000.0,-87968000.0,196720000.0,,-527882000.0,-53384000.0,0.0,0.0,400635000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q3TTM,2019-01-01,2019-12-31,,-37040000.0,179043000.0,19280000.0,5265000.0,46203000.0,,-10639000.0,145157000.0,10515000.0,,-176201000.0,-272931000.0,893291000.0,,-176201000.0,-272931000.0,893291000.0,433520000.0,338567000.0,338567000.0,,184321000.0,-86716000.0,-120438000.0,,-441101000.0,-58113000.0,,-100000000.0,383761000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q3,2019-10-01,2019-12-31,,-3325000.0,48672000.0,,,12209000.0,,8063000.0,-22969000.0,10515000.0,,733000.0,9123000.0,295817000.0,,733000.0,9123000.0,295817000.0,313736000.0,163642000.0,163642000.0,,94263000.0,-9782000.0,108000000.0,,-192393000.0,-9258000.0,,,106099000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q3YTD,2019-04-01,2019-12-31,2020-02-06 18:28:56+00:00,-12040000.0,131804000.0,,,35246000.0,,,-168667000.0,10515000.0,,-60745000.0,-27077000.0,439975000.0,,-60745000.0,-27077000.0,439975000.0,352153000.0,281737000.0,281737000.0,,159855000.0,-71260000.0,114720000.0,,-338137000.0,-34790000.0,,0.0,243170000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q2TTM,2018-10-01,2019-09-30,,-33715000.0,275782000.0,19280000.0,5265000.0,44010000.0,,-9238000.0,332318000.0,,,-307696000.0,-279465000.0,1193708000.0,,-307696000.0,-279465000.0,1193708000.0,597309000.0,354872000.0,354872000.0,,186726000.0,-98804000.0,-197941000.0,,-332390000.0,-63357000.0,,-208892000.0,347938000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q2,2019-07-01,2019-09-30,,,47074000.0,,,11903000.0,,-4862000.0,-158976000.0,,,-9360000.0,-202993000.0,35623000.0,,-9360000.0,-202993000.0,35623000.0,-181592000.0,71815000.0,71815000.0,,63807000.0,-9360000.0,-126583000.0,,-115496000.0,-15561000.0,,,54647000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q2YTD,2019-04-01,2019-09-30,2019-11-07 18:18:19+00:00,-8715000.0,83132000.0,,,23037000.0,,-8063000.0,-145698000.0,,,-61478000.0,-36200000.0,144158000.0,,-61478000.0,-36200000.0,144158000.0,38417000.0,118095000.0,118095000.0,,65592000.0,-61478000.0,6720000.0,,-145744000.0,-25532000.0,,0.0,137071000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q1TTM,2018-07-01,2019-06-30,,-33715000.0,247530000.0,19280000.0,5265000.0,41730000.0,,-4737000.0,289266000.0,,,-303900000.0,-16785000.0,963233000.0,,-303900000.0,-16785000.0,963233000.0,637811000.0,308424000.0,308424000.0,,76283000.0,-95008000.0,-7914000.0,,-268674000.0,-62651000.0,,-208892000.0,356169000.0
Take-Two Interactive Software Inc,TTWO,BOMSTHHJK882EWYX3334,946581,2020.0,Q1,2019-04-01,2019-06-30,2019-08-05 17:56:07+00:00,-8715000.0,36058000.0,,,11134000.0,,-3201000.0,13278000.0,,,-52118000.0,166793000.0,108535000.0,,-52118000.0,166793000.0,108535000.0,220009000.0,46280000.0,46280000.0,,1785000.0,-52118000.0,133303000.0,,-30248000.0,-9971000.0,,0.0,82424000.0
