company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2013.0,FY,,2013-12-31,2015-02-13 09:58:15+00:00,6880000000.0,9647000000.0,2916000000.0,37660000000.0,-4827000000.0,434000000.0,5940000000.0,6982000000.0,743000000.0,568000000.0,467000000.0,12798000000.0,55114000000.0,4314000000.0,16820000000.0,7042000000.0,8303000000.0,17454000000.0,1026000000.0,1964000000.0,718000000.0,8176000000.0,451000000.0,,344000000.0,,,,-357000000.0,501000000.0,3302000000.0,156000000.0,,21407000000.0,1140000000.0,,69501000000.0,22898000000.0,24977000000.0,11971000000.0,26898000000.0,27924000000.0,41421000000.0,69501000000.0,27070000000.0,29450000000.0,4000000000.0,-307000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2013.0,Q3,,2013-09-30,2013-10-29 10:15:52+00:00,7204000000.0,4896000000.0,2634000000.0,37535000000.0,-7070000000.0,483000000.0,5272000000.0,6743000000.0,751000000.0,557000000.0,466000000.0,12767000000.0,54895000000.0,4383000000.0,17487000000.0,6740000000.0,8892000000.0,17360000000.0,1013000000.0,2930000000.0,792000000.0,11020000000.0,501000000.0,4880000000.0,318000000.0,,,,-364000000.0,516000000.0,3266000000.0,147000000.0,,20830000000.0,1132000000.0,,70206000000.0,20005000000.0,25009000000.0,11993000000.0,24005000000.0,25018000000.0,45041000000.0,70206000000.0,27837000000.0,33048000000.0,4000000000.0,-134000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2013.0,Q2,,2013-06-30,2013-07-30 09:24:17+00:00,7135000000.0,5619000000.0,2670000000.0,37164000000.0,-7526000000.0,497000000.0,4883000000.0,6568000000.0,735000000.0,992000000.0,465000000.0,12721000000.0,54366000000.0,4454000000.0,17475000000.0,6436000000.0,8836000000.0,17202000000.0,989000000.0,3050000000.0,795000000.0,11131000000.0,441000000.0,4859000000.0,395000000.0,,,,-371000000.0,511000000.0,3284000000.0,147000000.0,,20620000000.0,1351000000.0,,70142000000.0,19211000000.0,25327000000.0,12613000000.0,23211000000.0,24200000000.0,45795000000.0,70142000000.0,27613000000.0,33182000000.0,4000000000.0,-80000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2013.0,Q1,,2013-03-31,2013-04-30 09:55:06+00:00,7161000000.0,5478000000.0,2899000000.0,36876000000.0,-7694000000.0,516000000.0,3514000000.0,6411000000.0,645000000.0,582000000.0,465000000.0,12695000000.0,54144000000.0,4577000000.0,18753000000.0,6313000000.0,9335000000.0,17268000000.0,998000000.0,3218000000.0,775000000.0,11317000000.0,498000000.0,4927000000.0,349000000.0,,,,-381000000.0,487000000.0,3360000000.0,147000000.0,,18662000000.0,1333000000.0,,69304000000.0,16998000000.0,24248000000.0,12440000000.0,20998000000.0,21996000000.0,47161000000.0,69304000000.0,27788000000.0,34721000000.0,4000000000.0,
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2014.0,FY,,2014-12-31,2016-02-12 08:51:57+00:00,6780000000.0,9372000000.0,2839000000.0,37179000000.0,-8017000000.0,438000000.0,5654000000.0,7953000000.0,812000000.0,466000000.0,563000000.0,12632000000.0,55230000000.0,3768000000.0,18741000000.0,6640000000.0,8101000000.0,18051000000.0,931000000.0,2135000000.0,622000000.0,10459000000.0,682000000.0,,316000000.0,382000000.0,,,-325000000.0,524000000.0,3290000000.0,202000000.0,,23045000000.0,551000000.0,,68687000000.0,18423000000.0,24255000000.0,11581000000.0,22423000000.0,23354000000.0,45131000000.0,68687000000.0,26381000000.0,33550000000.0,4000000000.0,-4233000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2014.0,Q3,,2014-09-30,2014-10-28 09:13:42+00:00,7307000000.0,5032000000.0,2810000000.0,37378000000.0,-5371000000.0,382000000.0,5768000000.0,7848000000.0,824000000.0,676000000.0,513000000.0,12688000000.0,55072000000.0,3976000000.0,19001000000.0,6874000000.0,9019000000.0,17694000000.0,980000000.0,1572000000.0,637000000.0,7420000000.0,470000000.0,4764000000.0,323000000.0,,,,-337000000.0,569000000.0,3144000000.0,191000000.0,,22792000000.0,781000000.0,,69573000000.0,21731000000.0,25730000000.0,12087000000.0,25731000000.0,26711000000.0,42671000000.0,69573000000.0,26149000000.0,30584000000.0,4000000000.0,-3201000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2014.0,Q2,,2014-06-30,2014-07-29 08:57:40+00:00,7293000000.0,5536000000.0,2595000000.0,38068000000.0,-4729000000.0,389000000.0,3843000000.0,7779000000.0,770000000.0,675000000.0,521000000.0,12786000000.0,55969000000.0,4152000000.0,17036000000.0,6824000000.0,8926000000.0,17901000000.0,982000000.0,1764000000.0,669000000.0,7675000000.0,497000000.0,4823000000.0,385000000.0,,,,-342000000.0,549000000.0,3182000000.0,191000000.0,,22372000000.0,795000000.0,,68756000000.0,22753000000.0,24283000000.0,11879000000.0,26753000000.0,27735000000.0,40830000000.0,68756000000.0,26572000000.0,28951000000.0,4000000000.0,-2327000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2014.0,Q1,,2014-03-31,2014-04-29 09:34:00+00:00,7382000000.0,5524000000.0,2685000000.0,37812000000.0,-4824000000.0,400000000.0,4385000000.0,7499000000.0,762000000.0,758000000.0,524000000.0,12797000000.0,55385000000.0,4224000000.0,16936000000.0,6691000000.0,9102000000.0,17573000000.0,982000000.0,1873000000.0,691000000.0,7920000000.0,481000000.0,4927000000.0,362000000.0,,,,-349000000.0,532000000.0,3154000000.0,183000000.0,,21929000000.0,877000000.0,,69233000000.0,22741000000.0,25062000000.0,12226000000.0,26741000000.0,27723000000.0,41327000000.0,69233000000.0,26598000000.0,29101000000.0,4000000000.0,-1514000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2015.0,FY,,2015-12-31,2017-02-09 09:17:56+00:00,5864000000.0,7846000000.0,3212000000.0,32948000000.0,-8667000000.0,387000000.0,8577000000.0,8043000000.0,,452000000.0,592000000.0,12154000000.0,50802000000.0,3617000000.0,16215000000.0,6881000000.0,6871000000.0,17854000000.0,809000000.0,2140000000.0,587000000.0,9119000000.0,816000000.0,,647000000.0,541000000.0,,,-272000000.0,535000000.0,4332000000.0,,,28425000000.0,454000000.0,,67938000000.0,21374000000.0,23941000000.0,11115000000.0,25374000000.0,26183000000.0,41755000000.0,67938000000.0,26143000000.0,30640000000.0,4000000000.0,-6155000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2015.0,Q3,,2015-09-30,2015-10-27 08:52:37+00:00,6088000000.0,4398000000.0,3176000000.0,36893000000.0,-8585000000.0,399000000.0,7623000000.0,8007000000.0,807000000.0,1100000000.0,565000000.0,12261000000.0,55751000000.0,3743000000.0,17462000000.0,6736000000.0,7822000000.0,18858000000.0,833000000.0,2004000000.0,546000000.0,9515000000.0,787000000.0,3769000000.0,433000000.0,,,,-278000000.0,643000000.0,3483000000.0,108000000.0,,25411000000.0,2276000000.0,,69884000000.0,20333000000.0,24852000000.0,13205000000.0,24333000000.0,25166000000.0,44610000000.0,69884000000.0,26174000000.0,31405000000.0,4000000000.0,-4222000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2015.0,Q2,,2015-06-30,2015-07-29 09:10:36+00:00,6691000000.0,4957000000.0,2799000000.0,36700000000.0,-8410000000.0,391000000.0,6224000000.0,7946000000.0,982000000.0,795000000.0,565000000.0,12358000000.0,55280000000.0,3971000000.0,17833000000.0,6633000000.0,8061000000.0,18580000000.0,839000000.0,1772000000.0,557000000.0,9598000000.0,618000000.0,4072000000.0,468000000.0,,,,-284000000.0,638000000.0,3423000000.0,316000000.0,,24606000000.0,1915000000.0,,69334000000.0,19612000000.0,24764000000.0,12765000000.0,23612000000.0,24451000000.0,44567000000.0,69334000000.0,25990000000.0,31802000000.0,4000000000.0,-4246000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2015.0,Q1,,2015-03-31,2015-05-04 09:18:50+00:00,6615000000.0,4695000000.0,2482000000.0,36135000000.0,-8840000000.0,425000000.0,6288000000.0,7899000000.0,908000000.0,806000000.0,562000000.0,12183000000.0,54201000000.0,3618000000.0,17867000000.0,6312000000.0,8087000000.0,18066000000.0,977000000.0,1996000000.0,572000000.0,9863000000.0,604000000.0,4044000000.0,372000000.0,,,,-290000000.0,616000000.0,3259000000.0,202000000.0,,23956000000.0,1922000000.0,,67789000000.0,18237000000.0,24394000000.0,12387000000.0,22237000000.0,23214000000.0,44373000000.0,67789000000.0,25329000000.0,31986000000.0,4000000000.0,-4488000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2016.0,FY,,2016-12-31,2018-02-15 14:40:18+00:00,6616000000.0,8978000000.0,4481000000.0,33952000000.0,-9822000000.0,1364000000.0,6607000000.0,7369000000.0,,600000000.0,,15272000000.0,57438000000.0,6026000000.0,20456000000.0,6716000000.0,7363000000.0,23486000000.0,1242000000.0,3079000000.0,923000000.0,11375000000.0,708000000.0,,711000000.0,635000000.0,,,-239000000.0,565000000.0,5560000000.0,,,30338000000.0,272000000.0,0.0,79511000000.0,25987000000.0,23659000000.0,12604000000.0,25987000000.0,27229000000.0,52282000000.0,79511000000.0,32366000000.0,39678000000.0,,-1659000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2016.0,Q3,,2016-09-30,2016-10-27 12:00:23+00:00,7177000000.0,4746000000.0,3534000000.0,34188000000.0,-7681000000.0,348000000.0,7032000000.0,8023000000.0,,480000000.0,595000000.0,15491000000.0,57499000000.0,6326000000.0,20423000000.0,6561000000.0,8013000000.0,23311000000.0,1314000000.0,2483000000.0,1027000000.0,9839000000.0,1027000000.0,4362000000.0,625000000.0,,,,-226000000.0,647000000.0,5983000000.0,,,30884000000.0,869000000.0,,80624000000.0,25035000000.0,24778000000.0,12655000000.0,29035000000.0,30349000000.0,50275000000.0,80624000000.0,32535000000.0,37620000000.0,4000000000.0,-5965000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2016.0,Q2,,2016-06-30,2016-07-28 12:12:15+00:00,7048000000.0,5171000000.0,4117000000.0,33917000000.0,-7845000000.0,357000000.0,7309000000.0,7997000000.0,,625000000.0,597000000.0,15442000000.0,56700000000.0,6463000000.0,20852000000.0,6561000000.0,8212000000.0,22783000000.0,1298000000.0,2558000000.0,982000000.0,9894000000.0,792000000.0,4102000000.0,1516000000.0,,,,-232000000.0,615000000.0,6324000000.0,,,30680000000.0,494000000.0,,81524000000.0,24936000000.0,26310000000.0,12881000000.0,28936000000.0,30234000000.0,51290000000.0,81524000000.0,32431000000.0,38409000000.0,4000000000.0,-5664000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2016.0,Q1,,2016-03-31,2016-04-29 08:56:12+00:00,6053000000.0,4491000000.0,3975000000.0,33732000000.0,-8262000000.0,374000000.0,6610000000.0,7916000000.0,,312000000.0,595000000.0,12214000000.0,52152000000.0,3591000000.0,16229000000.0,7136000000.0,7298000000.0,18420000000.0,835000000.0,2537000000.0,575000000.0,8752000000.0,620000000.0,4270000000.0,665000000.0,,,,-264000000.0,588000000.0,4394000000.0,,,28074000000.0,747000000.0,,68440000000.0,21599000000.0,23334000000.0,11682000000.0,25599000000.0,26434000000.0,42006000000.0,68440000000.0,26686000000.0,30324000000.0,4000000000.0,-5865000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2017.0,FY,,2017-12-31,2019-02-11 10:35:48+00:00,8422000000.0,12049000000.0,4025000000.0,36614000000.0,-8591000000.0,1237000000.0,6188000000.0,6553000000.0,,694000000.0,,13938000000.0,60426000000.0,5549000000.0,19765000000.0,6252000000.0,8376000000.0,23812000000.0,1186000000.0,1722000000.0,764000000.0,10794000000.0,594000000.0,,627000000.0,,,,-189000000.0,829000000.0,5994000000.0,,,28050000000.0,1236000000.0,4000000.0,79940000000.0,25823000000.0,27244000000.0,14377000000.0,25823000000.0,27009000000.0,52931000000.0,79940000000.0,28884000000.0,38554000000.0,,
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2017.0,Q3,,2017-09-30,2017-11-06 15:06:04+00:00,7845000000.0,5174000000.0,5373000000.0,35887000000.0,-8795000000.0,1266000000.0,8394000000.0,6433000000.0,,595000000.0,,15485000000.0,60204000000.0,5752000000.0,20004000000.0,6375000000.0,8477000000.0,24317000000.0,1189000000.0,2507000000.0,899000000.0,10398000000.0,657000000.0,5214000000.0,773000000.0,,,,-192000000.0,804000000.0,6116000000.0,,,31636000000.0,1162000000.0,,83929000000.0,29082000000.0,28032000000.0,14975000000.0,29082000000.0,30271000000.0,53658000000.0,83929000000.0,31580000000.0,38683000000.0,,0.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2017.0,Q2,,2017-06-30,2017-07-27 12:09:38+00:00,7736000000.0,5307000000.0,3168000000.0,35457000000.0,-9074000000.0,1301000000.0,6218000000.0,7309000000.0,,531000000.0,559000000.0,15439000000.0,59573000000.0,5812000000.0,20072000000.0,6650000000.0,8163000000.0,24116000000.0,1168000000.0,2922000000.0,916000000.0,11195000000.0,755000000.0,5557000000.0,690000000.0,,,,-198000000.0,618000000.0,5745000000.0,,,31417000000.0,1435000000.0,,82247000000.0,28421000000.0,25935000000.0,13429000000.0,28421000000.0,29589000000.0,52658000000.0,82247000000.0,32196000000.0,39229000000.0,,-1033000000.0
Dow Inc.,DOW,ZQUIP1CSZO8LXRBSOU78,29915,2017.0,Q1,,2017-03-31,2017-04-27 12:15:15+00:00,7359000000.0,4991000000.0,3868000000.0,34591000000.0,-9514000000.0,1337000000.0,5848000000.0,7244000000.0,,409000000.0,558000000.0,15334000000.0,58359000000.0,5928000000.0,20471000000.0,6626000000.0,8210000000.0,23768000000.0,1274000000.0,3116000000.0,934000000.0,11126000000.0,841000000.0,4719000000.0,872000000.0,,,,-203000000.0,575000000.0,5433000000.0,,,30659000000.0,999000000.0,,80828000000.0,27060000000.0,24640000000.0,13193000000.0,27060000000.0,28334000000.0,52494000000.0,80828000000.0,32420000000.0,39301000000.0,,-1126000000.0
