company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,FY,2013-01-01,2013-12-31,2015-02-06 17:19:30+00:00,0.0,-104000000.0,319000000.0,11000000.0,304000000.0,0.0,251000000.0,-326000000.0,-422000000.0,766000000.0,-4000000.0,-326000000.0,-422000000.0,762000000.0,25000000.0,1101000000.0,1101000000.0,-854000000.0,9000000.0,-58000000.0,-83000000.0,,-377000000.0,-339000000.0,-164000000.0,,13000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-21 16:59:14+00:00,0.0,,238000000.0,6000000.0,-2000000.0,,228000000.0,-183000000.0,-290000000.0,613000000.0,-5000000.0,-183000000.0,-290000000.0,608000000.0,141000000.0,447000000.0,447000000.0,-70000000.0,3000000.0,-44000000.0,-55000000.0,,-259000000.0,-257000000.0,-102000000.0,,13000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q3TTM,2012-10-01,2013-09-30,,,389000000.0,322000000.0,9000000.0,24000000.0,,835000000.0,-113000000.0,-393000000.0,672000000.0,-3000000.0,-113000000.0,-393000000.0,669000000.0,172000000.0,309000000.0,309000000.0,-372000000.0,7000000.0,-7000000.0,-67000000.0,,-399000000.0,-778000000.0,-110000000.0,,13000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q3,2013-07-01,2013-09-30,,,,80000000.0,8000000.0,-1000000.0,,151000000.0,-134000000.0,-113000000.0,232000000.0,,-134000000.0,-113000000.0,232000000.0,-7000000.0,172000000.0,172000000.0,-19000000.0,,-4000000.0,-29000000.0,,-110000000.0,-160000000.0,-96000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-07-19 16:42:39+00:00,0.0,,158000000.0,-2000000.0,-1000000.0,,77000000.0,-49000000.0,-177000000.0,381000000.0,-5000000.0,-49000000.0,-177000000.0,376000000.0,148000000.0,275000000.0,275000000.0,-51000000.0,3000000.0,-40000000.0,-26000000.0,,-149000000.0,-97000000.0,-6000000.0,,12000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q2TTM,2012-07-01,2013-06-30,,,389000000.0,323000000.0,9000000.0,99000000.0,,683000000.0,-4000000.0,-394000000.0,700000000.0,-4000000.0,-4000000.0,-394000000.0,696000000.0,307000000.0,254000000.0,254000000.0,-365000000.0,10000000.0,-30000000.0,-50000000.0,,-376000000.0,-624000000.0,-23000000.0,,12000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q2,2013-04-01,2013-06-30,,,,78000000.0,4000000.0,50000000.0,,3000000.0,-14000000.0,-90000000.0,235000000.0,-6000000.0,-14000000.0,-90000000.0,229000000.0,129000000.0,133000000.0,133000000.0,-26000000.0,2000000.0,-27000000.0,-14000000.0,,-75000000.0,1000000.0,-6000000.0,,12000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q1,2013-01-01,2013-03-31,2013-04-19 16:46:20+00:00,0.0,,80000000.0,-6000000.0,-51000000.0,,74000000.0,-35000000.0,-87000000.0,146000000.0,1000000.0,-35000000.0,-87000000.0,147000000.0,19000000.0,142000000.0,142000000.0,-25000000.0,1000000.0,-13000000.0,-12000000.0,,-74000000.0,-98000000.0,0.0,,0.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2013.0,Q1TTM,2012-04-01,2013-03-31,,,389000000.0,323000000.0,-6000000.0,-71000000.0,,699000000.0,35000000.0,-432000000.0,651000000.0,3000000.0,35000000.0,-432000000.0,654000000.0,251000000.0,331000000.0,331000000.0,-321000000.0,56000000.0,-55000000.0,-45000000.0,,-378000000.0,-650000000.0,-25000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,FY,2014-01-01,2014-12-31,2017-02-10 16:19:51+00:00,-10000000.0,350000000.0,298000000.0,-46000000.0,157000000.0,,449000000.0,-415000000.0,-705000000.0,967000000.0,-5000000.0,-415000000.0,-705000000.0,962000000.0,-204000000.0,620000000.0,620000000.0,-458000000.0,5000000.0,-17000000.0,120000000.0,,-678000000.0,-739000000.0,-250000000.0,,0.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q4,2014-10-01,2014-12-31,,-10000000.0,350000000.0,72000000.0,-16000000.0,109000000.0,-194000000.0,3000000.0,-652000000.0,-228000000.0,176000000.0,-10000000.0,-652000000.0,-228000000.0,166000000.0,-730000000.0,-85000000.0,-85000000.0,-270000000.0,1000000.0,-4000000.0,226000000.0,,-214000000.0,-639000000.0,-49000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-20 16:17:28+00:00,0.0,,226000000.0,-30000000.0,48000000.0,194000000.0,446000000.0,237000000.0,-477000000.0,791000000.0,5000000.0,237000000.0,-477000000.0,796000000.0,526000000.0,705000000.0,705000000.0,-188000000.0,4000000.0,-13000000.0,-106000000.0,,-464000000.0,-100000000.0,-201000000.0,,0.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q3TTM,2013-10-01,2014-09-30,,,-104000000.0,307000000.0,-25000000.0,354000000.0,194000000.0,469000000.0,94000000.0,-609000000.0,944000000.0,6000000.0,94000000.0,-609000000.0,950000000.0,410000000.0,1359000000.0,1359000000.0,-972000000.0,10000000.0,-27000000.0,-134000000.0,,-582000000.0,-182000000.0,-263000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q3,2014-07-01,2014-09-30,,,,75000000.0,-26000000.0,110000000.0,46000000.0,420000000.0,287000000.0,-194000000.0,373000000.0,6000000.0,287000000.0,-194000000.0,379000000.0,446000000.0,252000000.0,252000000.0,-64000000.0,1000000.0,-3000000.0,-39000000.0,,-191000000.0,-43000000.0,-98000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-17 16:19:31+00:00,0.0,,151000000.0,-4000000.0,-62000000.0,148000000.0,26000000.0,-50000000.0,-283000000.0,418000000.0,-1000000.0,-50000000.0,-283000000.0,417000000.0,80000000.0,453000000.0,453000000.0,-124000000.0,3000000.0,-10000000.0,-67000000.0,,-273000000.0,-57000000.0,-103000000.0,,0.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q2TTM,2013-07-01,2014-06-30,,,-104000000.0,312000000.0,9000000.0,243000000.0,148000000.0,200000000.0,-327000000.0,-528000000.0,803000000.0,,-327000000.0,-528000000.0,803000000.0,-43000000.0,1279000000.0,1279000000.0,-927000000.0,9000000.0,-28000000.0,-124000000.0,,-501000000.0,-299000000.0,-261000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q2,2014-04-01,2014-06-30,,,,75000000.0,-1000000.0,-44000000.0,39000000.0,1000000.0,-54000000.0,-132000000.0,254000000.0,-1000000.0,-54000000.0,-132000000.0,253000000.0,66000000.0,258000000.0,258000000.0,-35000000.0,3000000.0,-7000000.0,-39000000.0,,-125000000.0,-8000000.0,-50000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q1,2014-01-01,2014-03-31,2014-04-22 17:05:02+00:00,0.0,,76000000.0,-3000000.0,-18000000.0,109000000.0,25000000.0,4000000.0,-151000000.0,164000000.0,0.0,4000000.0,-151000000.0,164000000.0,14000000.0,195000000.0,195000000.0,-89000000.0,0.0,-3000000.0,-28000000.0,,-148000000.0,-49000000.0,-53000000.0,,0.0
