company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,servicechargesondepositsincome,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Regency Centers Corp,REG,,910606,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 19:43:33+00:00,,,2.1,334201000.0,1.0,0.0,,132629000.0,178980000.0,169243000.0,,159949000.0,2903000.0,-132629000.0,,,-12449000.0,9737000.0,16128000.0,43341000.0,950186000.0,235155000.0,34140000.0,143990000.0,,,,132629000.0,713346000.0,984326000.0,125902000.0,851697000.0,,,159900000.0
Regency Centers Corp,REG,,910606,2017.0,Q4,2017-10-01,2017-12-31,,,-0.37,,90444000.0,0.63,,-50000.0,35344000.0,87057000.0,123673000.0,,86255000.0,802000.0,-35344000.0,,-971000.0,33752000.0,-36616000.0,16128000.0,17412000.0,249963000.0,-78459000.0,14786000.0,143990000.0,-16128000.0,,,35344000.0,155975000.0,263778000.0,106211000.0,228434000.0,,,159900000.0
Regency Centers Corp,REG,,910606,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 16:18:42+00:00,,0.35,,91474000.0,0.35,0.0,,34679000.0,63582000.0,63451000.0,,59666000.0,769000.0,-34679000.0,,971000.0,,131000.0,,12221000.0,256094000.0,85729000.0,6047000.0,,3147000.0,,,34679000.0,177203000.0,263112000.0,51230000.0,228433000.0,,170500000.0,170500000.0
Regency Centers Corp,REG,,910606,2017.0,Q3TTM,2016-10-01,2017-09-30,,,0.9,,286364000.0,0.9,2534000.0,50000.0,117509000.0,137283000.0,143894000.0,,134327000.0,2626000.0,-117509000.0,95022000.0,41712000.0,-98405000.0,-6611000.0,,106720000.0,853218000.0,283794000.0,25922000.0,,330000.0,,,117509000.0,667714000.0,920852000.0,37224000.0,803343000.0,,170500000.0,170500000.0
Regency Centers Corp,REG,,910606,2017.0,Q3YTD,2017-01-01,2017-09-30,,,0.37,,243757000.0,0.37,,50000.0,97285000.0,91923000.0,45570000.0,,73694000.0,2101000.0,-97285000.0,,971000.0,-46201000.0,46353000.0,,25929000.0,700223000.0,313614000.0,19354000.0,,16128000.0,,,97285000.0,557371000.0,720548000.0,19691000.0,623263000.0,,170500000.0,170500000.0
Regency Centers Corp,REG,,910606,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 16:12:25+00:00,,0.28,,92230000.0,0.28,0.0,,35407000.0,49056000.0,3249000.0,,47251000.0,680000.0,-35407000.0,,,-46201000.0,45807000.0,,4366000.0,254704000.0,88584000.0,6601000.0,,1125000.0,,,35407000.0,180814000.0,261305000.0,-1117000.0,225898000.0,,168800000.0,168800000.0
Regency Centers Corp,REG,,910606,2017.0,Q2YTD,2017-01-01,2017-06-30,,,0.02,,152283000.0,0.02,,50000.0,62606000.0,28341000.0,-17881000.0,,14028000.0,1332000.0,-62606000.0,,,-46201000.0,46222000.0,,13708000.0,444129000.0,227885000.0,13307000.0,,12981000.0,,,62606000.0,380168000.0,457436000.0,-31539000.0,394830000.0,,168800000.0,168800000.0
Regency Centers Corp,REG,,910606,2017.0,Q2TTM,2016-07-01,2017-06-30,,,0.6,,235595000.0,0.6,2534000.0,50000.0,104775000.0,84815000.0,91557000.0,,79966000.0,2400000.0,-104775000.0,95022000.0,155000.0,-88880000.0,-6742000.0,,104079000.0,744037000.0,255588000.0,25730000.0,,2449000.0,,,104775000.0,588739000.0,769922000.0,-12472000.0,665147000.0,,168800000.0,168800000.0
Regency Centers Corp,REG,,910606,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 12:06:47+00:00,,-0.26,,60053000.0,-0.26,0.0,50000.0,27199000.0,-20715000.0,-21130000.0,,-33223000.0,652000.0,-27199000.0,,,0.0,415000.0,,9342000.0,189425000.0,139301000.0,6706000.0,,11856000.0,,,27199000.0,199354000.0,196131000.0,-30422000.0,168932000.0,,127800000.0,127800000.0
Regency Centers Corp,REG,,910606,2017.0,Q1TTM,2016-04-01,2017-03-31,,,0.68,,183664000.0,0.67,2534000.0,50000.0,93769000.0,92700000.0,105153000.0,,83822000.0,2288000.0,-93769000.0,95022000.0,155000.0,-54826000.0,-12453000.0,,100261000.0,635605000.0,226272000.0,25269000.0,,6590000.0,,,93769000.0,507492000.0,661029000.0,4942000.0,567260000.0,,127800000.0,127800000.0
Regency Centers Corp,REG,,910606,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 19:43:33+00:00,,,2.22,359688000.0,1.46,38437000.0,,148456000.0,252325000.0,252325000.0,,249127000.0,3198000.0,-148456000.0,,,-11172000.0,0.0,,42974000.0,1083770000.0,185837000.0,37205000.0,168034000.0,,,,148456000.0,751996000.0,1120975000.0,209351000.0,972519000.0,,,170600000.0
Regency Centers Corp,REG,,910606,2018.0,Q4,2018-10-01,2018-12-31,,,-1.0,,92875000.0,0.46,8995000.0,,36979000.0,79737000.0,79737000.0,,77294000.0,2443000.0,-36979000.0,,,-569000.0,,,13331000.0,268354000.0,-89298000.0,30047000.0,168034000.0,,,-13841000.0,36979000.0,180606000.0,284560000.0,66406000.0,247581000.0,,,170600000.0
Regency Centers Corp,REG,,910606,2018.0,Q3,2018-07-01,2018-09-30,2019-11-04 16:40:05+00:00,,0.41,,89183000.0,0.41,855000.0,,36618000.0,70534000.0,70534000.0,,69722000.0,812000.0,-36618000.0,,,,,,10024000.0,271356000.0,91144000.0,,,,,6954000.0,36618000.0,181182000.0,278310000.0,60510000.0,241692000.0,,170100000.0,170100000.0
Regency Centers Corp,REG,,910606,2018.0,Q3YTD,2018-01-01,2018-09-30,,,1.0,,266813000.0,1.0,29442000.0,,111477000.0,172588000.0,172588000.0,,171833000.0,755000.0,-111477000.0,,,-10603000.0,,,29643000.0,815416000.0,275135000.0,7158000.0,,,,13841000.0,111477000.0,571390000.0,836415000.0,142945000.0,724938000.0,,170100000.0,170100000.0
Regency Centers Corp,REG,,910606,2018.0,Q3TTM,2017-10-01,2018-09-30,,,0.63,,357257000.0,1.63,29442000.0,-50000.0,146821000.0,259645000.0,296261000.0,,258088000.0,1557000.0,-146821000.0,,-971000.0,23149000.0,-36616000.0,16128000.0,47055000.0,1065379000.0,196676000.0,21944000.0,143990000.0,-16128000.0,,13841000.0,146821000.0,727365000.0,1100193000.0,249156000.0,953372000.0,,170100000.0,170100000.0
Regency Centers Corp,REG,,910606,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 17:05:25+00:00,,0.28,,89105000.0,0.28,12533000.0,,38074000.0,48589000.0,48589000.0,,47841000.0,748000.0,-38074000.0,,,-10441000.0,,,9174000.0,274525000.0,91844000.0,,,,,6887000.0,38074000.0,193482000.0,281412000.0,39415000.0,243338000.0,,170900000.0,170900000.0
Regency Centers Corp,REG,,910606,2018.0,Q2YTD,2018-01-01,2018-06-30,,,0.59,,177630000.0,0.59,28587000.0,,74859000.0,102054000.0,102054000.0,,102111000.0,-57000.0,-74859000.0,,,-10603000.0,,,19619000.0,544060000.0,183991000.0,7158000.0,,,,6887000.0,74859000.0,390208000.0,558105000.0,82435000.0,483246000.0,,170900000.0,170900000.0
Regency Centers Corp,REG,,910606,2018.0,Q2TTM,2017-07-01,2018-06-30,,,0.57,,359548000.0,1.57,28587000.0,-50000.0,144882000.0,252693000.0,289178000.0,,248032000.0,1514000.0,-144882000.0,,,23149000.0,-36485000.0,16128000.0,49252000.0,1050117000.0,191261000.0,27991000.0,143990000.0,-12981000.0,,6887000.0,144882000.0,723386000.0,1084995000.0,239876000.0,940113000.0,,170900000.0,170900000.0
Regency Centers Corp,REG,,910606,2018.0,Q1,2018-01-01,2018-03-31,2019-05-10 12:03:07+00:00,,0.31,0.555,88525000.0,0.31,16054000.0,,36785000.0,53465000.0,53465000.0,,54270000.0,-805000.0,-36785000.0,,,-162000.0,,,10445000.0,269535000.0,92147000.0,7158000.0,,,,,36785000.0,196726000.0,276693000.0,43020000.0,239908000.0,,175100000.0,175100000.0
Regency Centers Corp,REG,,910606,2018.0,Q1TTM,2017-04-01,2018-03-31,,,0.57,,362673000.0,1.57,16054000.0,-50000.0,142215000.0,253160000.0,243838000.0,,247442000.0,1446000.0,-142215000.0,,,-12611000.0,9322000.0,16128000.0,44444000.0,1030296000.0,188001000.0,34592000.0,143990000.0,-11856000.0,,,142215000.0,710718000.0,1064888000.0,199344000.0,922673000.0,,175100000.0,175100000.0
Regency Centers Corp,REG,,910606,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 19:43:33+00:00,,,2.34,374283000.0,1.43,54174000.0,,151264000.0,243258000.0,243258000.0,,239430000.0,3828000.0,-151264000.0,,,-11982000.0,0.0,,60956000.0,1094301000.0,189224000.0,38837000.0,169909000.0,,,,151264000.0,787590000.0,1133138000.0,182302000.0,981874000.0,,,167400000.0
Regency Centers Corp,REG,,910606,2019.0,Q4,2019-10-01,2019-12-31,,,-0.65,,91644000.0,0.78,42075000.0,,38086000.0,41131000.0,41131000.0,,40291000.0,840000.0,-38086000.0,,-2354000.0,-18847000.0,,,17283000.0,273645000.0,-57392000.0,29883000.0,129271000.0,,,-14795000.0,38086000.0,205598000.0,286379000.0,23848000.0,248293000.0,,,167400000.0
Regency Centers Corp,REG,,910606,2019.0,Q3,2019-07-01,2019-09-30,2019-11-04 16:40:05+00:00,,0.34,,91856000.0,0.34,-14000.0,,38253000.0,57944000.0,57944000.0,,56965000.0,979000.0,-38253000.0,,,,,,-283000.0,274923000.0,93954000.0,,,,,7353000.0,38253000.0,185796000.0,282276000.0,58227000.0,244023000.0,,167500000.0,167500000.0
Regency Centers Corp,REG,,910606,2019.0,Q3YTD,2019-01-01,2019-09-30,,,0.65,,282639000.0,0.65,12099000.0,,113178000.0,202127000.0,202127000.0,,199139000.0,2988000.0,-113178000.0,,2354000.0,6865000.0,,,43673000.0,820656000.0,246616000.0,8954000.0,40638000.0,,,14795000.0,113178000.0,581992000.0,846759000.0,158454000.0,733581000.0,,167500000.0,167500000.0
Regency Centers Corp,REG,,910606,2019.0,Q3TTM,2018-10-01,2019-09-30,,,-0.35,,375514000.0,1.11,21094000.0,,150157000.0,281864000.0,281864000.0,,276433000.0,5431000.0,-150157000.0,,2354000.0,6296000.0,,,57004000.0,1089010000.0,157318000.0,39001000.0,208672000.0,,,954000.0,150157000.0,762598000.0,1131319000.0,224860000.0,981162000.0,,167500000.0,167500000.0
Regency Centers Corp,REG,,910606,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 17:05:25+00:00,,0.31,,93589000.0,0.31,10441000.0,,37173000.0,52690000.0,52690000.0,,51728000.0,962000.0,-37173000.0,,,966000.0,,,13128000.0,268430000.0,96073000.0,,,,,7442000.0,37173000.0,200103000.0,275872000.0,39562000.0,238699000.0,,166900000.0,166900000.0
Regency Centers Corp,REG,,910606,2019.0,Q2YTD,2019-01-01,2019-06-30,,,0.31,,190783000.0,0.31,12113000.0,,74925000.0,144183000.0,144183000.0,,142174000.0,2009000.0,-74925000.0,,2354000.0,6865000.0,,,43956000.0,545733000.0,152662000.0,8954000.0,40638000.0,,,7442000.0,74925000.0,396196000.0,564483000.0,100227000.0,489558000.0,,166900000.0,166900000.0
Regency Centers Corp,REG,,910606,2019.0,Q2TTM,2018-07-01,2019-06-30,,,-0.28,,372841000.0,1.18,21963000.0,,148522000.0,294454000.0,294454000.0,,289190000.0,5264000.0,-148522000.0,,2354000.0,6296000.0,,,67311000.0,1085443000.0,154508000.0,39001000.0,208672000.0,,,555000.0,148522000.0,757984000.0,1127353000.0,227143000.0,978831000.0,,166900000.0,166900000.0
Regency Centers Corp,REG,,910606,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 12:48:31+00:00,,,0.585,97194000.0,,1672000.0,,37752000.0,91493000.0,91493000.0,,90446000.0,1047000.0,-37752000.0,,2354000.0,5899000.0,,,30828000.0,277303000.0,56589000.0,8954000.0,40638000.0,,,,37752000.0,196093000.0,288611000.0,60665000.0,250859000.0,,,
Regency Centers Corp,REG,,910606,2019.0,Q1TTM,2018-04-01,2019-03-31,,,-0.31,,368357000.0,1.15,24055000.0,,149423000.0,290353000.0,290353000.0,,285303000.0,5050000.0,-149423000.0,,2354000.0,-5111000.0,,,63357000.0,1091538000.0,150279000.0,39001000.0,208672000.0,,,,149423000.0,751363000.0,1132893000.0,226996000.0,983470000.0,,,
Regency Centers Corp,REG,,910606,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,,366384000.0,1.43,185414000.0,,150948000.0,126982000.0,126982000.0,,123652000.0,3330000.0,-150948000.0,,-7277000.0,20124000.0,,,41546000.0,1091535000.0,183564000.0,39004000.0,171640000.0,,,,150948000.0,907002000.0,1123262000.0,85436000.0,972314000.0,,,
Regency Centers Corp,REG,,910606,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 12:48:31+00:00,,,0.595,89295000.0,,132912000.0,,37436000.0,-24783000.0,-24783000.0,,-25332000.0,549000.0,-37436000.0,,-4923000.0,38005000.0,,,11418000.0,274537000.0,50929000.0,9121000.0,42369000.0,,,,37436000.0,315505000.0,278735000.0,-36201000.0,241299000.0,,,
