company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2015.0,FY,2014-11-01,2015-10-30,2016-12-16 16:26:13+00:00,-114353000.0,100087000.0,68177000.0,142366000.0,0.0,-16211000.0,6713000.0,4654000.0,58600000.0,-324956000.0,-181472000.0,355333000.0,,,0.0,-324956000.0,-181472000.0,355333000.0,-167306000.0,-1178004000.0,-1178004000.0,0.0,1384258000.0,,-83000.0,-77950000.0,,-71336000.0,-260260000.0,-50000000.0,4300000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2015.0,Q4,2015-08-01,2015-10-30,,,100087000.0,68177000.0,39452000.0,,-2571000.0,72021000.0,1801000.0,58339000.0,-208069000.0,-13994000.0,186619000.0,,,,-208069000.0,-13994000.0,186619000.0,-38015000.0,-1315823000.0,-1315823000.0,,1390969000.0,,-708000.0,-19494000.0,,-13515000.0,-248715000.0,,229000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2015.0,Q3YTD,2014-11-01,2015-07-31,2016-09-02 12:56:35+00:00,-114353000.0,,,102914000.0,,-13640000.0,-65308000.0,2853000.0,261000.0,-116887000.0,-167478000.0,168714000.0,,,,-116887000.0,-167478000.0,168714000.0,-129291000.0,137819000.0,137819000.0,0.0,-6711000.0,,625000.0,-58456000.0,,-57821000.0,-11545000.0,-50000000.0,4071000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2015.0,Q3TTM,2014-08-02,2015-07-31,,-111721000.0,179148000.0,62103000.0,137782000.0,,-18461000.0,-183158000.0,6010000.0,4225000.0,-196884000.0,-185632000.0,233834000.0,,,1000.0,-196884000.0,-185632000.0,233835000.0,-167142000.0,281836000.0,281836000.0,,-2626000.0,,767000.0,-78067000.0,,-79830000.0,-4052000.0,-125000000.0,5152000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2015.0,Q3,2015-05-02,2015-07-31,,-114353000.0,,,36738000.0,,-3782000.0,28061000.0,293000.0,-604000.0,-31348000.0,-132014000.0,115953000.0,,,,-31348000.0,-132014000.0,115953000.0,-51191000.0,51336000.0,51336000.0,,-182000.0,,252000.0,-19492000.0,,-18026000.0,-11545000.0,,113000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2015.0,Q2YTD,2014-11-01,2015-05-01,2016-06-03 15:25:53+00:00,,,,66176000.0,,-9858000.0,-93369000.0,2560000.0,865000.0,-85539000.0,-35464000.0,52761000.0,,,,-85539000.0,-35464000.0,52761000.0,-78100000.0,86483000.0,86483000.0,0.0,-6529000.0,,373000.0,-38964000.0,,-39795000.0,0.0,-50000000.0,3958000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2015.0,Q2TTM,2014-05-03,2015-05-01,,-44426000.0,179148000.0,62103000.0,134932000.0,,-14608000.0,-226803000.0,9325000.0,4829000.0,-267845000.0,-120786000.0,209527000.0,,,13000.0,-267845000.0,-120786000.0,209540000.0,-193699000.0,301789000.0,301789000.0,,-391000.0,,492000.0,-78535000.0,,-86568000.0,-13632000.0,-189832000.0,9716000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2015.0,Q2,2015-01-31,2015-05-01,,,,,32497000.0,,-485000.0,-8609000.0,2287000.0,425000.0,-16763000.0,-14103000.0,71116000.0,,,,-16763000.0,-14103000.0,71116000.0,39765000.0,55958000.0,55958000.0,,-8730000.0,,232000.0,-19475000.0,,-17537000.0,,,3202000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2015.0,Q1,2014-11-01,2015-01-30,2016-03-04 15:10:42+00:00,,,,33679000.0,,-9373000.0,-84760000.0,273000.0,440000.0,-68776000.0,-21361000.0,-18355000.0,,,,-68776000.0,-21361000.0,-18355000.0,-117865000.0,30525000.0,30525000.0,,2201000.0,,141000.0,-19489000.0,,-22258000.0,0.0,-50000000.0,756000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2015.0,Q1TTM,2014-02-01,2015-01-30,,-44426000.0,179148000.0,62103000.0,134506000.0,,-12269000.0,-189891000.0,11634000.0,4404000.0,-284129000.0,-122253000.0,280247000.0,,,-169000.0,-284129000.0,-122253000.0,280078000.0,-138573000.0,319782000.0,319782000.0,,15850000.0,,215000.0,-76584000.0,,-86680000.0,-26283000.0,-197300000.0,8638000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2016.0,Q4,2016-07-30,2016-10-28,,,39416000.0,47998000.0,23998000.0,28250000.0,-697000.0,29896000.0,639000.0,,-143000.0,21376000.0,74858000.0,,,,-143000.0,21376000.0,74858000.0,95394000.0,-8447000.0,-8447000.0,,29411000.0,,-928000.0,-1012000.0,,-10706000.0,230000.0,,4760000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2016.0,FY,2015-10-31,2016-10-28,2016-12-16 16:26:13+00:00,0.0,39416000.0,47998000.0,141900000.0,28250000.0,-3271000.0,108587000.0,639000.0,,-84690000.0,9654000.0,253641000.0,,,0.0,-84690000.0,9654000.0,253641000.0,175334000.0,-58379000.0,-63845000.0,5466000.0,66999000.0,,-744000.0,-3984000.0,,-42690000.0,-81345000.0,0.0,24838000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2016.0,Q3TTM,2015-08-01,2016-07-29,,,100087000.0,68177000.0,157354000.0,,-5145000.0,150712000.0,1801000.0,58339000.0,-292616000.0,-25716000.0,365402000.0,,,,-292616000.0,-25716000.0,365402000.0,41925000.0,-1365755000.0,-1371221000.0,5466000.0,1428557000.0,,-524000.0,-22466000.0,,-45499000.0,-330290000.0,,20307000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2016.0,Q3,2016-04-30,2016-07-29,,,,,40509000.0,,-1803000.0,-11468000.0,,,-1044000.0,-1218000.0,26012000.0,,,,-1044000.0,-1218000.0,26012000.0,21947000.0,128000.0,128000.0,,-3157000.0,,181000.0,-995000.0,,-10890000.0,-49000.0,,9491000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2016.0,Q3YTD,2015-10-31,2016-07-29,2016-09-02 12:56:35+00:00,0.0,,,117902000.0,,-2574000.0,78691000.0,0.0,,-84547000.0,-11722000.0,178783000.0,,,,-84547000.0,-11722000.0,178783000.0,79940000.0,-49932000.0,-55398000.0,5466000.0,37588000.0,,184000.0,-2972000.0,,-31984000.0,-81575000.0,0.0,20078000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2016.0,Q2TTM,2015-05-02,2016-04-29,,-114353000.0,100087000.0,68177000.0,153583000.0,,-7124000.0,190241000.0,2094000.0,57735000.0,-322920000.0,-156512000.0,455343000.0,,,,-322920000.0,-156512000.0,455343000.0,-31213000.0,-1314547000.0,-1320013000.0,5466000.0,1431532000.0,,-453000.0,-40963000.0,,-52635000.0,-341786000.0,,10929000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2016.0,Q2,2016-01-30,2016-04-29,,,,,37306000.0,,5154000.0,-5809000.0,,,-16701000.0,-11690000.0,44182000.0,,,,-16701000.0,-11690000.0,44182000.0,20945000.0,-9839000.0,-15305000.0,5466000.0,27990000.0,,-119000.0,-980000.0,,-12991000.0,-15721000.0,,1420000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2016.0,Q2YTD,2015-10-31,2016-04-29,2016-06-03 15:25:53+00:00,,,,77393000.0,,-771000.0,90159000.0,0.0,,-83503000.0,-10504000.0,152771000.0,,,,-83503000.0,-10504000.0,152771000.0,57993000.0,-50060000.0,-55526000.0,5466000.0,40745000.0,,3000.0,-1977000.0,,-21094000.0,-81526000.0,0.0,10587000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2016.0,Q1,2015-10-31,2016-01-29,2017-03-03 11:26:47+00:00,,,,40087000.0,,-5925000.0,95968000.0,0.0,,-66802000.0,1186000.0,108589000.0,,,,-66802000.0,1186000.0,108589000.0,37048000.0,-40221000.0,-40221000.0,,12755000.0,,122000.0,-997000.0,,-8103000.0,-65805000.0,,9167000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2016.0,Q1TTM,2015-01-31,2016-01-29,,-114353000.0,100087000.0,68177000.0,148774000.0,,-12763000.0,187441000.0,4381000.0,58160000.0,-322982000.0,-158925000.0,482277000.0,,,,-322982000.0,-158925000.0,482277000.0,-12393000.0,-1248750000.0,-1248750000.0,,1394812000.0,,-102000.0,-59458000.0,,-57181000.0,-326065000.0,,12711000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2017.0,Q1TTM,2016-01-30,2017-01-27,,,39416000.0,47998000.0,128030000.0,28250000.0,2594000.0,30210000.0,11307000.0,5284000.0,-12320000.0,6757000.0,186525000.0,,,,-12320000.0,6757000.0,186525000.0,183556000.0,-18435000.0,-23901000.0,5466000.0,52186000.0,,-866000.0,-3996000.0,,-41198000.0,-24915000.0,,20571000.0
Joy Global Inc,JOY,549300CLFIA7IY3DU273,801898,2017.0,Q1,2016-10-29,2017-01-27,2017-03-03 11:26:47+00:00,,,,26217000.0,,-60000.0,17591000.0,10668000.0,5284000.0,5568000.0,-1711000.0,41473000.0,,,,5568000.0,-1711000.0,41473000.0,45270000.0,-277000.0,-277000.0,,-2058000.0,,0.0,-1009000.0,,-6611000.0,-9375000.0,,4900000.0
