company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q3,,2012-10-06,2013-11-12 14:31:11+00:00,1825162000.0,204555000.0,413950000.0,2683000.0,,479383000.0,,515737000.0,76389000.0,28649000.0,599550000.0,2193369000.0,1270432000.0,,70582000.0,141043000.0,,33059000.0,229324000.0,788000.0,654251000.0,699000.0,4357206000.0,1147478000.0,2947889000.0,2380854000.0,1147478000.0,1147478000.0,3209728000.0,4357206000.0,138885000.0,828874000.0,0.0,-25193000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q2,,2012-07-14,2013-08-19 16:54:14+00:00,1738101000.0,159349000.0,417663000.0,2796000.0,,448594000.0,,512209000.0,76389000.0,29468000.0,599696000.0,2096341000.0,1263680000.0,,60883000.0,135517000.0,,33654000.0,218308000.0,788000.0,569138000.0,760000.0,4169146000.0,1059101000.0,2765167000.0,2292041000.0,1059101000.0,1059101000.0,3110045000.0,4169146000.0,140299000.0,818004000.0,0.0,-25042000.0
Advance Auto Parts Inc,AAP,,1158449,2012.0,Q1,,2012-04-21,2013-05-28 16:43:09+00:00,1737339000.0,146228000.0,376807000.0,2909000.0,,364084000.0,0.0,506970000.0,76389000.0,30288000.0,599841000.0,2106944000.0,1233689000.0,,52578000.0,133761000.0,,34124000.0,217908000.0,788000.0,473944000.0,807000.0,4045112000.0,978649000.0,2669834000.0,2248714000.0,978649000.0,978649000.0,3066463000.0,4045112000.0,141589000.0,817749000.0,0.0,-5174000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,FY,,2013-12-28,2015-03-03 17:23:49+00:00,2180614000.0,277595000.0,428625000.0,3683000.0,,1112471000.0,0.0,531300000.0,199835000.0,49872000.0,1052668000.0,2556557000.0,1283970000.0,,42761000.0,154630000.0,,39649000.0,231116000.0,2064000.0,1089112000.0,916000.0,5564774000.0,1516205000.0,3989384000.0,2764785000.0,1516205000.0,1516205000.0,4048569000.0,5564774000.0,291420000.0,1283784000.0,0.0,-107890000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q3,,2013-10-05,2014-11-12 17:22:12+00:00,2057615000.0,278977000.0,429171000.0,4608000.0,,567301000.0,0.0,524748000.0,199835000.0,53963000.0,604027000.0,2463978000.0,1278655000.0,,68435000.0,148528000.0,2064000.0,31491000.0,236480000.0,,1044224000.0,1030000.0,4944699000.0,1467848000.0,3378691000.0,2636344000.0,1467848000.0,1467848000.0,3476851000.0,4944699000.0,285289000.0,840507000.0,0.0,-105732000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q2,,2013-07-13,2014-08-20 16:21:38+00:00,2048202000.0,281714000.0,450253000.0,4749000.0,,520969000.0,0.0,522349000.0,199791000.0,56155000.0,604117000.0,2407041000.0,1285029000.0,,66555000.0,140332000.0,2237000.0,32797000.0,239527000.0,,944764000.0,878000.0,4852288000.0,1368979000.0,3276279000.0,2639665000.0,1368979000.0,1368979000.0,3483309000.0,4852288000.0,288743000.0,843644000.0,0.0,-102883000.0
Advance Auto Parts Inc,AAP,,1158449,2013.0,Q1,,2013-04-20,2014-05-28 17:10:47+00:00,2101549000.0,272208000.0,381315000.0,4891000.0,,407724000.0,0.0,520283000.0,201789000.0,57994000.0,604265000.0,2423772000.0,1284805000.0,,59170000.0,140588000.0,,37786000.0,248632000.0,2237000.0,832286000.0,689000.0,4747485000.0,1270447000.0,3162874000.0,2624141000.0,1270447000.0,1270447000.0,3477038000.0,4747485000.0,299806000.0,852897000.0,0.0,-87013000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,FY,,2015-01-03,2016-03-01 17:29:32+00:00,3095365000.0,579825000.0,520673000.0,-12337000.0,,104671000.0,0.0,562952000.0,995426000.0,748125000.0,1636311000.0,3936955000.0,1432030000.0,446351000.0,119589000.0,37796000.0,,45737000.0,222368000.0,,1565341000.0,582000.0,7962358000.0,2002912000.0,4741040000.0,3654416000.0,2002912000.0,2002912000.0,5959446000.0,7962358000.0,1789288000.0,2305030000.0,0.0,-113044000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q3,,2014-10-04,2014-11-12 17:22:12+00:00,3090991000.0,634828000.0,573183000.0,-4818000.0,,89664000.0,0.0,553736000.0,997715000.0,763338000.0,1730150000.0,3941549000.0,1424569000.0,,97232000.0,114288000.0,615000.0,48227000.0,558046000.0,,1485310000.0,5580000.0,7997737000.0,1925499000.0,4763273000.0,3784042000.0,1925499000.0,1925499000.0,6072238000.0,7997737000.0,1809280000.0,2288196000.0,0.0,-108729000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q2,,2014-07-12,2014-08-20 16:21:38+00:00,3054340000.0,622432000.0,579199000.0,6774000.0,,67446000.0,0.0,548882000.0,1001213000.0,779401000.0,1797795000.0,3935157000.0,1422083000.0,,89741000.0,69940000.0,615000.0,51437000.0,583032000.0,,1367516000.0,70694000.0,7969525000.0,1814525000.0,4714776000.0,3774173000.0,1814525000.0,1814525000.0,6155000000.0,7969525000.0,1832051000.0,2380827000.0,0.0,-108647000.0
Advance Auto Parts Inc,AAP,,1158449,2014.0,Q1,,2014-04-19,2014-05-28 17:10:47+00:00,2975975000.0,576606000.0,541451000.0,259000.0,,83358000.0,0.0,542452000.0,1011299000.0,789825000.0,2001740000.0,3910948000.0,1425117000.0,,70872000.0,75956000.0,,44434000.0,580456000.0,615000.0,1232425000.0,70865000.0,7913074000.0,1666631000.0,4641784000.0,3664247000.0,1666631000.0,1666631000.0,6246443000.0,7913074000.0,1846173000.0,2582196000.0,0.0,-108505000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,FY,,2016-01-02,2017-02-28 17:08:31+00:00,3203922000.0,597788000.0,553163000.0,-44059000.0,,90782000.0,0.0,603339000.0,989484000.0,687125000.0,1206297000.0,4174768000.0,1434577000.0,433925000.0,77408000.0,39794000.0,,75769000.0,229354000.0,,2021077000.0,598000.0,8127701000.0,2460648000.0,4940746000.0,3797477000.0,2460648000.0,2460648000.0,5667053000.0,8127701000.0,1752378000.0,1869576000.0,0.0,-119709000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q3,,2015-10-10,2015-11-17 17:06:56+00:00,3180175000.0,664614000.0,582661000.0,-32053000.0,,105346000.0,0.0,589331000.0,992576000.0,702719000.0,1293102000.0,4141562000.0,1396093000.0,,96863000.0,187483000.0,,81763000.0,524444000.0,,1970662000.0,595000.0,8181536000.0,2413076000.0,5008385000.0,3950914000.0,2413076000.0,2413076000.0,5768460000.0,8181536000.0,1777058000.0,1817546000.0,0.0,-114864000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q2,,2015-07-18,2015-08-25 16:17:01+00:00,3174411000.0,653309000.0,547848000.0,-32730000.0,,114536000.0,0.0,582029000.0,991742000.0,714702000.0,1453044000.0,4119592000.0,1400342000.0,,90491000.0,156908000.0,,83161000.0,545944000.0,,1854608000.0,591000.0,8167875000.0,2289129000.0,4977928000.0,3879758000.0,2289129000.0,2289129000.0,5878746000.0,8167875000.0,1789605000.0,1998988000.0,0.0,-114778000.0
Advance Auto Parts Inc,AAP,,1158449,2015.0,Q1,,2015-04-25,2015-06-02 16:47:16+00:00,3138574000.0,631926000.0,536931000.0,-19978000.0,,123821000.0,0.0,572176000.0,993276000.0,729765000.0,1609687000.0,4104777000.0,1397950000.0,,76341000.0,148386000.0,,88224000.0,565942000.0,615000.0,1709024000.0,587000.0,8146695000.0,2146588000.0,4936865000.0,3824478000.0,2146588000.0,2146588000.0,6000107000.0,8146695000.0,1811880000.0,2175629000.0,0.0,-114634000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,FY,,2016-12-31,2018-02-21 16:17:10+00:00,3086177000.0,641252000.0,554397000.0,-39701000.0,,135178000.0,0.0,631060000.0,990877000.0,640903000.0,1042949000.0,4325868000.0,1446340000.0,454282000.0,70466000.0,35472000.0,,64149000.0,225564000.0,,2462935000.0,,8315033000.0,2916192000.0,5172764000.0,3676046000.0,2916192000.0,2916192000.0,5398841000.0,8315033000.0,1695929000.0,1722795000.0,0.0,-138102000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q3,,2016-10-08,2016-11-15 16:19:37+00:00,3197075000.0,686947000.0,590325000.0,-37496000.0,,119494000.0,0.0,620228000.0,991392000.0,652361000.0,1042633000.0,4357013000.0,1442173000.0,455348000.0,98672000.0,49579000.0,,66593000.0,223592000.0,,2404998000.0,372000.0,8414645000.0,2855721000.0,5262126000.0,3837351000.0,2855721000.0,2855721000.0,5558924000.0,8414645000.0,1710346000.0,1721573000.0,0.0,-132009000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q2,,2016-07-16,2016-08-25 12:01:33+00:00,3219718000.0,657483000.0,564757000.0,-32421000.0,,104827000.0,0.0,617609000.0,992579000.0,664678000.0,1169702000.0,4421274000.0,1431922000.0,446124000.0,96200000.0,56354000.0,,68566000.0,231573000.0,,2295597000.0,404000.0,8437529000.0,2748897000.0,5279784000.0,3841233000.0,2748897000.0,2748897000.0,5688632000.0,8437529000.0,1725823000.0,1847399000.0,0.0,-131888000.0
Advance Auto Parts Inc,AAP,,1158449,2016.0,Q1,,2016-04-23,2016-05-31 17:00:53+00:00,3318048000.0,650993000.0,534674000.0,-27816000.0,,103708000.0,0.0,613040000.0,993742000.0,676427000.0,1229888000.0,4432968000.0,1432698000.0,442294000.0,78558000.0,55243000.0,,69869000.0,229079000.0,,2175437000.0,598000.0,8438963000.0,2629139000.0,5266227000.0,3908563000.0,2629139000.0,2629139000.0,5809824000.0,8438963000.0,1740038000.0,1901261000.0,0.0,-131522000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,FY,,2017-12-30,2019-02-19 16:04:12+00:00,2894582000.0,606357000.0,533548000.0,-24954000.0,,546937000.0,0.0,664654000.0,994293000.0,597674000.0,1044327000.0,4168492000.0,1394138000.0,303620000.0,105106000.0,51967000.0,,69304000.0,239061000.0,,2920096000.0,,8482301000.0,3415196000.0,5426892000.0,3480097000.0,3415196000.0,3415196000.0,5067105000.0,8482301000.0,1661271000.0,1587008000.0,0.0,-144600000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q3,,2017-10-07,2017-11-14 17:17:24+00:00,2921653000.0,679359000.0,572360000.0,-24503000.0,,363302000.0,0.0,656726000.0,994408000.0,608520000.0,1044008000.0,4219321000.0,1418486000.0,429194000.0,105970000.0,43396000.0,,78858000.0,226826000.0,,2740046000.0,,8468224000.0,3230787000.0,5367952000.0,3537409000.0,3230787000.0,3230787000.0,5237437000.0,8468224000.0,1681786000.0,1700028000.0,0.0,-141482000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q2,,2017-07-15,2017-08-15 17:18:50+00:00,2937096000.0,680503000.0,629088000.0,-26664000.0,,257230000.0,0.0,647831000.0,993916000.0,618879000.0,1043690000.0,4293367000.0,1431294000.0,438782000.0,95115000.0,32143000.0,,67109000.0,228337000.0,,2648515000.0,,8437413000.0,3128277000.0,5326215000.0,3598327000.0,3128277000.0,3128277000.0,5309136000.0,8437413000.0,1679904000.0,1710809000.0,0.0,-141405000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q1,,2017-04-22,2017-05-24 17:08:13+00:00,3049218000.0,683024000.0,563276000.0,-40574000.0,,126087000.0,0.0,639545000.0,990695000.0,626974000.0,1073372000.0,4413803000.0,1439621000.0,446128000.0,83779000.0,47137000.0,,64674000.0,225851000.0,,2565927000.0,,8428657000.0,3023675000.0,5306693000.0,3659631000.0,3023675000.0,3023675000.0,5404982000.0,8428657000.0,1682343000.0,1745351000.0,0.0,-141223000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,FY,,2018-12-29,2020-02-18 16:33:41+00:00,3172790000.0,624972000.0,623141000.0,-44193000.0,0.0,896527000.0,0.0,694805000.0,990237000.0,550593000.0,1045720000.0,4362547000.0,1368985000.0,318353000.0,198408000.0,90019000.0,,48379000.0,239812000.0,,3326155000.0,,9040648000.0,3550813000.0,6082454000.0,3885950000.0,3550813000.0,3550813000.0,5489835000.0,9040648000.0,1589209000.0,1603885000.0,0.0,-425954000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q3,,2018-10-06,2018-11-13 16:04:48+00:00,3023660000.0,698617000.0,648817000.0,-32083000.0,,970006000.0,0.0,685683000.0,992764000.0,562698000.0,1045398000.0,4187082000.0,1335769000.0,320160000.0,168578000.0,48755000.0,,56839000.0,225927000.0,,3277118000.0,,8972353000.0,3659636000.0,6024283000.0,3721232000.0,3659636000.0,3659636000.0,5312717000.0,8972353000.0,1612301000.0,1591485000.0,0.0,-271082000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q2,,2018-07-14,2018-08-14 16:03:50+00:00,2909990000.0,664149000.0,635896000.0,-35914000.0,,902249000.0,0.0,678424000.0,991934000.0,571953000.0,1045077000.0,4159756000.0,1338931000.0,314091000.0,151662000.0,52331000.0,,54922000.0,220222000.0,,3165696000.0,,8835556000.0,3657949000.0,5877816000.0,3598217000.0,3657949000.0,3657949000.0,5177607000.0,8835556000.0,1618809000.0,1579390000.0,0.0,-150257000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q1,,2018-04-21,2018-05-22 16:04:55+00:00,2890317000.0,620378000.0,543343000.0,-28812000.0,,639143000.0,0.0,672921000.0,993461000.0,583346000.0,1044755000.0,4230473000.0,1358397000.0,310686000.0,127522000.0,46479000.0,,62233000.0,232752000.0,,3052336000.0,,8614953000.0,3546621000.0,5617516000.0,3480139000.0,3546621000.0,3546621000.0,5068332000.0,8614953000.0,1639040000.0,1588193000.0,0.0,-149824000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,FY,,2019-12-28,2020-05-19 16:10:12+00:00,3421987000.0,689469000.0,535863000.0,-34569000.0,2017159000.0,418665000.0,0.0,735191000.0,992240000.0,709756000.0,747320000.0,4432168000.0,1433213000.0,334013000.0,155241000.0,519852000.0,,2417773000.0,123250000.0,,3772848000.0,0.0,11248525000.0,3549081000.0,5695543000.0,4477702000.0,3549081000.0,3549081000.0,7699444000.0,11248525000.0,4119769000.0,3221742000.0,0.0,-924389000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q3,,2019-10-05,2019-11-12 16:03:10+00:00,3402538000.0,721342000.0,579074000.0,-38862000.0,1997721000.0,573726000.0,0.0,725039000.0,991375000.0,514512000.0,747136000.0,4391093000.0,1389089000.0,318309000.0,140487000.0,482301000.0,,2385178000.0,124781000.0,,3681100000.0,,11106802000.0,3454942000.0,5826648000.0,4463913000.0,3454942000.0,3454942000.0,7651860000.0,11106802000.0,3891065000.0,3187947000.0,0.0,-912335000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q2,,2019-07-13,2019-08-13 16:03:47+00:00,3317972000.0,713061000.0,587119000.0,-33481000.0,2032350000.0,747719000.0,0.0,715755000.0,992432000.0,521969000.0,746951000.0,4374933000.0,1381388000.0,313903000.0,126758000.0,467314000.0,,2409686000.0,131035000.0,,3561620000.0,,11267946000.0,3671302000.0,5962471000.0,4372405000.0,3671302000.0,3671302000.0,7596644000.0,11267946000.0,3924087000.0,3224239000.0,0.0,-572592000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q1,,2019-04-20,2019-05-22 16:01:54+00:00,3276955000.0,684419000.0,530277000.0,-40038000.0,2054173000.0,537330000.0,0.0,706368000.0,991240000.0,527702000.0,746767000.0,4433981000.0,1363128000.0,310404000.0,126108000.0,491645000.0,,2417603000.0,124067000.0,,3441138000.0,,11081511000.0,3547223000.0,5781838000.0,4298877000.0,3547223000.0,3547223000.0,7534288000.0,11081511000.0,3936545000.0,3235411000.0,0.0,-560245000.0
Advance Auto Parts Inc,AAP,,1158449,2020.0,Q1,,2020-04-18,2020-05-19 16:10:12+00:00,3304207000.0,627405000.0,528156000.0,-51535000.0,1996156000.0,1279838000.0,0.0,749731000.0,989112000.0,698032000.0,1241094000.0,4526003000.0,1444478000.0,333265000.0,138749000.0,498686000.0,,2368955000.0,133979000.0,,3798983000.0,500000000.0,12072572000.0,3537029000.0,6571995000.0,4831049000.0,3537029000.0,3537029000.0,8535543000.0,12072572000.0,4056099000.0,3704494000.0,0.0,-960150000.0
