company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Advance Auto Parts Inc,AAP,,1158449,2017.0,FY,2017-01-01,2017-12-30,2020-02-18 16:33:41+00:00,6.44,6.44,0.24,6.42,44754000.0,475505000.0,475505000.0,475505000.0,5288735000.0,9373784000.0,8848000.0,3514837000.0,5288735000.0,4085049000.0,,-58801000.0,3514837000.0,570212000.0,-49953000.0,520259000.0,9373784000.0,73800000.0,73846000.0,74110000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q4,2017-10-08,2017-12-30,,2.5,2.5,0.06,2.49,-110363000.0,184500000.0,184500000.0,184500000.0,1163417000.0,2036986000.0,121000.0,786417000.0,1163417000.0,873569000.0,,-13136000.0,786417000.0,87152000.0,-13015000.0,74137000.0,2036986000.0,73800000.0,73846000.0,74110000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q3,2017-07-16,2017-10-07,2018-11-13 16:04:48+00:00,1.3,1.3,0.06,1.3,48004000.0,95996000.0,95996000.0,95996000.0,1234525000.0,2182233000.0,745000.0,791139000.0,1234525000.0,947708000.0,,-13314000.0,791139000.0,156569000.0,-12569000.0,144000000.0,2182233000.0,73800000.0,73866000.0,74106000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q3YTD,2017-01-01,2017-10-07,,3.94,3.94,0.18,3.93,155117000.0,291005000.0,291005000.0,291005000.0,4125318000.0,7336798000.0,8727000.0,2728420000.0,4125318000.0,3211480000.0,,-45665000.0,2728420000.0,483060000.0,-36938000.0,446122000.0,7336798000.0,73800000.0,73866000.0,74106000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q3TTM,2016-10-09,2017-10-07,,4.77,4.77,0.24,4.78,189663000.0,353370000.0,353370000.0,353370000.0,5300645000.0,9419689000.0,12856000.0,3529837000.0,5300645000.0,4119044000.0,,-59030000.0,3529837000.0,589207000.0,-46174000.0,543033000.0,9419689000.0,73800000.0,73866000.0,74106000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q2,2017-04-23,2017-07-15,2018-08-14 16:03:50+00:00,1.18,1.18,0.06,1.17,48910000.0,87049000.0,87049000.0,87049000.0,1270639000.0,2263727000.0,3169000.0,846377000.0,1270639000.0,993088000.0,,-13921000.0,846377000.0,146711000.0,-10752000.0,135959000.0,2263727000.0,73800000.0,73848000.0,74093000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q2YTD,2017-01-01,2017-07-15,,2.64,2.64,0.12,2.63,107113000.0,195009000.0,195009000.0,195009000.0,2890793000.0,5154565000.0,7982000.0,1937281000.0,2890793000.0,2263772000.0,,-32351000.0,1937281000.0,326491000.0,-24369000.0,302122000.0,5154565000.0,73800000.0,73848000.0,74093000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q2TTM,2016-07-17,2017-07-15,,5.01,5.01,0.24,5.01,205653000.0,371218000.0,371218000.0,371218000.0,5326770000.0,9486311000.0,9762000.0,3533135000.0,5326770000.0,4159541000.0,,-59297000.0,3533135000.0,626406000.0,-49535000.0,576871000.0,9486311000.0,73800000.0,73848000.0,74093000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q1,2017-01-01,2017-04-22,2018-05-22 16:04:55+00:00,1.46,1.46,0.06,1.46,58203000.0,107960000.0,107960000.0,107960000.0,1620154000.0,2890838000.0,4813000.0,1090904000.0,1620154000.0,1270684000.0,,-18430000.0,1090904000.0,179780000.0,-13617000.0,166163000.0,2890838000.0,73900000.0,73782000.0,74093000.0
Advance Auto Parts Inc,AAP,,1158449,2017.0,Q1TTM,2016-04-24,2017-04-22,,5.52,5.52,0.24,5.52,241050000.0,408769000.0,408769000.0,408769000.0,5302029000.0,9478739000.0,12837000.0,3480331000.0,5302029000.0,4176710000.0,,-59397000.0,3480331000.0,696379000.0,-46560000.0,649819000.0,9478739000.0,73900000.0,73782000.0,74093000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,FY,2017-12-31,2018-12-29,2020-02-18 16:33:41+00:00,5.75,5.75,0.24,5.73,131417000.0,423847000.0,423847000.0,423847000.0,5361141000.0,9580554000.0,7577000.0,3615138000.0,5361141000.0,4219413000.0,,-56588000.0,3615138000.0,604275000.0,-49011000.0,555264000.0,9580554000.0,73700000.0,73728000.0,73991000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q4,2018-10-07,2018-12-29,,0.74,0.74,0.06,0.74,16415000.0,53441000.0,53441000.0,53441000.0,1176429000.0,2105072000.0,-1421000.0,844391000.0,1176429000.0,928643000.0,,-12975000.0,844391000.0,84252000.0,-14396000.0,69856000.0,2105072000.0,73700000.0,73728000.0,73991000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q3,2018-07-15,2018-10-06,2019-11-12 16:03:10+00:00,1.57,1.57,0.06,1.56,31077000.0,115843000.0,115843000.0,115843000.0,1268055000.0,2274982000.0,5755000.0,852686000.0,1268055000.0,1006927000.0,,-13076000.0,852686000.0,154241000.0,-7321000.0,146920000.0,2274982000.0,73800000.0,73888000.0,74190000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q3YTD,2017-12-31,2018-10-06,,5.01,5.01,0.18,4.99,115002000.0,370406000.0,370406000.0,370406000.0,4184712000.0,7475482000.0,8998000.0,2770747000.0,4184712000.0,3290770000.0,,-43613000.0,2770747000.0,520023000.0,-34615000.0,485408000.0,7475482000.0,73800000.0,73888000.0,74190000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q3TTM,2017-10-08,2018-10-06,,7.51,7.51,0.24,7.48,4639000.0,554906000.0,554906000.0,554906000.0,5348129000.0,9512468000.0,9119000.0,3557164000.0,5348129000.0,4164339000.0,,-56749000.0,3557164000.0,607175000.0,-47630000.0,559545000.0,9512468000.0,73800000.0,73888000.0,74190000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q2,2018-04-22,2018-07-14,2019-08-13 16:03:47+00:00,1.59,1.59,0.06,1.59,39635000.0,117836000.0,117836000.0,117836000.0,1315093000.0,2326652000.0,2785000.0,844018000.0,1315093000.0,1011559000.0,,-12855000.0,844018000.0,167541000.0,-10070000.0,157471000.0,2326652000.0,74100000.0,74054000.0,74244000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q2YTD,2017-12-31,2018-07-14,,3.44,3.44,0.12,3.43,83925000.0,254563000.0,254563000.0,254563000.0,2916657000.0,5200500000.0,3243000.0,1918061000.0,2916657000.0,2283843000.0,,-30537000.0,1918061000.0,365782000.0,-27294000.0,338488000.0,5200500000.0,74100000.0,74054000.0,74244000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q2TTM,2017-07-16,2018-07-14,,7.24,7.24,0.24,7.22,21566000.0,535059000.0,535059000.0,535059000.0,5314599000.0,9419719000.0,4109000.0,3495617000.0,5314599000.0,4105120000.0,,-56987000.0,3495617000.0,609503000.0,-52878000.0,556625000.0,9419719000.0,74100000.0,74054000.0,74244000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q1,2017-12-31,2018-04-21,2019-05-22 16:01:54+00:00,1.85,1.85,0.06,1.84,44290000.0,136727000.0,136727000.0,136727000.0,1601564000.0,2873848000.0,458000.0,1074043000.0,1601564000.0,1272284000.0,,-17682000.0,1074043000.0,198241000.0,-17224000.0,181017000.0,2873848000.0,73900000.0,73979000.0,74205000.0
Advance Auto Parts Inc,AAP,,1158449,2018.0,Q1TTM,2017-04-23,2018-04-21,,6.83,6.83,0.24,6.8,30841000.0,504272000.0,504272000.0,504272000.0,5270145000.0,9356794000.0,4493000.0,3497976000.0,5270145000.0,4086649000.0,,-58053000.0,3497976000.0,588673000.0,-53560000.0,535113000.0,9356794000.0,73900000.0,73979000.0,74205000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q4,2019-10-06,2019-12-28,,1.38,1.38,0.06,1.38,24131000.0,95907000.0,95907000.0,95907000.0,1183845000.0,2112615000.0,1734000.0,802630000.0,1183845000.0,928770000.0,,-7836000.0,802630000.0,126140000.0,-6102000.0,120038000.0,2112615000.0,70900000.0,70869000.0,71165000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,FY,2018-12-30,2019-12-28,2020-02-18 16:33:41+00:00,6.87,6.87,0.24,6.84,150850000.0,486896000.0,486896000.0,486896000.0,5454257000.0,9709003000.0,464000.0,3577566000.0,5454257000.0,4254746000.0,,-39898000.0,3577566000.0,677180000.0,-39434000.0,637746000.0,9709003000.0,70900000.0,70869000.0,71165000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q3YTD,2018-12-30,2019-10-05,,5.49,5.49,0.18,5.46,126719000.0,390989000.0,390989000.0,390989000.0,4270412000.0,7596388000.0,-1270000.0,2774936000.0,4270412000.0,3325976000.0,,-32062000.0,2774936000.0,551040000.0,-33332000.0,517708000.0,7596388000.0,70300000.0,70381000.0,70664000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q3TTM,2018-10-07,2019-10-05,,6.23,6.23,0.24,6.2,143134000.0,444430000.0,444430000.0,444430000.0,5446841000.0,9701460000.0,-2691000.0,3619327000.0,5446841000.0,4254619000.0,,-45037000.0,3619327000.0,635292000.0,-47728000.0,587564000.0,9701460000.0,70300000.0,70381000.0,70664000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q3,2019-07-14,2019-10-05,2019-11-12 16:03:10+00:00,1.76,1.76,0.06,1.75,37071000.0,123669000.0,123669000.0,123669000.0,1300180000.0,2312106000.0,-3145000.0,839598000.0,1300180000.0,1011926000.0,,-8443000.0,839598000.0,172328000.0,-11588000.0,160740000.0,2312106000.0,70300000.0,70381000.0,70664000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q2YTD,2018-12-30,2019-07-13,,3.73,3.73,0.12,3.71,89648000.0,267320000.0,267320000.0,267320000.0,2970232000.0,5284282000.0,1875000.0,1935338000.0,2970232000.0,2314050000.0,,-23619000.0,1935338000.0,378712000.0,-21744000.0,356968000.0,5284282000.0,71700000.0,71738000.0,72008000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q2TTM,2018-07-15,2019-07-13,,6.04,6.04,0.24,6.01,137140000.0,436604000.0,436604000.0,436604000.0,5414716000.0,9664336000.0,6209000.0,3632415000.0,5414716000.0,4249620000.0,,-49670000.0,3632415000.0,617205000.0,-43461000.0,573744000.0,9664336000.0,71700000.0,71738000.0,72008000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q2,2019-04-21,2019-07-13,2019-08-13 16:03:47+00:00,1.74,1.74,0.06,1.73,41390000.0,124820000.0,124820000.0,124820000.0,1322808000.0,2332246000.0,4113000.0,838666000.0,1322808000.0,1009438000.0,,-8675000.0,838666000.0,170772000.0,-4562000.0,166210000.0,2332246000.0,71700000.0,71738000.0,72008000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q1,2018-12-30,2019-04-20,2020-05-19 16:10:12+00:00,1.99,1.99,0.06,1.98,48258000.0,142500000.0,142500000.0,142500000.0,1647424000.0,2952036000.0,-2238000.0,1096672000.0,1647424000.0,1304612000.0,,-14944000.0,1096672000.0,207940000.0,-17182000.0,190758000.0,2952036000.0,71600000.0,71787000.0,72103000.0
Advance Auto Parts Inc,AAP,,1158449,2019.0,Q1TTM,2018-04-22,2019-04-20,,5.89,5.89,0.24,5.87,135385000.0,429620000.0,429620000.0,429620000.0,5407001000.0,9658742000.0,4881000.0,3637767000.0,5407001000.0,4251741000.0,,-53850000.0,3637767000.0,613974000.0,-48969000.0,565005000.0,9658742000.0,71600000.0,71787000.0,72103000.0
Advance Auto Parts Inc,AAP,,1158449,2020.0,Q1TTM,2019-04-21,2020-04-18,,5.51,5.51,0.43,5.49,119197000.0,387984000.0,387984000.0,387984000.0,5331982000.0,9454849000.0,-3287000.0,3575202000.0,5331982000.0,4122867000.0,,-37197000.0,3575202000.0,547665000.0,-40484000.0,507181000.0,9454849000.0,69200000.0,69181000.0,69392000.0
Advance Auto Parts Inc,AAP,,1158449,2020.0,Q1,2019-12-29,2020-04-18,2020-05-19 16:10:12+00:00,0.63,0.63,0.25,0.63,16605000.0,43588000.0,43588000.0,43588000.0,1525149000.0,2697882000.0,-5989000.0,1094308000.0,1525149000.0,1172733000.0,,-12243000.0,1094308000.0,78425000.0,-18232000.0,60193000.0,2697882000.0,69200000.0,69181000.0,69392000.0
